"TOA5","EddyCorrUFR","CR6","12056","CR6.Std.09.02","CPU:Guttannen_AWS_calibrated_final.CR6","4312","Flux_CSFormat"
"TIMESTAMP","RECORD","H","H_QC","H_samples","TAU","TAU_QC","USTAR","TSTAR","TKE","amb_press_Avg","T107_probe_Avg","T_probe_Avg","RH_probe_Avg","T_DP_probe_Avg","e_probe","e_sat_probe","H2O_probe","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","ZL","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","NETRAD","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","T_nr_Avg","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","SnowHeight","Waterpressure","WaterFlow","Csattemp","CsatRH","CsatPitch","CsatRoll","Tice_Avg(1)","Tice_Avg(2)","Tice_Avg(3)","Tice_Avg(4)","Tice_Avg(5)","Tice_Avg(6)","Tice_Avg(7)","Tice_Avg(8)"
"TS","RN","W m-2","grade","samples","kg m-1 s-2","grade","m s-1","deg C","m2 s-2","kPa","deg C","deg C","%","deg C","kPa","kPa","g/m^3","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","deg C","deg C","Decimal degrees","m s-1","m s-1","decimal degrees","decimal degrees","decimal degrees","m s-1","adimensional","adimensional","m","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","W m-2","%","W m-2","W m-2","W m-2","W m-2","Klvin","decimal degrees","decimal degrees","decimal degrees","decimal degrees","adimensional","fraction","cm","Bar","l/min","","","","","dec C","dec C","dec C","dec C","dec C","dec C","dec C","dec C"
"","","Smp","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-12-03 13:00:00",0,"NAN",7,14737,0,7,0.02765525,"NAN",0.03207082,89.16945,-8.936019,-9.030094,93.79984,-9.706134,0.292614,0.3108852,2.400035,0.193241,0.1606492,0.1461838,0.172275,0.02542606,0.09303118,-7.984507,0.5236785,180,0.3089281,0.2423053,37.10687,37.61556,142.8931,1.009285,-6.554998,7,-0.4491427,0.1948393,0.1607788,0.1461838,0.172275,0.005120389,0.09280709,4.925175,0,16.19002,39.27324,279.1372,251.1288,264.2715,187.0309,20.77438,7.712907,-22.08795,2.457324,0.8194444,36.63,-0.288,0,-0.413,27.25,-1.005,0.985,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-12-03 13:30:00",1,3.717182,7,18000,0.8983569,4,0.1004458,-0.1122624,0.082425,89.498,-9.508404,-9.626753,93.66277,-10.33893,0.2800061,0.298958,2.301353,0.3641562,0.199246,0.3635778,0.344454,-0.01113078,0.08063798,-9.34973,0.6129191,180,0.6023561,0.5145848,44.95448,30.91965,135.0455,1.210703,0.2884497,4,10.20673,0.3643118,0.1997937,0.3635778,0.344454,-0.003253116,0.07927137,0.9072471,0,16.22726,40.14959,275.3619,250.5324,264.0841,194.3311,19.9422,14.56051,-22.16544,2.572131,1,44.98,-0.285,0,-0.991,27.21,-1.008,0.986,2.875,0.9,-0.631,-2.241,-0.305,-1.882,-1.107,0.008
"2021-12-03 14:00:00",2,-7.678129,9,18000,11.91989,9,0.04047698,0.06483342,0.05747834,89.45701,-9.406555,-9.542405,94.36359,-10.14315,0.2843973,0.3013671,2.336526,0.1070484,0.2391948,0.04262882,0.2294264,0.01323394,0.07145707,-8.556877,0.5849948,180,0.2974517,0.1152242,21.71347,63.39919,158.2865,1.145597,1.249316,9,2.356593,0.1078593,0.2404334,0.04262882,0.2294264,0.0009328723,0.06717148,-21.44523,0,23.894,67.52172,273.9157,251.7332,263.8734,201.4837,18.36106,22.05841,-22.16831,2.781124,1,45.39,-0.289,0,-1.16,27.13,-1.01,0.985,2.694,1.004,-0.386,-0.735,-0.183,-1.67,-0.525,0.161
"2021-12-03 14:30:00",3,-2.164538,8,18000,1.933969,4,0.1354929,0.04573585,0.1486194,89.40427,-8.359035,-8.675303,95.0614,-9.007874,0.3110612,0.3271834,2.545398,0.2361946,0.2733272,0.2754655,0.4597093,0.008864976,0.1058226,-7.725904,0.6193368,180,0.5151988,0.3628617,49.38887,44.04539,130.6111,2.455077,0.08356002,4,35.23371,0.2363406,0.2729458,0.2754655,0.4597093,0.003093658,0.1068027,-36.02736,0,27.1835,81.33319,277.8348,259.7124,264.9696,208.9641,15.97505,30.20197,-22.17143,3.177361,1.172222,45.03,-0.24,0,-0.128,26.98,-1.006,0.991,2.406,0.42,-1.384,-4.381,-1.404,-3.206,-2.524,-0.58
"2021-12-03 15:00:00",4,-5.482704,9,18000,21.5695,7,0.08878865,0.03438443,0.07228314,89.41968,-7.53646,-7.959439,94.54016,-8.260821,0.3296253,0.3486489,2.689043,0.2437699,0.2260251,0.1628749,0.2930791,0.003355013,0.08708357,-7.157034,0.5449446,180,0.4135025,0.2931752,33.74903,43.69463,146.251,1.56004,-0.004401945,7,-668.8248,0.2437923,0.2260363,0.1628749,0.2930791,0.0005653482,0.08705464,-39.13525,0,28.02254,86.32775,283.0327,263.8627,266.1525,215.5596,13.25115,37.69978,-22.1743,3.794436,0.8277777,44.66,-0.288,0,0.947,26.93,-1.003,1.001,2.306,0.114,-4.886,-7.4,-4.863,-4.396,-6.411,-2.652
"2021-12-03 15:30:00",5,0.08081333,9,18000,9.234536,9,0.07721922,-0.0007795057,0.1134448,89.39916,-6.733751,-7.053422,96.03893,-7.259068,0.3564373,0.3711167,2.898829,0.1425448,0.3219394,0.2419332,0.3359936,-0.02124316,0.1017496,-5.940366,0.5991126,180,0.4750618,0.2808037,59.49378,51.79639,120.5062,1.751016,1.19988,9,2.453686,0.1437411,0.3215858,0.2419332,0.3359936,-0.01042966,0.1028617,-31.23455,0,21.11134,68.17812,285.8591,270.0269,266.7926,221.3066,10.33737,44.55217,-22.1769,4.815762,1,44.48,-0.29,0,1.5,26.95,-1,1.002,2.284,0.41,-0.345,-0.15,-0.349,-0.159,-0.274,-0.034
"2021-12-03 16:00:00",6,-14.52542,7,18000,6.962746,4,0.2073247,0.1614309,0.1547757,89.41333,-6.13483,-6.356338,95.91737,-6.67909,0.3725709,0.3883626,3.023372,-0.006054077,0.4163119,0.2047247,0.3419434,-0.03177858,0.1389624,-5.409679,0.51847,180,0.5076143,0.2048148,91.69377,62.55984,88.30621,1.812215,0.2213515,4,13.3007,-0.00111009,0.404816,0.2047247,0.3419434,-0.03233106,0.1695587,-22.40051,0,13.80737,46.11715,288.8073,278.898,267.3781,227.7949,6.463366,52.67485,-22.18,7.529591,1.166667,44.07,-0.289,0,2.203,26.92,-0.999,1.007,2.126,0.858,-0.303,-0.188,-0.296,-0.142,-0.429,-0.059
"2021-12-03 16:30:00",7,-51.97524,4,18000,50.07338,3,0.1389443,0.2151236,0.1557153,89.45825,-5.451882,-5.523586,96.21313,-5.958805,0.3935496,0.4090359,3.185551,0.3738059,0.400052,0.3540976,0.3595597,0.04536618,0.1486803,-4.516219,0.3391235,180,0.6936193,0.514894,43.44903,41.11662,136.551,1.808608,0.2191839,3,13.43223,0.3763451,0.4029448,0.3540976,0.3595597,0.012383,0.1406516,-5.695492,0,3.066684,12.94899,290.9363,286.7495,267.7572,233.5081,2.611998,60.17284,-22.18286,15.36844,0.8333333,43.77,-0.29,0,2.708,26.94,-0.997,1.013,1.981,0.715,-0.461,-0.881,-0.463,-0.505,-1.122,-0.08
"2021-12-03 17:00:00",8,-15.49782,9,18000,22.44174,9,0.04538456,0.09599322,0.04279157,89.42421,-5.081572,-5.05765,96.86346,-5.501487,0.4075058,0.4206888,3.293961,-0.007857649,0.2070884,-0.1179987,0.1892274,0.01723554,0.08300932,-3.687877,0.2221639,180,0.2646643,0.1182601,266.1902,60.24405,273.8098,1.019518,0.9729583,9,3.025957,-0.005289809,0.2100703,-0.1179987,0.1892274,0.01818858,0.07514383,0.7910544,0,0.1857387,2.690116,291.5668,288.2714,267.8257,238.5261,-1.299534,67.04607,-22.18546,38.7411,0.2611111,43.61,-0.293,0,3.032,27,-0.997,1.013,1.874,0.587,-0.353,-0.301,-0.417,-0.417,-0.258,-0.083
