"TOA5","EddyCorrUFR","CR6","12056","CR6.Std.09.02","CPU:Guttannen_AWS_calibrated_final.CR6","4312","Flux_CSFormat"
"TIMESTAMP","RECORD","H","H_QC","H_samples","TAU","TAU_QC","USTAR","TSTAR","TKE","amb_press_Avg","T107_probe_Avg","T_probe_Avg","RH_probe_Avg","T_DP_probe_Avg","e_probe","e_sat_probe","H2O_probe","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","ZL","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","NETRAD","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","T_nr_Avg","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","SnowHeight","Waterpressure","WaterFlow","Csattemp","CsatRH","CsatPitch","CsatRoll","Tice_Avg(1)","Tice_Avg(2)","Tice_Avg(3)","Tice_Avg(4)","Tice_Avg(5)","Tice_Avg(6)","Tice_Avg(7)","Tice_Avg(8)"
"TS","RN","W m-2","grade","samples","kg m-1 s-2","grade","m s-1","deg C","m2 s-2","kPa","deg C","deg C","%","deg C","kPa","kPa","g/m^3","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","deg C","deg C","Decimal degrees","m s-1","m s-1","decimal degrees","decimal degrees","decimal degrees","m s-1","adimensional","adimensional","m","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","W m-2","%","W m-2","W m-2","W m-2","W m-2","Klvin","decimal degrees","decimal degrees","decimal degrees","decimal degrees","adimensional","fraction","cm","Bar","l/min","","","","","dec C","dec C","dec C","dec C","dec C","dec C","dec C","dec C"
"","","Smp","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-28 09:00:00",2616,-0.6338547,7,18000,2.797221,7,0.1394633,0.01100353,0.06632479,91.17943,-2.191828,-2.176347,95.5349,-2.807636,0.4990121,0.5223319,3.990623,0.1811328,0.1779418,0.2600082,0.2974719,0.0008571487,0.111789,-1.593668,0.08546203,180,0.4189424,0.3168807,55.13716,39.97968,124.8629,1.612441,-0.02586428,7,-113.83,0.1811344,0.1779807,0.2600082,0.2974719,0.0003671908,0.111727,-5.823015,0,5.786043,13.07642,305.6966,304.2292,270.9814,125.2331,6.543774,-58.69188,-18.17115,7.567601,1,40.17,-0.205,0,6.047,27.28,-0.71,1.158,1.118,-0.055,-0.205,-0.266,-0.403,-0.721,-1.799,"NAN"
"2022-01-28 09:30:00",2617,1.893132,5,18000,22.7582,6,0.1159748,-0.01153639,0.09104993,91.21876,-1.851495,-1.888722,95.06931,-2.535025,0.5092164,0.5356408,4.067121,0.1504933,0.2718318,0.06824265,0.300539,0.03067096,0.1337297,-1.309631,0.07246606,180,0.3960584,0.1652433,24.39235,61.83545,155.6077,1.042716,0.02786447,6,105.6589,0.1535633,0.2773041,0.06824265,0.300539,0.002691755,0.1219779,-11.80425,0,10.4992,25.04723,307.6596,304.9158,271.4376,131.1624,10.54719,-51.193,-18.16557,4.832154,1,40.3,-0.203,0,6.341,27.3,-0.699,1.167,1.12,-0.052,-0.204,-0.265,-0.403,-0.72,-1.766,"NAN"
"2022-01-28 10:00:00",2618,-1.16652,9,18000,15.72422,7,0.152195,0.008603625,0.1181762,91.25268,-1.289589,-1.422897,93.91187,-2.142423,0.5243022,0.5583857,4.178887,0.1037965,0.2496163,0.06188899,0.3983422,0.03604157,0.1239663,-0.8647676,0.2549605,180,0.4347835,0.1208471,30.80569,68.82866,149.1943,1.238172,-0.145051,7,-20.2972,0.1097678,0.2517669,0.06188899,0.3983422,0.004873017,0.119538,-24.29922,0,21.93405,51.28706,311.0264,305.9726,272.2177,137.9438,14.49649,-43.06935,-18.15953,3.567924,1.166667,40.29,-0.201,0,6.872,27.3,-0.697,1.168,1.127,-0.053,-0.202,-0.259,-0.399,-0.712,-1.716,"NAN"
"2022-01-28 10:30:00",2619,13.68523,8,18000,27.03208,7,0.09623516,-0.07725655,0.04268942,91.28262,-0.01358653,-0.42894,90.1204,-1.438051,0.5522338,0.6129314,4.380988,-0.08207465,0.1688874,0.09396915,0.2082763,-0.001948005,0.11609,-0.253415,0.1632056,180,0.2525866,0.1247658,131.1346,57.62098,48.86542,1.237458,0.01214374,7,242.44,-0.08203423,0.1685374,0.09396915,0.2082763,-0.003229069,0.1165975,-40.57148,11.09295,55.55361,101.4159,311.2882,305.9974,273.2605,144.5469,17.72423,-35.56973,-18.1542,2.936495,0.8333333,40.09,-0.201,0,7.236,27.33,-0.699,1.172,1.136,-0.052,-0.197,-0.248,-0.388,-0.693,-1.641,"NAN"
"2022-01-28 11:00:00",2620,-0.2940823,9,18000,10.75823,8,0.1315007,0.002592027,0.1084348,91.31392,-0.5012804,-0.5391924,88.49795,-2.164814,0.52368,0.5917273,4.161697,0.1825577,0.3546655,0.1638765,0.2769206,0.02024179,0.1199872,-0.2922663,0.3609065,180,0.4610274,0.2453218,41.91328,55.40543,138.0867,1.471354,0.0595727,8,49.42078,0.1836039,0.3586283,0.1638765,0.2769206,0.005161207,0.1075654,-7.261958,81.56015,131.4322,106.9155,268.5101,300.2888,273.7589,151.5293,20.43538,-28.06056,-18.14861,2.567706,1.169444,40.11,-0.083,0,7.518,27.34,-0.698,1.177,1.143,-0.053,-0.196,-0.241,-0.378,-0.668,-1.553,"NAN"
"2022-01-28 11:30:00",2621,-3.636687,8,18000,20.1359,6,0.0667521,0.02373703,0.05222448,91.32732,-0.06484822,-0.9300234,87.26088,-1.926222,0.5336983,0.6115937,4.233971,0.2290126,0.2174352,0.1188498,0.2270392,0.0200997,0.07499388,-1.082595,0.5884548,180,0.359019,0.2580153,27.42776,42.96302,152.5723,0.9251373,-0.01838712,6,-160.1191,0.229882,0.2174324,0.1188498,0.2270392,0.002252541,0.07500193,10.91016,79.09838,265.537,207.1145,248.3654,295.8777,274.5625,158.8152,22.61372,-20.56194,-18.14299,2.332304,0.8305556,39.83,-0.198,0,8.11,27.3,-0.704,1.178,1.154,-0.051,-0.182,-0.192,-0.312,-0.574,-1.3,"NAN"
"2022-01-28 12:00:00",2622,0.1452733,9,18000,5.180827,4,0.1141367,-0.00188239,0.09356753,91.30713,1.103866,0.195225,84.88003,-1.152164,0.5641044,0.6647409,4.456788,0.3512269,0.2681229,0.05210476,0.3068975,0.05252232,0.1451176,0.06300701,0.4699041,180,0.4796388,0.3550703,8.438348,41.27927,171.5616,1.66523,-0.1915137,4,-15.37294,0.3551319,0.274765,0.05210476,0.3068975,0.0005624667,0.1321105,44.26476,77.30524,421.9843,325.2043,255.4339,307.9492,277.8058,165.744,24.04147,-13.6978,-18.13808,2.202023,1,39.75,-0.189,0,10.33,27.2,-0.701,1.199,1.163,-0.048,-0.168,-0.153,-0.252,-0.467,-1.047,"NAN"
"2022-01-28 12:30:00",2623,7.807387,8,18000,15.07687,7,0.1004699,-0.05756276,0.08349505,91.27503,0.3378494,-0.05571666,84.0693,-2.035712,0.528937,0.6296216,4.190263,0.4492278,0.2479354,0.2176357,0.2978915,0.03512784,0.1295331,-0.2744794,0.4130766,180,0.5974681,0.4991693,25.84866,32.85502,154.1514,1.338305,-0.131408,7,-22.4045,0.4505855,0.2471553,0.2176357,0.2978915,0.003505904,0.1310155,14.67479,76.54914,304.9334,233.834,251.9644,308.3889,279.0292,173.5046,24.97233,-6.198808,-18.13256,2.12461,1,39.81,-0.174,0,11.45,27.21,-0.693,1.21,1.169,-0.048,-0.17,-0.149,-0.245,-0.42,-0.939,"NAN"
"2022-01-28 13:00:00",2624,3.667511,9,18000,11.71278,9,0.08624616,-0.03056664,0.04255465,91.2323,-2.586048,-2.350647,88.53985,-4.21812,0.4492882,0.5075514,3.59806,0.4113611,0.1762256,0.437115,0.2200588,0.009455197,0.07501964,-1.728635,0.3785513,180,0.6223597,0.600238,46.7386,15.27121,133.2614,1.344528,0.7704798,9,3.821164,0.411459,0.1763471,0.437115,0.2200588,0.002974914,0.07473361,-39.99088,85.27074,60.6949,51.68998,238.8737,287.8695,273.1769,181.3647,25.20791,1.300054,-18.12695,2.10515,1,40.07,-0.198,0,7.975,27.51,-0.694,1.177,1.171,-0.048,-0.189,-0.198,-0.302,-0.475,-1.112,"NAN"
