,When,sea,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,a,vp_a,LW_in
17,2021-01-30 21:30:00,0.0,-3.175,27.62,1.822,60,-2.518,-0.839,0,693.324,0.35,1.33458,181.3
18,2021-01-30 21:45:00,0.0,-3.657,28.45,0.975,60,-3.125,-1.042,0,693.385,0.35,1.32593,180.9
19,2021-01-30 22:00:00,0.0,-5.17,31.67,1.365,60,-3.38,-1.126,0,693.446,0.35,1.31655,179.7
20,2021-01-30 22:15:00,0.0,-6.585,34.2,1.235,60,-3.015,-1.005,0,693.524,0.35,1.27583,178.7
21,2021-01-30 22:30:00,0.0,-6.675,33.04,1.296,60,-2.744,-0.915,0,693.601,0.35,1.22404,178.5
22,2021-01-30 22:45:00,0.0,-7.196,35.27,1.705,60,-2.813,-0.938,0,693.678,0.35,1.25513,177.9
23,2021-01-30 23:00:00,0.0,-7.473,35.0,1.915,60,-2.801,-0.934,0,693.756,0.35,1.21907,177.1
24,2021-01-30 23:15:00,0.0,-7.776,37.95,1.548,60,-2.732,-0.911,0,693.816,0.35,1.29107,176.7
25,2021-01-30 23:30:00,0.0,-7.823,35.35,1.273,60,-2.858,-0.953,0,693.877,0.35,1.19822,176.7
26,2021-01-30 23:45:00,0.0,-8.32,38.76,1.707,60,-2.797,-0.932,0,693.938,0.35,1.26386,175.8
27,2021-01-31 00:00:00,0.0,-8.98,44.01,2.026,60,-2.752,-0.918,0,693.999,0.35,1.36269,175.0
28,2021-01-31 00:15:00,0.0,-8.96,41.05,1.871,60,-2.699,-0.9,0,694.02,0.35,1.27304,175.1
29,2021-01-31 00:30:00,0.0,-9.41,45.02,1.868,60,-2.738,-0.912,0,694.04,0.35,1.34755,174.6
30,2021-01-31 00:45:00,0.0,-9.79,43.5,1.78,60,-2.692,-0.898,0,694.06,0.35,1.26353,174.2
31,2021-01-31 01:00:00,0.0,-9.79,45.73,1.659,60,-2.612,-0.871,0,694.081,0.35,1.3283,174.0
32,2021-01-31 01:15:00,0.0,-10.1,51.44,1.731,60,-2.673,-0.891,0,694.128,0.35,1.45788,173.3
33,2021-01-31 01:30:00,0.0,-10.72,56.58,2.041,60,-2.578,-0.859,0,694.176,0.35,1.52633,172.4
34,2021-01-31 01:45:00,0.0,-11.0,53.61,2.189,60,-2.546,-0.849,0,694.224,0.35,1.41421,172.2
35,2021-01-31 02:00:00,0.02505,-11.16,51.63,2.35,60,-2.572,-0.857,0,694.272,0.35,1.34464,171.8
36,2021-01-31 02:15:00,0.07485,-11.39,54.33,2.1,60,-2.585,-0.862,0,694.34,0.35,1.38909,171.0
37,2021-01-31 02:30:00,0.12379,-11.85,55.89,1.288,60,-2.554,-0.852,0,694.408,0.35,1.37705,170.4
38,2021-01-31 02:45:00,0.17177,-12.08,54.85,0.602,60,-2.539,-0.846,0,694.475,0.35,1.32657,169.9
39,2021-01-31 03:00:00,0.21868,-12.45,57.47,0.662,60,-2.504,-0.834,0,694.543,0.35,1.34894,169.5
40,2021-01-31 03:15:00,0.26437,-12.64,57.7,0.871,60,-2.293,-0.764,0,694.484,0.35,1.33362,169.2
41,2021-01-31 03:30:00,0.30871,-12.64,50.67,0.729,60,-2.441,-0.814,0,694.426,0.35,1.17114,168.9
42,2021-01-31 03:45:00,0.35154,-13.19,47.81,0.271,60,-2.349,-0.783,0,694.367,0.35,1.05666,168.5
43,2021-01-31 04:00:00,0.39269,-13.26,64.74,0.666,60,-2.093,-0.698,0,694.308,0.35,1.42268,168.1
44,2021-01-31 04:15:00,0.43195,-13.53,67.49,1.296,60,-2.35,-0.783,0,694.349,0.35,1.45074,167.6
45,2021-01-31 04:30:00,0.46913,-13.7,51.47,1.002,60,-2.314,-0.772,0,694.39,0.35,1.09108,167.3
46,2021-01-31 04:45:00,0.504,-14.02,49.2,0.347,60,-2.246,-0.749,0,694.431,0.35,1.01592,167.7
47,2021-01-31 05:00:00,0.53631,-14.14,64.65,0.625,60,-2.103,-0.701,0,694.472,0.35,1.32183,168.3
48,2021-01-31 05:15:00,0.56581,-14.21,67.0,0.781,60,-2.126,-0.709,0,694.598,0.35,1.36201,171.4
49,2021-01-31 05:30:00,0.59224,-14.33,50.9,0.671,60,-1.933,-0.644,0,694.725,0.35,1.02454,176.8
50,2021-01-31 05:45:00,0.61535,-14.54,51.51,0.342,60,-1.961,-0.654,0,694.852,0.35,1.01901,173.3
51,2021-01-31 06:00:00,0.63487,-14.63,54.84,0.361,60,-1.857,-0.619,0,694.979,0.35,1.07685,172.9
52,2021-01-31 06:15:00,0.65059,-14.63,69.6,1.16,60,-2.035,-0.678,0,695.063,0.35,1.36668,171.4
53,2021-01-31 06:30:00,0.6623,-14.78,66.43,0.873,60,-2.134,-0.711,0,695.148,0.35,1.28835,172.6
54,2021-01-31 06:45:00,0.66983,-15.03,53.18,0.315,60,-1.815,-0.605,0,695.232,0.35,1.01024,177.5
55,2021-01-31 07:00:00,0.6731,-15.17,52.75,0.409,60,-1.799,-0.6,0,695.316,0.35,0.99049,172.9
56,2021-01-31 07:15:00,0.67204,-15.07,70.02,1.056,60,-0.954,-0.318,0,695.52,0.35,1.32573,171.1
57,2021-01-31 07:30:00,0.66667,-15.2,73.41,0.933,60,2.834,0.944,0,695.723,0.35,1.37499,167.6
58,2021-01-31 07:45:00,0.65707,-15.5,55.08,0.566,60,13.245,4.415,0,695.927,0.35,1.00624,168.1
59,2021-01-31 08:00:00,0.64338,-15.02,50.82,0.242,60,60.0,20.0,0,696.131,0.35,0.96621,178.4
60,2021-01-31 08:15:00,0.62577,-12.64,55.9,0.193,60,109.95,36.65,0,696.127,0.35,1.29202,173.8
61,2021-01-31 08:30:00,0.60446,-10.88,47.99,0.228,60,120.9,40.3,0,696.123,0.35,1.27816,165.2
62,2021-01-31 08:45:00,0.57969,-10.01,42.01,0.111,0,165.375,55.125,0,696.119,0.35,1.19916,164.8
63,2021-01-31 09:00:00,0.55172,-9.81,43.43,0.478,0,201.15,67.05,0,696.116,0.35,1.2595,164.9
64,2021-01-31 09:15:00,0.52082,-9.59,38.87,0.516,0,232.8,77.6,0,696.139,0.35,1.14704,165.3
65,2021-01-31 09:30:00,0.48723,-8.25,35.06,0.232,0,280.95,93.65,0,696.162,0.35,1.14948,167.8
66,2021-01-31 09:45:00,0.4512,-7.773,34.19,0.648,0,303.075,101.025,0,696.185,0.35,1.16342,177.6
67,2021-01-31 10:00:00,0.41297,-6.839,30.47,0.314,0,340.35,113.45,0,696.209,0.35,1.11464,180.6
68,2021-01-31 10:15:00,0.37276,-5.652,29.05,0.374,0,385.8,128.6,0,696.152,0.35,1.16407,178.1
69,2021-01-31 10:30:00,0.33077,-4.86,28.62,0.865,0,414.375,138.125,0,696.095,0.35,1.2181,177.2
70,2021-01-31 10:45:00,0.28718,-4.334,27.62,0.591,0,430.275,143.425,0,696.038,0.35,1.22328,183.5
71,2021-01-31 11:00:00,0.24216,-4.155,27.18,0.816,0,397.725,132.575,0,695.98,0.35,1.22016,185.0
72,2021-01-31 11:15:00,0.19587,-3.577,25.28,0.672,0,418.125,139.375,0,695.798,0.35,1.18528,193.1
73,2021-01-31 11:30:00,0.14843,-3.146,24.32,0.818,0,463.2,154.4,0,695.615,0.35,1.17767,192.3
74,2021-01-31 11:45:00,0.09997,-2.362,24.08,0.751,0,525.225,175.075,0,695.432,0.35,1.23618,188.3
75,2021-01-31 12:00:00,0.0506,-1.837,23.58,0.747,0,520.95,173.65,0,695.249,0.35,1.25852,194.0
76,2021-01-31 12:15:00,0.00042,-1.65,22.85,0.958,0,519.075,173.025,0,695.022,0.35,1.23652,190.7
77,2021-01-31 12:30:00,0.0,-1.006,21.69,0.822,0,552.9,184.3,0,694.794,0.35,1.23071,188.7
78,2021-01-31 12:45:00,0.0,-0.716,22.14,0.958,0,552.825,184.275,0,694.567,0.35,1.28324,187.7
79,2021-01-31 13:00:00,0.0,-0.687,21.96,1.409,0,557.775,185.925,0,694.34,0.35,1.27551,187.8
80,2021-01-31 13:15:00,0.0,0.008,21.21,1.052,0,568.125,189.375,0,694.104,0.35,1.29605,190.7
81,2021-01-31 13:30:00,0.0,0.382,20.01,1.503,0,550.275,183.425,0,693.868,0.35,1.2564,191.1
82,2021-01-31 13:45:00,0.0,1.671,18.33,0.865,0,535.425,178.475,0,693.632,0.35,1.26309,191.1
83,2021-01-31 14:00:00,0.0,1.709,19.65,1.297,0,522.75,174.25,0,693.396,0.35,1.35774,190.6
84,2021-01-31 14:15:00,0.0,1.681,18.37,0.809,0,504.225,168.075,0,693.254,0.35,1.26675,191.5
85,2021-01-31 14:30:00,0.0,2.716,17.72,0.935,0,475.8,158.6,0,693.112,0.35,1.31571,192.3
86,2021-01-31 14:45:00,0.0,2.524,18.0,1.078,0,450.525,150.175,0,692.97,0.35,1.31836,191.3
87,2021-01-31 15:00:00,0.0,2.851,17.06,0.936,0,422.7,140.9,0,692.828,0.35,1.27892,191.2
88,2021-01-31 15:15:00,0.0,3.107,16.81,1.136,0,391.425,130.475,0,692.706,0.35,1.28329,192.3
89,2021-01-31 15:30:00,0.0,3.269,17.17,0.91,0,360.45,120.15,0,692.585,0.35,1.32591,192.2
90,2021-01-31 15:45:00,0.0,2.654,17.43,1.589,0,326.775,108.925,0,692.463,0.35,1.28848,191.9
91,2021-01-31 16:00:00,0.0,2.817,16.87,1.338,0,289.725,96.575,0,692.341,0.35,1.26163,191.6
92,2021-01-31 16:15:00,0.0,2.618,17.76,2.11,0,253.05,84.35,0,692.3,0.35,1.30952,192.1
93,2021-01-31 16:30:00,0.0,2.321,17.89,1.985,0,211.8,70.6,0,692.26,0.35,1.29147,190.9
94,2021-01-31 16:45:00,0.0,2.579,17.77,1.821,0,172.425,57.475,0,692.219,0.35,1.30662,190.7
95,2021-01-31 17:00:00,0.0,2.499,17.95,1.769,0,124.725,41.575,0,692.179,0.35,1.31236,190.5
96,2021-01-31 17:15:00,0.0,1.425,19.45,1.722,60,19.748,6.582,0,692.215,0.35,1.31679,191.3
97,2021-01-31 17:30:00,0.0,0.769,20.07,0.757,60,15.652,5.218,0,692.252,0.35,1.29599,194.5
98,2021-01-31 17:45:00,0.0,0.219,19.91,0.488,60,6.533,2.178,0,692.288,0.35,1.23542,193.0
99,2021-01-31 18:00:00,0.0,-0.402,21.17,0.562,60,-0.887,-0.296,0,692.325,0.35,1.25551,189.7
100,2021-01-31 18:15:00,0.0,-0.896,20.85,0.45,60,-3.085,-1.028,0,692.458,0.35,1.19264,188.2
101,2021-01-31 18:30:00,0.0,-1.166,20.94,0.649,60,-2.769,-0.923,0,692.591,0.35,1.17428,190.3
102,2021-01-31 18:45:00,0.0,-1.379,21.65,0.73,60,-3.046,-1.016,0,692.724,0.35,1.19522,193.1
103,2021-01-31 19:00:00,0.0,-1.829,22.89,0.215,60,-2.884,-0.961,0,692.857,0.35,1.22241,197.9
104,2021-01-31 19:15:00,0.0,-1.425,22.07,1.136,60,-2.132,-0.71,0,692.98,0.35,1.21428,191.5
105,2021-01-31 19:30:00,0.0,-0.656,21.56,2.963,60,-2.444,-0.814,0,693.103,0.35,1.25512,192.8
106,2021-01-31 19:45:00,0.0,-0.795,22.83,2.974,60,-2.719,-0.906,0,693.226,0.35,1.3156,192.9
107,2021-01-31 20:00:00,0.0,-0.935,23.38,3.013,60,-2.602,-0.867,0,693.349,0.35,1.33353,197.5
108,2021-01-31 20:15:00,0.0,-1.011,23.88,2.946,60,-2.197,-0.732,0,693.487,0.35,1.35448,210.9
109,2021-01-31 20:30:00,0.0,-1.094,24.75,2.393,60,-2.113,-0.704,0,693.626,0.35,1.3953,214.3
110,2021-01-31 20:45:00,0.0,-1.158,24.26,2.327,60,-2.006,-0.668,0,693.764,0.35,1.36126,220.8
111,2021-01-31 21:00:00,0.0,-1.189,25.38,2.651,60,-1.828,-0.61,0,693.903,0.35,1.42086,225.8
112,2021-01-31 21:15:00,0.0,-1.355,25.61,2.779,60,-1.897,-0.632,0,694.009,0.35,1.41634,225.5
113,2021-01-31 21:30:00,0.0,-1.58,26.43,2.315,60,-1.745,-0.582,0,694.116,0.35,1.43765,228.0
114,2021-01-31 21:45:00,0.0,-1.648,27.25,2.129,60,-1.8,-0.6,0,694.222,0.35,1.47484,223.6
115,2021-01-31 22:00:00,0.0,-1.678,26.54,2.539,60,-2.0,-0.667,0,694.328,0.35,1.43323,215.1
116,2021-01-31 22:15:00,0.0,-2.003,27.65,2.311,60,-2.186,-0.728,0,694.372,0.35,1.45773,209.9
117,2021-01-31 22:30:00,0.0,-2.219,28.71,2.645,60,-2.136,-0.712,0,694.415,0.35,1.48959,208.6
118,2021-01-31 22:45:00,0.0,-2.294,28.4,2.442,60,-2.071,-0.69,0,694.459,0.35,1.46533,205.6
119,2021-01-31 23:00:00,0.0,-2.456,29.91,2.183,60,-2.482,-0.828,0,694.502,0.35,1.52479,192.9
120,2021-01-31 23:15:00,0.0,-2.567,28.75,1.74,60,-2.351,-0.784,0,694.543,0.35,1.45361,190.7
121,2021-01-31 23:30:00,0.0,-3.413,29.15,0.598,60,-3.434,-1.144,0,694.584,0.35,1.38364,187.5
122,2021-01-31 23:45:00,0.0,-4.229,29.04,0.303,60,-2.97,-0.99,0,694.624,0.35,1.2964,186.2
123,2021-02-01 00:00:00,0.0,-5.244,36.08,0.96,60,-2.725,-0.908,0,694.665,0.35,1.49145,184.5
124,2021-02-01 00:15:00,0.0,-6.133,36.01,1.501,60,-2.723,-0.908,0,694.702,0.35,1.39082,184.6
125,2021-02-01 00:30:00,0.0,-6.424,37.37,0.465,60,-2.667,-0.889,0,694.738,0.35,1.41146,185.9
126,2021-02-01 00:45:00,0.0,-7.025,37.42,1.239,60,-2.301,-0.767,0,694.775,0.35,1.34936,195.7
127,2021-02-01 01:00:00,0.0,-7.408,40.72,1.248,60,-2.051,-0.684,0,694.812,0.35,1.42547,204.8
128,2021-02-01 01:15:00,0.0,-7.659,41.08,1.119,60,-1.891,-0.63,0,694.771,0.35,1.41032,209.5
129,2021-02-01 01:30:00,0.0,-7.944,39.01,0.436,60,-1.94,-0.647,0,694.731,0.35,1.30988,210.8
130,2021-02-01 01:45:00,0.0,-8.26,39.09,0.01,60,-1.525,-0.508,0,694.69,0.35,1.28061,219.3
131,2021-02-01 02:00:00,0.02752,-8.31,38.68,0.045,60,-1.332,-0.444,0,694.65,0.35,1.26224,224.7
132,2021-02-01 02:15:00,0.07741,-8.34,38.16,0.138,60,-0.854,-0.285,0,694.609,0.35,1.24235,239.1
133,2021-02-01 02:30:00,0.12645,-8.25,46.55,0.344,60,-0.689,-0.23,0,694.568,0.35,1.5262,251.6
134,2021-02-01 02:45:00,0.17454,-8.12,44.78,0.136,60,-0.76,-0.253,0,694.528,0.35,1.48314,252.0
135,2021-02-01 03:00:00,0.22155,-8.0,41.12,0.03,60,-0.886,-0.296,0,694.487,0.35,1.37472,244.3
136,2021-02-01 03:15:00,0.26737,-7.742,42.45,0.05,60,-0.59,-0.197,0,694.446,0.35,1.44798,252.4
137,2021-02-01 03:30:00,0.31184,-7.725,44.66,0.683,60,-0.702,-0.234,0,694.406,0.35,1.52538,253.4
138,2021-02-01 03:45:00,0.3548,-7.749,43.13,0.961,60,-0.811,-0.27,0,694.365,0.35,1.47038,255.3
139,2021-02-01 04:00:00,0.39609,-7.827,44.31,0.049,60,-1.022,-0.341,0,694.324,0.35,1.50147,247.5
140,2021-02-01 04:15:00,0.4355,-8.05,43.28,0.0,60,-1.394,-0.464,0,694.345,0.35,1.44131,232.3
141,2021-02-01 04:30:00,0.47283,-8.05,43.64,0.017,60,-1.198,-0.399,0,694.365,0.35,1.4533,231.0
142,2021-02-01 04:45:00,0.50785,-8.04,44.18,0.159,60,-1.393,-0.464,0,694.385,0.35,1.47243,222.8
143,2021-02-01 05:00:00,0.54031,-7.968,44.13,0.948,60,-1.359,-0.453,0,694.406,0.35,1.47904,226.9
144,2021-02-01 05:15:00,0.56996,-7.955,41.86,1.273,60,-1.117,-0.372,0,694.528,0.35,1.40438,240.1
145,2021-02-01 05:30:00,0.59655,-8.15,45.23,1.485,60,-1.837,-0.612,0,694.65,0.35,1.49454,216.5
146,2021-02-01 05:45:00,0.61979,-8.25,44.52,1.379,60,-2.366,-0.788,0,694.771,0.35,1.45964,192.4
147,2021-02-01 06:00:00,0.63945,-8.53,46.92,1.331,60,-2.348,-0.782,0,694.893,0.35,1.50501,194.1
148,2021-02-01 06:15:00,0.65529,-8.77,46.49,0.646,60,-2.25,-0.75,0,695.036,0.35,1.46342,196.1
149,2021-02-01 06:30:00,0.66709,-9.06,44.07,0.448,60,-2.263,-0.754,0,695.178,0.35,1.35599,192.5
150,2021-02-01 06:45:00,0.67471,-9.46,50.02,0.833,60,-2.177,-0.726,0,695.32,0.35,1.49131,189.5
151,2021-02-01 07:00:00,0.67803,-9.61,49.71,1.548,60,-2.094,-0.698,0,695.462,0.35,1.46461,192.5
152,2021-02-01 07:15:00,0.67701,-9.66,53.21,1.252,60,-1.389,-0.463,0,695.651,0.35,1.56155,190.5
153,2021-02-01 07:30:00,0.67165,-9.95,53.44,0.557,60,1.871,0.624,0,695.84,0.35,1.5327,181.2
154,2021-02-01 07:45:00,0.66204,-10.29,52.43,0.224,60,10.665,3.555,0,696.028,0.35,1.46368,178.7
155,2021-02-01 08:00:00,0.64831,-10.1,41.7,0.59,60,50.445,16.815,0,696.217,0.35,1.18184,179.9
156,2021-02-01 08:15:00,0.63065,-8.57,37.21,0.474,60,96.975,32.325,0,696.363,0.35,1.18981,180.1
157,2021-02-01 08:30:00,0.60927,-6.985,35.88,0.355,60,124.5,41.5,0,696.509,0.35,1.29784,178.6
158,2021-02-01 08:45:00,0.58442,-5.639,34.74,0.189,0,157.425,52.475,0,696.655,0.35,1.39346,180.6
159,2021-02-01 09:00:00,0.55636,-4.772,32.0,0.065,0,198.3,66.1,0,696.801,0.35,1.37107,184.0
160,2021-02-01 09:15:00,0.52535,-4.52,32.05,0.383,0,224.925,74.975,0,696.871,0.35,1.39967,188.7
161,2021-02-01 09:30:00,0.49165,-4.605,33.95,0.526,0,233.325,77.775,0,696.941,0.35,1.47314,198.5
162,2021-02-01 09:45:00,0.45552,-4.53,31.67,0.741,0,254.625,84.875,0,697.011,0.35,1.38203,223.3
163,2021-02-01 10:00:00,0.41718,-3.496,29.62,0.295,0,314.775,104.925,0,697.08,0.35,1.39723,223.5
164,2021-02-01 10:15:00,0.37687,-2.649,31.24,0.519,0,285.225,95.075,0,697.029,0.35,1.5699,217.2
165,2021-02-01 10:30:00,0.33477,-2.788,30.93,0.299,0,207.75,69.25,0,696.977,0.35,1.53831,228.6
166,2021-02-01 10:45:00,0.29108,-2.527,31.01,0.46,0,231.3,77.1,0,696.925,0.35,1.57254,211.2
167,2021-02-01 11:00:00,0.24596,-1.953,28.68,0.594,0,394.95,131.65,0,696.873,0.35,1.51764,197.7
168,2021-02-01 11:15:00,0.19957,-0.912,28.35,0.847,0,486.45,162.15,0,696.685,0.35,1.61974,198.3
169,2021-02-01 11:30:00,0.15204,-0.439,27.9,0.819,0,472.125,157.375,0,696.497,0.35,1.65018,197.0
170,2021-02-01 11:45:00,0.10349,0.547,26.17,0.573,0,528.15,176.05,0,696.308,0.35,1.66295,195.6
171,2021-02-01 12:00:00,0.05405,0.786,24.59,0.846,0,532.8,177.6,0,696.12,0.35,1.58981,194.2
172,2021-02-01 12:15:00,0.0038,1.346,23.63,0.994,0,537.75,179.25,0,695.926,0.35,1.59072,194.7
173,2021-02-01 12:30:00,0.0,1.647,22.96,0.655,0,549.075,183.025,0,695.733,0.35,1.57941,195.7
174,2021-02-01 12:45:00,0.0,1.825,22.71,0.803,0,553.875,184.625,0,695.539,0.35,1.58229,197.4
175,2021-02-01 13:00:00,0.0,2.338,22.68,0.876,0,543.375,181.125,0,695.345,0.35,1.63924,198.4
176,2021-02-01 13:15:00,0.0,2.684,22.03,0.769,0,527.4,175.8,0,695.122,0.35,1.63201,197.3
177,2021-02-01 13:30:00,0.0,2.675,22.17,1.169,0,519.75,173.25,0,694.899,0.35,1.64133,198.5
178,2021-02-01 13:45:00,0.0,3.303,21.04,0.978,0,510.75,170.25,0,694.675,0.35,1.62867,200.6
179,2021-02-01 14:00:00,0.0,3.45,22.46,1.495,0,464.1,154.7,0,694.452,0.35,1.75677,201.5
180,2021-02-01 14:15:00,0.0,3.599,21.19,1.89,0,494.625,164.875,0,694.288,0.35,1.67497,205.1
181,2021-02-01 14:30:00,0.0,4.157,20.2,1.804,0,521.325,173.775,0,694.124,0.35,1.66074,211.9
182,2021-02-01 14:45:00,0.0,4.691,19.78,2.056,0,529.275,176.425,0,693.961,0.35,1.68827,225.6
183,2021-02-01 15:00:00,0.0,5.021,20.77,2.066,0,402.225,134.075,0,693.797,0.35,1.81413,220.3
184,2021-02-01 15:15:00,0.0,4.645,21.37,2.415,0,422.475,140.825,0,693.737,0.35,1.81812,227.9
185,2021-02-01 15:30:00,0.0,4.902,21.4,1.822,0,352.425,117.475,0,693.678,0.35,1.85369,227.2
186,2021-02-01 15:45:00,0.0,4.326,21.57,2.597,0,301.95,100.65,0,693.618,0.35,1.79455,217.7
187,2021-02-01 16:00:00,0.0,4.448,21.51,2.107,0,267.075,89.025,0,693.559,0.35,1.80494,226.7
188,2021-02-01 16:15:00,0.0,4.209,21.01,2.241,0,214.65,71.55,0,693.539,0.35,1.73366,210.0
189,2021-02-01 16:30:00,0.0,4.374,19.93,1.895,0,199.725,66.575,0,693.518,0.35,1.6637,203.6
190,2021-02-01 16:45:00,0.0,4.645,18.9,1.284,0,186.6,62.2,0,693.498,0.35,1.60797,202.5
191,2021-02-01 17:00:00,0.0,4.603,19.73,1.696,0,141.825,47.275,0,693.478,0.35,1.67366,200.5
192,2021-02-01 17:15:00,0.0,3.827,20.9,1.589,60,24.855,8.285,0,693.535,0.35,1.67884,200.2
193,2021-02-01 17:30:00,0.0,2.903,21.19,1.806,60,12.96,4.32,0,693.592,0.35,1.59441,199.1
194,2021-02-01 17:45:00,0.0,2.576,21.51,2.247,60,5.798,1.933,0,693.648,0.35,1.58128,198.2
195,2021-02-01 18:00:00,0.0,2.349,21.29,1.366,60,-0.239,-0.08,0,693.705,0.35,1.53999,198.8
196,2021-02-01 18:15:00,0.0,2.187,21.47,1.535,60,-2.649,-0.883,0,693.827,0.35,1.53515,197.2
197,2021-02-01 18:30:00,0.0,2.002,21.34,1.282,60,-3.376,-1.125,0,693.949,0.35,1.5058,196.4
198,2021-02-01 18:45:00,0.0,1.58,21.94,1.049,60,-3.174,-1.058,0,694.071,0.35,1.502,195.7
199,2021-02-01 19:00:00,0.0,0.935,22.18,1.712,60,-2.785,-0.928,0,694.193,0.35,1.44952,194.4
200,2021-02-01 19:15:00,0.0,0.796,22.89,1.571,60,-2.725,-0.908,0,694.274,0.35,1.48097,193.9
201,2021-02-01 19:30:00,0.0,0.562,22.23,2.226,60,-2.353,-0.784,0,694.355,0.35,1.41412,193.4
202,2021-02-01 19:45:00,0.0,0.572,25.0,2.521,60,-2.616,-0.872,0,694.436,0.35,1.59149,193.4
203,2021-02-01 20:00:00,0.0,0.628,24.55,2.554,60,-2.641,-0.88,0,694.518,0.35,1.56919,193.2
204,2021-02-01 20:15:00,0.0,0.544,25.06,1.965,60,-2.721,-0.907,0,694.728,0.35,1.59207,193.4
205,2021-02-01 20:30:00,0.0,0.273,25.91,1.687,60,-2.926,-0.976,0,694.938,0.35,1.61404,193.6
206,2021-02-01 20:45:00,0.0,0.014,25.85,0.962,60,-2.993,-0.998,0,695.148,0.35,1.58027,193.1
207,2021-02-01 21:00:00,0.0,-0.673,26.81,0.634,60,-2.989,-0.996,0,695.358,0.35,1.55881,191.6
208,2021-02-01 21:15:00,0.0,-0.924,26.4,1.178,60,-2.498,-0.832,0,695.367,0.35,1.507,190.9
209,2021-02-01 21:30:00,0.0,-1.51,30.72,0.926,60,-2.51,-0.837,0,695.377,0.35,1.67965,190.7
210,2021-02-01 21:45:00,0.0,-1.663,29.64,1.303,60,-2.245,-0.748,0,695.386,0.35,1.60242,190.6
211,2021-02-01 22:00:00,0.0,-1.501,28.62,2.476,60,-2.398,-0.799,0,695.396,0.35,1.56587,190.3
212,2021-02-01 22:15:00,0.0,-1.216,26.24,1.569,60,-2.562,-0.854,0,695.457,0.35,1.46609,190.6
213,2021-02-01 22:30:00,0.0,-1.373,26.92,1.552,60,-2.722,-0.907,0,695.518,0.35,1.48681,190.4
214,2021-02-01 22:45:00,0.0,-2.145,26.05,1.118,60,-2.553,-0.851,0,695.579,0.35,1.35901,190.1
215,2021-02-01 23:00:00,0.0,-2.405,31.0,1.437,60,-2.392,-0.798,0,695.64,0.35,1.58635,189.8
216,2021-02-01 23:15:00,0.0,-2.654,27.99,1.45,60,-2.405,-0.802,0,695.701,0.35,1.40605,189.8
217,2021-02-01 23:30:00,0.0,-2.522,33.65,1.759,60,-1.942,-0.648,0,695.762,0.35,1.70706,191.7
218,2021-02-01 23:45:00,0.0,-2.538,27.99,2.181,60,-2.126,-0.708,0,695.823,0.35,1.41824,194.5
219,2021-02-02 00:00:00,0.0,-2.842,31.95,1.686,60,-2.326,-0.775,0,695.884,0.35,1.58266,194.6
220,2021-02-02 00:15:00,0.0,-4.494,40.07,1.25,60,-2.84,-0.947,0,695.965,0.35,1.75336,195.7
221,2021-02-02 00:30:00,0.0,-5.423,43.11,2.053,60,-2.64,-0.88,0,696.046,0.35,1.75793,193.1
