,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,snow_h,Discharge,alb,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
543,2021-12-25 23:00:00,0.0,0.0,0.42,0.0,0.04740985912131902,0.63,-0.0,1.41,84.89,0.47,0.63,0.0,5.733,88.7,304.88,44.97,0.0,0.784,-2.9579221736506356,-1.6771948788249682,30201.060709122932,32.93463545160625,0.0,260.58363300975117,0.0,0.7377703857776764,4178.847147235045,17.733685319509963,0.006451533629229092,11.760144643131241,1.0245938514347492,4.437089944554731,0.0,0.505405346760012,1219.6554842258847,71.27320113726891,1.4521972439718311,4.653710009532147,0.0,0.0,0.39974865684573374,8.378256866889883e-06,0.0,0.0,17.733685319509963,0.0,,35860.146973593604,0.0,0.31204585393784917,4.777923100937188
544,2021-12-26 00:00:00,0.0,0.0,0.42,0.0,0.04741043096483482,-0.365,-0.0,1.185,85.615,0.5,-0.365,0.0,5.6,88.695,295.75,44.865,0.0,0.782,-2.2201517878729593,-1.6792424922627516,30201.460457779776,32.93507138252974,0.0,260.58363300975117,0.0,0.12598896149263097,4178.847147235045,3.028379343916165,-0.0037724479918719057,-0.5844944256651843,0.8496930321906273,2.553497937853364,0.0,0.2134552475292299,1219.6554842258847,71.2732848498567,1.4522164656112082,4.653710009532147,0.0,0.0,0.23005135856647477,6.1163370879704335e-06,0.0,0.0,3.028379343916165,0.0,,35860.54672225045,0.0,0.3120515118039823,5.083342889723446
545,2021-12-26 01:00:00,0.0,0.0,0.42,0.0,0.04741076005415205,-0.35,-0.0,0.26,88.96,0.715,-0.35,0.0,5.6,88.715,287.475,44.855,0.0,0.781,-2.0941628263803285,-1.6801072804257935,30201.69050913834,32.93532225642131,0.0,260.58363300975117,0.0,-0.21386061327832884,4178.847147235045,-5.140538155536864,-0.003634034758150754,-9.411089991295057,0.8402273439780704,3.2705628539087552,0.0,0.16339567262951885,1219.6554842258847,71.27333302607242,1.4522275274726475,4.653710009532147,0.0,0.0,0.294653825733717,3.5198867583417134e-06,0.0,0.0,-5.1405381555368646,0.0,,35860.77677360902,0.0,0.31205564219443155,5.137243438252843
546,2021-12-26 02:00:00,0.0,0.0,0.42,0.0,0.04741118155656218,0.145,-0.0,0.385,88.205,0.475,0.145,0.0,5.767,88.685,290.52,44.78,0.0,0.779,-2.3080234396586574,-1.6807692536703154,30201.985162964076,32.9356435801135,0.0,260.58363300975117,0.0,-0.04816997166604431,4178.847147235045,-1.1578549855656026,0.001519291312980035,-5.430236489703418,0.6383245893483679,3.3850092769251914,0.0,0.2475283465512758,1219.6554842258847,71.27339473150519,1.452241695699313,4.653710009532147,0.0,0.0,0.30496487658382937,4.508329813526492e-06,0.0,0.0,-1.1578549855656028,0.0,,35861.07142743475,0.0,0.3120580191928729,5.046055331151594
547,2021-12-26 03:00:00,0.0,0.0,0.42,0.0,0.04741161780778158,0.44,-0.0,0.77,87.1,0.6,0.44,0.0,5.717,88.69,293.035,44.745,0.0,0.778,-2.3561934113247016,-1.681772069003745,30202.29012784066,32.93597614813594,0.0,260.58363300975117,0.0,0.10824789239686336,4178.847147235045,2.6019397054582,0.004631166827464104,-2.704750479236907,0.9360520132134822,4.09986581985611,0.0,0.26614118479805016,1219.6554842258847,71.27345859682197,1.4522563597257703,4.653710009532147,0.0,0.0,0.369368616696118,4.666089270706766e-06,0.0,0.0,2.6019397054582,0.0,,35861.37639231133,0.0,0.31206106369427855,5.025720779798044
548,2021-12-26 04:00:00,0.0,0.0,0.42,0.0,0.04741214618676195,0.025,-0.0,0.72,87.5,0.53,0.025,0.0,5.8,88.73,291.365,44.74,0.0,0.777,-2.247945518927838,-1.6828502808891177,30202.659496457356,32.93637894924466,0.0,260.58363300975117,0.0,-0.0009514278689308066,4178.847147235045,-0.022869340864157872,0.00026432271499119786,-4.847913522102772,0.7853461164897789,3.816435360334883,0.0,0.2229983816989604,1219.6554842258847,71.27353595026656,1.4522741205617997,4.653710009532147,0.0,0.0,0.3438339305772853,5.651488178770684e-06,0.0,0.0,-0.022869340864157817,0.0,,35861.745760928025,0.0,0.31206421473429335,5.071521801817966
549,2021-12-26 05:00:00,0.0,0.0,0.42,0.0,0.04741263803702309,0.62,-0.0,0.71,88.765,0.35,0.62,0.0,5.833,88.74,305.97,44.735,0.0,0.775,-2.2488969467967688,-1.6837536992240134,30203.00333038793,32.93675390445794,0.0,260.58363300975117,0.0,0.546820145193016,4178.847147235045,13.143840642234563,0.006614063006164721,9.761247741818522,0.5171027532809932,2.6358590995463227,0.0,0.22301698458256006,1219.6554842258847,71.27360795699336,1.45229065358,4.653710009532147,0.0,0.0,0.2374725692160735,5.260791516450258e-06,0.0,0.0,13.143840642234563,0.0,,35862.089594858604,0.0,0.31206803122393134,5.071117589239526
550,2021-12-26 06:00:00,0.0,0.0,0.42,0.0,0.04741297773777843,0.58,-0.0,0.855,89.245,0.39,0.58,0.0,5.9,88.755,308.6,44.68,0.0,0.774,-1.7020768016037526,-1.6846571835508366,30203.24080295715,32.93701287127279,0.0,260.58363300975117,0.0,0.5318668106825966,4178.847147235045,12.784409396691105,0.006214893121867996,9.99237980844157,0.49803678004832874,2.2809037878830476,0.0,0.006874127196291231,1219.6554842258847,71.27365768964287,1.452302072285252,4.653710009532147,0.0,0.0,0.2054937081748982,3.6334180670459382e-06,0.0,0.0,12.784409396691105,0.0,,35862.32706742782,0.0,0.3120715838772265,5.308335526922925
551,2021-12-26 07:00:00,0.0,0.0,0.42,0.0,0.0474132716927048,0.465,-0.0,1.16,88.67,0.415,0.465,0.0,6.033,88.765,311.365,44.64,0.0,0.773,-1.170209990921156,-1.6846850317512612,30203.446296665323,32.93723696473863,0.0,260.58363300975117,0.0,0.5275952353942694,4178.847147235045,12.68173412882719,0.0050047078935234555,10.410161677640644,0.4829982798330268,1.9865913443928542,0.0,-0.20302188093285797,1219.6554842258847,71.27370072541282,1.4523119533089532,4.653710009532147,0.0,0.0,0.17897829388982672,3.1441274813571465e-06,0.0,0.0,12.68173412882719,0.0,,35862.532561135995,0.0,0.312074037555094,5.548723812844819
552,2021-12-26 08:00:00,0.0,0.0,0.42,0.0,0.0474135277173905,1.77,-0.0,1.4,88.87,1.06,1.77,0.0,6.283,88.82,314.785,44.74,0.0,0.771,-0.6426147555268866,-1.6838625623938124,30203.625274959213,32.93743214281267,0.0,260.58363300975117,1.4020042446783838,0.6426147555268866,4178.847147235045,17.271446251525372,0.019218125189689888,11.488150114893301,1.082091953767799,5.092882413003397,0.0,-0.4108963553288174,1219.6554842258847,71.27373820837727,1.4523205593571853,4.653710009532147,0.0,0.0,0.4588341166396173,2.7384304736603297e-06,0.0,0.0,15.446442519070889,1.8250037324544839,,35862.71153942988,0.0,0.31207616081238354,5.796939804514707
