,time,press,ssrd,strd,temp,wind,RH,ppt
0,2020-01-01 00:00:00,62616.19,10954526.0,14736873.0,-23.279,0.564,66.479,0.0
1,2020-01-01 01:00:00,62270.28,-1.0,604955.0,-23.867,0.586,68.848,0.0
2,2020-01-01 02:00:00,62311.945,-1.0,1225209.0,-24.068,0.577,68.464,0.026
3,2020-01-01 03:00:00,62374.832,219752.0,1834943.0,-23.935,0.551,66.873,0.022
4,2020-01-01 04:00:00,62411.234,984371.94,2474618.0,-22.973,0.507,64.531,0.019
5,2020-01-01 05:00:00,62436.21,2252215.0,3124004.0,-21.114,0.403,67.052,0.017
6,2020-01-01 06:00:00,62428.76,4014251.0,3713508.0,-19.448,0.344,70.444,0.015
7,2020-01-01 07:00:00,62368.0,6117958.0,4311104.0,-17.571,0.265,65.361,0.008
8,2020-01-01 08:00:00,62343.586,8228187.0,4899799.0,-16.423,0.257,62.115,0.008
9,2020-01-01 09:00:00,62328.69,10047921.0,5458958.5,-15.865,0.223,59.601,0.007
10,2020-01-01 10:00:00,62333.9,11405070.0,6017308.0,-15.698,0.185,58.509,0.006
11,2020-01-01 11:00:00,62371.754,12179724.0,6553809.5,-16.03,0.23,59.359,0.006
12,2020-01-01 12:00:00,62406.92,12326226.0,7074936.5,-16.982,0.351,61.858,0.004
13,2020-01-01 13:00:00,62457.49,12326226.0,7568954.5,-18.275,0.443,66.225,0.002
14,2020-01-01 14:00:00,62510.184,12326226.0,8056499.5,-19.522,0.505,69.981,0.001
15,2020-01-01 15:00:00,62549.105,12326226.0,8531097.0,-20.691,0.577,73.103,0.0
16,2020-01-01 16:00:00,62604.04,12326226.0,9000434.0,-22.444,0.686,78.11,0.0
17,2020-01-01 17:00:00,62638.87,12326226.0,9468558.0,-23.899,0.767,78.038,0.0
18,2020-01-01 18:00:00,62645.703,12326226.0,9920903.0,-24.764,0.822,77.429,0.001
19,2020-01-01 19:00:00,62629.07,12326226.0,10378102.0,-24.971,0.817,77.421,0.0
20,2020-01-01 20:00:00,62621.51,12326226.0,10828828.0,-25.977,0.837,76.752,0.001
21,2020-01-01 21:00:00,62611.04,12326226.0,11278340.0,-26.537,0.872,76.177,0.0
22,2020-01-01 22:00:00,62611.824,12326226.0,11721784.0,-26.85,0.88,75.43,0.0
23,2020-01-01 23:00:00,62592.168,12326226.0,12159967.0,-27.4,0.912,74.844,0.0
24,2020-01-02 00:00:00,62602.137,12326226.0,12597746.0,-27.828,0.952,74.49,0.0
25,2020-01-02 01:00:00,62638.254,-1.0,435427.0,-28.534,1.004,74.245,0.0
26,2020-01-02 02:00:00,62688.094,-1.0,870374.0,-29.032,1.035,74.073,0.0
27,2020-01-02 03:00:00,62726.062,282467.0,1318267.0,-29.174,1.047,73.106,0.0
28,2020-01-02 04:00:00,62750.03,1270853.0,1764543.0,-28.408,1.003,72.389,0.0
29,2020-01-02 05:00:00,62744.598,2875350.0,2232262.0,-26.481,0.934,68.4,0.0
30,2020-01-02 06:00:00,62696.832,4953469.0,2706050.0,-24.294,0.866,71.536,0.0
31,2020-01-02 07:00:00,62596.09,7155011.0,3251453.0,-21.044,0.897,65.937,0.001
32,2020-01-02 08:00:00,62510.855,9284806.0,3788359.0,-19.565,0.885,64.807,0.002
33,2020-01-02 09:00:00,62440.633,11159730.0,4351160.0,-18.506,0.807,63.424,0.003
34,2020-01-02 10:00:00,62403.562,12628762.0,4861362.0,-18.245,0.642,61.864,0.002
35,2020-01-02 11:00:00,62423.387,13463622.0,5346479.0,-18.714,0.699,65.781,0.0
36,2020-01-02 12:00:00,62447.184,13624674.0,5821885.5,-19.491,0.732,60.107,0.0
37,2020-01-02 13:00:00,62489.016,13624674.0,6310644.0,-20.587,0.742,61.601,0.0
38,2020-01-02 14:00:00,62520.266,13624674.0,6838649.0,-21.448,0.74,62.057,0.0
39,2020-01-02 15:00:00,62540.703,13624674.0,7376364.5,-22.334,0.821,63.194,0.001
40,2020-01-02 16:00:00,62567.246,13624674.0,7898705.0,-23.425,0.882,65.544,0.003
41,2020-01-02 17:00:00,62585.617,13624674.0,8388272.5,-24.372,0.924,66.966,0.001
42,2020-01-02 18:00:00,62557.168,13624674.0,8849922.0,-25.055,0.922,65.842,0.001
43,2020-01-02 19:00:00,62548.824,13624674.0,9301862.0,-26.03,0.969,65.345,0.0
44,2020-01-02 20:00:00,62521.047,13624674.0,9748947.0,-26.797,0.983,65.397,0.0
45,2020-01-02 21:00:00,62502.234,13624674.0,10198459.0,-27.421,0.964,66.081,0.0
46,2020-01-02 22:00:00,62472.945,13624674.0,10650804.0,-28.222,0.974,67.499,0.0
47,2020-01-02 23:00:00,62438.168,13624674.0,11090605.0,-28.741,0.961,67.173,0.0
48,2020-01-03 00:00:00,62410.617,13624674.0,11534453.0,-29.059,0.97,66.014,0.0
49,2020-01-03 01:00:00,62420.92,-1.0,436641.0,-29.617,0.964,65.147,0.0
50,2020-01-03 02:00:00,62448.977,-1.0,874419.94,-29.919,0.949,64.633,0.0
51,2020-01-03 03:00:00,62459.0,280961.97,1319886.0,-29.842,0.961,64.129,0.0
52,2020-01-03 04:00:00,62461.242,1259314.0,1783154.0,-28.967,0.928,63.171,0.0
53,2020-01-03 05:00:00,62443.715,2847253.0,2249255.0,-27.21,0.855,63.622,0.0
54,2020-01-03 06:00:00,62350.867,4901290.0,2728708.0,-24.516,0.772,69.531,0.0
55,2020-01-03 07:00:00,62229.625,7201169.0,3230414.0,-21.591,0.768,63.967,0.001
56,2020-01-03 08:00:00,62123.113,9457398.0,3743044.0,-19.923,0.727,63.4,0.002
57,2020-01-03 09:00:00,62053.17,11304726.0,4300584.0,-18.96,0.655,62.791,0.004
58,2020-01-03 10:00:00,62012.125,12609195.0,4895349.0,-18.581,0.577,61.666,0.008
59,2020-01-03 11:00:00,62011.62,13305581.0,5489303.5,-18.796,0.588,60.787,0.01
60,2020-01-03 12:00:00,61995.773,13443553.0,6088922.5,-19.559,0.594,60.807,0.012
61,2020-01-03 13:00:00,62005.85,13443553.0,6735880.5,-20.095,0.617,60.583,0.016
62,2020-01-03 14:00:00,62005.125,13443553.0,7418847.5,-20.488,0.634,60.497,0.022
63,2020-01-03 15:00:00,62001.598,13443553.0,8103028.5,-21.182,0.679,62.215,0.027
64,2020-01-03 16:00:00,62007.645,13443553.0,8783164.0,-21.789,0.713,63.407,0.027
65,2020-01-03 17:00:00,61983.395,13443553.0,9403822.0,-22.344,0.735,63.637,0.025
66,2020-01-03 18:00:00,61954.164,13443553.0,10063727.0,-22.592,0.736,62.901,0.024
67,2020-01-03 19:00:00,61936.02,13443553.0,10673057.0,-22.804,0.733,62.12,0.016
68,2020-01-03 20:00:00,61905.95,13443553.0,11275913.0,-23.144,0.773,62.178,0.016
69,2020-01-03 21:00:00,61879.91,13443553.0,11881601.0,-23.405,0.787,62.21,0.012
70,2020-01-03 22:00:00,61836.23,13443553.0,12467464.0,-23.594,0.771,61.848,0.007
71,2020-01-03 23:00:00,61790.42,13443553.0,13074366.0,-23.704,0.76,61.519,0.006
72,2020-01-04 00:00:00,61759.79,13443553.0,13728606.0,-23.647,0.75,61.494,0.012
73,2020-01-04 01:00:00,61755.535,-1.0,665241.0,-22.716,0.738,61.899,0.0
74,2020-01-04 02:00:00,61770.934,-1.0,1346590.0,-22.594,0.718,61.952,0.032
75,2020-01-04 03:00:00,61778.66,180116.0,2058688.0,-22.28,0.693,61.776,0.038
76,2020-01-04 04:00:00,61806.215,844392.0,2750556.0,-21.656,0.661,65.344,0.042
77,2020-01-04 05:00:00,61790.535,2041493.0,3446066.0,-19.982,0.589,70.428,0.041
78,2020-01-04 06:00:00,61741.03,3721247.0,4119728.2,-17.737,0.475,67.242,0.042
79,2020-01-04 07:00:00,61639.336,5559043.0,4842346.0,-16.156,0.385,65.689,0.048
80,2020-01-04 08:00:00,61557.52,7419918.0,5535023.5,-15.106,0.133,63.734,0.048
81,2020-01-04 09:00:00,61516.305,8976250.0,6225273.5,-14.448,0.177,61.806,0.043
82,2020-01-04 10:00:00,61512.27,10186395.0,6926043.0,-14.069,0.283,60.798,0.042
83,2020-01-04 11:00:00,61514.902,10851172.0,7634500.0,-14.113,0.397,61.227,0.032
84,2020-01-04 12:00:00,61547.55,10989647.0,8268106.0,-14.696,0.415,62.808,0.03
85,2020-01-04 13:00:00,61571.52,10989647.0,8885528.0,-15.592,0.405,66.487,0.028
86,2020-01-04 14:00:00,61630.375,10989647.0,9501331.0,-16.508,0.396,68.484,0.057
87,2020-01-04 15:00:00,61653.84,10989647.0,10145052.0,-17.296,0.412,69.24,0.057
88,2020-01-04 16:00:00,61686.766,10989647.0,10793223.0,-17.891,0.41,69.184,0.051
89,2020-01-04 17:00:00,61687.156,10989647.0,11479023.0,-18.327,0.418,67.549,0.052
90,2020-01-04 18:00:00,61701.72,10989647.0,12136500.0,-18.713,0.428,67.457,0.046
91,2020-01-04 19:00:00,61662.965,10989647.0,12794382.0,-19.427,0.421,70.754,0.082
92,2020-01-04 20:00:00,61656.023,10989647.0,13457524.0,-19.61,0.45,64.808,0.127
93,2020-01-04 21:00:00,61665.71,10989647.0,14103267.0,-19.827,0.441,65.528,0.06
94,2020-01-04 22:00:00,61653.504,10989647.0,14747393.0,-20.11,0.441,66.462,0.06
95,2020-01-04 23:00:00,61664.31,10989647.0,15405275.0,-20.334,0.416,66.769,0.055
96,2020-01-05 00:00:00,61699.14,10989647.0,16048186.0,-20.412,0.426,66.339,0.057
97,2020-01-05 01:00:00,61744.836,-1.0,592008.0,-20.903,0.41,66.394,0.0
98,2020-01-05 02:00:00,61825.363,-1.0,1243416.1,-20.999,0.39,66.346,0.047
99,2020-01-05 03:00:00,61887.414,206708.0,1849105.0,-21.088,0.375,66.173,0.04
100,2020-01-05 04:00:00,61959.37,865966.0,2470572.0,-20.748,0.377,64.948,0.038
101,2020-01-05 05:00:00,62005.234,2181974.0,3100132.0,-19.228,0.306,66.845,0.039
102,2020-01-05 06:00:00,62006.41,3706698.0,3643916.0,-18.356,0.257,66.713,0.029
103,2020-01-05 07:00:00,61996.11,5912755.0,4218046.0,-16.814,0.397,64.034,0.036
104,2020-01-05 08:00:00,61941.17,8056097.5,4835063.0,-15.647,0.396,60.358,0.024
105,2020-01-05 09:00:00,61921.18,9869309.0,5426995.0,-15.1,0.336,57.336,0.016
106,2020-01-05 10:00:00,61930.363,10864719.0,6142330.0,-14.867,0.258,55.886,0.017
107,2020-01-05 11:00:00,61938.43,11446712.0,6818823.5,-15.074,0.295,58.691,0.021
108,2020-01-05 12:00:00,61981.715,11562108.0,7519593.5,-15.488,0.357,57.346,0.029
109,2020-01-05 13:00:00,62016.438,11562108.0,8245043.5,-15.935,0.385,59.548,0.047
110,2020-01-05 14:00:00,62043.594,11562108.0,8981418.0,-16.362,0.438,61.496,0.068
111,2020-01-05 15:00:00,62051.773,11562108.0,9724671.0,-16.708,0.442,62.945,0.077
112,2020-01-05 16:00:00,62059.723,11562108.0,10444862.0,-16.98,0.442,63.829,0.08
113,2020-01-05 17:00:00,62069.133,11562108.0,11186900.0,-17.112,0.418,64.237,0.072
114,2020-01-05 18:00:00,62083.637,11562108.0,11932986.0,-17.169,0.396,64.116,0.06
115,2020-01-05 19:00:00,62067.676,11562108.0,12604624.0,-17.549,0.451,64.139,0.047
116,2020-01-05 20:00:00,62090.69,11562108.0,13257246.0,-17.636,0.479,63.538,0.029
117,2020-01-05 21:00:00,62085.93,11562108.0,13959229.0,-17.83,0.492,63.9,0.023
118,2020-01-05 22:00:00,62108.836,11562108.0,14638555.0,-18.096,0.551,64.701,0.032
119,2020-01-05 23:00:00,62073.332,11562108.0,15348630.0,-18.414,0.577,66.343,0.06
120,2020-01-06 00:00:00,62086.324,11562108.0,16083387.0,-18.536,0.585,67.329,0.083
121,2020-01-06 01:00:00,62117.234,-1.0,768819.0,-19.355,0.686,67.369,0.0
122,2020-01-06 02:00:00,62141.035,-1.0,1559410.0,-19.239,0.74,67.337,0.139
123,2020-01-06 03:00:00,62158.9,157036.98,2364971.0,-18.907,0.744,67.207,0.135
124,2020-01-06 04:00:00,62173.625,710935.0,3162441.0,-18.258,0.665,70.349,0.119
125,2020-01-06 05:00:00,62167.973,1705341.0,3972453.0,-16.46,0.708,72.092,0.119
126,2020-01-06 06:00:00,62086.547,3013322.0,4801481.0,-14.85,0.707,70.173,0.136
127,2020-01-06 07:00:00,61979.027,4488877.0,5632937.0,-13.895,0.633,70.154,0.186
128,2020-01-06 08:00:00,61868.82,5984501.0,6473698.5,-12.857,0.584,69.802,0.18
129,2020-01-06 09:00:00,61833.094,7312550.0,7312032.5,-12.093,0.568,69.294,0.161
130,2020-01-06 10:00:00,61815.79,8286386.5,8163718.5,-11.688,0.348,69.741,0.184
131,2020-01-06 11:00:00,61790.42,8778070.0,9019450.0,-11.64,0.219,70.955,0.176
132,2020-01-06 12:00:00,61751.613,8877411.0,9868304.0,-11.881,0.262,76.28,0.162
133,2020-01-06 13:00:00,61765.11,8877411.0,10667392.0,-12.138,0.306,73.504,0.137
134,2020-01-06 14:00:00,61768.914,8877411.0,11474572.0,-12.405,0.352,74.452,0.132
135,2020-01-06 15:00:00,61786.78,8877411.0,12317761.0,-12.506,0.368,74.783,0.132
136,2020-01-06 16:00:00,61794.676,8877411.0,13155690.0,-12.563,0.374,74.851,0.147
137,2020-01-06 17:00:00,61785.996,8877411.0,13994025.0,-12.675,0.395,75.286,0.158
138,2020-01-06 18:00:00,61765.727,8877411.0,14840856.0,-12.753,0.384,75.703,0.168
139,2020-01-06 19:00:00,61750.492,8877411.0,15694565.0,-12.733,0.292,76.264,0.238
140,2020-01-06 20:00:00,61714.99,8877411.0,16513882.0,-12.929,0.328,75.801,0.24
141,2020-01-06 21:00:00,61713.758,8877411.0,17247424.0,-13.291,0.335,75.383,0.176
142,2020-01-06 22:00:00,61683.855,8877411.0,17969638.0,-13.684,0.368,75.132,0.17
143,2020-01-06 23:00:00,61655.797,8877411.0,18667576.0,-14.036,0.363,74.721,0.137
144,2020-01-07 00:00:00,61637.652,8877411.0,19340024.0,-14.406,0.372,74.799,0.107
145,2020-01-07 01:00:00,61644.316,-1.0,706915.0,-13.528,0.365,75.419,0.0
146,2020-01-07 02:00:00,61661.4,-1.0,1427510.0,-13.699,0.39,74.678,0.133
147,2020-01-07 03:00:00,61690.46,212728.0,2130302.0,-13.8,0.358,73.558,0.189
148,2020-01-07 04:00:00,61700.598,984873.0,2791826.0,-13.513,0.31,71.161,0.142
149,2020-01-07 05:00:00,61692.254,2295363.0,3521322.0,-12.366,0.18,69.866,0.066
150,2020-01-07 06:00:00,61625.445,4146203.0,4205099.0,-11.088,0.079,69.437,0.182
151,2020-01-07 07:00:00,61565.695,6348247.0,4865408.0,-10.123,0.143,69.985,0.026
152,2020-01-07 08:00:00,61510.254,8414826.0,5557276.5,-9.244,0.264,68.115,0.02
153,2020-01-07 09:00:00,61455.152,10149268.0,6211517.0,-8.95,0.356,66.145,0.024
154,2020-01-07 10:00:00,61441.207,11430658.0,6926043.0,-8.759,0.274,64.355,0.03
155,2020-01-07 11:00:00,61392.71,12157146.0,7645829.0,-8.798,0.486,62.144,0.041
156,2020-01-07 12:00:00,61371.434,12319202.0,8341338.5,-9.233,0.554,63.303,0.04
157,2020-01-07 13:00:00,61385.207,12319202.0,9065980.0,-9.553,0.645,63.68,0.051
158,2020-01-07 14:00:00,61377.984,12319202.0,9768772.0,-9.814,0.674,63.946,0.059
159,2020-01-07 15:00:00,61364.992,12319202.0,10498269.0,-10.013,0.616,63.791,0.068
160,2020-01-07 16:00:00,61342.816,12319202.0,11241522.0,-10.296,0.325,64.281,0.071
161,2020-01-07 17:00:00,61328.87,12319202.0,11971423.0,-10.922,0.251,62.165,0.139
162,2020-01-07 18:00:00,61305.242,12319202.0,12677452.0,-11.684,0.141,60.839,0.122
163,2020-01-07 19:00:00,61333.13,12319202.0,13386314.0,-13.384,0.125,64.257,0.099
164,2020-01-07 20:00:00,61313.023,12319202.0,14073327.0,-13.835,0.048,62.109,0.111
165,2020-01-07 21:00:00,61314.145,12319202.0,14762363.0,-14.194,0.122,60.068,0.075
166,2020-01-07 22:00:00,61299.086,12319202.0,15449376.0,-14.541,0.191,60.744,0.078
167,2020-01-07 23:00:00,61284.688,12319202.0,16101998.0,-14.979,0.197,59.257,0.112
168,2020-01-08 00:00:00,61308.207,12319202.0,16720634.0,-15.587,0.342,60.28,0.057
169,2020-01-08 01:00:00,61344.55,-1.0,625590.0,-15.932,0.301,59.637,0.0
170,2020-01-08 02:00:00,61392.434,-1.0,1245035.0,-16.616,0.419,58.075,0.064
171,2020-01-08 03:00:00,61427.094,227278.0,1826851.0,-17.17,0.555,56.576,0.051
172,2020-01-08 04:00:00,61455.934,1064647.0,2420806.0,-17.058,0.569,53.112,0.06
173,2020-01-08 05:00:00,61442.832,2516621.0,3044297.0,-16.167,0.535,55.443,0.034
174,2020-01-08 06:00:00,61390.246,4138176.0,3759228.0,-14.571,0.479,60.04,0.088
175,2020-01-08 07:00:00,61254.504,5844019.0,4513000.0,-13.027,0.479,63.903,0.12
176,2020-01-08 08:00:00,61191.84,7471595.0,5284575.0,-12.458,0.578,65.372,0.183
177,2020-01-08 09:00:00,61175.6,8863363.0,6063028.0,-12.256,0.76,68.915,0.239
178,2020-01-08 10:00:00,61176.273,9885866.0,6831366.5,-12.089,0.712,64.248,0.142
179,2020-01-08 11:00:00,61214.52,10407653.0,7632477.0,-12.118,0.635,66.911,0.121
180,2020-01-08 12:00:00,61252.49,10501976.0,8439657.0,-12.435,0.573,67.626,0.141
181,2020-01-08 13:00:00,61309.44,10501976.0,9213660.0,-12.828,0.503,70.529,0.147
182,2020-01-08 14:00:00,61311.793,10501976.0,9978761.0,-13.302,0.459,73.366,0.104
183,2020-01-08 15:00:00,61358.72,10501976.0,10750740.0,-13.724,0.407,75.592,0.077
184,2020-01-08 16:00:00,61402.4,10501976.0,11507345.0,-14.122,0.272,77.542,0.074
185,2020-01-08 17:00:00,61400.273,10501976.0,12280538.0,-14.496,0.295,78.78,0.055
186,2020-01-08 18:00:00,61413.207,10501976.0,13031074.0,-14.93,0.179,79.7,0.028
187,2020-01-08 19:00:00,61417.406,10501976.0,13684910.0,-16.077,0.349,77.44,0.029
188,2020-01-08 20:00:00,61428.945,10501976.0,14347242.0,-16.573,0.412,77.863,0.033
189,2020-01-08 21:00:00,61435.777,10501976.0,15041134.0,-16.841,0.397,77.042,0.035
190,2020-01-08 22:00:00,61453.246,10501976.0,15681618.0,-17.298,0.37,77.212,0.036
191,2020-01-08 23:00:00,61464.895,10501976.0,16320078.0,-17.729,0.339,77.287,0.034
192,2020-01-09 00:00:00,61499.84,10501976.0,17009520.0,-17.936,0.332,76.426,0.03
193,2020-01-09 01:00:00,61592.016,-1.0,655530.0,-18.667,0.312,74.672,0.0
194,2020-01-09 02:00:00,61670.527,-1.0,1268097.0,-19.067,0.309,74.427,0.01
195,2020-01-09 03:00:00,61766.902,211223.02,1842631.0,-19.71,0.399,75.875,0.004
196,2020-01-09 04:00:00,61845.754,1055616.0,2394103.0,-19.771,0.448,74.969,0.002
197,2020-01-09 05:00:00,61922.523,2588868.0,2927367.0,-19.666,0.475,77.819,0.002
198,2020-01-09 06:00:00,61941.62,4711640.0,3424218.0,-18.652,0.478,76.295,0.002
199,2020-01-09 07:00:00,61978.637,7077244.0,3925114.0,-17.336,0.43,71.718,0.004
200,2020-01-09 08:00:00,61966.707,9389164.0,4404972.0,-16.769,0.47,68.292,0.004
201,2020-01-09 09:00:00,61991.516,11454238.0,4918815.0,-16.294,0.446,66.201,0.004
202,2020-01-09 10:00:00,62045.5,13034151.0,5415261.5,-16.198,0.446,64.307,0.003
203,2020-01-09 11:00:00,62081.453,13969354.0,5872865.5,-16.577,0.429,64.338,0.003
204,2020-01-09 12:00:00,62116.227,14180076.0,6355150.5,-17.511,0.492,66.723,0.002
205,2020-01-09 13:00:00,62182.812,14180076.0,6809518.0,-18.806,0.556,70.401,0.0
206,2020-01-09 14:00:00,62225.035,14180076.0,7262671.5,-20.063,0.62,73.592,0.0
207,2020-01-09 15:00:00,62278.402,14180076.0,7711779.0,-21.188,0.66,75.309,0.0
208,2020-01-09 16:00:00,62325.664,14180076.0,8162505.0,-22.316,0.707,76.642,0.0
209,2020-01-09 17:00:00,62369.848,14180076.0,8608376.0,-23.272,0.758,76.294,0.0
210,2020-01-09 18:00:00,62392.246,14180076.0,9053437.0,-24.068,0.808,75.194,0.0
211,2020-01-09 19:00:00,62431.336,14180076.0,9485552.0,-25.504,0.851,71.786,0.0
212,2020-01-09 20:00:00,62448.81,14180076.0,9912810.0,-25.75,0.856,68.515,0.0
213,2020-01-09 21:00:00,62453.344,14180076.0,10339260.0,-26.119,0.859,66.626,0.0
214,2020-01-09 22:00:00,62451.387,14180076.0,10763687.0,-26.776,0.861,66.824,0.0
215,2020-01-09 23:00:00,62427.754,14180076.0,11181236.0,-27.312,0.853,66.821,0.0
216,2020-01-10 00:00:00,62451.387,14180076.0,11595952.0,-27.755,0.862,66.412,0.0
217,2020-01-10 01:00:00,62496.97,-1.0,414793.0,-29.922,0.883,65.341,0.0
218,2020-01-10 02:00:00,62542.44,-1.0,825463.0,-30.471,0.874,65.336,0.0
219,2020-01-10 03:00:00,62570.664,298521.97,1236133.0,-30.704,0.893,64.013,0.0
220,2020-01-10 04:00:00,62613.785,1343101.0,1648827.0,-29.902,0.853,59.433,0.0
221,2020-01-10 05:00:00,62630.36,3062491.0,2063139.0,-28.59,0.815,56.178,0.0
222,2020-01-10 06:00:00,62595.36,5267545.0,2479069.0,-26.982,0.779,56.602,0.0
223,2020-01-10 07:00:00,62603.594,7714929.0,2897831.0,-25.596,0.673,57.867,0.0
224,2020-01-10 08:00:00,62532.414,10129701.0,3324281.0,-24.461,0.649,61.885,0.0
225,2020-01-10 09:00:00,62504.086,12286590.0,3747090.0,-23.585,0.655,59.341,0.0
226,2020-01-10 10:00:00,62483.863,13946276.0,4167875.0,-23.059,0.639,51.715,0.0
227,2020-01-10 11:00:00,62485.938,14910077.0,4593516.0,-23.081,0.617,48.885,0.0
228,2020-01-10 12:00:00,62481.12,15146888.0,5014706.0,-23.798,0.644,48.708,0.0
229,2020-01-10 13:00:00,62531.746,15146888.0,5437919.0,-24.751,0.686,49.255,0.0
230,2020-01-10 14:00:00,62559.465,15146888.0,5865178.0,-25.685,0.745,49.574,0.0
231,2020-01-10 15:00:00,62603.93,15146888.0,6289605.0,-26.511,0.783,49.454,0.0
232,2020-01-10 16:00:00,62628.457,15146888.0,6720505.5,-27.219,0.811,48.944,0.0
233,2020-01-10 17:00:00,62645.254,15146888.0,7142909.5,-27.848,0.835,48.375,0.0
234,2020-01-10 18:00:00,62657.8,15146888.0,7566931.5,-28.333,0.856,47.78,0.0
235,2020-01-10 19:00:00,62628.062,15146888.0,8017253.0,-28.102,0.835,46.173,0.0
236,2020-01-10 20:00:00,62613.895,15146888.0,8471216.0,-28.313,0.835,45.274,0.0
237,2020-01-10 21:00:00,62630.08,15146888.0,8922751.0,-28.568,0.869,44.54,0.0
238,2020-01-10 22:00:00,62632.375,15146888.0,9408272.0,-28.73,0.863,43.783,0.0
239,2020-01-10 23:00:00,62637.19,15146888.0,9935873.0,-28.765,0.862,42.844,0.0
240,2020-01-11 00:00:00,62648.055,15146888.0,10467519.0,-28.791,0.896,41.986,0.0
241,2020-01-11 01:00:00,62684.902,-1.0,560044.06,-28.313,0.899,41.09,0.0
242,2020-01-11 02:00:00,62729.816,-1.0,1130937.0,-28.177,0.919,40.239,0.0
243,2020-01-11 03:00:00,62759.664,227278.0,1681195.0,-27.931,0.911,39.22,0.0
244,2020-01-11 04:00:00,62806.312,1089733.0,2272722.0,-26.989,0.875,38.034,0.0
245,2020-01-11 05:00:00,62823.168,2564786.0,2886098.0,-25.522,0.842,44.348,0.001
246,2020-01-11 06:00:00,62798.305,4432183.0,3533460.0,-23.448,0.78,58.728,0.003
247,2020-01-11 07:00:00,62712.457,6304597.0,4234230.0,-21.038,0.732,58.673,0.015
248,2020-01-11 08:00:00,62655.28,8208118.0,4938236.0,-19.445,0.705,58.921,0.024
249,2020-01-11 09:00:00,62590.098,9823652.0,5677443.0,-18.364,0.665,59.409,0.034
250,2020-01-11 10:00:00,62571.45,11146685.0,6383068.0,-17.855,0.645,58.141,0.031
251,2020-01-11 11:00:00,62585.28,11859126.0,7081814.5,-18.0,0.705,60.421,0.025
252,2020-01-11 12:00:00,62566.465,12023188.0,7835182.5,-18.124,0.683,53.767,0.027
253,2020-01-11 13:00:00,62605.72,12023188.0,8539998.0,-18.404,0.691,52.146,0.028
254,2020-01-11 14:00:00,62648.168,12023188.0,9284869.0,-18.654,0.715,52.303,0.035
255,2020-01-11 15:00:00,62672.586,12023188.0,10073437.0,-18.795,0.728,53.012,0.047
256,2020-01-11 16:00:00,62697.113,12023188.0,10856746.0,-18.909,0.759,54.008,0.056
257,2020-01-11 17:00:00,62683.617,12023188.0,11631153.0,-18.954,0.764,54.94,0.069
258,2020-01-11 18:00:00,62651.305,12023188.0,12385734.0,-19.042,0.806,56.188,0.077
259,2020-01-11 19:00:00,62580.016,12023188.0,13176326.0,-18.847,0.757,56.676,0.07
260,2020-01-11 20:00:00,62553.086,12023188.0,13995239.0,-18.697,0.741,58.526,0.099
261,2020-01-11 21:00:00,62510.855,12023188.0,14842879.0,-18.648,0.769,61.792,0.129
262,2020-01-11 22:00:00,62474.74,12023188.0,15658555.0,-18.442,0.744,63.022,0.149
263,2020-01-11 23:00:00,62417.953,12023188.0,16492439.0,-18.296,0.757,65.262,0.19
264,2020-01-12 00:00:00,62376.176,12023188.0,17345338.0,-18.106,0.723,67.4,0.197
265,2020-01-12 01:00:00,62400.09,-1.0,831937.0,-17.446,0.717,67.486,0.0
266,2020-01-12 02:00:00,62430.05,-1.0,1676340.0,-17.016,0.662,67.39,0.153
267,2020-01-12 03:00:00,62457.266,171086.0,2517101.0,-16.72,0.628,68.549,0.13
268,2020-01-12 04:00:00,62493.664,857437.0,3340465.0,-16.028,0.677,71.826,0.111
269,2020-01-12 05:00:00,62496.97,2049521.0,4169898.0,-14.454,0.64,74.33,0.096
270,2020-01-12 06:00:00,62450.434,3560697.0,5015515.0,-12.978,0.595,73.765,0.099
271,2020-01-12 07:00:00,62314.58,5369895.0,5896737.0,-11.493,0.576,73.256,0.147
272,2020-01-12 08:00:00,62252.473,7201670.0,6736689.5,-10.543,0.472,73.502,0.173
273,2020-01-12 09:00:00,62204.54,8691775.0,7628026.5,-9.819,0.429,74.022,0.226
274,2020-01-12 10:00:00,62174.02,9772979.0,8490636.0,-9.584,0.293,75.169,0.251
275,2020-01-12 11:00:00,62165.28,10349956.0,9369431.0,-9.592,0.29,75.719,0.274
276,2020-01-12 12:00:00,62136.5,10478396.0,10266028.0,-9.843,0.288,77.594,0.279
277,2020-01-12 13:00:00,62148.594,10478396.0,11158578.0,-9.901,0.318,77.382,0.256
278,2020-01-12 14:00:00,62151.17,10478396.0,12043846.0,-9.973,0.247,77.489,0.255
279,2020-01-12 15:00:00,62137.113,10478396.0,12934374.0,-10.032,0.204,78.042,0.298
280,2020-01-12 16:00:00,62111.746,10478396.0,13826115.0,-10.026,0.197,78.401,0.313
281,2020-01-12 17:00:00,62073.387,10478396.0,14707337.0,-10.017,0.189,78.568,0.29
282,2020-01-12 18:00:00,62023.043,10478396.0,15582086.0,-9.976,0.215,78.57,0.302
283,2020-01-12 19:00:00,61939.605,10478396.0,16479087.0,-9.605,0.205,79.035,0.321
284,2020-01-12 20:00:00,61853.477,10478396.0,17363950.0,-9.527,0.218,79.102,0.322
285,2020-01-12 21:00:00,61810.637,10478396.0,18249218.0,-9.384,0.123,79.041,0.344
