,time,press,SW_global,strd,temp,wind,RH,ppt
0,2019-01-01 00:00:00,62037.066,0.0,13744740.0,-25.179,0.896,76.876,0.0
1,2019-01-01 01:00:00,62047.625,0.0,586483.0,-25.47,0.859,71.679,0.0
2,2019-01-01 02:00:00,62056.88,0.0,1200334.0,-25.187,0.845,67.415,0.006
3,2019-01-01 03:00:00,62065.348,59.611,1812529.0,-24.755,0.821,64.551,0.006
4,2019-01-01 04:00:00,62059.176,203.717,2492607.0,-23.368,0.743,68.545,0.008
5,2019-01-01 05:00:00,62005.7,340.988,3180136.0,-19.424,0.713,65.7,0.009
6,2019-01-01 06:00:00,61917.508,457.612,3882567.0,-16.347,0.796,63.994,0.01
7,2019-01-01 07:00:00,61797.43,498.492,4613558.0,-14.651,0.898,63.707,0.019
8,2019-01-01 08:00:00,61677.66,490.426,5321783.0,-13.337,1.018,62.27,0.018
9,2019-01-01 09:00:00,61606.355,404.154,6060225.5,-12.449,0.952,60.521,0.023
10,2019-01-01 10:00:00,61569.086,264.012,6848752.0,-12.033,0.956,59.829,0.04
11,2019-01-01 11:00:00,61536.67,134.946,7642660.0,-12.199,0.882,60.825,0.048
12,2019-01-01 12:00:00,61530.92,26.661,8432428.0,-12.636,0.783,62.899,0.049
13,2019-01-01 13:00:00,61529.3,0.0,9226750.0,-13.271,0.73,64.249,0.047
14,2019-01-01 14:00:00,61524.438,0.0,10028522.0,-13.526,0.74,64.023,0.047
15,2019-01-01 15:00:00,61523.707,0.0,10815807.0,-14.015,0.726,65.782,0.052
16,2019-01-01 16:00:00,61512.31,0.0,11599368.0,-14.459,0.719,67.171,0.059
17,2019-01-01 17:00:00,61489.832,0.0,12380444.0,-14.845,0.708,68.178,0.065
18,2019-01-01 18:00:00,61440.535,0.0,13180146.0,-15.118,0.705,68.685,0.067
19,2019-01-01 19:00:00,61406.555,0.0,13972812.0,-15.025,0.657,69.471,0.057
20,2019-01-01 20:00:00,61391.027,0.0,14762167.0,-15.247,0.676,69.704,0.05
21,2019-01-01 21:00:00,61364.055,0.0,15515096.0,-15.565,0.683,70.303,0.042
22,2019-01-01 22:00:00,61332.27,0.0,16289964.0,-15.74,0.657,70.311,0.033
23,2019-01-01 23:00:00,61280.934,0.0,17052828.0,-15.959,0.602,70.744,0.042
24,2019-01-02 00:00:00,61238.535,0.0,17840940.0,-16.164,0.597,71.301,0.049
25,2019-01-02 01:00:00,61220.656,0.0,759090.0,-15.768,0.6,71.72,0.0
26,2019-01-02 02:00:00,61239.895,0.0,1516158.0,-15.833,0.61,71.317,0.037
27,2019-01-02 03:00:00,61268.074,47.853,2294751.0,-15.638,0.589,70.148,0.036
28,2019-01-02 04:00:00,61304.145,170.357,3060512.0,-14.68,0.507,70.984,0.03
29,2019-01-02 05:00:00,61274.45,321.846,3823789.0,-12.541,0.359,72.011,0.024
30,2019-01-02 06:00:00,61224.11,431.908,4606521.0,-10.626,0.18,66.803,0.029
31,2019-01-02 07:00:00,61178.414,524.196,5315988.0,-10.112,0.297,63.278,0.018
32,2019-01-02 08:00:00,61097.81,512.164,6068504.0,-9.317,0.565,62.941,0.031
33,2019-01-02 09:00:00,61075.016,445.581,6778385.0,-8.901,0.929,59.631,0.073
34,2019-01-02 10:00:00,61080.137,316.514,7512273.5,-8.847,0.99,59.144,0.066
35,2019-01-02 11:00:00,61116.207,185.123,8184901.5,-9.48,0.743,60.167,0.077
36,2019-01-02 12:00:00,61139.367,36.505,8870775.0,-10.425,0.642,66.629,0.082
37,2019-01-02 13:00:00,61194.887,0.0,9564099.0,-11.024,0.456,64.31,0.063
38,2019-01-02 14:00:00,61226.88,0.0,10221826.0,-12.054,0.51,62.565,0.186
39,2019-01-02 15:00:00,61270.008,0.0,10899007.0,-12.812,0.475,64.44,0.032
40,2019-01-02 16:00:00,61288.88,0.0,11532312.0,-13.708,0.493,66.494,0.037
41,2019-01-02 17:00:00,61305.188,0.0,12129191.0,-14.689,0.543,67.86,0.021
42,2019-01-02 18:00:00,61313.24,0.0,12697096.0,-15.74,0.573,69.08,0.023
43,2019-01-02 19:00:00,61355.95,0.0,13276591.0,-16.705,0.576,71.217,0.01
44,2019-01-02 20:00:00,61391.086,0.0,13854844.0,-17.423,0.608,72.461,0.01
45,2019-01-02 21:00:00,61403.47,0.0,14407020.0,-18.348,0.621,75.182,0.009
46,2019-01-02 22:00:00,61407.39,0.0,14951331.0,-19.066,0.644,76.531,0.01
47,2019-01-02 23:00:00,61424.277,0.0,15520477.0,-19.704,0.654,77.449,0.013
48,2019-01-03 00:00:00,61455.8,0.0,16030847.0,-20.242,0.598,78.069,0.008
49,2019-01-03 01:00:00,61498.926,0.0,564131.0,-20.504,0.558,77.697,0.0
50,2019-01-03 02:00:00,61546.812,0.0,1144039.9,-20.761,0.528,76.976,0.008
51,2019-01-03 03:00:00,61602.906,70.412,1662688.0,-20.781,0.496,74.524,0.007
52,2019-01-03 04:00:00,61645.72,263.192,2199548.0,-20.036,0.482,69.814,0.006
53,2019-01-03 05:00:00,61671.65,368.469,2757519.0,-18.535,0.435,65.315,0.011
54,2019-01-03 06:00:00,61634.793,445.991,3333289.0,-16.813,0.506,66.578,0.023
55,2019-01-03 07:00:00,61564.324,617.305,3894985.0,-15.439,0.666,64.547,0.037
56,2019-01-03 08:00:00,61515.344,604.316,4455439.0,-14.232,0.734,61.712,0.027
57,2019-01-03 09:00:00,61435.566,532.536,5025827.0,-13.565,0.839,59.038,0.022
58,2019-01-03 10:00:00,61451.2,369.152,5604494.0,-13.365,0.845,56.708,0.018
59,2019-01-03 11:00:00,61430.133,222.722,6157911.5,-13.55,0.759,55.217,0.011
60,2019-01-03 12:00:00,61441.527,44.435,6707190.0,-14.301,0.723,55.283,0.009
61,2019-01-03 13:00:00,61467.508,0.0,7351257.0,-14.854,0.763,56.34,0.016
62,2019-01-03 14:00:00,61495.688,0.0,7959312.5,-15.618,0.782,58.039,0.027
63,2019-01-03 15:00:00,61537.82,0.0,8568196.0,-16.396,0.776,59.541,0.027
64,2019-01-03 16:00:00,61583.04,0.0,9223439.0,-16.985,0.752,59.803,0.017
65,2019-01-03 17:00:00,61584.086,0.0,9810384.0,-17.758,0.741,60.432,0.008
66,2019-01-03 18:00:00,61554.234,0.0,10363802.0,-18.517,0.877,61.312,0.003
67,2019-01-03 19:00:00,61572.43,0.0,10945780.0,-20.858,0.878,72.141,0.022
68,2019-01-03 20:00:00,61621.098,0.0,11565426.0,-20.812,0.843,67.534,0.011
69,2019-01-03 21:00:00,61652.36,0.0,12073311.0,-21.333,0.786,66.051,0.004
70,2019-01-03 22:00:00,61697.316,0.0,12601066.0,-21.896,0.754,65.143,0.002
71,2019-01-03 23:00:00,61725.652,0.0,13124267.0,-22.467,0.742,64.524,0.001
72,2019-01-04 00:00:00,61767.89,0.0,13618079.0,-23.169,0.754,64.974,0.001
73,2019-01-04 01:00:00,61795.44,0.0,490039.0,-24.556,0.774,65.407,0.0
74,2019-01-04 02:00:00,61854.2,0.0,1007031.0,-24.99,0.76,65.047,0.0
75,2019-01-04 03:00:00,61867.375,69.182,1550514.0,-24.956,0.777,63.204,0.001
76,2019-01-04 04:00:00,61902.87,252.117,2088617.0,-24.002,0.776,59.642,0.001
77,2019-01-04 05:00:00,61882.48,425.619,2647829.0,-21.388,0.636,64.679,0.002
78,2019-01-04 06:00:00,61817.71,551.814,3238086.0,-17.894,0.741,60.797,0.005
79,2019-01-04 07:00:00,61734.695,536.638,3921476.0,-16.924,0.797,60.729,0.025
80,2019-01-04 08:00:00,61649.535,456.245,4693859.0,-15.499,0.864,58.992,0.055
81,2019-01-04 09:00:00,61570.18,368.605,5488181.0,-14.58,0.923,57.49,0.075
82,2019-01-04 10:00:00,61516.125,276.044,6283331.0,-14.044,0.9,56.67,0.076
83,2019-01-04 11:00:00,61495.32,146.567,7084275.5,-14.009,0.819,58.345,0.095
84,2019-01-04 12:00:00,61489.57,26.661,7896396.0,-14.296,0.745,59.601,0.142
85,2019-01-04 13:00:00,61501.96,0.0,8717209.0,-14.772,0.758,67.37,0.174
86,2019-01-04 14:00:00,61498.145,0.0,9553751.0,-15.102,0.758,66.642,0.183
87,2019-01-04 15:00:00,61464.27,0.0,10396088.0,-15.273,0.766,67.195,0.207
88,2019-01-04 16:00:00,61433.008,0.0,11243806.0,-15.327,0.725,68.106,0.254
89,2019-01-04 17:00:00,61410.633,0.0,12092353.0,-15.37,0.704,69.265,0.268
90,2019-01-04 18:00:00,61370.33,0.0,12941312.0,-15.433,0.71,70.385,0.254
91,2019-01-04 19:00:00,61327.51,0.0,13784477.0,-15.922,0.724,70.404,0.216
92,2019-01-04 20:00:00,61295.676,0.0,14609430.0,-15.823,0.753,69.817,0.175
93,2019-01-04 21:00:00,61246.535,0.0,15421963.0,-15.634,0.73,68.911,0.145
94,2019-01-04 22:00:00,61196.61,0.0,16254366.0,-15.564,0.7,68.777,0.14
95,2019-01-04 23:00:00,61167.387,0.0,17059864.0,-15.574,0.679,68.768,0.133
96,2019-01-05 00:00:00,61114.43,0.0,17882746.0,-15.606,0.669,69.046,0.134
97,2019-01-05 01:00:00,61092.004,0.0,824490.0,-14.896,0.65,69.388,0.0
98,2019-01-05 02:00:00,61110.246,0.0,1629988.0,-14.8,0.623,69.249,0.148
99,2019-01-05 03:00:00,61132.78,44.025,2447075.0,-14.748,0.589,69.79,0.149
100,2019-01-05 04:00:00,61150.766,162.974,3273683.0,-13.921,0.535,70.905,0.124
101,2019-01-05 05:00:00,61150.293,337.296,4074214.0,-12.377,0.519,74.083,0.092
102,2019-01-05 06:00:00,61113.805,418.236,4896269.0,-10.605,0.334,70.815,0.084
103,2019-01-05 07:00:00,61070.99,485.367,5719151.5,-9.473,0.611,68.146,0.104
104,2019-01-05 08:00:00,61012.02,497.672,6543275.5,-8.686,0.897,67.405,0.089
105,2019-01-05 09:00:00,60983.06,444.213,7326835.5,-8.373,1.098,64.86,0.13
106,2019-01-05 10:00:00,60987.816,343.722,8052031.5,-8.549,1.025,63.293,0.213
107,2019-01-05 11:00:00,60993.516,191.822,8782609.0,-9.301,0.968,66.874,0.205
108,2019-01-05 12:00:00,61046.316,38.556,9491248.0,-10.351,0.815,70.756,0.195
109,2019-01-05 13:00:00,61086.883,0.0,10174638.0,-11.092,0.71,70.167,0.16
110,2019-01-05 14:00:00,61120.81,0.0,10878724.0,-11.949,0.682,70.016,0.163
111,2019-01-05 15:00:00,61137.59,0.0,11598126.0,-12.83,0.678,65.64,0.221
112,2019-01-05 16:00:00,61124.0,0.0,12377960.0,-13.53,0.601,62.895,0.19
113,2019-01-05 17:00:00,61130.53,0.0,13158622.0,-14.135,0.635,64.472,0.135
114,2019-01-05 18:00:00,61125.516,0.0,13961223.0,-14.56,0.671,64.605,0.204
115,2019-01-05 19:00:00,61132.47,0.0,14693456.0,-16.138,0.708,58.307,0.242
116,2019-01-05 20:00:00,61129.434,0.0,15396300.0,-16.399,0.743,59.523,0.121
117,2019-01-05 21:00:00,61127.03,0.0,16092936.0,-16.732,0.647,61.989,0.049
118,2019-01-05 22:00:00,61109.727,0.0,16818132.0,-17.153,0.636,63.507,0.047
119,2019-01-05 23:00:00,61084.164,0.0,17510628.0,-17.632,0.62,65.286,0.044
120,2019-01-06 00:00:00,61080.19,0.0,18260246.0,-17.881,0.59,66.787,0.073
121,2019-01-06 01:00:00,61092.895,0.0,757848.0,-17.925,0.567,68.325,0.0
122,2019-01-06 02:00:00,61141.875,0.0,1515745.0,-17.951,0.564,69.156,0.068
123,2019-01-06 03:00:00,61169.113,45.392,2268674.0,-17.911,0.585,69.662,0.067
124,2019-01-06 04:00:00,61195.93,170.083,3042299.0,-17.329,0.601,71.106,0.062
125,2019-01-06 05:00:00,61220.867,309.268,3803507.0,-15.809,0.646,71.486,0.057
126,2019-01-06 06:00:00,61183.805,445.17,4580030.0,-14.033,0.721,70.168,0.054
127,2019-01-06 07:00:00,61135.445,486.734,5366487.0,-13.112,0.835,69.608,0.073
128,2019-01-06 08:00:00,61101.727,466.362,6167846.0,-12.3,0.935,67.81,0.072
129,2019-01-06 09:00:00,61080.137,298.877,6974171.5,-12.09,0.929,66.934,0.072
130,2019-01-06 10:00:00,61081.55,284.11,7756075.5,-12.0,0.903,66.942,0.065
131,2019-01-06 11:00:00,61113.23,155.864,8564470.0,-12.107,0.812,67.366,0.051
132,2019-01-06 12:00:00,61130.637,38.009,9312432.0,-12.624,0.628,70.337,0.041
133,2019-01-06 13:00:00,61179.83,0.0,10080677.0,-12.978,0.582,69.723,0.044
134,2019-01-06 14:00:00,61214.28,0.0,10844368.0,-13.435,0.556,71.778,0.05
135,2019-01-06 15:00:00,61246.117,0.0,11635793.0,-13.784,0.538,72.987,0.048
136,2019-01-06 16:00:00,61255.055,0.0,12403210.0,-14.211,0.504,74.181,0.041
137,2019-01-06 17:00:00,61265.93,0.0,13144963.0,-14.819,0.517,76.191,0.04
138,2019-01-06 18:00:00,61281.195,0.0,13875954.0,-15.384,0.523,77.672,0.045
139,2019-01-06 19:00:00,61290.812,0.0,14569692.0,-16.139,0.469,80.453,0.024
140,2019-01-06 20:00:00,61288.723,0.0,15259291.0,-16.8,0.497,81.499,0.017
141,2019-01-06 21:00:00,61306.97,0.0,15950545.0,-17.283,0.513,81.19,0.016
142,2019-01-06 22:00:00,61294.89,0.0,16648422.0,-18.016,0.573,82.035,0.016
143,2019-01-06 23:00:00,61286.633,0.0,17298698.0,-19.43,0.644,82.509,0.016
144,2019-01-07 00:00:00,61323.33,0.0,17966774.0,-20.127,0.697,81.836,0.021
145,2019-01-07 01:00:00,61355.586,0.0,651056.0,-21.168,0.726,80.829,0.0
146,2019-01-07 02:00:00,61422.5,0.0,1337343.0,-21.431,0.777,80.601,0.037
147,2019-01-07 03:00:00,61470.07,54.279,2032323.0,-21.848,0.786,80.222,0.039
148,2019-01-07 04:00:00,61546.29,204.128,2693361.0,-21.857,0.782,79.567,0.035
149,2019-01-07 05:00:00,61568.402,367.101,3353985.0,-20.336,0.782,77.715,0.027
150,2019-01-07 06:00:00,61547.125,484.273,4014609.0,-18.02,0.809,72.874,0.023
151,2019-01-07 07:00:00,61520.57,641.505,4553953.0,-17.098,0.742,67.301,0.028
152,2019-01-07 08:00:00,61471.38,632.891,5083777.0,-16.071,0.693,64.665,0.017
153,2019-01-07 09:00:00,61459.98,566.034,5606977.5,-15.458,0.615,63.365,0.011
154,2019-01-07 10:00:00,61449.473,406.614,6169501.5,-15.229,0.621,61.793,0.008
155,2019-01-07 11:00:00,61443.41,222.722,6691874.5,-15.705,0.644,64.049,0.006
156,2019-01-07 12:00:00,61485.387,54.006,7219215.0,-16.227,0.684,60.835,0.004
157,2019-01-07 13:00:00,61500.285,0.0,7725031.0,-17.318,0.686,63.606,0.001
158,2019-01-07 14:00:00,61555.492,0.0,8216360.0,-18.478,0.719,66.495,0.0
159,2019-01-07 15:00:00,61568.246,0.0,8701894.0,-19.703,0.726,69.569,0.0
160,2019-01-07 16:00:00,61579.54,0.0,9233373.0,-20.625,0.75,71.142,0.001
161,2019-01-07 17:00:00,61577.867,0.0,9840187.0,-21.044,0.769,70.419,0.004
162,2019-01-07 18:00:00,61576.453,0.0,10483012.0,-21.247,0.761,69.3,0.02
163,2019-01-07 19:00:00,61579.223,0.0,11125424.0,-22.058,0.827,68.104,0.028
164,2019-01-07 20:00:00,61568.09,0.0,11712369.0,-22.148,0.826,67.132,0.02
165,2019-01-07 21:00:00,61575.355,0.0,12282344.0,-22.315,0.783,66.941,0.01
166,2019-01-07 22:00:00,61547.492,0.0,12803889.0,-22.796,0.791,68.3,0.002
167,2019-01-07 23:00:00,61521.773,0.0,13361859.0,-23.202,0.767,69.588,0.002
168,2019-01-08 00:00:00,61498.09,0.0,13956669.0,-23.459,0.753,70.441,0.004
169,2019-01-08 01:00:00,61476.45,0.0,601385.0,-23.914,0.764,70.703,0.0
170,2019-01-08 02:00:00,61473.887,0.0,1238415.0,-24.071,0.766,71.062,0.017
171,2019-01-08 03:00:00,61445.5,52.775,1944571.0,-23.88,0.758,70.408,0.038
172,2019-01-08 04:00:00,61464.215,191.686,2668525.0,-22.839,0.727,67.954,0.063
173,2019-01-08 05:00:00,61445.656,316.788,3433044.0,-20.72,0.668,70.836,0.077
174,2019-01-08 06:00:00,61385.645,451.733,4183490.0,-18.136,0.704,68.189,0.076
175,2019-01-08 07:00:00,61314.914,569.588,4868122.0,-16.769,0.743,67.173,0.054
176,2019-01-08 08:00:00,61235.87,606.777,5496046.0,-15.555,0.786,65.472,0.033
177,2019-01-08 09:00:00,61170.523,547.029,6097064.5,-14.796,0.806,64.011,0.023
178,2019-01-08 10:00:00,61133.668,379.953,6794942.0,-14.346,0.885,64.015,0.033
179,2019-01-08 11:00:00,61130.53,197.975,7508962.0,-14.359,0.844,63.5,0.062
180,2019-01-08 12:00:00,61121.49,43.341,8249474.0,-14.9,0.785,68.919,0.099
181,2019-01-08 13:00:00,61128.652,0.0,9039242.0,-15.443,0.785,69.054,0.141
182,2019-01-08 14:00:00,61137.59,0.0,9818663.0,-15.691,0.791,68.559,0.164
183,2019-01-08 15:00:00,61158.03,0.0,10607190.0,-15.907,0.744,69.448,0.18
184,2019-01-08 16:00:00,61144.594,0.0,11385782.0,-16.26,0.734,70.65,0.188
185,2019-01-08 17:00:00,61164.723,0.0,12170170.0,-16.566,0.714,71.481,0.18
186,2019-01-08 18:00:00,61143.184,0.0,12938828.0,-16.862,0.715,72.008,0.169
187,2019-01-08 19:00:00,61131.004,0.0,13711212.0,-17.627,0.706,72.043,0.159
188,2019-01-08 20:00:00,61121.49,0.0,14464969.0,-17.854,0.688,72.038,0.147
189,2019-01-08 21:00:00,61119.66,0.0,15223693.0,-18.039,0.689,71.393,0.127
190,2019-01-08 22:00:00,61109.36,0.0,15986557.0,-18.177,0.693,70.572,0.11
191,2019-01-08 23:00:00,61093.676,0.0,16715892.0,-18.346,0.652,70.034,0.103
192,2019-01-09 00:00:00,61112.652,0.0,17403836.0,-18.925,0.642,70.797,0.064
193,2019-01-09 01:00:00,61135.55,0.0,688309.0,-18.862,0.627,70.762,0.0
194,2019-01-09 02:00:00,61193.58,0.0,1376666.0,-18.751,0.623,69.354,0.05
195,2019-01-09 03:00:00,61249.67,46.623,2057986.0,-18.848,0.588,69.088,0.043
196,2019-01-09 04:00:00,61326.414,186.764,2753380.0,-18.309,0.558,66.757,0.036
197,2019-01-09 05:00:00,61352.914,290.673,3412348.0,-17.559,0.6,64.361,0.03
198,2019-01-09 06:00:00,61359.715,488.648,4030752.0,-16.806,0.581,66.525,0.024
199,2019-01-09 07:00:00,61333.836,593.515,4663229.0,-15.245,0.614,66.485,0.043
200,2019-01-09 08:00:00,61327.3,539.783,5346205.0,-14.253,0.621,64.797,0.027
201,2019-01-09 09:00:00,61312.875,465.542,5974957.0,-13.829,0.572,63.291,0.012
202,2019-01-09 10:00:00,61330.855,399.778,6534169.5,-13.72,0.504,62.909,0.004
203,2019-01-09 11:00:00,61356.21,250.887,7069788.0,-13.997,0.508,61.179,0.001
204,2019-01-09 12:00:00,61383.867,61.526,7584296.5,-14.831,0.548,61.156,0.0
205,2019-01-09 13:00:00,61439.594,0.0,8078523.0,-16.159,0.603,65.025,0.0
206,2019-01-09 14:00:00,61479.637,0.0,8569438.0,-17.568,0.624,69.205,0.0
207,2019-01-09 15:00:00,61521.457,0.0,9060766.0,-18.914,0.671,72.985,0.0
208,2019-01-09 16:00:00,61556.17,0.0,9562030.0,-20.04,0.698,75.421,0.001
209,2019-01-09 17:00:00,61564.586,0.0,10045908.0,-21.044,0.731,77.027,0.004
210,2019-01-09 18:00:00,61571.695,0.0,10533511.0,-21.888,0.754,76.968,0.002
211,2019-01-09 19:00:00,61547.18,0.0,11005385.0,-22.679,0.75,77.377,0.001
212,2019-01-09 20:00:00,61556.33,0.0,11487608.0,-23.338,0.771,76.842,0.0
213,2019-01-09 21:00:00,61542.004,0.0,11951204.0,-23.986,0.797,76.304,0.0
214,2019-01-09 22:00:00,61548.12,0.0,12413558.0,-24.59,0.78,76.056,0.0
215,2019-01-09 23:00:00,61555.176,0.0,12885846.0,-25.131,0.794,75.254,0.0
216,2019-01-10 00:00:00,61576.035,0.0,13353995.0,-25.619,0.792,74.135,0.0
217,2019-01-10 01:00:00,61603.48,0.0,463961.97,-26.706,0.794,72.676,0.0
218,2019-01-10 02:00:00,61634.168,0.0,927143.0,-27.174,0.818,71.953,0.0
219,2019-01-10 03:00:00,61662.816,79.299,1389084.0,-27.398,0.836,70.533,0.0
220,2019-01-10 04:00:00,61694.652,283.427,1852679.0,-27.003,0.811,67.469,0.0
221,2019-01-10 05:00:00,61684.668,466.772,2321656.0,-25.537,0.779,61.597,0.0
222,2019-01-10 06:00:00,61628.156,587.636,2844029.0,-23.929,0.724,68.129,0.001
223,2019-01-10 07:00:00,61562.285,609.374,3465743.8,-21.095,0.745,63.108,0.013
224,2019-01-10 08:00:00,61447.754,595.292,4153274.0,-18.966,0.749,62.397,0.021
225,2019-01-10 09:00:00,61379.055,483.726,4872675.0,-17.525,0.768,60.401,0.024
226,2019-01-10 10:00:00,61297.453,367.648,5558548.0,-16.914,0.712,58.688,0.023
227,2019-01-10 11:00:00,61277.117,187.584,6289539.5,-16.632,0.83,57.119,0.031
228,2019-01-10 12:00:00,61272.203,40.06,7067718.5,-16.83,0.753,60.592,0.063
229,2019-01-10 13:00:00,61274.293,0.0,7870318.5,-17.148,0.584,63.279,0.101
230,2019-01-10 14:00:00,61262.742,0.0,8681612.0,-17.376,0.682,63.793,0.106
231,2019-01-10 15:00:00,61243.92,0.0,9475105.0,-17.572,0.759,63.645,0.114
232,2019-01-10 16:00:00,61250.246,0.0,10286812.0,-17.605,0.762,64.663,0.153
233,2019-01-10 17:00:00,61228.086,0.0,11100174.0,-17.597,0.729,65.8,0.196
234,2019-01-10 18:00:00,61232.055,0.0,11908983.0,-17.55,0.663,67.075,0.248
235,2019-01-10 19:00:00,61165.61,0.0,12701235.0,-17.787,0.65,67.191,0.152
236,2019-01-10 20:00:00,61154.266,0.0,13501766.0,-17.8,0.643,68.066,0.124
237,2019-01-10 21:00:00,61130.27,0.0,14278289.0,-17.863,0.633,69.063,0.111
238,2019-01-10 22:00:00,61124.207,0.0,15079648.0,-17.883,0.6,69.551,0.099
239,2019-01-10 23:00:00,61110.094,0.0,15849548.0,-18.015,0.609,70.013,0.081
240,2019-01-11 00:00:00,61119.504,0.0,16623173.0,-18.098,0.594,69.997,0.064
241,2019-01-11 01:00:00,61131.266,0.0,702382.0,-17.741,0.61,71.187,0.0
242,2019-01-11 02:00:00,61182.965,0.0,1335687.0,-18.144,0.647,71.595,0.037
243,2019-01-11 03:00:00,61224.11,69.592,1921391.0,-18.433,0.677,71.753,0.039
244,2019-01-11 04:00:00,61277.69,257.86,2494263.0,-18.403,0.652,70.966,0.029
245,2019-01-11 05:00:00,61307.28,433.139,3053889.0,-17.603,0.631,68.855,0.021
246,2019-01-11 06:00:00,61302.523,574.1,3614757.0,-16.071,0.569,69.205,0.016
247,2019-01-11 07:00:00,61241.62,645.743,4194666.0,-14.753,0.467,71.111,0.016
248,2019-01-11 08:00:00,61210.99,639.727,4746842.0,-13.724,0.361,68.942,0.015
249,2019-01-11 09:00:00,61173.977,557.556,5330476.0,-13.199,0.353,68.872,0.014
250,2019-01-11 10:00:00,61169.844,438.881,5920732.5,-12.955,0.374,68.58,0.014
251,2019-01-11 11:00:00,61186.68,252.664,6463388.0,-13.287,0.441,68.146,0.011
252,2019-01-11 12:00:00,61198.23,61.935,7009769.0,-14.314,0.477,71.846,0.007
253,2019-01-11 13:00:00,61223.43,0.0,7562358.5,-15.72,0.531,77.545,0.007
254,2019-01-11 14:00:00,61260.703,0.0,8093838.0,-17.193,0.59,82.929,0.006
255,2019-01-11 15:00:00,61290.914,0.0,8623248.0,-18.153,0.572,83.484,0.006
256,2019-01-11 16:00:00,61290.395,0.0,9169215.0,-18.981,0.566,82.647,0.006
257,2019-01-11 17:00:00,61291.598,0.0,9767750.0,-19.538,0.554,81.823,0.008
258,2019-01-11 18:00:00,61286.11,0.0,10358835.0,-19.889,0.536,80.889,0.01
259,2019-01-11 19:00:00,61229.86,0.0,10956956.0,-20.254,0.528,78.746,0.016
260,2019-01-11 20:00:00,61240.992,0.0,11594400.0,-20.534,0.516,77.565,0.022
261,2019-01-11 21:00:00,61229.547,0.0,12195833.0,-20.763,0.502,76.011,0.021
262,2019-01-11 22:00:00,61216.586,0.0,12804717.0,-20.88,0.526,74.343,0.018
263,2019-01-11 23:00:00,61196.348,0.0,13453751.0,-20.994,0.507,73.364,0.017
264,2019-01-12 00:00:00,61184.168,0.0,14048561.0,-21.252,0.486,73.154,0.016
265,2019-01-12 01:00:00,61195.043,0.0,676305.0,-21.178,0.445,71.762,0.0
266,2019-01-12 02:00:00,61210.254,0.0,1281463.0,-21.34,0.446,71.304,0.022
267,2019-01-12 03:00:00,61225.78,54.279,1955747.0,-21.235,0.428,70.17,0.021
268,2019-01-12 04:00:00,61238.33,211.784,2612645.0,-20.516,0.431,66.773,0.016
269,2019-01-12 05:00:00,61235.92,380.774,3286101.0,-19.074,0.435,64.277,0.014
270,2019-01-12 06:00:00,61193.996,492.613,3957073.0,-17.602,0.402,66.485,0.019
271,2019-01-12 07:00:00,61115.895,576.014,4642533.0,-15.57,0.292,65.82,0.022
272,2019-01-12 08:00:00,61079.406,519.138,5375594.0,-14.522,0.262,63.364,0.043
273,2019-01-12 09:00:00,61038.055,426.302,6117761.0,-13.949,0.197,63.138,0.069
274,2019-01-12 10:00:00,61038.996,302.568,6883935.5,-13.629,0.169,62.884,0.083
275,2019-01-12 11:00:00,61029.69,156.274,7665012.0,-13.655,0.325,65.716,0.085
276,2019-01-12 12:00:00,61022.633,43.068,8427048.0,-13.991,0.401,65.188,0.084
277,2019-01-12 13:00:00,61047.934,0.0,9166318.0,-14.618,0.471,67.811,0.082
278,2019-01-12 14:00:00,61052.902,0.0,9917591.0,-15.129,0.535,69.782,0.078
279,2019-01-12 15:00:00,61037.688,0.0,10659344.0,-15.574,0.551,71.007,0.078
280,2019-01-12 16:00:00,61008.78,0.0,11440420.0,-15.851,0.552,71.649,0.098
281,2019-01-12 17:00:00,60964.76,0.0,12223152.0,-15.979,0.556,71.547,0.13
282,2019-01-12 18:00:00,60934.285,0.0,13013335.0,-16.047,0.561,71.395,0.182
283,2019-01-12 19:00:00,60922.574,0.0,13793583.0,-16.585,0.54,72.066,0.18
284,2019-01-12 20:00:00,60892.465,0.0,14577143.0,-16.699,0.57,72.446,0.22
285,2019-01-12 21:00:00,60864.6,0.0,15374776.0,-16.769,0.53,72.754,0.24
286,2019-01-12 22:00:00,60828.633,0.0,16146332.0,-16.989,0.56,72.226,0.253
287,2019-01-12 23:00:00,60842.8,0.0,16930720.0,-17.17,0.556,68.893,0.298
288,2019-01-13 00:00:00,60855.035,0.0,17704758.0,-17.311,0.509,68.227,0.219
289,2019-01-13 01:00:00,60888.7,0.0,729701.0,-17.054,0.474,61.723,0.0
290,2019-01-13 02:00:00,60944.637,0.0,1374596.0,-17.446,0.399,59.828,0.064
291,2019-01-13 03:00:00,61005.746,65.901,1926358.0,-17.975,0.366,59.924,0.03
292,2019-01-13 04:00:00,61051.23,245.965,2517857.0,-18.025,0.411,59.625,0.012
293,2019-01-13 05:00:00,61082.543,432.318,3099007.0,-17.446,0.358,59.003,0.01
294,2019-01-13 06:00:00,61089.547,548.396,3697128.0,-16.053,0.165,63.787,0.011
295,2019-01-13 07:00:00,61089.44,639.317,4262136.0,-14.742,0.383,60.543,0.009
296,2019-01-13 08:00:00,61069.004,644.922,4818037.0,-14.096,0.494,62.959,0.008
