,time,t2m,d2m,u10,v10,ssrd,tcc
3165,2019-05-12 17:00:00,259.4572,257.21207,-0.15271187,-0.24745148,1397455.4,0.7283659
3166,2019-05-12 18:00:00,259.19583,257.48047,-0.11090425,-0.25689483,1295337.1,0.81899196
3167,2019-05-12 19:00:00,258.53006,256.38657,-0.12961763,-0.2823019,1117391.5,0.72429156
3168,2019-05-12 20:00:00,257.955,255.788,-0.16131139,-0.29978335,924129.56,0.9094502
3169,2019-05-12 21:00:00,257.13315,254.9708,-0.15958068,-0.28033453,774042.56,0.86339706
3170,2019-05-12 22:00:00,256.0822,253.72389,-0.16688213,-0.29017138,646809.25,0.66575617
3171,2019-05-12 23:00:00,255.34186,252.98283,-0.16969454,-0.2637525,546108.06,0.8216166
3172,2019-05-13 00:00:00,254.90979,252.48451,-0.15784994,-0.26892385,487858.16,0.8382952
3173,2019-05-13 01:00:00,254.82138,252.44531,-0.15509161,-0.22434902,438743.7,0.85425663
3174,2019-05-13 02:00:00,254.95746,252.53276,-0.1755898,-0.21602988,442482.3,0.8389361
3175,2019-05-13 03:00:00,255.96841,253.50375,-0.16553,-0.20726106,447637.94,0.83718127
3176,2019-05-13 04:00:00,256.7034,254.17546,-0.1594184,-0.19967265,508812.44,0.89176446
3177,2019-05-13 05:00:00,257.19388,254.63834,-0.12264067,-0.21698546,573454.2,0.82514155
3178,2019-05-13 06:00:00,257.2892,254.73257,-0.19111216,-0.14396816,743862.3,0.86267984
3179,2019-05-13 07:00:00,257.7305,255.3304,-0.15027806,-0.18157291,878361.75,0.8857827
3180,2019-05-13 08:00:00,258.41782,255.85133,-0.08791816,-0.22890206,939867.9,0.9039415
3181,2019-05-13 09:00:00,259.1689,256.57806,-0.05990216,-0.2340172,1031674.8,0.84726775
3182,2019-05-13 10:00:00,259.39417,257.1631,-0.038214117,-0.32193023,1136597.0,0.7955381
3183,2019-05-13 11:00:00,259.54333,257.16986,-0.028641075,-0.31782687,1364682.2,0.7554209
3184,2019-05-13 12:00:00,259.74783,257.35608,2.3931265e-05,-0.35953498,1522819.4,0.5505776
3185,2019-05-13 13:00:00,259.9454,257.55057,-0.021501869,-0.39449784,1583722.5,0.50911754
3186,2019-05-13 14:00:00,259.76398,257.33194,-0.013929993,-0.38207534,1458871.0,0.50652343
3187,2019-05-13 15:00:00,259.7609,257.51437,-0.010901213,-0.448516,1586285.2,0.40871012
3188,2019-05-13 16:00:00,259.142,257.2641,-0.018581271,-0.5010727,1531894.5,0.5602521
3189,2019-05-13 17:00:00,259.18967,257.02963,0.0033771992,-0.5941009,1413495.2,0.57694596
3190,2019-05-13 18:00:00,259.0259,257.0907,-0.04556966,-0.7600901,1293890.0,0.8839058
3191,2019-05-13 19:00:00,259.03824,256.92032,-0.016634226,-0.8001119,1150044.0,0.6279737
3192,2019-05-13 20:00:00,257.76355,255.59576,0.037721127,-0.7681844,990731.06,0.60934186
3193,2019-05-13 21:00:00,257.4814,255.34247,0.08818236,-0.77268124,833287.44,0.5802573
3194,2019-05-13 22:00:00,256.09604,254.21542,0.0854781,-0.7822932,654648.25,0.5730243
3195,2019-05-13 23:00:00,256.46277,254.5343,0.051080078,-0.77240014,598207.4,0.5667679
3196,2019-05-14 00:00:00,257.04935,255.09067,0.08591077,-0.70899487,473024.3,0.85762894
3197,2019-05-14 01:00:00,257.2923,255.19696,0.0675219,-0.69747174,472662.53,0.8642669
3198,2019-05-14 02:00:00,257.74356,255.6606,0.059679598,-0.6817329,464853.66,0.860452
3199,2019-05-14 03:00:00,257.9104,255.84605,0.07314673,-0.6254662,508902.9,0.6611326
3200,2019-05-14 04:00:00,258.45547,256.31195,0.090940684,-0.6119195,548520.06,0.6794592
3201,2019-05-14 05:00:00,258.27942,256.35416,0.10035142,-0.62878263,633603.56,0.7439305
3202,2019-05-14 06:00:00,255.82158,253.77138,0.1216068,-0.62237465,707652.1,0.9018357
3203,2019-05-14 07:00:00,256.0184,253.82716,0.15697834,-0.68628585,864251.5,0.8958998
3204,2019-05-14 08:00:00,256.8579,254.7959,0.15952036,-0.71023154,966882.4,0.8170235
3205,2019-05-14 09:00:00,257.6267,255.52339,0.15335467,-0.7332778,1121914.0,0.82653016
3206,2019-05-14 10:00:00,258.41013,256.42957,0.16119698,-0.6650946,1246614.6,0.78268963
3207,2019-05-14 11:00:00,258.62616,256.75674,0.12377021,-0.6811707,1389465.6,0.79413426
3208,2019-05-14 12:00:00,258.6046,256.64215,0.10959998,-0.6027573,1471654.8,0.74888986
3209,2019-05-14 13:00:00,258.8391,256.77255,0.1087887,-0.6382822,1551673.0,0.6456442
3210,2019-05-14 14:00:00,258.57925,256.66476,0.13756189,-0.6341789,1588938.5,0.63789237
3211,2019-05-14 15:00:00,258.42242,256.5713,0.1244733,-0.6725706,1514950.2,0.6456442
3212,2019-05-14 16:00:00,257.52448,255.74654,0.12571725,-0.6701535,1492548.8,0.62603575
3213,2019-05-14 17:00:00,257.5829,255.44574,0.12917873,-0.7896006,1356994.0,0.64675814
3214,2019-05-14 18:00:00,256.96326,254.99945,0.19673076,-0.9721719,1245740.2,0.8928784
3215,2019-05-14 19:00:00,256.21906,254.17395,0.13415453,-0.89611924,1058267.1,0.8068912
3216,2019-05-14 20:00:00,256.07068,254.00357,0.105651766,-0.8287792,820956.06,0.75081253
3217,2019-05-14 21:00:00,255.44333,253.4261,0.13761595,-0.7562678,807659.9,0.66831976
3218,2019-05-14 22:00:00,255.2988,253.26025,0.15995303,-0.6980338,696526.75,0.67462194
3219,2019-05-14 23:00:00,255.1681,253.0454,0.14989325,-0.7104001,623925.4,0.6340775
3220,2019-05-15 00:00:00,254.74065,252.4996,0.15573439,-0.6919069,551655.7,0.5915035
3221,2019-05-15 01:00:00,254.76448,252.42345,0.13772413,-0.7101753,522621.2,0.6991897
3222,2019-05-15 02:00:00,254.61688,252.41365,0.07065883,-0.7303548,506792.38,0.85949063
3223,2019-05-15 03:00:00,253.98492,251.67336,0.092401,-0.73029864,510350.1,0.8659759
3224,2019-05-15 04:00:00,254.05719,251.6839,0.08418009,-0.77875197,588046.8,0.8593075
3225,2019-05-15 05:00:00,254.20787,251.83241,0.11316958,-0.8406396,636467.8,0.52895486
3226,2019-05-15 06:00:00,254.11485,251.87312,0.15697834,-0.9361973,788936.7,0.4946668
3227,2019-05-15 07:00:00,254.42621,252.14905,0.24940947,-0.90410113,907486.75,0.37152272
3228,2019-05-15 08:00:00,255.58249,253.15999,0.227451,-0.8250693,1077804.4,0.30818063
3229,2019-05-15 09:00:00,255.94382,253.23839,0.26563498,-0.8237765,1216524.9,0.33244318
3230,2019-05-15 10:00:00,256.5035,253.78873,0.25357404,-0.8164129,1391485.8,0.24303785
3231,2019-05-15 11:00:00,257.25308,254.5343,0.2505453,-0.80112374,1492458.2,0.22695437
3232,2019-05-15 12:00:00,257.7528,254.27045,0.23464432,-0.801461,1612937.9,0.22300217
3233,2019-05-15 13:00:00,257.7059,254.36469,0.24335197,-0.8347937,1659730.8,0.2189126
3234,2019-05-15 14:00:00,258.05417,255.22711,0.26709524,-0.8053957,1676373.6,0.22321579
3235,2019-05-15 15:00:00,257.92963,254.60065,0.26476958,-0.80084264,1631208.8,0.21515879
3236,2019-05-15 16:00:00,257.2577,254.26593,0.25319543,-0.8067447,1554175.5,0.28112555
3237,2019-05-15 17:00:00,256.92865,254.14078,0.30446795,-0.8653159,1455856.0,0.54497737
3238,2019-05-15 18:00:00,256.53195,253.90558,0.17904499,-0.84215724,1300643.5,0.39210778
3239,2019-05-15 19:00:00,256.28287,254.12646,0.23248091,-0.77875197,1162254.8,0.63329923
3240,2019-05-15 20:00:00,255.7001,253.6206,0.26341745,-0.7564926,978007.7,0.88477564
3241,2019-05-15 21:00:00,255.31572,253.30699,0.2826176,-0.7843168,791710.5,0.97224295
3242,2019-05-15 22:00:00,254.63994,252.40762,0.31506857,-0.83513093,640085.8,0.9952848
3243,2019-05-15 23:00:00,254.47542,252.18448,0.33508,-0.85171306,502088.97,0.99587995
3244,2019-05-16 00:00:00,255.03818,252.49055,0.3279408,-0.8572216,451105.25,0.9952848
3245,2019-05-16 01:00:00,256.19446,253.5701,0.312148,-0.835412,410764.44,0.9962767
3246,2019-05-16 02:00:00,256.3113,253.47662,0.2751539,-0.8050585,401176.75,1.0
3247,2019-05-16 03:00:00,256.54657,253.6455,0.24156716,-0.77678466,428733.88,1.0
3248,2019-05-16 04:00:00,257.3246,254.15208,0.19959727,-0.73614454,464009.44,1.0
3249,2019-05-16 05:00:00,257.35916,254.09329,0.1920254,-0.6842623,551384.4,1.0
3250,2019-05-16 06:00:00,257.89963,254.13098,0.20278826,-0.6880846,671502.2,0.9968718
3251,2019-05-16 07:00:00,258.0803,254.25462,0.21679631,-0.6422732,845468.06,1.0
3252,2019-05-16 08:00:00,258.4547,254.22145,0.22371915,-0.65227866,953887.7,1.0
3253,2019-05-16 09:00:00,258.77914,254.33905,0.20473537,-0.674819,1004600.06,1.0
3254,2019-05-16 10:00:00,259.09897,254.62477,0.21365938,-0.70674646,1176244.4,0.98998976
3255,2019-05-16 11:00:00,259.19507,254.65569,0.22869495,-0.695392,1268232.2,1.0
3256,2019-05-16 12:00:00,259.88852,255.16681,0.28451058,-0.67538106,1360069.2,0.9968718
3257,2019-05-16 13:00:00,259.91696,255.19244,0.32696727,-0.70253074,1380933.1,1.0
3258,2019-05-16 14:00:00,259.9185,255.48117,0.3208016,-0.7141663,1357054.2,1.0
3259,2019-05-16 15:00:00,260.20065,255.57843,0.34086707,-0.7042732,1327899.2,1.0
3260,2019-05-16 16:00:00,260.57275,256.11517,0.35665986,-0.69123244,1236363.6,1.0
3261,2019-05-16 17:00:00,260.35287,255.84906,0.36066213,-0.6700411,1145642.0,1.0
3262,2019-05-16 18:00:00,261.17163,256.2064,0.2901354,-0.6118634,1064538.4,1.0
3263,2019-05-16 19:00:00,260.57043,255.86113,0.26276848,-0.62878263,949063.6,0.98844856
3264,2019-05-16 20:00:00,260.75726,255.93802,0.24957171,-0.5939884,854302.0,0.95513713
3265,2019-05-16 21:00:00,260.4505,255.88676,0.23567191,-0.5770129,727400.4,0.9911342
3266,2019-05-16 22:00:00,260.133,255.67265,0.16179189,-0.5570582,649432.4,0.965361
3267,2019-05-16 23:00:00,259.8201,255.60556,0.13339731,-0.5410945,549605.5,0.9715868
3268,2019-05-17 00:00:00,259.73553,255.55203,0.11062756,-0.51906,488280.25,0.9617139
3269,2019-05-17 01:00:00,259.52103,255.40956,0.10332611,-0.49067378,464130.06,0.9028734
3270,2019-05-17 02:00:00,259.50336,255.39598,0.09451029,-0.50843626,470702.75,0.8974715
3271,2019-05-17 03:00:00,259.51257,255.36809,0.0778521,-0.46554774,549876.9,0.85347843
3272,2019-05-17 04:00:00,259.06284,255.01604,0.09256324,-0.47931927,651934.75,0.7607007
3273,2019-05-17 05:00:00,259.2012,255.04619,0.07195684,-0.48550242,750163.7,0.7797293
3274,2019-05-17 06:00:00,258.6169,254.38579,0.086289376,-0.48016244,857950.2,0.43332368
3275,2019-05-17 07:00:00,258.96133,254.55391,0.09770128,-0.47898203,1028961.3,0.41997162
3276,2019-05-17 08:00:00,258.90982,254.50113,0.0977554,-0.49258494,1186616.0,0.45659438
3277,2019-05-17 09:00:00,258.70612,254.33604,0.13523623,-0.500623,1342763.2,0.696092
3278,2019-05-17 10:00:00,259.1989,254.52902,0.15676203,-0.54519784,1499664.1,0.8418659
3279,2019-05-17 11:00:00,259.24194,254.59914,0.18997017,-0.59910357,1566476.6,0.9626143
3280,2019-05-17 12:00:00,259.72244,254.89165,0.18915889,-0.6070293,1658434.2,0.98899794
3281,2019-05-17 13:00:00,260.01154,254.94441,0.19575724,-0.5467155,1607299.8,0.98899794
3282,2019-05-17 14:00:00,260.133,255.05975,0.18407491,-0.5479522,1599762.2,0.9921566
3283,2019-05-17 15:00:00,260.2191,255.12158,0.21209088,-0.50984156,1514528.0,0.9878229
3284,2019-05-17 16:00:00,260.05072,255.16455,0.23664543,-0.5427246,1352170.0,1.0
3285,2019-05-17 17:00:00,260.21756,255.14043,0.2547098,-0.58454514,1312371.9,1.0
3286,2019-05-17 18:00:00,260.2191,255.32663,0.18288502,-0.6289513,1182123.6,0.9795828
3287,2019-05-17 19:00:00,260.22064,255.39523,0.19267443,-0.6116947,1081784.2,0.8939618
3288,2019-05-17 20:00:00,260.103,255.49098,0.15535584,-0.5681317,956179.06,0.74585325
3289,2019-05-17 21:00:00,259.8739,255.38695,0.11452171,-0.5494136,880984.8,0.5088276
3290,2019-05-17 22:00:00,259.70477,255.37036,0.062059313,-0.51967835,766022.6,0.5637618
3291,2019-05-17 23:00:00,258.9967,255.01378,0.02836442,-0.5050074,676054.9,0.43524635
3292,2019-05-18 00:00:00,258.71457,254.97984,0.000618875,-0.4436819,618257.1,0.22162879
3293,2019-05-18 01:00:00,258.03726,254.49887,-0.035455763,-0.44868463,602609.25,0.11334747
3294,2019-05-18 02:00:00,257.6813,254.24332,-0.00084143877,-0.45762208,598750.1,0.21317503
3295,2019-05-18 03:00:00,257.34534,253.98473,-0.04562375,-0.453856,638668.75,0.4841225
3296,2019-05-18 04:00:00,256.95325,253.57387,-0.03280562,-0.48016244,658899.5,0.4299513
3297,2019-05-18 05:00:00,256.9986,253.4231,-0.036321133,-0.4814553,779258.5,0.45250484
3298,2019-05-18 06:00:00,256.7918,252.95343,-0.025233716,-0.4420518,875286.44,0.04429829
3299,2019-05-18 07:00:00,257.19696,253.0929,-0.01685056,-0.4068079,1084859.5,0.037217885
3300,2019-05-18 08:00:00,257.2546,252.8607,0.037558883,-0.4500899,1256926.0,0.029206663
3301,2019-05-18 09:00:00,257.41913,252.75139,0.036423057,-0.47004458,1427394.4,0.05861169
3302,2019-05-18 10:00:00,257.8489,252.73857,0.08958855,-0.4847155,1551763.5,0.051149815
3303,2019-05-18 11:00:00,258.14566,252.7416,0.08044818,-0.5411507,1666966.8,0.045091778
3304,2019-05-18 12:00:00,258.3371,252.70993,0.10851827,-0.55542815,1764773.6,0.1345124
3305,2019-05-18 13:00:00,258.41858,252.74988,0.13404635,-0.59129035,1803335.5,0.11372897
3306,2019-05-18 14:00:00,258.5954,252.83507,0.17644891,-0.60736656,1793446.2,0.18021455
3307,2019-05-18 15:00:00,258.85678,252.87276,0.15562621,-0.6426667,1791215.2,0.105244696
3308,2019-05-18 16:00:00,258.9006,252.97302,0.19792065,-0.68392503,1697689.8,0.08299637
3309,2019-05-18 17:00:00,258.81067,252.80794,0.17666528,-0.70106924,1493604.0,0.14827645
3310,2019-05-18 18:00:00,257.9773,252.81924,0.12761024,-0.6970221,1438791.1,0.115926325
3311,2019-05-18 19:00:00,257.9673,252.77174,0.122364014,-0.6547519,1276312.5,0.11536172
3312,2019-05-18 20:00:00,257.96344,252.69786,0.1233916,-0.61349344,1143622.0,0.12857646
3313,2019-05-18 21:00:00,257.93192,252.86296,0.1388599,-0.6444092,968600.9,0.19922787
3314,2019-05-18 22:00:00,257.47757,252.74385,0.13172069,-0.64272285,834764.75,0.18851572
3315,2019-05-18 23:00:00,256.9402,252.54558,0.1648207,-0.6812831,747329.6,0.2044161
3316,2019-05-19 00:00:00,255.79544,252.22896,0.14259174,-0.7068027,640839.56,0.16980758
3317,2019-05-19 01:00:00,255.2988,252.07365,0.11446759,-0.684993,599051.6,0.1924069
3318,2019-05-19 02:00:00,254.77295,251.90327,0.09899935,-0.6555388,613252.25,0.16042298
3319,2019-05-19 03:00:00,252.64337,250.43172,0.07823071,-0.6389568,662909.4,0.18280867
3320,2019-05-19 04:00:00,251.91533,249.69292,0.122364014,-0.604275,690436.4,0.21482307
3321,2019-05-19 05:00:00,252.14366,249.8173,0.10137907,-0.57122326,780796.1,0.21602857
3322,2019-05-19 06:00:00,254.37086,251.40948,0.14367345,-0.55660856,907727.94,0.23656783
3323,2019-05-19 07:00:00,254.35088,251.5188,0.17769286,-0.58696216,1031524.06,0.2883738
3324,2019-05-19 08:00:00,254.37547,251.4894,0.17726019,-0.5616675,1207087.9,0.35632432
3325,2019-05-19 09:00:00,254.62303,251.76381,0.10613856,-0.52580523,1353798.1,0.3789541
3326,2019-05-19 10:00:00,254.54614,252.06686,0.09277955,-0.50056684,1522728.9,0.38955945
3327,2019-05-19 11:00:00,254.6876,252.06837,0.0502688,-0.47471005,1628465.2,0.39419836
3328,2019-05-19 12:00:00,254.80908,252.25006,0.06411454,-0.43671182,1736884.8,0.36337417
3329,2019-05-19 13:00:00,255.43027,252.64961,0.0796369,-0.39927572,1770472.0,0.38879648
3330,2019-05-19 14:00:00,255.7816,252.68806,0.044860333,-0.33126116,1804089.2,0.41853723
3331,2019-05-19 15:00:00,256.56116,252.90744,0.02452439,-0.33232915,1766673.0,0.31220913
3332,2019-05-19 16:00:00,257.25,253.3839,0.042372435,-0.31181234,1718131.5,0.37031725
3333,2019-05-19 17:00:00,257.40222,253.52487,0.029175729,-0.35441983,1581370.8,0.35556132
3334,2019-05-19 18:00:00,258.51312,253.6568,0.019169986,-0.32423484,1441896.6,0.58256143
3335,2019-05-19 19:00:00,258.70456,253.74199,0.0442113,-0.3563872,1289246.8,0.72210944
3336,2019-05-19 20:00:00,258.77222,253.81813,0.036423057,-0.32108706,1088266.5,0.8288801
3337,2019-05-19 21:00:00,258.84372,253.75404,-0.042324573,-0.33283505,943968.3,0.8439717
3338,2019-05-19 22:00:00,258.58463,253.69524,-0.103548676,-0.22828373,824815.25,0.85018235
3339,2019-05-19 23:00:00,258.46008,253.67413,-0.123776436,-0.20164002,711571.6,0.8153602
3340,2019-05-20 00:00:00,258.20407,253.54446,-0.14059687,-0.19669351,655673.4,0.85923123
3341,2019-05-20 01:00:00,257.62903,253.12833,-0.14157039,-0.22524838,582649.94,0.82759833
3342,2019-05-20 02:00:00,257.44452,252.99715,-0.094841,-0.23901992,594227.56,0.8051058
3343,2019-05-20 03:00:00,257.48602,253.17506,-0.09851879,-0.26397735,630739.25,0.7487678
3344,2019-05-20 04:00:00,256.7057,252.49884,-0.071692675,-0.2692049,689803.25,0.6482078
3345,2019-05-20 05:00:00,256.7941,252.51543,-0.08613333,-0.30562922,831056.3,0.37133962
3346,2019-05-20 06:00:00,257.0432,252.06989,-0.112526774,-0.31321764,957988.06,0.12343401
3347,2019-05-20 07:00:00,257.06396,252.27267,-0.027397126,-0.3359266,1119411.5,0.07146019
3348,2019-05-20 08:00:00,257.47296,252.50412,-0.028262496,-0.33879334,1284784.6,0.14327133
3349,2019-05-20 09:00:00,257.84583,252.61041,-0.029073745,-0.31108165,1430168.2,0.045763195
3350,2019-05-20 10:00:00,258.058,252.69711,-0.09781569,-0.21659198,1576727.8,0.0031587183
3351,2019-05-20 11:00:00,258.1618,252.69862,-0.08829674,-0.18207881,1689669.8,0.0037233233
3352,2019-05-20 12:00:00,258.53082,252.89839,-0.09354299,-0.16988117,1767999.6,0.0074160993
3353,2019-05-20 13:00:00,258.87677,253.04767,-0.08835083,-0.17381588,1828420.4,0.0
3354,2019-05-20 14:00:00,258.95288,253.09969,-0.10500899,-0.18809332,1838912.6,0.0
3355,2019-05-20 15:00:00,259.0121,253.12607,-0.13675684,-0.21664819,1807918.2,0.001983732
3356,2019-05-20 16:00:00,259.1097,253.17583,-0.121558964,-0.21001536,1730372.4,0.0039827228
3357,2019-05-20 17:00:00,259.01978,253.05067,-0.13210553,-0.26240343,1624425.0,0.0029908717
3358,2019-05-20 18:00:00,259.3442,253.26553,-0.10149345,-0.21625471,1496347.6,0.0
3359,2019-05-20 19:00:00,259.26886,253.19467,-0.12923902,-0.23120669,1343908.9,0.0049746037
3360,2019-05-20 20:00:00,258.8422,252.84412,-0.09283987,-0.2552647,1198856.9,0.0009918809
3361,2019-05-20 21:00:00,258.70227,252.68806,-0.11187777,-0.29938987,1042860.5,0.0
3362,2019-05-20 22:00:00,257.7674,252.24704,-0.08937845,-0.32535905,909506.75,0.0009918809
3363,2019-05-20 23:00:00,257.50986,252.17995,-0.07434285,-0.31726477,796353.6,0.0009918809
3364,2019-05-21 00:00:00,257.5675,252.22594,-0.07910231,-0.33362198,726495.9,0.0009918809
3365,2019-05-21 01:00:00,257.024,251.86182,-0.069907874,-0.3568369,684135.06,0.0
3366,2019-05-21 02:00:00,256.86176,251.7819,-0.08434853,-0.3591415,677260.9,0.0009918809
3367,2019-05-21 03:00:00,256.96478,251.77814,-0.09516552,-0.36577433,713169.56,0.0009918809
3368,2019-05-21 04:00:00,256.54733,251.36954,-0.056548893,-0.36925936,779258.5,0.012131304
3369,2019-05-21 05:00:00,256.37897,251.13055,-0.046705455,-0.42389587,881919.5,0.0057070553
3370,2019-05-21 06:00:00,256.77182,251.48488,0.007541746,-0.44643623,1001464.44,0.0037233233
3371,2019-05-21 07:00:00,257.26154,251.71707,0.014248252,-0.45053956,1146817.9,0.0047151744
3372,2019-05-21 08:00:00,257.42377,251.76155,0.007541746,-0.43120322,1290121.1,0.0037233233
3373,2019-05-21 09:00:00,257.7182,251.92212,-0.03880903,-0.41389042,1435173.1,0.007706046
3374,2019-05-21 10:00:00,258.261,252.02089,-0.03740284,-0.39567825,1594094.1,0.0
3375,2019-05-21 11:00:00,258.5754,252.10608,-0.05633256,-0.40602097,1704232.2,0.001983732
3376,2019-05-21 12:00:00,259.11127,252.16187,-0.043622613,-0.3938233,1797396.0,0.0
3377,2019-05-21 13:00:00,259.46182,252.22519,-0.03399548,-0.38977617,1844580.8,0.0
3378,2019-05-21 14:00:00,260.01382,252.46643,-0.043244004,-0.36695474,1852721.2,0.0
3379,2019-05-21 15:00:00,260.24832,252.44833,-0.070827305,-0.38409892,1831767.0,0.0
3380,2019-05-21 16:00:00,260.705,252.6466,-0.015390277,-0.3905069,1746050.5,0.0
3381,2019-05-21 17:00:00,260.8057,252.41742,-0.021772295,-0.4041098,1642665.9,0.0
3382,2019-05-21 18:00:00,261.00018,252.16864,-0.039079458,-0.45689136,1505452.9,0.0
3383,2019-05-21 19:00:00,260.68344,251.97565,-0.02069059,-0.42569458,1366551.5,0.0
3384,2019-05-21 20:00:00,260.64117,251.79547,-0.02626133,-0.40214244,1204645.8,0.0
3385,2019-05-21 21:00:00,260.54813,251.62283,-0.05216801,-0.44278255,1053714.5,0.0
3386,2019-05-21 22:00:00,260.00922,251.022,-0.032589287,-0.45256314,923074.3,0.0
3387,2019-05-21 23:00:00,259.91464,250.92625,-0.029236019,-0.43013522,813478.8,0.0
3388,2019-05-22 00:00:00,259.3542,250.486,-0.031994343,-0.45481157,730958.1,0.0
3389,2019-05-22 01:00:00,259.02054,250.46187,-0.04481247,-0.4241207,690587.1,0.0
3390,2019-05-22 02:00:00,259.22427,250.5546,-0.05676523,-0.4370491,681572.3,0.0
3391,2019-05-22 03:00:00,258.99133,250.20404,-0.02799207,-0.44829115,719923.2,0.0
3392,2019-05-22 04:00:00,258.95905,249.83917,-0.048760653,-0.42788678,778414.3,0.0
3393,2019-05-22 05:00:00,259.13815,249.87007,-0.049788266,-0.4349693,880743.6,0.0
3394,2019-05-22 06:00:00,259.8024,250.05704,-0.042865425,-0.42018598,1012137.56,0.0
3395,2019-05-22 07:00:00,259.6571,249.80072,-0.0087919235,-0.42659396,1159661.9,0.0
3396,2019-05-22 08:00:00,260.0661,250.18594,-0.013280958,-0.3923056,1311377.0,0.0
3397,2019-05-22 09:00:00,260.31674,250.11131,-0.044109374,-0.37746608,1459353.5,0.0
3398,2019-05-22 10:00:00,260.99713,250.01633,-0.06109202,-0.34818047,1602928.0,0.0
3399,2019-05-22 11:00:00,261.23697,250.1362,-0.09462467,-0.3336782,1718402.8,0.0
3400,2019-05-22 12:00:00,261.7267,250.45433,-0.10106078,-0.30905807,1794592.0,0.0
3401,2019-05-22 13:00:00,262.22256,250.45885,-0.0852139,-0.30512333,1856490.0,0.0
3402,2019-05-22 14:00:00,262.567,250.6707,-0.108686745,-0.27072257,1873494.8,0.0
3403,2019-05-22 15:00:00,262.82532,250.83806,-0.08575475,-0.25683862,1836892.5,0.0
3404,2019-05-22 16:00:00,262.83762,251.14035,-0.054439574,-0.27505076,1758261.2,0.0
3405,2019-05-22 17:00:00,262.8084,250.99712,-0.025666416,-0.3137235,1657680.5,0.0
3406,2019-05-22 18:00:00,262.8922,250.5365,-0.036321133,-0.33435273,1518176.2,0.0
3407,2019-05-22 19:00:00,263.0275,250.66768,0.0016464889,-0.36903453,1371044.0,0.0
3408,2019-05-22 20:00:00,262.57547,250.45584,0.030365556,-0.3867408,1220112.8,0.0
3409,2019-05-22 21:00:00,262.53165,250.42116,0.043183714,-0.43727392,1068638.8,0.0
3410,2019-05-22 22:00:00,262.15338,250.1181,0.030581921,-0.42670637,935737.3,0.0
3411,2019-05-22 23:00:00,261.59525,249.70045,0.04431948,-0.46403006,825930.8,0.0
3412,2019-05-23 00:00:00,261.58218,249.51349,0.035882205,-0.4879757,748234.1,0.0
3413,2019-05-23 01:00:00,261.0571,249.3695,0.05410883,-0.49095485,702948.7,0.0
3414,2019-05-23 02:00:00,261.19315,249.43283,0.04042539,-0.51119053,697853.4,0.0
3415,2019-05-23 03:00:00,261.3323,249.62733,0.03690985,-0.49500197,726465.75,0.0
3416,2019-05-23 04:00:00,261.53912,249.43886,0.0073794723,-0.46875173,794243.06,0.0039827228
3417,2019-05-23 05:00:00,261.41534,249.0951,0.02495706,-0.4830854,898441.7,0.0029908717
3418,2019-05-23 06:00:00,261.91968,249.4939,0.024578482,-0.4820736,1027453.8,0.001983732
3419,2019-05-23 07:00:00,261.9135,249.67482,0.07541832,-0.52046525,1171721.9,0.001983732
3420,2019-05-23 08:00:00,262.02347,249.56023,0.12258038,-0.58544445,1329919.2,0.001983732
3421,2019-05-23 09:00:00,262.11496,249.5919,0.09304997,-0.5649839,1482900.6,0.0059664547
3422,2019-05-23 10:00:00,262.62466,249.63713,0.09467253,-0.5539105,1625992.9,0.0039827228
3423,2019-05-23 11:00:00,263.06595,249.42378,0.051945478,-0.50821143,1748040.2,0.0059664547
3424,2019-05-23 12:00:00,263.16898,249.9025,0.004567057,-0.5343492,1833455.5,0.0119329095
3425,2019-05-23 13:00:00,263.54108,250.43172,0.028148085,-0.51175267,1886610.0,0.0119329095
3426,2019-05-23 14:00:00,263.98926,250.41965,0.008082569,-0.47920686,1887032.1,0.0069583356
3427,2019-05-23 15:00:00,264.16916,250.8848,0.013166577,-0.48089316,1856460.0,0.0049746037
3428,2019-05-23 16:00:00,263.8947,250.51917,0.018737316,-0.50298387,1779818.5,0.0049746037
3429,2019-05-23 17:00:00,263.93854,250.50107,0.025552005,-0.5163057,1673388.8,0.001983732
3430,2019-05-23 18:00:00,264.18994,251.1396,0.053027123,-0.5926956,1538949.6,0.001983732
3431,2019-05-23 19:00:00,264.386,251.1072,0.047997266,-0.57448345,1386963.1,0.0
3432,2019-05-23 20:00:00,264.3575,251.15393,0.034151524,-0.57201016,1228615.0,0.0
3433,2019-05-23 21:00:00,264.13074,251.20218,0.014464587,-0.5596439,1076357.2,0.0
3434,2019-05-23 22:00:00,264.19992,251.09814,0.038045615,-0.590391,943908.0,0.009399831
3435,2019-05-23 23:00:00,264.0969,250.79056,0.026741892,-0.6107391,833377.9,0.028199524
3436,2019-05-24 00:00:00,264.08154,250.80714,0.05297306,-0.6509296,753208.9,0.012528032
3437,2019-05-24 01:00:00,262.87683,250.80714,0.04594204,-0.6458144,710848.0,0.018799692
3438,2019-05-24 02:00:00,263.08057,251.21951,0.02533567,-0.6600356,703250.2,0.031327724
3439,2019-05-24 03:00:00,263.33734,251.9357,0.018358707,-0.6305814,737229.3,0.021927893
3440,2019-05-24 04:00:00,263.9816,252.62776,-0.03837636,-0.6108515,805549.4,0.0
3441,2019-05-24 05:00:00,263.8655,253.02957,-0.021880478,-0.59027857,904140.06,0.0
