,time,press,temp,wind,RH,ppt
2168,2019-04-01 08:00:00,586.036,0.581,0.744,97.557,0.0
2169,2019-04-01 09:00:00,585.928,0.194,0.862,97.455,0.0
2170,2019-04-01 10:00:00,586.292,-0.147,0.957,97.665,0.003
2171,2019-04-01 11:00:00,586.555,-0.333,1.127,98.025,0.0
2172,2019-04-01 12:00:00,586.933,0.777,1.139,97.081,0.0
2173,2019-04-01 13:00:00,587.277,3.91,1.159,90.341,0.0
2174,2019-04-01 14:00:00,587.533,6.327,1.094,70.38,0.015
2175,2019-04-01 15:00:00,587.438,8.286,0.516,64.823,0.047
2176,2019-04-01 16:00:00,587.047,9.144,0.421,68.022,0.151
2177,2019-04-01 17:00:00,586.292,8.444,0.871,75.802,1.429
2178,2019-04-01 18:00:00,586.319,7.961,1.625,85.137,0.907
2179,2019-04-01 19:00:00,586.339,6.387,2.052,83.469,1.397
2180,2019-04-01 20:00:00,585.894,5.817,2.57,84.128,0.887
2181,2019-04-01 21:00:00,585.806,5.857,2.577,81.016,0.187
2182,2019-04-01 22:00:00,585.908,4.87,2.54,79.456,0.03
2183,2019-04-01 23:00:00,586.319,3.783,2.213,80.381,0.009
2184,2019-04-02 00:00:00,586.548,3.016,1.987,80.797,0.006
2185,2019-04-02 01:00:00,586.987,2.541,1.622,81.916,0.0
2186,2019-04-02 02:00:00,587.243,2.161,1.212,84.149,0.0
2187,2019-04-02 03:00:00,587.169,1.805,0.877,86.393,0.003
2188,2019-04-02 04:00:00,587.196,1.581,0.611,88.987,0.0
2189,2019-04-02 05:00:00,586.953,1.542,0.427,90.382,0.0
2190,2019-04-02 06:00:00,586.427,1.331,0.466,90.419,0.0
2191,2019-04-02 07:00:00,585.941,0.109,0.709,96.793,0.003
2192,2019-04-02 08:00:00,585.692,-0.623,0.74,97.94,0.0
2193,2019-04-02 09:00:00,585.409,-1.341,0.869,98.714,0.0
2194,2019-04-02 10:00:00,585.388,-2.077,0.954,98.485,0.0
2195,2019-04-02 11:00:00,585.658,-2.378,0.966,97.732,0.0
2196,2019-04-02 12:00:00,585.941,-0.08,0.913,92.693,0.0
2197,2019-04-02 13:00:00,586.326,3.253,0.747,87.59,0.003
2198,2019-04-02 14:00:00,586.71,6.206,0.997,69.271,0.044
2199,2019-04-02 15:00:00,586.568,7.988,1.749,55.472,0.368
2200,2019-04-02 16:00:00,586.427,7.766,2.029,57.543,0.424
2201,2019-04-02 17:00:00,586.07,8.915,2.393,58.067,0.044
2202,2019-04-02 18:00:00,585.577,9.116,2.964,64.079,0.068
2203,2019-04-02 19:00:00,585.126,7.538,2.625,64.223,0.593
2204,2019-04-02 20:00:00,584.734,7.107,3.51,69.072,0.368
2205,2019-04-02 21:00:00,584.943,5.304,2.357,77.742,0.335
2206,2019-04-02 22:00:00,585.436,4.337,1.996,80.372,0.267
2207,2019-04-02 23:00:00,585.469,3.195,2.07,85.186,0.044
2208,2019-04-03 00:00:00,585.908,2.36,1.649,90.545,0.009
2209,2019-04-03 01:00:00,586.568,2.164,1.497,91.825,0.0
2210,2019-04-03 02:00:00,587.081,1.957,1.108,92.507,0.003
2211,2019-04-03 03:00:00,587.047,1.834,0.663,90.786,0.006
2212,2019-04-03 04:00:00,587.223,1.527,0.257,93.159,0.015
2213,2019-04-03 05:00:00,586.751,1.262,0.152,95.11,0.092
2214,2019-04-03 06:00:00,586.461,0.973,0.449,96.186,0.139
2215,2019-04-03 07:00:00,585.995,0.989,0.185,97.817,0.036
2216,2019-04-03 08:00:00,585.611,1.315,0.235,93.985,0.036
2217,2019-04-03 09:00:00,585.746,1.261,0.15,93.225,0.009
2218,2019-04-03 10:00:00,585.847,0.809,0.353,95.391,0.003
2219,2019-04-03 11:00:00,586.15,0.464,0.712,97.384,0.003
2220,2019-04-03 12:00:00,586.602,1.46,0.813,93.469,0.006
2221,2019-04-03 13:00:00,586.96,3.616,0.752,74.938,0.003
2222,2019-04-03 14:00:00,587.074,5.76,1.033,65.07,0.062
2223,2019-04-03 15:00:00,586.845,6.518,1.294,63.474,0.54
2224,2019-04-03 16:00:00,586.724,6.64,1.845,63.282,0.344
2225,2019-04-03 17:00:00,586.292,7.03,1.976,67.62,0.252
2226,2019-04-03 18:00:00,585.759,6.912,2.715,75.579,0.454
2227,2019-04-03 19:00:00,585.847,6.867,3.369,84.883,0.747
2228,2019-04-03 20:00:00,585.132,5.229,3.248,92.721,0.611
2229,2019-04-03 21:00:00,585.334,4.109,2.907,90.975,0.353
2230,2019-04-03 22:00:00,585.463,2.927,2.898,89.954,0.095
2231,2019-04-03 23:00:00,585.483,1.421,2.616,89.754,0.021
2232,2019-04-04 00:00:00,585.887,0.533,2.135,90.332,0.006
2233,2019-04-04 01:00:00,586.386,0.094,1.988,87.026,0.0
2234,2019-04-04 02:00:00,586.764,-0.223,1.775,85.51,0.003
2235,2019-04-04 03:00:00,586.683,-0.615,1.747,85.602,0.0
2236,2019-04-04 04:00:00,586.42,-1.245,1.735,86.736,0.0
2237,2019-04-04 05:00:00,586.11,-1.738,1.543,87.98,0.0
2238,2019-04-04 06:00:00,585.78,-2.215,1.337,89.372,0.0
2239,2019-04-04 07:00:00,585.004,-2.543,1.086,93.677,0.009
2240,2019-04-04 08:00:00,584.694,-2.672,1.047,92.831,0.012
2241,2019-04-04 09:00:00,584.599,-2.979,1.1,92.509,0.006
2242,2019-04-04 10:00:00,584.444,-2.865,0.969,91.458,0.0
2243,2019-04-04 11:00:00,584.606,-2.519,0.697,89.088,0.0
2244,2019-04-04 12:00:00,584.809,-0.726,0.871,86.671,0.003
2245,2019-04-04 13:00:00,585.024,1.857,1.846,73.225,0.0
2246,2019-04-04 14:00:00,585.2,4.352,3.102,56.757,0.003
2247,2019-04-04 15:00:00,585.314,6.116,3.828,46.842,0.0
2248,2019-04-04 16:00:00,585.051,7.4,4.066,43.22,0.0
2249,2019-04-04 17:00:00,584.626,8.063,4.689,40.824,0.0
2250,2019-04-04 18:00:00,584.175,8.157,5.201,41.373,0.0
2251,2019-04-04 19:00:00,583.797,7.07,4.631,49.665,0.071
2252,2019-04-04 20:00:00,583.763,5.919,4.704,54.536,0.006
2253,2019-04-04 21:00:00,583.858,4.252,4.377,62.103,0.039
2254,2019-04-04 22:00:00,583.993,1.996,3.669,72.848,0.065
2255,2019-04-04 23:00:00,584.181,0.317,2.964,80.951,0.125
2256,2019-04-05 00:00:00,584.498,-0.514,2.758,84.926,0.11
2257,2019-04-05 01:00:00,584.93,-0.977,2.321,84.117,0.0
2258,2019-04-05 02:00:00,585.274,-1.977,1.339,91.476,0.009
2259,2019-04-05 03:00:00,585.22,-2.645,1.173,95.202,0.0
2260,2019-04-05 04:00:00,585.146,-3.175,1.086,96.359,0.0
2261,2019-04-05 05:00:00,585.213,-3.568,0.706,97.415,0.003
2262,2019-04-05 06:00:00,584.883,-3.691,0.561,95.832,0.0
2263,2019-04-05 07:00:00,584.37,-3.739,1.13,91.963,0.003
2264,2019-04-05 08:00:00,584.195,-4.199,1.207,91.949,0.0
2265,2019-04-05 09:00:00,584.1,-4.455,1.077,92.468,0.0
2266,2019-04-05 10:00:00,584.424,-4.851,0.866,93.997,0.0
2267,2019-04-05 11:00:00,584.883,-4.874,0.661,92.699,0.0
2268,2019-04-05 12:00:00,585.503,-2.55,0.79,85.74,0.0
2269,2019-04-05 13:00:00,586.204,0.613,1.78,68.29,0.0
2270,2019-04-05 14:00:00,586.454,3.191,2.507,54.469,0.0
2271,2019-04-05 15:00:00,586.636,5.303,3.364,46.673,0.0
2272,2019-04-05 16:00:00,586.488,6.519,3.569,44.079,0.0
2273,2019-04-05 17:00:00,586.042,7.392,3.73,43.555,0.0
2274,2019-04-05 18:00:00,585.672,7.653,3.873,44.705,0.0
2275,2019-04-05 19:00:00,585.28,7.509,3.751,43.184,0.0
2276,2019-04-05 20:00:00,585.112,7.107,3.69,44.484,0.0
2277,2019-04-05 21:00:00,585.139,5.89,3.416,48.419,0.0
2278,2019-04-05 22:00:00,585.146,4.332,2.912,55.074,0.0
2279,2019-04-05 23:00:00,585.665,2.485,1.942,67.706,0.0
2280,2019-04-06 00:00:00,586.096,1.406,1.262,77.318,0.0
2281,2019-04-06 01:00:00,586.643,0.194,0.658,86.361,0.0
2282,2019-04-06 02:00:00,586.67,-0.868,0.232,92.316,0.0
2283,2019-04-06 03:00:00,586.757,-2.307,0.587,97.986,0.0
2284,2019-04-06 04:00:00,586.791,-3.958,0.959,97.821,0.0
2285,2019-04-06 05:00:00,586.629,-4.896,1.09,96.984,0.0
2286,2019-04-06 06:00:00,586.117,-6.117,1.087,94.875,0.0
2287,2019-04-06 07:00:00,585.962,-6.586,0.985,93.965,0.0
2288,2019-04-06 08:00:00,585.598,-7.641,0.788,92.659,0.003
2289,2019-04-06 09:00:00,585.564,-8.107,0.629,90.758,0.0
2290,2019-04-06 10:00:00,585.651,-7.854,0.446,79.755,0.0
2291,2019-04-06 11:00:00,586.171,-7.922,0.432,72.128,0.0
2292,2019-04-06 12:00:00,586.69,-3.528,0.338,68.652,0.0
2293,2019-04-06 13:00:00,587.384,3.415,0.321,30.988,0.0
2294,2019-04-06 14:00:00,587.533,5.758,0.351,22.119,0.0
2295,2019-04-06 15:00:00,587.654,7.381,0.556,23.739,0.0
2296,2019-04-06 16:00:00,587.196,8.791,1.363,25.886,0.0
2297,2019-04-06 17:00:00,586.757,9.711,1.866,27.993,0.0
2298,2019-04-06 18:00:00,586.137,10.144,2.351,31.095,0.0
2299,2019-04-06 19:00:00,586.056,9.967,3.273,30.484,0.0
2300,2019-04-06 20:00:00,585.881,9.377,3.535,30.542,0.0
2301,2019-04-06 21:00:00,585.935,8.125,3.486,30.942,0.0
2302,2019-04-06 22:00:00,585.962,6.185,2.601,34.891,0.0
2303,2019-04-06 23:00:00,586.299,4.18,1.839,44.054,0.0
2304,2019-04-07 00:00:00,586.528,2.627,1.255,55.217,0.0
2305,2019-04-07 01:00:00,587.02,1.682,0.716,58.443,0.0
2306,2019-04-07 02:00:00,587.256,0.906,0.549,62.425,0.0
2307,2019-04-07 03:00:00,587.317,-0.211,0.697,68.275,0.0
2308,2019-04-07 04:00:00,587.175,-1.185,0.798,72.575,0.0
2309,2019-04-07 05:00:00,586.953,-1.977,0.89,74.801,0.0
2310,2019-04-07 06:00:00,586.609,-2.777,0.959,75.212,0.0
2311,2019-04-07 07:00:00,586.332,-4.538,0.977,78.586,0.0
2312,2019-04-07 08:00:00,586.016,-5.482,1.167,74.786,0.0
2313,2019-04-07 09:00:00,586.07,-6.175,1.317,70.263,0.0
2314,2019-04-07 10:00:00,586.4,-6.089,1.451,64.44,0.0
2315,2019-04-07 11:00:00,586.804,-5.555,1.625,56.943,0.0
2316,2019-04-07 12:00:00,587.674,-1.385,1.343,59.308,0.0
2317,2019-04-07 13:00:00,588.133,4.354,1.779,34.127,0.0
2318,2019-04-07 14:00:00,588.376,6.174,1.688,39.419,0.0
2319,2019-04-07 15:00:00,588.49,7.966,1.743,38.002,0.0
2320,2019-04-07 16:00:00,588.153,9.242,1.683,37.425,0.0
2321,2019-04-07 17:00:00,587.634,9.99,1.12,38.065,0.0
2322,2019-04-07 18:00:00,587.074,10.169,0.615,38.745,0.024
2323,2019-04-07 19:00:00,586.764,10.171,0.677,38.097,0.113
2324,2019-04-07 20:00:00,586.514,9.597,0.792,41.78,0.018
2325,2019-04-07 21:00:00,586.454,8.53,1.064,46.566,0.003
2326,2019-04-07 22:00:00,586.629,7.206,1.213,50.878,0.071
2327,2019-04-07 23:00:00,587.007,5.497,0.975,60.376,0.092
2328,2019-04-08 00:00:00,587.304,4.371,0.873,68.654,0.047
2329,2019-04-08 01:00:00,587.715,3.286,0.711,77.931,0.0
2330,2019-04-08 02:00:00,587.856,2.656,0.274,78.579,0.0
2331,2019-04-08 03:00:00,587.755,1.122,0.37,87.126,0.0
2332,2019-04-08 04:00:00,587.499,0.149,0.626,92.131,0.0
2333,2019-04-08 05:00:00,587.31,-0.355,0.916,92.161,0.0
2334,2019-04-08 06:00:00,587.0,-0.625,1.095,90.22,0.0
2335,2019-04-08 07:00:00,586.764,-0.538,1.038,88.536,0.0
2336,2019-04-08 08:00:00,586.488,-0.718,1.071,88.259,0.0
2337,2019-04-08 09:00:00,586.622,-0.841,1.122,88.286,0.0
2338,2019-04-08 10:00:00,586.737,-1.068,1.217,89.567,0.0
2339,2019-04-08 11:00:00,587.243,-1.288,1.315,91.048,0.003
2340,2019-04-08 12:00:00,587.904,1.264,1.443,86.673,0.0
2341,2019-04-08 13:00:00,588.436,4.176,1.842,70.884,0.0
2342,2019-04-08 14:00:00,588.706,6.166,2.033,59.169,0.018
2343,2019-04-08 15:00:00,588.787,7.769,2.288,49.995,0.092
2344,2019-04-08 16:00:00,588.241,8.524,2.343,46.769,0.193
2345,2019-04-08 17:00:00,587.607,8.974,1.991,44.543,0.211
2346,2019-04-08 18:00:00,587.101,8.849,1.539,44.584,0.098
2347,2019-04-08 19:00:00,586.96,9.162,1.29,41.828,0.071
2348,2019-04-08 20:00:00,586.697,8.719,1.353,43.442,0.062
2349,2019-04-08 21:00:00,586.589,7.254,1.664,52.24,0.249
2350,2019-04-08 22:00:00,586.946,6.398,1.837,56.862,0.03
2351,2019-04-08 23:00:00,587.162,4.794,1.555,69.203,0.018
2352,2019-04-09 00:00:00,587.398,3.569,1.332,80.438,0.009
2353,2019-04-09 01:00:00,587.809,2.626,0.968,89.379,0.0
2354,2019-04-09 02:00:00,588.119,1.885,0.417,95.539,0.0
2355,2019-04-09 03:00:00,588.113,1.293,0.339,97.202,0.0
2356,2019-04-09 04:00:00,587.782,0.222,0.652,98.998,0.0
2357,2019-04-09 05:00:00,587.614,-0.331,0.797,98.878,0.0
2358,2019-04-09 06:00:00,587.317,-0.98,0.78,98.79,0.0
2359,2019-04-09 07:00:00,587.094,-1.002,0.552,99.074,0.0
2360,2019-04-09 08:00:00,586.595,-1.679,0.517,98.205,0.003
2361,2019-04-09 09:00:00,586.69,-2.31,0.477,97.785,0.0
2362,2019-04-09 10:00:00,586.717,-2.839,0.461,96.844,0.003
2363,2019-04-09 11:00:00,587.081,-3.154,0.463,96.561,0.003
2364,2019-04-09 12:00:00,587.384,-0.937,0.395,93.475,0.0
2365,2019-04-09 13:00:00,587.87,3.896,0.145,84.743,0.003
2366,2019-04-09 14:00:00,587.971,6.583,0.541,61.384,0.0
2367,2019-04-09 15:00:00,587.978,8.449,0.864,47.712,0.095
2368,2019-04-09 16:00:00,587.654,8.892,0.731,47.524,0.368
2369,2019-04-09 17:00:00,587.02,8.57,1.124,52.534,0.362
2370,2019-04-09 18:00:00,586.656,8.96,1.938,54.615,0.196
2371,2019-04-09 19:00:00,586.413,8.452,2.277,55.202,0.368
2372,2019-04-09 20:00:00,586.218,7.987,2.778,60.035,0.24
2373,2019-04-09 21:00:00,585.995,6.066,2.637,64.325,0.581
2374,2019-04-09 22:00:00,586.252,5.239,2.382,64.084,0.009
2375,2019-04-09 23:00:00,586.44,3.952,1.705,69.263,0.0
2376,2019-04-10 00:00:00,586.69,2.64,1.347,77.897,0.0
2377,2019-04-10 01:00:00,587.391,1.87,1.067,83.685,0.0
2378,2019-04-10 02:00:00,587.411,0.579,0.699,89.71,0.0
2379,2019-04-10 03:00:00,587.27,-0.574,0.644,92.455,0.0
2380,2019-04-10 04:00:00,586.939,-1.941,0.679,95.718,0.0
2381,2019-04-10 05:00:00,586.542,-3.347,0.705,97.648,0.0
2382,2019-04-10 06:00:00,586.083,-3.692,0.767,94.01,0.0
2383,2019-04-10 07:00:00,585.705,-3.89,0.777,89.527,0.0
2384,2019-04-10 08:00:00,585.719,-3.852,0.814,82.109,0.0
2385,2019-04-10 09:00:00,585.665,-2.543,0.805,69.285,0.0
2386,2019-04-10 10:00:00,585.726,-1.88,0.75,59.925,0.0
2387,2019-04-10 11:00:00,585.982,-1.53,0.714,52.386,0.0
2388,2019-04-10 12:00:00,586.245,0.257,0.559,59.89,0.0
2389,2019-04-10 13:00:00,586.649,4.612,0.892,37.155,0.0
2390,2019-04-10 14:00:00,587.02,6.942,0.987,34.767,0.0
2391,2019-04-10 15:00:00,587.074,8.47,0.65,34.243,0.0
2392,2019-04-10 16:00:00,586.73,9.538,0.859,34.972,0.0
2393,2019-04-10 17:00:00,585.962,10.114,1.596,35.908,0.068
2394,2019-04-10 18:00:00,585.813,9.892,2.159,38.745,0.145
2395,2019-04-10 19:00:00,585.631,9.348,2.816,38.57,0.068
2396,2019-04-10 20:00:00,585.233,8.973,3.019,39.388,0.012
2397,2019-04-10 21:00:00,585.28,8.072,3.199,39.694,0.021
2398,2019-04-10 22:00:00,585.193,6.391,2.829,39.959,0.0
2399,2019-04-10 23:00:00,585.739,4.326,2.066,46.457,0.0
2400,2019-04-11 00:00:00,586.049,2.927,1.688,53.771,0.0
2401,2019-04-11 01:00:00,586.454,1.794,1.409,61.642,0.0
2402,2019-04-11 02:00:00,586.447,0.87,1.154,66.252,0.0
2403,2019-04-11 03:00:00,586.461,0.321,0.696,64.242,0.0
2404,2019-04-11 04:00:00,586.353,-0.264,0.583,64.873,0.0
2405,2019-04-11 05:00:00,586.191,-1.094,0.787,70.333,0.0
2406,2019-04-11 06:00:00,585.759,-2.036,0.833,78.182,0.0
2407,2019-04-11 07:00:00,585.308,-2.87,0.795,88.197,0.0
2408,2019-04-11 08:00:00,585.152,-3.31,0.863,82.565,0.0
2409,2019-04-11 09:00:00,585.051,-3.735,0.927,77.683,0.0
2410,2019-04-11 10:00:00,585.2,-3.591,0.983,72.914,0.0
2411,2019-04-11 11:00:00,585.537,-3.69,1.098,71.597,0.003
2412,2019-04-11 12:00:00,586.016,-0.749,1.04,66.407,0.0
2413,2019-04-11 13:00:00,586.528,4.363,1.244,36.453,0.0
2414,2019-04-11 14:00:00,586.825,6.401,1.593,43.278,0.03
2415,2019-04-11 15:00:00,586.744,7.859,1.775,45.376,0.11
2416,2019-04-11 16:00:00,586.474,8.363,1.879,50.111,0.169
2417,2019-04-11 17:00:00,586.144,9.117,1.65,53.807,0.181
2418,2019-04-11 18:00:00,585.429,8.708,1.734,56.927,0.563
2419,2019-04-11 19:00:00,585.442,8.119,2.302,58.913,0.898
2420,2019-04-11 20:00:00,585.065,6.347,2.505,58.774,1.346
2421,2019-04-11 21:00:00,585.186,5.306,2.485,58.639,0.463
2422,2019-04-11 22:00:00,585.422,4.426,2.432,50.446,0.13
2423,2019-04-11 23:00:00,585.705,3.3,2.084,50.027,0.006
2424,2019-04-12 00:00:00,585.921,2.368,1.87,51.0,0.0
2425,2019-04-12 01:00:00,586.393,1.29,1.367,54.406,0.0
2426,2019-04-12 02:00:00,586.575,0.449,0.998,56.166,0.0
2427,2019-04-12 03:00:00,586.602,0.29,0.567,54.78,0.0
2428,2019-04-12 04:00:00,586.582,-0.577,0.4,53.956,0.0
2429,2019-04-12 05:00:00,586.514,-1.633,0.6,59.403,0.0
2430,2019-04-12 06:00:00,586.029,-4.02,0.807,75.642,0.0
2431,2019-04-12 07:00:00,585.53,-3.187,0.894,68.564,0.0
2432,2019-04-12 08:00:00,585.314,-5.266,1.007,77.624,0.0
2433,2019-04-12 09:00:00,585.22,-6.134,1.064,82.374,0.0
2434,2019-04-12 10:00:00,585.375,-6.309,1.093,81.174,0.0
2435,2019-04-12 11:00:00,585.611,-6.76,1.072,82.856,0.0
2436,2019-04-12 12:00:00,586.177,-2.095,0.794,77.484,0.0
2437,2019-04-12 13:00:00,586.568,3.415,0.65,39.506,0.0
2438,2019-04-12 14:00:00,586.751,5.63,1.179,34.615,0.0
2439,2019-04-12 15:00:00,586.852,7.333,1.94,35.804,0.0
2440,2019-04-12 16:00:00,586.528,8.797,3.293,34.148,0.006
2441,2019-04-12 17:00:00,585.854,9.614,4.341,33.112,0.009
2442,2019-04-12 18:00:00,585.442,9.419,4.791,35.48,0.039
2443,2019-04-12 19:00:00,585.287,8.417,4.628,38.807,0.077
2444,2019-04-12 20:00:00,584.896,7.481,4.302,41.435,0.0
2445,2019-04-12 21:00:00,584.856,6.205,3.963,45.086,0.0
2446,2019-04-12 22:00:00,585.112,4.5,3.277,50.209,0.0
2447,2019-04-12 23:00:00,585.577,2.645,2.378,59.561,0.0
2448,2019-04-13 00:00:00,585.773,1.405,1.989,67.796,0.0
2449,2019-04-13 01:00:00,586.211,0.365,1.874,73.468,0.0
2450,2019-04-13 02:00:00,586.467,-0.713,1.574,78.857,0.0
2451,2019-04-13 03:00:00,586.447,-1.093,1.161,78.236,0.0
2452,2019-04-13 04:00:00,586.44,-0.94,0.63,77.228,0.0
2453,2019-04-13 05:00:00,586.393,-1.5,0.497,78.248,0.0
2454,2019-04-13 06:00:00,585.8,-1.99,0.506,80.797,0.0
2455,2019-04-13 07:00:00,585.591,-3.338,0.728,82.273,0.0
2456,2019-04-13 08:00:00,585.146,-4.037,0.683,84.922,0.0
2457,2019-04-13 09:00:00,585.105,-4.003,0.773,84.16,0.0
2458,2019-04-13 10:00:00,585.004,-3.989,0.805,84.275,0.0
2459,2019-04-13 11:00:00,585.402,-4.12,0.813,84.114,0.0
2460,2019-04-13 12:00:00,586.029,-1.866,0.498,82.281,0.0
2461,2019-04-13 13:00:00,586.454,2.119,0.95,55.382,0.0
2462,2019-04-13 14:00:00,586.656,4.436,1.474,43.173,0.0
2463,2019-04-13 15:00:00,586.899,6.269,2.05,37.534,0.0
2464,2019-04-13 16:00:00,586.514,7.578,2.553,35.576,0.0
2465,2019-04-13 17:00:00,586.056,8.439,3.187,35.502,0.0
2466,2019-04-13 18:00:00,585.604,8.941,3.878,34.694,0.0
2467,2019-04-13 19:00:00,585.395,8.583,4.17,37.455,0.0
2468,2019-04-13 20:00:00,585.26,7.657,3.999,39.903,0.0
2469,2019-04-13 21:00:00,585.146,6.521,3.65,43.332,0.0
2470,2019-04-13 22:00:00,585.537,4.75,2.878,48.655,0.0
2471,2019-04-13 23:00:00,585.732,2.804,2.152,57.246,0.0
2472,2019-04-14 00:00:00,586.009,1.478,1.8,64.679,0.0
2473,2019-04-14 01:00:00,586.514,0.101,1.559,73.361,0.0
2474,2019-04-14 02:00:00,586.589,-0.697,1.287,75.092,0.0
2475,2019-04-14 03:00:00,586.791,-1.29,0.708,76.272,0.0
2476,2019-04-14 04:00:00,586.744,-1.605,0.668,77.958,0.0
2477,2019-04-14 05:00:00,586.622,-2.535,0.649,79.832,0.0
2478,2019-04-14 06:00:00,586.076,-3.862,0.632,84.631,0.0
2479,2019-04-14 07:00:00,585.517,-3.2,0.491,87.637,0.0
2480,2019-04-14 08:00:00,585.186,-3.6,0.622,85.392,0.0
2481,2019-04-14 09:00:00,585.348,-3.605,0.721,84.152,0.0
2482,2019-04-14 10:00:00,585.355,-3.37,0.679,80.301,0.0
2483,2019-04-14 11:00:00,585.874,-3.207,0.706,74.38,0.0
2484,2019-04-14 12:00:00,586.211,-0.771,0.483,72.85,0.0
2485,2019-04-14 13:00:00,586.784,4.335,0.426,34.366,0.0
2486,2019-04-14 14:00:00,587.034,6.64,0.675,33.339,0.0
2487,2019-04-14 15:00:00,587.25,8.195,0.677,37.582,0.0
2488,2019-04-14 16:00:00,586.966,9.278,1.192,38.087,0.071
2489,2019-04-14 17:00:00,586.703,9.717,1.713,38.453,0.086
2490,2019-04-14 18:00:00,586.339,9.997,2.103,39.529,0.027
2491,2019-04-14 19:00:00,586.272,9.293,2.428,41.148,0.042
2492,2019-04-14 20:00:00,585.881,8.878,2.844,41.43,0.012
2493,2019-04-14 21:00:00,585.442,7.338,3.402,44.296,0.288
2494,2019-04-14 22:00:00,585.82,5.585,2.52,45.434,0.083
2495,2019-04-14 23:00:00,586.427,4.051,1.926,49.513,0.0
2496,2019-04-15 00:00:00,586.791,2.859,1.53,54.874,0.0
2497,2019-04-15 01:00:00,587.452,1.603,0.982,65.655,0.0
2498,2019-04-15 02:00:00,587.674,1.399,0.321,59.834,0.0
2499,2019-04-15 03:00:00,587.593,0.867,0.296,63.145,0.0
2500,2019-04-15 04:00:00,587.405,0.126,0.805,68.832,0.0
2501,2019-04-15 05:00:00,587.391,-0.467,0.992,72.703,0.0
2502,2019-04-15 06:00:00,586.811,-0.836,1.022,74.844,0.0
2503,2019-04-15 07:00:00,586.359,-1.265,0.755,79.4,0.0
2504,2019-04-15 08:00:00,586.016,-1.774,0.688,81.018,0.0
2505,2019-04-15 09:00:00,585.813,-2.184,0.732,80.823,0.0
2506,2019-04-15 10:00:00,585.921,-2.625,0.88,80.279,0.0
2507,2019-04-15 11:00:00,586.636,-3.273,1.06,81.407,0.0
2508,2019-04-15 12:00:00,587.142,-0.011,0.942,73.47,0.0
2509,2019-04-15 13:00:00,587.877,4.998,1.351,43.54,0.0
2510,2019-04-15 14:00:00,588.173,6.937,1.651,49.204,0.0
2511,2019-04-15 15:00:00,588.207,8.354,1.676,49.619,0.027
2512,2019-04-15 16:00:00,587.91,9.343,1.015,50.224,0.027
2513,2019-04-15 17:00:00,587.506,9.887,0.466,51.372,0.056
2514,2019-04-15 18:00:00,587.081,9.447,0.701,54.681,0.157
2515,2019-04-15 19:00:00,586.71,7.999,1.911,61.471,1.097
2516,2019-04-15 20:00:00,586.778,5.996,2.454,62.64,1.314
2517,2019-04-15 21:00:00,586.858,4.758,2.386,61.308,0.638
2518,2019-04-15 22:00:00,586.946,3.98,1.885,58.902,0.525
2519,2019-04-15 23:00:00,587.357,2.813,1.115,61.471,0.187
2520,2019-04-16 00:00:00,587.6,2.134,0.789,63.46,0.024
2521,2019-04-16 01:00:00,588.241,1.732,0.55,66.416,0.0
2522,2019-04-16 02:00:00,588.544,1.335,0.473,67.259,0.018
2523,2019-04-16 03:00:00,588.578,0.574,0.877,72.013,0.0
2524,2019-04-16 04:00:00,588.43,-0.037,0.985,75.423,0.0
2525,2019-04-16 05:00:00,588.248,-0.403,0.955,76.369,0.0
2526,2019-04-16 06:00:00,587.883,-0.973,1.052,78.433,0.003
2527,2019-04-16 07:00:00,587.411,-0.773,0.97,75.187,0.05
2528,2019-04-16 08:00:00,587.304,-1.486,1.166,79.836,0.05
2529,2019-04-16 09:00:00,587.256,-1.348,1.07,78.287,0.0
2530,2019-04-16 10:00:00,587.081,-1.087,0.995,75.658,0.0
2531,2019-04-16 11:00:00,587.607,-1.512,1.172,76.768,0.0
2532,2019-04-16 12:00:00,588.072,0.586,1.145,81.15,0.0
2533,2019-04-16 13:00:00,588.578,4.85,1.691,61.294,0.0
2534,2019-04-16 14:00:00,588.827,6.516,2.157,60.888,0.056
2535,2019-04-16 15:00:00,588.814,7.944,2.048,55.711,0.125
2536,2019-04-16 16:00:00,588.538,9.025,1.801,53.83,0.047
2537,2019-04-16 17:00:00,587.917,9.646,1.349,57.226,0.092
2538,2019-04-16 18:00:00,586.953,9.672,0.766,61.123,0.213
2539,2019-04-16 19:00:00,587.121,7.402,0.777,72.651,0.688
2540,2019-04-16 20:00:00,586.582,5.735,0.319,79.334,0.706
2541,2019-04-16 21:00:00,586.71,4.758,0.497,80.695,0.729
2542,2019-04-16 22:00:00,586.885,4.421,1.167,79.16,0.368
2543,2019-04-16 23:00:00,587.256,3.68,1.135,78.281,0.065
2544,2019-04-17 00:00:00,587.553,3.13,0.831,80.342,0.047
2545,2019-04-17 01:00:00,588.14,2.865,0.475,78.055,0.0
2546,2019-04-17 02:00:00,588.322,2.32,0.21,81.109,0.009
2547,2019-04-17 03:00:00,588.22,2.091,0.353,87.082,0.047
2548,2019-04-17 04:00:00,588.025,1.917,0.376,90.252,0.015
2549,2019-04-17 05:00:00,587.816,1.524,0.891,93.153,0.003
2550,2019-04-17 06:00:00,587.378,1.396,0.955,95.14,0.027
2551,2019-04-17 07:00:00,586.838,0.65,0.89,98.888,0.044
