,time,temp,wind,RH,ppt
80,2020-01-04 08:00:00,-33.79,2.212,74.108,0.003
81,2020-01-04 09:00:00,-32.742,2.226,75.667,0.003
82,2020-01-04 10:00:00,-32.766,2.274,76.005,0.003
83,2020-01-04 11:00:00,-32.907,2.343,75.767,0.004
84,2020-01-04 12:00:00,-32.51,2.404,76.442,0.006
85,2020-01-04 13:00:00,-32.377,2.441,76.982,0.009
86,2020-01-04 14:00:00,-32.072,2.45,77.833,0.007
87,2020-01-04 15:00:00,-31.863,2.438,78.072,0.004
88,2020-01-04 16:00:00,-31.497,2.371,78.235,0.003
89,2020-01-04 17:00:00,-31.255,2.332,78.197,0.005
90,2020-01-04 18:00:00,-30.973,2.28,78.19,0.005
91,2020-01-04 19:00:00,-31.421,2.314,78.31,0.002
92,2020-01-04 20:00:00,-31.226,2.257,78.352,0.003
93,2020-01-04 21:00:00,-31.114,2.22,78.174,0.003
94,2020-01-04 22:00:00,-30.834,2.156,77.639,0.001
95,2020-01-04 23:00:00,-30.931,2.142,77.324,0.002
96,2020-01-05 00:00:00,-31.18,2.196,77.667,0.001
97,2020-01-05 01:00:00,-31.501,2.285,78.368,0.0
98,2020-01-05 02:00:00,-32.193,2.4,78.893,0.001
99,2020-01-05 03:00:00,-32.471,2.527,79.767,0.0
100,2020-01-05 04:00:00,-32.637,2.687,80.874,0.001
101,2020-01-05 05:00:00,-32.614,2.799,81.73,0.0
102,2020-01-05 06:00:00,-32.388,2.85,82.15,0.001
103,2020-01-05 07:00:00,-31.967,2.903,81.578,0.003
104,2020-01-05 08:00:00,-31.276,2.936,81.324,0.007
105,2020-01-05 09:00:00,-30.479,2.999,80.952,0.029
106,2020-01-05 10:00:00,-29.553,3.031,80.142,0.065
107,2020-01-05 11:00:00,-28.81,3.072,79.823,0.086
108,2020-01-05 12:00:00,-28.174,3.171,79.582,0.064
109,2020-01-05 13:00:00,-28.032,3.218,80.119,0.021
110,2020-01-05 14:00:00,-28.272,3.239,81.228,0.005
111,2020-01-05 15:00:00,-28.432,3.134,82.216,0.004
112,2020-01-05 16:00:00,-28.524,2.956,84.016,0.004
113,2020-01-05 17:00:00,-29.064,2.829,82.961,0.006
114,2020-01-05 18:00:00,-29.134,2.816,82.549,0.006
115,2020-01-05 19:00:00,-28.3,2.934,81.44,0.012
116,2020-01-05 20:00:00,-27.188,2.975,81.53,0.013
117,2020-01-05 21:00:00,-26.569,2.966,82.904,0.008
118,2020-01-05 22:00:00,-26.409,2.895,84.453,0.006
119,2020-01-05 23:00:00,-26.718,2.912,84.96,0.007
120,2020-01-06 00:00:00,-25.951,2.829,85.082,0.008
121,2020-01-06 01:00:00,-25.548,2.691,83.807,0.0
122,2020-01-06 02:00:00,-25.375,2.597,83.57,0.022
123,2020-01-06 03:00:00,-24.605,2.568,83.639,0.024
124,2020-01-06 04:00:00,-24.306,2.59,84.276,0.025
125,2020-01-06 05:00:00,-23.898,2.664,84.827,0.031
126,2020-01-06 06:00:00,-23.848,2.798,86.251,0.032
127,2020-01-06 07:00:00,-22.658,2.808,87.836,0.039
128,2020-01-06 08:00:00,-22.394,2.876,87.91,0.04
129,2020-01-06 09:00:00,-21.978,2.775,87.353,0.042
130,2020-01-06 10:00:00,-21.097,2.647,87.4,0.056
131,2020-01-06 11:00:00,-20.556,2.66,88.875,0.059
132,2020-01-06 12:00:00,-21.113,3.234,91.008,0.043
133,2020-01-06 13:00:00,-21.919,3.999,91.395,0.017
134,2020-01-06 14:00:00,-22.518,4.108,91.754,0.008
135,2020-01-06 15:00:00,-22.36,3.674,91.073,0.01
136,2020-01-06 16:00:00,-21.85,3.115,89.912,0.013
137,2020-01-06 17:00:00,-21.319,2.691,88.344,0.015
138,2020-01-06 18:00:00,-21.338,2.367,86.385,0.017
139,2020-01-06 19:00:00,-21.836,2.321,85.515,0.019
140,2020-01-06 20:00:00,-21.869,2.265,84.971,0.02
141,2020-01-06 21:00:00,-22.011,2.248,84.776,0.016
142,2020-01-06 22:00:00,-22.403,2.218,84.013,0.012
143,2020-01-06 23:00:00,-22.704,2.274,83.575,0.008
144,2020-01-07 00:00:00,-23.353,2.295,83.007,0.005
145,2020-01-07 01:00:00,-23.777,2.306,82.222,0.0
146,2020-01-07 02:00:00,-24.313,2.393,81.403,0.004
147,2020-01-07 03:00:00,-25.169,2.409,80.172,0.006
148,2020-01-07 04:00:00,-25.765,2.369,79.456,0.013
149,2020-01-07 05:00:00,-25.541,2.255,79.319,0.038
150,2020-01-07 06:00:00,-24.759,2.167,79.638,0.061
151,2020-01-07 07:00:00,-24.187,2.254,80.781,0.025
152,2020-01-07 08:00:00,-23.381,2.254,82.15,0.014
153,2020-01-07 09:00:00,-22.911,2.295,83.919,0.01
154,2020-01-07 10:00:00,-22.677,2.269,84.234,0.007
155,2020-01-07 11:00:00,-22.437,2.206,83.813,0.005
156,2020-01-07 12:00:00,-23.33,2.16,83.175,0.006
157,2020-01-07 13:00:00,-24.71,2.233,81.766,0.009
158,2020-01-07 14:00:00,-25.164,2.269,80.903,0.011
159,2020-01-07 15:00:00,-25.312,2.334,80.766,0.015
160,2020-01-07 16:00:00,-25.434,2.361,80.622,0.018
161,2020-01-07 17:00:00,-25.417,2.367,80.411,0.019
162,2020-01-07 18:00:00,-25.206,2.3,80.638,0.02
163,2020-01-07 19:00:00,-24.778,2.311,81.475,0.02
164,2020-01-07 20:00:00,-24.616,2.301,81.192,0.023
165,2020-01-07 21:00:00,-24.322,2.312,81.706,0.03
166,2020-01-07 22:00:00,-23.916,2.327,81.828,0.037
167,2020-01-07 23:00:00,-23.786,2.346,81.96,0.038
168,2020-01-08 00:00:00,-23.873,2.32,81.876,0.033
169,2020-01-08 01:00:00,-24.299,2.33,81.555,0.0
170,2020-01-08 02:00:00,-24.522,2.268,80.949,0.021
171,2020-01-08 03:00:00,-24.821,2.262,80.64,0.019
172,2020-01-08 04:00:00,-25.3,2.296,80.722,0.016
173,2020-01-08 05:00:00,-25.616,2.321,80.33,0.013
174,2020-01-08 06:00:00,-26.294,2.388,79.518,0.01
175,2020-01-08 07:00:00,-26.315,2.339,79.965,0.013
176,2020-01-08 08:00:00,-26.476,2.386,79.181,0.016
177,2020-01-08 09:00:00,-26.8,2.324,78.874,0.018
178,2020-01-08 10:00:00,-26.713,2.308,78.626,0.02
179,2020-01-08 11:00:00,-26.648,2.226,78.872,0.025
180,2020-01-08 12:00:00,-26.761,2.171,78.982,0.032
181,2020-01-08 13:00:00,-26.83,2.107,78.996,0.032
182,2020-01-08 14:00:00,-26.839,2.06,79.221,0.031
183,2020-01-08 15:00:00,-27.048,2.106,78.921,0.03
184,2020-01-08 16:00:00,-27.162,2.085,78.868,0.026
185,2020-01-08 17:00:00,-27.175,2.037,78.988,0.023
186,2020-01-08 18:00:00,-27.073,1.993,79.015,0.027
187,2020-01-08 19:00:00,-27.316,1.917,78.253,0.04
188,2020-01-08 20:00:00,-27.251,1.898,78.437,0.046
189,2020-01-08 21:00:00,-27.086,1.893,78.435,0.041
190,2020-01-08 22:00:00,-27.254,1.934,78.224,0.029
191,2020-01-08 23:00:00,-28.534,2.148,77.041,0.021
192,2020-01-09 00:00:00,-28.806,1.953,77.176,0.016
193,2020-01-09 01:00:00,-29.104,1.966,77.306,0.0
194,2020-01-09 02:00:00,-29.012,1.989,77.783,0.016
195,2020-01-09 03:00:00,-28.923,2.029,78.225,0.013
196,2020-01-09 04:00:00,-28.912,2.009,78.131,0.014
197,2020-01-09 05:00:00,-28.876,1.963,77.828,0.021
198,2020-01-09 06:00:00,-28.963,1.932,77.551,0.028
199,2020-01-09 07:00:00,-29.837,2.05,77.301,0.016
200,2020-01-09 08:00:00,-29.756,2.031,77.62,0.008
201,2020-01-09 09:00:00,-29.723,1.996,77.618,0.003
202,2020-01-09 10:00:00,-30.119,2.057,77.726,0.002
203,2020-01-09 11:00:00,-30.618,2.178,77.82,0.002
204,2020-01-09 12:00:00,-30.82,2.283,77.755,0.002
205,2020-01-09 13:00:00,-30.921,2.393,77.719,0.002
206,2020-01-09 14:00:00,-30.921,2.565,77.603,0.001
207,2020-01-09 15:00:00,-30.833,2.751,77.182,0.002
208,2020-01-09 16:00:00,-30.714,2.859,76.769,0.002
209,2020-01-09 17:00:00,-30.337,2.933,76.451,0.002
210,2020-01-09 18:00:00,-29.86,3.047,76.293,0.004
211,2020-01-09 19:00:00,-29.274,3.125,76.54,0.01
212,2020-01-09 20:00:00,-28.548,3.199,75.84,0.03
213,2020-01-09 21:00:00,-27.935,3.17,75.839,0.078
214,2020-01-09 22:00:00,-27.152,3.196,75.925,0.145
215,2020-01-09 23:00:00,-26.489,3.388,75.728,0.207
216,2020-01-10 00:00:00,-25.708,3.61,75.851,0.19
217,2020-01-10 01:00:00,-25.126,3.888,75.8,0.0
218,2020-01-10 02:00:00,-24.509,4.333,75.74,0.076
219,2020-01-10 03:00:00,-24.078,4.539,76.132,0.06
220,2020-01-10 04:00:00,-23.783,4.73,76.325,0.052
221,2020-01-10 05:00:00,-23.495,4.976,76.062,0.053
222,2020-01-10 06:00:00,-23.146,5.309,75.76,0.057
223,2020-01-10 07:00:00,-22.474,6.288,75.233,0.073
224,2020-01-10 08:00:00,-22.39,6.613,74.933,0.068
225,2020-01-10 09:00:00,-22.336,6.547,74.411,0.067
226,2020-01-10 10:00:00,-22.47,6.439,75.011,0.058
227,2020-01-10 11:00:00,-22.457,6.366,76.295,0.044
228,2020-01-10 12:00:00,-22.533,6.222,77.242,0.047
229,2020-01-10 13:00:00,-22.301,5.804,76.371,0.076
230,2020-01-10 14:00:00,-22.09,5.222,76.572,0.095
231,2020-01-10 15:00:00,-21.891,4.971,77.066,0.083
232,2020-01-10 16:00:00,-21.658,4.787,77.322,0.05
233,2020-01-10 17:00:00,-21.937,4.645,77.791,0.026
234,2020-01-10 18:00:00,-22.033,4.44,78.256,0.021
235,2020-01-10 19:00:00,-21.949,4.449,78.525,0.027
236,2020-01-10 20:00:00,-21.725,4.444,78.672,0.034
237,2020-01-10 21:00:00,-21.601,4.345,78.924,0.028
238,2020-01-10 22:00:00,-21.562,4.124,79.147,0.019
239,2020-01-10 23:00:00,-21.967,3.808,79.778,0.015
240,2020-01-11 00:00:00,-22.31,3.637,80.335,0.015
241,2020-01-11 01:00:00,-22.573,3.497,80.724,0.0
242,2020-01-11 02:00:00,-22.887,3.328,81.048,0.012
243,2020-01-11 03:00:00,-23.382,3.323,81.4,0.01
244,2020-01-11 04:00:00,-24.038,3.351,82.143,0.01
245,2020-01-11 05:00:00,-24.298,3.448,82.402,0.009
246,2020-01-11 06:00:00,-24.327,3.504,82.75,0.01
247,2020-01-11 07:00:00,-25.142,3.267,81.554,0.008
248,2020-01-11 08:00:00,-25.485,3.171,81.534,0.006
249,2020-01-11 09:00:00,-25.736,3.091,81.314,0.007
250,2020-01-11 10:00:00,-25.814,3.064,80.924,0.007
251,2020-01-11 11:00:00,-25.629,3.089,80.362,0.007
252,2020-01-11 12:00:00,-26.123,3.087,80.266,0.005
253,2020-01-11 13:00:00,-26.457,3.103,80.359,0.004
254,2020-01-11 14:00:00,-26.716,3.116,80.23,0.007
255,2020-01-11 15:00:00,-26.832,3.151,79.643,0.003
256,2020-01-11 16:00:00,-26.72,3.133,78.648,0.003
257,2020-01-11 17:00:00,-26.457,3.195,79.261,0.005
258,2020-01-11 18:00:00,-26.411,3.242,79.34,0.005
259,2020-01-11 19:00:00,-26.635,3.187,78.552,0.007
260,2020-01-11 20:00:00,-26.627,3.193,78.932,0.007
261,2020-01-11 21:00:00,-26.576,3.21,78.688,0.009
262,2020-01-11 22:00:00,-26.175,3.26,78.808,0.008
263,2020-01-11 23:00:00,-26.507,3.31,79.045,0.006
264,2020-01-12 00:00:00,-26.854,3.319,79.583,0.006
265,2020-01-12 01:00:00,-26.841,3.398,79.736,0.0
266,2020-01-12 02:00:00,-27.136,3.428,80.295,0.005
267,2020-01-12 03:00:00,-26.776,3.512,80.291,0.006
268,2020-01-12 04:00:00,-26.752,3.552,81.27,0.006
269,2020-01-12 05:00:00,-26.815,3.621,81.463,0.006
270,2020-01-12 06:00:00,-26.933,3.591,81.362,0.008
271,2020-01-12 07:00:00,-27.456,3.447,80.157,0.007
272,2020-01-12 08:00:00,-27.864,3.33,80.878,0.006
273,2020-01-12 09:00:00,-27.892,3.184,80.931,0.006
274,2020-01-12 10:00:00,-27.867,3.121,81.055,0.006
275,2020-01-12 11:00:00,-27.74,3.074,80.588,0.011
276,2020-01-12 12:00:00,-27.343,2.995,79.768,0.021
277,2020-01-12 13:00:00,-26.828,2.988,79.342,0.026
278,2020-01-12 14:00:00,-26.478,2.876,79.53,0.024
279,2020-01-12 15:00:00,-26.518,2.818,79.53,0.019
280,2020-01-12 16:00:00,-26.595,2.794,79.2,0.014
281,2020-01-12 17:00:00,-26.75,2.728,78.901,0.012
282,2020-01-12 18:00:00,-26.728,2.685,79.206,0.013
283,2020-01-12 19:00:00,-26.742,2.602,79.434,0.01
284,2020-01-12 20:00:00,-26.913,2.591,79.167,0.011
285,2020-01-12 21:00:00,-27.222,2.481,79.671,0.009
286,2020-01-12 22:00:00,-27.461,2.37,80.301,0.007
287,2020-01-12 23:00:00,-28.234,2.329,79.47,0.006
288,2020-01-13 00:00:00,-29.124,2.163,78.115,0.003
289,2020-01-13 01:00:00,-29.694,2.105,77.33,0.0
290,2020-01-13 02:00:00,-30.107,2.093,77.343,0.002
291,2020-01-13 03:00:00,-30.763,2.138,77.13,0.002
292,2020-01-13 04:00:00,-31.402,2.209,76.715,0.001
293,2020-01-13 05:00:00,-32.078,2.343,76.706,0.002
294,2020-01-13 06:00:00,-32.601,2.443,76.711,0.001
295,2020-01-13 07:00:00,-32.12,2.49,78.092,0.001
296,2020-01-13 08:00:00,-31.888,2.526,79.085,0.001
297,2020-01-13 09:00:00,-31.564,2.521,79.665,0.002
298,2020-01-13 10:00:00,-31.462,2.555,80.253,0.001
299,2020-01-13 11:00:00,-31.615,2.63,80.68,0.002
300,2020-01-13 12:00:00,-31.643,2.705,80.952,0.002
301,2020-01-13 13:00:00,-31.694,2.716,81.087,0.002
302,2020-01-13 14:00:00,-31.682,2.713,81.236,0.002
303,2020-01-13 15:00:00,-31.649,2.713,81.238,0.002
304,2020-01-13 16:00:00,-31.893,2.753,80.658,0.004
305,2020-01-13 17:00:00,-32.051,2.724,80.075,0.003
306,2020-01-13 18:00:00,-32.188,2.686,79.756,0.003
307,2020-01-13 19:00:00,-32.344,2.704,80.287,0.002
308,2020-01-13 20:00:00,-32.045,2.689,80.961,0.001
309,2020-01-13 21:00:00,-31.85,2.717,81.61,0.002
310,2020-01-13 22:00:00,-31.577,2.72,81.981,0.001
311,2020-01-13 23:00:00,-31.569,2.765,82.346,0.001
312,2020-01-14 00:00:00,-31.579,2.815,82.694,0.002
313,2020-01-14 01:00:00,-31.726,2.868,82.934,0.0
314,2020-01-14 02:00:00,-31.662,2.895,83.264,0.002
315,2020-01-14 03:00:00,-31.665,2.942,83.745,0.002
316,2020-01-14 04:00:00,-31.496,3.018,83.6,0.002
317,2020-01-14 05:00:00,-31.901,3.128,83.789,0.003
318,2020-01-14 06:00:00,-32.065,3.208,83.967,0.002
319,2020-01-14 07:00:00,-31.646,3.413,84.868,0.004
320,2020-01-14 08:00:00,-31.086,3.381,84.214,0.006
321,2020-01-14 09:00:00,-30.699,3.361,83.792,0.01
322,2020-01-14 10:00:00,-30.474,3.369,83.049,0.011
323,2020-01-14 11:00:00,-30.377,3.355,82.005,0.01
324,2020-01-14 12:00:00,-30.068,3.243,80.389,0.008
325,2020-01-14 13:00:00,-30.097,3.12,80.087,0.006
326,2020-01-14 14:00:00,-30.125,2.995,79.983,0.004
327,2020-01-14 15:00:00,-30.217,2.934,80.003,0.003
328,2020-01-14 16:00:00,-30.429,2.896,79.925,0.003
329,2020-01-14 17:00:00,-30.624,2.871,79.885,0.003
330,2020-01-14 18:00:00,-30.641,2.825,79.867,0.004
331,2020-01-14 19:00:00,-30.089,2.706,79.414,0.014
332,2020-01-14 20:00:00,-29.551,2.634,78.923,0.023
333,2020-01-14 21:00:00,-29.219,2.619,79.227,0.018
334,2020-01-14 22:00:00,-28.9,2.528,79.972,0.008
335,2020-01-14 23:00:00,-28.979,2.496,80.494,0.003
336,2020-01-15 00:00:00,-29.006,2.294,80.064,0.003
337,2020-01-15 01:00:00,-28.741,2.119,78.861,0.0
338,2020-01-15 02:00:00,-28.121,1.972,76.942,0.002
339,2020-01-15 03:00:00,-27.869,1.907,76.365,0.003
340,2020-01-15 04:00:00,-27.799,1.901,76.291,0.005
341,2020-01-15 05:00:00,-27.628,1.86,76.149,0.005
342,2020-01-15 06:00:00,-27.527,1.844,76.031,0.006
343,2020-01-15 07:00:00,-29.071,2.016,76.518,0.003
344,2020-01-15 08:00:00,-28.723,1.945,75.928,0.003
345,2020-01-15 09:00:00,-28.945,1.937,75.833,0.002
346,2020-01-15 10:00:00,-29.345,1.988,75.728,0.002
347,2020-01-15 11:00:00,-30.144,2.091,76.528,0.001
348,2020-01-15 12:00:00,-31.379,2.248,78.028,0.001
349,2020-01-15 13:00:00,-32.379,2.384,78.608,0.002
350,2020-01-15 14:00:00,-32.751,2.458,78.588,0.003
351,2020-01-15 15:00:00,-32.524,2.5,78.786,0.005
352,2020-01-15 16:00:00,-32.49,2.537,78.491,0.006
353,2020-01-15 17:00:00,-32.24,2.617,78.757,0.006
354,2020-01-15 18:00:00,-31.565,2.669,79.553,0.005
355,2020-01-15 19:00:00,-31.925,2.723,79.376,0.002
356,2020-01-15 20:00:00,-32.151,2.74,79.025,0.003
357,2020-01-15 21:00:00,-32.147,2.753,79.575,0.002
358,2020-01-15 22:00:00,-32.003,2.694,79.595,0.003
359,2020-01-15 23:00:00,-31.886,2.572,79.396,0.002
360,2020-01-16 00:00:00,-31.522,2.438,78.647,0.003
361,2020-01-16 01:00:00,-30.928,2.37,78.651,0.0
362,2020-01-16 02:00:00,-30.812,2.28,78.418,0.003
363,2020-01-16 03:00:00,-30.716,2.18,77.744,0.003
364,2020-01-16 04:00:00,-30.689,2.117,77.609,0.003
365,2020-01-16 05:00:00,-31.445,2.056,76.831,0.003
366,2020-01-16 06:00:00,-32.382,2.081,76.228,0.003
367,2020-01-16 07:00:00,-31.011,2.157,77.839,0.003
368,2020-01-16 08:00:00,-31.202,2.147,77.529,0.003
369,2020-01-16 09:00:00,-31.77,2.167,77.364,0.001
370,2020-01-16 10:00:00,-32.121,2.207,77.433,0.001
371,2020-01-16 11:00:00,-32.695,2.29,77.61,0.001
372,2020-01-16 12:00:00,-34.06,2.391,76.878,0.001
373,2020-01-16 13:00:00,-34.07,2.497,77.644,0.001
374,2020-01-16 14:00:00,-33.848,2.605,78.569,0.001
375,2020-01-16 15:00:00,-33.107,2.718,79.637,0.003
376,2020-01-16 16:00:00,-32.762,2.827,79.608,0.003
377,2020-01-16 17:00:00,-32.08,2.914,80.398,0.001
378,2020-01-16 18:00:00,-31.654,2.956,80.708,0.001
379,2020-01-16 19:00:00,-32.182,2.972,79.686,0.001
380,2020-01-16 20:00:00,-32.161,2.982,79.716,0.003
381,2020-01-16 21:00:00,-31.475,3.026,79.541,0.007
382,2020-01-16 22:00:00,-30.623,3.011,78.763,0.015
383,2020-01-16 23:00:00,-29.989,3.018,78.98,0.015
384,2020-01-17 00:00:00,-29.753,3.016,79.346,0.01
385,2020-01-17 01:00:00,-29.721,3.069,79.787,0.0
386,2020-01-17 02:00:00,-29.639,3.198,79.583,0.011
387,2020-01-17 03:00:00,-30.007,3.33,80.894,0.008
388,2020-01-17 04:00:00,-29.847,3.382,81.463,0.006
389,2020-01-17 05:00:00,-29.695,3.365,81.343,0.008
390,2020-01-17 06:00:00,-29.467,3.317,81.258,0.01
391,2020-01-17 07:00:00,-29.469,3.182,81.14,0.007
392,2020-01-17 08:00:00,-28.728,3.197,81.728,0.013
393,2020-01-17 09:00:00,-27.985,3.182,81.908,0.02
394,2020-01-17 10:00:00,-27.231,3.143,81.429,0.035
395,2020-01-17 11:00:00,-26.743,3.101,81.414,0.054
396,2020-01-17 12:00:00,-26.29,3.104,81.257,0.062
397,2020-01-17 13:00:00,-26.049,3.07,81.079,0.061
398,2020-01-17 14:00:00,-25.911,2.999,81.004,0.051
399,2020-01-17 15:00:00,-25.744,2.899,81.132,0.047
400,2020-01-17 16:00:00,-25.404,2.757,80.97,0.063
401,2020-01-17 17:00:00,-25.178,2.665,80.865,0.081
402,2020-01-17 18:00:00,-24.844,2.569,80.709,0.097
403,2020-01-17 19:00:00,-24.576,2.314,80.667,0.079
404,2020-01-17 20:00:00,-24.422,2.214,80.832,0.065
405,2020-01-17 21:00:00,-24.327,2.135,80.93,0.051
406,2020-01-17 22:00:00,-24.173,1.981,80.742,0.043
407,2020-01-17 23:00:00,-24.408,1.9,80.391,0.039
408,2020-01-18 00:00:00,-24.628,1.852,80.001,0.041
409,2020-01-18 01:00:00,-24.998,1.85,79.502,0.0
410,2020-01-18 02:00:00,-25.05,1.764,79.289,0.041
411,2020-01-18 03:00:00,-25.045,1.687,79.063,0.046
412,2020-01-18 04:00:00,-25.088,1.753,79.145,0.04
413,2020-01-18 05:00:00,-25.065,1.862,79.352,0.034
414,2020-01-18 06:00:00,-24.723,1.804,79.641,0.038
415,2020-01-18 07:00:00,-24.409,1.913,80.411,0.057
416,2020-01-18 08:00:00,-24.835,2.213,80.856,0.065
417,2020-01-18 09:00:00,-25.393,2.377,80.305,0.063
418,2020-01-18 10:00:00,-25.859,2.166,80.068,0.049
419,2020-01-18 11:00:00,-26.09,1.814,79.107,0.035
420,2020-01-18 12:00:00,-27.228,1.578,77.481,0.02
421,2020-01-18 13:00:00,-29.303,1.441,75.71,0.01
422,2020-01-18 14:00:00,-31.283,1.582,74.517,0.007
423,2020-01-18 15:00:00,-31.935,1.733,74.315,0.004
424,2020-01-18 16:00:00,-31.996,1.76,74.361,0.005
425,2020-01-18 17:00:00,-31.777,1.715,74.511,0.007
426,2020-01-18 18:00:00,-31.892,1.738,74.404,0.008
427,2020-01-18 19:00:00,-32.468,1.796,74.13,0.006
428,2020-01-18 20:00:00,-33.069,1.926,73.709,0.005
429,2020-01-18 21:00:00,-33.889,1.993,73.12,0.005
430,2020-01-18 22:00:00,-34.776,1.999,72.177,0.004
431,2020-01-18 23:00:00,-35.141,1.863,71.97,0.002
432,2020-01-19 00:00:00,-35.417,1.807,72.141,0.002
433,2020-01-19 01:00:00,-35.488,1.781,72.252,0.0
434,2020-01-19 02:00:00,-35.217,1.706,72.385,0.002
435,2020-01-19 03:00:00,-34.991,1.67,72.405,0.001
