,When,d2m,fdir,sp,ssrd,strd,t2m,tp,u10,v10
0,2019-01-01 00:00:00,269.88916016,0.0,90507.625,0.0,923351.0,271.44677734,4.1965665786999996e-07,-1.0577220917,-0.34146791696999995
1,2019-01-01 01:00:00,270.21801758,0.0,90510.125,0.0,956896.4375,271.80493164,1.5070227164e-06,-1.3449277878,0.12456524372000001
2,2019-01-01 02:00:00,270.49438477,0.0,90538.5625,0.0,1003142.5625,272.05737305,2.3463362595e-06,-1.3643293381000001,0.22616827488000002
3,2019-01-01 03:00:00,270.72705078,0.0,90475.625,0.0,1024676.125,272.43164062,3.757734703e-06,-1.1277351379,0.39983576536
4,2019-01-01 04:00:00,269.78466797,0.0,90404.875,0.0,978718.75,271.5546875,1.5831592464e-06,-0.9359771013299999,0.60210764408
5,2019-01-01 05:00:00,268.99853516,0.0,90360.6875,0.0,944168.3125,270.93945312,5.1490524129e-06,-0.9169623255700001,0.61498492956
6,2019-01-01 06:00:00,268.99755859,0.0,90383.8125,0.0,952882.4375,271.2902832,8.7342768893e-06,-0.7238585948899999,0.31489539145999995
7,2019-01-01 07:00:00,268.59936523,0.0,90430.625,0.0,956037.6875,271.19384766,3.8224779786e-08,-0.63646000624,0.5652256608
8,2019-01-01 08:00:00,268.6315918,18237.375,90430.0,47682.410156,915761.5,271.37817383,3.8224779786e-08,-0.55777674913,0.64967095852
9,2019-01-01 09:00:00,269.82617188,133137.3125,90435.75,310629.0625,918452.1875,273.12988281,0.0,-0.24926054478,0.7634519338600001
10,2019-01-01 10:00:00,270.35473633,381343.1875,90432.9375,659691.6875,917358.3125,274.24707031,0.0,-0.25841534138,0.49091595411000005
11,2019-01-01 11:00:00,272.08154297,723184.3125,90384.1875,985580.75,849891.1875,276.07885742,0.0,0.17823207378,-0.22567451
12,2019-01-01 12:00:00,273.11767578,766406.4375,90347.8125,1076456.0,878524.0625,276.39355469,3.8224779786e-08,0.428804636,-0.42074656486999995
13,2019-01-01 13:00:00,273.16870117,757661.375,90326.75,996831.6875,884257.25,276.73925781,1.5289907651e-07,0.41600525379000003,-0.48142421246000006
14,2019-01-01 14:00:00,273.51757812,587635.5625,90351.0625,812629.3125,867522.625,276.76733398,3.8224779786e-08,0.28936636448,-0.63869935274
15,2019-01-01 15:00:00,273.40478516,302571.0625,90348.75,455003.8125,848547.3125,275.97265625,0.0,0.15889561176,-0.20683139563
16,2019-01-01 16:00:00,272.64794922,48717.449219,90337.5625,95529.875,851221.875,274.65209961,0.0,0.46119636297,-0.38639688491999996
17,2019-01-01 17:00:00,272.04467773,0.0,90354.4375,0.0,823110.9375,273.99609375,7.6449509834e-08,0.17443406582,-0.53139066696
18,2019-01-01 18:00:00,271.83325195,0.0,90364.625,0.0,855581.3125,273.85571289,0.0,0.017668966204,-0.043246757239
19,2019-01-01 19:00:00,271.32617188,0.0,90378.375,0.0,880294.0,273.44140625,3.8224779786e-08,0.12610214949,-0.027204625309000002
20,2019-01-01 20:00:00,271.14086914,0.0,90381.0,0.0,889136.625,273.05834961,3.8224779786e-08,0.13934880495,0.052140124142000005
21,2019-01-01 21:00:00,270.93652344,0.0,90356.9375,0.0,899474.9375,272.84057617,6.868221476e-07,0.16288661957,-0.0026387705002
