,time,t2m,d2m,u10,v10,ssrd,tcc
36,2019-01-02 17:30:00,262.1645,255.03888,0.70671964,0.22344643,128023.625,0.8351823
37,2019-01-02 18:30:00,261.8066,254.71544,0.64982206,0.116414905,0.0,0.80600613
38,2019-01-02 19:30:00,260.65625,254.08722,0.54720557,0.124935746,0.0,0.845986
39,2019-01-02 20:30:00,259.2692,253.55835,0.5262538,0.16723341,0.0,0.8444905
40,2019-01-02 21:30:00,258.6969,253.34396,0.41607326,0.17802238,0.0,0.73881865
41,2019-01-02 22:30:00,258.0372,252.98766,0.38829386,0.18231344,0.0,0.66737366
42,2019-01-02 23:30:00,257.22,252.4416,0.32798237,0.14069009,0.0,0.5071796
43,2019-01-03 00:30:00,256.3096,252.15402,0.31118083,0.08312851,0.0,0.5600537
44,2019-01-03 01:30:00,255.77936,251.9232,0.3317309,0.0823929,0.0,0.54876167
45,2019-01-03 02:30:00,255.29858,251.58556,0.33333743,0.09097502,0.0,0.36166513
46,2019-01-03 03:30:00,254.17957,250.3747,0.32376528,0.005214989,0.0,0.58903146
47,2019-01-03 04:30:00,252.3093,248.60956,0.2934422,0.036049366,0.0,0.49781027
48,2019-01-03 05:30:00,252.61194,249.07867,0.21204513,0.005214989,0.0,0.47710314
49,2019-01-03 06:30:00,252.45113,249.0727,0.18674242,-0.04302889,0.0,0.68965256
50,2019-01-03 07:30:00,252.56245,249.21162,0.076628804,-0.015136927,0.0,0.4699312
51,2019-01-03 08:30:00,251.4558,248.61629,0.05038899,0.008831739,248505.62,0.5207453
52,2019-01-03 09:30:00,252.48659,249.2176,-0.009320021,-0.0036123693,935467.4,0.53853786
53,2019-01-03 10:30:00,256.22632,250.62344,0.025354028,0.00975126,1331065.2,0.54339033
54,2019-01-03 11:30:00,257.1499,251.16725,0.03720212,-0.05130452,1615378.1,0.5487159
55,2019-01-03 12:30:00,257.34122,251.64458,-0.07304537,-0.08422312,2220363.2,0.5215388
56,2019-01-03 13:30:00,259.30136,252.87411,0.01979816,-0.19989803,2172599.5,0.4580593
57,2019-01-03 14:30:00,259.82336,252.49315,0.18346244,-0.28424817,1904841.4,0.39969176
58,2019-01-03 15:30:00,258.2277,252.49464,0.17027557,-0.37515748,1320887.0,0.35025102
59,2019-01-03 16:30:00,258.88904,251.18741,0.13861376,-0.29215598,789969.4,0.30740237
60,2019-01-03 17:30:00,259.7945,251.44737,0.18834895,-0.30024773,157025.12,0.3265378
61,2019-01-03 18:30:00,259.45227,250.9932,0.18165511,-0.28388035,0.0,0.42157388
62,2019-01-03 19:30:00,257.54407,250.9282,0.14771736,-0.23784333,0.0,0.45866966
63,2019-01-03 20:30:00,255.92943,250.28206,0.17978084,-0.22797388,0.0,0.495384
64,2019-01-03 21:30:00,255.32663,249.618,0.16077036,-0.19008988,0.0,0.4791174
65,2019-01-03 22:30:00,253.4242,248.25026,0.090351164,-0.242257,0.0,0.42303878
66,2019-01-03 23:30:00,253.39368,248.561,0.0958401,-0.25041002,0.0,0.36473227
67,2019-01-04 00:30:00,252.83293,248.20395,0.1514659,-0.25782746,0.0,0.3439641
68,2019-01-04 01:30:00,251.37828,247.04686,0.09329647,-0.22325371,0.0,0.22899914
69,2019-01-04 02:30:00,250.95937,246.7391,0.12341875,-0.26027948,0.0,0.14739138
70,2019-01-04 03:30:00,249.33649,245.23766,0.048447788,-0.24464774,0.0,0.12839332
71,2019-01-04 04:30:00,249.18475,245.02776,-0.009922504,-0.23686253,0.0,0.25181207
72,2019-01-04 05:30:00,248.72955,244.54819,-0.08194816,-0.24703848,0.0,0.593884
73,2019-01-04 06:30:00,248.14159,244.26881,-0.065146685,-0.27591124,0.0,0.8175118
74,2019-01-04 07:30:00,248.99838,245.10992,-0.09881663,-0.23839505,0.0,0.8372118
75,2019-01-04 08:30:00,248.0212,244.37265,-0.10182881,-0.19395185,244581.5,0.8364183
76,2019-01-04 09:30:00,249.67706,245.79565,-0.13777483,-0.22962901,894877.5,0.655044
77,2019-01-04 10:30:00,254.66115,248.00897,-0.039174557,-0.19505526,1522855.2,0.7315093
78,2019-01-04 11:30:00,256.40195,249.925,-0.12793481,-0.23244885,1980380.2,1.0
79,2019-01-04 12:30:00,257.38327,250.75789,-0.16173875,-0.27934408,1912505.6,1.0
80,2019-01-04 13:30:00,259.1686,251.66399,-0.11146796,-0.31575686,1623287.6,1.0
81,2019-01-04 14:30:00,259.35165,251.56987,-0.13288832,-0.3883985,1315001.0,1.0
82,2019-01-04 15:30:00,257.89206,252.46776,-0.033217072,-0.36013874,977222.2,1.0
83,2019-01-04 16:30:00,258.2945,252.79941,0.030374408,-0.30086073,510561.5,1.0
84,2019-01-04 17:30:00,258.17987,253.21324,0.068596184,-0.35394734,93136.0,1.0
85,2019-01-04 18:30:00,258.07678,253.39027,-0.014340401,-0.33267593,0.0,1.0
86,2019-01-04 19:30:00,257.59766,253.81383,0.01444304,-0.2543333,0.0,1.0
87,2019-01-04 20:30:00,256.85303,253.61588,0.039611876,-0.24826449,0.0,1.0
88,2019-01-04 21:30:00,257.32965,254.05286,-0.0070441365,-0.17617457,0.0,1.0
89,2019-01-04 22:30:00,257.25378,254.4398,0.06511539,-0.1716383,0.0,1.0
90,2019-01-04 23:30:00,257.24307,254.46819,0.06933254,-0.1713318,0.0,1.0
91,2019-01-05 00:30:00,257.35358,254.46669,0.06364274,-0.18604402,0.0,1.0
92,2019-01-05 01:30:00,257.2076,254.38751,0.06350887,-0.18677963,0.0,1.0
93,2019-01-05 02:30:00,257.62488,254.69975,0.1071527,-0.16238186,0.0,1.0
94,2019-01-05 03:30:00,256.4638,253.56209,0.08419287,-0.15220588,0.0,1.0
95,2019-01-05 04:30:00,256.78375,253.48813,0.031445444,-0.15042816,0.0,0.98873854
96,2019-01-05 05:30:00,257.28265,254.24632,0.09356421,-0.1207585,0.0,0.99085957
97,2019-01-05 06:30:00,257.4014,254.39796,0.13138437,-0.11438319,0.0,0.99916077
98,2019-01-05 07:30:00,258.34232,254.75354,0.078436136,-0.08581695,0.0,1.0
99,2019-01-05 08:30:00,257.4682,254.79462,0.14095658,-0.005267501,156779.88,1.0
100,2019-01-05 09:30:00,258.13037,254.90517,0.053334236,0.064738214,578068.25,1.0
101,2019-01-05 10:30:00,260.5985,256.35956,0.023011208,0.12824601,1195193.5,1.0
102,2019-01-05 11:30:00,261.56665,256.62698,0.12515914,0.23411274,1493731.2,1.0
103,2019-01-05 12:30:00,262.496,257.12448,0.43488294,0.5992213,1727521.4,0.9898219
104,2019-01-05 13:30:00,263.63647,257.99097,0.70718825,0.7093791,1778841.2,0.90908396
105,2019-01-05 14:30:00,263.9449,258.33682,0.8446127,0.73034406,1585640.9,0.6747745
106,2019-01-05 15:30:00,262.88193,258.1979,0.89481646,0.47422862,1209786.1,0.6549067
107,2019-01-05 16:30:00,262.4853,257.86475,0.6349617,0.29222608,679849.4,0.5308318
108,2019-01-05 17:30:00,262.47125,256.59036,0.4781921,0.26598924,136607.5,0.50985
109,2019-01-05 18:30:00,261.9534,256.48056,0.36961806,-0.21841092,0.0,0.56142706
110,2019-01-05 19:30:00,261.06525,255.89941,0.26593053,-0.38465914,0.0,0.8304976
111,2019-01-05 20:30:00,260.52017,254.9597,0.21853817,-0.3883985,0.0,0.9779653
112,2019-01-05 21:30:00,259.66586,254.02448,0.30830252,-0.37307325,0.0,0.9956205
113,2019-01-05 22:30:00,258.49158,253.65396,0.31144857,-0.32231605,0.0,0.99903864
114,2019-01-05 23:30:00,257.83353,253.47171,0.27797943,-0.29767308,0.0,0.99613935
115,2019-01-06 00:30:00,257.75436,253.27748,0.30267966,-0.27309138,0.0,0.98721254
116,2019-01-06 01:30:00,257.2505,252.93013,0.26619828,-0.2860872,0.0,0.9883875
117,2019-01-06 02:30:00,256.97836,252.43562,0.14765042,-0.3054583,0.0,0.98516774
118,2019-01-06 03:30:00,256.1158,251.81862,0.16652703,-0.21234213,0.0,0.9956205
119,2019-01-06 04:30:00,255.9748,251.81787,0.11398041,-0.20100145,0.0,0.99021864
120,2019-01-06 05:30:00,256.16446,251.91049,0.07549083,-0.1655695,0.0,0.99488807
121,2019-01-06 06:30:00,256.33102,252.1951,0.06565094,-0.18653443,0.0,1.0
122,2019-01-06 07:30:00,256.71283,252.32507,0.0542714,-0.16121714,0.0,1.0
123,2019-01-06 08:30:00,255.79254,252.00462,0.073081076,-0.15128638,159109.75,1.0
124,2019-01-06 09:30:00,255.97232,252.50734,0.08539772,-0.23992756,604985.0,1.0
125,2019-01-06 10:30:00,258.71423,254.7371,0.082318544,-0.22687046,1104939.2,1.0
126,2019-01-06 11:30:00,259.11417,255.07848,0.21914059,-0.3131209,1590791.2,1.0
127,2019-01-06 12:30:00,259.3657,255.27718,0.40643412,-0.47464895,1739477.6,1.0
128,2019-01-06 13:30:00,259.7648,255.45122,0.42825603,-0.6004998,1663019.1,1.0
129,2019-01-06 14:30:00,260.00974,255.6432,0.40864313,-0.79445606,1102670.6,1.0
130,2019-01-06 15:30:00,259.6436,255.92108,0.49807277,-0.62949514,1007817.9,0.97399783
131,2019-01-06 16:30:00,259.7846,256.48132,0.40810758,-0.52166677,558631.6,0.9801932
132,2019-01-06 17:30:00,259.9223,256.15265,0.2562914,-0.48041123,135565.25,0.98951674
133,2019-01-06 18:30:00,259.96933,256.21017,0.2709509,-0.40562406,0.0,0.99835193
134,2019-01-06 19:30:00,258.90472,256.1108,0.28942585,-0.33629268,0.0,1.0
135,2019-01-06 20:30:00,258.89316,256.30203,0.24183267,-0.28970397,0.0,0.9997406
136,2019-01-06 21:30:00,258.466,255.70221,0.2109741,-0.25145215,0.0,0.99357575
137,2019-01-06 22:30:00,256.62378,254.27547,0.21211207,-0.20584424,0.0,0.9731128
138,2019-01-06 23:30:00,256.1356,253.85864,0.16592461,-0.19903983,0.0,0.93552864
139,2019-01-07 00:30:00,256.25186,254.01253,0.07381737,-0.14294943,0.0,0.84029424
140,2019-01-07 01:30:00,255.41074,253.40523,0.079105556,-0.115364015,0.0,0.81401736
141,2019-01-07 02:30:00,255.37033,252.76132,0.04992038,-0.1407426,0.0,0.7297087
142,2019-01-07 03:30:00,254.8871,253.52548,0.038942516,-0.1590716,0.0,0.7699938
143,2019-01-07 04:30:00,253.84146,252.91519,0.09891927,-0.17764579,0.0,0.8309554
144,2019-01-07 05:30:00,253.32524,252.2571,0.010627568,-0.20854147,0.0,0.87278163
145,2019-01-07 06:30:00,252.1254,251.03726,0.05373591,-0.2166332,0.0,0.9021409
146,2019-01-07 07:30:00,252.2994,250.42325,0.02314508,-0.1395779,0.0,0.9207575
147,2019-01-07 08:30:00,250.65508,248.81125,0.0181247,-0.10439113,196082.12,0.88718665
148,2019-01-07 09:30:00,250.81752,249.39314,-0.023845673,-0.19174501,740856.9,0.6705019
149,2019-01-07 10:30:00,253.5512,250.59953,-0.028866053,-0.16465,1312180.5,0.53481454
150,2019-01-07 11:30:00,255.52371,251.81712,0.037269056,-0.17280301,1768724.4,0.5437871
151,2019-01-07 12:30:00,256.09354,252.36841,0.054070592,-0.20688635,2314112.2,0.44171637
152,2019-01-07 13:30:00,258.17078,253.41344,0.029102564,-0.21834964,2282596.8,0.5215693
153,2019-01-07 14:30:00,258.49158,253.3462,-0.018892288,-0.21712361,2038873.8,0.62357897
154,2019-01-07 15:30:00,256.60645,252.64479,-0.0017560124,-0.29387242,1471780.8,0.776418
155,2019-01-07 16:30:00,257.15237,252.01881,0.1108343,-0.23453309,809099.25,0.7373384
156,2019-01-07 17:30:00,257.5317,252.0584,0.10260087,-0.2538429,195162.38,0.39479345
157,2019-01-07 18:30:00,256.1587,251.09628,0.062705636,-0.23998886,0.0,0.16022462
158,2019-01-07 19:30:00,254.45416,250.73325,0.05206245,-0.26316065,0.0,0.07272673
159,2019-01-07 20:30:00,253.00198,249.25122,0.034323752,-0.23968236,0.0,0.66081214
160,2019-01-07 21:30:00,252.50885,248.40488,-0.025519133,-0.2295064,0.0,0.9271054
161,2019-01-07 22:30:00,251.7708,247.41885,-0.010591865,-0.21969825,0.0,0.9305998
162,2019-01-07 23:30:00,251.94232,247.11708,0.0094896555,-0.21565239,0.0,0.913906
163,2019-01-08 00:30:00,252.11716,247.03864,-0.019963264,-0.21038051,0.0,0.72641265
164,2019-01-08 01:30:00,252.11137,247.0521,0.016718984,-0.2228246,0.0,0.6247997
165,2019-01-08 02:30:00,251.72545,246.66888,-0.030673385,-0.1967104,0.0,0.8523034
166,2019-01-08 03:30:00,249.72983,245.66194,-0.043190837,-0.22141467,0.0,0.99700916
167,2019-01-08 04:30:00,249.4041,245.50955,-0.033685565,-0.19444226,0.0,0.99891657
168,2019-01-08 05:30:00,249.56656,245.76428,-0.11642146,-0.19382924,0.0,1.0
169,2019-01-08 06:30:00,249.20454,245.55438,-0.11093247,-0.15196069,0.0,1.0
170,2019-01-08 07:30:00,250.02258,246.7533,-0.09413099,-0.1594394,0.0,1.0
171,2019-01-08 08:30:00,249.5443,246.96469,-0.1191659,-0.12609169,190196.0,0.99119526
172,2019-01-08 09:30:00,250.7532,248.05902,-0.07860124,-0.18586011,691744.4,0.9966582
173,2019-01-08 10:30:00,253.98578,249.93546,-0.032012105,-0.14221382,1142156.8,0.95628154
174,2019-01-08 11:30:00,255.9418,251.62216,-0.02304244,-0.17660367,1623532.9,0.9149436
175,2019-01-08 12:30:00,256.7953,252.76431,0.035930276,-0.2298129,2055489.9,0.71261805
176,2019-01-08 13:30:00,259.26343,254.11635,0.064579904,-0.2606473,2180631.8,0.670212
177,2019-01-08 14:30:00,259.59576,253.96472,0.18928605,-0.318638,1964009.4,0.7535898
178,2019-01-08 15:30:00,258.66473,254.32999,0.13486516,-0.39072794,1369815.6,0.8771459
179,2019-01-08 16:30:00,258.6425,254.19926,0.10393965,-0.35762542,713326.9,0.9346589
180,2019-01-08 17:30:00,259.09274,253.79216,0.07113987,-0.35578638,155614.88,0.8934277
181,2019-01-08 18:30:00,258.5023,253.64575,0.13352644,-0.3614874,0.0,0.9313018
182,2019-01-08 19:30:00,257.7923,253.89076,0.13238847,-0.33531186,0.0,0.9666275
183,2019-01-08 20:30:00,256.56604,253.76228,0.15173364,-0.29258507,0.0,0.9442113
184,2019-01-08 21:30:00,256.84314,253.89151,0.14008641,-0.2613829,0.0,0.9492927
185,2019-01-08 22:30:00,256.49515,253.70401,0.1312505,-0.30368057,0.0,0.95846367
186,2019-01-08 23:30:00,256.92725,253.93259,0.1425631,-0.2233763,0.0,0.9452795
187,2019-01-09 00:30:00,257.02454,253.83772,0.1331917,-0.19536176,0.0,0.8998825
188,2019-01-09 01:30:00,256.05643,252.95927,0.16779888,-0.16728593,0.0,0.9047808
189,2019-01-09 02:30:00,255.30272,252.00537,0.16324705,-0.13755497,0.0,0.8851266
190,2019-01-09 03:30:00,253.75735,251.02681,0.19685012,-0.15085727,0.0,0.8365098
191,2019-01-09 04:30:00,254.05174,251.07162,0.14758348,-0.07748002,0.0,0.82063997
192,2019-01-09 05:30:00,254.03195,251.04773,0.16813356,-0.046890825,0.0,0.79469883
193,2019-01-09 06:30:00,254.37253,251.3256,0.22864586,-0.03665358,0.0,0.8181069
194,2019-01-09 07:30:00,254.50777,251.00963,0.21800262,-0.04229328,0.0,0.7810111
195,2019-01-09 08:30:00,254.29749,250.9312,0.1858722,0.016126543,170943.38,0.77448004
196,2019-01-09 09:30:00,253.81837,250.70786,0.1580928,-0.03328201,676599.75,0.7502327
197,2019-01-09 10:30:00,255.91377,251.43541,0.20508355,-0.06344211,1078145.0,0.68493736
198,2019-01-09 11:30:00,256.34177,251.38835,0.22295606,-0.08489743,1786260.2,0.70327926
199,2019-01-09 12:30:00,256.50504,252.07707,0.24471104,-0.09256005,2156780.5,0.56757665
200,2019-01-09 13:30:00,258.34314,253.02127,0.22529894,-0.12247494,1980196.2,0.41559213
201,2019-01-09 14:30:00,258.5625,253.32007,0.19872439,-0.13216048,1705816.2,0.14655212
202,2019-01-09 15:30:00,257.21008,252.46327,0.17355555,-0.23422658,1451976.4,0.21790549
203,2019-01-09 16:30:00,257.64716,251.95757,0.14510673,-0.18414369,900702.4,0.14879528
204,2019-01-09 17:30:00,258.35715,252.2063,0.077967584,-0.17758448,221159.5,0.16463462
205,2019-01-09 18:30:00,256.59573,250.82437,0.06411135,-0.20241138,0.0,0.2695741
206,2019-01-09 19:30:00,255.0611,251.0918,0.06377667,-0.2038826,0.0,0.35925412
207,2019-01-09 20:30:00,251.78317,248.5229,0.0050716996,-0.20008194,0.0,0.37344545
208,2019-01-09 21:30:00,251.436,248.1554,-0.0173527,-0.1979977,0.0,0.2679261
209,2019-01-09 22:30:00,250.10175,247.2508,-0.012867808,-0.19664909,0.0,0.13493964
210,2019-01-09 23:30:00,249.76364,246.73836,0.010225952,-0.20921579,0.0,0.104115486
211,2019-01-10 00:30:00,249.30515,246.11537,-0.0042327642,-0.20553772,0.0,0.07811332
212,2019-01-10 01:30:00,248.13994,245.33177,-0.01768732,-0.21068701,0.0,0.06555477
213,2019-01-10 02:30:00,247.74493,244.60345,-0.0023584366,-0.22227289,0.0,0.04014772
214,2019-01-10 03:30:00,246.88402,244.47498,-0.014809012,-0.22251809,0.0,0.43430027
215,2019-01-10 04:30:00,246.78589,243.89905,-0.052227497,-0.18058823,0.0,0.5060199
216,2019-01-10 05:30:00,247.25015,244.34874,-0.057247877,-0.18892516,0.0,0.6037111
217,2019-01-10 06:30:00,247.04977,244.11792,-0.051223516,-0.15802948,0.0,0.687562
218,2019-01-10 07:30:00,247.42499,244.15527,-0.08449185,-0.16293356,0.0,0.31034744
219,2019-01-10 08:30:00,245.90765,242.66577,-0.024849772,-0.15661956,284496.88,0.11270657
220,2019-01-10 09:30:00,244.59648,241.57593,-0.035693765,-0.18181425,1019467.56,0.43747425
221,2019-01-10 10:30:00,248.48793,243.80418,-0.09567058,-0.22049516,1680064.4,0.7633406
222,2019-01-10 11:30:00,250.23451,244.97098,-0.078199625,-0.18408239,2116497.2,0.8636565
223,2019-01-10 12:30:00,251.76997,247.22539,-0.1221112,-0.20026584,2196512.0,0.89487743
224,2019-01-10 13:30:00,255.12047,249.76515,-0.11086559,-0.21405856,2141513.5,0.98698366
225,2019-01-10 14:30:00,256.04407,250.41577,-0.10310066,-0.2547624,1743095.1,1.0
226,2019-01-10 15:30:00,255.7909,251.64606,-0.05269611,-0.29607925,1320519.2,1.0
227,2019-01-10 16:30:00,256.2494,251.50937,0.103203356,-0.3697017,674024.6,1.0
228,2019-01-10 17:30:00,257.32965,251.32411,0.13352644,-0.32311296,143045.5,1.0
229,2019-01-10 18:30:00,256.83902,251.27556,-0.01869142,-0.23201974,0.0,1.0
230,2019-01-10 19:30:00,256.26422,251.84326,-0.019561648,-0.2044343,0.0,0.9893031
231,2019-01-10 20:30:00,255.5435,251.39134,0.059024036,-0.2502874,0.0,0.99252284
232,2019-01-10 21:30:00,255.62927,251.63934,0.1479851,-0.23649472,0.0,1.0
233,2019-01-10 22:30:00,255.66556,251.96129,0.09490299,-0.1720674,0.0,1.0
234,2019-01-10 23:30:00,255.9583,252.20929,0.13178605,-0.1278694,0.0,1.0
235,2019-01-11 00:30:00,256.35907,252.47597,0.081448376,-0.13516423,0.0,1.0
236,2019-01-11 01:30:00,255.99294,252.33629,0.1238873,-0.10653669,0.0,1.0
237,2019-01-11 02:30:00,256.45142,252.89503,0.13191992,-0.10586235,0.0,1.0
238,2019-01-11 03:30:00,255.03387,251.81413,0.14477205,-0.14552408,0.0,1.0
239,2019-01-11 04:30:00,255.56165,252.06438,0.1081568,-0.1262143,0.0,0.9923855
240,2019-01-11 05:30:00,255.75708,251.9867,0.16773194,-0.07288244,0.0,0.7640731
241,2019-01-11 06:30:00,256.2832,252.43712,0.11136985,-0.06908178,0.0,0.64971846
242,2019-01-11 07:30:00,256.08777,252.37512,0.083322644,-0.06791708,0.0,0.66531366
243,2019-01-11 08:30:00,255.80739,252.28549,0.084460616,-0.09918055,245317.25,0.6175667
244,2019-01-11 09:30:00,253.0061,250.43819,0.083992004,-0.06761056,914007.5,0.48918864
245,2019-01-11 10:30:00,255.51135,251.49069,0.12120974,-0.030462176,1541249.5,0.41569895
246,2019-01-11 11:30:00,256.5339,252.6306,0.16813356,0.04334417,2050768.8,0.36944747
247,2019-01-11 12:30:00,257.4138,253.50009,0.14048803,0.12070596,2311966.2,0.4099614
248,2019-01-11 13:30:00,259.77966,254.68706,0.12669873,0.17765456,2281493.2,0.36425924
249,2019-01-11 14:30:00,259.88684,255.44673,0.15949851,0.20603693,1994666.4,0.3044573
250,2019-01-11 15:30:00,259.14716,254.92534,0.20762718,0.27726865,1570435.0,0.24282423
251,2019-01-11 16:30:00,259.24448,254.74606,0.20033091,0.18813705,904074.6,0.21682206
252,2019-01-11 17:30:00,259.06717,254.59966,0.15628546,0.08441582,220669.0,0.20763585
253,2019-01-11 18:30:00,257.59848,254.05286,0.16619235,0.025076479,0.0,0.3017869
254,2019-01-11 19:30:00,255.65236,253.5083,0.1202057,-0.027703643,0.0,0.33209223
255,2019-01-11 20:30:00,254.422,252.31612,0.07622719,-0.020837933,0.0,0.42650267
256,2019-01-11 21:30:00,253.95938,251.60872,0.049184084,-0.0013442338,0.0,0.53125906
257,2019-01-11 22:30:00,253.47285,250.89534,0.033788264,0.00956735,0.0,0.6176125
258,2019-01-11 23:30:00,253.09187,250.34108,0.01778996,0.020662814,0.0,0.74911875
259,2019-01-12 00:30:00,253.18506,250.2858,0.0032643676,0.04732874,0.0,0.7903499
260,2019-01-12 01:30:00,252.48494,249.6404,-0.02136898,0.058975935,0.0,0.8040072
261,2019-01-12 02:30:00,252.56987,249.59857,0.010694504,0.08312851,0.0,0.805762
262,2019-01-12 03:30:00,252.5171,249.367,0.07515615,0.14485854,0.0,0.9183618
263,2019-01-12 04:30:00,252.01901,248.9218,-0.0049690604,0.10115099,0.0,0.9317291
264,2019-01-12 05:30:00,252.22682,249.0301,-0.03341782,0.1136564,0.0,0.9706255
265,2019-01-12 06:30:00,252.09819,248.71414,-0.09908438,0.07154262,0.0,0.9803
266,2019-01-12 07:30:00,252.91788,249.0219,-0.07880211,0.035497665,0.0,0.98242104
267,2019-01-12 08:30:00,251.3222,247.41064,-0.05785036,0.059711546,193690.88,0.99229395
268,2019-01-12 09:30:00,251.51105,247.89992,-0.05851972,0.11862177,749808.6,0.99690235
269,2019-01-12 10:30:00,253.92639,249.06223,-0.10115945,0.15607667,1350379.1,0.995239
270,2019-01-12 11:30:00,254.67352,250.09457,-0.08810651,0.24998969,1745179.8,1.0
271,2019-01-12 12:30:00,255.69194,251.25987,-0.0119975805,0.29627192,2053589.1,0.9945371
272,2019-01-12 13:30:00,257.596,252.62238,0.13305783,0.31294578,1839112.9,1.0
273,2019-01-12 14:30:00,258.95502,253.30513,0.07723123,0.33409464,1504032.0,1.0
274,2019-01-12 15:30:00,257.89124,253.30737,0.0171206,0.27414232,1074956.8,1.0
275,2019-01-12 16:30:00,258.51053,253.67712,-0.07110417,0.006747514,557895.9,1.0
276,2019-01-12 17:30:00,259.0045,254.12906,-0.034020305,-0.08250669,151813.38,1.0
277,2019-01-12 18:30:00,258.78018,254.11263,0.029972792,-0.06344211,0.0,1.0
278,2019-01-12 19:30:00,258.19635,254.02672,-0.07813275,-0.09850624,0.0,1.0
279,2019-01-12 20:30:00,257.47067,253.49112,-0.0950681,-0.13369301,0.0,1.0
280,2019-01-12 21:30:00,257.03116,253.2394,-0.020967364,-0.13773885,0.0,1.0
281,2019-01-12 22:30:00,257.31482,253.6831,-0.06594992,-0.16753113,0.0,1.0
282,2019-01-12 23:30:00,257.2876,253.71448,-0.10169494,-0.1662438,0.0,1.0
283,2019-01-13 00:30:00,257.16638,253.57703,-0.04078114,-0.14104912,0.0,1.0
284,2019-01-13 01:30:00,256.44235,253.2857,-0.07170665,-0.16869585,0.0,1.0
285,2019-01-13 02:30:00,256.47864,253.32678,-0.015545368,-0.17041227,0.0,1.0
286,2019-01-13 03:30:00,255.65236,252.47447,0.0129035115,-0.14785352,0.0,0.99903864
287,2019-01-13 04:30:00,255.4025,252.01283,0.2350719,-0.047074735,0.0,0.99119526
288,2019-01-13 05:30:00,255.40826,251.73271,0.2510702,0.028264135,0.0,0.99700916
