Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:SIBINACOCHA
,Departamento:CUSCO,Provincia:CANCHIS,Distrito:PITUMARCA
,Latitud:13Â°55'19.7'',Longitud:71Â°1'5.63'',Altitud:4880,msnm.
,Tipo:EMA,-Meteorológica,Código:47E8B578
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/08/01,00:00,-1.7,0.0,57,337,2.5
2022/08/01,01:00,-2.0,0.0,57,254,3.0
2022/08/01,02:00,-0.9,0.0,46,207,0.6
2022/08/01,03:00,-3.1,0.0,52,79,0.0
2022/08/01,04:00,-3.8,0.0,57,322,0.0
2022/08/01,06:00,-4.3,0.0,71,338,3.0
2022/08/01,07:00,-3.4,0.0,61,343,2.1
2022/08/01,08:00,-2.9,0.0,61,357,0.0
2022/08/01,09:00,2.1,0.0,55,30,1.8
2022/08/01,10:00,3.9,S/D,47,S/D,S/D
2022/08/01,11:00,6.0,0.0,33,353,1.5
2022/08/01,12:00,6.7,0.0,28,24,2.4
2022/08/01,13:00,7.8,0.0,22,10,4.4
2022/08/01,14:00,8.5,0.0,21,12,5.0
2022/08/01,15:00,9.0,0.0,23,6,5.9
2022/08/01,16:00,8.9,0.0,25,360,4.1
2022/08/01,17:00,7.8,0.0,30,338,2.7
2022/08/01,18:00,6.8,0.0,38,267,5.4
2022/08/01,19:00,4.7,0.0,47,117,3.6
2022/08/01,20:00,2.3,0.0,54,309,0.4
2022/08/01,21:00,0.0,0.0,60,313,2.4
2022/08/01,22:00,-0.9,0.0,47,305,1.7
2022/08/01,23:00,-0.8,0.0,45,315,1.7
2022/08/02,00:00,-0.2,0.0,43,239,1.7
2022/08/02,01:00,-1.3,0.0,47,187,0.0
2022/08/02,02:00,-2.0,0.0,59,345,0.9
2022/08/02,03:00,-2.4,0.0,72,246,0.0
2022/08/02,04:00,-2.6,0.0,67,317,0.2
2022/08/02,05:00,-3.5,0.0,88,342,0.0
2022/08/02,06:00,-3.0,0.0,82,246,2.1
2022/08/02,07:00,-3.4,0.0,85,256,0.7
2022/08/02,08:00,-3.1,0.0,86,113,0.1
2022/08/02,09:00,1.0,0.0,60,77,1.6
2022/08/02,10:00,3.0,0.0,57,67,1.4
2022/08/02,11:00,4.9,0.0,44,41,1.8
2022/08/02,12:00,6.2,0.0,34,13,4.9
2022/08/02,13:00,7.4,0.0,32,2,8.2
2022/08/02,14:00,7.2,0.0,39,10,9.9
2022/08/02,15:00,7.4,0.0,45,6,10.6
2022/08/02,16:00,6.7,0.0,50,358,10.6
2022/08/02,17:00,6.7,0.0,44,318,6.9
2022/08/02,18:00,5.7,0.0,41,312,5.7
2022/08/02,19:00,2.9,0.0,43,291,5.3
2022/08/02,20:00,0.3,0.0,50,321,5.1
2022/08/02,21:00,-0.3,0.0,48,272,4.4
2022/08/02,22:00,-1.1,0.0,58,288,4.1
2022/08/02,23:00,-1.5,0.0,70,311,4.1
2022/08/03,00:00,-2.3,0.0,73,314,2.5
2022/08/03,01:00,-2.4,0.0,80,253,0.7
2022/08/03,02:00,-3.3,0.0,90,337,3.1
2022/08/03,03:00,-3.9,0.0,84,188,1.3
2022/08/03,04:00,-2.9,0.0,80,239,0.6
2022/08/03,05:00,-4.0,0.0,81,259,0.5
2022/08/03,06:00,-3.3,0.0,77,284,0.0
2022/08/03,07:00,-5.6,0.0,83,352,0.0
2022/08/03,08:00,-4.0,0.0,91,225,0.0
2022/08/03,09:00,-0.2,0.0,70,65,1.7
2022/08/03,10:00,1.8,0.0,64,52,1.8
2022/08/03,11:00,4.2,0.0,44,30,2.0
2022/08/03,12:00,6.5,0.0,25,191,1.8
2022/08/03,13:00,8.2,0.0,15,232,3.5
2022/08/03,14:00,8.6,0.0,17,194,3.8
2022/08/03,15:00,8.8,0.0,18,203,4.5
2022/08/03,16:00,8.9,0.0,12,213,4.3
2022/08/03,17:00,8.6,0.0,12,258,3.1
2022/08/03,18:00,7.6,0.0,12,250,4.8
2022/08/03,19:00,4.4,0.0,34,304,4.5
2022/08/03,20:00,2.1,0.0,53,306,5.4
2022/08/03,21:00,-0.2,0.0,55,303,4.4
2022/08/03,22:00,-0.5,0.0,50,276,0.0
2022/08/03,23:00,-0.6,0.0,56,297,0.0
2022/08/04,00:00,-2.8,0.0,55,328,2.3
2022/08/04,01:00,-2.3,0.0,43,323,0.5
2022/08/04,02:00,-2.6,0.0,47,198,1.4
2022/08/04,03:00,-2.3,0.0,54,188,1.4
2022/08/04,04:00,-4.5,0.0,69,326,0.4
2022/08/04,05:00,-4.2,0.0,79,318,0.0
2022/08/04,06:00,-4.6,0.0,94,309,0.3
2022/08/04,07:00,-4.9,0.0,98,238,0.9
2022/08/04,08:00,-5.0,0.0,97,317,0.5
2022/08/04,09:00,-1.1,0.0,80,72,1.4
2022/08/04,10:00,1.5,0.0,66,102,2.0
2022/08/04,11:00,3.4,0.0,50,16,0.9
2022/08/04,12:00,5.1,0.0,41,31,2.7
2022/08/04,13:00,6.2,0.0,35,15,5.5
2022/08/04,14:00,6.9,0.0,32,12,6.4
2022/08/04,15:00,7.3,0.0,28,6,6.2
2022/08/04,16:00,6.0,0.0,37,346,6.0
2022/08/04,17:00,4.0,0.0,53,3,5.8
2022/08/04,18:00,2.4,0.0,75,144,5.7
2022/08/04,19:00,0.1,0.0,96,124,3.3
2022/08/04,20:00,-1.5,0.0,99,336,1.8
2022/08/04,21:00,-1.8,0.0,96,332,1.5
2022/08/04,22:00,-1.0,0.0,91,344,2.7
2022/08/04,23:00,-2.3,0.0,93,300,2.2
2022/08/05,00:00,-1.9,0.0,78,320,2.3
2022/08/05,01:00,-2.9,0.0,79,324,1.2
2022/08/05,02:00,-2.5,0.0,76,318,2.2
2022/08/05,03:00,-3.3,0.0,83,318,3.1
2022/08/05,04:00,-3.2,0.0,82,208,0.1
2022/08/05,05:00,-3.5,0.0,96,138,0.3
2022/08/05,06:00,-3.6,0.0,95,330,2.1
2022/08/05,07:00,-3.8,0.0,89,264,3.1
2022/08/05,08:00,-3.8,0.0,94,270,0.4
2022/08/05,09:00,0.0,0.0,76,231,2.1
2022/08/05,10:00,1.1,0.0,65,170,2.2
2022/08/05,11:00,3.3,0.0,53,30,1.2
2022/08/05,12:00,5.1,0.0,46,348,5.3
2022/08/05,13:00,6.1,0.0,41,308,6.3
2022/08/05,14:00,7.5,0.0,37,313,5.9
2022/08/05,15:00,7.4,0.0,39,316,7.4
2022/08/05,16:00,6.5,0.0,45,275,6.4
2022/08/05,17:00,5.9,0.0,49,260,6.4
2022/08/05,18:00,3.2,0.0,75,309,5.5
2022/08/05,19:00,1.2,0.0,100,240,4.3
2022/08/05,20:00,-0.6,0.1,99,263,3.4
2022/08/05,21:00,-0.3,0.0,96,299,3.4
2022/08/05,22:00,-0.1,0.0,94,279,4.1
2022/08/05,23:00,-0.8,0.0,99,282,4.6
2022/08/06,00:00,-0.6,0.0,92,267,4.6
2022/08/06,01:00,0.0,0.0,97,257,2.6
2022/08/06,02:00,-0.2,0.0,100,267,3.5
2022/08/06,03:00,0.1,0.0,98,266,3.9
2022/08/06,04:00,-0.3,0.0,99,254,4.2
2022/08/06,05:00,-0.6,0.0,100,253,7.4
2022/08/06,06:00,-1.6,0.0,S/D,278,5.8
2022/08/06,07:00,-1.1,0.0,96,272,4.2
2022/08/06,08:00,-1.1,0.0,96,275,5.0
2022/08/06,09:00,0.0,0.0,94,257,4.6
2022/08/06,10:00,0.6,0.0,90,257,5.2
2022/08/06,11:00,2.6,0.0,73,262,4.6
2022/08/06,12:00,5.2,0.0,45,280,5.8
2022/08/06,13:00,5.2,0.0,37,262,8.1
2022/08/06,14:00,5.3,0.0,34,266,7.5
2022/08/06,15:00,5.7,0.0,35,279,6.4
2022/08/06,16:00,5.5,0.0,39,293,5.5
2022/08/06,17:00,5.0,0.0,41,280,6.2
2022/08/06,18:00,4.3,0.0,46,335,8.0
2022/08/06,19:00,1.5,0.0,68,329,4.5
2022/08/06,20:00,1.4,0.0,68,338,3.9
2022/08/06,21:00,1.3,0.0,72,317,4.2
2022/08/06,22:00,0.8,0.0,69,328,5.5
2022/08/06,23:00,0.4,0.0,75,322,6.2
2022/08/07,00:00,0.2,0.0,83,312,4.0
2022/08/07,01:00,-0.6,0.0,83,261,3.5
2022/08/07,02:00,-1.6,0.0,97,263,4.0
2022/08/07,03:00,-1.2,0.0,100,290,1.7
2022/08/07,04:00,-1.2,0.0,100,3,0.4
2022/08/07,05:00,-1.4,0.0,S/D,293,1.9
2022/08/07,06:00,-1.1,0.0,81,265,2.3
2022/08/07,07:00,-1.4,0.0,87,205,0.6
2022/08/07,08:00,-1.1,0.0,86,53,0.2
2022/08/07,09:00,-0.2,0.1,82,285,2.8
2022/08/07,10:00,-0.4,0.1,94,286,4.8
2022/08/07,11:00,0.2,0.0,89,269,6.6
