,time,sea,temp,RH,wind,SW_global,ppt,press,LW_in,LW_out,SW_direct,SW_diffuse,alb,vp_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
593,2021-12-28 03:00:00,0.0,7.05,52.98,4.345,-0.615,0.0,88.45,296.385,321.89,-0.615,0.0,0.25,5.327,7.5,-0.4712792367064605,-0.28378255482742554,0.013221871100427366,14344.64755356034,15.643018051865148,2.70915556865325,299.64498097489326,0.0,-0.2710320063849731,126542.12815629356,-6.514759070574721,-0.006098588045072123,-7.675345562315101,14.655591203402555,-21.38983889961769,7.833152489775763,0.0677802862248242,571.8020426595186,100.19912174880541,0.46998254701149983,5.637740722769082,0.0,0.0,0.0,-1.793652957554666e-05,450.0,0.0,-6.514759070574721,0.0,,141758.22273348825,0.0,0.08336363272496489,5.879696943993508
594,2021-12-28 04:00:00,0.0,7.8,49.615,3.855,-0.01,0.0,88.415,323.475,322.7,-0.01,0.0,0.25,5.252,7.5,-0.7423112430914336,-0.28459535072241054,0.013221871100427367,14341.938397991687,15.640063683742298,2.1623367183706486,302.35413654354653,9.141988926363135,0.7423112430914336,126992.12815629356,26.30877800079089,-9.916403325320526e-05,20.621749704582896,14.762154166328248,-17.074640895006237,7.834138900401211,0.16547528851802246,571.8020426595186,100.18650549581194,0.4699529579029835,5.637385782520569,0.0,0.0,0.0,-2.9484970240126367e-05,450.0,0.0,17.842833282392863,8.465944718398028,,142208.22273348825,0.0,0.08336363272496489,5.749274886128109
595,2021-12-28 05:00:00,0.0,7.4,54.295,3.065,-0.355,0.0,88.47,328.695,322.58,-0.355,0.0,0.25,5.592,7.5,0.0,-0.2865797935588268,0.013221871100427367,14330.634072346953,15.627736174860363,1.7999845331434692,304.51647326191716,28.289376720109296,-0.0,127442.12815629356,26.211170404005067,-0.0035203231804887864,22.52713019320106,10.173777551717494,-14.220842492966078,7.838258188630658,-0.10363271339757839,580.9440315858818,100.13385386289724,0.46982945303424895,5.635904262765521,0.0,0.0,0.0,-0.00012304560200924577,450.0,0.0,3.552713678800501e-15,26.211170404005063,,142658.22273348825,0.0,0.08336363272496489,6.112911778902558
596,2021-12-28 06:00:00,0.0,5.495,71.14,2.855,-3.02,0.0,88.535,329.805,321.295,-3.02,0.0,0.25,6.425,7.5,0.0,-0.28533666379625977,0.013221871100427367,14300.5447110937,15.594923349066194,0.0,306.3164577950606,49.93515873164384,-0.0,127892.12815629356,46.33167705232811,-0.02994753804246799,23.637130193201074,7.042272283975078,7.936228433710425,7.849249171019028,-0.10325549153502518,609.2334083059911,99.99364052525085,0.46950039632493756,5.6319570174433675,0.0,0.0,1.0031111458062407,-0.0003276896327099928,450.0,0.0,0.0,46.33167705232811,,143108.22273348825,0.0,0.08336363272496489,6.112911778902558
597,2021-12-28 07:00:00,0.0,4.35,79.97,1.92,-2.01,0.0,88.58,327.16,319.99,-2.01,0.0,0.25,6.668,7.5,0.0,-0.28409719091589236,0.013221871100427367,14251.612663507864,15.541562337522207,0.0,306.3164577950606,45.14207731284752,-0.0,128342.12815629356,41.980296908824656,-0.019931970683894254,20.992130193201092,3.751026854313973,9.492790799068414,7.867205519395299,-0.10292448647022824,659.168567037635,99.76541200875202,0.46896428927456774,5.625526071084077,0.0,0.0,1.19711652621314,-0.0005336440523986402,450.0,0.0,-7.105427357601002e-15,41.98029690882466,,143559.22584463406,0.0,0.08336363272496489,6.112911778902558
598,2021-12-28 08:00:00,0.0,2.57,91.5,0.84,1.555,0.0,88.56,321.195,318.11,1.555,0.0,0.25,6.728,7.5,0.0,-0.2828602790119665,0.013221871100427367,14207.667702721228,15.493639806675276,0.0,306.3164577950606,30.470504781254004,-0.0,128792.12815629356,28.394731134323262,0.015420007170873417,15.02713019320106,0.969335300926534,4.6020079655240504,7.883419583823267,-0.10258191632252582,704.3106443504824,99.5602215072453,0.4684817746186426,5.619737999713471,0.0,0.0,0.5791562348077438,-0.0004803521569452006,450.0,0.0,-3.552713678800501e-15,28.39473113432327,,144010.42296116028,0.0,0.08336363272496489,6.112911778902558
599,2021-12-28 09:00:00,0.0,2.5,94.48,1.01,44.03,0.0,88.65,322.79,318.47,44.03,0.0,0.25,6.913,7.5,0.0,-0.28162621427890383,0.013221871100427366,14177.776354174783,15.461042916221137,0.0,306.3164577950606,35.559489753652734,-0.0,129242.12815629356,33.18359331978896,0.4366192384138627,16.622130193201087,1.134917085597137,7.1976366709589605,7.894496229934103,-0.10220609831618895,734.7811491317365,99.4205300933498,0.46815299947088335,5.615794131901904,0.0,0.0,0.9045415279795872,-0.0003274087779301148,450.0,0.0,7.105427357601002e-15,33.183593319788955,,144461.00211739508,0.0,0.08336363272496489,6.112911778902558
600,2021-12-28 10:00:00,0.1,2.66,93.24,0.82,65.7,0.0,88.67,324.84,319.03,65.7,0.0,0.25,6.9,7.5,0.0,-0.28039580716650675,0.06289997600515665,14143.12140594911,15.423251260577002,0.0,306.3164577950606,38.84241511127137,-0.0,129692.12815629356,36.306357929934784,3.099396317654094,18.672130193201042,0.9806097549658689,5.748677363190073,7.907386913430641,-0.10184261250693465,770.3406388853892,99.25845397382736,0.4677712504989147,5.611214809246567,0.0,0.0,0.7212701470760204,-0.0003801192330060083,450.0,0.0,7.105427357601002e-15,36.30635792993478,,144911.90665892305,0.0,0.08336363272496489,6.112911778902558
601,2021-12-28 11:00:00,0.217,3.17,92.3,0.775,50.445,0.0,88.74,327.49,319.505,50.445,0.0,0.25,7.082,7.5,0.0,-0.27916877530808326,0.1201901451388149,14105.000260984914,15.3816796739203,0.0,306.3164577950606,44.30237167034194,-0.0,130142.12815629356,41.48440668107863,4.547243903645638,21.322130193201076,1.1053616703383204,6.689531252161891,7.921627869054408,-0.10148820732269373,809.1830539966606,99.08001397870376,0.4673505979307023,5.6061688131153735,0.0,0.0,0.8378075350809807,-0.0004188216216591958,450.0,0.0,7.105427357601002e-15,41.484406681078625,,145362.62792907012,0.0,0.08336363272496489,6.112911778902558
602,2021-12-28 12:00:00,0.302,4.185,89.095,1.43,113.44,0.0,88.69,326.925,321.13,113.44,0.0,0.25,7.343,7.5,0.0,-0.2779449128523261,0.16082456991647726,14061.535696849653,15.334281021646294,0.0,306.3164577950606,64.62137775042075,-0.0,130592.12815629356,60.635600532932116,13.682954408493885,20.75713019320108,2.691102046099597,15.667617735451982,7.937943439638141,-0.10114728995256254,853.4854256670026,98.87636589607388,0.4668700569762181,5.600404417553706,0.0,0.0,1.9582042044063623,-0.0004783876219899678,450.0,0.0,-7.105427357601002e-15,60.63560053293212,,145813.4657366052,0.0,0.08336363272496489,6.112911778902558
603,2021-12-28 13:00:00,0.345,3.91,91.825,1.07,62.245,0.0,88.72,330.98,320.505,62.245,0.0,0.25,7.423,7.5,0.0,-0.27672390610537395,0.18095658778133028,13998.872523303638,15.265946045042135,0.0,306.3164577950606,58.95993764138513,-0.0,131042.12815629356,55.48832504842701,8.447732104836678,24.812130193201085,1.8819413296211065,12.48576018736004,7.961614220506312,-0.10085298709820631,918.1068034174233,98.58239526080511,0.4661755115711443,5.592072901971063,0.0,0.0,1.555882768721568,-0.0006911153740822593,450.0,0.0,0.0,55.488325048427015,,146265.42394080962,0.0,0.08336363272496489,6.112911778902558
604,2021-12-28 14:00:00,0.344,3.775,93.35,0.95,76.705,0.0,88.69,327.735,320.575,76.705,0.0,0.25,7.475,7.5,0.0,-0.2755046381963785,0.180492057774106,13941.468468430976,15.203346203305317,0.0,306.3164577950606,56.13184161599098,-0.0,131492.12815629356,52.97166003015423,10.383482468672101,21.56713019320108,1.6126466840154534,11.52549302379955,7.983453903405063,-0.10054624293900993,977.0667410588085,98.31271145252546,0.4655374357502211,5.584418775104635,0.0,0.0,1.4322924480297898,-0.0006350002104453473,450.0,0.0,0.0,52.97166003015423,,146716.97982357835,0.0,0.08336363272496489,6.112911778902558
605,2021-12-28 15:00:00,0.298,3.555,93.755,0.845,16.365,0.0,88.75,329.2,319.57,16.365,0.0,0.25,7.392,7.5,0.0,-0.2742874126157726,0.15893613221926864,13886.768919263015,15.143695658956396,0.0,306.3164577950606,46.36097672453909,-0.0,131942.12815629356,43.865701306390335,1.9507423528262484,23.032130193201056,1.3517260625927574,9.626931423094938,8.004404548200275,-0.10023327352494146,1033.1985826747994,98.05538878922265,0.46492779015978963,5.577105687004902,0.0,0.0,1.193223670203487,-0.0006067429477593635,450.0,0.0,7.105427357601002e-15,43.86570130639033,,147168.4121160264,0.0,0.08336363272496489,6.112911778902558
606,2021-12-28 16:00:00,0.212,3.215,94.2,1.275,4.515,0.0,88.81,327.26,318.96,4.515,0.0,0.25,7.251,7.5,0.0,-0.2730723847401499,0.11776995606782127,13841.601166208678,15.094439657806628,0.0,306.3164577950606,46.59522235565588,-0.0,132392.12815629356,44.183197303360174,0.39879851373465974,21.092130193201058,1.8457677087518036,12.924590232451784,8.021808345101473,-0.0998976898806064,1079.5595593993385,97.84265171073113,0.4644231718738152,5.571052468479274,0.0,0.0,1.598481127185292,-0.0005023283448056839,450.0,0.0,0.0,44.183197303360174,,147619.6053396966,0.0,0.08336363272496489,6.112911778902558
607,2021-12-28 17:00:00,0.094,2.41,95.135,2.085,0.325,0.0,88.835,323.6,318.11,0.325,0.0,0.25,6.916,7.5,0.0,-0.2718601090432551,0.05993208743646402,13796.604424980207,15.045370147197609,0.0,306.3164577950606,44.79015018251813,-0.0,132842.12815629356,42.56386099898623,0.014608446312638104,17.43213019320109,2.263243179814663,14.914200767707086,8.039240620543898,-0.09956220859314742,1126.1547817549942,97.63048987416661,0.463919371414697,5.565009060308947,0.0,0.0,1.8405514808000325,-0.0005015145210300703,450.0,0.0,0.0,42.56386099898623,,148071.20382082378,0.0,0.08336363272496489,6.112911778902558
608,2021-12-28 18:00:00,0.0,2.24,92.88,1.435,-0.145,0.0,88.855,321.255,317.865,-0.145,0.0,0.25,6.671,7.5,0.0,-0.27065059240109274,0.013221871100427367,13753.654826278489,14.99853307118701,0.0,306.3164577950606,33.20875139784598,-0.0,133292.12815629356,31.62377944655093,-0.001437878482171476,15.087130193201062,1.4481241705019703,7.133216855820815,8.055968426367228,-0.09922232085797347,1170.9449319375124,97.42776516242293,0.4634374687163711,5.559228329760462,0.0,0.0,0.8784775828839783,-0.00047973820546189826,450.0,0.0,-3.552713678800501e-15,31.623779446550934,,148523.04437230458,0.0,0.08336363272496489,6.112911778902558
609,2021-12-28 19:00:00,0.0,2.04,94.99,1.035,-0.255,0.0,88.85,315.88,317.535,-0.255,0.0,0.25,6.726,7.5,0.0,-0.2694439514192901,0.013221871100427367,13721.324552463528,14.963276502141252,0.0,306.3164577950606,25.459461320559654,-0.0,133742.12815629356,24.282412088031247,-0.002528682847956734,9.712130193201062,0.951156458351498,5.651893786464588,8.068617812189233,-0.0988574793271765,1204.1536833353584,97.27502507483898,0.46307405463066775,5.554868945772214,0.0,0.0,0.6949568803634866,-0.0003618739379578485,450.0,0.0,3.552713678800501e-15,24.282412088031244,,148973.92284988746,0.0,0.08336363272496489,6.112911778902558
610,2021-12-28 20:00:00,0.0,2.095,95.035,0.945,-0.25,0.0,88.865,316.255,317.535,-0.25,0.0,0.25,6.755,7.5,0.0,-0.26824080379611415,0.01322187110042737,13696.560048023332,14.936270499480187,0.0,306.3164577950606,25.511168326602842,-0.0,134192.12815629356,24.361048904064816,-0.0024791008313301316,10.087130193201062,0.8920117862342833,5.404520656623692,8.078340699080663,-0.09847533024355301,1229.6131446559182,97.15794731080369,0.46279529860960283,5.551525089321229,0.0,0.0,0.663740056006679,-0.000277625244920648,450.0,0.0,-3.552713678800501e-15,24.36104890406482,,149424.6178067678,0.0,0.08336363272496489,6.112911778902558
611,2021-12-28 21:00:00,0.0,2.59,93.97,1.085,-0.185,0.0,88.88,317.76,317.985,-0.185,0.0,0.25,6.919,7.5,0.0,-0.2670415852368184,0.013221871100427367,13671.712619752736,14.909174067342134,0.0,306.3164577950606,29.95248998277898,-0.0,134642.12815629356,28.636787062475825,-0.0018345346151842972,11.592130193201058,1.2663610956886175,7.790099107070053,8.088125634574066,-0.09809443344278396,1255.1243129825211,97.0404065739185,0.46251527127153125,5.548165982611047,0.0,0.0,0.9555603176138732,-0.00027889053739858625,450.0,0.0,0.0,28.636787062475825,,149875.28154682383,0.0,0.08336363272496489,6.112911778902558
612,2021-12-28 22:00:00,0.0,2.415,94.365,0.855,-0.345,0.0,88.9,317.255,317.825,-0.345,0.0,0.25,6.862,7.5,0.0,-0.2658462819326126,0.013221871100427367,13642.71569008757,14.877552551894842,0.0,306.3164577950606,26.86460736814781,-0.0,135092.12815629356,25.720925081387442,-0.0034211591472355814,11.087130193201062,0.9306985183728863,5.704659830008334,8.099582190742591,-0.09772449179019396,1285.0768029653002,96.90314654712338,0.4621880502411348,5.54424075742951,0.0,0.0,0.698763397131892,-0.0003258592638233063,450.0,0.0,0.0,25.720925081387442,,150326.23710714144,0.0,0.08336363272496489,6.112911778902558
613,2021-12-28 23:00:00,0.0,2.36,95.08,0.955,-0.185,0.0,88.93,317.235,317.775,-0.185,0.0,0.25,6.887,7.5,0.0,-0.26465464339049094,0.013221871100427366,13616.549846116553,14.849018370901367,0.0,306.3164577950606,27.829274968539437,-0.0,135542.12815629356,26.678647630338315,-0.0018345346151842968,11.06713019320108,1.0162198612643973,6.584525747768659,8.109955086888176,-0.09734872416881256,1311.941410333448,96.77920427314719,0.4618923788984316,5.54069399089549,0.0,0.0,0.805506525486784,-0.00029446083032607143,450.0,0.0,3.552713678800501e-15,26.67864763033831,,150776.93587053858,0.0,0.08336363272496489,6.112911778902558
614,2021-12-29 00:00:00,0.0,2.595,93.7,0.695,-0.465,0.0,88.985,312.105,317.825,-0.465,0.0,0.25,6.902,7.5,0.0,-0.2634668270343395,0.013221871100427366,13589.526077673501,14.819548612511998,0.0,306.3164577950606,20.475233094542027,-0.0,135992.12815629356,19.654678888541483,-0.004611127546274045,5.937130193201085,0.8136975030531157,4.884735302097504,8.120703020002516,-0.09697600226646631,1339.7706853019874,96.65111481933701,0.4615866152170089,5.5370261603148405,0.0,0.0,0.5967747209137433,-0.0003045050701821748,450.0,0.0,7.105427357601002e-15,19.654678888541476,,151227.74137706406,0.0,0.08336363272496489,6.112911778902558
615,2021-12-29 01:00:00,0.0,2.55,93.66,0.83,-0.415,0.0,89.015,314.815,317.79,-0.415,0.0,0.25,6.877,7.5,0.0,-0.26228277468595435,0.013221871100427367,13569.647619299874,14.797870904361913,0.0,306.3164577950606,24.22724370191535,-0.0,136442.12815629356,23.279032885630066,-0.0041153073800080184,8.647130193201065,0.9552245612391785,5.648748861143088,8.128631875840199,-0.09658729841345631,1360.2459183965295,96.55683908294506,0.46136143915437994,5.534325029674674,0.0,0.0,0.6894421366921714,-0.00022428823703280943,450.0,0.0,0.0,23.279032885630066,,151678.33815178496,0.0,0.08336363272496489,6.112911778902558
616,2021-12-29 02:00:00,0.0,2.48,93.14,0.845,0.12,0.0,89.08,320.695,317.925,0.12,0.0,0.25,6.805,7.5,0.0,-0.2611028927303645,0.013221871100427366,13546.109817734652,14.77220263656996,0.0,306.3164577950606,29.861053735691574,-0.0,136892.12815629356,28.72557342041856,0.0011899683990384629,14.52713019320106,0.9464825466572904,5.208933780595942,8.138045390618812,-0.09620845905358028,1384.4731620984448,96.44514896719181,0.4610945268202537,5.531123245810398,0.0,0.0,0.6350263412736403,-0.00026583583344007105,450.0,0.0,-3.552713678800501e-15,28.725573420418563,,152129.02759392167,0.0,0.08336363272496489,6.112911778902558
617,2021-12-29 03:00:00,0.0,2.535,92.675,0.66,-0.27,0.0,89.155,318.945,317.92,-0.27,0.0,0.25,6.797,7.5,0.0,-0.2599269582490108,0.013221871100427367,13516.883790340235,14.74033128717583,0.0,306.3164577950606,26.580037913338142,-0.0,137342.12815629356,25.606163562614856,-0.002677428897836542,12.77713019320106,0.7562956723637184,4.021487450432114,8.149771816788336,-0.09584414127253446,1414.3342158341363,96.30637736177793,0.4607626808844805,5.527142541935988,0.0,0.0,0.48955814488942767,-0.00033046088616620935,450.0,0.0,0.0,25.606163562614856,,152579.66262026294,0.0,0.08336363272496489,6.112911778902558
618,2021-12-29 04:00:00,0.0,2.36,94.34,0.75,-0.58,0.0,89.195,312.06,317.56,-0.58,0.0,0.25,6.834,7.5,0.0,-0.25875463302961665,0.01322187110042737,13490.793310571786,14.711879291790387,0.0,306.3164577950606,20.28678332210415,-0.0,137792.12815629356,19.568678769028352,-0.005751513928685905,5.892130193201069,0.800456596477239,4.81704090729457,8.160275917588711,-0.0954733316045533,1440.9142537474745,96.18240950753582,0.46046603306246037,5.523584061909105,0.0,0.0,0.5856504789943292,-0.0002954321008105337,450.0,0.0,-3.552713678800501e-15,19.568678769028356,,153030.15217840782,0.0,0.08336363272496489,6.112911778902558
619,2021-12-29 05:00:00,0.0,2.075,95.18,0.85,-0.695,0.0,89.235,310.025,317.315,-0.695,0.0,0.25,6.756,7.5,0.0,-0.25758609106844815,0.013221871100427367,13471.092177728675,14.690394959355153,0.0,306.3164577950606,18.217889066682826,-0.0,138242.12815629356,17.59014774263307,-0.006891900311097765,3.857130193201044,0.7979878271656285,4.8687799925773705,8.168230111503311,-0.09508848150318171,1461.2010370695787,96.08874741355062,0.46024177834827923,5.520893983431828,0.0,0.0,0.5913644295323374,-0.00022337070307591725,450.0,0.0,0.0,17.59014774263307,,153480.7378288868,0.0,0.08336363272496489,6.112911778902558
620,2021-12-29 06:00:00,0.0,2.42,93.195,0.915,-0.555,0.0,89.29,313.345,317.495,-0.555,0.0,0.25,6.78,7.5,0.0,-0.2564216923826781,0.013221871100427366,13453.465653091524,14.671173013185959,0.0,306.3164577950606,22.44594009037971,-0.0,138692.12815629356,21.69143693030964,-0.005503603845552892,7.177130193201094,1.0024513262703985,5.436695830075343,8.17536314779231,-0.09469996318395633,1479.4189261362615,96.00490960599701,0.46004095315860294,5.518484957060114,0.0,0.0,0.6597676159403313,-0.0002000436751086607,450.0,0.0,0.0,21.69143693030964,,153931.32919331634,0.0,0.08336363272496489,6.112911778902558
621,2021-12-29 07:00:00,0.0,2.315,93.3,0.66,-0.37,0.0,89.33,314.45,317.46,-0.37,0.0,0.25,6.737,7.5,0.0,-0.2552615450411106,0.013221871100427367,13431.679480617084,14.647414918884497,0.0,306.3164577950606,21.426994071868776,-0.0,139142.12815629356,20.729126834967992,-0.0036690692303685945,8.282130193201056,0.6920162243618713,3.6687708861286983,8.184201047649568,-0.09432244714282982,1501.8648662266412,95.90123647138523,0.45979249310247233,5.515504520051684,0.0,0.0,0.4447411487064124,-0.0002474674930580595,450.0,0.0,0.0,20.729126834967992,,154381.98896093227,0.0,0.08336363272496489,6.112911778902558
622,2021-12-29 08:00:00,0.0,2.24,93.17,0.66,0.21,0.0,89.43,318.225,317.57,0.21,0.0,0.25,6.692,7.5,0.0,-0.2541053981465552,0.013221871100427366,13410.697227693921,14.624533508935574,0.0,306.3164577950606,25.0223053426523,-0.0,139592.12815629356,24.23258362999877,0.00208244469831731,12.05713019320109,0.6703462687604944,3.4042334629011353,8.19273544001746,-0.0939441795797226,1523.29186029851,95.80133592087863,0.45955294722501283,5.512631014307881,0.0,0.0,0.4122431210382568,-0.00023859348211584356,450.0,0.0,0.0,24.23258362999877,,154832.43370208098,0.0,0.08336363272496489,6.112911778902558
623,2021-12-29 09:00:00,0.0,1.695,93.705,0.52,1.925,0.0,89.57,319.195,317.315,1.925,0.0,0.25,6.473,7.5,0.0,-0.2529532875900036,0.01322187110042737,13386.087165472307,14.597695927450717,0.0,306.3164577950606,23.950979133429627,-0.0,140042.12815629356,23.22348965617012,0.019089076401242015,13.02713019320106,0.40027607461450027,1.6677960025162142,8.20277382273819,-0.09357551330108739,1548.3141656411624,95.68409625343038,0.459271665508403,5.509256860526245,0.0,0.0,0.20171825549475147,-0.0002801378626600995,450.0,0.0,0.0,23.22348965617012,,155282.84594520202,0.0,0.08336363272496489,6.112911778902558
624,2021-12-29 10:00:00,0.1,0.29,97.515,0.69,5.58,0.0,89.565,315.05,316.045,5.58,0.0,0.25,6.087,7.5,0.0,-0.2518049954317871,0.06289997600515666,13362.337904594373,14.571797060626361,0.019238230870563283,306.3164577950606,17.713970034836432,-0.0,140492.12815629356,17.196269586396177,0.2632363995815806,8.882130193201078,0.0908676780494152,-0.15924910112007826,8.2124902937896,-0.09320587710541883,1572.265144774592,95.57088920927353,0.45899989529026886,5.505996803241664,0.0,0.0,0.0,-0.0002706705485910627,450.0,0.0,0.0,17.196269586396177,,155733.04766345752,0.0,0.08336363272496489,6.112911778902558
625,2021-12-29 11:00:00,0.218,0.305,98.11,25.18,8.635,0.0,89.53,315.155,316.205,8.635,0.0,0.25,6.131,7.5,0.0,-0.25066056197706477,0.1206738243181641,13344.604696328666,14.552458774622318,0.0,306.33569602593116,26.181187288744063,-0.0,140942.12815629356,25.438539159364556,0.7815138547405103,8.98713019320104,3.48616678981154,4.056787442733178,8.21976422301385,-0.09282334413555933,1589.9791148094284,95.48631550799136,0.45879675858061275,5.5035600487119485,0.0,0.0,0.4896501645156038,-0.00020234494168718605,450.0,0.0,3.552713678800501e-15,25.438539159364552,,156183.04766345752,0.0,0.08336363272496489,6.112911778902558
626,2021-12-29 12:00:00,0.302,0.44,98.245,14.07,10.645,0.0,89.515,315.65,316.425,10.645,0.0,0.25,6.2,7.5,0.0,-0.2495203208449358,0.1608245699164773,13318.913159204438,14.524441831193498,0.0,306.33569602593116,33.53714737255499,-0.0,141392.12815629356,32.627733045195534,1.2839831600706757,9.482130193201044,2.809743024308403,10.91400595920664,8.230331178498554,-0.09246047008978053,1616.1603020981725,95.36372024135042,0.4585021384773638,5.500025892466372,0.0,0.0,1.315618244249427,-0.00029341317946733077,450.0,0.0,7.105427357601002e-15,32.62773304519553,,156633.53731362204,0.0,0.08336363272496489,6.112911778902558
627,2021-12-29 13:00:00,0.346,0.96,97.86,2.96,12.365,0.0,89.485,315.65,317.045,12.365,0.0,0.25,6.412,7.5,0.0,-0.24838380743293795,0.1814209368319819,13286.691630076131,14.489303849592291,0.0,306.33569602593116,29.237569457592482,-0.0,141842.12815629356,28.490714144426626,1.6824524129455922,9.482130193201044,1.2892501727804022,7.885362992842631,8.243632045847702,-0.09211367319074387,1649.6974494707274,95.20985357362471,0.4581320990332513,5.495587033073891,0.0,0.0,0.9489997617009598,-0.0003684627813625312,450.0,0.0,-3.552713678800501e-15,28.49071414442663,,157084.8529318663,0.0,0.08336363272496489,6.112911778902558
628,2021-12-29 14:00:00,0.346,1.53,96.765,4.14,14.595,0.0,89.465,315.725,318.055,14.595,0.0,0.25,6.606,7.5,0.0,-0.24725064227431787,0.181420936831982,13258.403060380238,14.45845480957496,0.0,306.33569602593116,41.771560059701976,-0.0,142292.12815629356,40.762410302835434,1.985878929797083,9.55713019320109,2.873220457391675,18.18258552096092,8.255353804983844,-0.09175860349917027,1678.9350189283198,95.07466530703537,0.4578067331039268,5.491684061014144,0.0,0.0,2.185158580814208,-0.0003240110015868931,450.0,0.0,1.4210854715202004e-14,40.76241030283542,,157535.801931628,0.0,0.08336363272496489,6.112911778902558
629,2021-12-29 15:00:00,0.3,1.585,97.755,1.62,9.06,0.0,89.475,315.8,318.83,9.06,0.0,0.25,6.7,7.5,0.0,-0.24612104287379596,0.15988067082910803,13218.81665890135,14.415285342313359,0.0,306.33569602593116,29.183250393997653,-0.0,142742.12815629356,28.535046279490874,1.0863891582837892,9.632130193201078,1.164849988983434,8.471280284529358,8.271827133067273,-0.09143047857406016,1720.7065789880216,94.88532429097812,0.45735064529490344,5.486212996544964,0.0,0.0,1.0160395495247245,-0.0004540585772475634,450.0,0.0,-3.552713678800501e-15,28.535046279490874,,157987.9870902088,0.0,0.08336363272496489,6.112911778902558
630,2021-12-29 16:00:00,0.214,1.48,98.19,2.99,-1.665,0.0,89.53,315.855,318.96,-1.665,0.0,0.25,6.679,7.5,0.0,-0.24499436042134054,0.11873838839527355,13190.649448056878,14.38456864564545,0.0,306.33569602593116,35.55640606285685,-0.0,143192.12815629356,34.81612054305413,-0.14827456250859783,9.687130193201085,2.0087481970174124,15.075994706817925,8.283598676541976,-0.09107666801566892,1749.8898293820193,94.75048594793218,0.4570255669544558,5.482313474297413,0.0,0.0,1.805634890670655,-0.00032372442100437346,450.0,0.0,0.0,34.81612054305413,,158439.00312975832,0.0,0.08336363272496489,6.112911778902558
631,2021-12-29 17:00:00,0.096,1.74,98.66,1.685,-5.99,0.0,89.54,315.725,319.395,-5.99,0.0,0.25,6.837,7.5,0.0,-0.2438712396187452,0.06092162863152443,13156.898676884692,14.34776300641733,0.0,306.33569602593116,30.26833266649068,-0.0,143642.12815629356,29.688809582325298,-0.27369041662712346,9.55713019320109,1.331037389793443,10.867310042240838,8.297758976525797,-0.09073660280874839,1785.4462354448763,94.58879225347428,0.45663543857801586,5.477633635335416,0.0,0.0,1.2993443240809721,-0.00038844802599055856,450.0,0.0,0.0,29.688809582325298,,158890.808764649,0.0,0.08336363272496489,6.112911778902558
632,2021-12-29 18:00:00,0.0,1.96,98.685,1.43,-4.74,0.0,89.615,318.73,320.34,-4.74,0.0,0.25,6.947,7.5,0.0,-0.24275135640324114,0.013221871100427367,13127.929688542283,14.316171961332914,0.0,306.33569602593116,33.22008693461688,-0.0,144092.12815629356,32.63196620173478,-0.04700375176201929,12.562130193201085,1.273493784622615,10.6237708659131,8.309961426808501,-0.09038631704850726,1815.714568111367,94.44989689939352,0.4563000508440604,5.473610445330465,0.0,0.0,1.2683604728531541,-0.0003339829627992175,450.0,0.0,0.0,32.63196620173478,,159342.10810897307,0.0,0.08336363272496489,6.112911778902558
633,2021-12-29 19:00:00,0.0,2.56,98.765,0.955,0.98,0.0,89.655,330.035,323.505,0.98,0.0,0.25,7.257,7.5,0.0,-0.24163497650700966,0.013221871100427367,13095.97796208052,14.281328202923142,0.0,306.33569602593116,43.65657459896507,-0.0,144542.12815629356,42.95341246740592,0.009718075258814116,23.867130193201092,1.1113269942549007,9.731808525460904,8.323472433177287,-0.09004375394708208,1848.9346550459838,94.29658190150248,0.4559295578301293,5.469166145078418,0.0,0.0,1.1599840613817105,-0.00036891261455677097,450.0,0.0,0.0,42.95341246740592,,159793.37646944594,0.0,0.08336363272496489,6.112911778902558
634,2021-12-29 20:00:00,0.0,2.825,98.87,0.775,1.3,0.0,89.705,332.54,324.38,1.3,0.0,0.25,7.403,7.5,0.0,-0.24052192393424313,0.01322187110042737,13053.481371542937,14.23498513799666,0.0,306.33569602593116,45.16908406877558,-0.0,144992.12815629356,44.53796341125398,0.012891324322916686,26.372130193201087,0.9957740789614,8.90536618359075,8.341527772356185,-0.08972614117835956,1892.591229644949,94.09247579335225,0.4554358579704217,5.463243900046986,0.0,0.0,1.0591785910876481,-0.0004914607082459242,450.0,0.0,0.0,44.53796341125398,,160244.53645350732,0.0,0.08336363272496489,6.112911778902558
635,2021-12-29 21:00:00,0.0,3.625,99.005,0.605,0.94,0.0,89.81,335.76,327.48,0.94,0.0,0.25,7.845,7.5,0.0,-0.23941159513845464,0.013221871100427364,13009.37146606525,14.186882732895583,0.0,306.33569602593116,48.77769169308574,-0.0,145442.12815629356,48.20480612289959,0.00932141912580129,29.592130193201058,0.9986472115625844,9.333747598020835,8.360372463843367,-0.08941276285405281,1937.7603137137246,93.88038671654866,0.454922280967552,5.457083215992296,0.0,0.0,1.1076267564819773,-0.0005112247785542362,450.0,0.0,0.0,48.20480612289959,,160695.5956320984,0.0,0.08336363272496489,6.112911778902558
