,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,Discharge,temp,RH,wind,SW_global,ppt,press,alb,vp_a,LW_in,e_a,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2021-01-18 00:00:00,0.0,0.0,0.31,0.0,0.0,0.0,-0.0,8.812,-6.567,32.53,0.851,0.0,0,621.883,0.25,0.0,0.0,,0.0,0.0,0.0,109.99804732944051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187838213088294,10.154,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10033325007965624,
1,2021-01-18 01:00:00,0.0,0.0,0.31,0.0,0.01588875880084017,0.0,-0.0,9.395,-6.579,33.705,1.196,0.0,0,621.693,0.25,1.261,168.719,0.589,0.0,0.0,100868.20940109694,109.99804732944051,21.441719989178218,0.0,0.0,-1.5007876653709062,0.0,-211.54014894086907,0.0,-137.44886980679894,-25.004270244088787,-52.10721642275715,3.0202075327757893,0.0,0.0,325.53615582051754,1.0187838213088292,10.153999999999998,0.0,0.0,0.0,0.0,4.286041115876287,559.4139588841238,-52.10721642275715,,-159.43293251811193,100868.20940109694,1.0,0.10033325007965624,6.112911778902558
2,2021-01-18 02:00:00,0.0,0.0,0.31,0.0,0.01588875880084017,0.0,-0.0,10.253,-7.31,37.112,0.969,0.0,0,621.381,0.25,1.312,167.899,0.593,-1.5007876653709062,0.0,101406.18163999189,110.58471280260838,14.682370052957797,21.441719989178218,0.0,0.4767505014633003,4.286041115876287,-181.44629594780804,0.0,-131.595322277151,-17.87911995427097,-35.554480727620245,3.2843609527177007,0.2982660585165148,0.0,326.6926094442048,1.0205918105595064,10.172019841371046,0.0,0.0,0.0,0.0018021515050737527,0.0,615.18,-272.26501247948534,,-174.7056152584348,101431.90940109694,1.0,0.10033325007965624,5.39817313985146
3,2021-01-18 03:00:00,0.0,0.0,0.31,0.0,0.015981901375673256,0.0,-0.0,10.296,-7.549,36.772,0.683,0.0,0,620.88,0.25,1.276,166.658,0.591,-1.024037163907606,-0.0016496157151026569,102006.67926993892,111.23956299884287,10.993659686889538,36.12409004213602,0.0,0.25731832252275605,4.286041115876287,-172.20707166262068,0.0,-134.94434079087196,-14.143391304345409,-26.620411084983367,3.2979400066881603,0.20313151089193304,0.0,326.7119467955446,1.0266354555668697,10.172019841371046,0.0,0.0,0.0,0.0020044842684031764,0.0,617.7599999999999,-61.91310080917637,,-175.42792836977947,102047.08940109694,1.0,0.10033325007965624,5.616504948111359
4,2021-01-18 04:00:00,0.0,0.0,0.31,0.0,0.01607599943727987,0.0,-0.0,11.846,-7.784,38.108,1.238,0.0,0,620.64,0.25,1.299,166.505,0.592,-0.76671884138485,-0.002766524674953662,102613.44561025202,111.9012493023468,20.384629795426164,47.117749729025554,0.0,-0.6548586887441841,4.286041115876287,-209.21845167960086,0.0,-136.23972285848117,-27.56761921512602,-49.35704745804618,3.7941965115712746,0.1517413404812736,0.0,326.73160080646824,1.0327421913479802,10.172019841371046,0.0,0.0,0.0,0.0020252895861136316,54.03482835016541,656.7251716498346,-22.736636373062808,,-186.48181530653804,102664.84940109693,1.0,0.10092739412396719,5.7376601375439975
5,2021-01-18 05:00:00,0.0,0.0,0.31,0.0,0.016174665605843144,0.0,-0.0,12.486,-8.092,39.618,1.281,0.0,0,620.618,0.25,1.318,166.116,0.594,-1.421577530129034,-0.003595983546118101,103249.78615210642,112.59518664351845,19.56573979142364,67.50237952445173,0.0,0.05719410889420721,58.3208694660417,-203.94052001219046,0.0,-133.72779303254802,-27.12194918688554,-47.37127300172383,3.9989305452808996,0.28156466368603067,0.0,326.7523367071172,1.0391465735586154,10.172019841371046,0.0,0.0,0.0,0.002123875803438691,23.911998606921998,725.2480013930781,1.9857744563223463,,-205.9262944685128,103375.60940109692,1.0,0.10152774055234058,5.433903728123273
6,2021-01-18 06:00:00,0.0,0.0,0.31,0.0,0.016284061342967983,0.0,-0.0,13.454,-9.07,43.24,0.828,0.0,0,620.788,0.25,1.333,164.025,0.595,-1.364383421234827,-0.005125702900494749,103955.46841370808,113.36474199968166,12.68499916241667,87.06811931587536,0.0,0.4798793360600416,82.2328680729637,-182.46582846551297,0.0,-136.0713203699186,-20.263067844365917,-30.709904443161097,4.308649772814334,0.26981441911830095,0.0,326.7754805423288,1.046248838187853,10.172019841371046,0.0,0.0,0.0,0.00235516404846095,105.88794075532451,701.3520592446755,16.66136855856274,,-199.1271970240757,104124.76940109693,1.0,0.1021573482714081,5.459837016003704
7,2021-01-18 07:00:00,0.0,0.0,0.31,0.0,0.016390796880641375,2.505,-0.0,14.047,-9.835,44.15,0.265,2.505,0,621.095,0.25,1.282,161.292,0.592,-0.8845040851747854,-0.006581736334976042,104644.13547379033,114.11574206520211,4.3301894304403135,99.75311847829204,0.0,0.5825881193969751,188.1208088282882,-154.24774730527992,0.03079420963950498,-140.92940530612455,-7.539097892656955,-10.482495914158573,4.498245323076342,0.17421227494433178,0.0,326.7982167310201,1.0531798551175435,10.172019841371046,0.0,0.0,0.0,0.002298214248737604,228.25290046156533,614.5670995384347,20.227408529002528,,-174.47515583428245,104932.00940109693,1.0,0.10285556403779421,5.681910000801409
8,2021-01-18 08:00:00,68.861,46.815,0.51,0.1,0.0660512095611837,32.768,-0.007,10.69,-9.722,43.598,0.189,79.583,0,621.454,0.25,1.277,161.474,0.591,-0.3019159657778103,-0.007515737904313109,105254.37238389831,114.7812130685914,3.2900913289229927,104.08330790873235,0.0,0.07253350906101243,416.37370928985354,-116.75480128426213,36.73452452617565,-143.3424684013927,-5.664148693829579,-7.9641388262422605,3.423026977252341,0.05840313377442482,0.0,326.8184876819129,1.0593215200819968,10.172019841371046,0.0,0.0,0.0,0.002036336091567534,221.24903094351396,420.150969056486,2.518357087916309,,-119.27315837217844,105774.82940109694,1.0,0.10353694463258042,5.962557619485256
9,2021-01-18 09:00:00,250.185,85.988,0.355,0.278,0.15238713348459568,119.787,-0.016,5.038,-8.077,38.61,1.095,205.775,0,621.867,0.25,1.286,165.569,0.591,-0.2293824567167979,-0.007827057667419498,105671.23326162588,115.23580508356149,19.177031088726057,107.37339923765535,0.0,-1.1075674296590234,637.6227402333675,-133.51615228559962,78.18149816903944,-139.5717254107017,-27.364226384302878,-46.41878307185347,1.613140853431813,0.04394355878714955,0.0,326.8324020672914,1.0635169723815598,10.172019841371046,0.0,0.0,0.0,0.0013909617481999243,0.0,302.28,-153.28695493125568,,-85.8080976343726,106416.22940109693,1.0,0.10414072491026669,5.998368656334295
10,2021-01-18 10:00:00,415.561,98.559,0.296,0.431,0.22282757598049768,241.416,-0.024,1.013,-7.43,36.482,1.457,339.975,0,622.029,0.25,1.278,166.976,0.591,-1.3369498863758214,-0.008060386079607499,105954.33623053716,115.54453242152361,22.716761524090675,126.5504303263814,0.0,-0.2467306437955985,637.6227402333675,-101.65689911941539,114.26485656218087,-133.2415033750246,-28.282889117149217,-54.98524943550531,0.32434781338615637,0.26353843269670624,0.0,326.8418827716527,1.0663662323274838,10.172019841371046,0.0,0.0,0.0,0.0009446044394905539,0.0,60.77999999999991,-949.7418647795,,-17.253092796779114,106718.50940109693,1.0,0.10455317517727263,5.47231606222199
11,2021-01-18 11:00:00,537.502,107.043,0.266,0.545,0.27199017060976954,436.932,-0.031,0.0,-6.268,33.512,1.676,543.975,0,621.507,0.25,1.284,169.918,0.591,-1.5836805301714199,-0.009456005478895574,105992.39946901306,115.58604086042864,25.40393959586985,149.26719185047207,0.0,-1.3240027162001204,637.6227402333675,-45.96925845623052,169.41315691865088,-129.210930732208,-24.994426732827236,-61.48924431887145,0.0,0.3121864090252811,0.0,326.84315936730655,1.0667493157731243,10.172019841371046,0.0,0.0,0.0,0.00012699853076671386,0.0,0.0,-45.96925845623052,0.0,,106779.28940109693,0.0,0.10483328276557437,5.36101067198348
12,2021-01-18 12:00:00,601.881,112.303,0.254,0.608,0.2976769410481386,517.847,-0.035,0.0,-5.558,32.127,1.924,630.15,0,620.718,0.25,1.299,171.962,0.592,-2.9076832463715405,-0.011108662520943495,105966.9955294172,115.55833754571123,25.0316308904951,174.67113144634192,0.0,0.06457916194084438,637.6227402333675,2.242182851909444,199.84058316821654,-121.37592444184185,-16.213389815896836,-60.58349674247816,0.0,0.5744106839097435,0.0,326.8679160412021,1.0664087000286142,10.172424938874531,0.0,0.0,0.0,-8.476027086214987e-05,0.0,0.0,2.2421828519094475,0.0,,106779.28940109693,0.0,0.10483328276557437,4.7981775174579635
13,2021-01-18 13:00:00,602.025,112.313,0.254,0.608,0.2976769410481386,584.587,-0.035,0.0,-4.588,30.298,1.991,696.9,0,620.072,0.25,1.319,174.75,0.592,-2.843104084430696,-0.01415044569042291,105941.9638985267,115.5310402383061,25.944760531267715,199.70276233683703,0.0,0.6510050966069465,637.6227402333675,22.602839991247226,214.74830245238115,-118.86841802206493,-11.034674888844139,-62.80341471548977,0.0,0.5610451652649118,0.0,326.81643863451575,1.066324724035301,10.171623895626645,0.0,0.0,0.0,-8.351173689888842e-05,0.0,0.0,22.60283999124723,0.0,,106779.28940109693,0.0,0.10483328276557437,4.824328342694897
14,2021-01-18 14:00:00,537.92,107.065,0.266,0.546,0.27240263016757754,471.835,-0.031,0.0,-3.787,28.638,2.612,578.9,0,619.609,0.25,1.324,176.868,0.593,-2.1920989878237496,-0.01712168593107486,105916.01913799542,115.50274715157624,36.61364775778149,225.64752286810474,0.0,-1.2767325455117902,637.6227402333675,-44.32804226607163,176.6955712538392,-119.58924654900716,-13.222125012337004,-88.64362411755191,0.0,0.43138215898523424,0.0,326.76307910287755,1.0662376707176293,10.170793497919206,0.0,0.0,0.0,-8.657179806521585e-05,0.0,0.0,-44.32804226607163,0.0,,106779.28940109693,0.0,0.10483328276557437,5.0952996230657845
15,2021-01-18 15:00:00,416.207,98.583,0.295,0.431,0.2228275759804976,327.492,-0.024,0.0,-2.983,24.98,2.059,426.075,0,619.302,0.25,1.226,176.966,0.586,-3.46883153333554,-0.019406430114456443,105879.40549023764,115.4628195095285,25.63433812662411,262.2611706258862,0.0,-1.2527095343468757,637.6227402333675,-43.493965420439274,128.66793638475383,-113.94308076703919,3.1733733058714133,-62.07642766864603,0.0,0.6842333246207071,0.0,326.6877698923142,1.0661147955376087,10.169621397067463,0.0,0.0,0.0,-0.00012219141206945447,0.0,0.0,-43.493965420439274,0.0,,106779.28940109693,0.0,0.10483328276557437,4.576326069512811
