,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,snow_h,Discharge,alb,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
594,2021-12-28 02:00:00,0.0,0.0,0.42,0.0,0.02743718453438037,-0.835,-0.0,6.705,54.275,4.115,-0.835,0.0,5.817,88.555,302.985,36.54,4.707,0.25,-0.3874990369903411,-0.20320129079836477,9940.923363431664,10.840701595890582,0.24251262756386133,278.42340127366714,4.802986845849887,0.3874990369903411,161884.86800627763,18.517672032441208,-0.017182536814655706,-1.4492064811589103,13.680533549170363,-3.9624636675882234,10.17365211081116,0.09233905802147595,5133.900547355813,48.41796678663169,0.6819042606666552,3.896302651652501,0.0,0.0,0.0,4.101843739958622e-05,282.42,0.0,9.314261071019244,9.203410961421964,,177238.11531833978,0.0,0.17501316546276144,5.920554260757993
595,2021-12-28 03:00:00,0.0,0.0,0.42,0.0,0.02743718453438037,-0.615,-0.0,7.05,52.98,4.345,-0.615,0.0,5.883,88.45,296.385,36.08,4.707,0.25,0.0,-0.20397338329624307,9935.87786395825,10.83519941543975,0.5683299716522154,278.665913901231,2.78154097206258,-0.0,162167.28800627764,5.331751096675261,-0.012655401366482945,-9.782869806798942,14.341598433827304,-9.289203633578245,10.177095981174814,-0.10221447658318619,5138.7035342016625,48.401582426968254,0.6817888746772478,3.8956433527414593,0.0,0.0,0.0,-0.00011363922973221592,282.42,0.0,0.0,5.33175109667526,,177520.5353183398,0.0,0.17501316546276144,6.112911778902558
596,2021-12-28 04:00:00,0.0,0.0,0.42,0.0,0.027437184534380373,-0.01,-0.0,7.8,49.615,3.855,-0.01,0.2,6.333,88.415,323.475,35.535,4.707,0.25,0.0,-0.20311857289967755,9932.527993014535,10.831546339165252,0.0,279.2342438728832,25.737876707055474,-0.0,162449.70800627765,49.34631795139184,-0.0002057788840078528,17.30713019320109,14.072321849863789,7.8894851566265025,10.179384088969442,-0.1017975583849753,5141.485075173725,48.39070278660342,0.6817122445934098,3.8952054994883323,0.0,9.533242002093232,0.48258421098071513,-7.547431491542154e-05,282.42,0.0,0.0,49.34631795139184,,177802.9553183398,0.0,0.17501316546276144,6.112911778902558
597,2021-12-28 05:00:00,0.0,0.0,0.42,0.0,0.02743718453438037,-0.355,-0.0,7.4,54.295,3.065,-0.355,0.6,6.883,88.47,328.695,35.165,4.707,0.25,0.0,-0.20226715345637128,9916.805942520554,10.814401245932991,0.0,279.2342438728832,33.959452188530584,-0.0,162732.12800627766,65.17805069347182,-0.007305150382278773,22.52713019320106,10.621333582814005,21.948176318609505,10.190140141766678,-0.10142439253715879,5167.222951880781,48.339624690833695,0.6813523639268017,3.8931491932347053,0.0,28.56953798544481,1.3411094737371414,-0.000354305522444423,282.42,0.0,1.4210854715202004e-14,65.1780506934718,,178095.3911445529,0.0,0.17501316546276144,6.112911778902558
598,2021-12-28 06:00:00,0.0,0.0,0.42,0.0,0.027437184534380366,-3.02,-0.0,5.495,71.14,2.855,-3.02,0.2,6.767,88.535,329.805,34.575,4.707,0.25,0.0,-0.20141840705683514,9912.757137791205,10.809985973600005,0.0,279.2342438728832,30.411171773356877,-0.0,163014.54800627768,58.38376239387398,-0.06214522297037153,23.637130193201074,7.352069841204425,17.364805444050738,10.192914686322178,-0.10101254793405993,5201.182404069312,48.32646648764763,0.6812596244497456,3.8926192932308354,0.0,9.520587088070494,1.0607608420235888,-9.133857288353041e-05,282.42,0.0,7.105427357601002e-15,58.38376239387397,,178407.7217920121,0.0,0.17501316546276144,6.112911778902558
599,2021-12-28 07:00:00,0.0,0.0,0.42,0.0,0.027437184534380373,-2.01,-0.0,4.35,79.97,1.92,-2.01,0.0,6.717,88.58,327.16,34.35,4.707,0.25,0.0,-0.2005729920127157,9892.927313947941,10.788361302015202,0.0,279.2342438728832,23.802766488792305,-0.0,163296.9680062777,45.75790429771483,-0.04136155568557841,20.992130193201092,3.916038786501323,10.78522170947225,10.20653089462,-0.10065573039425124,5231.5935758426685,48.261995685492856,0.6808050493901875,3.890021916865713,0.0,0.0,0.6579560270346492,-0.00044747057164484165,282.42,0.0,0.0,45.75790429771483,,178700.72313994222,0.0,0.17501316546276144,6.112911778902558
600,2021-12-28 08:00:00,0.0,0.0,0.42,0.0,0.027437184534380366,1.555,-0.0,2.57,91.5,0.84,1.555,0.0,6.8,88.56,321.195,34.25,4.707,0.25,0.0,-0.19973000082799394,9869.782503486183,10.763121595950036,0.0,279.2342438728832,16.39161911135268,-0.0,163579.3880062777,31.560123983616997,0.0319986164632211,15.02713019320106,1.0119774619015578,5.3668476906488465,10.222480992304172,-0.10031097090185837,5255.396342331461,48.18669267967694,0.68027371330185,3.886985939046945,0.0,0.0,0.32689547232463045,-0.0005229726973920638,282.42,0.0,-3.552713678800501e-15,31.560123983617,,178983.80109596928,0.0,0.17501316546276144,6.112911778902558
601,2021-12-28 09:00:00,64.922,48.139,0.541,0.1,0.07646948149205864,-4.109,-0.007,2.5,94.48,1.01,44.03,0.0,6.933,88.65,322.79,34.04,4.707,0.25,0.0,-0.19888924082876314,9853.717779847155,10.745602813355676,0.0,279.2342438728832,37.1010560022166,-0.0,163861.80800627772,71.51131426347118,35.86859017541185,16.622130193201087,1.1848433773674665,7.702104892281072,10.233588592891563,-0.09994296768185762,5271.787961442814,48.13439054430626,0.6799044264123432,3.884875886991544,0.0,0.0,0.4686271241691603,-0.0003635605936024028,282.42,0.0,0.0,71.51131426347118,,179266.54799144162,0.0,0.17501316546276144,6.112911778902558
602,2021-12-28 10:00:00,176.783,85.7,0.42,0.217,0.13283248284882515,-20.0,-0.014,2.66,93.24,0.82,65.7,1.2,7.2,88.67,324.84,33.83,4.707,0.25,0.0,-0.19805111028217334,9817.085350969108,10.70565469026075,0.0,279.2342438728832,51.973623031036894,-0.0,164144.22800627773,100.42685196499832,62.282512757267625,18.672130193201042,1.02374789198096,8.289076033406683,10.259030526283508,-0.09964543714150605,5308.889017445031,48.01501942488589,0.6790608369025489,3.8800557381326644,0.0,56.75538153655821,0.503090073149635,-0.0008299289269727886,282.42,0.0,0.0,100.42685196499832,,179549.43661856581,0.0,0.17501316546276144,6.112911778902558
603,2021-12-28 11:00:00,264.444,99.27,0.37,0.302,0.1726840945959319,-48.825,-0.018,3.17,92.3,0.775,50.445,0.0,7.5,88.74,327.49,33.015,4.707,0.25,0.0,-0.19721443675261618,9822.370199547779,10.711417883912517,0.0,279.2342438728832,57.340556360322324,-0.0,164426.64800627774,110.75744751486647,68.12902431101521,21.322130193201076,1.1539877858188299,9.996161571578188,10.255350336076006,-0.09920668282283447,5360.862640476068,48.032249884939404,0.6791826683758282,3.880751865609458,0.0,0.0,0.606916176189108,0.00012002897678261808,282.42,0.0,1.4210854715202004e-14,110.75744751486646,,179889.11509017553,0.0,0.17501316546276144,6.112911778902558
604,2021-12-28 12:00:00,310.997,103.983,0.35,0.345,0.19238710397157152,9.457,-0.02,4.185,89.095,1.43,113.44,0.4,7.433,88.69,326.925,32.67,4.707,0.25,0.0,-0.19638159664768712,9765.636559363646,10.64954913780114,0.0,279.2342438728832,67.38780750182363,-0.0,164709.06800627775,130.66808409121285,79.35180363169437,20.75713019320108,2.8094866819839064,17.553611178324307,10.29503107099224,-0.09897866498307596,5418.20319683639,47.847116400448535,0.6778724981299692,3.8732657416804686,0.0,18.852304822242758,1.0616582999547022,-0.001288066793864192,282.42,0.0,0.0,130.66808409121285,,180172.14200635173,0.0,0.17501316546276144,6.112911778902558
605,2021-12-28 13:00:00,309.767,103.9,0.351,0.344,0.1919327940581911,-41.655,-0.02,3.91,91.825,1.07,62.245,0.0,7.5,88.72,330.98,32.4,4.707,0.25,0.0,-0.19554906476558095,9718.16271498402,10.5977783151407,0.0,279.2342438728832,63.09209956587395,-0.0,164991.48800627777,122.73660442955662,71.92877959762954,24.812130193201085,1.9647300664457608,13.801152105275692,10.328531754466953,-0.0987192874624107,5485.591004338214,47.69192385809943,0.6767722625482554,3.8669791541611547,0.0,0.0,0.8319988003131619,-0.001082005072722736,282.42,0.0,1.4210854715202004e-14,122.7366044295566,,180474.47596947395,0.0,0.17501316546276144,6.112911778902558
606,2021-12-28 14:00:00,260.919,98.939,0.372,0.298,0.17083446190995033,-22.234,-0.018,3.775,93.35,0.95,76.705,2.2,7.383,88.69,327.735,32.4,4.707,0.25,0.0,-0.19471736465751768,9655.90261421846,10.529882894458517,0.0,279.2342438728832,59.42561500397155,-0.0,165273.90800627778,116.10038735290658,71.35549993042062,21.56713019320108,1.6835888434827657,11.219796359937924,10.372882266898253,-0.09851024103407796,5548.683103904088,47.488011270689555,0.6753239019073592,3.8587034302345202,0.0,102.90947337587322,0.673490497747214,-0.0014236251169945603,282.42,0.0,1.4210854715202004e-14,116.10038735290657,,180757.72796827427,0.0,0.17501316546276144,6.112911778902558
607,2021-12-28 15:00:00,171.513,84.697,0.424,0.212,0.130455550773973,-68.332,-0.014,3.555,93.755,0.845,16.365,2.8,7.233,88.75,329.2,32.33,4.707,0.25,0.0,-0.19388564578271328,9700.05996308811,10.57803703717351,0.0,279.2342438728832,51.50740805904109,-0.0,165556.3280062778,100.32488063929753,56.837033478384654,23.032130193201056,1.4111900275387572,8.801089146797521,10.341378186322741,-0.09794039294719413,5608.10871890806,47.63267923529617,0.6763517765014251,3.864576557500963,0.0,131.3746990831926,0.5299122340247016,0.0010140273603058937,282.42,0.0,0.0,100.32488063929753,,181143.7309321479,0.0,0.17501316546276144,6.112911778902558
608,2021-12-28 16:00:00,59.274,45.153,0.553,0.094,0.07354423579613599,-40.638,-0.006,3.215,94.2,1.275,4.515,1.8,6.833,88.81,327.26,31.85,4.707,0.25,0.0,-0.1930599947968838,9780.457166346287,10.665711195579375,0.0,279.2342438728832,37.87494055571178,-0.0,165838.7480062778,73.36705580008996,31.62323200928747,21.092130193201058,1.926965126904081,8.537355628916666,10.28462820554924,-0.09725536376854942,5659.616126967101,47.89551359126588,0.6782152443101931,3.8752241439487642,0.0,84.92118238171986,0.516869282728123,0.001840630420404675,282.42,0.0,0.0,73.36705580008996,,181558.05554346513,0.0,0.17501316546276144,6.112911778902558
609,2021-12-28 17:00:00,0.0,0.0,0.42,0.0,0.027437184534380373,0.325,-0.0,2.41,95.135,2.085,0.325,0.4,6.6,88.835,323.6,31.61,4.707,0.25,0.0,-0.19224237139718361,9828.020277455023,10.717579364727397,0.0,279.2342438728832,20.4057264270681,-0.0,166121.16800627782,39.40003422100288,0.0066878137302552165,17.43213019320109,2.3628058181576943,9.443677936410085,10.251419460880822,-0.09668700137705964,5697.491067522813,48.050667703112005,0.6793128711459623,3.8814958254697904,0.0,18.932506336847315,0.573592032831301,0.0010829442104047311,282.42,0.0,-7.105427357601002e-15,39.40003422100289,,181925.9135951296,0.0,0.17501316546276144,6.112911778902558
610,2021-12-28 18:00:00,0.0,0.0,0.42,0.0,0.02743718453438037,-0.145,-0.0,2.24,92.88,1.435,-0.145,0.0,6.65,88.855,321.255,31.355,4.707,0.25,0.0,-0.19143083959283097,9827.120649397633,10.716598309048674,0.0,279.2342438728832,17.565722996881064,-0.0,166403.58800627783,33.918533970495,-0.002983793818113865,15.087130193201062,1.511828797715426,7.166795459757237,10.252045098453783,-0.09628178481439825,5717.896793949881,48.04773538055274,0.6792921430797018,3.881377388287047,0.0,0.0,0.43527171713380103,-2.041710814061737e-05,282.42,0.0,7.105427357601002e-15,33.91853397049499,,182227.8396934993,0.0,0.17501316546276144,6.112911778902558
611,2021-12-28 19:00:00,0.0,0.0,0.42,0.0,0.027437184534380363,-0.255,-0.0,2.04,94.99,1.035,-0.255,0.0,6.7,88.85,315.88,30.915,4.707,0.25,0.0,-0.19062268427004406,9809.990198117885,10.69791733709693,0.0,279.2342438728832,13.717287314221739,-0.0,166686.00800627784,26.518223175003858,-0.005247361542200245,9.712130193201062,0.9929989113919369,5.6502959755461015,10.263976546737396,-0.09593109033043991,5735.462516946762,47.99188187511774,0.6788972037585789,3.8791207619350887,0.0,0.0,0.3427689653315667,-0.00038880025882145707,282.42,0.0,3.552713678800501e-15,26.518223175003854,,182510.69496521645,0.0,0.17501316546276144,6.112911778902558
