,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,snow_h,SW_global,alb,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2021-12-03 08:00:00,0.0,-6.115,96.225,0.0,0.414,0.276,0.0,3.95,89.42,286.04,47.72,0.69,0.25,1.222,0.0,0.0,0.0,0.0,6.865242838875884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3.86,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11398963730569948,
1,2021-12-03 09:00:00,0.003,-5.675,96.46,0.0,4.161,2.774,0.0,3.9,89.47,289.835,46.95,6.935,0.25,4.709,0.0,0.0,0.019515550563773392,6295.427683249185,6.865242838875884,0.0,0.0,0.0,-0.0,0.0,-3.73126439002756,2.1414031544218957,-16.332869806798954,-0.0,-0.0,10.460202262349497,0.0,0.0,47.11159857527567,0.44,3.86,0.0,0.0,-0.0,0.0,280.64530242983136,1.8946975701686146,-0.0,,-3.73126439002756,6295.427683249185,1.0,0.11398963730569948,6.112911778902558
2,2021-12-03 10:00:00,0.142,-6.235,95.38,0.57,48.732,32.488,0.0,3.683,89.5,294.71,46.685,81.22,0.25,5.553,0.0,0.0,0.08814768472366673,6297.322380819353,6.867309030337354,0.7456826060099719,0.0,7.2669964112795915,-0.0,280.64530242983136,14.306757687608528,27.587709728965297,-11.457869806798954,-1.6364251135048684,-12.517967128274735,12.331310007221788,0.0,0.0,47.12568653773754,0.44,3.860580816967007,0.0005808169670069635,0.0,0.0,4.385738382807195e-05,333.18,0.0,-1.7763568394002505e-15,14.306757687608531,,6577.967683249185,0.0,0.11398963730569948,6.112911778902558
3,2021-12-03 11:00:00,0.255,-5.895,95.625,0.625,106.344,70.896,0.0,3.517,89.48,313.305,46.325,177.24,0.25,10.674,0.0,0.0,0.14276120546884047,6289.309701802064,6.8585711033828405,0.8723799501961628,0.7456826060099719,40.11179919673131,-0.0,613.8253024298314,79.06928592743475,64.55834822578377,7.137130193201074,-1.6960867679910008,-14.663406289524355,23.733300565965262,0.0,7.2669964112795915,47.06610852103238,0.44,3.8581239440903032,-0.002456872876703927,0.0,0.0,-0.00018541749938254885,640.44,0.0,0.0,79.06928592743475,,6911.147683249185,0.0,0.11397248778376248,6.112911778902558
4,2021-12-03 12:00:00,0.332,-7.72,93.405,0.555,13.566,9.044,0.0,3.333,89.455,299.18,45.825,22.61,0.25,10.307,0.0,0.0,0.17901509304568322,6248.325522655137,6.813877342044861,0.8242398142003686,1.6180625562061346,4.418552762195314,-0.0,1254.2653024298315,8.76671255290266,8.604389064193304,-6.987869806798926,-1.9719144866286504,-13.944528322243112,23.066636104380045,0.0,47.378795608010904,46.761371927794144,0.44,3.845532698543571,-0.012591245546732433,0.0,0.0,-0.0009495954252943518,618.4200000000001,0.0,0.0,8.76671255290266,,7551.587683249185,0.0,0.11404506604148157,6.112911778902558
5,2021-12-03 13:00:00,0.368,-9.33,93.73,0.455,9.726,6.484,0.0,3.367,89.335,277.25,40.805,16.21,0.25,0.565,0.0,0.0,0.19559598999558583,6243.082730078741,6.808160010990994,0.6670249401179652,2.4423023704065034,0.0,-0.4228820423872939,1872.6853024298316,-34.608250493731795,6.289774949022801,-28.917869806798933,-1.951482048532337,-11.29417500731395,1.2655014198906283,0.0,51.797348370206215,46.7223893001322,0.44,3.8439190213122623,-0.0016136772313086669,0.0,0.0,-0.00012226611021368374,22.159157126417064,11.740842873582936,-11.29417500731395,,-23.314075486417845,8170.007683249185,1.0,0.11441847839875147,6.112911778902558
6,2021-12-03 14:00:00,0.358,-9.11,94.71,0.41,15.321,10.214,13.215,3.683,89.43,275.875,45.21,25.535,0.85,0.0,-0.4228820423872939,0.0,0.19100359518772142,6254.156548012206,6.8202361483230165,0.4868641588029343,3.1093273105244688,0.0,-1.3508403316925799,1894.8444595562487,-36.07773701372104,1.9710549122806624,-28.401271261722968,-1.639089054667187,-8.229161011760226,0.0,0.22072940214867767,51.797348370206215,46.80472834111906,0.44,3.8473266327405913,0.0034076114283288174,614.5187775006048,0.0,0.00025846574871093867,0.0,0.0,-36.07773701372104,0.0,,8203.907683249185,0.0,0.114466511276762,5.903267496329419
7,2021-12-03 15:00:00,0.302,-7.505,95.29,0.445,14.739,9.826,0.0,3.9,89.41,284.445,44.57,24.565,0.848,0.0,-1.7737223740798738,-0.0028358629476192966,0.16432251968150513,6868.188461354009,7.489845650331525,0.35959737321616075,3.596191469327403,0.0,-0.6669551491514459,1894.8444595562487,-17.812788015355885,1.8616883418730272,-13.847488727451719,-1.1733740316084604,-5.537855161881508,0.0,0.8842415637127786,51.797348370206215,51.37033547497479,0.44,4.031770350341704,0.18444371760111267,0.0,0.0,0.014306449919510399,0.0,0.0,-17.812788015355885,0.0,,8818.42646074979,0.0,0.11436512726931426,5.276689512261584
8,2021-12-03 16:00:00,0.208,-5.94,96.065,0.6,5.064,3.376,0.0,4.083,89.435,289.875,43.92,8.44,0.847,0.0,-2.4406775232313196,-0.014189766315268379,0.11953709216650385,6867.828863980792,7.48945350488636,0.3187086281260775,3.9557888425435634,0.0,-0.3574762998402543,1894.8444595562487,-9.547342962521071,0.60914438271387,-5.495855484361414,-0.9638416048098082,-4.908417641141495,0.0,1.2116273850777752,51.797348370206215,51.367661709178265,0.44,4.031664803368655,-0.000105546973048856,0.0,0.0,-7.633694456910947e-06,0.0,0.0,-9.547342962521071,0.0,,8818.42646074979,0.0,0.10913320000051807,4.990236802295364
9,2021-12-03 17:00:00,0.083,-4.815,96.815,0.41,-0.051,-0.034,0.0,4.2,89.4,292.22,43.43,-0.085,0.845,0.0,-2.7981538230715737,-0.029747397907373054,0.05841564575625073,6867.5101553526665,7.489105949130498,0.15425239709602948,4.274497470669641,0.0,-0.11129080830344668,1894.8444595562487,-2.9723131741153397,-0.005731775679703163,-1.5937740024194227,-0.3794527293169727,-2.375744020516702,0.0,1.3823893538174616,51.797348370206215,51.36529196931396,0.44,4.031571255517404,-9.354785125115271e-05,0.0,0.0,-6.766041986299253e-06,0.0,0.0,-2.9723131741153397,0.0,,8818.42646074979,0.0,0.10913605705324467,4.842607220499822
