,When,sea,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,a,vp_a,LW_in,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,s_cone,input,vp_ice,thickness,$q_{T}$,$q_{melt}$
0,2020-12-14 00:00:00,0.0,-9.68,44.13,0.774,60.0,-2.71,-0.904,0,689.477,0.0,0.0,171.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,18.276421217989263,0,0.0,0.0,0.0002735765356008845,,,,0.0,0.0
1,2020-12-14 00:15:00,0.0,-10.14,39.03,0.0,60.0,-2.32,-0.774,0,689.424,0.35,1.10266,171.1,0.0,0.0,4.3541056325440645e-05,1.748964279966379,1.748964279966379,365.5542866550493,0.0,0.0,0.0,0.0,0.0,-129.2777044955519,-0.5031656599129388,-128.77453883563894,-0.0,-0.0,0.0,0.0,0.0,1049.3786072497344,0.004999999999999999,18.27642121798926,0,0.0,0.0,0.0002735765356008845,1.748964279966379,6.134396504883429,,0.0,-129.2777044955519
2,2020-12-14 00:30:00,0.0,-10.47,41.46,0.269,60.0,-2.296,-0.766,0,689.371,0.35,1.14097,170.5,0.0,0.0,4.354105632544064e-05,367.3032509350157,0.40054880145585137,121.04735981812559,1.0785871102193867,0.0,0.0,0.0,84.44571334495072,-115.37986609099625,-0.4979649806724601,-129.37453883563893,-7.149329199961533,-8.6890206730239,21.641966925276684,0.0,0.0,392.80939903614126,0.003059108189071304,11.181909962973497,0,0.0,0.0,0.0002735765356008845,301.7489642799664,6.1343954340477636,0.00037988341978854726,0.0,-115.37986609099625
3,2020-12-14 00:45:00,0.0,-10.62,56.8,0.397,60.0,-2.324,-0.774,0,689.318,0.35,1.54454,170.0,0.0,0.0,4.354105632544064e-05,488.35061075314127,0.5325524653796524,171.20168430417877,1.7691517966534482,1.0785871102193867,0.0,0.0,412.3197664166057,-135.15236897736176,-0.5031657731196852,-129.87453883563893,-10.701581577215011,-11.787165836547574,5.926917208611892,0.0,0.0,474.95578258010335,0.0033638025149365044,12.295654331422234,0,0.0,0.0,0.0002735765356008845,601.7489642799665,6.1343943632043425,0.0003360501664362053,0.0,-135.15236897736176
4,2020-12-14 01:00:00,0.0,-10.6,58.43,0.736,60.0,-2.47,-0.824,0,689.265,0.35,1.5914,169.6,0.0,0.0,4.354105632544065e-05,659.5522950573201,0.7192500491355726,220.81971584665126,3.9664982095639814,2.847738906872835,0.0,0.0,689.3489303157735,-143.75030786571816,-0.5356699051659305,-130.27453883563894,-19.800822441733892,-21.62917185818062,6.8607233168205735,0.0,0.0,580.3164034875533,0.0037182306327835026,13.591189846076409,0,0.0,0.0,0.0002735765356008845,901.7489642799665,6.134393292353166,0.0003930841366784134,0.0,-143.75030786571816
5,2020-12-14 01:15:00,0.0,-10.79,59.84,0.77,60.0,-2.562,-0.854,0,689.286,0.35,1.60528,169.1,0.0,0.0,4.354105632544063e-05,880.3720109039714,0.9600567185430441,270.0860676505773,5.015365985243205,6.814237116436816,0.0,0.0,914.5627162595582,-145.1177836866071,-0.5551725089210987,-130.77453883563894,-21.087492987788533,-22.55921232045529,7.29942064574144,0.0,0.0,703.5195557101877,0.004093944852042616,14.964532111829916,0,0.0,0.0,0.0002735765356008845,1201.7489642799665,6.134393716653617,0.00041495754378177984,0.0,-145.1177836866071
6,2020-12-14 01:30:00,0.0,-11.09,52.65,0.745,60.0,-2.573,-0.858,0,689.307,0.35,1.37891,168.5,0.0,0.0,4.354105632544064e-05,1150.4580785545486,1.2545889624368032,323.4490993451434,6.090029614850395,11.829603101680021,0.0,0.0,1089.4612826237376,-145.43370182502017,-0.5577728202396515,-131.37453883563893,-20.970743649176075,-22.917697986483123,7.469353480034512,0.0,0.0,840.9029734392107,0.0044758636216552785,16.36055377272936,0,0.0,0.0,0.0002735765356008845,1501.7489642799665,6.13439414095285,0.00041865537567955087,0.0,-145.43370182502017
7,2020-12-14 01:45:00,0.0,-11.28,48.01,0.389,60.0,-2.38,-0.794,0,689.328,0.35,1.23839,168.2,0.0,0.0,4.354105632544064e-05,1473.907177899692,1.6073142616136227,358.9650464718284,3.861825981510623,17.919632716530415,0.0,0.0,1209.9221536637438,-135.74524444375197,-0.5161673580141355,-131.67453883563894,-11.137762278709218,-12.32001954755846,7.583224028610343,0.0,0.0,991.9248687413269,0.00486119777539861,17.76905963342747,0,0.0,0.0,0.0002735765356008845,1801.7489642799665,6.134394565250866,0.0004194601640355813,0.0,-135.74524444375197
8,2020-12-14 02:00:00,0.02359,-11.41,58.32,0.538,60.0,-2.316,-0.772,0,689.35,0.35,1.48871,167.9,0.0,0.0,0.01183743456807704,1832.8722243715204,1.9987701465338281,429.33113278936605,5.860590243571739,21.78145869804104,0.0,0.0,1297.0952812104047,-140.79841575207305,-0.5196200739987832,-131.97453883563892,-15.58192191480851,-16.167840542828603,7.277665072373169,0.0,0.0,1147.0617976661044,0.005227539332402404,19.108142154518543,0,0.0,0.0,0.0002735765356008845,2101.7489642799665,6.134395009752242,0.00039464267633185923,0.0,-140.79841575207305
9,2020-12-14 02:15:00,0.0702,-11.54,60.22,0.861,60.0,-2.442,-0.814,0,689.39,0.35,1.52124,167.4,0.0,0.0,0.0351247837990592,2262.2033571608863,2.4669611310369532,450.0,10.550798223199523,27.642048941612778,0.0,-0.37332132049511163,1311.903558177467,-149.57757358181834,-0.5848535693242466,-132.47453883563892,-25.222449626111388,-25.6933809956045,8.704268449256245,0.0,-10.550798223199523,1147.0618201309996,0.006452035701237316,19.108142154518543,0,0.0,0.0,0.0002735765356008845,2401.7489642799665,6.13439581793314,0.0004081654410039119,-3.9882103329153025,-145.58936324890306
