,When,h_ice,h_f,r_ice,ice,T_a,Discharge
184,2021-02-01 15:00:00,0.03527846309772898,1.35,1.6382311282244486,90.91969246080174,5.021,0.0
185,2021-02-01 15:15:00,0.0352663361764125,1.35,1.6376679886133165,90.82596414377826,4.645,0.0
186,2021-02-01 15:30:00,0.03525172393557718,1.35,1.6369894378577685,90.71311252528363,4.902,0.0
187,2021-02-01 15:45:00,0.035245925957548295,1.35,1.6367201963077227,90.66836014945103,4.326,0.0
188,2021-02-01 16:00:00,0.03523773215321597,1.35,1.6363396994227362,90.60514040828734,4.448,0.0
189,2021-02-01 16:15:00,0.03523214254449092,1.35,1.6360801339483955,90.56203034519905,4.209,0.0
190,2021-02-01 16:30:00,0.035226383947734474,1.35,1.6358127211522324,90.51763125887221,4.374,0.0
191,2021-02-01 16:45:00,0.03522216448251242,1.35,1.6356167812312645,90.48510817186035,4.645,0.0
192,2021-02-01 17:00:00,0.035219590857497034,1.35,1.635497269431646,90.46527483174825,4.603,0.0
193,2021-02-01 17:15:00,0.035216576162591405,1.35,1.6353572756053045,90.44204612414165,3.827,0.0
194,2021-02-01 17:30:00,0.03521401865253507,1.35,1.6352385121383863,90.4223432168685,2.903,0.0
195,2021-02-01 17:45:00,0.035211549296351924,1.35,1.6351238422857146,90.40332215734121,2.576,0.0
196,2021-02-01 18:00:00,0.03520889739058265,1.35,1.6350006953513283,90.38289791804286,2.349,0.0
197,2021-02-01 18:15:00,0.035207360689889756,1.35,1.6349293353574734,90.37106408537952,2.187,0.0
198,2021-02-01 18:30:00,0.03520585958282298,1.35,1.634859628230018,90.35950534966561,2.002,0.0
199,2021-02-01 18:45:00,0.035204690395407134,1.35,1.6348053345037277,90.3505031248114,1.58,0.0
200,2021-02-01 19:00:00,0.03520382977065497,1.35,1.6347653695467845,90.34387707774702,0.935,0.0
201,2021-02-01 19:15:00,0.035202527796236845,1.35,1.6347049095711328,90.33385364557806,0.796,0.0
202,2021-02-01 19:30:00,0.03520138114883485,1.35,1.6346516625387484,90.32502663418013,0.562,0.0
203,2021-02-01 19:45:00,0.035199708240188254,1.35,1.6345739774363122,90.31214944026509,0.572,0.0
204,2021-02-01 20:00:00,0.035198034892017796,1.35,1.6344962719236429,90.29927008755315,0.628,0.0
205,2021-02-01 20:15:00,0.03519612319012061,1.35,1.6344074979442553,90.2845576829356,0.544,0.0
206,2021-02-01 20:30:00,0.03519462156002176,1.35,1.6343377665286831,90.2730023001671,0.273,0.0
207,2021-02-01 20:45:00,0.035193445969614885,1.35,1.634283175465766,90.26395655459369,0.014,0.0
208,2021-02-01 21:00:00,0.03519281390533504,1.35,1.63425382420476,90.25909329697735,-0.673,3.58
209,2021-02-01 21:15:00,0.03557264439113452,1.35,1.6518920677858806,93.21320482620203,-0.924,3.58
210,2021-02-01 21:30:00,0.03566623021477097,1.35,1.6562379263063338,93.95082819573621,-1.51,3.58
211,2021-02-01 21:45:00,0.03577895271867587,1.35,1.6614724376351535,94.84443639190808,-1.663,3.58
212,2021-02-01 22:00:00,0.035890732737385994,1.35,1.6666631826417357,95.73615078741236,-1.501,3.58
213,2021-02-01 22:15:00,0.03600238334540342,1.35,1.6718479181851362,96.63239488370743,-1.216,3.58
214,2021-02-01 22:30:00,0.03611185515144351,1.35,1.6769314763838312,97.51656312469215,-1.373,3.58
215,2021-02-01 22:45:00,0.036443235581389,1.35,1.6769314763838312,98.41142384230263,-2.145,3.58
216,2021-02-01 23:00:00,0.03678040228097282,1.35,1.6769314763838312,99.32190981998566,-2.405,3.58
217,2021-02-01 23:15:00,0.03712239117423296,1.35,1.6769314763838312,100.24541766409078,-2.654,3.58
218,2021-02-01 23:30:00,0.037465471668533284,1.35,1.6769314763838312,101.17187327095402,-2.522,3.58
219,2021-02-01 23:45:00,0.0378041339662198,1.35,1.6769314763838312,102.0863979662875,-2.538,3.58
220,2021-02-02 00:00:00,0.03813688255020844,1.35,1.6769314763838312,102.98495325122371,-2.842,3.58
221,2021-02-02 00:15:00,0.03846930787465814,1.35,1.6769314763838312,103.882635605121,-4.494,3.58
222,2021-02-02 00:30:00,0.03880925399882085,1.35,1.6769314763838312,104.80062714936271,-5.423,3.58
223,2021-02-02 00:45:00,0.039189280685962086,1.35,1.6769314763838312,105.8268523673766,-6.091,3.58
224,2021-02-02 01:00:00,0.03958658390549726,1.35,1.6769314763838312,106.8997311858412,-6.405,3.58
225,2021-02-02 01:15:00,0.03998326745463504,1.35,1.6769314763838312,107.97093664448612,-6.931,3.58
226,2021-02-02 01:30:00,0.040369111730954726,1.35,1.6769314763838312,109.01287169795361,-7.3,3.58
227,2021-02-02 01:45:00,0.04074262693858889,1.35,1.6769314763838312,110.02151329696696,-7.687,3.58
228,2021-02-02 02:00:00,0.04112630839034782,1.35,1.6769314763838312,111.05760785243392,-8.08,3.58
229,2021-02-02 02:15:00,0.04152150496836847,1.35,1.6769314763838312,112.12479788976638,-8.47,3.58
230,2021-02-02 02:30:00,0.041891471407120066,1.35,1.6769314763838312,113.12385638253106,-8.77,3.58
231,2021-02-02 02:45:00,0.04228111846748036,1.35,1.6769314763838312,114.17606048555001,-9.15,3.58
232,2021-02-02 03:00:00,0.04265109848162799,1.35,1.6769314763838312,115.1751556373553,-9.56,3.58
233,2021-02-02 03:15:00,0.04300535070167215,1.35,1.6769314763838312,116.13177940628448,-9.71,3.58
234,2021-02-02 03:30:00,0.04338275625574463,1.35,1.6769314763838312,117.15092650861348,-9.91,3.58
235,2021-02-02 03:45:00,0.04376584953085,1.35,1.6769314763838312,118.18543275006215,-10.16,3.58
236,2021-02-02 04:00:00,0.04417745333740258,1.35,1.6769314763838312,119.29692891706102,-10.36,3.58
237,2021-02-02 04:15:00,0.04460931215597573,1.35,1.6769314763838312,120.46312177992367,-10.62,3.58
238,2021-02-02 04:30:00,0.045016186563491774,1.35,1.6769314763838312,121.56184666342706,-11.04,3.58
239,2021-02-02 04:45:00,0.04537227142926379,1.35,1.6769314763838312,122.52341931443543,-11.15,3.58
240,2021-02-02 05:00:00,0.04575697325457093,1.35,1.6769314763838312,123.56226928972528,-11.44,3.58
241,2021-02-02 05:15:00,0.04613783104165255,1.35,1.6769314763838312,124.59073881253767,-11.65,3.58
242,2021-02-02 05:30:00,0.04651192152032355,1.35,1.6769314763838312,125.60093387520283,-11.63,3.58
243,2021-02-02 05:45:00,0.04696303309765036,1.35,1.6769314763838312,126.81911694616895,-11.8,3.58
244,2021-02-02 06:00:00,0.04741124729652587,1.35,1.6769314763838312,128.02947592758173,-12.11,3.58
245,2021-02-02 06:15:00,0.04780247557687085,1.35,1.6769314763838312,129.08594996184084,-12.57,3.58
246,2021-02-02 06:30:00,0.04817400307476366,1.35,1.6769314763838312,130.08922394344282,-12.65,3.58
247,2021-02-02 06:45:00,0.04857384462976414,1.35,1.6769314763838312,131.16895729069293,-12.88,3.58
248,2021-02-02 07:00:00,0.04895710423222731,1.35,1.6769314763838312,132.2039126830428,-12.84,3.58
249,2021-02-02 07:15:00,0.049376091091317804,1.35,1.6769314763838312,133.33534606749694,-12.8,3.58
250,2021-02-02 07:30:00,0.04982097532195606,1.35,1.6769314763838312,134.53671279258697,-12.95,3.58
251,2021-02-02 07:45:00,0.05026322865529871,1.35,1.6769314763838312,135.73097503464436,-13.06,3.58
252,2021-02-02 08:00:00,0.05066600494845175,1.35,1.6769314763838312,136.81863335769833,-12.45,3.58
253,2021-02-02 08:15:00,0.05100921127503342,1.35,1.6769314763838312,137.74542876243558,-10.21,3.58
254,2021-02-02 08:30:00,0.05131815980665201,1.35,1.6769314763838312,138.57971431380145,-8.62,3.58
255,2021-02-02 08:45:00,0.05157167734541434,1.35,1.6769314763838312,139.26431384401818,-7.72,3.58
256,2021-02-02 09:00:00,0.05180253074159295,1.35,1.6769314763838312,139.8877110548951,-7.833,3.58
257,2021-02-02 09:15:00,0.0519997488743689,1.35,1.6769314763838312,140.42027949851357,-7.021,3.58
258,2021-02-02 09:30:00,0.05215791993760282,1.35,1.6769314763838312,140.84740511716882,-5.89,3.58
259,2021-02-02 09:45:00,0.052270269444863224,1.35,1.6769314763838312,141.15079406716438,-5.034,3.58
260,2021-02-02 10:00:00,0.05233457667149182,1.35,1.6769314763838312,141.32444949690074,-4.48,3.58
261,2021-02-02 10:15:00,0.05236177179434726,1.35,1.6769314763838312,141.39788728910207,-3.727,3.58
262,2021-02-02 10:30:00,0.05234176042016453,1.35,1.6771616617609542,141.38265453581255,-2.978,3.58
263,2021-02-02 10:45:00,0.052339283628998985,1.35,1.677082299142011,141.36258497355416,-2.486,3.58
264,2021-02-02 11:00:00,0.052336828806751216,1.35,1.6770036404624529,141.34269530070293,-1.643,3.58
265,2021-02-02 11:15:00,0.05233448722821402,1.35,1.6769286103962293,141.32372489944362,-1.073,3.58
266,2021-02-02 11:30:00,0.052323861404770855,1.35,1.6765881322854346,141.23766065273742,-0.704,3.58
267,2021-02-02 11:45:00,0.05228304569962913,1.35,1.6752802944268697,140.90739723705374,-0.387,3.58
