,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,Discharge,alb,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
14,2020-01-04 06:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,1.517,94.983,0.333,0.0,0.0,6.5,804.354,284.786,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.05650206408169732,4.52913691900922
15,2020-01-04 07:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,1.567,94.633,0.167,0.0,0.0,6.5,804.868,278.73,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0565083405388842,4.657154808152255
16,2020-01-04 08:00:00,0.0,0.0,0.41,0.0,0.0,9.436,-0.0,1.767,94.983,0.417,9.436,0.0,6.6,805.151,284.892,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.05651145644169754,4.555026037191325
17,2020-01-04 09:00:00,65.369,48.398,0.541,0.101,0.0,6.828,-0.007,1.95,94.167,0.5,55.226,0.0,6.617,805.322,284.609,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056512917575346315,4.743650687155776
18,2020-01-04 10:00:00,179.484,86.288,0.419,0.22,0.0,24.973,-0.014,2.267,93.4,0.833,111.261,0.0,6.733,805.676,286.927,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,5.596540306656338
19,2020-01-04 11:00:00,269.86,99.9,0.368,0.307,0.0,68.699,-0.018,3.167,91.067,1.283,168.599,0.0,7.017,805.773,285.029,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
20,2020-01-04 12:00:00,319.217,104.693,0.347,0.353,0.0,38.993,-0.021,3.583,86.517,1.8,143.686,0.0,6.867,805.468,284.22,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
21,2020-01-04 13:00:00,320.561,104.809,0.347,0.354,0.0,69.867,-0.021,3.633,85.6,1.633,174.676,0.0,6.8,805.092,282.796,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
22,2020-01-04 14:00:00,273.717,100.326,0.366,0.31,0.0,11.392,-0.019,3.267,86.9,1.367,111.718,0.0,6.717,804.944,290.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
23,2020-01-04 15:00:00,185.271,87.443,0.415,0.226,0.0,-9.656,-0.014,2.9,89.5,1.367,77.787,0.0,6.733,805.442,286.991,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
24,2020-01-04 16:00:00,71.666,51.608,0.53,0.108,0.0,-38.205,-0.007,2.65,92.0,1.35,13.403,0.0,6.817,805.784,284.805,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
25,2020-01-04 17:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,2.35,93.65,1.417,0.0,0.0,6.8,805.436,283.422,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
26,2020-01-04 18:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,2.3,95.1,1.817,0.0,0.0,6.9,805.678,287.723,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.095398446570021
27,2020-01-04 19:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,2.3,95.917,2.1,0.0,0.0,6.95,806.376,269.076,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
28,2020-01-04 20:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,2.283,95.8,1.9,0.0,0.0,6.917,806.008,282.829,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.066611281856148
29,2020-01-04 21:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,2.167,95.567,1.817,0.0,0.0,6.817,806.039,273.815,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.112911778902558
30,2020-01-04 22:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,1.667,95.8,1.017,0.0,0.0,6.617,806.734,284.053,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,6.002888394036746
31,2020-01-04 23:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,0.65,95.85,3.933,0.0,0.0,6.15,806.716,273.502,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,5.84204399457394
32,2020-01-05 00:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-0.517,96.167,2.75,0.0,0.0,5.65,806.375,274.616,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,5.8330533843129055
33,2020-01-05 01:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-0.7,95.933,2.083,0.0,0.0,5.583,806.192,267.79,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,5.207354751604207
34,2020-01-05 02:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-0.65,95.0,0.667,0.0,0.0,5.55,806.179,258.696,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,4.992100074217405
35,2020-01-05 03:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-0.6,94.067,0.167,0.0,0.0,5.517,805.959,259.426,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,4.525005645262507
36,2020-01-05 04:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-0.567,94.3,0.0,0.0,0.0,5.533,806.137,234.099,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,4.120017534287819
37,2020-01-05 05:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-0.583,93.95,0.25,0.0,0.0,5.517,805.982,238.149,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,3.441398367092962
38,2020-01-05 06:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-0.733,94.067,0.5,0.0,0.0,5.433,806.132,227.096,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,3.1315825592571036
39,2020-01-05 07:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-0.8,93.717,0.333,0.0,0.0,5.4,806.258,218.674,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.925910929710607
40,2020-01-05 08:00:00,0.0,0.0,0.41,0.0,0.0,20.26,-0.0,-0.833,93.833,0.167,20.26,0.0,5.383,806.604,220.872,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.6164872051369197
41,2020-01-05 09:00:00,65.83,48.64,0.54,0.101,0.0,64.226,-0.007,-0.883,92.35,0.167,112.866,0.0,5.3,806.678,223.78,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.3387703803728472
42,2020-01-05 10:00:00,180.381,86.469,0.418,0.221,0.0,152.08,-0.014,-0.983,90.533,0.0,238.549,0.0,5.133,806.606,223.274,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.503504246729932
43,2020-01-05 11:00:00,271.202,100.047,0.367,0.308,0.0,219.419,-0.018,-1.133,89.75,0.083,319.466,0.0,5.05,806.838,216.297,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.9250253635303745
44,2020-01-05 12:00:00,320.992,104.843,0.346,0.355,0.0,252.885,-0.021,-1.2,89.067,0.417,357.728,0.0,4.983,806.056,205.491,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,3.5679882434462726
45,2020-01-05 13:00:00,322.716,104.99,0.346,0.356,0.0,231.34,-0.021,-1.567,88.483,0.0,336.33,0.0,4.817,806.332,205.789,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,4.349620228426945
46,2020-01-05 14:00:00,276.148,100.587,0.365,0.313,0.0,154.529,-0.019,-1.55,88.5,0.75,255.116,0.0,4.833,806.266,208.431,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,4.813448801171766
47,2020-01-05 15:00:00,187.803,87.93,0.413,0.228,0.0,55.665,-0.014,-1.483,85.9,1.083,143.595,0.0,4.7,806.876,211.387,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,5.053469632602353
48,2020-01-05 16:00:00,73.928,52.715,0.527,0.111,0.0,-25.013,-0.008,-1.65,83.517,1.0,27.702,0.0,4.517,806.425,206.558,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,4.829422395553341
49,2020-01-05 17:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-2.133,84.85,1.25,0.0,0.0,4.4,806.737,206.321,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,4.1042445140350585
50,2020-01-05 18:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-2.3,84.6,1.167,0.0,0.0,4.367,806.431,208.592,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,3.292136072154573
51,2020-01-05 19:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-2.5,85.117,1.35,0.0,0.0,4.317,806.869,208.82,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.955673592514967
52,2020-01-05 20:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-2.367,83.767,1.517,0.0,0.0,4.3,806.915,210.459,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.8541984703313026
53,2020-01-05 21:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-1.983,80.6,1.467,0.0,0.0,4.233,806.553,211.97,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.89906175590152
54,2020-01-05 22:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-2.083,80.9,1.617,0.0,0.0,4.233,806.424,211.51,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.928857101327614
55,2020-01-05 23:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-1.8,80.0,1.6,0.0,0.0,4.3,806.452,212.361,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.992062074228985
56,2020-01-06 00:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-1.9,81.0,1.6,0.0,0.0,4.3,805.956,212.752,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,3.0504209579725297
57,2020-01-06 01:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-2.2,81.9,0.917,0.0,0.0,4.25,806.014,212.077,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,3.0705389452440155
58,2020-01-06 02:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-2.333,83.783,1.617,0.0,0.0,4.3,805.768,212.469,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.7923677096683144
59,2020-01-06 03:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-2.55,84.7,0.667,0.0,0.0,4.283,805.594,212.187,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.9380510603313232
60,2020-01-06 04:00:00,0.0,0.0,0.41,0.0,0.0,0.0,-0.0,-3.083,85.7,0.933,0.0,0.0,4.167,805.495,212.702,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.056516966215228094,2.6231549279919153
