,time,SW_diffuse,cld,sea,Discharge,temp,RH,wind,SW_global,ppt,press,alb,vp_a,LW_in,SW_direct,e_a,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2021-01-18 00:00:00,0.0,0.3,0.0,0.0,-6.567,32.53,0.851,0.0,0,621.883,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,110.08957706591617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065046686940184,10.219999999999999,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09848382276849496,
1,2021-01-18 01:00:00,0.0,0.3,0.0,0.0,-6.579,33.705,1.196,0.0,0,621.693,0.25,1.261,168.498,0.0,0.589,0.0,0.0,0.015598723246625782,100952.14216944513,110.08957706591617,21.698286956565266,0.0,0.0,-6.184158924072932,0.0,-214.71345672990634,0.0,-137.66986980679894,-24.982252985502168,-52.06133393760524,0.0,0.0,0.0,329.7217840017121,1.0065046686940182,10.219999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-214.71345672990634,0.0,,100952.14216944513,0.0,0.09848382276849496,6.112911778902558
2,2021-01-18 02:00:00,0.0,0.3,0.0,0.0,-7.31,37.112,0.969,0.0,0,621.381,0.25,1.312,167.679,0.0,0.592,-6.184158924072932,0.0,0.015598723246625782,100930.44388248856,110.06591481187411,8.39457331454211,21.698286956565266,0.0,-3.8615120175673314,0.0,-134.07135936763623,0.0,-111.68959054522568,-3.461970755601661,-20.14423163903439,0.0,1.2244335722255142,0.0,329.67453617354397,1.0064325520403983,10.219267730967454,0.0,0.0,0.0,-7.176430308875979e-05,0.0,0.0,-134.07135936763623,0.0,,100952.14216944513,0.0,0.09848382276849496,3.6291583485913392
3,2021-01-18 03:00:00,0.0,0.3,0.0,0.0,-7.549,36.772,0.683,0.0,0,620.88,0.25,1.276,166.439,0.0,0.59,-10.045670941640264,-0.006865979773860899,0.015598723246625782,100922.04930917402,110.05676042439914,3.350386020591866,30.092860271107376,0.0,-2.815643276755751,0.0,-97.75888820017296,0.0,-97.1132746601917,5.406973476978955,-8.040276979143131,0.0,1.9876899621829318,0.0,329.6562561559959,1.006404648975813,10.218984404591598,0.0,0.0,0.0,-2.7767954362558667e-05,0.0,0.0,-97.75888820017296,0.0,,100952.14216944513,0.0,0.09848382276849496,2.5881367218996822
4,2021-01-18 04:00:00,0.0,0.3,0.0,0.0,-7.784,38.108,1.238,0.0,0,620.64,0.25,1.299,166.286,0.0,0.591,-12.861314218396014,-0.018012209155842437,0.015598723246625782,100918.69892315342,110.05310678642685,3.2901959997297596,33.44324629169924,0.0,-2.0620483573270385,0.0,-71.59413853716352,0.0,-86.16433750953442,19.923195966609164,-7.896007351013542,0.0,2.543010356775271,0.0,329.64896021600464,1.0063935120590761,10.21887132087466,0.0,0.0,0.0,-1.1083174986258595e-05,0.0,0.0,-71.59413853716352,0.0,,100952.14216944513,0.0,0.09848382276849496,2.0099117346395006
5,2021-01-18 05:00:00,0.0,0.3,0.0,0.0,-8.092,39.618,1.281,0.0,0,620.618,0.25,1.318,165.897,0.0,0.593,-14.923362575723052,-0.032272627514264025,0.01559872324662578,100915.4087271537,110.04951878642716,1.6583833514878359,36.733442291429,0.0,-1.4960710589234303,0.0,-51.94345625960384,0.0,-78.64809318048995,27.736099834572425,-3.9799731547093127,0.0,2.948510241022995,0.0,329.6417952697303,1.0063825749782764,10.218760266282219,0.0,0.0,0.0,-1.0884305527140134e-05,0.0,0.0,-51.94345625960384,0.0,,100952.14216944513,0.0,0.09848382276849496,1.6643058250197862
6,2021-01-18 06:00:00,0.0,0.3,0.0,0.0,-9.07,43.24,0.828,0.0,0,620.788,0.25,1.333,163.81,0.0,0.594,-16.41943363464648,-0.048807143944300094,0.015598723246625786,100913.75034380221,110.04771029858475,0.35787753917842174,38.391825642916835,0.0,-1.5392226213317546,0.0,-53.44167473065916,0.0,-75.11693324256044,19.29265868905265,-0.8588838051661697,0.0,3.241483628014801,0.0,329.63818383602603,1.006377062185364,10.218704289648114,0.0,0.0,0.0,-5.486221311623121e-06,0.0,0.0,-53.44167473065916,0.0,,100952.14216944513,0.0,0.09848382276849496,1.4486199722424276
7,2021-01-18 07:00:00,0.0,0.3,0.0,0.0,-9.835,44.15,0.265,2.505,0,621.095,0.25,1.282,161.08,2.505,0.591,-17.958656255978234,-0.06698468226612801,0.015598723246625788,100913.39246626303,110.04732002864016,0.0,38.74970318209526,0.0,-1.7770981393844563,0.0,-61.70069190334113,0.0293061012995982,-72.16833277301703,6.8284165127795,0.06725426072646938,0.0,3.542663994870334,0.0,329.63740448949574,1.0063758725220096,10.218692209863626,0.0,0.0,0.028023269595589713,-1.183934276203054e-06,0.0,0.0,-61.70069190334113,0.0,,100952.14216944513,0.0,0.09848382276849496,1.2537119694135934
8,2021-01-18 08:00:00,46.815,0.51,0.1,0.0,-9.722,43.598,0.189,79.583,0,621.454,0.25,1.277,161.262,32.768,0.591,-19.73575439536269,-0.08685119835673495,0.06519717706441261,100913.42048953263,110.0473505883671,0.0,38.74970318209526,0.0,-0.5350200597296682,0.0,-18.575849659558852,36.713535823535,-65.55671882576067,6.006649431072985,0.37007731485895606,0.0,3.8906065967348757,0.0,329.63746551553805,1.0063759656775995,10.218693155761006,0.0,0.0,0.15420254677445483,9.270709731733149e-08,0.0,0.0,-18.575849659558852,0.0,,100952.17019271472,0.0,0.09848382276849496,1.0587473910682248
9,2021-01-18 09:00:00,85.988,0.355,0.278,0.0,-8.077,38.61,1.095,205.775,0,621.867,0.25,1.286,165.351,119.787,0.591,-20.270774455092358,-0.10866890150711386,0.15155568859096144,100913.5746920794,110.04751874817819,0.0,38.74970318209526,0.0,1.9498498195121492,0.0,67.69861512160261,78.10680095193412,-59.55829503657904,42.40473432092261,2.7531530229096557,0.0,3.992221862415273,0.0,329.6378013210467,1.006376478280902,10.218698360710288,0.0,0.0,1.1471755312571617,5.101356146920617e-07,0.0,0.0,67.69861512160261,0.0,,100952.3243952615,0.0,0.09848382276849496,1.0057503911892294
10,2021-01-18 10:00:00,98.559,0.296,0.431,0.0,-7.43,36.482,1.457,339.975,0,622.029,0.25,1.278,166.757,241.416,0.59,-18.32092463558021,-0.13105643028278216,0.2220562675541614,100914.72186761066,110.04876975748164,0.0,38.74970318209526,0.0,2.9906388433807325,0.0,103.83471896128025,114.12520191589158,-65.16967767183641,50.40800337825824,0.869498343096157,0.0,3.6016929958706765,0.0,329.64029950958434,1.0063802917291915,10.21873708228082,0.0,0.0,0.3623027033949074,3.795102680674087e-06,0.0,0.0,103.83471896128025,0.0,,100953.47157079275,0.0,0.09848382276849496,1.2114821825932267
11,2021-01-18 11:00:00,107.043,0.266,0.545,0.0,-6.268,33.512,1.676,543.975,0,621.507,0.25,1.284,169.695,436.932,0.59,-15.330285792199476,-0.1512538799297902,0.2712999675418316,100915.08417031405,110.04916485312327,1.9980529025604372,38.74970318209526,0.0,4.098323256368793,0.0,142.29342485783954,169.1869780634907,-73.31227966954611,48.20835932547964,-4.795160272790934,0.0,3.0055274112062262,0.0,329.6410884892825,1.0063814960921666,10.218749311324547,0.0,0.0,0.0,1.1985659587856373e-06,0.0,0.0,142.29342485783954,0.0,,100953.83387349614,0.0,0.09848382276849496,1.6029024802135865
12,2021-01-18 12:00:00,112.303,0.254,0.608,0.0,-5.558,32.127,1.924,630.15,0,620.718,0.25,1.299,171.736,517.847,0.591,-11.231962535830682,-0.16810815262157464,0.29704172177731386,100913.08611741148,110.04698595137566,7.402053066831473,40.7477560846557,0.0,3.7883415312879287,0.0,131.5308864864329,199.59387337291247,-87.09508025857167,34.60592240374364,-17.764544307706757,0.0,2.190715276055223,0.0,329.63673735576907,1.0063748541490687,10.218681869353762,0.0,0.0,0.0,-6.609921589563049e-06,0.0,0.0,131.5308864864329,0.0,,100953.83387349614,0.0,0.09848382276849496,2.328147888861382
13,2021-01-18 13:00:00,112.313,0.254,0.608,0.0,-4.588,30.298,1.991,696.9,0,620.072,0.25,1.319,174.521,584.587,0.592,-7.443621004542754,-0.18039323649784958,0.29704172177731386,100905.68406434465,110.03891391967791,14.399758135275402,48.14980915148717,0.0,2.8726784791282785,0.0,99.73914543596692,214.46979675647592,-99.61288248648387,18.004393949309176,-34.56036438443224,0.0,1.438201601097916,0.0,329.6206177519482,1.0063502474222792,10.218432013833354,0.0,0.0,0.0,-2.4487658027747533e-05,0.0,0.0,99.73914543596692,0.0,,100953.83387349614,0.0,0.09848382276849496,3.2537989205155577
14,2021-01-18 14:00:00,107.065,0.266,0.546,0.0,-3.787,28.638,2.612,578.9,0,619.609,0.25,1.324,176.635,471.835,0.592,-4.570942525414475,-0.188458574569091,0.2717172502861699,100891.28430620937,110.02321080284555,27.761900142714435,62.54956728676257,0.0,0.21935270726160638,0.0,7.615906802761085,176.4530315915812,-109.54769876078927,6.479472815499695,-66.63672172933362,0.0,0.8678228858030755,0.0,329.5892579720122,1.006302374699435,10.217945916507944,0.0,0.0,0.0,-4.763997149041439e-05,0.0,0.0,7.615906802761089,0.0,,100953.83387349614,0.0,0.09848382276849496,4.167604771935046
15,2021-01-18 15:00:00,98.583,0.295,0.431,0.0,-2.983,24.98,2.059,426.075,0,619.302,0.25,1.226,176.733,327.492,0.585,-4.351589818152869,-0.1933254986017901,0.22205626755416144,100863.52240606667,109.99293610258088,23.239048502251,90.311467429477,0.0,-0.8053626061378687,0.0,-27.962119215878765,128.47848838038558,-110.38576423273042,8.912441502169019,-55.790783145426715,0.0,0.8234982797237721,0.0,329.52879392028785,1.0062100660028237,10.21700861844196,0.0,0.0,0.0,-9.18558464282248e-05,0.0,0.0,-27.962119215878765,0.0,,100953.83387349614,0.0,0.09848382276849496,4.246194377722265
16,2021-01-18 16:00:00,86.041,0.355,0.279,30.0,-3.048,22.095,2.265,206.4,0,619.116,0.25,1.079,173.381,120.359,0.575,-5.156952424290737,-0.19794426507485433,0.15202982019884692,100840.28335756442,109.96759362875073,24.416944051950317,113.550515931728,0.0,3.4683651304139858,0.0,-65.07127357274231,78.25436784698476,-110.31218494357185,15.103290480907155,-58.62760309201259,9.528703954457649,0.9821521804925615,0.0,329.4781761512595,1.0061327828250242,10.216223888771372,0.0,0.0,0.0,-7.690518794627914e-05,1141.2671930097094,658.7328069902904,120.4213338460247,,-185.49260741876702,100953.83387349614,1.0,0.09848382276849496,3.964112260461039
17,2021-01-18 17:00:00,47.126,0.509,0.1,60.0,-3.579,18.805,1.856,19.05,0,619.28,0.25,0.883,167.202,-28.076,0.558,-1.6885872938767514,-0.20345329905778847,0.0651971770644126,101474.59922050276,110.65932303217313,30.859318239485333,137.9674599836783,0.0,-0.4366283845870686,1141.2671930097094,-163.10571635593251,33.97164304255466,-131.46498141300583,-11.096504982898445,-73.78730239989197,18.977906599022642,0.29352279828641126,0.0,330.8584098692617,1.0082380012638912,10.237600175553169,0.0,0.0,0.0,0.0020994695657925314,3072.4040053615736,527.5959946384262,-15.159699307879372,,-147.94601704805314,102753.83387349614,1.0,0.09848382276849496,5.314313184073873
18,2021-01-18 18:00:00,0.0,0.3,0.0,60.0,-4.328,21.153,1.943,0.0,0,619.661,0.25,0.939,166.875,0.0,0.564,-2.12521567846382,-0.2050962732546578,0.015674343007689932,101971.3358969017,111.20102060730828,30.510922027037907,168.82677822316364,0.0,0.02409234668255644,4213.671198371283,-197.01398123797637,0.0,-129.87506524009484,-13.544516273923723,-72.95081823115395,18.977012087374412,0.3794064198217103,0.0,330.8740054066509,1.0131735102248942,10.237600175553169,0.0,0.0,0.0,0.001637248922731621,2894.4045704835853,705.5954295164149,0.8364841687380249,,-197.8504654067144,106353.83387349614,1.0,0.09848382276849496,5.123910268719912
19,2021-01-18 19:00:00,0.0,0.3,0.0,60.0,-6.072,25.01,0.637,0.0,0,620.037,0.25,0.972,163.559,0.0,0.567,-2.1011233317812636,-0.20720972961830794,0.015777096020295808,102646.42040439107,111.93720872888885,9.951577489045478,199.33770025020155,0.0,1.415855784958801,7108.075768854868,-145.75051193328622,0.0,-133.29659594021788,-8.01138784219041,-23.792429264765566,18.975789613621817,0.3741115002657969,0.0,330.89532124094615,1.0198810593036176,10.237600175553169,0.0,0.0,0.0,0.0022249802328103046,2904.850310918254,695.1496890817463,49.158388966388394,,-194.90890089967462,109953.83387349614,1.0,0.09896591904851855,5.134252058189564
20,2021-01-18 20:00:00,0.0,0.3,0.0,60.0,-6.408,24.04,1.662,0.0,0,620.223,0.25,0.911,161.256,0.0,0.562,-0.6852675468224627,-0.20928011859469697,0.01588136802951308,103331.61851598378,112.68442586257773,30.36316665768909,209.28927773924704,0.0,-1.4054083741624896,10012.926079773122,-225.51325999348919,0.0,-141.85100665825658,-30.14270283583884,-72.58808504245447,18.974540821009125,0.09399372205154241,0.0,330.9170988236892,1.0266890957955956,10.237600175553169,0.0,0.0,0.0,0.002258167721703085,2969.68875199582,630.3112480041798,-48.79565577768891,,-176.71760421580026,113553.83387349614,1.0,0.09962110668660785,5.77650361132714
21,2021-01-18 21:00:00,0.0,0.3,0.0,60.0,-6.982,23.687,2.683,0.0,0,620.394,0.25,0.859,158.582,0.0,0.557,-2.0906759209849524,-0.20979687860008103,0.015972649914894017,103931.56659733027,113.3386767691715,43.130974873283236,239.65244439693612,0.0,-0.8789637052971357,12982.614831768942,-263.695448334214,0.0,-138.31936704558325,-41.61521024751567,-103.10562798104681,18.973440781102454,0.37131615882926644,0.0,330.93628469612554,1.0326500994265089,10.237600175553169,0.0,0.0,0.0,0.0019770840156626505,2768.2595602830356,831.7404397169643,-30.517542938592342,,-233.17790539562168,117153.83387349614,1.0,0.10028610984899305,5.138742584465643
