,time,ghi,sea,temp,ppt,RH,wind,Discharge,alb,vp_a,LW_in,SW_global,press,SW_direct,SW_diffuse,T_F,e_a
1295,2022-06-26 23:00:00,0.0,0.0,4.8,0.0,42.0,7.0,1000000.0,0.25,3.614,227.641,0.0,665.3,0.0,0.0,0.0,0.673
1296,2022-06-27 00:00:00,0.0,0.0,5.5,0.0,41.0,5.2,1000000.0,0.25,3.704,230.672,0.0,665.3,0.0,0.0,0.0,0.675
1297,2022-06-27 01:00:00,0.0,0.0,4.8,0.0,45.0,5.6,1000000.0,0.25,3.872,229.896,0.0,665.3,0.0,0.0,0.0,0.679
1298,2022-06-27 02:00:00,0.0,0.0,4.6,0.0,47.0,4.65,1000000.0,0.25,3.9859999999999998,230.19650000000001,0.0,665.3,0.0,0.0,0.0,0.682
1299,2022-06-27 03:00:00,0.0,0.0,4.4,0.0,49.0,3.7,1000000.0,0.25,4.1,230.497,0.0,665.3,0.0,0.0,0.0,0.685
1300,2022-06-27 04:00:00,0.0,0.0,3.9,0.0,51.0,3.1,1000000.0,0.25,4.12,229.06,0.0,665.3,0.0,0.0,0.0,0.686
1301,2022-06-27 05:00:00,0.0,0.0,1.9,0.0,57.0,3.7,1000000.0,0.25,3.996,221.773,0.0,665.3,0.0,0.0,0.0,0.683
1302,2022-06-27 06:00:00,0.0,0.0,2.0,0.0,58.0,4.5,1000000.0,0.25,4.095,222.864,0.0,665.3,0.0,0.0,0.0,0.686
1303,2022-06-27 07:00:00,124.856,0.168,3.1,0.0,58.0,2.4,1000000.0,0.25,4.428,228.865,124.856,665.3,99.885,24.971,0.0,0.693
1304,2022-06-27 08:00:00,336.345,0.382,10.1,0.0,41.0,1.4,1000000.0,0.25,5.069,256.973,336.345,665.3,269.076,67.269,0.0,0.704
1305,2022-06-27 09:00:00,528.509,0.575,13.1,0.0,31.0,1.8,1000000.0,0.25,4.675,264.548,528.509,665.3,422.808,105.702,0.0,0.695
1306,2022-06-27 10:00:00,675.236,0.735,12.8,0.0,29.0,3.4,1000000.0,0.25,4.288,260.251,675.236,665.3,540.189,135.047,0.0,0.687
1307,2022-06-27 11:00:00,761.133,0.838,12.8,0.0,30.0,6.4,1000000.0,0.25,4.436,261.515,761.133,665.3,608.906,152.227,0.0,0.69
1308,2022-06-27 12:00:00,777.942,0.86,11.6,0.0,30.0,4.1,1000000.0,0.25,4.099,254.419,777.942,665.3,622.353,155.588,0.0,0.683
1309,2022-06-27 13:00:00,724.089,0.792,11.9,0.0,28.0,3.6,1000000.0,0.25,3.902,253.666,724.089,665.3,579.271,144.818,0.0,0.678
1310,2022-06-27 14:00:00,604.658,0.656,12.4,0.0,29.0,4.9,1000000.0,0.25,4.177,257.881,604.658,665.3,483.726,120.932,0.0,0.684
1311,2022-06-27 15:00:00,431.54,0.476,12.1,0.0,29.0,4.7,1000000.0,0.25,4.095,256.114,431.54,665.3,345.232,86.308,0.0,0.682
1312,2022-06-27 16:00:00,224.773,0.271,10.6,0.0,31.0,3.0,1000000.0,0.25,3.963,249.787,224.773,665.3,179.819,44.955,0.0,0.68
1313,2022-06-27 17:00:00,25.815,0.051,8.9,0.0,36.0,2.8,1000000.0,0.25,4.106,245.3,25.815,665.3,20.652,5.163,0.0,0.684
1314,2022-06-27 18:00:00,0.0,0.0,6.3,0.0,47.0,1.1,1000000.0,0.25,4.488,239.722,0.0,665.3,0.0,0.0,0.0,0.693
1315,2022-06-27 19:00:00,0.0,0.0,4.5,0.0,51.0,3.3,1000000.0,0.25,4.297,232.373,0.0,665.3,0.0,0.0,0.0,0.69
1316,2022-06-27 20:00:00,0.0,0.0,4.3,0.0,49.0,2.7,1000000.0,0.25,4.071,229.947,0.0,665.3,0.0,0.0,0.0,0.684
1317,2022-06-27 21:00:00,0.0,0.0,4.3,0.0,48.0,3.5,1000000.0,0.25,3.988,229.27,0.0,665.3,0.0,0.0,0.0,0.682
1318,2022-06-27 22:00:00,0.0,0.0,3.5,0.0,51.0,3.9,1000000.0,0.25,4.006,226.871,0.0,665.3,0.0,0.0,0.0,0.683
1319,2022-06-27 23:00:00,0.0,0.0,5.5,0.0,50.0,4.4,1000000.0,0.25,4.517,237.305,0.0,665.3,0.0,0.0,0.0,0.694
1320,2022-06-28 00:00:00,0.0,0.0,5.4,0.0,50.0,3.6,1000000.0,0.25,4.486,236.742,0.0,665.3,0.0,0.0,0.0,0.694
1321,2022-06-28 01:00:00,0.0,0.0,5.4,0.0,49.0,3.9,1000000.0,0.25,4.396,236.06,0.0,665.3,0.0,0.0,0.0,0.692
1322,2022-06-28 02:00:00,0.0,0.0,5.0,0.0,50.0,4.3,1000000.0,0.25,4.363,234.498,0.0,665.3,0.0,0.0,0.0,0.691
1323,2022-06-28 03:00:00,0.0,0.0,5.1,0.0,51.0,3.7,1000000.0,0.25,4.481,235.724,0.0,665.3,0.0,0.0,0.0,0.694
1324,2022-06-28 04:00:00,0.0,0.0,6.2,0.0,51.0,3.2,1000000.0,0.25,4.837,241.962,0.0,665.3,0.0,0.0,0.0,0.701
1325,2022-06-28 05:00:00,0.0,0.0,6.3,0.0,52.0,3.9,1000000.0,0.25,4.966,243.209,0.0,665.3,0.0,0.0,0.0,0.703
1326,2022-06-28 06:00:00,0.0,0.0,6.0,0.0,53.0,3.6,1000000.0,0.25,4.957,242.146,0.0,665.3,0.0,0.0,0.0,0.703
1327,2022-06-28 07:00:00,124.433,0.168,7.5,0.0,48.0,2.1,1000000.0,0.25,4.978,247.347,124.433,665.3,99.547,24.887,0.0,0.703
1328,2022-06-28 08:00:00,336.026,0.382,12.3,0.0,38.0,2.3,1000000.0,0.25,5.437,267.42,336.026,665.3,268.821,67.205,0.0,0.71
1329,2022-06-28 09:00:00,528.39,0.575,12.7,0.0,35.0,1.4,1000000.0,0.25,5.141,266.727,528.39,665.3,422.712,105.678,0.0,0.705
1330,2022-06-28 10:00:00,675.361,0.735,12.9,0.0,34.0,3.2,1000000.0,0.25,5.06,266.841,675.361,665.3,540.289,135.072,0.0,0.703
1331,2022-06-28 11:00:00,761.52,0.839,13.0,0.0,33.0,3.5,1000000.0,0.25,4.944,266.313,761.52,665.3,609.216,152.304,0.0,0.701
1332,2022-06-28 12:00:00,778.583,0.86,13.8,0.0,31.0,4.2,1000000.0,0.25,4.893,268.799,778.583,665.3,622.867,155.717,0.0,0.699
1333,2022-06-28 13:00:00,724.954,0.794,14.1,0.0,29.0,4.9,1000000.0,0.25,4.667,268.071,724.954,665.3,579.963,144.991,0.0,0.694
1334,2022-06-28 14:00:00,605.691,0.657,14.1,0.0,29.0,4.9,1000000.0,0.25,4.667,268.071,605.691,665.3,484.553,121.138,0.0,0.694
1335,2022-06-28 15:00:00,432.663,0.478,13.8,0.0,29.0,3.4,1000000.0,0.25,4.577,266.25,432.663,665.3,346.13,86.533,0.0,0.693
1336,2022-06-28 16:00:00,225.872,0.272,13.1,0.0,30.0,3.0,1000000.0,0.25,4.524,263.312,225.872,665.3,180.698,45.174,0.0,0.692
1337,2022-06-28 17:00:00,26.546,0.052,11.6,0.0,33.0,2.2,1000000.0,0.25,4.509,257.906,26.546,665.3,21.236,5.309,0.0,0.692
1338,2022-06-28 18:00:00,0.0,0.0,8.9,0.0,39.0,2.6,1000000.0,0.25,4.448,248.121,0.0,665.3,0.0,0.0,0.0,0.691
1339,2022-06-28 19:00:00,0.0,0.0,6.9,0.0,44.0,3.8,1000000.0,0.25,4.379,240.864,0.0,665.3,0.0,0.0,0.0,0.691
1340,2022-06-28 20:00:00,0.0,0.0,6.5,0.0,45.0,3.0,1000000.0,0.25,4.357,239.367,0.0,665.3,0.0,0.0,0.0,0.69
1341,2022-06-28 21:00:00,0.0,0.0,5.5,0.0,47.0,3.4,1000000.0,0.25,4.246,235.217,0.0,665.3,0.0,0.0,0.0,0.688
1342,2022-06-28 22:00:00,0.0,0.0,6.0,0.0,46.0,3.2,1000000.0,0.25,4.303,237.295,0.0,665.3,0.0,0.0,0.0,0.689
1343,2022-06-28 23:00:00,0.0,0.0,5.1,0.0,48.0,3.6,1000000.0,0.25,4.218,233.691,0.0,665.3,0.0,0.0,0.0,0.688
1344,2022-06-29 00:00:00,0.0,0.0,4.6,0.0,51.0,4.1,1000000.0,0.25,4.328,232.929,0.0,665.3,0.0,0.0,0.0,0.69
1345,2022-06-29 01:00:00,0.0,0.0,5.0,0.0,48.0,3.4,1000000.0,0.25,4.188,233.135,0.0,665.3,0.0,0.0,0.0,0.687
1346,2022-06-29 02:00:00,0.0,0.0,4.4,0.0,47.0,3.5,1000000.0,0.25,3.933,229.129,0.0,665.3,0.0,0.0,0.0,0.681
1347,2022-06-29 03:00:00,0.0,0.0,4.7,0.0,45.0,3.8,1000000.0,0.25,3.845,229.348,0.0,665.3,0.0,0.0,0.0,0.679
1348,2022-06-29 04:00:00,0.0,0.0,4.6,0.0,46.0,3.6,1000000.0,0.25,3.903,229.521,0.0,665.3,0.0,0.0,0.0,0.68
1349,2022-06-29 05:00:00,0.0,0.0,4.5,0.0,47.0,3.7,1000000.0,0.25,3.96,229.678,0.0,665.3,0.0,0.0,0.0,0.682
1350,2022-06-29 06:00:00,0.0,0.0,5.2,0.0,47.0,5.5,1000000.0,0.25,4.159,233.545,0.0,665.3,0.0,0.0,0.0,0.686
1351,2022-06-29 07:00:00,124.066,0.168,7.0,0.0,43.0,4.9,1000000.0,0.25,4.309,240.641,124.066,665.3,99.253,24.813,0.0,0.689
1352,2022-06-29 08:00:00,335.783,0.381,12.2,0.0,34.0,0.9,1000000.0,0.25,4.833,262.602,335.783,665.3,268.626,67.157,0.0,0.699
1353,2022-06-29 09:00:00,528.359,0.575,13.2,0.0,29.0,2.0,1000000.0,0.25,4.402,262.638,528.359,665.3,422.687,105.672,0.0,0.689
1354,2022-06-29 10:00:00,675.583,0.736,13.0,0.0,31.0,1.2,1000000.0,0.25,4.644,263.945,675.583,665.3,540.467,135.117,0.0,0.694
1355,2022-06-29 11:00:00,762.007,0.839,14.5,0.0,27.0,3.2,1000000.0,0.25,4.459,267.765,762.007,665.3,609.606,152.401,0.0,0.69
1356,2022-06-29 12:00:00,779.322,0.861,14.8,0.0,25.0,4.3,1000000.0,0.25,4.21,266.642,779.322,665.3,623.457,155.864,0.0,0.684
1357,2022-06-29 13:00:00,725.907,0.795,15.0,0.0,25.0,3.7,1000000.0,0.25,4.264,267.849,725.907,665.3,580.726,145.181,0.0,0.685
1358,2022-06-29 14:00:00,606.801,0.659,15.1,0.0,26.0,3.7,1000000.0,0.25,4.464,269.963,606.801,665.3,485.441,121.36,0.0,0.69
1359,2022-06-29 15:00:00,433.848,0.479,13.7,0.0,29.0,3.7,1000000.0,0.25,4.547,265.646,433.848,665.3,347.079,86.77,0.0,0.692
1360,2022-06-29 16:00:00,227.016,0.273,12.5,0.0,31.0,2.8,1000000.0,0.25,4.494,260.946,227.016,665.3,181.612,45.403,0.0,0.691
1361,2022-06-29 17:00:00,27.301,0.053,11.0,0.0,33.0,0.6,1000000.0,0.25,4.333,254.367,27.301,665.3,21.841,5.46,0.0,0.688
1362,2022-06-29 18:00:00,0.0,0.0,8.1,0.0,41.0,3.0,1000000.0,0.25,4.429,245.269,0.0,665.3,0.0,0.0,0.0,0.691
1363,2022-06-29 19:00:00,0.0,0.0,6.7,0.0,43.0,1.0,1000000.0,0.25,4.221,238.944,0.0,665.3,0.0,0.0,0.0,0.687
1364,2022-06-29 20:00:00,0.0,0.0,6.0,0.0,41.0,2.2,1000000.0,0.25,3.835,233.426,0.0,665.3,0.0,0.0,0.0,0.678
1365,2022-06-29 21:00:00,0.0,0.0,7.2,0.0,35.0,3.7,1000000.0,0.25,3.556,234.771,0.0,665.3,0.0,0.0,0.0,0.67
1366,2022-06-29 22:00:00,0.0,0.0,7.6,0.0,34.0,4.1,1000000.0,0.25,3.55,236.011,0.0,665.3,0.0,0.0,0.0,0.67
1367,2022-06-29 23:00:00,0.0,0.0,7.4,0.0,32.0,1.3,1000000.0,0.25,3.296,232.879,0.0,665.3,0.0,0.0,0.0,0.663
1368,2022-06-30 00:00:00,0.0,0.0,7.1,0.0,30.0,4.7,1000000.0,0.25,3.027,229.117,0.0,665.3,0.0,0.0,0.0,0.655
1369,2022-06-30 01:00:00,0.0,0.0,7.5,0.0,27.0,3.8,1000000.0,0.25,2.8,227.829,0.0,665.3,0.0,0.0,0.0,0.648
1370,2022-06-30 02:00:00,0.0,0.0,6.7,0.0,27.0,5.1,1000000.0,0.25,2.65,223.575,0.0,665.3,0.0,0.0,0.0,0.643
1371,2022-06-30 03:00:00,0.0,0.0,6.8,0.0,25.0,0.8,1000000.0,0.25,2.471,221.653,0.0,665.3,0.0,0.0,0.0,0.636
1372,2022-06-30 04:00:00,0.0,0.0,5.7,0.0,26.0,5.4,1000000.0,0.25,2.382,217.17,0.0,665.3,0.0,0.0,0.0,0.633
1373,2022-06-30 05:00:00,0.0,0.0,6.5,0.0,25.0,4.2,1000000.0,0.25,2.421,220.088,0.0,665.3,0.0,0.0,0.0,0.635
1374,2022-06-30 06:00:00,0.0,0.0,6.3,0.0,23.0,5.9,1000000.0,0.25,2.196,216.456,0.0,665.3,0.0,0.0,0.0,0.626
1375,2022-06-30 07:00:00,123.757,0.167,7.1,0.0,19.0,4.7,1000000.0,0.25,1.917,214.645,123.757,665.3,99.006,24.751,0.0,0.614
1376,2022-06-30 08:00:00,335.617,0.381,12.6,0.0,16.0,1.1,1000000.0,0.25,2.335,237.963,335.617,665.3,268.493,67.123,0.0,0.629
1377,2022-06-30 09:00:00,528.418,0.575,15.6,0.0,12.0,1.6,1000000.0,0.25,2.127,244.473,528.418,665.3,422.734,105.684,0.0,0.62
1378,2022-06-30 10:00:00,675.902,0.736,15.3,0.0,14.0,2.5,1000000.0,0.25,2.435,248.232,675.902,665.3,540.722,135.18,0.0,0.632
1379,2022-06-30 11:00:00,762.593,0.84,15.7,0.0,14.0,5.3,1000000.0,0.25,2.498,250.479,762.593,665.3,610.074,152.519,0.0,0.635
1380,2022-06-30 12:00:00,780.156,0.863,15.6,0.0,14.0,4.3,1000000.0,0.25,2.482,249.916,780.156,665.3,624.125,156.031,0.0,0.634
1381,2022-06-30 13:00:00,726.948,0.796,15.5,0.0,15.0,4.8,1000000.0,0.25,2.642,251.824,726.948,665.3,581.559,145.39,0.0,0.64
1382,2022-06-30 14:00:00,607.987,0.66,15.2,0.0,17.0,4.5,1000000.0,0.25,2.937,254.639,607.987,665.3,486.389,121.597,0.0,0.65
1383,2022-06-30 15:00:00,435.094,0.48,14.6,0.0,19.0,4.6,1000000.0,0.25,3.158,255.233,435.094,665.3,348.075,87.019,0.0,0.657
1384,2022-06-30 16:00:00,228.202,0.275,13.4,0.0,21.0,3.1,1000000.0,0.25,3.229,251.949,228.202,665.3,182.562,45.64,0.0,0.659
1385,2022-06-30 17:00:00,28.081,0.054,11.9,0.0,22.0,1.3,1000000.0,0.25,3.066,245.076,28.081,665.3,22.465,5.616,0.0,0.655
1386,2022-06-30 18:00:00,0.0,0.0,8.2,0.0,29.0,3.4,1000000.0,0.25,3.154,233.979,0.0,665.3,0.0,0.0,0.0,0.659
1387,2022-06-30 19:00:00,0.0,0.0,6.1,0.0,32.0,4.1,1000000.0,0.25,3.014,225.841,0.0,665.3,0.0,0.0,0.0,0.655
1388,2022-06-30 20:00:00,0.0,0.0,5.5,0.0,33.0,3.1,1000000.0,0.25,2.982,223.629,0.0,665.3,0.0,0.0,0.0,0.654
1389,2022-06-30 21:00:00,0.0,0.0,6.6,0.0,30.0,4.6,1000000.0,0.25,2.925,226.431,0.0,665.3,0.0,0.0,0.0,0.652
1390,2022-06-30 22:00:00,0.0,0.0,6.5,0.0,28.0,4.7,1000000.0,0.25,2.711,223.681,0.0,665.3,0.0,0.0,0.0,0.645
1391,2022-06-30 23:00:00,0.0,0.0,5.8,0.0,29.0,3.4,1000000.0,0.25,2.675,221.109,0.0,665.3,0.0,0.0,0.0,0.644
1392,2022-07-01 00:00:00,0.0,0.0,5.0,0.0,30.0,5.5,1000000.0,0.25,2.618,217.995,0.0,665.3,0.0,0.0,0.0,0.642
1393,2022-07-01 01:00:00,0.0,0.0,5.7,0.0,28.0,4.4,1000000.0,0.25,2.565,219.481,0.0,665.3,0.0,0.0,0.0,0.64
1394,2022-07-01 02:00:00,0.0,0.0,5.1,0.0,27.0,3.8,1000000.0,0.25,2.372,215.251,0.0,665.3,0.0,0.0,0.0,0.633
1395,2022-07-01 03:00:00,0.0,0.0,3.6,0.0,29.0,3.7,1000000.0,0.25,2.294,209.796,0.0,665.3,0.0,0.0,0.0,0.631
1396,2022-07-01 04:00:00,0.0,0.0,3.7,0.0,27.0,4.3,1000000.0,0.25,2.151,208.165,0.0,665.3,0.0,0.0,0.0,0.625
1397,2022-07-01 05:00:00,0.0,0.0,3.2,0.0,27.0,5.8,1000000.0,0.25,2.076,205.678,0.0,665.3,0.0,0.0,0.0,0.622
1398,2022-07-01 06:00:00,0.0,0.0,3.5,0.0,25.0,4.6,1000000.0,0.25,1.963,204.902,0.0,665.3,0.0,0.0,0.0,0.617
1399,2022-07-01 07:00:00,123.507,0.167,3.9,0.0,24.0,3.7,1000000.0,0.25,1.939,205.676,123.507,665.3,98.805,24.701,0.0,0.616
1400,2022-07-01 08:00:00,335.529,0.381,7.8,0.0,23.0,0.9,1000000.0,0.25,2.434,224.245,335.529,665.3,268.423,67.106,0.0,0.635
1401,2022-07-01 09:00:00,528.567,0.576,12.7,0.0,17.0,1.7,1000000.0,0.25,2.497,240.583,528.567,665.3,422.854,105.713,0.0,0.636
1402,2022-07-01 10:00:00,676.318,0.736,13.4,0.0,16.0,1.8,1000000.0,0.25,2.46,242.349,676.318,665.3,541.055,135.264,0.0,0.634
1403,2022-07-01 11:00:00,763.277,0.841,14.0,0.0,16.0,4.3,1000000.0,0.25,2.558,245.678,763.277,665.3,610.622,152.655,0.0,0.637
1404,2022-07-01 12:00:00,781.085,0.864,14.3,0.0,15.0,4.8,1000000.0,0.25,2.446,245.086,781.085,665.3,624.868,156.217,0.0,0.633
1405,2022-07-01 13:00:00,728.077,0.797,14.4,0.0,15.0,4.6,1000000.0,0.25,2.461,245.642,728.077,665.3,582.461,145.615,0.0,0.634
1406,2022-07-01 14:00:00,609.247,0.661,13.9,0.0,17.0,4.4,1000000.0,0.25,2.701,247.253,609.247,665.3,487.397,121.849,0.0,0.642
1407,2022-07-01 15:00:00,436.399,0.481,13.4,0.0,18.0,3.7,1000000.0,0.25,2.768,246.461,436.399,665.3,349.119,87.28,0.0,0.645
1408,2022-07-01 16:00:00,229.43,0.276,12.4,0.0,20.0,2.4,1000000.0,0.25,2.881,244.549,229.43,665.3,183.544,45.886,0.0,0.649
1409,2022-07-01 17:00:00,28.884,0.055,10.7,0.0,22.0,1.8,1000000.0,0.25,2.831,238.394,28.884,665.3,23.107,5.777,0.0,0.648
1410,2022-07-01 18:00:00,0.0,0.0,7.0,0.0,29.0,3.4,1000000.0,0.25,2.906,227.474,0.0,665.3,0.0,0.0,0.0,0.651
1411,2022-07-01 19:00:00,0.0,0.0,5.5,0.0,29.0,4.3,1000000.0,0.25,2.62,219.539,0.0,665.3,0.0,0.0,0.0,0.642
1412,2022-07-01 20:00:00,0.0,0.0,5.2,0.0,23.0,3.2,1000000.0,0.25,2.035,210.878,0.0,665.3,0.0,0.0,0.0,0.62
1413,2022-07-01 21:00:00,0.0,0.0,6.6,0.0,17.0,6.7,1000000.0,0.25,1.657,208.783,0.0,665.3,0.0,0.0,0.0,0.601
1414,2022-07-01 22:00:00,0.0,0.0,6.9,0.0,17.0,5.7,1000000.0,0.25,1.692,210.267,0.0,665.3,0.0,0.0,0.0,0.603
1415,2022-07-01 23:00:00,0.0,0.0,5.9,0.0,17.0,4.6,1000000.0,0.25,1.579,205.353,0.0,665.3,0.0,0.0,0.0,0.597
1416,2022-07-02 00:00:00,0.0,0.0,4.5,0.0,18.0,4.6,1000000.0,0.25,1.517,200.25,0.0,665.3,0.0,0.0,0.0,0.594
1417,2022-07-02 01:00:00,0.0,0.0,3.3,0.0,19.0,4.3,1000000.0,0.25,1.471,196.079,0.0,665.3,0.0,0.0,0.0,0.592
1418,2022-07-02 02:00:00,0.0,0.0,4.5,0.0,16.0,5.2,1000000.0,0.25,1.348,196.909,0.0,665.3,0.0,0.0,0.0,0.584
1419,2022-07-02 03:00:00,0.0,0.0,6.0,0.0,12.0,4.3,1000000.0,0.25,1.122,195.849,0.0,665.3,0.0,0.0,0.0,0.569
1420,2022-07-02 04:00:00,0.0,0.0,6.1,0.0,11.0,5.3,1000000.0,0.25,1.036,193.888,0.0,665.3,0.0,0.0,0.0,0.562
1421,2022-07-02 05:00:00,0.0,0.0,4.8,0.0,12.0,5.2,1000000.0,0.25,1.033,190.339,0.0,665.3,0.0,0.0,0.0,0.562
1422,2022-07-02 06:00:00,0.0,0.0,2.9,0.0,14.0,4.2,1000000.0,0.25,1.054,185.909,0.0,665.3,0.0,0.0,0.0,0.565
1423,2022-07-02 07:00:00,123.316,0.167,4.5,0.0,12.0,4.4,1000000.0,0.25,1.011,188.98,123.316,665.3,98.653,24.663,0.0,0.561
1424,2022-07-02 08:00:00,335.52,0.381,10.1,0.0,11.0,0.8,1000000.0,0.25,1.36,212.942,335.52,665.3,268.416,67.104,0.0,0.583
1425,2022-07-02 09:00:00,528.807,0.576,14.4,0.0,10.0,1.5,1000000.0,0.25,1.641,231.818,528.807,665.3,423.046,105.761,0.0,0.598
1426,2022-07-02 10:00:00,676.832,0.737,15.5,0.0,10.0,2.4,1000000.0,0.25,1.761,237.651,676.832,665.3,541.465,135.366,0.0,0.604
1427,2022-07-02 11:00:00,764.06,0.842,16.2,0.0,9.0,3.3,1000000.0,0.25,1.658,237.815,764.06,665.3,611.248,152.812,0.0,0.598
1428,2022-07-02 12:00:00,782.109,0.865,16.4,0.0,10.0,4.0,1000000.0,0.25,1.866,242.507,782.109,665.3,625.687,156.422,0.0,0.608
1429,2022-07-02 13:00:00,729.29,0.799,16.0,0.0,9.0,4.9,1000000.0,0.25,1.637,236.75,729.29,665.3,583.432,145.858,0.0,0.597
1430,2022-07-02 14:00:00,610.58,0.663,16.1,0.0,9.0,4.4,1000000.0,0.25,1.647,237.282,610.58,665.3,488.464,122.116,0.0,0.598
1431,2022-07-02 15:00:00,437.761,0.483,15.2,0.0,10.0,4.4,1000000.0,0.25,1.728,236.049,437.761,665.3,350.209,87.552,0.0,0.602
1432,2022-07-02 16:00:00,230.697,0.277,14.0,0.0,11.0,2.3,1000000.0,0.25,1.759,232.873,230.697,665.3,184.558,46.139,0.0,0.604
1433,2022-07-02 17:00:00,29.709,0.056,12.2,0.0,13.0,1.2,1000000.0,0.25,1.848,228.902,29.709,665.3,23.767,5.942,0.0,0.609
1434,2022-07-02 18:00:00,0.0,0.0,8.2,0.0,19.0,3.7,1000000.0,0.25,2.067,220.263,0.0,665.3,0.0,0.0,0.0,0.62
1435,2022-07-02 19:00:00,0.0,0.0,7.9,0.0,16.0,3.4,1000000.0,0.25,1.705,213.416,0.0,665.3,0.0,0.0,0.0,0.603
1436,2022-07-02 20:00:00,0.0,0.0,6.8,0.0,16.0,4.2,1000000.0,0.25,1.581,207.963,0.0,665.3,0.0,0.0,0.0,0.597
1437,2022-07-02 21:00:00,0.0,0.0,8.0,0.0,15.0,4.3,1000000.0,0.25,1.609,211.953,0.0,665.3,0.0,0.0,0.0,0.598
1438,2022-07-02 22:00:00,0.0,0.0,7.1,0.0,16.0,3.4,1000000.0,0.25,1.614,209.439,0.0,665.3,0.0,0.0,0.0,0.599
1439,2022-07-02 23:00:00,0.0,0.0,7.4,0.0,16.0,3.8,1000000.0,0.25,1.648,210.924,0.0,665.3,0.0,0.0,0.0,0.6
1440,2022-07-03 00:00:00,0.0,0.0,5.3,0.0,17.0,4.5,1000000.0,0.25,1.515,202.447,0.0,665.3,0.0,0.0,0.0,0.594
1441,2022-07-03 01:00:00,0.0,0.0,5.7,0.0,18.0,4.0,1000000.0,0.25,1.649,206.056,0.0,665.3,0.0,0.0,0.0,0.601
1442,2022-07-03 02:00:00,0.0,0.0,5.0,0.0,20.0,2.8,1000000.0,0.25,1.745,205.727,0.0,665.3,0.0,0.0,0.0,0.606
1443,2022-07-03 03:00:00,0.0,0.0,4.3,0.0,26.0,2.9,1000000.0,0.25,2.16,210.044,0.0,665.3,0.0,0.0,0.0,0.625
1444,2022-07-03 04:00:00,0.0,0.0,4.1,0.0,28.0,2.6,1000000.0,0.25,2.294,211.265,0.0,665.3,0.0,0.0,0.0,0.631
1445,2022-07-03 05:00:00,0.0,0.0,4.5,0.0,32.0,2.7,1000000.0,0.25,2.696,217.405,0.0,665.3,0.0,0.0,0.0,0.645
1446,2022-07-03 06:00:00,0.0,0.0,5.3,0.0,34.0,3.9,1000000.0,0.25,3.029,223.519,0.0,665.3,0.0,0.0,0.0,0.656
1447,2022-07-03 07:00:00,123.185,0.167,5.9,0.0,33.0,3.1,1000000.0,0.25,3.065,225.763,123.185,665.3,98.548,24.637,0.0,0.657
1448,2022-07-03 08:00:00,335.591,0.381,11.6,0.0,28.0,0.9,1000000.0,0.25,3.826,251.923,335.591,665.3,268.472,67.118,0.0,0.676
1449,2022-07-03 09:00:00,529.139,0.576,15.3,0.0,21.0,2.5,1000000.0,0.25,3.652,263.035,529.139,665.3,423.311,105.828,0.0,0.67
1450,2022-07-03 10:00:00,677.442,0.738,15.7,0.0,20.0,3.5,1000000.0,0.25,3.568,263.573,677.442,665.3,541.954,135.488,0.0,0.668
1451,2022-07-03 11:00:00,764.941,0.843,15.9,0.0,17.0,5.4,1000000.0,0.25,3.072,258.685,764.941,665.3,611.952,152.988,0.0,0.654
1452,2022-07-03 12:00:00,783.226,0.867,15.2,0.0,14.0,5.4,1000000.0,0.25,2.419,247.673,783.226,665.3,626.581,156.645,0.0,0.632
1453,2022-07-03 13:00:00,730.588,0.801,15.7,0.0,11.0,4.8,1000000.0,0.25,1.963,241.997,730.588,665.3,584.471,146.118,0.0,0.613
1454,2022-07-03 14:00:00,611.984,0.664,15.5,0.0,12.0,4.5,1000000.0,0.25,2.114,243.923,611.984,665.3,489.588,122.397,0.0,0.62
1455,2022-07-03 15:00:00,439.178,0.484,14.8,0.0,13.0,4.1,1000000.0,0.25,2.189,242.86,439.178,665.3,351.343,87.836,0.0,0.623
1456,2022-07-03 16:00:00,232.002,0.278,13.9,0.0,15.0,3.0,1000000.0,0.25,2.383,242.871,232.002,665.3,185.602,46.4,0.0,0.631
1457,2022-07-03 17:00:00,30.556,0.058,12.4,0.0,16.0,1.2,1000000.0,0.25,2.304,236.876,30.556,665.3,24.445,6.111,0.0,0.628
1458,2022-07-03 18:00:00,0.0,0.0,8.7,0.0,22.0,3.2,1000000.0,0.25,2.475,227.571,0.0,665.3,0.0,0.0,0.0,0.636
1459,2022-07-03 19:00:00,0.0,0.0,6.4,0.0,24.0,4.1,1000000.0,0.25,2.308,218.292,0.0,665.3,0.0,0.0,0.0,0.63
1460,2022-07-03 20:00:00,0.0,0.0,6.2,0.0,24.0,4.0,1000000.0,0.25,2.276,217.261,0.0,665.3,0.0,0.0,0.0,0.629
1461,2022-07-03 21:00:00,0.0,0.0,6.1,0.0,23.0,3.5,1000000.0,0.25,2.166,215.434,0.0,665.3,0.0,0.0,0.0,0.625
1462,2022-07-03 22:00:00,0.0,0.0,6.9,0.0,21.0,4.6,1000000.0,0.25,2.09,216.711,0.0,665.3,0.0,0.0,0.0,0.621
1463,2022-07-03 23:00:00,0.0,0.0,7.2,0.0,18.0,4.1,1000000.0,0.25,1.829,213.495,0.0,665.3,0.0,0.0,0.0,0.61
