,time,SW_diffuse,cld,sea,Discharge,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,snow_h,alb,SW_direct,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
155,2021-12-09 19:00:00,0.0,0.43,0.0,11.258,-4.845,96.695,0.355,-0.32,0.0,4.167,88.93,289.135,64.565,0.25,-0.32,-0.2718145779266763,-0.41189118759105675,0.01458580002973503,14430.166819529988,15.736277883893116,0.6847854974369557,147.46065091397534,0.0,0.0326785343070377,103918.20485323737,-9.854026478584549,-0.003500592007136407,-15.816003591810215,-0.735038022841002,-5.748080199279255,12.500611482656856,-0.052015555303796146,3745.508955426099,94.24736554964096,0.5030203352147838,5.465676558183008,0.0,0.0,0.0,0.00011385276760521945,664.6719555557822,10.808044444217684,0.7854894358397981,,-10.639515914424347,122241.3412791074,1.0,0.09196982845140009,5.977395487780648
156,2021-12-09 20:00:00,0.0,0.43,0.0,11.258,-4.705,95.165,0.355,0.435,0.0,3.733,88.92,290.85,64.7,0.25,0.435,-0.23913604361963858,-0.4113079638729742,0.014595946440221396,14440.29007847677,15.747317424729301,0.8550848657293114,148.1454364114123,0.0,-0.059469004646163656,104582.87680879315,-9.7009972908174,0.004761927526122231,-14.247107496184924,-0.7177292960126685,-7.177528486970951,12.500537802766889,-0.06393174194186635,3745.508955426099,94.24792105658258,0.5033732213021425,5.465676558183008,0.0,0.0,0.0,0.00011713368083875342,667.0773812249578,8.402618775042168,-1.429448287691697,,-8.271549003125703,122916.82127910739,1.0,0.09203258368109626,5.993541771599525
157,2021-12-09 21:00:00,0.0,0.43,0.0,11.258,-7.255,94.895,0.445,0.94,0.0,3.5,88.88,280.595,65.02,0.25,0.94,-0.29860504826580225,-0.4105916283805024,0.014603511118298258,14447.837612386083,15.755548105110233,1.1684698118393668,149.00052127714162,0.0,-0.10943567886776878,105249.9541900181,-22.97592876797294,0.010295475338400271,-24.236264042076698,-1.400841723193426,-9.808018852509665,12.50048283694459,-0.041582462476143764,3745.508955426099,94.24833547373338,0.503636320342132,5.465676558183008,0.0,0.0,0.0,8.733010010894532e-05,654.8120798380655,20.66792016193436,-2.630490365538714,,-20.345438402434226,123592.30127910739,1.0,0.09209714770781868,5.964188025571714
158,2021-12-09 22:00:00,0.0,0.43,0.0,11.258,-8.035,94.645,0.53,-0.47,0.0,3.467,88.83,272.02,65.22,0.25,-0.47,-0.40804072713357104,-0.4101259510338822,0.014623054399336493,14467.337062736178,15.776812500257556,1.3800316866607698,150.168991088981,0.0,-0.07387393112887632,105904.76626985618,-33.24007290552739,-0.005154626675766113,-32.322509320198265,-1.8282590495537185,-11.583716377388933,12.50034070026046,-0.0007742319711686706,3745.508955426099,94.24940713619525,0.5043160505333544,5.465676558183008,0.0,0.0,0.0,0.00022562090927589438,643.516540682837,31.96345931716293,-1.77569752487927,,-31.46437538064812,124267.78127910738,1.0,0.09214528429936207,5.91051278252101
159,2021-12-09 23:00:00,0.0,0.43,0.0,11.258,-6.1,88.055,1.14,-1.715,0.0,3.817,88.775,278.355,65.15,0.25,-1.715,-0.48191465826244734,-0.41011729208454584,0.01465370522815414,14497.920490366681,15.81016411163215,2.4996713375429507,151.54902277564176,0.0,-0.39096873308926056,106548.282810539,-37.02644341630853,-0.018848328349713263,-25.657910679907275,-2.895079220268831,-20.98137805645469,12.500117393178344,0.026655475493636015,3745.508955426099,94.25109084519066,0.5053821564357401,5.465676558183008,0.0,0.0,0.0,0.0003538654765901976,647.4124726261923,28.06752737380757,-9.397661679065756,,-27.628781737242775,124943.26127910738,1.0,0.09226964771237901,5.874528749750926
160,2021-12-10 00:00:00,0.0,0.43,0.0,11.258,-2.945,68.02,3.115,-2.235,0.0,4.183,88.64,291.67,65.365,0.25,-2.235,-0.8728833913517079,-0.4104147812655658,0.014679328170026157,14523.488346402946,15.838046179283475,4.994558739727453,154.04869411318472,0.0,-0.8711867478779146,107195.6952831652,-42.79150011969293,-0.02460622384500634,-10.603005634839008,-2.9135271113304717,-41.921974127018295,12.49993035495712,0.17168262238273496,3745.508955426099,94.25250113755865,0.5062734248233433,5.465676558183008,0.0,0.0,0.0,0.0002958275326184091,653.2817709835625,22.19822901643739,-20.9405960705636,,-21.850904049129326,125618.74127910737,1.0,0.09246470241256789,5.687388286297303
161,2021-12-10 01:00:00,0.0,0.43,0.0,11.258,-2.395,63.485,5.035,-5.555,0.0,4.233,88.435,295.62,63.92,0.25,-5.555,-1.7440701392296225,-0.41232750546175706,0.014696568257777555,14540.692016679657,15.856806997469636,5.671470603783891,159.0432528529122,0.0,-1.620394513288433,107848.97705414877,-38.94920011166849,-0.06122957750396573,-2.802883157024155,-1.476076162745373,-47.60317358764737,12.499804323071357,0.4943580501810138,3745.508955426099,94.25345145807162,0.5068731265522105,5.465676558183008,0.0,0.0,0.0,0.00019904849165519852,675.4799999999999,0.0,-38.94920011166849,0.0,,126294.22127910737,0.0,0.09262776884690872,5.28976606167497
162,2021-12-10 02:00:00,0.0,0.43,0.0,11.258,-1.465,56.475,4.745,-8.065,0.0,3.833,88.28,297.615,62.575,0.25,-8.065,-3.3644646525180555,-0.41782871095098295,0.014679328170026162,14535.020546075873,15.850622187650899,3.966621615035133,164.71472345669608,0.0,-0.3940109884918927,108524.45705414876,-9.47078795386871,-0.08879158626844574,6.255329333101486,4.052104849276807,-33.27634117099776,12.493317784952303,1.093592836066902,3745.508955426099,94.30238790684038,0.5064073894616468,5.467122826834095,0.0,0.0,0.0,-6.561892135577535e-05,675.4799999999999,0.0,-9.470787953868708,0.0,,126969.70127910736,0.0,0.09262776884690872,4.6168659085222945
163,2021-12-10 03:00:00,0.0,0.43,0.0,11.258,-0.45,50.94,4.08,-9.28,0.0,3.567,88.125,297.99,62.425,0.25,-9.28,-3.758475641009948,-0.43000925724944655,0.01467932817002616,14531.053924460839,15.846296537034721,3.908840879591881,168.68134507173122,0.0,-0.19894184834960196,109199.93705414876,-4.781937854275235,-0.10216812406338208,8.328680842378219,6.058123903930759,-32.79758071386914,12.495591261250844,1.2354149760974629,3745.508955426099,94.28523031586933,0.5063613189098093,5.466625453828019,0.0,0.0,0.0,-4.587000087898881e-05,675.4799999999999,0.0,-4.781937854275235,0.0,,127645.18127910736,0.0,0.09262776884690872,4.465512393014094
164,2021-12-10 04:00:00,0.0,0.43,0.0,11.258,0.705,43.255,4.79,-8.725,0.0,3.617,87.95,294.44,62.19,0.25,-8.725,-3.95741748935955,-0.44377068466649733,0.01467932817002616,14527.145083581247,15.842033897035165,3.951512774575131,172.5901859513231,0.0,-0.15888439375636346,109875.41705414875,-3.8190823261175675,-0.09605785371260869,5.633376714043834,10.003072888729898,-33.16157139819173,12.49783263249199,1.3042646905210526,3745.508955426099,94.26832112769975,0.50631591125309,5.4661352373704215,0.0,0.0,0.0,-4.5210050240910054e-05,675.4799999999999,0.0,-3.8190823261175666,0.0,,128320.66127910736,0.0,0.09262776884690872,4.39082367664782
