time,temp,RH,wind,tcc,SW_global,Discharge
2019-01-03 22:30:00,-19.726,63.352,0.259,0.423,0.0,1000000
2019-01-03 23:30:00,-19.756,65.325,0.268,0.365,0.0,1000000
2019-01-04 00:30:00,-20.317,66.394,0.299,0.344,0.0,1000000
2019-01-04 01:30:00,-21.772,67.851,0.242,0.229,0.0,1000000
2019-01-04 02:30:00,-22.191,68.443,0.288,0.147,0.0,1000000
2019-01-04 03:30:00,-23.814,68.823,0.249,0.128,0.0,1000000
2019-01-04 04:30:00,-23.965,68.416,0.237,0.252,0.0,1000000
2019-01-04 05:30:00,-24.42,68.15,0.26,0.594,0.0,1000000
2019-01-04 06:30:00,-25.008,70.005,0.283,0.818,0.0,1000000
2019-01-04 07:30:00,-24.152,70.102,0.258,0.837,0.0,1000000
2019-01-04 08:30:00,-25.129,71.464,0.219,0.836,67.939,1000000
2019-01-04 09:30:00,-23.473,70.305,0.268,0.655,248.577,1000000
2019-01-04 10:30:00,-18.489,55.751,0.199,0.732,423.015,1000000
2019-01-04 11:30:00,-16.748,57.15,0.265,1.0,550.106,1000000
2019-01-04 12:30:00,-15.767,56.686,0.323,1.0,531.252,1000000
2019-01-04 13:30:00,-13.981,52.978,0.335,1.0,450.913,1000000
2019-01-04 14:30:00,-13.798,51.762,0.411,1.0,365.278,1000000
2019-01-04 15:30:00,-15.258,63.122,0.362,1.0,271.451,1000000
2019-01-04 16:30:00,-14.855,62.84,0.302,1.0,141.823,1000000
2019-01-04 17:30:00,-14.97,65.749,0.361,1.0,25.871,1000000
2019-01-04 18:30:00,-15.073,67.332,0.333,1.0,0.0,1000000
2019-01-04 19:30:00,-15.552,72.657,0.255,1.0,0.0,1000000
2019-01-04 20:30:00,-16.297,76.001,0.251,1.0,0.0,1000000
2019-01-04 21:30:00,-15.82,75.832,0.176,1.0,0.0,1000000
2019-01-04 22:30:00,-15.896,78.88,0.184,1.0,0.0,1000000
2019-01-04 23:30:00,-15.907,79.142,0.185,1.0,0.0,1000000
2019-01-05 00:30:00,-15.796,78.408,0.197,1.0,0.0,1000000
2019-01-05 01:30:00,-15.942,78.831,0.197,1.0,0.0,1000000
2019-01-05 02:30:00,-15.525,78.199,0.195,1.0,0.0,1000000
2019-01-05 03:30:00,-16.686,78.155,0.174,1.0,0.0,1000000
2019-01-05 04:30:00,-16.366,75.607,0.154,0.989,0.0,1000000
2019-01-05 05:30:00,-15.867,77.401,0.153,0.991,0.0,1000000
2019-01-05 06:30:00,-15.749,77.64,0.174,0.999,0.0,1000000
2019-01-05 07:30:00,-14.808,74.032,0.116,1.0,0.0,1000000
2019-01-05 08:30:00,-15.682,79.865,0.141,1.0,43.55,1000000
2019-01-05 09:30:00,-15.02,76.316,0.084,1.0,160.575,1000000
2019-01-05 10:30:00,-12.551,70.531,0.13,1.0,331.998,1000000
2019-01-05 11:30:00,-11.583,66.722,0.265,1.0,414.925,1000000
2019-01-05 12:30:00,-10.654,64.58,0.74,0.99,479.867,1000000
2019-01-05 13:30:00,-9.514,63.41,1.002,0.909,494.123,1000000
2019-01-05 14:30:00,-9.205,63.684,1.117,0.675,440.456,1000000
2019-01-05 15:30:00,-10.268,68.464,1.013,0.655,336.052,1000000
2019-01-05 16:30:00,-10.665,68.734,0.699,0.531,188.847,1000000
2019-01-05 17:30:00,-10.679,61.883,0.547,0.51,37.947,1000000
2019-01-05 18:30:00,-11.197,63.9,0.429,0.561,0.0,1000000
2019-01-05 19:30:00,-12.085,65.346,0.468,0.83,0.0,1000000
2019-01-05 20:30:00,-12.63,63.065,0.446,0.978,0.0,1000000
2019-01-05 21:30:00,-13.484,62.41,0.484,0.996,0.0,1000000
2019-01-05 22:30:00,-14.658,66.561,0.448,0.999,0.0,1000000
2019-01-05 23:30:00,-15.316,69.185,0.407,0.996,0.0,1000000
2019-01-06 00:30:00,-15.396,68.484,0.408,0.987,0.0,1000000
2019-01-06 01:30:00,-15.899,69.299,0.391,0.988,0.0,1000000
2019-01-06 02:30:00,-16.172,67.913,0.339,0.985,0.0,1000000
2019-01-06 03:30:00,-17.034,69.179,0.27,0.996,0.0,1000000
2019-01-06 04:30:00,-17.175,70.0,0.231,0.99,0.0,1000000
2019-01-06 05:30:00,-16.986,69.452,0.182,0.995,0.0,1000000
2019-01-06 06:30:00,-16.819,70.209,0.198,1.0,0.0,1000000
2019-01-06 07:30:00,-16.437,68.772,0.17,1.0,0.0,1000000
2019-01-06 08:30:00,-17.357,72.253,0.168,1.0,44.197,1000000
2019-01-06 09:30:00,-17.178,74.351,0.255,1.0,168.051,1000000
2019-01-06 10:30:00,-14.436,71.699,0.241,1.0,306.928,1000000
2019-01-06 11:30:00,-14.036,71.428,0.382,1.0,441.886,1000000
2019-01-06 12:30:00,-13.784,71.162,0.625,1.0,483.188,1000000
2019-01-06 13:30:00,-13.385,69.906,0.738,1.0,461.95,1000000
2019-01-06 14:30:00,-13.14,69.648,0.893,1.0,306.297,1000000
2019-01-06 15:30:00,-13.506,73.456,0.803,0.974,279.949,1000000
2019-01-06 16:30:00,-13.365,76.118,0.662,0.98,155.175,1000000
2019-01-06 17:30:00,-13.228,73.221,0.544,0.99,37.657,1000000
2019-01-06 18:30:00,-13.181,73.295,0.488,0.998,0.0,1000000
2019-01-06 19:30:00,-14.245,79.288,0.444,1.0,0.0,1000000
2019-01-06 20:30:00,-14.257,80.649,0.377,1.0,0.0,1000000
2019-01-06 21:30:00,-14.684,79.418,0.328,0.994,0.0,1000000
2019-01-06 22:30:00,-16.526,81.981,0.296,0.973,0.0,1000000
2019-01-06 23:30:00,-17.014,82.413,0.259,0.936,0.0,1000000
2019-01-07 00:30:00,-16.898,82.696,0.161,0.84,0.0,1000000
2019-01-07 01:30:00,-17.739,84.259,0.14,0.814,0.0,1000000
2019-01-07 02:30:00,-17.78,79.971,0.149,0.73,0.0,1000000
2019-01-07 03:30:00,-18.263,89.004,0.164,0.77,0.0,1000000
2019-01-07 04:30:00,-19.309,92.326,0.203,0.831,0.0,1000000
2019-01-07 05:30:00,-19.825,91.159,0.209,0.873,0.0,1000000
2019-01-07 06:30:00,-21.025,90.907,0.223,0.902,0.0,1000000
2019-01-07 07:30:00,-20.851,84.814,0.141,0.921,0.0,1000000
2019-01-07 08:30:00,-22.495,84.848,0.106,0.887,54.467,1000000
2019-01-07 09:30:00,-22.332,88.118,0.193,0.671,205.794,1000000
2019-01-07 10:30:00,-19.599,77.301,0.167,0.535,364.495,1000000
2019-01-07 11:30:00,-17.626,72.711,0.177,0.544,491.312,1000000
2019-01-07 12:30:00,-17.056,72.713,0.214,0.442,642.809,1000000
2019-01-07 13:30:00,-14.979,66.945,0.22,0.522,634.055,1000000
2019-01-07 14:30:00,-14.658,64.82,0.218,0.624,566.354,1000000
2019-01-07 15:30:00,-16.544,71.342,0.294,0.776,408.828,1000000
2019-01-07 16:30:00,-15.998,64.548,0.259,0.737,224.75,1000000
2019-01-07 17:30:00,-15.618,62.759,0.274,0.395,54.212,1000000
2019-01-07 18:30:00,-16.991,64.698,0.248,0.16,0.0,1000000
2019-01-07 19:30:00,-18.696,72.395,0.268,0.073,0.0,1000000
2019-01-07 20:30:00,-20.148,71.892,0.242,0.661,0.0,1000000
2019-01-07 21:30:00,-20.641,69.537,0.231,0.927,0.0,1000000
2019-01-07 22:30:00,-21.379,67.819,0.22,0.931,0.0,1000000
2019-01-07 23:30:00,-21.208,64.997,0.216,0.914,0.0,1000000
2019-01-08 00:30:00,-21.033,63.556,0.211,0.726,0.0,1000000
2019-01-08 01:30:00,-21.039,63.666,0.223,0.625,0.0,1000000
2019-01-08 02:30:00,-21.425,63.58,0.199,0.852,0.0,1000000
2019-01-08 03:30:00,-23.42,69.115,0.226,0.997,0.0,1000000
2019-01-08 04:30:00,-23.746,70.156,0.197,0.999,0.0,1000000
2019-01-08 05:30:00,-23.583,70.795,0.226,1.0,0.0,1000000
2019-01-08 06:30:00,-23.945,71.717,0.188,1.0,0.0,1000000
2019-01-08 07:30:00,-23.127,74.455,0.185,1.0,0.0,1000000
2019-01-08 08:30:00,-23.606,79.213,0.173,0.991,52.832,1000000
2019-01-08 09:30:00,-22.397,78.599,0.202,0.997,192.151,1000000
2019-01-08 10:30:00,-19.164,70.211,0.146,0.956,317.266,1000000
2019-01-08 11:30:00,-17.208,69.003,0.178,0.915,450.981,1000000
2019-01-08 12:30:00,-16.355,70.955,0.233,0.713,570.969,1000000
2019-01-08 13:30:00,-13.887,65.004,0.269,0.67,605.731,1000000
2019-01-08 14:30:00,-13.554,62.447,0.371,0.754,545.558,1000000
2019-01-08 15:30:00,-14.485,69.534,0.413,0.877,380.504,1000000
2019-01-08 16:30:00,-14.507,68.887,0.372,0.935,198.146,1000000
2019-01-08 17:30:00,-14.057,64.111,0.363,0.893,43.226,1000000
2019-01-08 18:30:00,-14.648,66.455,0.385,0.931,0.0,1000000
2019-01-08 19:30:00,-15.358,71.968,0.361,0.967,0.0,1000000
2019-01-08 20:30:00,-16.584,78.834,0.33,0.944,0.0,1000000
2019-01-08 21:30:00,-16.307,77.887,0.297,0.949,0.0,1000000
2019-01-08 22:30:00,-16.655,78.908,0.331,0.958,0.0,1000000
2019-01-08 23:30:00,-16.223,77.614,0.265,0.945,0.0,1000000
2019-01-09 00:30:00,-16.125,76.363,0.236,0.9,0.0,1000000
2019-01-09 01:30:00,-17.094,76.777,0.237,0.905,0.0,1000000
2019-01-09 02:30:00,-17.847,75.312,0.213,0.885,0.0,1000000
2019-01-09 03:30:00,-19.393,78.861,0.248,0.837,0.0,1000000
2019-01-09 04:30:00,-19.098,77.198,0.167,0.821,0.0,1000000
2019-01-09 05:30:00,-19.118,77.167,0.175,0.795,0.0,1000000
2019-01-09 06:30:00,-18.777,76.804,0.232,0.818,0.0,1000000
2019-01-09 07:30:00,-18.642,73.842,0.222,0.781,0.0,1000000
2019-01-09 08:30:00,-18.853,74.662,0.187,0.774,47.484,1000000
2019-01-09 09:30:00,-19.332,76.273,0.162,0.75,187.944,1000000
2019-01-09 10:30:00,-17.236,68.043,0.215,0.685,299.485,1000000
2019-01-09 11:30:00,-16.808,65.367,0.239,0.703,496.183,1000000
2019-01-09 12:30:00,-16.645,68.483,0.262,0.568,599.106,1000000
2019-01-09 13:30:00,-14.807,63.802,0.256,0.416,550.054,1000000
2019-01-09 14:30:00,-14.587,64.298,0.239,0.147,473.838,1000000
2019-01-09 15:30:00,-15.94,66.774,0.292,0.218,403.327,1000000
2019-01-09 16:30:00,-15.503,61.616,0.234,0.149,250.195,1000000
2019-01-09 17:30:00,-14.793,59.377,0.194,0.165,61.433,1000000
2019-01-09 18:30:00,-16.554,60.892,0.212,0.27,0.0,1000000
2019-01-09 19:30:00,-18.089,70.957,0.214,0.359,0.0,1000000
2019-01-09 20:30:00,-21.367,74.87,0.2,0.373,0.0,1000000
2019-01-09 21:30:00,-21.714,74.664,0.199,0.268,0.0,1000000
2019-01-09 22:30:00,-23.048,77.372,0.197,0.135,0.0,1000000
2019-01-09 23:30:00,-23.386,76.086,0.209,0.104,0.0,1000000
2019-01-10 00:30:00,-23.845,74.855,0.206,0.078,0.0,1000000
2019-01-10 01:30:00,-25.01,77.315,0.211,0.066,0.0,1000000
2019-01-10 02:30:00,-25.405,74.876,0.222,0.04,0.0,1000000
2019-01-10 03:30:00,-26.266,80.019,0.223,0.434,0.0,1000000
2019-01-10 04:30:00,-26.364,76.494,0.188,0.506,0.0,1000000
2019-01-10 05:30:00,-25.9,76.478,0.197,0.604,0.0,1000000
2019-01-10 06:30:00,-26.1,76.222,0.166,0.688,0.0,1000000
2019-01-10 07:30:00,-25.725,73.917,0.184,0.31,0.0,1000000
2019-01-10 08:30:00,-27.242,73.792,0.159,0.113,79.027,1000000
2019-01-10 09:30:00,-28.554,75.096,0.185,0.437,283.185,1000000
2019-01-10 10:30:00,-24.662,64.952,0.24,0.763,466.685,1000000
2019-01-10 11:30:00,-22.915,61.976,0.2,0.864,587.916,1000000
2019-01-10 12:30:00,-21.38,66.639,0.235,0.895,610.142,1000000
2019-01-10 13:30:00,-18.03,62.776,0.241,0.987,594.865,1000000
2019-01-10 14:30:00,-17.106,61.516,0.275,1.0,484.193,1000000
2019-01-10 15:30:00,-17.359,70.033,0.301,1.0,366.811,1000000
2019-01-10 16:30:00,-16.901,66.58,0.384,1.0,187.229,1000000
2019-01-10 17:30:00,-15.82,59.85,0.35,1.0,39.735,1000000
2019-01-10 18:30:00,-16.311,62.083,0.233,1.0,0.0,1000000
2019-01-10 19:30:00,-16.886,68.469,0.205,0.989,0.0,1000000
2019-01-10 20:30:00,-17.606,69.932,0.257,0.993,0.0,1000000
2019-01-10 21:30:00,-17.521,70.953,0.279,1.0,0.0,1000000
2019-01-10 22:30:00,-17.484,72.756,0.197,1.0,0.0,1000000
2019-01-10 23:30:00,-17.192,72.534,0.184,1.0,0.0,1000000
2019-01-11 00:30:00,-16.791,71.777,0.158,1.0,0.0,1000000
2019-01-11 01:30:00,-17.157,73.126,0.163,1.0,0.0,1000000
2019-01-11 02:30:00,-16.699,73.859,0.169,1.0,0.0,1000000
2019-01-11 03:30:00,-18.116,75.773,0.205,1.0,0.0,1000000
2019-01-11 04:30:00,-17.588,74.06,0.166,0.992,0.0,1000000
2019-01-11 05:30:00,-17.393,72.356,0.183,0.764,0.0,1000000
2019-01-11 06:30:00,-16.867,71.992,0.131,0.65,0.0,1000000
2019-01-11 07:30:00,-17.062,72.791,0.107,0.665,0.0,1000000
2019-01-11 08:30:00,-17.343,73.951,0.13,0.618,68.144,1000000
2019-01-11 09:30:00,-20.144,79.875,0.108,0.489,253.891,1000000
2019-01-11 10:30:00,-17.639,70.736,0.125,0.416,428.125,1000000
2019-01-11 11:30:00,-16.616,71.688,0.174,0.369,569.658,1000000
2019-01-11 12:30:00,-15.736,71.812,0.185,0.41,642.213,1000000
2019-01-11 13:30:00,-13.37,65.435,0.218,0.364,633.748,1000000
2019-01-11 14:30:00,-13.263,69.188,0.261,0.304,554.074,1000000
2019-01-11 15:30:00,-14.003,70.315,0.346,0.243,436.232,1000000
2019-01-11 16:30:00,-13.906,68.701,0.275,0.217,251.132,1000000
2019-01-11 17:30:00,-14.083,68.841,0.178,0.208,61.297,1000000
2019-01-11 18:30:00,-15.552,74.157,0.168,0.302,0.0,1000000
2019-01-11 19:30:00,-17.498,83.292,0.123,0.332,0.0,1000000
2019-01-11 20:30:00,-18.728,83.399,0.079,0.427,0.0,1000000
2019-01-11 21:30:00,-19.191,81.569,0.049,0.531,0.0,1000000
2019-01-11 22:30:00,-19.677,79.884,0.035,0.618,0.0,1000000
2019-01-11 23:30:00,-20.058,78.606,0.027,0.749,0.0,1000000
2019-01-12 00:30:00,-19.965,77.595,0.047,0.79,0.0,1000000
2019-01-12 01:30:00,-20.665,77.848,0.063,0.804,0.0,1000000
2019-01-12 02:30:00,-20.58,76.988,0.084,0.806,0.0,1000000
2019-01-12 03:30:00,-20.633,75.758,0.163,0.918,0.0,1000000
2019-01-12 04:30:00,-21.131,76.022,0.101,0.932,0.0,1000000
2019-01-12 05:30:00,-20.923,75.387,0.118,0.971,0.0,1000000
2019-01-12 06:30:00,-21.052,74.103,0.122,0.98,0.0,1000000
2019-01-12 07:30:00,-20.232,70.944,0.086,0.982,0.0,1000000
2019-01-12 08:30:00,-21.828,70.486,0.083,0.992,53.803,1000000
2019-01-12 09:30:00,-21.639,72.478,0.132,0.997,208.28,1000000
2019-01-12 10:30:00,-19.224,65.275,0.186,0.995,375.105,1000000
2019-01-12 11:30:00,-18.476,67.146,0.265,1.0,484.772,1000000
2019-01-12 12:30:00,-17.458,68.268,0.297,0.995,570.441,1000000
2019-01-12 13:30:00,-15.554,65.565,0.34,1.0,510.865,1000000
2019-01-12 14:30:00,-14.195,62.177,0.343,1.0,417.787,1000000
2019-01-12 15:30:00,-15.259,67.886,0.275,1.0,298.599,1000000
2019-01-12 16:30:00,-14.639,66.589,0.071,1.0,154.971,1000000
2019-01-12 17:30:00,-14.145,66.469,0.089,1.0,42.17,1000000
2019-01-12 18:30:00,-14.37,67.609,0.07,1.0,0.0,1000000
2019-01-12 19:30:00,-14.954,70.418,0.126,1.0,0.0,1000000
2019-01-12 20:30:00,-15.679,71.418,0.164,1.0,0.0,1000000
2019-01-12 21:30:00,-16.119,72.49,0.139,1.0,0.0,1000000
2019-01-12 22:30:00,-15.835,73.555,0.18,1.0,0.0,1000000
2019-01-12 23:30:00,-15.862,73.92,0.195,1.0,0.0,1000000
2019-01-13 00:30:00,-15.984,73.793,0.147,1.0,0.0,1000000
2019-01-13 01:30:00,-16.708,76.454,0.183,1.0,0.0,1000000
2019-01-13 02:30:00,-16.671,76.492,0.171,1.0,0.0,1000000
2019-01-13 03:30:00,-17.498,76.167,0.148,0.999,0.0,1000000
2019-01-13 04:30:00,-17.747,74.727,0.24,0.991,0.0,1000000
2019-01-13 05:30:00,-17.742,72.885,0.253,0.997,0.0,1000000
2019-01-13 06:30:00,-17.2,66.575,0.129,0.898,0.0,1000000
2019-01-13 07:30:00,-17.368,62.928,0.153,0.742,0.0,1000000
2019-01-13 08:30:00,-18.208,63.242,0.099,0.633,65.01,1000000
2019-01-13 09:30:00,-18.929,66.915,0.137,0.548,242.054,1000000
2019-01-13 10:30:00,-17.623,57.698,0.178,0.543,428.976,1000000
2019-01-13 11:30:00,-16.46,61.604,0.36,0.59,546.086,1000000
2019-01-13 12:30:00,-15.735,60.663,0.522,0.441,638.755,1000000
2019-01-13 13:30:00,-13.239,53.231,0.648,0.482,642.605,1000000
2019-01-13 14:30:00,-13.015,53.786,0.743,0.489,559.575,1000000
2019-01-13 15:30:00,-14.428,46.281,0.616,0.529,440.064,1000000
2019-01-13 16:30:00,-14.435,41.365,0.482,0.428,262.901,1000000
2019-01-13 17:30:00,-14.001,40.98,0.433,0.372,67.207,1000000
2019-01-13 18:30:00,-15.728,44.324,0.366,0.328,0.0,1000000
2019-01-13 19:30:00,-16.372,52.182,0.377,0.209,0.0,1000000
2019-01-13 20:30:00,-18.095,59.794,0.341,0.128,0.0,1000000
2019-01-13 21:30:00,-18.901,62.551,0.313,0.191,0.0,1000000
2019-01-13 22:30:00,-20.252,68.168,0.287,0.233,0.0,1000000
2019-01-13 23:30:00,-22.128,71.014,0.239,0.222,0.0,1000000
2019-01-14 00:30:00,-23.102,74.042,0.201,0.083,0.0,1000000
2019-01-14 01:30:00,-24.348,76.813,0.151,0.065,0.0,1000000
2019-01-14 02:30:00,-26.69,76.162,0.174,0.093,0.0,1000000
2019-01-14 03:30:00,-25.361,82.905,0.199,0.456,0.0,1000000
2019-01-14 04:30:00,-26.12,84.022,0.19,0.411,0.0,1000000
2019-01-14 05:30:00,-27.839,85.423,0.21,0.495,0.0,1000000
2019-01-14 06:30:00,-28.414,83.687,0.234,0.491,0.0,1000000
2019-01-14 07:30:00,-28.633,80.927,0.238,0.523,0.0,1000000
2019-01-14 08:30:00,-30.398,79.167,0.215,0.45,81.99,1000000
2019-01-14 09:30:00,-28.731,78.4,0.174,0.461,287.12,1000000
2019-01-14 10:30:00,-26.35,63.771,0.2,0.422,473.514,1000000
2019-01-14 11:30:00,-24.354,60.853,0.172,0.379,617.483,1000000
2019-01-14 12:30:00,-23.044,63.354,0.194,0.321,683.378,1000000
2019-01-14 13:30:00,-21.145,56.859,0.232,0.211,675.016,1000000
2019-01-14 14:30:00,-19.718,54.265,0.292,0.159,610.653,1000000
2019-01-14 15:30:00,-20.811,54.233,0.354,0.119,465.407,1000000
2019-01-14 16:30:00,-20.94,50.09,0.262,0.047,284.429,1000000
2019-01-14 17:30:00,-20.225,48.178,0.25,0.039,74.99,1000000
2019-01-14 18:30:00,-20.741,47.13,0.231,0.008,0.0,1000000
2019-01-14 19:30:00,-23.261,52.012,0.247,0.01,0.0,1000000
2019-01-14 20:30:00,-24.045,50.284,0.258,0.011,0.0,1000000
2019-01-14 21:30:00,-24.292,48.47,0.257,0.002,0.0,1000000
2019-01-14 22:30:00,-25.071,48.311,0.262,0.002,0.0,1000000
2019-01-14 23:30:00,-25.754,46.884,0.244,0.0,0.0,1000000
2019-01-15 00:30:00,-26.08,45.148,0.229,0.0,0.0,1000000
2019-01-15 01:30:00,-26.911,44.889,0.247,0.026,0.0,1000000
2019-01-15 02:30:00,-27.1,44.824,0.249,0.077,0.0,1000000
2019-01-15 03:30:00,-27.451,47.247,0.32,0.091,0.0,1000000
2019-01-15 04:30:00,-27.589,46.956,0.273,0.255,0.0,1000000
2019-01-15 05:30:00,-27.266,40.955,0.251,0.473,0.0,1000000
2019-01-15 06:30:00,-27.521,41.956,0.294,0.54,0.0,1000000
2019-01-15 07:30:00,-27.059,42.249,0.273,0.66,0.0,1000000
2019-01-15 08:30:00,-28.195,47.358,0.275,0.746,82.825,1000000
2019-01-15 09:30:00,-29.325,57.565,0.26,0.872,278.434,1000000
2019-01-15 10:30:00,-25.751,48.179,0.276,0.844,474.383,1000000
2019-01-15 11:30:00,-24.006,53.71,0.243,0.801,610.806,1000000
2019-01-15 12:30:00,-22.725,59.284,0.259,0.501,665.052,1000000
2019-01-15 13:30:00,-19.453,54.837,0.278,0.639,641.446,1000000
2019-01-15 14:30:00,-18.956,54.445,0.307,0.608,556.765,1000000
2019-01-15 15:30:00,-18.443,56.502,0.366,0.65,415.556,1000000
2019-01-15 16:30:00,-17.737,47.819,0.357,0.938,261.095,1000000
2019-01-15 17:30:00,-16.959,42.36,0.334,1.0,65.368,1000000
2019-01-15 18:30:00,-17.123,42.147,0.298,0.994,0.0,1000000
2019-01-15 19:30:00,-18.857,50.994,0.267,1.0,0.0,1000000
2019-01-15 20:30:00,-19.845,58.323,0.253,0.984,0.0,1000000
2019-01-15 21:30:00,-19.555,54.22,0.297,0.986,0.0,1000000
2019-01-15 22:30:00,-19.508,53.769,0.239,0.999,0.0,1000000
2019-01-15 23:30:00,-19.596,54.513,0.228,0.996,0.0,1000000
2019-01-16 00:30:00,-19.549,56.188,0.215,0.993,0.0,1000000
2019-01-16 01:30:00,-19.879,57.121,0.228,1.0,0.0,1000000
2019-01-16 02:30:00,-20.39,58.977,0.184,1.0,0.0,1000000
2019-01-16 03:30:00,-19.3,73.581,0.21,1.0,0.0,1000000
2019-01-16 04:30:00,-18.819,75.622,0.174,1.0,0.0,1000000
2019-01-16 05:30:00,-18.667,73.716,0.155,1.0,0.0,1000000
2019-01-16 06:30:00,-18.655,74.271,0.151,1.0,0.0,1000000
2019-01-16 07:30:00,-18.04,75.228,0.11,1.0,0.0,1000000
2019-01-16 08:30:00,-18.309,78.543,0.112,0.994,42.784,1000000
2019-01-16 09:30:00,-17.789,77.504,0.144,1.0,151.156,1000000
2019-01-16 10:30:00,-14.549,74.325,0.16,0.996,276.458,1000000
2019-01-16 11:30:00,-13.746,75.638,0.152,1.0,407.925,1000000
