,When,sea,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,a,vp_a,LW_in,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,s_cone,input,vp_ice,thickness,$q_{T}$,$q_{melt}$
0,2020-12-14 00:15:00,0.0,-9.96,23.53,3.023,60.0,-2.32,-0.774,0,617.596,0.0,0.0,171.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,18.276421217989263,0,0.0,0.0,0.0002735765356008845,,,,0.0,0.0
1,2020-12-14 00:30:00,0.0,-9.93,22.84,2.616,60.0,-2.296,-0.766,0,617.513,0.35,0.65611,170.5,0.0,0.0,4.3541056325440645e-05,1.748964279966379,1.748964279966379,419.2658387631095,30.734161236890365,0.0,0.0,-2.7892697918143643,0.0,-188.939708230894,-0.4979649806724601,-129.37453883563893,-59.06720441458262,-92.68013003965508,0.0,0.0,0.0,1049.3786072497344,0.004999999999999999,18.27642121798926,0,0.0,0.0,0.0002735765356008845,1.748964279966379,6.132935619503652,,-29.797908649442444,-159.14179958145155
2,2020-12-14 00:45:00,0.0,-9.91,22.26,2.358,60.0,-2.324,-0.774,0,617.43,0.35,0.64046,170.0,-2.7892697918143643,0.0,4.354105632544064e-05,421.0148030430759,0.45912192262058443,200.7786439513946,8.755079769961174,30.734161236890365,0.0,2.7892697918143643,0.0,-180.74277880672673,-0.5031657731196852,-117.81221158186963,-38.174150663008255,-64.39626063506098,-25.265289187791602,1.012038399062439,0.0,430.22627813325903,0.0032014916089783555,11.70236183430932,0,0.0,0.0,0.0002735765356008845,301.7489642799664,4.862252336514762,0.0004357003773290145,29.797908649442444,-180.74277880672673
3,2020-12-14 01:00:00,0.0,-10.18,22.19,3.143,60.0,-2.47,-0.824,0,617.348,0.35,0.62491,169.6,0.0,-0.44385451024084555,4.354105632544065e-05,621.7934469944705,0.6780735517933157,283.9714815897776,19.745070525764735,39.48924100685154,0.0,0.0,240.46627627864422,-202.01159690262028,-0.5356699051659305,-130.27453883563894,-72.73367442028096,-111.98504999290068,1.6737019212585216,-0.14141566279298276,0.0,557.9510723474342,0.0036458765514083826,13.326715112465937,0,0.0,0.0,0.0002735765356008845,601.7489642799665,6.132932247032144,0.0005089220261550664,0.0,-202.01159690262028
4,2020-12-14 01:15:00,0.0,-10.14,21.59,2.715,60.0,-2.562,-0.854,0,617.332,0.35,0.60995,169.1,0.0,-0.38939276326273226,4.3541056325440645e-05,905.7649285842481,0.9877480137232804,349.3081120959273,21.977332797026946,59.234311532616275,0.0,0.0,386.74972416310186,-192.17764119676104,-0.5551725089210987,-130.77453883563894,-62.58062586560401,-96.99814680151704,1.842139091399989,-0.10944307799699583,0.0,716.9832720161919,0.004132933455654758,15.107046540293261,0,0.0,0.0,0.0002735765356008845,901.7489642799665,6.13293191999904,0.00055502082042264,0.0,-192.17764119676104
5,2020-12-14 01:30:00,0.0,-10.33,22.54,3.237,60.0,-2.573,-0.858,0,617.317,0.35,0.62724,168.5,0.0,-0.35221134940191506,4.354105632544064e-05,1255.0730406801754,1.3686728905999732,417.5345238105638,32.46547618943619,81.21164432964322,0.0,-1.7603530629818802,465.46427927014764,-206.20688675139422,-0.5577728202396515,-131.37453883563893,-76.00892346157387,-115.28546690103293,1.8231428393667595,-0.08879447330856291,0.0,891.1374393105245,0.004607615665471796,16.84214494255369,0,0.0,0.0,0.0002735765356008845,1201.7489642799665,6.132931613404609,0.0005312883741422774,-18.805939789488576,-187.40094696190562
6,2020-12-14 01:45:00,0.0,-10.4,21.36,3.201,60.0,-2.38,-0.794,0,617.302,0.35,0.59111,168.2,-1.7603530629818802,-0.32515272566405573,4.354105632544063e-05,1672.6075644907392,1.8239995250716894,416.7478880051674,33.252111994832624,113.67712051907941,0.0,-2.8570778564644503,465.46427927014764,-204.07506924137374,-0.5161673580141355,-124.01861484215522,-62.86264885804928,-97.5038990562403,-17.006429317470555,0.3287911343154112,0.0,1079.1820848866673,0.005070505576974232,18.53413914258895,0,0.0,0.0,0.0002735765356008845,1501.7489642799665,5.2999759499094745,0.0005109499549519587,-30.522305594502548,-154.74682385738257
7,2020-12-14 02:00:00,0.02488,-10.31,20.52,2.407,60.0,-2.316,-0.772,0,617.286,0.35,0.57194,167.9,-4.61743091944633,-0.41619955956155913,0.01249308882751449,2089.3554524959063,2.278468323332504,430.9210821199964,19.07891788000357,146.92923251391204,0.0,1.2762225382634833,465.46427927014764,-190.4411168087201,-0.5206070959209403,-112.20614784125158,-31.14469992104906,-55.944381648624464,-47.532125230655964,0.9624632801574495,0.0,1079.1821075186292,0.006333875739338538,18.53413914258895,0,0.0,0.0,0.0002735765356008845,1801.7489642799665,4.164966383338873,0.0004211233716954652,13.633949187395707,-154.7468206121247
8,2020-12-14 02:15:00,0.0714,-10.38,21.67,2.602,60.0,-2.442,-0.814,0,617.276,0.35,0.60064,167.4,-3.341208381182847,-0.6295584055857139,0.03573511211533534,2520.2765346159026,2.748393167520068,426.8060743944423,23.193925605557688,166.0081503939156,0.0,-0.28633477970868243,465.46427927014764,-193.50004146535073,-0.5858223434606717,-118.06913642502926,-41.629204870548804,-68.01065970778738,-33.83709177683901,0.6212139505270347,0.0,1079.182136193288,0.007640211903608177,18.53413914258895,0,0.0,0.0,0.0003417410266864862,2101.7489642799665,4.641275860265287,0.00043544536266271655,-3.0589287683668402,-154.7468165003885
9,2020-12-14 02:30:00,0.11681,-10.52,22.11,3.325,60.0,-2.521,-0.84,0,617.266,0.35,0.60604,167.0,-3.6275431608915296,-0.7437231032693465,0.05834846042172322,2947.082609010345,3.213830544177039,421.21508855100865,28.784911448991245,189.2020759994733,0.0,-1.192877073588537,465.46427927014764,-206.24360205610304,-0.6416127046700568,-117.25924679475457,-52.08964342096845,-84.40489072277775,-36.91375566097186,0.6606565252619219,0.0,1079.1821698787448,0.008934073432425554,18.53413914258895,0,0.0,0.0,0.0004122237264342104,2401.7489642799665,4.530283800195106,0.00043128713962849386,-12.74356542100002,-154.74681167014077
