,When,h_ice,h_f,r_ice,ice,T_a,Discharge
62,2021-01-31 08:30:00,0.09488479353711464,1.35,1.7220606148246234,270.2037915461644,-13.24,0.0
63,2021-01-31 08:45:00,0.09423732594498502,1.35,1.7277140840452105,270.1249222909067,-12.39,0.0
64,2021-01-31 09:00:00,0.09423570623035792,1.35,1.7276843887652849,270.1109941229513,-12.62,0.0
65,2021-01-31 09:15:00,0.09422940158576998,1.35,1.727568801622502,270.0567841014434,-12.54,0.0
66,2021-01-31 09:30:00,0.09422572003440162,1.35,1.7275013053508657,270.0251319081075,-12.22,0.0
67,2021-01-31 09:45:00,0.094220228307621,1.35,1.727400621958065,269.97792130079597,-11.66,0.0
68,2021-01-31 10:00:00,0.09421617591849012,1.35,1.7273263268769468,269.943087744591,-11.77,0.0
69,2021-01-31 10:15:00,0.09420750094742626,1.35,1.727167282999848,269.86852943731657,-11.41,0.0
70,2021-01-31 10:30:00,0.09419777710481061,1.35,1.7269890094795668,269.7849727704425,-10.98,0.0
71,2021-01-31 10:45:00,0.09419113033701515,1.35,1.7268671499698827,269.7278672337051,-10.52,0.0
72,2021-01-31 11:00:00,0.09417758026127987,1.35,1.7266187276334786,269.61147706192713,-10.37,0.0
73,2021-01-31 11:15:00,0.09416453454044034,1.35,1.7263795519628518,269.4994507541109,-10.18,0.0
74,2021-01-31 11:30:00,0.09415553308411181,1.35,1.7262145224194116,269.4221714793315,-9.71,0.0
75,2021-01-31 11:45:00,0.09414521806891867,1.35,1.7260254105484238,269.33363320905494,-9.66,0.0
76,2021-01-31 12:00:00,0.09413199948225573,1.35,1.7257830656164161,269.2202006781585,-9.53,0.0
77,2021-01-31 12:15:00,0.0941172387544543,1.35,1.7255124476096173,269.0935722303972,-9.52,0.0
78,2021-01-31 12:30:00,0.09410425214548655,1.35,1.7252743556753167,268.98219632726585,-8.89,0.0
79,2021-01-31 12:45:00,0.09409354943237326,1.35,1.7250781358866298,268.8904307010896,-8.64,0.0
80,2021-01-31 13:00:00,0.09407960792101723,1.35,1.7248225371068349,268.77092675191324,-8.52,0.0
81,2021-01-31 13:15:00,0.09406631589049404,1.35,1.7245788456808506,268.65702300413517,-8.32,0.0
82,2021-01-31 13:30:00,0.09405396317184195,1.35,1.7243523752692864,268.5511973808566,-7.69,0.0
83,2021-01-31 13:45:00,0.09404038537159891,1.35,1.7241034446414802,268.4349085603538,-7.437,0.0
84,2021-01-31 14:00:00,0.09402437021237821,1.35,1.7238098283289802,268.2977878212991,-7.414,0.0
85,2021-01-31 14:15:00,0.09400808181214737,1.35,1.7235112025116284,268.15837551625594,-7.155,0.0
86,2021-01-31 14:30:00,0.09399166074887816,1.35,1.7232101444966568,268.01787664331437,-6.714,0.0
87,2021-01-31 14:45:00,0.09397798263698916,1.35,1.7229593747903138,267.90088397573874,-6.633,0.0
88,2021-01-31 15:00:00,0.09396680533258342,1.35,1.7227544540113147,267.80530668668564,-6.739,0.0
89,2021-01-31 15:15:00,0.09395034978986438,1.35,1.7224527638622025,267.6646364800946,-6.331,0.0
90,2021-01-31 15:30:00,0.09394038908253494,1.35,1.7222701477473288,267.5795113116378,-5.638,0.0
91,2021-01-31 15:45:00,0.0939326138572167,1.35,1.7221275994931817,267.51307602798477,-5.729,0.0
92,2021-01-31 16:00:00,0.09392183794145484,1.35,1.721930037632809,267.4210195771537,-6.163,0.0
93,2021-01-31 16:15:00,0.09390926831227842,1.35,1.721699590459764,267.3136664858785,-5.919,0.0
94,2021-01-31 16:30:00,0.09390150896826836,1.35,1.7215573333679517,267.2474108108693,-5.946,0.0
95,2021-01-31 16:45:00,0.09389663874605167,1.35,1.721468044421859,267.2058304319949,-5.992,0.0
96,2021-01-31 17:00:00,0.0938911718209996,1.35,1.7213678157352514,267.1591607358884,-6.238,0.0
97,2021-01-31 17:15:00,0.09388792728435107,1.35,1.7213083315382238,267.13146555269435,-6.431,3.58
98,2021-01-31 17:30:00,0.09520509387028428,1.35,1.7213083315382238,270.87908945551766,-6.574,3.58
99,2021-01-31 17:45:00,0.0963104097400582,1.35,1.7213083315382238,274.02395223747163,-6.668,3.58
100,2021-01-31 18:00:00,0.09739829584589767,1.35,1.7213083315382238,277.11922357014436,-6.872,3.58
101,2021-01-31 18:15:00,0.09846258292363815,1.35,1.7213083315382238,280.1473505622821,-7.255,3.58
102,2021-01-31 18:30:00,0.09951664498413437,1.35,1.7213083315382238,283.1463851682019,-7.753,3.58
103,2021-01-31 18:45:00,0.10055131056706215,1.35,1.7213083315382238,286.09023259905786,-7.921,3.58
104,2021-01-31 19:00:00,0.1015574863854574,1.35,1.7213083315382238,288.9530204861264,-7.987,3.58
105,2021-01-31 19:15:00,0.10252162586582399,1.35,1.7213083315382238,291.696205897042,-8.15,3.58
106,2021-01-31 19:30:00,0.10354409414975244,1.35,1.7213083315382238,294.6053493733884,-7.872,3.58
107,2021-01-31 19:45:00,0.10472905127383741,1.35,1.7213083315382238,297.9768087540524,-7.851,3.58
108,2021-01-31 20:00:00,0.10606111329291679,1.35,1.7213083315382238,301.7668133867679,-7.761,3.58
109,2021-01-31 20:15:00,0.10725273843177187,1.35,1.7213083315382238,305.157244712062,-7.804,3.58
110,2021-01-31 20:30:00,0.10836868265170815,1.35,1.7213083315382238,308.3323474496461,-7.786,3.58
111,2021-01-31 20:45:00,0.10945780525879514,1.35,1.7213083315382238,311.43113689588205,-7.81,3.58
112,2021-01-31 21:00:00,0.11046334195186798,1.35,1.7213083315382238,314.29210633313505,-7.898,3.58
113,2021-01-31 21:15:00,0.11146660236994016,1.35,1.7213083315382238,317.1465992755444,-8.03,3.58
114,2021-01-31 21:30:00,0.11246401245982109,1.35,1.7213083315382238,319.98444676854524,-8.04,3.58
115,2021-01-31 21:45:00,0.11348578230180008,1.35,1.7213083315382238,322.8916030264392,-7.983,3.58
116,2021-01-31 22:00:00,0.11455002769906836,1.35,1.7213083315382238,325.91961142861607,-8.03,3.58
117,2021-01-31 22:15:00,0.11547070129303036,1.35,1.7213083315382238,328.53912698896994,-8.15,3.58
118,2021-01-31 22:30:00,0.11639990314220766,1.35,1.7213083315382238,331.182907280479,-8.26,3.58
119,2021-01-31 22:45:00,0.11752007331310499,1.35,1.7213083315382238,334.37003376282166,-8.54,3.58
120,2021-01-31 23:00:00,0.11873620330951196,1.35,1.7213083315382238,337.8301867094182,-8.43,3.58
121,2021-01-31 23:15:00,0.11998223935675952,1.35,1.7213083315382238,341.37542884075884,-8.52,3.58
122,2021-01-31 23:30:00,0.12129553788497599,1.35,1.7213083315382238,345.112047282533,-8.75,3.58
123,2021-01-31 23:45:00,0.12262988740947889,1.35,1.7213083315382238,348.9085603630749,-8.84,3.58
124,2021-02-01 00:00:00,0.12394970024699295,1.35,1.7213083315382238,352.663713424156,-9.35,3.58
125,2021-02-01 00:15:00,0.12506837548539051,1.35,1.7213083315382238,355.84658650011175,-9.66,3.58
126,2021-02-01 00:30:00,0.12632429186707408,1.35,1.7213083315382238,359.41994032050957,-9.57,3.58
127,2021-02-01 00:45:00,0.127842643800825,1.35,1.7213083315382238,363.7399800638435,-9.71,3.58
128,2021-02-01 01:00:00,0.1292615232626144,1.35,1.7213083315382238,367.7769991038154,-9.62,3.58
129,2021-02-01 01:15:00,0.1305378098295441,1.35,1.7213083315382238,371.40831050827944,-9.59,3.58
130,2021-02-01 01:30:00,0.13182657670926617,1.35,1.7213083315382238,375.07513110272356,-9.64,3.58
131,2021-02-01 01:45:00,0.13308224410085784,1.35,1.7213083315382238,378.6477764924415,-9.59,3.58
132,2021-02-01 02:00:00,0.13424776945121233,1.35,1.7213083315382238,381.9639482728245,-9.48,3.58
133,2021-02-01 02:15:00,0.13526697647247443,1.35,1.7213083315382238,384.8638127513187,-9.29,3.58
134,2021-02-01 02:30:00,0.13610257859796968,1.35,1.7213083315382238,387.24128157887577,-9.94,3.58
135,2021-02-01 02:45:00,0.1366094602523797,1.35,1.7213083315382238,388.68346954830696,-10.27,3.58
136,2021-02-01 03:00:00,0.13709784224320593,1.35,1.7213083315382238,390.07302197248436,-10.43,3.58
137,2021-02-01 03:15:00,0.1376069829876529,1.35,1.7213083315382238,391.52163754181936,-10.24,3.58
138,2021-02-01 03:30:00,0.13821110803976389,1.35,1.7213083315382238,393.24050401608656,-9.76,3.58
139,2021-02-01 03:45:00,0.13901594270270198,1.35,1.7213083315382238,395.53043275620155,-9.23,3.58
140,2021-02-01 04:00:00,0.13971174994697017,1.35,1.7213083315382238,397.5101549023791,-8.84,3.58
141,2021-02-01 04:15:00,0.1403227147867757,1.35,1.7213083315382238,399.24848205240903,-9.46,3.58
142,2021-02-01 04:30:00,0.14103245844912654,1.35,1.7213083315382238,401.26785632314255,-10.39,3.58
143,2021-02-01 04:45:00,0.14173277140291507,1.35,1.7213083315382238,403.260398187705,-10.31,3.58
144,2021-02-01 05:00:00,0.14270319852589725,1.35,1.7213083315382238,406.02147330217844,-10.78,3.58
145,2021-02-01 05:15:00,0.14357703569077407,1.35,1.7213083315382238,408.50772908883556,-11.07,3.58
146,2021-02-01 05:30:00,0.14417208863316897,1.35,1.7213083315382238,410.20078344823116,-10.63,3.58
147,2021-02-01 05:45:00,0.14524996619478617,1.35,1.7213083315382238,413.2675783072669,-10.18,3.58
148,2021-02-01 06:00:00,0.14652726653520273,1.35,1.7213083315382238,416.9017741166285,-10.24,3.58
149,2021-02-01 06:15:00,0.14760140883984757,1.35,1.7213083315382238,419.95794136146384,-10.56,3.58
150,2021-02-01 06:30:00,0.14849305520191722,1.35,1.7213083315382238,422.49486816711186,-10.62,3.58
151,2021-02-01 06:45:00,0.14946494421507675,1.35,1.7213083315382238,425.26010267541625,-10.64,3.58
152,2021-02-01 07:00:00,0.15049927985565364,1.35,1.7213083315382238,428.2030113489017,-10.82,3.58
153,2021-02-01 07:15:00,0.15147972047015099,1.35,1.7213083315382238,430.9925770131308,-10.99,3.58
154,2021-02-01 07:30:00,0.15243854648544,1.35,1.7213083315382238,433.7206444663453,-10.9,3.58
155,2021-02-01 07:45:00,0.1536195353483619,1.35,1.7213083315382238,437.0808132854765,-10.48,3.58
156,2021-02-01 08:00:00,0.1550290565689569,1.35,1.7213083315382238,441.0912061046172,-10.38,3.58
157,2021-02-01 08:15:00,0.15616968174219475,1.35,1.7213083315382238,444.3365314940094,-10.67,3.58
158,2021-02-01 08:30:00,0.15697051537511633,1.35,1.7213083315382238,446.6150764381142,-11.13,0.0
159,2021-02-01 08:45:00,0.15642943773526316,1.35,1.724171372238875,446.5574073629799,-11.3,0.0
160,2021-02-01 09:00:00,0.15642902729221858,1.35,1.7241668483196073,446.5538923103735,-10.51,0.0
161,2021-02-01 09:15:00,0.1564269295296064,1.35,1.7241437266981654,446.5359272655173,-10.17,0.0
162,2021-02-01 09:30:00,0.15642046152847996,1.35,1.724072436137135,446.48053893560467,-10.19,0.0
163,2021-02-01 09:45:00,0.1564136063252486,1.35,1.7239968778193815,446.4218398242228,-9.72,0.0
164,2021-02-01 10:00:00,0.1564099296716619,1.35,1.7239563535999534,446.39035982866164,-8.71,0.0
165,2021-02-01 10:15:00,0.15640238517849972,1.35,1.7238731979016613,446.3257675119114,-8.45,0.0
166,2021-02-01 10:30:00,0.15638688851631946,1.35,1.7237023930858717,446.1931120984481,-8.66,0.0
167,2021-02-01 10:45:00,0.15637379308638957,1.35,1.7235580547457283,446.08103234383555,-8.08,0.0
168,2021-02-01 11:00:00,0.15636672642683094,1.35,1.723480165748077,446.0205587770838,-8.07,0.0
169,2021-02-01 11:15:00,0.15635559418614572,1.35,1.7233574657564628,445.9253047257162,-7.732,0.0
170,2021-02-01 11:30:00,0.15634185349441468,1.35,1.7232060153155457,445.80774992277725,-7.469,0.0
171,2021-02-01 11:45:00,0.15632683060492444,1.35,1.7230404324408493,445.67924926438656,-6.998,0.0
172,2021-02-01 12:00:00,0.15631240456131296,1.35,1.7228814280247386,445.5558770645982,-6.711,0.0
173,2021-02-01 12:15:00,0.15629763382671025,1.35,1.7227186244110604,445.42958064379036,-6.526,0.0
174,2021-02-01 12:30:00,0.1562833567344142,1.35,1.7225612617421662,445.3075277721671,-6.126,0.0
175,2021-02-01 12:45:00,0.15627097302586843,1.35,1.7224247680229154,445.2016792327547,-6.035,0.0
176,2021-02-01 13:00:00,0.1562522786978652,1.35,1.7222187184095368,445.04192306433976,-5.532,0.0
177,2021-02-01 13:15:00,0.1562385530746931,1.35,1.7220674340548647,444.9246523042619,-5.256,0.0
178,2021-02-01 13:30:00,0.15621907429750734,1.35,1.7218527382119588,444.7582623662697,-5.156,0.0
179,2021-02-01 13:45:00,0.15620012514732876,1.35,1.721643879938611,444.5964363746556,-4.418,0.0
180,2021-02-01 14:00:00,0.15618325451172504,1.35,1.7214579311340859,444.4523939603291,-4.725,0.0
181,2021-02-01 14:15:00,0.15615895304361893,1.35,1.7211900794035002,444.24496137934216,-4.579,0.0
182,2021-02-01 14:30:00,0.1561327956747955,1.35,1.7209017718627238,444.02175932657155,-4.367,0.0
183,2021-02-01 14:45:00,0.15610311837309895,1.35,1.7205746674843456,443.76861206635914,-4.02,0.0
184,2021-02-01 15:00:00,0.15608518279411357,1.35,1.720376980832275,443.6156683078827,-4.034,0.0
185,2021-02-01 15:15:00,0.1560579015885724,1.35,1.7200762863193035,443.3830980888524,-4.086,0.0
186,2021-02-01 15:30:00,0.15603714945885372,1.35,1.7198475555350472,443.2062421914131,-4.132,0.0
187,2021-02-01 15:45:00,0.15600524188372125,1.35,1.7194958689957522,442.9344079852005,-4.004,0.0
188,2021-02-01 16:00:00,0.1559969425934578,1.35,1.7194043938943309,442.8637210207561,-4.262,0.0
189,2021-02-01 16:15:00,0.15597436116885868,1.35,1.7191555005504575,442.6714279026898,-4.254,0.0
190,2021-02-01 16:30:00,0.15596455446588472,1.35,1.719047410687267,442.58793582930264,-4.306,0.0
191,2021-02-01 16:45:00,0.15594725799675158,1.35,1.718856768328949,442.44070315199826,-4.01,0.0
192,2021-02-01 17:00:00,0.15593944552164546,1.35,1.718770658923205,442.37421175233334,-4.505,0.0
193,2021-02-01 17:15:00,0.15592493020241716,1.35,1.718610670507759,442.250690627953,-4.688,3.58
194,2021-02-01 17:30:00,0.15662478059925108,1.35,1.718610670507759,444.23567994899514,-4.882,3.58
195,2021-02-01 17:45:00,0.15777752739761688,1.35,1.718610670507759,447.50522168959185,-5.042,3.58
196,2021-02-01 18:00:00,0.15887202247504117,1.35,1.718610670507759,450.6095437710667,-5.172,3.58
197,2021-02-01 18:15:00,0.15995705071264993,1.35,1.718610670507759,453.6870150055279,-5.404,3.58
198,2021-02-01 18:30:00,0.16100375327741193,1.35,1.718610670507759,456.6557829347302,-5.472,3.58
199,2021-02-01 18:45:00,0.1621040931525108,1.35,1.718610670507759,459.776682646253,-5.895,3.58
200,2021-02-01 19:00:00,0.16320891093341508,1.35,1.718610670507759,462.91028306530507,-6.595,3.58
201,2021-02-01 19:15:00,0.1645875272718956,1.35,1.718610670507759,466.82045975746405,-6.668,3.58
202,2021-02-01 19:30:00,0.16599871719607312,1.35,1.718610670507759,470.82302508017744,-7.018,3.58
203,2021-02-01 19:45:00,0.16731974506939445,1.35,1.718610670507759,474.56986330904,-7.016,3.58
204,2021-02-01 20:00:00,0.16865028817552732,1.35,1.718610670507759,478.3436896422225,-6.996,3.58
205,2021-02-01 20:15:00,0.1700091537084116,1.35,1.718610670507759,482.1978470217284,-7.297,3.58
206,2021-02-01 20:30:00,0.17140445607951252,1.35,1.718610670507759,486.1553503950064,-7.456,3.58
207,2021-02-01 20:45:00,0.17278963791503477,1.35,1.718610670507759,490.08414884057726,-7.493,3.58
208,2021-02-01 21:00:00,0.1741916031493031,1.35,1.718610670507759,494.0605501273162,-7.707,3.58
209,2021-02-01 21:15:00,0.17577359797076944,1.35,1.718610670507759,498.5475702687078,-7.9,3.58
210,2021-02-01 21:30:00,0.1773208841330027,1.35,1.718610670507759,502.9361460593682,-7.97,3.58
211,2021-02-01 21:45:00,0.17893816138668572,1.35,1.718610670507759,507.5232379467892,-8.2,3.58
212,2021-02-01 22:00:00,0.18050595117902704,1.35,1.718610670507759,511.9699682901813,-8.27,3.58
213,2021-02-01 22:15:00,0.18194776416448094,1.35,1.718610670507759,516.059389960889,-8.24,3.58
214,2021-02-01 22:30:00,0.18339239577099076,1.35,1.718610670507759,520.1568061011595,-8.32,3.58
215,2021-02-01 22:45:00,0.18488346349244872,1.35,1.718610670507759,524.3859292358102,-8.38,3.58
216,2021-02-01 23:00:00,0.18624602608293905,1.35,1.718610670507759,528.2505725990356,-8.47,3.58
217,2021-02-01 23:15:00,0.18753542675464885,1.35,1.718610670507759,531.907706431448,-8.37,3.58
218,2021-02-01 23:30:00,0.18882986264324972,1.35,1.718610670507759,535.5791216757209,-8.61,3.58
219,2021-02-01 23:45:00,0.19010880972634037,1.35,1.718610670507759,539.2066059403551,-8.87,3.58
220,2021-02-02 00:00:00,0.19147597489308446,1.35,1.718610670507759,543.0843036145509,-8.99,3.58
221,2021-02-02 00:15:00,0.19282302126181985,1.35,1.718610670507759,546.9049382373,-9.02,3.58
222,2021-02-02 00:30:00,0.19412692515392138,1.35,1.718610670507759,550.6032076291527,-9.06,3.58
223,2021-02-02 00:45:00,0.19545637762601423,1.35,1.718610670507759,554.3739405913343,-9.13,3.58
224,2021-02-02 01:00:00,0.19685053127882163,1.35,1.718610670507759,558.328185848941,-9.12,3.58
225,2021-02-02 01:15:00,0.19824811428250574,1.35,1.718610670507759,562.2921577922781,-9.29,3.58
226,2021-02-02 01:30:00,0.19966621940866344,1.35,1.718610670507759,566.3143367383396,-9.28,3.58
227,2021-02-02 01:45:00,0.2010673817361044,1.35,1.718610670507759,570.2884607362674,-9.34,3.58
228,2021-02-02 02:00:00,0.20246553003138076,1.35,1.718610670507759,574.2540360190883,-9.36,3.58
229,2021-02-02 02:15:00,0.20388999710415612,1.35,1.718610670507759,578.2942593874353,-9.75,3.58
230,2021-02-02 02:30:00,0.2053548258403706,1.35,1.718610670507759,582.448960751749,-9.94,3.58
231,2021-02-02 02:45:00,0.20684278303407777,1.35,1.718610670507759,586.6692614803598,-9.96,3.58
232,2021-02-02 03:00:00,0.20827461450533036,1.35,1.718610670507759,590.730372530416,-10.09,3.58
233,2021-02-02 03:15:00,0.2098049935832418,1.35,1.718610670507759,595.0709946698668,-9.92,3.58
234,2021-02-02 03:30:00,0.21110586921925217,1.35,1.718610670507759,598.7606750032156,-10.03,3.58
235,2021-02-02 03:45:00,0.21250102523809028,1.35,1.718610670507759,602.7177632768094,-10.24,3.58
236,2021-02-02 04:00:00,0.213993966785548,1.35,1.718610670507759,606.9522011538903,-10.35,3.58
237,2021-02-02 04:15:00,0.21543972577156154,1.35,1.718610670507759,611.0528148865117,-10.36,3.58
238,2021-02-02 04:30:00,0.21694768617497764,1.35,1.718610670507759,615.3298508228731,-10.14,3.58
239,2021-02-02 04:45:00,0.21832002737899514,1.35,1.718610670507759,619.2222293185123,-10.41,3.58
240,2021-02-02 05:00:00,0.21970066065672642,1.35,1.718610670507759,623.1381266659598,-10.57,3.58
241,2021-02-02 05:15:00,0.22093788770187173,1.35,1.718610670507759,626.6472801699492,-10.9,3.58
242,2021-02-02 05:30:00,0.2225034367842207,1.35,1.718610670507759,631.0876551759343,-10.79,3.58
243,2021-02-02 05:45:00,0.2239223084573037,1.35,1.718610670507759,635.1120082830276,-10.85,3.58
244,2021-02-02 06:00:00,0.22527656343643176,1.35,1.718610670507759,638.9530887249315,-10.96,3.58
245,2021-02-02 06:15:00,0.22694874243700502,1.35,1.718610670507759,643.6958987226468,-11.18,3.58
246,2021-02-02 06:30:00,0.22865689749718202,1.35,1.718610670507759,648.5407478053575,-11.18,3.58
247,2021-02-02 06:45:00,0.23034527424513213,1.35,1.718610670507759,653.3294995582156,-11.16,3.58
248,2021-02-02 07:00:00,0.2320342101254308,1.35,1.718610670507759,658.1198371810625,-11.21,3.58
249,2021-02-02 07:15:00,0.23368752455937075,1.35,1.718610670507759,662.8091415103056,-11.17,3.58
250,2021-02-02 07:30:00,0.23526639172185612,1.35,1.718610670507759,667.2872906562599,-11.34,3.58
251,2021-02-02 07:45:00,0.23666433256845085,1.35,1.718610670507759,671.2522775513058,-11.65,3.58
252,2021-02-02 08:00:00,0.23812810309852303,1.35,1.718610670507759,675.4039775200338,-11.83,3.58
253,2021-02-02 08:15:00,0.2396096681057647,1.35,1.718610670507759,679.6061480569211,-11.61,3.58
254,2021-02-02 08:30:00,0.24065748672443263,1.35,1.718610670507759,682.5780814556225,-11.58,0.0
255,2021-02-02 08:45:00,0.2399514124518639,1.35,1.7210618465576861,682.5181711960998,-11.01,0.0
256,2021-02-02 09:00:00,0.23995028511386826,1.35,1.7210537606773295,682.508551435445,-10.28,0.0
257,2021-02-02 09:15:00,0.2399496901947157,1.35,1.7210494935940697,682.5034749288409,-9.4,0.0
258,2021-02-02 09:30:00,0.23994860123087688,1.35,1.7210416829540067,682.4941827530876,-9.22,0.0
259,2021-02-02 09:45:00,0.23994496822720363,1.35,1.7210156250785953,682.4631827849423,-9.42,0.0
