,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,Discharge,alb,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2020-01-03 16:00:00,69.5,50.527,0.534,0.106,0.0,-25.182,-0.007,0.4,82.25,1.267,25.345,0.0,5.183,803.755,209.46,6.864,0.25,0.0,0.0,0.0,26.68224660088153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331148234279973,7.67,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.056468686235723244,
1,2020-01-03 17:00:00,0.0,0.0,0.41,0.0,0.008972975810522442,0.0,-0.0,-0.017,82.6,1.35,0.0,0.0,5.05,804.074,204.382,6.864,0.25,0.0,0.0,24467.620133008364,26.68224660088153,2.951977988814332,0.0,0.0,-0.5248568877174544,0.0,-110.61366519981712,0.0,-101.78586980679893,-0.09235485759449698,-12.615912842242393,3.880472306818703,0.0,0.0,185.11086878207684,0.43311482342799723,7.669999999999999,0.0,0.0,0.0,0.0,216.31420155878646,195.5257984412135,-12.615912842242393,,-97.99775235757473,24467.620133008364,1.0,0.056468686235723244,6.112911778902558
2,2020-01-03 18:00:00,0.0,0.0,0.41,0.0,0.008972975810522442,0.0,-0.0,0.117,80.2,1.45,0.0,0.0,4.933,804.108,219.135,6.864,0.25,-0.5248568877174544,0.0,24660.193953460763,26.892250767132783,2.7608302683928754,2.951977988814332,0.0,0.03654459811109927,216.31420155878646,-88.67734441942036,0.0,-84.68644113629324,3.7454294838202618,-11.737495362328138,3.8602439349143625,0.14091866046639,0.0,186.08088299889667,0.43424814042448007,7.690069831122896,0.0,0.0,0.0,0.0011344777734174074,232.22139249484522,179.61860750515476,0.878417479914253,,-89.55576189933463,24879.460133008364,1.0,0.056468686235723244,5.853703384819262
3,2020-01-03 19:00:00,0.0,0.0,0.41,0.0,0.009037121377605952,0.0,-0.0,0.55,80.683,1.183,0.0,0.0,5.133,804.492,216.77,6.864,0.25,-0.48831228960635514,-0.0018254832263931292,24837.051730697527,27.085116391164153,1.8065550298418633,5.712808257207207,0.0,0.16879143686429104,448.5355940536317,-85.95835126902246,0.0,-87.21437937492877,4.945560313183165,-7.680278803243743,3.8601556239148085,0.13059097205207248,0.0,186.08514007824178,0.4373624776851527,7.690069831122896,0.0,0.0,0.0,0.0010364612469756689,231.29504678246508,180.5449532175349,4.057216559084395,,-90.01556782810685,25291.300133008364,1.0,0.056468686235723244,5.871421867653353
4,2020-01-03 20:00:00,0.0,0.0,0.41,0.0,0.009101944549207465,0.0,-0.0,0.417,83.6,0.583,0.0,0.0,5.25,804.428,222.427,6.864,0.25,-0.3195208527420641,-0.0035051722209880776,25015.79012888522,27.280032855927175,0.8488561336166504,7.519363287049071,0.0,0.16938929540164208,679.8306408360968,-80.24556909470202,0.0,-82.31080572513761,1.729049124020197,-3.608691600702589,3.8600657388958397,0.08481336822214937,0.0,186.0894732340679,0.44050993131759103,7.690069831122896,0.0,0.0,0.0,0.0010474585164676068,242.7204589227102,169.11954107728977,4.071587202541153,,-84.31715629724317,25703.140133008365,1.0,0.056873667897667124,5.953895201957191
5,2020-01-03 21:00:00,0.0,0.0,0.41,0.0,0.009162967236079176,0.0,-0.0,0.633,86.017,0.583,0.0,0.0,5.5,804.548,252.834,6.864,0.25,-0.15013155734042202,-0.004588290693959759,25184.06081382889,27.46353414812311,0.6486020135721685,8.36821942066572,0.0,0.035420150849478534,922.551099758807,-49.68046340819971,0.0,-52.661307815779594,1.8391120932377893,-2.7573023050044165,3.8599805347211986,0.039054084625321506,0.0,186.0935809231699,0.44347305610738974,7.690069831122896,0.0,0.0,0.0,0.0009860917385967464,310.4832565471201,101.35674345287988,0.8513892956981737,,-50.53185270389788,26114.980133008365,1.0,0.05728295594076136,6.03772002514921
6,2020-01-03 22:00:00,0.0,0.0,0.41,0.0,0.009199486700770771,0.0,-0.0,0.7,89.567,0.5,0.0,0.0,5.75,804.532,281.825,6.864,0.25,-0.1147114064909435,-0.0050837136962141195,25284.768955268202,27.573357639332826,0.31597753451274285,9.016821434237889,0.0,0.058828530304708804,1233.034356305927,-19.641628078638394,0.0,-23.828883657054007,1.641161870197377,-1.3432490109930477,3.8599292704522776,0.029413448759009708,0.0,186.09605245845162,0.4452464534792092,7.690069831122896,0.0,0.0,0.0,0.0005901519583045604,369.6059728533441,42.234027146655876,1.4140532940113688,,-21.05568137264976,26526.820133008365,1.0,0.057668274260993836,6.055383503229086
7,2020-01-03 23:00:00,0.0,0.0,0.41,0.0,0.009214686876933616,0.0,-0.0,0.767,91.567,0.5,0.0,0.0,5.883,804.748,289.664,6.864,0.25,-0.05588287618623469,-0.005455358607438825,25326.687004880347,27.619069798124695,0.20885042238869486,9.332798968750632,0.0,0.018946397095964875,1602.6403291592712,-11.609541659634639,0.0,-16.253395103550645,1.6582534124110606,-0.8878370691269407,3.8599078728757856,0.013529227756100192,0.0,186.09708409046164,0.44598459994831835,7.690069831122896,0.0,0.0,0.0,0.000245637444685047,387.6396716594802,24.20032834051979,0.455411941866107,,-12.064953601500747,26938.660133008365,1.0,0.0578988830084778,6.084824389411243
8,2020-01-04 00:00:00,0.0,0.0,0.41,0.0,0.009223386468718649,0.0,-0.0,0.967,92.433,0.25,0.0,0.0,6.067,804.497,272.992,6.864,0.25,-0.036936479090269814,-0.005626021170338141,25350.678482798477,27.645232805669004,0.01414342399232442,9.541649391139327,0.0,0.0344351356936648,1990.2800008187514,-28.190841220290668,0.0,-33.01029822340456,1.0112857634915835,-0.06012444728947748,3.859895610346995,0.008400076564794535,0.0,186.09767530356217,0.44640707248408373,7.690069831122896,0.0,0.0,0.0,0.00014058794995192324,353.6333309027285,58.206669097271465,0.827712621837463,,-29.01855384212813,27350.500133008365,1.0,0.05799486997417761,6.094333875360084
9,2020-01-04 01:00:00,0.0,0.0,0.41,0.0,0.009244487417501447,0.0,-0.0,1.1,92.767,0.0,0.0,0.0,6.167,804.389,266.088,6.864,0.25,-0.002501343396605016,-0.005731882824456795,25408.871008471757,27.708692484702024,0.0,9.555792815131651,0.0,0.002501343396605016,2343.91333172148,-36.20965598090721,0.0,-40.06865515609519,0.0,0.0,3.8598658192238533,-0.0008666440358704948,0.0,186.09911163814502,0.44743180067997357,7.690069831122896,0.0,0.0,0.0,0.0003410019976311077,339.08794580481214,72.75205419518782,0.06012444728947773,,-36.26978042819668,27762.340133008365,1.0,0.0580498073863264,6.111652054660967
