,When,h_ice,h_f,r_ice,ice,T_a,Discharge
39,2021-01-31 02:45:00,0.030854985090870982,1.35,1.6943749951490887,85.06332642301356,-8.823,3.58
40,2021-01-31 03:00:00,0.031847151294557396,1.35,1.6943749951490887,87.79860428497011,-9.116,3.58
41,2021-01-31 03:15:00,0.0328441546413796,1.35,1.6943749951490887,90.54721754424752,-9.433,3.58
42,2021-01-31 03:30:00,0.033849692139957775,1.35,1.6943749951490887,93.31935839021546,-9.75,3.58
43,2021-01-31 03:45:00,0.03486315141878302,1.35,1.6943749951490887,96.11333859138075,-9.729,3.58
44,2021-01-31 04:00:00,0.03587692125269181,1.35,1.6943749951490887,98.90817495398531,-9.708,3.58
45,2021-01-31 04:15:00,0.036891334254690315,1.35,1.6943749951490887,101.70478445039626,-9.859,3.58
46,2021-01-31 04:30:00,0.037907156209813234,1.35,1.6943749951490887,104.50527825396807,-10.009,3.58
47,2021-01-31 04:45:00,0.03892455015439978,1.35,1.6943749951490887,107.3101058354524,-10.587,3.58
48,2021-01-31 05:00:00,0.03994661677776206,1.35,1.6943749951490887,110.12781540663141,-11.165,3.58
49,2021-01-31 05:15:00,0.04097224059169985,1.35,1.6943749951490887,112.9553317063563,-10.885,3.58
50,2021-01-31 05:30:00,0.04197302175612456,1.35,1.6943749951490887,115.71435993523885,-10.605,3.58
51,2021-01-31 05:45:00,0.042950565844933494,1.35,1.6943749951490887,118.40932645926559,-10.881,3.58
52,2021-01-31 06:00:00,0.043929445622916494,1.35,1.6943749951490887,121.10797531092524,-11.157,3.58
53,2021-01-31 06:15:00,0.044907884528300954,1.35,1.6943749951490887,123.80540873209127,-11.435,3.58
54,2021-01-31 06:30:00,0.04589732516128512,1.35,1.6943749951490887,126.53317253725437,-11.713,3.58
55,2021-01-31 06:45:00,0.04689713544579171,1.35,1.6943749951490887,129.28952417189615,-11.656,3.58
56,2021-01-31 07:00:00,0.04788670749251367,1.35,1.6943749951490887,132.0176502682625,-11.599,3.58
57,2021-01-31 07:15:00,0.04886734094300035,1.35,1.6943749951490887,134.72113377520333,-11.756,3.58
58,2021-01-31 07:30:00,0.04986145186584424,1.35,1.6943749951490887,137.4617729841191,-11.913,3.58
59,2021-01-31 07:45:00,0.0508676589166594,1.35,1.6943749951490887,140.2357597016804,-11.859,3.58
60,2021-01-31 08:00:00,0.051737166117718676,1.35,1.6943749951490887,142.6328820679054,-11.805,3.58
61,2021-01-31 08:15:00,0.05248110148727471,1.35,1.6943749951490887,144.68381863429167,-11.283,0.0
62,2021-01-31 08:30:00,0.051975954788548745,1.35,1.7021952447557016,144.61694253026025,-10.76,0.0
63,2021-01-31 08:45:00,0.05197324481766515,1.35,1.7021064941099415,144.59432318992307,-10.238,0.0
64,2021-01-31 09:00:00,0.0519706987566457,1.35,1.7020231114577555,144.57307410666172,-9.716,0.0
65,2021-01-31 09:15:00,0.051967673200891074,1.35,1.701924025512356,144.5478259316776,-9.718,0.0
66,2021-01-31 09:30:00,0.05196365225300436,1.35,1.701792340805456,144.51427578775358,-9.719,0.0
67,2021-01-31 09:45:00,0.05195843623516029,1.35,1.7016215179546426,144.47076190754512,-9.167,0.0
68,2021-01-31 10:00:00,0.051952997733837276,1.35,1.7014434088438375,144.4254012933867,-8.616,0.0
69,2021-01-31 10:15:00,0.05194759784931558,1.35,1.701266564420441,144.3803721632105,-8.084,0.0
70,2021-01-31 10:30:00,0.05194081017772335,1.35,1.7010442704317252,144.32378368489665,-7.552,0.0
71,2021-01-31 10:45:00,0.051932293728199644,1.35,1.700765359540325,144.252803388716,-6.637,0.0
72,2021-01-31 11:00:00,0.05192322985989051,1.35,1.7004685208656403,144.17728620277262,-5.722,0.0
73,2021-01-31 11:15:00,0.05191735369475965,1.35,1.700276078410589,144.1283420017572,-5.34,0.0
74,2021-01-31 11:30:00,0.051913557090959926,1.35,1.7001517408979756,144.09672493207782,-4.957,0.0
75,2021-01-31 11:45:00,0.0519070699574011,1.35,1.699939289429968,144.04271257302148,-4.451,0.0
76,2021-01-31 12:00:00,0.05189482627914222,1.35,1.6995383130362611,143.940807572394,-3.945,0.0
77,2021-01-31 12:15:00,0.05188188162407957,1.35,1.6991143798852053,143.83312057335795,-3.618,0.0
78,2021-01-31 12:30:00,0.05187001838556174,1.35,1.6987258627665758,143.73447709169128,-3.292,0.0
79,2021-01-31 12:45:00,0.051858777217171664,1.35,1.6983577182378813,143.64104778270269,-2.918,0.0
80,2021-01-31 13:00:00,0.051846582398423,1.35,1.697958341976895,143.53973814404017,-2.544,0.0
81,2021-01-31 13:15:00,0.05183359132841955,1.35,1.6975328887519543,143.43186598560825,-2.061,0.0
82,2021-01-31 13:30:00,0.05182117228656851,1.35,1.6971261692588877,143.32879423916742,-1.579,0.0
83,2021-01-31 13:45:00,0.05180960092652031,1.35,1.6967472110631308,143.23280227087025,-1.296,0.0
84,2021-01-31 14:00:00,0.05179678605663592,1.35,1.6963275283335282,143.12654460488457,-1.013,0.0
85,2021-01-31 14:15:00,0.051782704766892194,1.35,1.6958663707744355,143.00984671802004,-0.627,0.0
86,2021-01-31 14:30:00,0.051769955046838075,1.35,1.695448821680121,142.90423887337323,-0.242,0.0
87,2021-01-31 14:45:00,0.0517585010686847,1.35,1.695073707702407,142.80940819915108,0.072,0.0
88,2021-01-31 15:00:00,0.05174702298849134,1.35,1.694697804390894,142.71442007208074,0.385,0.0
89,2021-01-31 15:15:00,0.051735933690905615,1.35,1.6943346335805667,142.62268937196797,0.644,0.0
90,2021-01-31 15:30:00,0.0517251633010513,1.35,1.6939819068924515,142.53363431332122,0.902,0.0
91,2021-01-31 15:45:00,0.05171501816563999,1.35,1.6936496570795374,142.44978308903774,0.919,0.0
92,2021-01-31 16:00:00,0.05170649539738471,1.35,1.693370539251778,142.3793664211889,0.935,0.0
93,2021-01-31 16:15:00,0.05169928642314127,1.35,1.693134447741258,142.31982267831654,0.951,0.0
94,2021-01-31 16:30:00,0.05169223202915387,1.35,1.6929034186827476,142.26157179033675,0.967,0.0
95,2021-01-31 16:45:00,0.05168573082436055,1.35,1.6926905063864868,142.20790287749367,0.905,0.0
96,2021-01-31 17:00:00,0.05167991407511518,1.35,1.6925000097819378,142.1598957422698,0.843,0.0
97,2021-01-31 17:15:00,0.051674989784863644,1.35,1.692338740912822,142.11926274775928,0.359,0.0
98,2021-01-31 17:30:00,0.05167119563598158,1.35,1.6922144837979463,142.08796044540864,-0.126,3.58
99,2021-01-31 17:45:00,0.053055651067024784,1.35,1.6922144837979463,145.8950031527292,-0.534,3.58
100,2021-01-31 18:00:00,0.05389274839277116,1.35,1.6922144837979463,148.19689398853527,-0.942,3.58
101,2021-01-31 18:15:00,0.05477755573478621,1.35,1.6922144837979463,150.6299801415968,-1.07,3.58
102,2021-01-31 18:30:00,0.0556728049979182,1.35,1.6922144837979463,153.09177999590676,-1.197,3.58
103,2021-01-31 18:45:00,0.056581405547975985,1.35,1.6922144837979463,155.5902938667061,-1.419,3.58
104,2021-01-31 19:00:00,0.05746400105991907,1.35,1.6922144837979463,158.0172978221349,-1.641,3.58
105,2021-01-31 19:15:00,0.05832375274636664,1.35,1.6922144837979463,160.38148471801097,-1.871,3.58
106,2021-01-31 19:30:00,0.05919059588385985,1.35,1.6922144837979463,162.76517202999457,-2.101,3.58
107,2021-01-31 19:45:00,0.060063049013240555,1.35,1.6922144837979463,165.16428596982362,-2.708,3.58
108,2021-01-31 20:00:00,0.06092001837176626,1.35,1.6922144837979463,167.52082188540317,-3.315,3.58
109,2021-01-31 20:15:00,0.06176334885745011,1.35,1.6922144837979463,169.83985296678986,-3.515,3.58
110,2021-01-31 20:30:00,0.06255383485284081,1.35,1.6922144837979463,172.01356970516375,-3.714,3.58
111,2021-01-31 20:45:00,0.06329388254109575,1.35,1.6922144837979463,174.04858873970022,-3.84,3.58
112,2021-01-31 21:00:00,0.06399130573403425,1.35,1.6922144837979463,175.96639686920577,-3.967,3.58
113,2021-01-31 21:15:00,0.06464584144607857,1.35,1.6922144837979463,177.76627092318063,-3.962,3.58
114,2021-01-31 21:30:00,0.0652801981227382,1.35,1.6922144837979463,179.5106556867244,-3.958,3.58
115,2021-01-31 21:45:00,0.06589316493749342,1.35,1.6922144837979463,181.1962215703332,-3.987,3.58
116,2021-01-31 22:00:00,0.06653855660393289,1.35,1.6922144837979463,182.97095088410563,-4.015,3.58
117,2021-01-31 22:15:00,0.06721315632729612,1.35,1.6922144837979463,184.82599792975537,-4.139,3.58
118,2021-01-31 22:30:00,0.06791725744024625,1.35,1.6922144837979463,186.7621693276698,-4.262,3.58
119,2021-01-31 22:45:00,0.06865110773084213,1.35,1.6922144837979463,188.7801464574738,-4.2,3.58
120,2021-01-31 23:00:00,0.0694052283162126,1.35,1.6922144837979463,190.8538638272064,-4.138,3.58
121,2021-01-31 23:15:00,0.07018038250636549,1.35,1.6922144837979463,192.9854204237571,-4.321,3.58
122,2021-01-31 23:30:00,0.07100118528394055,1.35,1.6922144837979463,195.2425037205166,-4.503,3.58
123,2021-01-31 23:45:00,0.07186661535706737,1.35,1.6922144837979463,197.62230531955453,-4.616,3.58
124,2021-02-01 00:00:00,0.07275019659684276,1.35,1.6922144837979463,200.05201987719647,-4.73,3.58
125,2021-02-01 00:15:00,0.07365347837146874,1.35,1.6922144837979463,202.53590792128773,-5.232,3.58
126,2021-02-01 00:30:00,0.07455986548174555,1.35,1.6922144837979463,205.02833516799845,-5.733,3.58
127,2021-02-01 00:45:00,0.07547003916325463,1.35,1.6922144837979463,207.5311749119787,-5.94,3.58
128,2021-02-01 01:00:00,0.07631387209908208,1.35,1.6922144837979463,209.8515876551453,-6.147,3.58
129,2021-02-01 01:15:00,0.07709574394610032,1.35,1.6922144837979463,212.00161679043288,-6.175,3.58
130,2021-02-01 01:30:00,0.07782736738883883,1.35,1.6922144837979463,214.01347042596927,-6.202,3.58
131,2021-02-01 01:45:00,0.07850808358367084,1.35,1.6922144837979463,215.88533684158764,-6.383,3.58
132,2021-02-01 02:00:00,0.0791436182494481,1.35,1.6922144837979463,217.63296089675393,-6.565,3.58
133,2021-02-01 02:15:00,0.0797337568454029,1.35,1.6922144837979463,219.25575263685732,-6.609,3.58
134,2021-02-01 02:30:00,0.08026341420434291,1.35,1.6922144837979463,220.71223013733692,-6.654,3.58
135,2021-02-01 02:45:00,0.08073350250161274,1.35,1.6922144837979463,222.00490174220707,-6.364,3.58
136,2021-02-01 03:00:00,0.08116507032069306,1.35,1.6922144837979463,223.19164786743696,-6.073,3.58
137,2021-02-01 03:15:00,0.08155669736541526,1.35,1.6922144837979463,224.2685629137203,-6.418,3.58
138,2021-02-01 03:30:00,0.08193777472174561,1.35,1.6922144837979463,225.31646791507475,-6.763,3.58
139,2021-02-01 03:45:00,0.08230667902481528,1.35,1.6922144837979463,226.33089886403084,-7.039,3.58
140,2021-02-01 04:00:00,0.0826662785062802,1.35,1.6922144837979463,227.31974296314038,-7.315,3.58
141,2021-02-01 04:15:00,0.08301629487602329,1.35,1.6922144837979463,228.28223495673905,-7.163,3.58
142,2021-02-01 04:30:00,0.08344491987978082,1.35,1.6922144837979463,229.46088878563174,-7.01,3.58
143,2021-02-01 04:45:00,0.08394673317321344,1.35,1.6922144837979463,230.84079932400104,-6.962,3.58
144,2021-02-01 05:00:00,0.0844963477725171,1.35,1.6922144837979463,232.35215621220317,-6.914,3.58
145,2021-02-01 05:15:00,0.0850955311977653,1.35,1.6922144837979463,233.99981986268244,-7.24,3.58
146,2021-02-01 05:30:00,0.0856340338392942,1.35,1.6922144837979463,235.48062055032943,-7.566,3.58
147,2021-02-01 05:45:00,0.08611895157523013,1.35,1.6922144837979463,236.81407086505297,-7.62,3.58
148,2021-02-01 06:00:00,0.08677413230484318,1.35,1.6922144837979463,238.6157186196296,-7.675,3.58
149,2021-02-01 06:15:00,0.08758566674132082,1.35,1.6922144837979463,240.84731538241144,-7.505,3.58
150,2021-02-01 06:30:00,0.08841212848570604,1.35,1.6922144837979463,243.11995998063463,-7.335,3.58
151,2021-02-01 06:45:00,0.08926223054274149,1.35,1.6922144837979463,245.45761185742808,-7.606,3.58
152,2021-02-01 07:00:00,0.0901338068567672,1.35,1.6922144837979463,247.85431468785774,-7.876,3.58
153,2021-02-01 07:15:00,0.0910267555930682,1.35,1.6922144837979463,250.30978844188408,-7.861,3.58
154,2021-02-01 07:30:00,0.09192214297046483,1.35,1.6922144837979463,252.77196808949915,-7.846,3.58
155,2021-02-01 07:45:00,0.09282119629448787,1.35,1.6922144837979463,255.24422853499084,-7.911,3.58
156,2021-02-01 08:00:00,0.09370445481793137,1.35,1.6922144837979463,257.67305567160764,-7.976,3.58
157,2021-02-01 08:15:00,0.09457346810009253,1.35,1.6922144837979463,260.0627105526777,-7.995,3.58
158,2021-02-01 08:30:00,0.09531952664617215,1.35,1.6922144837979463,262.1142585356608,-8.014,0.0
159,2021-02-01 08:45:00,0.09481535425021048,1.35,1.696542581888063,262.0632693854249,-7.41,0.0
160,2021-02-01 09:00:00,0.09481335371208666,1.35,1.6965067860178624,262.0466816764889,-6.806,0.0
161,2021-02-01 09:15:00,0.09481148033132777,1.35,1.696473265389746,262.0311489432041,-6.202,0.0
162,2021-02-01 09:30:00,0.09480910759588936,1.35,1.6964308097480554,262.011476799123,-5.598,0.0
163,2021-02-01 09:45:00,0.09480595549399284,1.35,1.6963744088082269,261.9853445180778,-5.225,0.0
164,2021-02-01 10:00:00,0.09480207358408393,1.35,1.6963049493255133,261.95316420225026,-4.853,0.0
165,2021-02-01 10:15:00,0.09479753988981093,1.35,1.6962238273864747,261.9155840506357,-4.488,0.0
166,2021-02-01 10:30:00,0.0947443775085617,1.35,1.6952725864797975,261.4751849956217,-4.123,0.0
167,2021-02-01 10:45:00,0.09464048163743857,1.35,1.6934135651130937,260.6159336021799,-3.953,0.0
168,2021-02-01 11:00:00,0.09462910270088168,1.35,1.6932099604273543,260.521940770102,-3.783,0.0
169,2021-02-01 11:15:00,0.0946185645934515,1.35,1.6930214007987037,260.4349135533795,-3.195,0.0
170,2021-02-01 11:30:00,0.09461237553047022,1.35,1.6929106591474936,260.38381123557286,-2.606,0.0
171,2021-02-01 11:45:00,0.09458694444039754,1.35,1.6924556175821974,260.17390007824923,-2.006,0.0
172,2021-02-01 12:00:00,0.09455760568260695,1.35,1.691930655646601,259.93187476430865,-1.406,0.0
173,2021-02-01 12:15:00,0.09453056385022925,1.35,1.6914467928747552,259.70893053429427,-0.943,0.0
174,2021-02-01 12:30:00,0.09451948281571584,1.35,1.6912485185862498,259.6176106635695,-0.479,0.0
175,2021-02-01 12:45:00,0.09450780289196105,1.35,1.6910395283002364,259.521378465238,-0.131,0.0
176,2021-02-01 13:00:00,0.09449532289869522,1.35,1.6908162222738592,259.41858068726685,0.218,0.0
177,2021-02-01 13:15:00,0.09448228181700334,1.35,1.6905828766245272,259.3111902283371,0.644,0.0
178,2021-02-01 13:30:00,0.09446808019807237,1.35,1.6903287653422496,259.19427671413666,1.07,0.0
179,2021-02-01 13:45:00,0.09445318840747154,1.35,1.6900623047349494,259.0717191755058,1.375,0.0
180,2021-02-01 14:00:00,0.09443812223032566,1.35,1.6897927238081432,258.94776577870977,1.681,0.0
181,2021-02-01 14:15:00,0.09442286429714611,1.35,1.689519711767473,258.82227505625,1.984,0.0
182,2021-02-01 14:30:00,0.09440857723781229,1.35,1.6892640716897507,258.704806165318,2.286,0.0
183,2021-02-01 14:45:00,0.09439471845241106,1.35,1.6890160947692154,258.5908925292033,2.344,0.0
184,2021-02-01 15:00:00,0.09437712385788367,1.35,1.688701272564913,258.4463202276574,2.402,0.0
185,2021-02-01 15:15:00,0.09435960797938313,1.35,1.6883878588359833,258.30244825825156,2.119,0.0
186,2021-02-01 15:30:00,0.09433934829270516,1.35,1.6880253498160391,258.136105796502,1.837,0.0
187,2021-02-01 15:45:00,0.09432073478785706,1.35,1.687692296126342,257.98334229545264,1.926,0.0
188,2021-02-01 16:00:00,0.09430595552400778,1.35,1.6874278489737944,257.8620898532384,2.016,0.0
189,2021-02-01 16:15:00,0.0942923338578921,1.35,1.687184114857266,257.75036825690614,1.945,0.0
190,2021-02-01 16:30:00,0.094280293698818,1.35,1.6869686788371885,257.6516446685095,1.875,0.0
191,2021-02-01 16:45:00,0.09426935828012516,1.35,1.6867730100701421,257.562001274979,1.833,0.0
192,2021-02-01 17:00:00,0.09425927119203832,1.35,1.6865925205850594,257.4793305327604,1.792,0.0
193,2021-02-01 17:15:00,0.0942510930602215,1.35,1.6864461882850088,257.4123180090396,1.53,0.0
194,2021-02-01 17:30:00,0.09424504445092224,1.35,1.68633795978849,257.3627625109011,1.267,3.58
195,2021-02-01 17:45:00,0.09541922933723435,1.35,1.68633795978849,260.56920660353666,1.034,3.58
196,2021-02-01 18:00:00,0.09612284473775544,1.35,1.68633795978849,262.4906275575861,0.801,3.58
197,2021-02-01 18:15:00,0.09689715418543621,1.35,1.68633795978849,264.60509861178764,0.706,3.58
198,2021-02-01 18:30:00,0.09768324247721824,1.35,1.68633795978849,266.7517351328819,0.61,3.58
199,2021-02-01 18:45:00,0.0984848124773753,1.35,1.68633795978849,268.9406488395725,0.511,3.58
200,2021-02-01 19:00:00,0.09929123527718017,1.35,1.68633795978849,271.14281448890415,0.413,3.58
201,2021-02-01 19:15:00,0.10010326405941666,1.35,1.68633795978849,273.3602888595972,0.255,3.58
202,2021-02-01 19:30:00,0.10091045139912154,1.35,1.68633795978849,275.5645423014686,0.098,3.58
203,2021-02-01 19:45:00,0.10171368046127098,1.35,1.68633795978849,277.7579865463962,-0.211,3.58
204,2021-02-01 20:00:00,0.10253579010747402,1.35,1.68633795978849,280.0029895687445,-0.521,3.58
205,2021-02-01 20:15:00,0.10337465801242224,1.35,1.68633795978849,282.2937557587019,-1.152,3.58
206,2021-02-01 20:30:00,0.10421990722501535,1.35,1.68633795978849,284.6019479149103,-1.783,3.58
207,2021-02-01 20:45:00,0.1050723286281391,1.35,1.68633795978849,286.92972576688624,-2.183,3.58
208,2021-02-01 21:00:00,0.10592894778560037,1.35,1.68633795978849,289.2689667749246,-2.584,3.58
209,2021-02-01 21:15:00,0.10678991805239733,1.35,1.68633795978849,291.62008971824287,-2.986,3.58
210,2021-02-01 21:30:00,0.10766731765643298,1.35,1.68633795978849,294.01607761592135,-3.389,3.58
211,2021-02-01 21:45:00,0.10855985022808404,1.35,1.68633795978849,296.4533903638685,-3.375,3.58
212,2021-02-01 22:00:00,0.10945204790103542,1.35,1.68633795978849,298.8897885761495,-3.36,3.58
213,2021-02-01 22:15:00,0.11034490336602423,1.35,1.68633795978849,301.3279830757248,-3.592,3.58
214,2021-02-01 22:30:00,0.11124381837390356,1.35,1.68633795978849,303.78272487183915,-3.823,3.58
215,2021-02-01 22:45:00,0.11214832304094202,1.35,1.68633795978849,306.2527308140003,-3.796,3.58
216,2021-02-01 23:00:00,0.11304954840221361,1.35,1.68633795978849,308.71378168381585,-3.768,3.58
217,2021-02-01 23:15:00,0.11394810270660938,1.35,1.68633795978849,311.16753847699954,-3.916,3.58
218,2021-02-01 23:30:00,0.11484266445185169,1.35,1.68633795978849,313.6103924576354,-4.064,3.58
219,2021-02-01 23:45:00,0.11573348825379619,1.35,1.68633795978849,316.043038926366,-4.382,3.58
220,2021-02-02 00:00:00,0.11660074120680701,1.35,1.68633795978849,318.41131852221076,-4.7,3.58
221,2021-02-02 00:15:00,0.117445853988753,1.35,1.68633795978849,320.71913811593123,-4.547,3.58
222,2021-02-02 00:30:00,0.1182747773504149,1.35,1.68633795978849,322.9827479164256,-4.394,3.58
223,2021-02-02 00:45:00,0.11908718086788542,1.35,1.68633795978849,325.20124560771444,-4.536,3.58
224,2021-02-02 01:00:00,0.11992799062125685,1.35,1.68633795978849,327.49731456427867,-4.678,3.58
225,2021-02-02 01:15:00,0.12079446025930404,1.35,1.68633795978849,329.86345509695957,-4.956,3.58
226,2021-02-02 01:30:00,0.12167809913710359,1.35,1.68633795978849,332.2764810971855,-5.234,3.58
227,2021-02-02 01:45:00,0.12257919059891594,1.35,1.68633795978849,334.73716631663785,-5.154,3.58
228,2021-02-02 02:00:00,0.12347704743442872,1.35,1.68633795978849,337.18901847367306,-5.073,3.58
229,2021-02-02 02:15:00,0.12437307923712727,1.35,1.68633795978849,339.63588686217713,-5.602,3.58
230,2021-02-02 02:30:00,0.12527862965433542,1.35,1.68633795978849,342.10874852109384,-6.132,3.58
231,2021-02-02 02:45:00,0.12619301143900452,1.35,1.68633795978849,344.60572672788567,-6.35,3.58
232,2021-02-02 03:00:00,0.12711002659637707,1.35,1.68633795978849,347.10989610401316,-6.568,3.58
233,2021-02-02 03:15:00,0.12802998047736341,1.35,1.68633795978849,349.6220904965424,-6.563,3.58
234,2021-02-02 03:30:00,0.1289478726229386,1.35,1.68633795978849,352.1286547371195,-6.558,3.58
235,2021-02-02 03:45:00,0.12986397101882885,1.35,1.68633795978849,354.63032063660233,-6.715,3.58
236,2021-02-02 04:00:00,0.13078475348716628,1.35,1.68633795978849,357.14477772136013,-6.872,3.58
237,2021-02-02 04:15:00,0.13170973378443948,1.35,1.68633795978849,359.67069816589185,-7.075,3.58
238,2021-02-02 04:30:00,0.13263819416578942,1.35,1.68633795978849,362.2061219647588,-7.279,3.58
239,2021-02-02 04:45:00,0.13357017805612217,1.35,1.68633795978849,364.7511677019551,-7.491,3.58
240,2021-02-02 05:00:00,0.13450988603887684,1.35,1.68633795978849,367.31730625920545,-7.703,3.58
241,2021-02-02 05:15:00,0.13545703571168377,1.35,1.68633795978849,369.9037664569279,-8.136,3.58
242,2021-02-02 05:30:00,0.1364090704876159,1.35,1.68633795978849,372.50356681107735,-8.568,3.58
243,2021-02-02 05:45:00,0.13736626517341982,1.35,1.68633795978849,375.1174577592379,-8.591,3.58
244,2021-02-02 06:00:00,0.1383260916195911,1.35,1.68633795978849,377.73853547379395,-8.613,3.58
245,2021-02-02 06:15:00,0.1392887349745919,1.35,1.68633795978849,380.3673055550133,-8.685,3.58
246,2021-02-02 06:30:00,0.14025577237398196,1.35,1.68633795978849,383.0080748178257,-8.758,3.58
247,2021-02-02 06:45:00,0.1412270829594901,1.35,1.68633795978849,385.6605132245223,-8.763,3.58
248,2021-02-02 07:00:00,0.14219736357136847,1.35,1.68633795978849,388.31013899676987,-8.768,3.58
249,2021-02-02 07:15:00,0.14316687790787105,1.35,1.68633795978849,390.95767223727,-9.187,3.58
250,2021-02-02 07:30:00,0.1441395019358424,1.35,1.68633795978849,393.6136973702788,-9.606,3.58
251,2021-02-02 07:45:00,0.14511427568182217,1.35,1.68633795978849,396.275592916618,-9.407,3.58
252,2021-02-02 08:00:00,0.14600162114895485,1.35,1.68633795978849,398.69874080787633,-9.208,3.58
253,2021-02-02 08:15:00,0.14680835511821988,1.35,1.68633795978849,400.90175619347093,-8.794,0.0
254,2021-02-02 08:30:00,0.1462627844903947,1.35,1.689354430790041,400.84211145385,-8.38,0.0
255,2021-02-02 08:45:00,0.14626145705043433,1.35,1.6893390986836103,400.8311977615678,-7.364,0.0
256,2021-02-02 09:00:00,0.1462600126651555,1.35,1.689322415843344,400.81932281565275,-6.348,0.0
257,2021-02-02 09:15:00,0.1462578085125751,1.35,1.6892969575906462,400.801201930497,-6.188,0.0
258,2021-02-02 09:30:00,0.1462543761500354,1.35,1.6892573133511033,400.77298471404293,-6.029,0.0
259,2021-02-02 09:45:00,0.1462494298091136,1.35,1.6892001824617826,400.73232351489264,-6.07,0.0
260,2021-02-02 10:00:00,0.1462425777324121,1.35,1.6891210400731282,400.6760008343606,-6.111,0.0
