,When,sea,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,a,vp_a,LW_in,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,s_cone,input,vp_ice,thickness,$q_{T}$,$q_{melt}$
0,2020-12-14 00:15:00,0.0,-7.019,28.37,0.638,60.0,-1.656,-0.552,0,67.455,0.0,0.0,180.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,18.276421217989263,0,0,0.0,0.0002735765356008845,,,,0.0,0.0
1,2020-12-14 00:30:00,0.0,-7.353,29.402,0.839,60.0,-1.674,-0.558,0,67.451,0.35,1.03366,179.159,0.0,0.0,4.3541056325440645e-05,1.748964279966379,1.748964279966379,337.55403549304884,9.147706217487945,0.0,0.0,0.0,0.0,-122.61053131964097,-0.3627473770233878,-120.71553883563894,-1.5322451069786491,-27.585285157667254,0.0,0.0,0.0,1049.3786072497344,0.004999999999999999,18.27642121798926,0,0,0.0,0.0002735765356008845,1.748964279966379,6.116372390003914,,0.0,-122.61053131964097
2,2020-12-14 00:45:00,0.0,-7.279,29.993,0.728,60.0,-1.50225,-0.50075,0,67.444,0.35,1.0605,178.676,0.0,0.0,4.354105632544064e-05,339.30299977301524,0.3700141764155019,99.3714690309812,2.8033268716179394,9.147706217487945,0.0,0.0,103.2982582894632,-101.77097001900346,-0.3255300162087122,-121.19853883563894,-1.3160116747417028,-23.80934199782963,21.069110507585908,0.0,0.0,372.5836751667415,0.0029793108092827964,10.890227857952173,0,0,0.0,0.0002735765356008845,301.7489642799664,6.11637155927894,0.00035078560434863076,0.0,-101.77097001900346
3,2020-12-14 01:00:00,0.0,-7.204,30.584,0.617,60.0,-1.3305,-0.4435,0,67.437,0.35,1.0877,178.193,0.0,0.0,4.3541056325440645e-05,438.67446880399643,0.4783800096008685,137.6091326459447,2.8044936743872366,11.951033089105884,0.0,0.0,451.12346238686405,-117.84729477686885,-0.28831265539403667,-121.68153883563892,-1.1037492814600482,-20.07050707618621,5.226305995624162,0.0,0.0,442.1744001637171,0.003245642628739098,11.86374636117954,0,0,0.0,0.0002735765356008845,601.7489642799665,6.1163707284094855,0.00029084965447525294,0.0,-117.84729477686885
4,2020-12-14 01:15:00,0.0,-7.265,31.026,0.63,60.0,-1.4715,-0.4905,0,67.433,0.35,1.09822,177.958,0.0,0.0,4.3541056325440645e-05,576.2836014499411,0.6284444944928474,164.2692018363804,3.427648242962761,14.75552676349312,0.0,0.0,760.7098360665321,-117.33817575831623,-0.3188666459318489,-121.91653883563893,-1.1364804596830789,-20.450512295156933,6.033710182937646,0.0,0.0,530.3829206528949,0.0035546649045764536,12.993310616968575,0,0,0.0,0.0002735765356008845,901.7489642799665,6.116370253562051,0.00033937850051114874,0.0,-117.33817575831623
5,2020-12-14 01:30:00,0.0,-7.326,31.467,0.644,60.0,-1.6125,-0.5375,0,67.428,0.35,1.10857,177.723,0.0,0.0,4.3541056325440645e-05,740.5528032863215,0.8075821191781041,194.4890541643855,4.13292980606205,18.183175006455883,0.0,0.0,1043.012985987189,-117.57867542627265,-0.3494206364696611,-122.15153883563892,-1.1714031390106419,-20.861848883007777,6.093687184846558,0.0,0.0,626.9064087950729,0.0038646062860563813,14.126234465131105,0,0,0.0,0.0002735765356008845,1201.7489642799665,6.116369659936385,0.0003377514955887729,0.0,-117.57867542627265
6,2020-12-14 01:45:00,0.0,-7.56,31.849,0.736,60.0,-1.683,-0.561,0,67.43,0.35,1.10185,177.331,0.0,0.0,4.354105632544065e-05,935.041857450707,1.0196748718110218,227.56083033659036,5.525213578023509,22.316104812517935,0.0,0.0,1294.3910020167416,-118.11385302533988,-0.36469763173856723,-122.54353883563894,-1.3815483647922806,-23.87410803128302,6.175931806829904,0.0,0.0,732.3511893485339,0.004176991550500838,15.268091400187076,0,0,0.0,0.0002735765356008845,1501.7489642799665,6.116369897395503,0.00033831645307401517,0.0,-118.11385302533988
7,2020-12-14 02:00:00,0.0,-7.794,32.231,0.827,60.0,-1.75275,-0.58425,0,67.432,0.35,1.09497,176.939,0.0,0.0,4.354105632544065e-05,1162.6026877872973,1.2678328111093755,263.5874511403251,7.188513344550219,27.841318390541446,0.0,0.0,1511.3049581021278,-118.66641738510637,-0.37981210578120844,-122.93553883563894,-1.6004616624136558,-26.862740760988753,6.249395218727433,0.0,0.0,846.8105067674936,0.0044915580820812685,16.41792148663625,0,0,0.0,0.0002735765356008845,1801.7489642799665,6.1163701348428186,0.0003388510087886983,0.0,-118.66641738510637
8,2020-12-14 02:15:00,0.0,-7.891,32.8,0.875,60.0,-1.719,-0.573,0,67.436,0.35,1.10592,176.601,0.0,0.0,4.354105632544064e-05,1426.1901389276225,1.5552782322002425,302.58437315607006,8.696763367278322,35.02983173509166,0.0,0.0,1690.5289936172526,-119.04370963183278,-0.37249865059928516,-123.27353883563893,-1.7145305268220805,-28.359908150212195,6.3168583812275045,0.0,0.0,970.3989299424417,0.004808161599562585,17.575197335553366,0,0,0.0,0.0002735765356008845,2101.7489642799665,6.116370609702051,0.0003394447976184477,0.0,-119.04370963183278
9,2020-12-14 02:30:00,0.0,-7.988,33.369,0.923,60.0,-1.68525,-0.56175,0,67.441,0.35,1.11664,176.263,0.0,0.0,4.354105632544064e-05,1728.7745120836926,1.8852502858055535,344.62225607754385,10.407069464678079,43.726595102369984,0.0,0.0,1829.2478570939043,-119.42921966721951,-0.3651851954173621,-123.61153883563892,-1.830952519018315,-29.851649848487778,6.378456882855086,0.0,0.0,1103.2084765028912,0.005126638518038692,18.739320997608676,0,0,0.0,0.0002735765356008845,2401.7489642799665,6.116371203209724,0.00034003752830280104,0.0,-119.42921966721951
