,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,DroneV,dia,cam_temp,h_f,a,cld,Discharge
0,2020-01-03 16:00:00,0.0,0.6,81.5,1.25,10.298,15.048,0.0,5.2,803.755,-p_aSW_directSW_diffuseLW_in,209.46,23.91,13.43,-3.242,2.5,0.85,0,8.158
1,2020-01-03 16:15:00,0.0,0.4,82.0,1.0,7.724,11.286,0.0,5.2,803.835,-p_aSW_directSW_diffuseLW_in,208.19,,,,2.5,0.849,0,8.158
2,2020-01-03 16:30:00,0.0,0.35,82.65,1.0,5.149,7.524,0.0,5.2,803.914,-p_aSW_directSW_diffuseLW_in,206.921,,,,2.5,0.849,0,8.158
3,2020-01-03 16:45:00,0.0,0.1,83.2,2.1,2.575,3.762,0.0,5.1,803.994,-p_aSW_directSW_diffuseLW_in,205.652,,,,2.5,0.848,0,8.158
4,2020-01-03 17:00:00,0.0,0.1,82.6,1.25,0.0,0.0,0.0,5.1,804.074,-p_aSW_directSW_diffuseLW_in,204.382,,,-2.687,2.5,0.848,0,8.158
5,2020-01-03 17:15:00,0.0,0.0,83.2,1.5,0.0,0.0,0.0,5.1,804.082,-p_aSW_directSW_diffuseLW_in,208.07,,,,2.5,0.847,0,8.158
6,2020-01-03 17:30:00,0.0,-0.05,82.0,1.0,0.0,0.0,0.0,5.0,804.091,-p_aSW_directSW_diffuseLW_in,211.758,,,,2.5,0.847,0,8.158
7,2020-01-03 17:45:00,0.0,-0.2,83.2,2.1,0.0,0.0,0.0,5.0,804.099,-p_aSW_directSW_diffuseLW_in,215.447,,,,2.5,0.846,0,8.158
8,2020-01-03 18:00:00,0.0,-0.05,81.4,1.8,0.0,0.0,0.0,4.95,804.108,-p_aSW_directSW_diffuseLW_in,219.135,,,-4.195,2.5,0.846,0,8.158
9,2020-01-03 18:15:00,0.0,0.1,80.2,1.0,0.0,0.0,0.0,4.9,804.204,-p_aSW_directSW_diffuseLW_in,218.544,,,,2.5,0.845,0,8.158
10,2020-01-03 18:30:00,0.0,0.2,79.0,1.3,0.0,0.0,0.0,4.9,804.3,-p_aSW_directSW_diffuseLW_in,217.952,,,,2.5,0.845,0,8.158
11,2020-01-03 18:45:00,0.0,0.3,80.2,1.5,0.0,0.0,0.0,5.0,804.396,-p_aSW_directSW_diffuseLW_in,217.361,,,,2.5,0.844,0,8.158
12,2020-01-03 19:00:00,0.0,0.5,79.95,1.25,0.0,0.0,0.0,5.05,804.492,-p_aSW_directSW_diffuseLW_in,216.77,,,-3.474,2.5,0.844,0,8.158
13,2020-01-03 19:15:00,0.0,0.6,80.3,2.1,0.0,0.0,0.0,5.1,804.476,-p_aSW_directSW_diffuseLW_in,218.184,,,,2.5,0.843,0,8.158
14,2020-01-03 19:30:00,0.0,0.6,80.9,1.0,0.0,0.0,0.0,5.2,804.46,-p_aSW_directSW_diffuseLW_in,219.598,,,,2.5,0.843,0,8.158
15,2020-01-03 19:45:00,0.0,0.5,82.1,0.5,0.0,0.0,0.0,5.2,804.444,-p_aSW_directSW_diffuseLW_in,221.013,,,,2.5,0.842,0,8.158
16,2020-01-03 20:00:00,0.0,0.4,83.0,0.5,0.0,0.0,0.0,5.2,804.428,-p_aSW_directSW_diffuseLW_in,222.427,,,-2.441,2.5,0.842,0,8.158
17,2020-01-03 20:15:00,0.0,0.4,82.7,1.0,0.0,0.0,0.0,5.2,804.458,-p_aSW_directSW_diffuseLW_in,230.029,,,,2.5,0.841,0,8.158
18,2020-01-03 20:30:00,0.0,0.4,84.5,0.75,0.0,0.0,0.0,5.3,804.488,-p_aSW_directSW_diffuseLW_in,237.63,,,,2.5,0.841,0,8.158
19,2020-01-03 20:45:00,0.0,0.5,83.9,2.335,0.0,0.0,0.0,5.3,804.518,-v_ap_aSW_directSW_diffuseLW_in,245.232,,,,2.5,0.84,0,8.158
20,2020-01-03 21:00:00,0.0,0.55,84.2,0.5,0.0,0.0,0.0,5.35,804.548,-p_aSW_directSW_diffuseLW_in,252.834,,,-3.474,2.5,0.84,0,8.158
21,2020-01-03 21:15:00,0.0,0.6,85.8,1.0,0.0,0.0,0.0,5.5,804.544,-p_aSW_directSW_diffuseLW_in,260.082,,,,2.5,0.839,0,8.158
22,2020-01-03 21:30:00,0.0,0.7,86.75,0.5,0.0,0.0,0.0,5.55,804.54,-p_aSW_directSW_diffuseLW_in,267.33,,,,2.5,0.839,0,8.158
23,2020-01-03 21:45:00,0.0,0.7,88.4,0.5,0.0,0.0,0.0,5.7,804.536,-p_aSW_directSW_diffuseLW_in,274.577,,,,2.5,0.838,0,8.158
24,2020-01-03 22:00:00,0.0,0.7,88.7,0.25,0.0,0.0,0.0,5.7,804.532,-p_aSW_directSW_diffuseLW_in,281.825,,,-1.566,2.5,0.838,0,8.158
25,2020-01-03 22:15:00,0.0,0.7,89.0,0.5,0.0,0.0,0.0,5.7,804.586,-p_aSW_directSW_diffuseLW_in,283.785,,,,2.5,0.837,0,8.158
26,2020-01-03 22:30:00,0.0,0.7,90.0,0.75,0.0,0.0,0.0,5.8,804.64,-p_aSW_directSW_diffuseLW_in,285.744,,,,2.5,0.837,0,8.158
27,2020-01-03 22:45:00,0.0,0.7,91.0,0.5,0.0,0.0,0.0,5.8,804.694,-p_aSW_directSW_diffuseLW_in,287.704,,,,2.5,0.836,0,8.158
28,2020-01-03 23:00:00,0.0,0.7,91.0,0.5,0.0,0.0,0.0,5.8,804.748,-p_aSW_directSW_diffuseLW_in,289.664,,,-1.237,2.5,0.836,0,8.158
29,2020-01-03 23:15:00,0.0,0.8,91.7,2.432,0.0,0.0,0.0,5.9,804.685,-v_ap_aSW_directSW_diffuseLW_in,285.496,,,,2.5,0.835,0,8.158
30,2020-01-03 23:30:00,0.0,0.8,91.7,0.75,0.0,0.0,0.0,5.9,804.622,-p_aSW_directSW_diffuseLW_in,281.328,,,,2.5,0.835,0,8.158
31,2020-01-03 23:45:00,0.0,0.8,92.3,0.5,0.0,0.0,0.0,6.0,804.56,-p_aSW_directSW_diffuseLW_in,277.16,,,,2.5,0.834,0,8.158
32,2020-01-04 00:00:00,0.0,0.85,92.0,0.5,0.0,0.0,0.0,6.0,804.497,-p_aSW_directSW_diffuseLW_in,272.992,,,-1.173,2.5,0.834,0,8.158
33,2020-01-04 00:15:00,0.0,0.9,93.0,0.5,0.0,0.0,0.0,6.1,804.47,-p_aSW_directSW_diffuseLW_in,271.266,,,,2.5,0.833,0,8.158
34,2020-01-04 00:30:00,0.0,1.05,92.65,2.432,0.0,0.0,0.0,6.1,804.443,-v_ap_aSW_directSW_diffuseLW_in,269.54,,,,2.5,0.833,0,8.158
35,2020-01-04 00:45:00,0.0,1.1,92.3,2.443,0.0,0.0,0.0,6.1,804.416,-v_ap_aSW_directSW_diffuseLW_in,267.814,,,,2.5,0.832,0,8.158
36,2020-01-04 01:00:00,0.0,1.1,92.3,2.453,0.0,0.0,0.0,6.1,804.389,-v_ap_aSW_directSW_diffuseLW_in,266.088,,,-0.548,2.5,0.832,0,8.158
37,2020-01-04 01:15:00,0.0,1.1,93.0,2.462,0.0,0.0,0.0,6.2,804.431,-v_ap_aSW_directSW_diffuseLW_in,264.958,,,,2.5,0.831,0,8.158
38,2020-01-04 01:30:00,0.0,1.1,93.0,2.47,0.0,0.0,0.0,6.2,804.474,-v_ap_aSW_directSW_diffuseLW_in,263.828,,,,2.5,0.831,0,8.158
39,2020-01-04 01:45:00,0.0,1.1,93.0,2.479,0.0,0.0,0.0,6.2,804.516,-v_ap_aSW_directSW_diffuseLW_in,262.699,,,,2.5,0.83,0,8.158
40,2020-01-04 02:00:00,0.0,1.2,93.7,2.487,0.0,0.0,0.0,6.2,804.558,-v_ap_aSW_directSW_diffuseLW_in,261.569,,,-1.347,2.5,0.83,0,8.158
41,2020-01-04 02:15:00,0.0,1.2,93.7,2.445,0.0,0.0,0.0,6.2,804.606,-v_ap_aSW_directSW_diffuseLW_in,263.558,,,,2.5,0.829,0,8.158
42,2020-01-04 02:30:00,0.0,1.2,94.05,2.404,0.0,0.0,0.0,6.25,804.654,-v_ap_aSW_directSW_diffuseLW_in,265.548,,,,2.5,0.829,0,8.158
43,2020-01-04 02:45:00,0.0,1.2,94.4,2.362,0.0,0.0,0.0,6.3,804.701,-v_ap_aSW_directSW_diffuseLW_in,267.538,,,,2.5,0.828,0,8.158
44,2020-01-04 03:00:00,0.0,1.25,94.05,0.5,0.0,0.0,0.0,6.3,804.749,-p_aSW_directSW_diffuseLW_in,269.527,,,-0.986,2.5,0.828,0,8.158
45,2020-01-04 03:15:00,0.0,1.4,94.4,1.0,0.0,0.0,0.0,6.4,804.632,-p_aSW_directSW_diffuseLW_in,272.967,,,,2.5,0.827,0,8.158
46,2020-01-04 03:30:00,0.0,1.4,94.4,0.5,0.0,0.0,0.0,6.4,804.514,-p_aSW_directSW_diffuseLW_in,276.406,,,,2.5,0.827,0,8.158
47,2020-01-04 03:45:00,0.0,1.4,94.4,0.5,0.0,0.0,0.0,6.4,804.397,-p_aSW_directSW_diffuseLW_in,279.846,,,,2.5,0.826,0,8.158
48,2020-01-04 04:00:00,0.0,1.4,94.75,0.25,0.0,0.0,0.0,6.4,804.28,-p_aSW_directSW_diffuseLW_in,283.286,,,-0.828,2.5,0.826,0,8.158
49,2020-01-04 04:15:00,0.0,1.4,94.4,2.336,0.0,0.0,0.0,6.4,804.263,-v_ap_aSW_directSW_diffuseLW_in,282.773,,,,2.5,0.825,0,8.158
50,2020-01-04 04:30:00,0.0,1.4,94.05,0.5,0.0,0.0,0.0,6.35,804.246,-p_aSW_directSW_diffuseLW_in,282.26,,,,2.5,0.825,0,8.158
51,2020-01-04 04:45:00,0.0,1.4,93.7,0.5,0.0,0.0,0.0,6.3,804.229,-p_aSW_directSW_diffuseLW_in,281.747,,,,2.5,0.824,0,8.158
52,2020-01-04 05:00:00,0.0,1.45,95.1,0.75,0.0,0.0,0.0,6.45,804.212,-p_aSW_directSW_diffuseLW_in,281.234,,,-0.9,2.5,0.824,0,8.158
53,2020-01-04 05:15:00,0.0,1.5,95.1,0.5,0.0,0.0,0.0,6.5,804.248,-p_aSW_directSW_diffuseLW_in,282.122,,,,2.5,0.823,0,8.158
54,2020-01-04 05:30:00,0.0,1.5,95.1,0.25,0.0,0.0,0.0,6.5,804.283,-p_aSW_directSW_diffuseLW_in,283.01,,,,2.5,0.823,0,8.158
55,2020-01-04 05:45:00,0.0,1.4,95.1,1.0,0.0,0.0,0.0,6.4,804.319,-p_aSW_directSW_diffuseLW_in,283.898,,,,2.5,0.822,0,8.158
56,2020-01-04 06:00:00,0.0,1.5,95.1,0.25,0.0,0.0,0.0,6.5,804.354,-p_aSW_directSW_diffuseLW_in,284.786,,,-0.781,2.5,0.822,0,8.158
57,2020-01-04 06:15:00,0.0,1.5,95.1,0.5,0.0,0.0,0.0,6.5,804.483,-p_aSW_directSW_diffuseLW_in,283.272,,,,2.5,0.821,0,8.158
58,2020-01-04 06:30:00,0.0,1.5,95.1,2.688,0.0,0.0,0.0,6.5,804.611,-v_ap_aSW_directSW_diffuseLW_in,281.758,,,,2.5,0.821,0,8.158
59,2020-01-04 06:45:00,0.0,1.6,94.4,1.0,0.0,0.0,0.0,6.5,804.74,-p_aSW_directSW_diffuseLW_in,280.244,,,,2.5,0.82,0,8.158
60,2020-01-04 07:00:00,0.0,1.55,94.75,0.25,0.0,0.0,0.0,6.5,804.868,-p_aSW_directSW_diffuseLW_in,278.73,,,-0.813,2.5,0.82,0,8.158
61,2020-01-04 07:15:00,0.0,1.5,95.1,2.857,0.444,1.914,0.0,6.5,804.939,-v_ap_aSW_directSW_diffuseLW_in,280.27,,,,2.5,0.819,0,8.158
62,2020-01-04 07:30:00,0.032,1.6,94.4,0.25,0.889,3.828,0.0,6.5,805.01,-p_aSW_directSW_diffuseLW_in,281.811,,,,2.5,0.819,0,8.158
63,2020-01-04 07:45:00,0.067,1.6,94.4,2.881,1.334,5.743,0.0,6.5,805.08,-v_ap_aSW_directSW_diffuseLW_in,283.352,,,,2.5,0.818,0,8.158
64,2020-01-04 08:00:00,0.101,1.7,95.1,0.25,1.778,7.657,0.0,6.6,805.151,-p_aSW_directSW_diffuseLW_in,284.892,,,-0.41,2.5,0.818,0,8.158
65,2020-01-04 08:15:00,0.133,1.8,95.1,0.5,3.32,17.563,0.0,6.6,805.194,-p_aSW_directSW_diffuseLW_in,284.821,,,,2.5,0.817,0,8.158
66,2020-01-04 08:30:00,0.164,1.8,94.75,0.5,4.861,27.469,0.0,6.6,805.236,-p_aSW_directSW_diffuseLW_in,284.75,,,,2.5,0.817,0,8.158
67,2020-01-04 08:45:00,0.193,1.8,95.1,0.5,6.403,37.374,0.0,6.6,805.279,-p_aSW_directSW_diffuseLW_in,284.68,,,,2.5,0.816,0,8.158
68,2020-01-04 09:00:00,0.22,1.85,94.75,0.5,7.945,47.28,0.0,6.6,805.322,-p_aSW_directSW_diffuseLW_in,284.609,,,-0.353,2.5,0.816,0,8.158
69,2020-01-04 09:15:00,0.245,1.9,94.4,1.0,9.496,59.738,0.0,6.6,805.41,-p_aSW_directSW_diffuseLW_in,285.188,,,,2.5,0.815,0,8.158
70,2020-01-04 09:30:00,0.268,2.0,93.7,0.5,11.048,72.196,0.0,6.6,805.499,-p_aSW_directSW_diffuseLW_in,285.768,,,,2.5,0.815,0,8.158
71,2020-01-04 09:45:00,0.289,2.1,93.7,3.624,12.599,84.653,0.0,6.7,805.588,-v_ap_aSW_directSW_diffuseLW_in,286.348,,,,2.5,0.814,0,8.158
72,2020-01-04 10:00:00,0.307,2.1,93.7,0.5,14.15,97.111,0.0,6.7,805.676,-p_aSW_directSW_diffuseLW_in,286.927,,,0.015,2.5,0.814,0,8.158
73,2020-01-04 10:15:00,0.322,2.2,94.4,0.5,18.826,106.77,0.0,6.8,805.7,-p_aSW_directSW_diffuseLW_in,286.452,,,,2.5,0.813,0,8.158
74,2020-01-04 10:30:00,0.335,2.3,93.1,1.25,23.502,116.428,0.0,6.7,805.724,-p_aSW_directSW_diffuseLW_in,285.978,,,,2.5,0.813,0,8.158
75,2020-01-04 10:45:00,0.346,2.6,92.4,1.0,28.179,126.086,0.0,6.8,805.749,-p_aSW_directSW_diffuseLW_in,285.504,,,,2.5,0.812,0,8.158
76,2020-01-04 11:00:00,0.353,2.85,92.45,0.5,32.855,135.745,0.0,6.95,805.773,-p_aSW_directSW_diffuseLW_in,285.029,,,1.887,2.5,0.812,0,8.158
77,2020-01-04 11:15:00,0.358,3.2,91.8,0.5,37.81,124.561,0.0,7.1,805.697,-p_aSW_directSW_diffuseLW_in,284.827,,,,2.5,0.811,0,8.158
78,2020-01-04 11:30:00,0.36,3.35,90.85,1.55,42.766,113.377,0.0,7.1,805.62,-p_aSW_directSW_diffuseLW_in,284.624,,,,2.5,0.811,0,8.158
79,2020-01-04 11:45:00,0.358,3.4,88.0,3.1,47.722,102.193,0.0,6.9,805.544,-p_aSW_directSW_diffuseLW_in,284.422,,,,2.5,0.811,0,8.158
80,2020-01-04 12:00:00,0.354,3.45,87.35,1.8,52.677,91.009,0.0,6.85,805.468,-p_aSW_directSW_diffuseLW_in,284.22,,,1.543,2.5,0.81,0,8.158
81,2020-01-04 12:15:00,0.348,3.6,86.7,1.5,48.166,103.268,0.0,6.9,805.374,-p_aSW_directSW_diffuseLW_in,283.864,,,,2.5,0.81,0,8.158
82,2020-01-04 12:30:00,0.338,3.65,86.4,1.8,43.654,115.526,0.0,6.9,805.28,-p_aSW_directSW_diffuseLW_in,283.508,,,,2.5,0.809,0,8.158
83,2020-01-04 12:45:00,0.326,3.7,84.9,2.1,39.143,127.785,0.0,6.8,805.186,-p_aSW_directSW_diffuseLW_in,283.152,,,,2.5,0.809,0,8.158
84,2020-01-04 13:00:00,0.31,3.6,85.5,1.25,34.632,140.044,0.0,6.8,805.092,-p_aSW_directSW_diffuseLW_in,282.796,,,2.608,2.5,0.808,0,8.158
85,2020-01-04 13:15:00,0.293,3.7,85.5,2.1,29.745,129.191,0.0,6.8,805.055,-p_aSW_directSW_diffuseLW_in,284.622,,,,2.5,0.808,0,8.158
86,2020-01-04 13:30:00,0.273,3.65,85.8,2.1,24.858,118.339,0.0,6.8,805.018,-p_aSW_directSW_diffuseLW_in,286.448,,,,2.5,0.807,0,8.158
87,2020-01-04 13:45:00,0.25,3.6,85.5,1.0,19.972,107.486,0.0,6.8,804.981,-p_aSW_directSW_diffuseLW_in,288.274,,,,2.5,0.807,0,8.158
88,2020-01-04 14:00:00,0.226,3.45,86.1,1.0,15.085,96.633,0.0,6.75,804.944,-p_aSW_directSW_diffuseLW_in,290.1,,,1.14,2.5,0.806,0,8.158
89,2020-01-04 14:15:00,0.199,3.3,86.7,2.1,14.908,88.327,0.0,6.7,805.068,-p_aSW_directSW_diffuseLW_in,289.323,,,,2.5,0.806,0,8.158
90,2020-01-04 14:30:00,0.171,3.15,87.3,1.55,14.731,80.022,0.0,6.7,805.193,-p_aSW_directSW_diffuseLW_in,288.546,,,,2.5,0.805,0,8.158
91,2020-01-04 14:45:00,0.14,3.1,87.9,1.0,14.554,71.716,0.0,6.7,805.318,-p_aSW_directSW_diffuseLW_in,287.768,,,,2.5,0.805,0,8.158
92,2020-01-04 15:00:00,0.108,3.0,88.55,0.75,14.377,63.41,0.0,6.7,805.442,-p_aSW_directSW_diffuseLW_in,286.991,,,1.081,2.5,0.804,0,8.158
93,2020-01-04 15:15:00,0.075,2.9,89.2,1.0,11.205,50.486,0.0,6.7,805.528,-p_aSW_directSW_diffuseLW_in,286.444,,,,2.5,0.804,0,8.158
94,2020-01-04 15:30:00,0.04,2.85,89.8,2.1,8.034,37.561,0.0,6.75,805.613,-p_aSW_directSW_diffuseLW_in,285.898,,,,2.5,0.803,0,8.158
95,2020-01-04 15:45:00,0.003,2.8,91.1,1.5,4.862,24.637,0.0,6.8,805.698,-p_aSW_directSW_diffuseLW_in,285.352,,,,2.5,0.803,0,8.158
96,2020-01-04 16:00:00,0.0,2.7,91.45,1.8,1.69,11.713,0.0,6.8,805.784,-p_aSW_directSW_diffuseLW_in,284.805,,,1.485,2.5,0.802,0,8.158
97,2020-01-04 16:15:00,0.0,2.7,91.8,1.0,1.268,8.785,0.0,6.8,805.697,-p_aSW_directSW_diffuseLW_in,284.459,,,,2.5,0.802,0,8.158
98,2020-01-04 16:30:00,0.0,2.6,92.45,1.25,0.845,5.856,0.0,6.85,805.61,-p_aSW_directSW_diffuseLW_in,284.114,,,,2.5,0.801,0,8.158
99,2020-01-04 16:45:00,0.0,2.6,92.4,1.0,0.422,2.928,0.0,6.8,805.523,-p_aSW_directSW_diffuseLW_in,283.768,,,,2.5,0.801,0,8.158
100,2020-01-04 17:00:00,0.0,2.4,93.1,1.25,0.0,0.0,0.0,6.8,805.436,-p_aSW_directSW_diffuseLW_in,283.422,,,0.848,2.5,0.801,0,8.158
101,2020-01-04 17:15:00,0.0,2.4,93.1,1.5,0.0,0.0,0.0,6.8,805.496,-p_aSW_directSW_diffuseLW_in,284.497,,,,2.5,0.8,0,8.158
102,2020-01-04 17:30:00,0.0,2.3,94.1,1.5,0.0,0.0,0.0,6.8,805.557,-p_aSW_directSW_diffuseLW_in,285.572,,,,2.5,0.8,0,8.158
103,2020-01-04 17:45:00,0.0,2.3,94.4,1.5,0.0,0.0,0.0,6.8,805.618,-p_aSW_directSW_diffuseLW_in,286.648,,,,2.5,0.799,0,8.158
104,2020-01-04 18:00:00,0.0,2.3,95.1,1.25,0.0,0.0,0.0,6.9,805.678,-p_aSW_directSW_diffuseLW_in,287.723,,,0.47,2.5,0.799,0,8.158
105,2020-01-04 18:15:00,0.0,2.3,95.1,2.1,0.0,0.0,0.0,6.9,805.852,-p_aSW_directSW_diffuseLW_in,283.061,,,,2.5,0.798,0,8.158
106,2020-01-04 18:30:00,0.0,2.3,95.1,2.1,0.0,0.0,0.0,6.9,806.027,-p_aSW_directSW_diffuseLW_in,278.4,,,,2.5,0.798,0,8.158
107,2020-01-04 18:45:00,0.0,2.3,95.1,2.1,0.0,0.0,0.0,6.9,806.202,-p_aSW_directSW_diffuseLW_in,273.738,,,,2.5,0.797,0,8.158
108,2020-01-04 19:00:00,0.0,2.3,95.1,2.1,0.0,0.0,0.0,6.9,806.376,-p_aSW_directSW_diffuseLW_in,269.076,,,0.634,2.5,0.797,0,8.158
109,2020-01-04 19:15:00,0.0,2.3,95.8,2.1,0.0,0.0,0.0,6.9,806.284,-p_aSW_directSW_diffuseLW_in,272.514,,,,2.5,0.796,0,8.158
110,2020-01-04 19:30:00,0.0,2.3,96.5,2.1,0.0,0.0,0.0,7.0,806.192,-p_aSW_directSW_diffuseLW_in,275.952,,,,2.5,0.796,0,8.158
111,2020-01-04 19:45:00,0.0,2.3,96.5,2.1,0.0,0.0,0.0,7.0,806.1,-p_aSW_directSW_diffuseLW_in,279.391,,,,2.5,0.795,0,8.158
112,2020-01-04 20:00:00,0.0,2.3,95.8,2.1,0.0,0.0,0.0,6.95,806.008,-p_aSW_directSW_diffuseLW_in,282.829,,,0.477,2.5,0.795,0,8.158
113,2020-01-04 20:15:00,0.0,2.3,95.8,1.5,0.0,0.0,0.0,6.9,806.016,-p_aSW_directSW_diffuseLW_in,280.576,,,,2.5,0.794,0,8.158
114,2020-01-04 20:30:00,0.0,2.3,95.8,1.8,0.0,0.0,0.0,6.9,806.024,-p_aSW_directSW_diffuseLW_in,278.322,,,,2.5,0.794,0,8.158
115,2020-01-04 20:45:00,0.0,2.2,95.8,2.1,0.0,0.0,0.0,6.9,806.031,-p_aSW_directSW_diffuseLW_in,276.068,,,,2.5,0.794,0,8.158
116,2020-01-04 21:00:00,0.0,2.3,95.8,2.1,0.0,0.0,0.0,6.9,806.039,-p_aSW_directSW_diffuseLW_in,273.815,,,0.477,2.5,0.793,0,8.158
117,2020-01-04 21:15:00,0.0,2.3,95.8,2.1,0.0,0.0,0.0,6.9,806.213,-p_aSW_directSW_diffuseLW_in,276.374,,,,2.5,0.793,0,8.158
118,2020-01-04 21:30:00,0.0,2.1,95.1,1.8,0.0,0.0,0.0,6.75,806.387,-p_aSW_directSW_diffuseLW_in,278.934,,,,2.5,0.792,0,8.158
119,2020-01-04 21:45:00,0.0,1.9,95.8,1.0,0.0,0.0,0.0,6.7,806.56,-p_aSW_directSW_diffuseLW_in,281.494,,,,2.5,0.792,0,8.158
120,2020-01-04 22:00:00,0.0,1.75,95.8,1.0,0.0,0.0,0.0,6.65,806.734,-p_aSW_directSW_diffuseLW_in,284.053,,,-0.003,2.5,0.791,0,8.158
121,2020-01-04 22:15:00,0.0,1.7,95.8,1.0,0.0,0.0,0.0,6.6,806.73,-p_aSW_directSW_diffuseLW_in,281.415,,,,2.5,0.791,0,8.158
122,2020-01-04 22:30:00,0.0,1.6,95.8,0.5,0.0,0.0,0.0,6.6,806.725,-p_aSW_directSW_diffuseLW_in,278.778,,,,2.5,0.79,0,8.158
123,2020-01-04 22:45:00,0.0,1.6,95.8,2.1,0.0,0.0,0.0,6.6,806.72,-p_aSW_directSW_diffuseLW_in,276.14,,,,2.5,0.79,0,8.158
124,2020-01-04 23:00:00,0.0,1.15,96.15,3.85,0.0,0.0,0.0,6.4,806.716,-p_aSW_directSW_diffuseLW_in,273.502,,,0.132,2.5,0.789,0,8.158
125,2020-01-04 23:15:00,0.0,0.8,95.7,3.6,0.0,0.0,0.0,6.2,806.631,-p_aSW_directSW_diffuseLW_in,273.78,,,,2.5,0.789,0,8.158
126,2020-01-04 23:30:00,0.0,0.4,95.7,4.1,0.0,0.0,0.0,6.05,806.546,-p_aSW_directSW_diffuseLW_in,274.059,,,,2.5,0.788,0,8.158
127,2020-01-04 23:45:00,0.0,0.0,95.7,4.1,0.0,0.0,0.0,5.8,806.46,-p_aSW_directSW_diffuseLW_in,274.338,,,,2.5,0.788,0,8.158
128,2020-01-05 00:00:00,0.0,-0.4,96.4,4.35,0.0,0.0,0.0,5.75,806.375,-p_aSW_directSW_diffuseLW_in,274.616,,,-0.407,2.5,0.788,0,8.158
129,2020-01-05 00:15:00,0.0,-0.5,95.7,2.1,0.0,0.0,0.0,5.6,806.329,-p_aSW_directSW_diffuseLW_in,272.91,,,,2.5,0.787,0,8.158
130,2020-01-05 00:30:00,0.0,-0.6,96.4,2.1,0.0,0.0,0.0,5.6,806.284,-p_aSW_directSW_diffuseLW_in,271.203,,,,2.5,0.787,0,8.158
131,2020-01-05 00:45:00,0.0,-0.6,95.7,1.5,0.0,0.0,0.0,5.6,806.238,-p_aSW_directSW_diffuseLW_in,269.496,,,,2.5,0.786,0,8.158
132,2020-01-05 01:00:00,0.0,-0.7,96.4,2.1,0.0,0.0,0.0,5.6,806.192,-p_aSW_directSW_diffuseLW_in,267.79,,,-1.501,2.5,0.786,0,8.158
133,2020-01-05 01:15:00,0.0,-0.7,96.4,2.1,0.0,0.0,0.0,5.6,806.189,-p_aSW_directSW_diffuseLW_in,265.516,,,,2.5,0.785,0,8.158
134,2020-01-05 01:30:00,0.0,-0.7,95.7,2.35,0.0,0.0,0.0,5.6,806.186,-p_aSW_directSW_diffuseLW_in,263.243,,,,2.5,0.785,0,8.158
135,2020-01-05 01:45:00,0.0,-0.7,95.0,1.5,0.0,0.0,0.0,5.5,806.182,-p_aSW_directSW_diffuseLW_in,260.97,,,,2.5,0.784,0,8.158
136,2020-01-05 02:00:00,0.0,-0.7,95.0,0.25,0.0,0.0,0.0,5.5,806.179,-p_aSW_directSW_diffuseLW_in,258.696,,,-1.73,2.5,0.784,0,8.158
137,2020-01-05 02:15:00,0.0,-0.7,95.0,0.5,0.0,0.0,0.0,5.5,806.124,-p_aSW_directSW_diffuseLW_in,258.879,,,,2.5,0.784,0,8.158
138,2020-01-05 02:30:00,0.0,-0.6,95.0,1.0,0.0,0.0,0.0,5.6,806.069,-p_aSW_directSW_diffuseLW_in,259.061,,,,2.5,0.783,0,8.158
139,2020-01-05 02:45:00,0.0,-0.6,95.0,1.0,0.0,0.0,0.0,5.6,806.014,-p_aSW_directSW_diffuseLW_in,259.243,,,,2.5,0.783,0,8.158
140,2020-01-05 03:00:00,0.0,-0.6,94.3,0.25,0.0,0.0,0.0,5.55,805.959,-p_aSW_directSW_diffuseLW_in,259.426,,,-2.244,2.5,0.782,0,8.158
141,2020-01-05 03:15:00,0.0,-0.6,93.6,0.5,0.0,0.0,0.0,5.5,806.003,-p_aSW_directSW_diffuseLW_in,253.094,,,,2.5,0.782,0,8.158
142,2020-01-05 03:30:00,0.0,-0.6,93.95,2.394,0.0,0.0,0.0,5.5,806.048,-v_ap_aSW_directSW_diffuseLW_in,246.762,,,,2.5,0.781,0,8.158
143,2020-01-05 03:45:00,0.0,-0.6,94.3,2.361,0.0,0.0,0.0,5.5,806.092,-v_ap_aSW_directSW_diffuseLW_in,240.431,,,,2.5,0.781,0,8.158
144,2020-01-05 04:00:00,0.0,-0.6,94.3,2.329,0.0,0.0,0.0,5.5,806.137,-v_ap_aSW_directSW_diffuseLW_in,234.099,,,-1.852,2.5,0.78,0,8.158
145,2020-01-05 04:15:00,0.0,-0.6,94.3,2.245,0.0,0.0,0.0,5.5,806.098,-v_ap_aSW_directSW_diffuseLW_in,235.111,,,,2.5,0.78,0,8.158
146,2020-01-05 04:30:00,0.0,-0.55,94.3,2.162,0.0,0.0,0.0,5.55,806.06,-v_ap_aSW_directSW_diffuseLW_in,236.124,,,,2.5,0.779,0,8.158
147,2020-01-05 04:45:00,0.0,-0.5,94.3,2.078,0.0,0.0,0.0,5.6,806.021,-v_ap_aSW_directSW_diffuseLW_in,237.136,,,,2.5,0.779,0,8.158
