,time,dynamic,manual,static
62,2020-01-06 06:00:00,0.0,11.0,6.8638965355692685
63,2020-01-06 07:00:00,0.0,11.0,6.8638965355692685
64,2020-01-06 08:00:00,0.0,11.0,6.8638965355692685
65,2020-01-06 09:00:00,0.0,11.0,6.8638965355692685
66,2020-01-06 10:00:00,0.0,11.0,6.8638965355692685
67,2020-01-06 11:00:00,0.0,11.0,6.8638965355692685
68,2020-01-06 12:00:00,0.0,11.0,6.8638965355692685
69,2020-01-06 13:00:00,0.0,11.0,6.8638965355692685
70,2020-01-06 14:00:00,0.0,11.0,6.8638965355692685
71,2020-01-06 15:00:00,0.0,11.0,6.8638965355692685
72,2020-01-06 16:00:00,0.0,11.0,6.8638965355692685
73,2020-01-06 17:00:00,0.0,11.0,6.8638965355692685
74,2020-01-06 18:00:00,0.0,11.0,6.8638965355692685
75,2020-01-06 19:00:00,0.0,11.0,6.8638965355692685
76,2020-01-06 20:00:00,0.0,11.0,6.8638965355692685
77,2020-01-06 21:00:00,0.0,11.0,6.8638965355692685
78,2020-01-06 22:00:00,0.0,11.0,6.8638965355692685
79,2020-01-06 23:00:00,0.0,11.0,6.8638965355692685
80,2020-01-07 00:00:00,0.0,11.0,6.8638965355692685
81,2020-01-07 01:00:00,0.0,11.0,6.8638965355692685
82,2020-01-07 02:00:00,0.0,11.0,6.8638965355692685
83,2020-01-07 03:00:00,0.0,11.0,6.8638965355692685
84,2020-01-07 04:00:00,0.0,11.0,6.8638965355692685
85,2020-01-07 05:00:00,0.0,11.0,6.8638965355692685
86,2020-01-07 06:00:00,0.0,11.0,6.8638965355692685
87,2020-01-07 07:00:00,0.0,11.0,6.8638965355692685
88,2020-01-07 08:00:00,0.0,11.0,6.8638965355692685
89,2020-01-07 09:00:00,0.0,11.0,6.8638965355692685
90,2020-01-07 10:00:00,0.0,11.0,6.8638965355692685
91,2020-01-07 11:00:00,0.0,11.0,6.8638965355692685
92,2020-01-07 12:00:00,0.0,11.0,6.8638965355692685
93,2020-01-07 13:00:00,0.0,11.0,6.8638965355692685
94,2020-01-07 14:00:00,0.0,11.0,6.8638965355692685
95,2020-01-07 15:00:00,0.0,11.0,6.8638965355692685
96,2020-01-07 16:00:00,0.0,11.0,6.8638965355692685
97,2020-01-07 17:00:00,0.0,11.0,6.8638965355692685
98,2020-01-07 18:00:00,0.0,11.0,6.8638965355692685
99,2020-01-07 19:00:00,0.0,11.0,6.8638965355692685
100,2020-01-07 20:00:00,0.0,11.0,6.8638965355692685
101,2020-01-07 21:00:00,0.0,11.0,6.8638965355692685
102,2020-01-07 22:00:00,0.0,11.0,6.8638965355692685
103,2020-01-07 23:00:00,0.0,11.0,6.8638965355692685
104,2020-01-08 00:00:00,0.0,11.0,6.8638965355692685
105,2020-01-08 01:00:00,0.0,11.0,6.8638965355692685
106,2020-01-08 02:00:00,0.0,11.0,6.8638965355692685
107,2020-01-08 03:00:00,0.0,11.0,6.8638965355692685
108,2020-01-08 04:00:00,0.0,11.0,6.8638965355692685
109,2020-01-08 05:00:00,0.0,11.0,6.8638965355692685
110,2020-01-08 06:00:00,0.0,11.0,6.8638965355692685
111,2020-01-08 07:00:00,0.0,11.0,6.8638965355692685
112,2020-01-08 08:00:00,0.0,11.0,6.8638965355692685
113,2020-01-08 09:00:00,0.0,11.0,6.8638965355692685
114,2020-01-08 10:00:00,0.0,11.0,6.8638965355692685
115,2020-01-08 11:00:00,0.0,11.0,6.8638965355692685
116,2020-01-08 12:00:00,0.0,11.0,6.8638965355692685
117,2020-01-08 13:00:00,0.0,11.0,6.8638965355692685
118,2020-01-08 14:00:00,0.0,11.0,6.8638965355692685
119,2020-01-08 15:00:00,0.0,11.0,6.8638965355692685
120,2020-01-08 16:00:00,0.0,11.0,6.8638965355692685
121,2020-01-08 17:00:00,0.0,11.0,6.8638965355692685
122,2020-01-08 18:00:00,0.0,11.0,6.8638965355692685
123,2020-01-08 19:00:00,0.0,11.0,6.8638965355692685
124,2020-01-08 20:00:00,0.0,11.0,6.8638965355692685
125,2020-01-08 21:00:00,0.0,11.0,6.8638965355692685
126,2020-01-08 22:00:00,0.0,11.0,6.8638965355692685
127,2020-01-08 23:00:00,0.0,11.0,6.8638965355692685
128,2020-01-09 00:00:00,0.0,11.0,6.8638965355692685
129,2020-01-09 01:00:00,0.0,11.0,6.8638965355692685
130,2020-01-09 02:00:00,0.0,11.0,6.8638965355692685
131,2020-01-09 03:00:00,0.0,11.0,6.8638965355692685
132,2020-01-09 04:00:00,0.0,11.0,6.8638965355692685
133,2020-01-09 05:00:00,0.0,11.0,6.8638965355692685
134,2020-01-09 06:00:00,0.0,11.0,6.8638965355692685
135,2020-01-09 07:00:00,0.0,11.0,6.8638965355692685
136,2020-01-09 08:00:00,0.0,11.0,6.8638965355692685
137,2020-01-09 09:00:00,0.0,11.0,6.8638965355692685
138,2020-01-09 10:00:00,0.0,11.0,6.8638965355692685
139,2020-01-09 11:00:00,0.0,11.0,6.8638965355692685
140,2020-01-09 12:00:00,0.0,11.0,6.8638965355692685
141,2020-01-09 13:00:00,0.0,11.0,6.8638965355692685
142,2020-01-09 14:00:00,0.0,11.0,6.8638965355692685
143,2020-01-09 15:00:00,0.0,11.0,6.8638965355692685
144,2020-01-09 16:00:00,0.0,11.0,6.8638965355692685
145,2020-01-09 17:00:00,0.0,11.0,6.8638965355692685
146,2020-01-09 18:00:00,0.0,11.0,6.8638965355692685
147,2020-01-09 19:00:00,0.0,11.0,6.8638965355692685
148,2020-01-09 20:00:00,0.0,11.0,6.8638965355692685
149,2020-01-09 21:00:00,0.0,11.0,6.8638965355692685
150,2020-01-09 22:00:00,0.0,11.0,6.8638965355692685
151,2020-01-09 23:00:00,0.0,11.0,6.8638965355692685
152,2020-01-10 00:00:00,0.0,11.0,6.8638965355692685
153,2020-01-10 01:00:00,0.0,11.0,6.8638965355692685
154,2020-01-10 02:00:00,0.0,11.0,6.8638965355692685
155,2020-01-10 03:00:00,0.0,11.0,6.8638965355692685
156,2020-01-10 04:00:00,0.0,11.0,6.8638965355692685
157,2020-01-10 05:00:00,0.0,11.0,6.8638965355692685
158,2020-01-10 06:00:00,0.0,11.0,6.8638965355692685
159,2020-01-10 07:00:00,0.0,11.0,6.8638965355692685
160,2020-01-10 08:00:00,0.0,11.0,6.8638965355692685
161,2020-01-10 09:00:00,0.0,11.0,6.8638965355692685
162,2020-01-10 10:00:00,0.0,11.0,6.8638965355692685
163,2020-01-10 11:00:00,0.0,11.0,6.8638965355692685
164,2020-01-10 12:00:00,0.0,11.0,6.8638965355692685
165,2020-01-10 13:00:00,0.0,11.0,6.8638965355692685
166,2020-01-10 14:00:00,0.0,11.0,6.8638965355692685
167,2020-01-10 15:00:00,0.0,11.0,6.8638965355692685
168,2020-01-10 16:00:00,0.0,11.0,6.8638965355692685
169,2020-01-10 17:00:00,0.0,11.0,6.8638965355692685
170,2020-01-10 18:00:00,0.0,11.0,6.8638965355692685
171,2020-01-10 19:00:00,0.0,11.0,6.8638965355692685
172,2020-01-10 20:00:00,0.0,11.0,6.8638965355692685
173,2020-01-10 21:00:00,0.0,11.0,6.8638965355692685
174,2020-01-10 22:00:00,0.0,11.0,6.8638965355692685
175,2020-01-10 23:00:00,0.0,11.0,6.8638965355692685
176,2020-01-11 00:00:00,0.0,11.0,6.8638965355692685
177,2020-01-11 01:00:00,0.0,11.0,6.8638965355692685
178,2020-01-11 02:00:00,0.0,11.0,6.8638965355692685
179,2020-01-11 03:00:00,0.0,11.0,6.8638965355692685
180,2020-01-11 04:00:00,0.0,11.0,6.8638965355692685
181,2020-01-11 05:00:00,0.0,11.0,6.8638965355692685
182,2020-01-11 06:00:00,0.0,11.0,6.8638965355692685
183,2020-01-11 07:00:00,0.0,11.0,6.8638965355692685
184,2020-01-11 08:00:00,0.0,11.0,6.8638965355692685
185,2020-01-11 09:00:00,0.0,11.0,6.8638965355692685
186,2020-01-11 10:00:00,0.0,11.0,6.8638965355692685
187,2020-01-11 11:00:00,0.0,11.0,6.8638965355692685
188,2020-01-11 12:00:00,0.0,11.0,6.8638965355692685
189,2020-01-11 13:00:00,0.0,11.0,6.8638965355692685
190,2020-01-11 14:00:00,0.0,11.0,6.8638965355692685
191,2020-01-11 15:00:00,0.0,11.0,6.8638965355692685
192,2020-01-11 16:00:00,0.0,11.0,6.8638965355692685
193,2020-01-11 17:00:00,0.0,11.0,6.8638965355692685
194,2020-01-11 18:00:00,0.0,11.0,6.8638965355692685
195,2020-01-11 19:00:00,0.0,11.0,6.8638965355692685
196,2020-01-11 20:00:00,0.0,11.0,6.8638965355692685
197,2020-01-11 21:00:00,0.0,11.0,6.8638965355692685
198,2020-01-11 22:00:00,0.0,11.0,6.8638965355692685
199,2020-01-11 23:00:00,0.0,11.0,6.8638965355692685
200,2020-01-12 00:00:00,0.0,11.0,6.8638965355692685
201,2020-01-12 01:00:00,0.23491095144056917,11.0,6.8638965355692685
202,2020-01-12 02:00:00,0.0,11.0,6.8638965355692685
203,2020-01-12 03:00:00,0.03715476539358543,11.0,6.8638965355692685
204,2020-01-12 04:00:00,0.0,11.0,6.8638965355692685
205,2020-01-12 05:00:00,0.0,11.0,6.8638965355692685
206,2020-01-12 06:00:00,0.14692419093123993,11.0,6.8638965355692685
207,2020-01-12 07:00:00,0.3321737810683205,11.0,6.8638965355692685
208,2020-01-12 08:00:00,0.494980383160253,11.0,6.8638965355692685
209,2020-01-12 09:00:00,0.0,11.0,6.8638965355692685
210,2020-01-12 10:00:00,0.0,11.0,6.8638965355692685
211,2020-01-12 11:00:00,0.0,11.0,6.8638965355692685
212,2020-01-12 12:00:00,0.0,11.0,6.8638965355692685
213,2020-01-12 13:00:00,0.0,11.0,6.8638965355692685
214,2020-01-12 14:00:00,0.0,11.0,6.8638965355692685
215,2020-01-12 15:00:00,0.0,11.0,6.8638965355692685
216,2020-01-12 16:00:00,0.0,11.0,6.8638965355692685
217,2020-01-12 17:00:00,0.0,11.0,6.8638965355692685
218,2020-01-12 18:00:00,0.0,11.0,6.8638965355692685
219,2020-01-12 19:00:00,0.0,11.0,6.8638965355692685
220,2020-01-12 20:00:00,0.0,11.0,6.8638965355692685
221,2020-01-12 21:00:00,0.0,11.0,6.8638965355692685
222,2020-01-12 22:00:00,0.0,11.0,6.8638965355692685
223,2020-01-12 23:00:00,0.0,11.0,6.8638965355692685
224,2020-01-13 00:00:00,0.0,11.0,6.8638965355692685
225,2020-01-13 01:00:00,0.0,11.0,6.8638965355692685
226,2020-01-13 02:00:00,0.0,11.0,6.8638965355692685
227,2020-01-13 03:00:00,0.0,11.0,6.8638965355692685
228,2020-01-13 04:00:00,0.0,11.0,6.8638965355692685
229,2020-01-13 05:00:00,0.0,11.0,6.8638965355692685
230,2020-01-13 06:00:00,0.0,11.0,6.8638965355692685
231,2020-01-13 07:00:00,0.0,11.0,6.8638965355692685
232,2020-01-13 08:00:00,0.0,11.0,6.8638965355692685
233,2020-01-13 09:00:00,0.0,11.0,6.8638965355692685
234,2020-01-13 10:00:00,0.0,11.0,6.8638965355692685
235,2020-01-13 11:00:00,0.0,11.0,6.8638965355692685
236,2020-01-13 12:00:00,0.0,11.0,6.8638965355692685
237,2020-01-13 13:00:00,0.0,11.0,6.8638965355692685
238,2020-01-13 14:00:00,0.0,11.0,6.8638965355692685
239,2020-01-13 15:00:00,0.0,11.0,6.8638965355692685
240,2020-01-13 16:00:00,0.0,11.0,6.8638965355692685
241,2020-01-13 17:00:00,0.0,11.0,6.8638965355692685
242,2020-01-13 18:00:00,0.0,11.0,6.8638965355692685
243,2020-01-13 19:00:00,0.0,11.0,6.8638965355692685
244,2020-01-13 20:00:00,0.0,11.0,6.8638965355692685
245,2020-01-13 21:00:00,0.0,11.0,6.8638965355692685
246,2020-01-13 22:00:00,0.0,11.0,6.8638965355692685
247,2020-01-13 23:00:00,0.0,11.0,6.8638965355692685
248,2020-01-14 00:00:00,0.0,11.0,6.8638965355692685
249,2020-01-14 01:00:00,0.0,11.0,6.8638965355692685
250,2020-01-14 02:00:00,0.0,11.0,6.8638965355692685
251,2020-01-14 03:00:00,0.0,11.0,6.8638965355692685
252,2020-01-14 04:00:00,0.0,11.0,6.8638965355692685
253,2020-01-14 05:00:00,0.0,11.0,6.8638965355692685
254,2020-01-14 06:00:00,0.0,11.0,6.8638965355692685
255,2020-01-14 07:00:00,0.0,11.0,6.8638965355692685
256,2020-01-14 08:00:00,0.0,11.0,6.8638965355692685
257,2020-01-14 09:00:00,0.0,11.0,6.8638965355692685
258,2020-01-14 10:00:00,0.0,11.0,6.8638965355692685
259,2020-01-14 11:00:00,0.0,11.0,6.8638965355692685
260,2020-01-14 12:00:00,0.0,11.0,6.8638965355692685
261,2020-01-14 13:00:00,0.0,11.0,6.8638965355692685
262,2020-01-14 14:00:00,0.0,11.0,6.8638965355692685
263,2020-01-14 15:00:00,0.0,11.0,6.8638965355692685
264,2020-01-14 16:00:00,0.0,11.0,6.8638965355692685
265,2020-01-14 17:00:00,0.0,11.0,6.8638965355692685
266,2020-01-14 18:00:00,0.0,11.0,6.8638965355692685
267,2020-01-14 19:00:00,0.0,11.0,6.8638965355692685
268,2020-01-14 20:00:00,0.0,11.0,6.8638965355692685
269,2020-01-14 21:00:00,0.0,11.0,6.8638965355692685
270,2020-01-14 22:00:00,0.0,11.0,6.8638965355692685
271,2020-01-14 23:00:00,0.0,11.0,6.8638965355692685
272,2020-01-15 00:00:00,0.0,11.0,6.8638965355692685
273,2020-01-15 01:00:00,0.0,11.0,6.8638965355692685
274,2020-01-15 02:00:00,0.0,11.0,6.8638965355692685
275,2020-01-15 03:00:00,0.0,11.0,6.8638965355692685
276,2020-01-15 04:00:00,0.0,11.0,6.8638965355692685
277,2020-01-15 05:00:00,0.0,11.0,6.8638965355692685
278,2020-01-15 06:00:00,0.0,11.0,6.8638965355692685
279,2020-01-15 07:00:00,0.0,11.0,6.8638965355692685
280,2020-01-15 08:00:00,0.0,11.0,6.8638965355692685
281,2020-01-15 09:00:00,0.0,11.0,6.8638965355692685
282,2020-01-15 10:00:00,0.0,11.0,6.8638965355692685
283,2020-01-15 11:00:00,0.0,11.0,6.8638965355692685
284,2020-01-15 12:00:00,0.0,11.0,6.8638965355692685
285,2020-01-15 13:00:00,0.0,11.0,6.8638965355692685
286,2020-01-15 14:00:00,0.0,11.0,6.8638965355692685
287,2020-01-15 15:00:00,0.0,11.0,6.8638965355692685
288,2020-01-15 16:00:00,0.0,11.0,6.8638965355692685
289,2020-01-15 17:00:00,0.0,11.0,6.8638965355692685
290,2020-01-15 18:00:00,0.0,11.0,6.8638965355692685
291,2020-01-15 19:00:00,0.0,11.0,6.8638965355692685
292,2020-01-15 20:00:00,0.0,11.0,6.8638965355692685
293,2020-01-15 21:00:00,0.0,11.0,6.8638965355692685
294,2020-01-15 22:00:00,0.0,11.0,6.8638965355692685
295,2020-01-15 23:00:00,0.0,11.0,6.8638965355692685
296,2020-01-16 00:00:00,0.0,11.0,6.8638965355692685
297,2020-01-16 01:00:00,0.0,11.0,6.8638965355692685
298,2020-01-16 02:00:00,0.0,11.0,6.8638965355692685
299,2020-01-16 03:00:00,0.0,11.0,6.8638965355692685
300,2020-01-16 04:00:00,0.0,11.0,6.8638965355692685
301,2020-01-16 05:00:00,0.0,11.0,6.8638965355692685
302,2020-01-16 06:00:00,0.0,11.0,6.8638965355692685
303,2020-01-16 07:00:00,0.0,11.0,6.8638965355692685
304,2020-01-16 08:00:00,0.0,11.0,6.8638965355692685
305,2020-01-16 09:00:00,0.0,11.0,6.8638965355692685
306,2020-01-16 10:00:00,0.0,11.0,6.8638965355692685
307,2020-01-16 11:00:00,0.0,11.0,6.8638965355692685
308,2020-01-16 12:00:00,0.0,11.0,6.8638965355692685
309,2020-01-16 13:00:00,0.0,11.0,6.8638965355692685
310,2020-01-16 14:00:00,0.0,11.0,6.8638965355692685
311,2020-01-16 15:00:00,0.0,11.0,6.8638965355692685
312,2020-01-16 16:00:00,0.0,11.0,6.8638965355692685
313,2020-01-16 17:00:00,0.0,11.0,6.8638965355692685
314,2020-01-16 18:00:00,0.0,11.0,6.8638965355692685
315,2020-01-16 19:00:00,0.0,11.0,6.8638965355692685
316,2020-01-16 20:00:00,0.0,11.0,6.8638965355692685
317,2020-01-16 21:00:00,0.0,11.0,6.8638965355692685
318,2020-01-16 22:00:00,0.0,11.0,6.8638965355692685
319,2020-01-16 23:00:00,0.0,11.0,6.8638965355692685
320,2020-01-17 00:00:00,0.0,11.0,6.8638965355692685
321,2020-01-17 01:00:00,0.0,11.0,6.8638965355692685
322,2020-01-17 02:00:00,0.0,11.0,6.8638965355692685
323,2020-01-17 03:00:00,0.0,11.0,6.8638965355692685
324,2020-01-17 04:00:00,0.0,11.0,6.8638965355692685
325,2020-01-17 05:00:00,0.0,11.0,6.8638965355692685
326,2020-01-17 06:00:00,0.0,11.0,6.8638965355692685
327,2020-01-17 07:00:00,0.0,11.0,6.8638965355692685
328,2020-01-17 08:00:00,0.0,11.0,6.8638965355692685
329,2020-01-17 09:00:00,0.0,11.0,6.8638965355692685
330,2020-01-17 10:00:00,0.0,11.0,6.8638965355692685
331,2020-01-17 11:00:00,0.0,11.0,6.8638965355692685
332,2020-01-17 12:00:00,0.0,11.0,6.8638965355692685
333,2020-01-17 13:00:00,0.0,11.0,6.8638965355692685
334,2020-01-17 14:00:00,0.0,11.0,6.8638965355692685
335,2020-01-17 15:00:00,0.0,11.0,6.8638965355692685
336,2020-01-17 16:00:00,0.0,11.0,6.8638965355692685
337,2020-01-17 17:00:00,0.0,11.0,6.8638965355692685
338,2020-01-17 18:00:00,0.0,11.0,6.8638965355692685
339,2020-01-17 19:00:00,0.0,11.0,6.8638965355692685
340,2020-01-17 20:00:00,0.0,11.0,6.8638965355692685
341,2020-01-17 21:00:00,0.0,11.0,6.8638965355692685
342,2020-01-17 22:00:00,0.0,11.0,6.8638965355692685
343,2020-01-17 23:00:00,0.0,11.0,6.8638965355692685
344,2020-01-18 00:00:00,0.0,11.0,6.8638965355692685
345,2020-01-18 01:00:00,0.0,11.0,6.8638965355692685
346,2020-01-18 02:00:00,0.0,11.0,6.8638965355692685
347,2020-01-18 03:00:00,0.0,11.0,6.8638965355692685
348,2020-01-18 04:00:00,0.0,11.0,6.8638965355692685
349,2020-01-18 05:00:00,0.0,11.0,6.8638965355692685
350,2020-01-18 06:00:00,0.0,11.0,6.8638965355692685
351,2020-01-18 07:00:00,0.0,11.0,6.8638965355692685
352,2020-01-18 08:00:00,0.0,11.0,6.8638965355692685
353,2020-01-18 09:00:00,0.0,11.0,6.8638965355692685
354,2020-01-18 10:00:00,0.0,11.0,6.8638965355692685
355,2020-01-18 11:00:00,0.0,11.0,6.8638965355692685
356,2020-01-18 12:00:00,0.0,11.0,6.8638965355692685
357,2020-01-18 13:00:00,0.0,11.0,6.8638965355692685
358,2020-01-18 14:00:00,0.0,11.0,6.8638965355692685
359,2020-01-18 15:00:00,0.0,11.0,6.8638965355692685
360,2020-01-18 16:00:00,0.0,11.0,6.8638965355692685
361,2020-01-18 17:00:00,0.0,11.0,6.8638965355692685
362,2020-01-18 18:00:00,0.0,11.0,6.8638965355692685
363,2020-01-18 19:00:00,0.0,11.0,6.8638965355692685
364,2020-01-18 20:00:00,0.0,11.0,6.8638965355692685
365,2020-01-18 21:00:00,0.0,11.0,6.8638965355692685
366,2020-01-18 22:00:00,1.1939121853548023,11.0,6.8638965355692685
367,2020-01-18 23:00:00,0.7608420100242163,11.0,6.8638965355692685
368,2020-01-19 00:00:00,0.46212544623032353,11.0,6.8638965355692685
369,2020-01-19 01:00:00,0.0,11.0,6.8638965355692685
370,2020-01-19 02:00:00,0.0,11.0,6.8638965355692685
371,2020-01-19 03:00:00,0.0,11.0,6.8638965355692685
372,2020-01-19 04:00:00,0.0,11.0,6.8638965355692685
373,2020-01-19 05:00:00,0.0,11.0,6.8638965355692685
374,2020-01-19 06:00:00,0.34756274648461605,11.0,6.8638965355692685
375,2020-01-19 07:00:00,2.3400688944801193,11.0,6.8638965355692685
376,2020-01-19 08:00:00,3.0619593289070743,11.0,6.8638965355692685
377,2020-01-19 09:00:00,0.0,11.0,6.8638965355692685
378,2020-01-19 10:00:00,0.0,11.0,6.8638965355692685
379,2020-01-19 11:00:00,0.0,11.0,6.8638965355692685
380,2020-01-19 12:00:00,0.0,11.0,6.8638965355692685
381,2020-01-19 13:00:00,0.0,11.0,6.8638965355692685
382,2020-01-19 14:00:00,0.0,11.0,6.8638965355692685
383,2020-01-19 15:00:00,0.0,11.0,6.8638965355692685
384,2020-01-19 16:00:00,0.0,11.0,6.8638965355692685
385,2020-01-19 17:00:00,0.0,11.0,6.8638965355692685
386,2020-01-19 18:00:00,0.0,11.0,6.8638965355692685
387,2020-01-19 19:00:00,0.15503162879531396,11.0,6.8638965355692685
388,2020-01-19 20:00:00,1.3922571775566992,11.0,6.8638965355692685
389,2020-01-19 21:00:00,3.277446098760605,11.0,6.8638965355692685
390,2020-01-19 22:00:00,4.434940431697945,11.0,6.8638965355692685
391,2020-01-19 23:00:00,5.193907135152512,11.0,6.8638965355692685
392,2020-01-20 00:00:00,5.3187389246303205,11.0,6.8638965355692685
393,2020-01-20 01:00:00,5.022867334072773,11.0,6.8638965355692685
394,2020-01-20 02:00:00,5.160581251922279,11.0,6.8638965355692685
395,2020-01-20 03:00:00,5.0183085905475355,11.0,6.8638965355692685
396,2020-01-20 04:00:00,6.409049982515096,11.0,6.8638965355692685
397,2020-01-20 05:00:00,5.999974155912201,11.0,6.8638965355692685
398,2020-01-20 06:00:00,6.433755695155562,11.0,6.8638965355692685
399,2020-01-20 07:00:00,6.8638965355692685,11.0,6.8638965355692685
400,2020-01-20 08:00:00,6.438368091019615,11.0,6.8638965355692685
401,2020-01-20 09:00:00,3.8599043639918276,11.0,6.8638965355692685
402,2020-01-20 10:00:00,0.0,11.0,6.8638965355692685
403,2020-01-20 11:00:00,0.0,11.0,6.8638965355692685
404,2020-01-20 12:00:00,0.0,11.0,6.8638965355692685
405,2020-01-20 13:00:00,0.0,11.0,6.8638965355692685
406,2020-01-20 14:00:00,0.0,11.0,6.8638965355692685
407,2020-01-20 15:00:00,0.0,11.0,6.8638965355692685
408,2020-01-20 16:00:00,2.0061658197458465,11.0,6.8638965355692685
409,2020-01-20 17:00:00,3.3031726287797163,11.0,6.8638965355692685
410,2020-01-20 18:00:00,5.497687619170793,11.0,6.8638965355692685
411,2020-01-20 19:00:00,5.921575989381023,11.0,6.8638965355692685
412,2020-01-20 20:00:00,5.344284096225098,11.0,6.8638965355692685
413,2020-01-20 21:00:00,4.5793807018876,11.0,6.8638965355692685
414,2020-01-20 22:00:00,4.517038342207654,11.0,6.8638965355692685
415,2020-01-20 23:00:00,1.5471112921794283,11.0,6.8638965355692685
416,2020-01-21 00:00:00,0.7669396992562946,11.0,6.8638965355692685
417,2020-01-21 01:00:00,0.0,11.0,6.8638965355692685
418,2020-01-21 02:00:00,0.9326771690539031,11.0,6.8638965355692685
419,2020-01-21 03:00:00,1.2342126470345212,11.0,6.8638965355692685
420,2020-01-21 04:00:00,2.009522036880646,11.0,6.8638965355692685
421,2020-01-21 05:00:00,1.864099546464232,11.0,6.8638965355692685
422,2020-01-21 06:00:00,2.2415116576765013,11.0,6.8638965355692685
423,2020-01-21 07:00:00,2.92377381964107,11.0,6.8638965355692685
424,2020-01-21 08:00:00,1.736920127087442,11.0,6.8638965355692685
425,2020-01-21 09:00:00,0.0,11.0,6.8638965355692685
426,2020-01-21 10:00:00,0.0,11.0,6.8638965355692685
427,2020-01-21 11:00:00,0.0,11.0,6.8638965355692685
428,2020-01-21 12:00:00,0.0,11.0,6.8638965355692685
429,2020-01-21 13:00:00,0.0,11.0,6.8638965355692685
