,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,DroneV,dia,cam_temp,h_f,a,cld,Discharge
365,2020-01-07 11:15:00,0.363,2.1,70.5,0.5,153.676,109.073,0.0,5.0,805.149,p_aSW_directSW_diffuseLW_in,237.487,,,,2.5,0.692,0,6.427
366,2020-01-07 11:30:00,0.366,1.95,71.5,0.75,146.86,116.441,0.0,5.0,804.974,p_aSW_directSW_diffuseLW_in,239.558,,,,2.5,0.692,0,6.44
367,2020-01-07 11:45:00,0.365,1.7,73.1,0.5,140.045,123.809,0.0,5.0,804.799,p_aSW_directSW_diffuseLW_in,241.63,,,,2.5,0.691,0,6.45
368,2020-01-07 12:00:00,0.361,1.3,74.9,0.5,133.229,131.177,0.0,5.0,804.624,p_aSW_directSW_diffuseLW_in,243.701,,,-1.942,2.5,0.691,0,6.453
369,2020-01-07 12:15:00,0.354,1.1,75.7,0.0,135.416,128.471,0.0,5.0,804.485,p_aSW_directSW_diffuseLW_in,242.39,,,,2.5,0.69,0,6.44
370,2020-01-07 12:30:00,0.345,0.85,77.1,0.5,137.602,125.766,0.0,5.0,804.346,p_aSW_directSW_diffuseLW_in,241.079,,,,2.5,0.69,0,6.487
371,2020-01-07 12:45:00,0.333,0.7,77.4,0.0,139.788,123.06,0.0,5.0,804.208,p_aSW_directSW_diffuseLW_in,239.768,,,,2.5,0.69,0,6.48
372,2020-01-07 13:00:00,0.318,0.7,78.2,1.0,141.975,120.354,0.0,5.0,804.069,p_aSW_directSW_diffuseLW_in,238.457,,,-3.704,2.5,0.689,0,6.45
373,2020-01-07 13:15:00,0.3,0.7,78.5,1.0,144.073,109.792,0.0,5.0,804.064,p_aSW_directSW_diffuseLW_in,234.957,,,,2.5,0.689,0,6.483
374,2020-01-07 13:30:00,0.28,0.7,79.4,0.75,146.171,99.231,0.0,5.1,804.059,p_aSW_directSW_diffuseLW_in,231.456,,,,2.5,0.689,0,6.477
375,2020-01-07 13:45:00,0.258,0.7,79.1,0.5,148.269,88.67,0.0,5.1,804.054,p_aSW_directSW_diffuseLW_in,227.956,,,,2.5,0.688,0,6.493
376,2020-01-07 14:00:00,0.234,0.9,80.9,1.0,150.367,78.108,0.0,5.3,804.049,p_aSW_directSW_diffuseLW_in,224.456,,,-3.433,2.5,0.688,0,6.5
377,2020-01-07 14:15:00,0.207,1.3,81.0,1.5,127.663,73.097,0.0,5.4,804.103,p_aSW_directSW_diffuseLW_in,227.296,,,,2.5,0.688,0,6.503
378,2020-01-07 14:30:00,0.179,1.7,80.15,0.75,104.959,68.086,0.0,5.55,804.158,p_aSW_directSW_diffuseLW_in,230.137,,,,2.5,0.687,0,6.5
379,2020-01-07 14:45:00,0.148,2.1,78.7,1.0,82.255,63.076,0.0,5.6,804.212,p_aSW_directSW_diffuseLW_in,232.978,,,,2.5,0.687,0,6.507
380,2020-01-07 15:00:00,0.116,2.35,79.35,1.0,59.551,58.065,0.0,5.75,804.266,p_aSW_directSW_diffuseLW_in,235.818,,,-3.173,2.5,0.687,0,6.517
381,2020-01-07 15:15:00,0.083,2.6,78.8,0.5,48.258,46.943,0.0,5.8,804.286,p_aSW_directSW_diffuseLW_in,234.09,,,,2.5,0.686,0,6.497
382,2020-01-07 15:30:00,0.048,2.6,78.25,0.75,36.965,35.82,0.0,5.75,804.305,p_aSW_directSW_diffuseLW_in,232.362,,,,2.5,0.686,0,6.517
383,2020-01-07 15:45:00,0.011,2.5,78.8,0.5,25.672,24.698,0.0,5.8,804.325,p_aSW_directSW_diffuseLW_in,230.634,,,,2.5,0.686,0,6.52
384,2020-01-07 16:00:00,0.0,2.35,78.75,1.25,14.379,13.576,0.0,5.7,804.345,p_aSW_directSW_diffuseLW_in,228.906,,,-3.241,2.5,0.685,0,6.52
385,2020-01-07 16:15:00,0.0,2.3,77.6,1.0,10.784,10.182,0.0,5.6,804.405,p_aSW_directSW_diffuseLW_in,228.14,,,,2.5,0.685,0,6.507
386,2020-01-07 16:30:00,0.0,2.15,77.0,1.8,7.19,6.788,0.0,5.5,804.464,p_aSW_directSW_diffuseLW_in,227.374,,,,2.5,0.684,0,6.517
387,2020-01-07 16:45:00,0.0,2.1,77.6,1.0,3.595,3.394,0.0,5.5,804.524,p_aSW_directSW_diffuseLW_in,226.608,,,,2.5,0.684,0,6.503
388,2020-01-07 17:00:00,0.0,1.85,79.0,0.5,0.0,0.0,0.0,5.55,804.584,p_aSW_directSW_diffuseLW_in,225.842,,,-3.597,2.5,0.684,0,6.503
389,2020-01-07 17:15:00,0.0,1.7,79.8,1.0,0.0,0.0,0.0,5.5,804.682,p_aSW_directSW_diffuseLW_in,234.635,,,,2.5,0.683,0,6.503
390,2020-01-07 17:30:00,0.0,1.55,81.0,0.0,0.0,0.0,0.0,5.55,804.78,p_aSW_directSW_diffuseLW_in,243.428,,,,2.5,0.683,0,6.5
391,2020-01-07 17:45:00,0.0,1.4,82.2,0.0,0.0,0.0,0.0,5.6,804.877,p_aSW_directSW_diffuseLW_in,252.22,,,,2.5,0.683,0,6.487
392,2020-01-07 18:00:00,0.0,1.25,82.8,0.0,0.0,0.0,0.0,5.55,804.975,p_aSW_directSW_diffuseLW_in,261.013,,,-3.758,2.5,0.682,0,6.517
393,2020-01-07 18:15:00,0.0,1.1,84.0,0.5,0.0,0.0,0.0,5.6,805.051,p_aSW_directSW_diffuseLW_in,251.39,,,,2.5,0.682,0,6.52
394,2020-01-07 18:30:00,0.0,1.0,83.95,0.25,0.0,0.0,0.0,5.55,805.127,p_aSW_directSW_diffuseLW_in,241.767,,,,2.5,0.682,0,13.903
395,2020-01-07 18:45:00,0.0,0.8,85.2,0.5,0.0,0.0,0.0,5.5,805.202,p_aSW_directSW_diffuseLW_in,232.144,,,,2.5,0.681,0,17.367
396,2020-01-07 19:00:00,0.0,0.8,84.6,0.5,0.0,0.0,0.0,5.5,805.278,p_aSW_directSW_diffuseLW_in,222.521,,,-4.165,2.5,0.681,0,17.217
397,2020-01-07 19:15:00,0.0,0.7,85.8,1.0,0.0,0.0,0.0,5.5,805.287,p_aSW_directSW_diffuseLW_in,227.767,,,,2.5,0.681,0,17.167
398,2020-01-07 19:30:00,0.0,0.7,85.5,1.0,0.0,0.0,0.0,5.5,805.296,p_aSW_directSW_diffuseLW_in,233.013,,,,2.5,0.68,0,17.127
399,2020-01-07 19:45:00,0.0,0.8,84.6,0.5,0.0,0.0,0.0,5.5,805.306,p_aSW_directSW_diffuseLW_in,238.259,,,,2.5,0.68,0,17.093
400,2020-01-07 20:00:00,0.0,0.7,84.85,0.75,0.0,0.0,0.0,5.45,805.315,p_aSW_directSW_diffuseLW_in,243.505,,,-3.542,2.5,0.68,0,17.073
401,2020-01-07 20:15:00,0.0,0.6,84.5,1.0,0.0,0.0,0.0,5.4,805.304,p_aSW_directSW_diffuseLW_in,239.671,,,,2.5,0.679,0,17.063
402,2020-01-07 20:30:00,0.0,0.35,85.1,1.55,0.0,0.0,0.0,5.35,805.294,p_aSW_directSW_diffuseLW_in,235.838,,,,2.5,0.679,0,17.047
403,2020-01-07 20:45:00,0.0,0.2,84.5,1.0,0.0,0.0,0.0,5.2,805.283,p_aSW_directSW_diffuseLW_in,232.004,,,,2.5,0.679,0,16.997
404,2020-01-07 21:00:00,0.0,0.05,84.8,1.0,0.0,0.0,0.0,5.2,805.272,p_aSW_directSW_diffuseLW_in,228.171,,,-4.194,2.5,0.678,0,16.993
405,2020-01-07 21:15:00,0.0,0.0,85.1,1.5,0.0,0.0,0.0,5.2,805.276,p_aSW_directSW_diffuseLW_in,227.268,,,,2.5,0.678,0,17.0
406,2020-01-07 21:30:00,0.0,-0.1,85.1,1.5,0.0,0.0,0.0,5.2,805.28,p_aSW_directSW_diffuseLW_in,226.366,,,,2.5,0.678,0,16.947
407,2020-01-07 21:45:00,0.0,-0.2,85.1,0.5,0.0,0.0,0.0,5.1,805.284,p_aSW_directSW_diffuseLW_in,225.464,,,,2.5,0.677,0,16.95
408,2020-01-07 22:00:00,0.0,-0.25,85.7,1.0,0.0,0.0,0.0,5.15,805.288,p_aSW_directSW_diffuseLW_in,224.561,,,-4.768,2.5,0.677,0,16.913
409,2020-01-07 22:15:00,0.0,-0.3,85.7,1.5,0.0,0.0,0.0,5.1,805.284,p_aSW_directSW_diffuseLW_in,220.58,,,,2.5,0.677,0,16.917
410,2020-01-07 22:30:00,0.0,-0.4,85.35,1.0,0.0,0.0,0.0,5.05,805.28,p_aSW_directSW_diffuseLW_in,216.598,,,,2.5,0.676,0,16.907
411,2020-01-07 22:45:00,0.0,-0.5,85.0,1.5,0.0,0.0,0.0,5.0,805.276,p_aSW_directSW_diffuseLW_in,212.617,,,,2.5,0.676,0,16.907
412,2020-01-07 23:00:00,0.0,-0.55,85.0,1.0,0.0,0.0,0.0,5.0,805.272,p_aSW_directSW_diffuseLW_in,208.636,,,-4.648,2.5,0.676,0,16.883
413,2020-01-07 23:15:00,0.0,-0.6,85.0,1.0,0.0,0.0,0.0,5.0,805.268,p_aSW_directSW_diffuseLW_in,205.779,,,,2.5,0.675,0,16.883
414,2020-01-07 23:30:00,0.0,-0.7,85.0,1.25,0.0,0.0,0.0,4.9,805.265,p_aSW_directSW_diffuseLW_in,202.921,,,,2.5,0.675,0,16.893
415,2020-01-07 23:45:00,0.0,-0.8,83.7,1.0,0.0,0.0,0.0,4.8,805.262,p_aSW_directSW_diffuseLW_in,200.064,,,,2.5,0.675,0,16.873
416,2020-01-08 00:00:00,0.0,-0.85,83.7,1.0,0.0,0.0,0.0,4.8,805.258,p_aSW_directSW_diffuseLW_in,197.207,,,-2.021,2.5,0.674,0,16.897
417,2020-01-08 00:15:00,0.0,-1.0,84.3,1.5,0.0,0.0,0.0,4.8,805.285,p_aSW_directSW_diffuseLW_in,196.37,,,,2.5,0.674,0,16.863
418,2020-01-08 00:30:00,0.0,-1.0,83.7,2.1,0.0,0.0,0.0,4.8,805.312,p_aSW_directSW_diffuseLW_in,195.534,,,,2.5,0.673,0,16.86
419,2020-01-08 00:45:00,0.0,-1.0,83.1,1.5,0.0,0.0,0.0,4.7,805.339,p_aSW_directSW_diffuseLW_in,194.697,,,,2.5,0.673,0,16.857
420,2020-01-08 01:00:00,0.0,-0.9,81.9,1.25,0.0,0.0,0.0,4.7,805.366,p_aSW_directSW_diffuseLW_in,193.86,,,-3.106,2.5,0.673,0,16.85
421,2020-01-08 01:15:00,0.0,-0.9,81.3,2.1,0.0,0.0,0.0,4.7,805.388,p_aSW_directSW_diffuseLW_in,194.186,,,,2.5,0.672,0,16.853
422,2020-01-08 01:30:00,0.0,-0.9,80.65,1.8,0.0,0.0,0.0,4.65,805.41,p_aSW_directSW_diffuseLW_in,194.511,,,,2.5,0.672,0,16.85
423,2020-01-08 01:45:00,0.0,-0.9,78.9,1.5,0.0,0.0,0.0,4.5,805.432,p_aSW_directSW_diffuseLW_in,194.836,,,,2.5,0.672,0,16.837
424,2020-01-08 02:00:00,0.0,-0.9,78.6,1.0,0.0,0.0,0.0,4.5,805.454,p_aSW_directSW_diffuseLW_in,195.162,,,-2.397,2.5,0.671,0,16.83
425,2020-01-08 02:15:00,0.0,-1.0,78.2,1.5,0.0,0.0,0.0,4.4,805.533,p_aSW_directSW_diffuseLW_in,194.959,,,,2.5,0.671,0,16.823
426,2020-01-08 02:30:00,0.0,-1.0,76.5,1.5,0.0,0.0,0.0,4.35,805.612,p_aSW_directSW_diffuseLW_in,194.755,,,,2.5,0.671,0,16.82
427,2020-01-08 02:45:00,0.0,-1.0,76.5,1.5,0.0,0.0,0.0,4.3,805.69,p_aSW_directSW_diffuseLW_in,194.552,,,,2.5,0.67,0,16.81
428,2020-01-08 03:00:00,0.0,-0.9,73.65,1.25,0.0,0.0,0.0,4.2,805.769,p_aSW_directSW_diffuseLW_in,194.348,,,-2.886,2.5,0.67,0,16.83
429,2020-01-08 03:15:00,0.0,-0.7,69.9,2.1,0.0,0.0,0.0,4.1,805.754,p_aSW_directSW_diffuseLW_in,194.442,,,,2.5,0.67,0,16.807
430,2020-01-08 03:30:00,0.0,-0.4,67.35,1.25,0.0,0.0,0.0,4.0,805.739,p_aSW_directSW_diffuseLW_in,194.537,,,,2.5,0.669,0,16.817
431,2020-01-08 03:45:00,0.0,-0.2,65.9,1.5,0.0,0.0,0.0,4.0,805.724,p_aSW_directSW_diffuseLW_in,194.632,,,,2.5,0.669,0,16.797
432,2020-01-08 04:00:00,0.0,-0.2,64.9,0.5,0.0,0.0,0.0,3.9,805.709,p_aSW_directSW_diffuseLW_in,194.726,,,-2.278,2.5,0.669,0,16.81
433,2020-01-08 04:15:00,0.0,-0.3,63.9,0.5,0.0,0.0,0.0,3.8,805.737,p_aSW_directSW_diffuseLW_in,194.888,,,,2.5,0.668,0,16.807
434,2020-01-08 04:30:00,0.0,-0.35,64.8,0.5,0.0,0.0,0.0,3.85,805.766,p_aSW_directSW_diffuseLW_in,195.05,,,,2.5,0.668,0,16.783
435,2020-01-08 04:45:00,0.0,-0.5,66.3,1.0,0.0,0.0,0.0,3.9,805.794,p_aSW_directSW_diffuseLW_in,195.212,,,,2.5,0.668,0,16.803
436,2020-01-08 05:00:00,0.0,-0.65,66.8,1.55,0.0,0.0,0.0,3.9,805.822,p_aSW_directSW_diffuseLW_in,195.374,,,-3.298,2.5,0.667,0,16.717
437,2020-01-08 05:15:00,0.0,-0.7,66.3,2.1,0.0,0.0,0.0,3.8,805.911,p_aSW_directSW_diffuseLW_in,197.348,,,,2.5,0.667,0,16.76
438,2020-01-08 05:30:00,0.0,-0.65,64.55,1.5,0.0,0.0,0.0,3.75,806.0,p_aSW_directSW_diffuseLW_in,199.321,,,,2.5,0.667,0,16.713
439,2020-01-08 05:45:00,0.0,-0.6,63.3,1.5,0.0,0.0,0.0,3.7,806.09,p_aSW_directSW_diffuseLW_in,201.294,,,,2.5,0.666,0,16.703
440,2020-01-08 06:00:00,0.0,-0.45,62.15,1.8,0.0,0.0,0.0,3.7,806.179,p_aSW_directSW_diffuseLW_in,203.268,,,-2.415,2.5,0.666,0,16.697
441,2020-01-08 06:15:00,0.0,-0.3,59.6,1.5,0.0,0.0,0.0,3.6,806.227,p_aSW_directSW_diffuseLW_in,204.215,,,,2.5,0.666,0,16.703
442,2020-01-08 06:30:00,0.0,-0.35,61.45,1.0,0.0,0.0,0.0,3.65,806.275,p_aSW_directSW_diffuseLW_in,205.162,,,,2.5,0.666,0,16.67
443,2020-01-08 06:45:00,0.0,-0.5,61.4,1.0,0.0,0.0,0.0,3.6,806.323,p_aSW_directSW_diffuseLW_in,206.109,,,,2.5,0.665,0,12.353
444,2020-01-08 07:00:00,0.0,-0.5,60.45,0.25,0.0,0.0,0.0,3.55,806.371,p_aSW_directSW_diffuseLW_in,207.056,,,-2.786,2.5,0.665,0,4.18
445,2020-01-08 07:15:00,0.0,-0.5,59.1,0.5,2.567,3.343,0.0,3.5,806.517,p_aSW_directSW_diffuseLW_in,208.525,,,,2.5,0.665,0,4.437
446,2020-01-08 07:30:00,0.034,-0.45,60.75,1.3,5.134,6.686,0.0,3.6,806.662,p_aSW_directSW_diffuseLW_in,209.994,,,,2.5,0.664,0,4.537
447,2020-01-08 07:45:00,0.069,-0.3,61.9,1.0,7.7,10.029,0.0,3.7,806.808,p_aSW_directSW_diffuseLW_in,211.462,,,,2.5,0.664,0,4.617
448,2020-01-08 08:00:00,0.104,-0.2,61.5,0.75,10.267,13.372,0.0,3.7,806.954,p_aSW_directSW_diffuseLW_in,212.931,,,-2.779,2.5,0.664,0,4.647
449,2020-01-08 08:15:00,0.136,-0.2,61.0,1.5,27.196,23.447,0.0,3.7,807.019,p_aSW_directSW_diffuseLW_in,213.639,,,,2.5,0.663,0,4.69
450,2020-01-08 08:30:00,0.168,0.05,57.85,1.0,44.124,33.522,0.0,3.55,807.084,p_aSW_directSW_diffuseLW_in,214.346,,,,2.5,0.663,0,4.76
451,2020-01-08 08:45:00,0.197,0.1,58.8,0.5,61.053,43.596,0.0,3.6,807.148,p_aSW_directSW_diffuseLW_in,215.054,,,,2.5,0.663,0,4.807
452,2020-01-08 09:00:00,0.224,0.0,61.3,1.25,77.982,53.671,0.0,3.75,807.213,p_aSW_directSW_diffuseLW_in,215.762,,,-2.883,2.5,0.662,0,4.797
453,2020-01-08 09:15:00,0.25,-0.2,64.9,1.0,102.973,58.118,0.0,3.9,807.271,p_aSW_directSW_diffuseLW_in,215.679,,,,2.5,0.662,0,4.83
454,2020-01-08 09:30:00,0.273,-0.05,64.4,1.55,127.964,62.566,0.0,3.9,807.328,p_aSW_directSW_diffuseLW_in,215.596,,,,2.5,0.662,0,4.863
455,2020-01-08 09:45:00,0.294,0.4,61.1,1.5,152.956,67.013,0.0,3.8,807.386,p_aSW_directSW_diffuseLW_in,215.512,,,,2.5,0.661,0,4.883
456,2020-01-08 10:00:00,0.313,1.1,60.85,1.0,177.947,71.46,0.0,4.0,807.444,p_aSW_directSW_diffuseLW_in,215.429,,,-2.813,2.5,0.661,0,4.91
457,2020-01-08 10:15:00,0.329,1.4,56.9,0.5,193.351,74.74,0.0,3.8,807.469,p_aSW_directSW_diffuseLW_in,216.648,,,,2.5,0.661,0,4.913
458,2020-01-08 10:30:00,0.342,1.6,57.8,0.75,208.755,78.02,0.0,4.0,807.494,p_aSW_directSW_diffuseLW_in,217.868,,,,2.5,0.66,0,4.937
459,2020-01-08 10:45:00,0.353,1.6,57.8,0.0,224.16,81.299,0.0,4.0,807.519,p_aSW_directSW_diffuseLW_in,219.087,,,,2.5,0.66,0,4.927
460,2020-01-08 11:00:00,0.361,1.75,57.85,0.5,239.564,84.579,0.0,4.0,807.544,p_aSW_directSW_diffuseLW_in,220.307,,,-1.459,2.5,0.66,0,4.933
461,2020-01-08 11:15:00,0.366,1.9,55.7,1.0,241.737,88.108,0.0,3.9,807.338,p_aSW_directSW_diffuseLW_in,222.54,,,,2.5,0.659,0,4.95
462,2020-01-08 11:30:00,0.368,1.8,55.5,0.75,243.91,91.636,0.0,3.85,807.131,p_aSW_directSW_diffuseLW_in,224.773,,,,2.5,0.659,0,4.987
463,2020-01-08 11:45:00,0.367,1.8,57.0,1.0,246.084,95.165,0.0,4.0,806.924,p_aSW_directSW_diffuseLW_in,227.006,,,,2.5,0.659,0,4.987
464,2020-01-08 12:00:00,0.363,1.75,58.3,0.25,248.257,98.694,0.0,4.05,806.718,p_aSW_directSW_diffuseLW_in,229.239,,,-1.911,2.5,0.658,0,5.027
465,2020-01-08 12:15:00,0.357,1.7,58.7,0.0,243.406,97.704,0.0,4.1,806.664,p_aSW_directSW_diffuseLW_in,229.683,,,,2.5,0.658,0,5.03
466,2020-01-08 12:30:00,0.347,1.75,62.4,1.0,238.555,96.714,0.0,4.35,806.609,p_aSW_directSW_diffuseLW_in,230.127,,,,2.5,0.658,0,5.02
467,2020-01-08 12:45:00,0.335,2.0,61.1,1.0,233.703,95.724,0.0,4.3,806.554,p_aSW_directSW_diffuseLW_in,230.571,,,,2.5,0.657,0,5.037
468,2020-01-08 13:00:00,0.32,2.25,59.8,0.75,228.852,94.734,0.0,4.3,806.5,p_aSW_directSW_diffuseLW_in,231.015,,,-3.069,2.5,0.657,0,5.027
469,2020-01-08 13:15:00,0.303,2.4,59.8,1.0,215.173,91.691,0.0,4.3,806.508,p_aSW_directSW_diffuseLW_in,230.931,,,,2.5,0.657,0,5.043
470,2020-01-08 13:30:00,0.283,2.4,60.95,1.25,201.493,88.648,0.0,4.4,806.517,p_aSW_directSW_diffuseLW_in,230.846,,,,2.5,0.656,0,13.44
471,2020-01-08 13:45:00,0.261,2.4,61.2,0.5,187.814,85.605,0.0,4.4,806.526,p_aSW_directSW_diffuseLW_in,230.762,,,,2.5,0.656,0,17.64
472,2020-01-08 14:00:00,0.236,2.65,64.1,1.0,174.135,82.562,0.0,4.75,806.534,p_aSW_directSW_diffuseLW_in,230.678,,,-3.11,2.5,0.656,0,17.64
473,2020-01-08 14:15:00,0.21,2.9,55.2,2.1,150.847,77.248,0.0,4.2,806.561,p_aSW_directSW_diffuseLW_in,233.622,,,,2.5,0.655,0,17.64
474,2020-01-08 14:30:00,0.181,3.15,53.8,0.75,127.559,71.934,0.0,4.1,806.588,p_aSW_directSW_diffuseLW_in,236.566,,,,2.5,0.655,0,17.64
475,2020-01-08 14:45:00,0.151,3.1,57.8,1.0,104.272,66.621,0.0,4.4,806.615,p_aSW_directSW_diffuseLW_in,239.51,,,,2.5,0.655,0,17.64
476,2020-01-08 15:00:00,0.119,2.85,58.85,1.25,80.984,61.307,0.0,4.4,806.642,p_aSW_directSW_diffuseLW_in,242.454,,,-3.585,2.5,0.655,0,17.64
477,2020-01-08 15:15:00,0.086,2.6,60.8,1.5,64.234,50.494,0.0,4.5,806.642,p_aSW_directSW_diffuseLW_in,239.654,,,,2.5,0.654,0,17.64
478,2020-01-08 15:30:00,0.05,2.25,63.0,1.25,47.484,39.681,0.0,4.5,806.642,p_aSW_directSW_diffuseLW_in,236.855,,,,2.5,0.654,0,17.64
479,2020-01-08 15:45:00,0.014,2.1,64.9,1.0,30.733,28.868,0.0,4.6,806.643,p_aSW_directSW_diffuseLW_in,234.056,,,,2.5,0.654,0,17.64
480,2020-01-08 16:00:00,0.0,1.8,66.8,1.25,13.983,18.055,0.0,4.65,806.643,p_aSW_directSW_diffuseLW_in,231.256,,,-3.891,2.5,0.653,0,17.64
481,2020-01-08 16:15:00,0.0,1.5,66.7,0.5,10.487,13.541,0.0,4.5,806.74,p_aSW_directSW_diffuseLW_in,230.746,,,,2.5,0.653,0,17.64
482,2020-01-08 16:30:00,0.0,1.25,68.75,2.1,6.992,9.028,0.0,4.55,806.838,p_aSW_directSW_diffuseLW_in,230.237,,,,2.5,0.653,0,17.64
483,2020-01-08 16:45:00,0.0,1.3,65.7,1.0,3.496,4.514,0.0,4.4,806.935,p_aSW_directSW_diffuseLW_in,229.728,,,,2.5,0.652,0,17.64
484,2020-01-08 17:00:00,0.0,1.2,66.45,1.0,0.0,0.0,0.0,4.45,807.032,p_aSW_directSW_diffuseLW_in,229.218,,,-4.226,2.5,0.652,0,17.64
485,2020-01-08 17:15:00,0.0,1.1,67.2,1.5,0.0,0.0,0.0,4.4,807.003,p_aSW_directSW_diffuseLW_in,229.008,,,,2.5,0.652,0,17.64
486,2020-01-08 17:30:00,0.0,1.1,66.45,1.0,0.0,0.0,0.0,4.35,806.974,p_aSW_directSW_diffuseLW_in,228.798,,,,2.5,0.651,0,17.64
487,2020-01-08 17:45:00,0.0,1.1,67.2,0.5,0.0,0.0,0.0,4.4,806.945,p_aSW_directSW_diffuseLW_in,228.588,,,,2.5,0.651,0,17.64
488,2020-01-08 18:00:00,0.0,1.15,68.45,2.1,0.0,0.0,0.0,4.55,806.916,p_aSW_directSW_diffuseLW_in,228.378,,,-3.937,2.5,0.651,0,17.64
489,2020-01-08 18:15:00,0.0,1.2,69.2,2.1,0.0,0.0,0.0,4.6,806.889,p_aSW_directSW_diffuseLW_in,230.361,,,,2.5,0.65,0,17.64
490,2020-01-08 18:30:00,0.0,1.3,67.2,1.5,0.0,0.0,0.0,4.5,806.862,p_aSW_directSW_diffuseLW_in,232.344,,,,2.5,0.65,0,17.64
491,2020-01-08 18:45:00,0.0,1.3,69.3,1.5,0.0,0.0,0.0,4.6,806.835,p_aSW_directSW_diffuseLW_in,234.327,,,,2.5,0.65,0,17.64
492,2020-01-08 19:00:00,0.0,1.3,69.25,1.8,0.0,0.0,0.0,4.65,806.808,p_aSW_directSW_diffuseLW_in,236.31,,,-4.665,2.5,0.649,0,11.37
493,2020-01-08 19:15:00,0.0,1.3,71.9,2.1,0.0,0.0,0.0,4.8,806.768,p_aSW_directSW_diffuseLW_in,236.274,,,,2.5,0.649,0,8.627
494,2020-01-08 19:30:00,0.0,1.35,71.9,1.8,0.0,0.0,0.0,4.85,806.728,p_aSW_directSW_diffuseLW_in,236.238,,,,2.5,0.649,0,8.763
495,2020-01-08 19:45:00,0.0,1.3,73.0,2.1,0.0,0.0,0.0,4.9,806.689,p_aSW_directSW_diffuseLW_in,236.203,,,,2.5,0.649,0,8.87
496,2020-01-08 20:00:00,0.0,1.35,73.0,1.5,0.0,0.0,0.0,4.9,806.649,p_aSW_directSW_diffuseLW_in,236.167,,,-4.84,2.5,0.648,0,8.92
497,2020-01-08 20:15:00,0.0,1.3,74.1,1.0,0.0,0.0,0.0,5.0,806.651,p_aSW_directSW_diffuseLW_in,236.84,,,,2.5,0.648,0,8.947
498,2020-01-08 20:30:00,0.0,1.25,74.1,1.5,0.0,0.0,0.0,4.95,806.654,p_aSW_directSW_diffuseLW_in,237.514,,,,2.5,0.648,0,9.02
499,2020-01-08 20:45:00,0.0,1.2,74.1,1.0,0.0,0.0,0.0,4.9,806.656,p_aSW_directSW_diffuseLW_in,238.188,,,,2.5,0.647,0,9.03
500,2020-01-08 21:00:00,0.0,0.95,74.0,1.8,0.0,0.0,0.0,4.85,806.658,p_aSW_directSW_diffuseLW_in,238.861,,,-4.068,2.5,0.647,0,9.043
501,2020-01-08 21:15:00,0.0,0.8,76.2,2.1,0.0,0.0,0.0,4.9,806.525,p_aSW_directSW_diffuseLW_in,238.556,,,,2.5,0.647,0,9.083
502,2020-01-08 21:30:00,0.0,0.7,75.9,1.8,0.0,0.0,0.0,4.9,806.392,p_aSW_directSW_diffuseLW_in,238.25,,,,2.5,0.646,0,9.08
503,2020-01-08 21:45:00,0.0,0.7,74.5,2.1,0.0,0.0,0.0,4.8,806.259,p_aSW_directSW_diffuseLW_in,237.945,,,,2.5,0.646,0,9.08
504,2020-01-08 22:00:00,0.0,0.7,74.5,2.1,0.0,0.0,0.0,4.8,806.126,p_aSW_directSW_diffuseLW_in,237.64,,,-4.205,2.5,0.646,0,9.113
505,2020-01-08 22:15:00,0.0,0.7,74.0,2.1,0.0,0.0,0.0,4.8,806.15,p_aSW_directSW_diffuseLW_in,237.845,,,,2.5,0.645,0,9.123
506,2020-01-08 22:30:00,0.0,0.8,72.9,1.8,0.0,0.0,0.0,4.7,806.174,p_aSW_directSW_diffuseLW_in,238.05,,,,2.5,0.645,0,9.12
507,2020-01-08 22:45:00,0.0,0.8,74.0,1.5,0.0,0.0,0.0,4.8,806.199,p_aSW_directSW_diffuseLW_in,238.256,,,,2.5,0.645,0,9.16
508,2020-01-08 23:00:00,0.0,0.8,72.9,1.25,0.0,0.0,0.0,4.7,806.223,p_aSW_directSW_diffuseLW_in,238.461,,,-4.441,2.5,0.645,0,9.147
509,2020-01-08 23:15:00,0.0,0.7,72.3,1.5,0.0,0.0,0.0,4.6,806.144,p_aSW_directSW_diffuseLW_in,238.62,,,,2.5,0.644,0,9.16
510,2020-01-08 23:30:00,0.0,0.75,72.05,2.1,0.0,0.0,0.0,4.6,806.064,p_aSW_directSW_diffuseLW_in,238.78,,,,2.5,0.644,0,9.167
511,2020-01-08 23:45:00,0.0,0.8,71.3,1.5,0.0,0.0,0.0,4.6,805.985,p_aSW_directSW_diffuseLW_in,238.939,,,,2.5,0.644,0,9.167
512,2020-01-09 00:00:00,0.0,0.95,69.95,2.1,0.0,0.0,0.0,4.6,805.906,p_aSW_directSW_diffuseLW_in,239.098,,,-4.532,2.5,0.643,0,9.193
513,2020-01-09 00:15:00,0.0,1.0,69.2,2.1,0.0,0.0,0.0,4.5,805.787,p_aSW_directSW_diffuseLW_in,242.09,,,,2.5,0.643,0,9.18
514,2020-01-09 00:30:00,0.0,1.05,69.45,1.5,0.0,0.0,0.0,4.55,805.669,p_aSW_directSW_diffuseLW_in,245.081,,,,2.5,0.643,0,9.193
