,time,temp,RH,wind,SW_global,LW_in,press
1934,2020-03-21 14:00:00,4.042,69.691,1.046,625.692,239.214,794.376
1935,2020-03-21 15:00:00,3.699,67.493,0.893,491.848,238.073,794.176
1936,2020-03-21 16:00:00,2.952,68.742,0.946,308.611,241.911,794.012
1937,2020-03-21 17:00:00,2.009,73.428,0.941,138.592,252.005,794.032
1938,2020-03-21 18:00:00,0.597,80.763,0.716,17.029,254.109,794.176
1939,2020-03-21 19:00:00,-0.16,84.179,0.604,0.0,279.639,794.489
1940,2020-03-21 20:00:00,-0.92,86.578,0.58,0.0,296.495,794.576
1941,2020-03-21 21:00:00,-2.121,89.741,0.803,0.0,282.46,794.776
1942,2020-03-21 22:00:00,-1.244,94.816,0.204,0.0,276.695,794.741
1943,2020-03-21 23:00:00,-1.478,94.94,0.708,0.0,271.897,794.847
1944,2020-03-22 00:00:00,-1.19,92.058,0.779,0.0,283.436,794.568
1945,2020-03-22 01:00:00,-1.446,90.478,0.685,0.0,262.122,794.559
1946,2020-03-22 02:00:00,-1.653,90.67,0.682,0.0,279.114,794.391
1947,2020-03-22 03:00:00,-1.86,90.461,0.679,0.0,259.819,794.32
1948,2020-03-22 04:00:00,-2.059,90.069,0.793,0.0,265.973,794.473
1949,2020-03-22 05:00:00,-2.032,89.365,0.477,0.0,264.829,794.841
1950,2020-03-22 06:00:00,-2.095,88.543,0.397,8.856,262.483,795.002
1951,2020-03-22 07:00:00,-1.216,88.275,0.491,59.023,283.165,795.474
1952,2020-03-22 08:00:00,-0.623,86.971,0.569,172.424,291.528,795.74
1953,2020-03-22 09:00:00,0.04,86.04,0.68,289.379,284.498,796.102
1954,2020-03-22 10:00:00,0.336,83.347,0.883,420.108,281.216,796.524
1955,2020-03-22 11:00:00,0.674,82.502,0.785,569.228,263.261,797.018
1956,2020-03-22 12:00:00,0.268,83.932,0.991,650.979,263.932,796.952
1957,2020-03-22 13:00:00,0.03,84.255,0.751,600.782,254.248,797.016
1958,2020-03-22 14:00:00,-0.178,84.247,0.831,554.17,275.043,797.064
1959,2020-03-22 15:00:00,-0.374,87.245,1.204,357.747,263.519,797.11
1960,2020-03-22 16:00:00,-0.617,90.333,1.173,258.847,280.018,797.309
1961,2020-03-22 17:00:00,-0.307,90.359,1.131,131.568,257.931,797.641
1962,2020-03-22 18:00:00,-0.518,94.836,1.177,20.282,235.036,797.966
1963,2020-03-22 19:00:00,-0.423,95.814,0.947,0.0,228.449,798.311
1964,2020-03-22 20:00:00,-1.051,97.998,0.747,0.0,228.136,798.519
1965,2020-03-22 21:00:00,-3.602,99.164,0.91,0.0,239.965,798.739
1966,2020-03-22 22:00:00,-1.977,90.992,0.058,0.0,252.636,798.916
1967,2020-03-22 23:00:00,-2.168,90.554,0.36,0.0,256.97,798.946
1968,2020-03-23 00:00:00,-1.852,90.784,0.177,0.0,230.237,798.675
1969,2020-03-23 01:00:00,-2.457,89.416,0.271,0.0,229.968,798.744
1970,2020-03-23 02:00:00,-3.069,89.452,0.289,0.0,229.244,798.621
1971,2020-03-23 03:00:00,-3.494,89.57,0.613,0.0,228.76,798.562
1972,2020-03-23 04:00:00,-3.973,89.839,0.58,0.0,224.019,798.655
1973,2020-03-23 05:00:00,-4.535,90.009,0.343,0.0,214.522,798.861
1974,2020-03-23 06:00:00,-4.886,89.062,0.252,12.505,211.483,799.063
1975,2020-03-23 07:00:00,-4.22,85.887,0.115,134.871,220.237,799.174
1976,2020-03-23 08:00:00,-3.737,68.842,0.189,312.074,227.55,799.448
1977,2020-03-23 09:00:00,-3.3,67.206,0.603,499.269,216.825,799.615
1978,2020-03-23 10:00:00,-2.942,46.793,0.54,652.22,210.435,799.424
1979,2020-03-23 11:00:00,-2.385,50.837,1.245,761.917,185.986,799.698
1980,2020-03-23 12:00:00,-1.841,52.72,1.178,804.653,186.956,799.585
1981,2020-03-23 13:00:00,-1.137,54.248,1.308,777.868,192.316,799.529
1982,2020-03-23 14:00:00,-0.994,55.828,1.597,686.81,192.646,799.504
1983,2020-03-23 15:00:00,-1.208,59.021,1.725,551.749,193.991,799.335
1984,2020-03-23 16:00:00,-1.405,56.734,1.561,374.987,192.706,799.105
1985,2020-03-23 17:00:00,-1.206,54.489,1.548,181.247,190.987,799.221
1986,2020-03-23 18:00:00,-1.785,59.788,1.419,25.746,185.997,799.265
1987,2020-03-23 19:00:00,-2.8,65.786,0.98,0.0,179.768,799.606
1988,2020-03-23 20:00:00,-3.849,75.047,0.796,0.0,176.651,799.535
1989,2020-03-23 21:00:00,-5.108,82.209,0.591,0.0,174.217,799.695
1990,2020-03-23 22:00:00,-6.179,88.26,0.33,0.0,171.782,799.474
1991,2020-03-23 23:00:00,-7.129,91.389,0.397,0.0,170.07,799.223
1992,2020-03-24 00:00:00,-7.952,92.884,0.387,0.0,166.453,799.002
1993,2020-03-24 01:00:00,-8.419,90.828,0.552,0.0,165.766,798.699
1994,2020-03-24 02:00:00,-9.226,90.146,0.618,0.0,161.057,798.446
1995,2020-03-24 03:00:00,-9.792,88.65,0.589,0.0,160.975,798.118
1996,2020-03-24 04:00:00,-10.305,88.186,0.575,0.0,155.945,797.714
1997,2020-03-24 05:00:00,-10.326,84.006,0.611,0.0,153.316,797.571
1998,2020-03-24 06:00:00,-10.296,77.068,0.292,18.701,150.394,797.565
1999,2020-03-24 07:00:00,-9.07,64.545,0.526,153.337,187.486,797.682
2000,2020-03-24 08:00:00,-6.896,45.646,0.533,347.373,183.82,797.75
2001,2020-03-24 09:00:00,-6.363,45.945,1.078,550.158,166.825,797.618
2002,2020-03-24 10:00:00,-5.749,47.14,1.195,703.095,155.777,797.81
2003,2020-03-24 11:00:00,-4.563,41.604,1.277,784.457,164.468,797.854
2004,2020-03-24 12:00:00,-3.811,39.301,1.564,816.562,172.084,797.489
2005,2020-03-24 13:00:00,-3.066,36.893,1.587,782.325,178.32,797.363
2006,2020-03-24 14:00:00,-2.796,38.179,1.473,694.775,182.921,797.156
2007,2020-03-24 15:00:00,-2.869,40.535,1.592,558.965,184.938,796.685
2008,2020-03-24 16:00:00,-3.874,45.222,1.354,379.378,186.057,796.419
2009,2020-03-24 17:00:00,-3.352,38.939,0.971,184.931,185.464,796.245
2010,2020-03-24 18:00:00,-3.849,41.974,0.98,27.439,182.522,796.365
2011,2020-03-24 19:00:00,-5.496,51.393,0.983,0.0,179.156,796.564
2012,2020-03-24 20:00:00,-7.469,61.531,0.981,0.0,178.411,796.66
2013,2020-03-24 21:00:00,-8.788,68.277,0.765,0.0,177.384,796.618
2014,2020-03-24 22:00:00,-8.887,64.231,0.164,0.0,177.267,796.462
2015,2020-03-24 23:00:00,-9.725,68.768,0.48,0.0,177.606,796.508
2016,2020-03-25 00:00:00,-10.42,75.626,0.851,0.0,180.338,795.874
2017,2020-03-25 01:00:00,-10.763,77.652,0.343,0.0,182.364,796.013
2018,2020-03-25 02:00:00,-11.485,78.289,0.319,0.0,189.241,795.072
2019,2020-03-25 03:00:00,-11.869,76.06,0.128,0.0,193.734,794.968
2020,2020-03-25 04:00:00,-11.575,73.756,0.257,0.0,198.222,794.422
2021,2020-03-25 05:00:00,-12.153,74.285,0.297,0.0,197.185,794.011
2022,2020-03-25 06:00:00,-11.856,70.437,0.284,18.202,188.187,793.853
2023,2020-03-25 07:00:00,-11.303,75.66,0.41,163.857,184.479,793.701
2024,2020-03-25 08:00:00,-8.49,63.728,0.331,353.478,184.242,793.407
2025,2020-03-25 09:00:00,-6.746,58.962,0.438,528.593,186.773,793.281
2026,2020-03-25 10:00:00,-5.542,47.916,0.754,669.746,190.137,792.852
2027,2020-03-25 11:00:00,-4.99,50.223,0.658,754.775,193.943,792.747
2028,2020-03-25 12:00:00,-4.769,51.297,0.672,776.934,204.204,792.038
2029,2020-03-25 13:00:00,-4.65,55.243,0.952,698.882,219.869,791.798
2030,2020-03-25 14:00:00,-4.793,61.58,1.15,457.178,232.36,791.303
2031,2020-03-25 15:00:00,-5.183,66.858,1.129,411.024,247.524,790.904
2032,2020-03-25 16:00:00,-5.532,72.083,1.081,267.665,251.092,790.618
2033,2020-03-25 17:00:00,-5.908,77.406,1.145,110.635,260.419,790.531
2034,2020-03-25 18:00:00,-6.087,80.215,1.195,15.814,266.98,790.387
2035,2020-03-25 19:00:00,-6.81,82.239,1.573,0.0,226.878,790.559
2036,2020-03-25 20:00:00,-7.712,79.118,1.923,0.0,216.326,790.745
2037,2020-03-25 21:00:00,-8.854,80.045,1.638,0.0,224.706,790.521
2038,2020-03-25 22:00:00,-9.233,76.822,1.59,0.0,229.711,790.209
2039,2020-03-25 23:00:00,-9.462,74.721,1.496,0.0,229.405,789.452
2040,2020-03-26 00:00:00,-10.623,73.818,1.587,0.0,213.512,788.969
2041,2020-03-26 01:00:00,-11.743,74.983,1.76,0.0,200.863,788.576
2042,2020-03-26 02:00:00,-12.413,74.562,1.818,0.0,208.555,788.402
2043,2020-03-26 03:00:00,-12.745,73.171,1.639,0.0,212.163,788.246
2044,2020-03-26 04:00:00,-12.623,70.993,1.625,0.0,220.231,788.254
2045,2020-03-26 05:00:00,-13.714,68.791,1.37,0.0,211.411,788.29
2046,2020-03-26 06:00:00,-13.883,67.304,1.19,19.986,203.851,788.498
2047,2020-03-26 07:00:00,-12.146,65.302,0.937,152.865,211.792,788.891
2048,2020-03-26 08:00:00,-9.767,56.637,0.885,317.971,214.191,789.361
2049,2020-03-26 09:00:00,-7.158,46.996,0.822,484.016,216.421,789.783
2050,2020-03-26 10:00:00,-5.54,51.494,0.245,628.914,223.114,790.052
2051,2020-03-26 11:00:00,-4.345,54.626,0.833,741.097,210.722,790.398
2052,2020-03-26 12:00:00,-2.928,55.667,0.826,767.567,214.132,790.56
2053,2020-03-26 13:00:00,-2.016,55.899,0.853,745.974,220.31,790.441
2054,2020-03-26 14:00:00,-1.865,60.971,1.08,640.119,224.328,790.448
2055,2020-03-26 15:00:00,-2.161,62.876,0.912,506.114,231.349,790.469
2056,2020-03-26 16:00:00,-2.153,61.006,0.765,327.435,228.98,790.552
2057,2020-03-26 17:00:00,-2.469,59.689,0.835,170.492,218.357,790.417
2058,2020-03-26 18:00:00,-2.442,61.9,0.927,27.469,221.205,790.554
2059,2020-03-26 19:00:00,-3.586,66.709,1.29,0.0,220.069,790.884
2060,2020-03-26 20:00:00,-5.438,73.832,1.584,0.0,219.644,791.042
2061,2020-03-26 21:00:00,-6.084,77.763,1.809,0.0,235.076,791.185
2062,2020-03-26 22:00:00,-6.237,80.26,0.538,0.0,250.736,791.258
2063,2020-03-26 23:00:00,-6.071,81.346,0.936,0.0,254.995,791.106
2064,2020-03-27 00:00:00,-6.241,83.007,1.868,0.0,246.491,791.042
2065,2020-03-27 01:00:00,-5.954,83.081,2.094,0.0,245.223,791.176
2066,2020-03-27 02:00:00,-5.192,82.446,1.863,0.0,255.06,791.128
2067,2020-03-27 03:00:00,-5.368,83.021,1.691,0.0,248.085,790.945
2068,2020-03-27 04:00:00,-5.137,83.11,1.725,0.0,260.2,791.22
2069,2020-03-27 05:00:00,-5.209,82.145,1.661,0.0,246.582,791.454
2070,2020-03-27 06:00:00,-4.642,79.931,1.615,19.732,237.363,791.886
2071,2020-03-27 07:00:00,-3.656,79.88,1.437,123.929,244.482,792.055
2072,2020-03-27 08:00:00,-2.423,77.191,1.252,286.505,246.792,792.571
2073,2020-03-27 09:00:00,0.452,64.25,0.974,415.034,253.956,792.851
2074,2020-03-27 10:00:00,1.807,59.308,0.545,598.672,240.445,793.209
2075,2020-03-27 11:00:00,2.663,61.479,0.366,724.922,242.199,793.414
2076,2020-03-27 12:00:00,3.061,62.948,0.518,766.231,239.5,793.529
2077,2020-03-27 13:00:00,3.511,62.64,0.565,713.237,244.181,793.573
2078,2020-03-27 14:00:00,3.582,63.126,0.452,631.704,255.317,793.679
2079,2020-03-27 15:00:00,2.868,64.425,0.502,389.369,258.978,793.538
2080,2020-03-27 16:00:00,2.506,63.791,0.595,302.798,264.111,793.731
2081,2020-03-27 17:00:00,2.529,66.71,0.453,143.677,259.497,794.041
2082,2020-03-27 18:00:00,0.899,77.117,0.561,25.914,250.208,794.218
2083,2020-03-27 19:00:00,-0.327,82.375,0.898,0.0,250.37,794.819
2084,2020-03-27 20:00:00,-1.958,87.301,1.231,0.0,265.953,795.029
2085,2020-03-27 21:00:00,-2.482,87.223,1.494,0.0,267.221,795.17
2086,2020-03-27 22:00:00,-2.849,88.555,0.991,0.0,255.953,795.451
2087,2020-03-27 23:00:00,-3.142,88.331,1.294,0.0,244.007,795.401
2088,2020-03-28 00:00:00,-3.058,88.197,1.33,0.0,247.304,795.442
2089,2020-03-28 01:00:00,-3.364,88.575,1.086,0.0,249.975,795.426
2090,2020-03-28 02:00:00,-3.391,88.206,0.599,0.0,255.243,795.439
2091,2020-03-28 03:00:00,-3.829,88.613,0.496,0.0,241.134,795.338
2092,2020-03-28 04:00:00,-4.069,87.882,0.361,0.0,255.88,795.163
2093,2020-03-28 05:00:00,-4.663,87.471,0.295,0.0,247.964,795.232
2094,2020-03-28 06:00:00,-4.776,86.871,0.375,20.122,254.487,795.565
2095,2020-03-28 07:00:00,-3.204,85.496,0.29,140.748,256.126,795.669
2096,2020-03-28 08:00:00,-1.262,82.25,0.467,263.967,259.198,795.892
2097,2020-03-28 09:00:00,0.773,76.389,0.915,400.384,264.103,795.902
2098,2020-03-28 10:00:00,2.253,69.356,0.933,515.193,267.199,795.746
2099,2020-03-28 11:00:00,3.327,63.52,1.327,668.064,262.453,795.74
2100,2020-03-28 12:00:00,4.137,59.925,1.561,737.711,246.491,795.852
2101,2020-03-28 13:00:00,4.65,57.82,1.697,678.253,268.1,795.512
2102,2020-03-28 14:00:00,4.676,59.639,1.79,605.899,260.381,795.415
2103,2020-03-28 15:00:00,4.546,61.656,1.288,457.457,268.369,795.244
2104,2020-03-28 16:00:00,3.755,65.152,1.702,308.066,262.953,795.022
2105,2020-03-28 17:00:00,2.755,67.231,1.581,167.03,267.111,795.235
2106,2020-03-28 18:00:00,2.23,74.411,1.436,24.063,262.631,795.448
2107,2020-03-28 19:00:00,1.5,80.41,1.226,0.0,255.909,795.749
2108,2020-03-28 20:00:00,1.032,81.847,1.06,0.0,239.769,796.045
2109,2020-03-28 21:00:00,0.756,82.638,0.626,0.0,252.337,796.067
2110,2020-03-28 22:00:00,-0.457,86.826,1.038,0.0,255.204,796.268
2111,2020-03-28 23:00:00,-0.951,87.705,0.876,0.0,256.174,796.065
2112,2020-03-29 00:00:00,-1.178,86.911,0.619,0.0,250.221,795.725
2113,2020-03-29 01:00:00,-1.515,86.728,0.585,0.0,246.757,795.489
2114,2020-03-29 02:00:00,-2.301,87.588,0.597,0.0,268.931,795.22
2115,2020-03-29 03:00:00,-3.009,88.439,0.608,0.0,251.339,794.872
2116,2020-03-29 04:00:00,-2.989,85.931,0.691,0.0,251.729,794.589
2117,2020-03-29 05:00:00,-3.265,83.649,0.56,0.0,247.255,794.166
2118,2020-03-29 06:00:00,-2.799,81.133,0.612,23.031,242.412,794.231
2119,2020-03-29 07:00:00,-1.866,79.552,0.8,165.697,236.163,794.135
2120,2020-03-29 08:00:00,-0.575,78.442,1.105,341.487,224.616,794.252
2121,2020-03-29 09:00:00,0.423,71.101,1.316,534.727,219.507,794.149
2122,2020-03-29 10:00:00,1.497,64.777,1.532,602.545,246.05,793.882
2123,2020-03-29 11:00:00,1.794,64.711,1.473,638.485,256.194,793.712
2124,2020-03-29 12:00:00,1.698,66.936,1.418,606.672,264.439,793.549
2125,2020-03-29 13:00:00,0.908,73.41,1.55,512.548,269.046,793.152
2126,2020-03-29 14:00:00,0.267,77.213,1.679,443.607,283.633,792.989
2127,2020-03-29 15:00:00,-0.536,80.838,1.685,318.934,286.885,792.998
2128,2020-03-29 16:00:00,-1.291,87.271,1.795,195.687,290.083,792.821
2129,2020-03-29 17:00:00,-2.237,91.688,1.577,93.553,289.597,793.126
2130,2020-03-29 18:00:00,-3.02,94.515,1.669,16.86,291.556,793.286
2131,2020-03-29 19:00:00,-3.427,94.501,1.746,0.0,285.372,793.652
2132,2020-03-29 20:00:00,-4.041,94.299,1.718,0.0,287.286,793.704
2133,2020-03-29 21:00:00,-4.556,94.042,1.582,0.0,284.782,793.79
2134,2020-03-29 22:00:00,-4.632,92.503,1.726,0.0,283.625,793.706
2135,2020-03-29 23:00:00,-4.78,93.959,1.83,0.0,284.111,793.334
2136,2020-03-30 00:00:00,-4.882,94.252,1.701,0.0,279.366,793.234
2137,2020-03-30 01:00:00,-4.776,92.157,1.786,0.0,271.266,793.01
2138,2020-03-30 02:00:00,-4.852,92.531,1.55,0.0,278.183,792.731
2139,2020-03-30 03:00:00,-5.096,93.662,1.483,0.0,273.282,792.593
2140,2020-03-30 04:00:00,-5.19,93.333,1.4,0.0,272.108,792.441
2141,2020-03-30 05:00:00,-5.235,92.445,1.263,0.0,274.353,792.353
2142,2020-03-30 06:00:00,-5.377,92.891,1.395,16.327,271.626,792.662
2143,2020-03-30 07:00:00,-5.287,93.078,1.61,98.829,273.29,792.981
2144,2020-03-30 08:00:00,-5.073,91.68,1.794,204.929,270.988,793.364
2145,2020-03-30 09:00:00,-5.007,90.375,1.808,299.042,273.264,793.642
2146,2020-03-30 10:00:00,-4.827,89.991,1.85,329.302,276.889,793.773
2147,2020-03-30 11:00:00,-4.924,91.188,1.829,442.428,269.322,793.768
2148,2020-03-30 12:00:00,-4.795,89.99,1.693,488.599,273.723,793.746
2149,2020-03-30 13:00:00,-4.896,93.278,1.762,429.611,269.203,793.865
2150,2020-03-30 14:00:00,-4.921,94.091,1.733,479.7,264.766,794.103
2151,2020-03-30 15:00:00,-5.154,95.355,1.815,418.762,254.636,793.932
2152,2020-03-30 16:00:00,-5.48,97.331,1.802,261.801,257.126,793.816
2153,2020-03-30 17:00:00,-5.853,97.59,1.746,136.358,250.061,794.078
2154,2020-03-30 18:00:00,-6.643,98.662,1.633,26.239,241.313,794.251
2155,2020-03-30 19:00:00,-6.363,98.152,1.431,0.0,235.501,794.602
2156,2020-03-30 20:00:00,-6.607,98.3,1.092,0.0,204.458,794.767
2157,2020-03-30 21:00:00,-7.175,98.799,0.889,0.0,205.103,794.706
2158,2020-03-30 22:00:00,-7.896,95.101,1.154,0.0,212.659,794.715
2159,2020-03-30 23:00:00,-8.104,94.695,1.134,0.0,214.321,794.559
2160,2020-03-31 00:00:00,-8.055,94.855,0.62,0.0,224.284,794.425
2161,2020-03-31 01:00:00,-8.871,92.305,0.596,0.0,214.964,794.361
2162,2020-03-31 02:00:00,-9.403,90.685,0.492,0.0,221.154,794.229
2163,2020-03-31 03:00:00,-9.884,89.133,0.349,0.0,211.176,794.206
2164,2020-03-31 04:00:00,-10.759,87.235,0.425,0.0,207.421,794.203
2165,2020-03-31 05:00:00,-11.35,85.432,0.382,0.0,200.866,794.505
2166,2020-03-31 06:00:00,-10.94,83.281,0.353,34.403,193.343,794.826
2167,2020-03-31 07:00:00,-9.361,76.802,0.269,185.575,197.645,795.174
2168,2020-03-31 08:00:00,-7.275,66.902,0.801,397.008,177.359,795.654
2169,2020-03-31 09:00:00,-5.927,58.825,1.181,575.435,175.729,795.824
2170,2020-03-31 10:00:00,-4.733,48.11,1.299,709.835,178.104,796.225
2171,2020-03-31 11:00:00,-3.687,44.495,1.736,786.698,180.332,796.214
2172,2020-03-31 12:00:00,-2.889,43.243,1.897,819.593,184.265,796.456
2173,2020-03-31 13:00:00,-2.402,44.134,1.834,818.365,184.97,796.413
2174,2020-03-31 14:00:00,-2.512,47.225,1.618,737.939,184.441,796.408
2175,2020-03-31 15:00:00,-2.817,51.144,1.286,593.84,187.448,796.288
2176,2020-03-31 16:00:00,-4.254,56.662,1.999,420.811,184.807,796.146
2177,2020-03-31 17:00:00,-4.237,51.191,1.699,219.874,183.67,796.415
2178,2020-03-31 18:00:00,-3.806,53.726,1.263,44.887,179.891,796.239
2179,2020-03-31 19:00:00,-5.192,60.545,0.623,0.0,177.189,796.624
2180,2020-03-31 20:00:00,-6.538,66.719,0.234,0.0,175.453,796.372
2181,2020-03-31 21:00:00,-8.368,72.525,0.492,0.0,175.044,796.517
2182,2020-03-31 22:00:00,-9.464,72.977,0.26,0.0,177.234,796.058
2183,2020-03-31 23:00:00,-10.076,71.678,0.659,0.0,179.354,795.752
2184,2020-04-01 00:00:00,-10.451,71.619,1.002,0.0,183.047,795.411
2185,2020-04-01 01:00:00,-10.825,72.023,1.04,0.0,190.431,795.343
2186,2020-04-01 02:00:00,-11.052,71.224,1.042,0.0,198.969,795.158
2187,2020-04-01 03:00:00,-11.725,73.127,1.15,0.0,190.682,794.992
2188,2020-04-01 04:00:00,-12.031,73.409,1.14,0.0,201.511,794.812
2189,2020-04-01 05:00:00,-12.07,74.325,0.965,0.0,207.607,794.774
2190,2020-04-01 06:00:00,-12.1,71.715,0.641,36.955,189.413,794.946
2191,2020-04-01 07:00:00,-8.918,64.795,0.465,202.854,181.942,795.065
2192,2020-04-01 08:00:00,-5.126,43.199,0.229,406.808,184.304,795.252
2193,2020-04-01 09:00:00,-2.625,21.732,0.204,595.893,187.528,795.204
2194,2020-04-01 10:00:00,-1.286,19.758,0.64,736.297,186.297,795.152
2195,2020-04-01 11:00:00,-0.609,32.259,1.008,829.37,189.471,795.089
2196,2020-04-01 12:00:00,-0.076,32.389,1.035,855.458,192.598,794.704
2197,2020-04-01 13:00:00,0.797,28.527,1.06,830.534,194.822,794.363
2198,2020-04-01 14:00:00,1.636,23.433,0.939,738.716,197.792,793.909
2199,2020-04-01 15:00:00,1.57,25.99,0.948,598.281,199.431,793.613
2200,2020-04-01 16:00:00,1.05,28.485,0.748,419.081,200.115,793.388
2201,2020-04-01 17:00:00,0.837,30.816,0.582,219.122,200.625,793.326
2202,2020-04-01 18:00:00,-1.707,47.016,0.136,45.245,201.534,793.128
2203,2020-04-01 19:00:00,-3.697,57.1,0.182,0.0,194.214,793.331
2204,2020-04-01 20:00:00,-5.429,62.778,0.176,0.0,192.62,793.381
2205,2020-04-01 21:00:00,-6.824,66.049,0.257,0.0,190.986,793.353
2206,2020-04-01 22:00:00,-7.737,61.386,0.119,0.0,189.409,793.32
2207,2020-04-01 23:00:00,-8.409,61.777,0.209,0.0,188.443,792.9
2208,2020-04-02 00:00:00,-8.84,63.231,0.266,0.0,188.306,792.736
2209,2020-04-02 01:00:00,-8.912,64.182,0.308,0.0,188.436,792.356
2210,2020-04-02 02:00:00,-9.199,63.826,0.225,0.0,189.009,792.073
2211,2020-04-02 03:00:00,-9.825,67.693,0.305,0.0,190.366,791.832
2212,2020-04-02 04:00:00,-9.693,69.845,0.35,0.0,190.327,791.564
2213,2020-04-02 05:00:00,-9.706,72.214,0.451,0.0,190.454,791.504
2214,2020-04-02 06:00:00,-9.701,73.016,0.516,44.76,192.632,791.634
2215,2020-04-02 07:00:00,-6.76,66.882,0.551,218.802,185.984,791.684
2216,2020-04-02 08:00:00,-3.955,66.753,0.546,417.751,190.578,791.69
2217,2020-04-02 09:00:00,-2.372,69.339,0.802,599.546,193.525,791.608
2218,2020-04-02 10:00:00,-0.222,49.857,0.2,739.528,195.686,791.578
2219,2020-04-02 11:00:00,0.463,50.516,0.102,826.618,199.937,791.557
2220,2020-04-02 12:00:00,1.576,60.871,0.463,818.987,217.16,791.36
2221,2020-04-02 13:00:00,2.256,60.626,0.604,759.557,227.399,791.195
2222,2020-04-02 14:00:00,2.693,48.66,0.706,576.692,239.28,790.92
2223,2020-04-02 15:00:00,2.921,48.202,0.748,532.341,233.059,790.746
2224,2020-04-02 16:00:00,2.262,49.901,0.98,381.049,220.731,790.559
2225,2020-04-02 17:00:00,2.209,51.485,1.286,203.176,216.127,790.756
2226,2020-04-02 18:00:00,0.995,61.173,1.498,41.673,237.894,790.807
2227,2020-04-02 19:00:00,-0.948,71.776,1.678,0.0,228.971,791.219
2228,2020-04-02 20:00:00,-2.101,78.387,1.667,0.0,240.221,791.374
2229,2020-04-02 21:00:00,-2.407,81.08,1.635,0.0,232.653,791.662
2230,2020-04-02 22:00:00,-2.629,77.888,0.894,0.0,236.531,791.938
2231,2020-04-02 23:00:00,-3.496,78.575,0.608,0.0,247.114,791.826
2232,2020-04-03 00:00:00,-3.704,77.495,0.675,0.0,241.558,791.724
2233,2020-04-03 01:00:00,-3.977,77.609,0.76,0.0,231.5,791.726
2234,2020-04-03 02:00:00,-4.582,77.845,0.771,0.0,232.821,791.594
2235,2020-04-03 03:00:00,-4.607,77.414,0.785,0.0,217.874,791.611
2236,2020-04-03 04:00:00,-4.785,76.979,0.803,0.0,213.301,791.759
2237,2020-04-03 05:00:00,-5.529,77.417,0.697,0.0,201.077,791.774
2238,2020-04-03 06:00:00,-7.5,76.419,0.649,44.104,214.931,792.296
2239,2020-04-03 07:00:00,-5.599,74.37,0.774,211.774,205.61,792.489
2240,2020-04-03 08:00:00,-3.696,70.562,0.772,407.053,202.671,792.863
2241,2020-04-03 09:00:00,-1.536,66.129,1.081,598.399,205.96,793.376
2242,2020-04-03 10:00:00,-0.82,59.846,1.158,737.437,200.407,793.879
2243,2020-04-03 11:00:00,0.235,53.871,1.215,800.164,203.255,794.303
2244,2020-04-03 12:00:00,0.889,53.308,1.071,843.648,211.207,794.187
2245,2020-04-03 13:00:00,1.591,51.181,0.925,796.924,209.98,794.141
2246,2020-04-03 14:00:00,1.981,52.097,1.022,721.789,217.441,794.302
2247,2020-04-03 15:00:00,1.657,55.12,1.489,581.031,214.813,794.383
2248,2020-04-03 16:00:00,0.687,57.128,1.614,407.227,214.027,794.573
2249,2020-04-03 17:00:00,1.504,48.822,1.604,222.785,209.335,794.904
2250,2020-04-03 18:00:00,0.725,56.178,1.596,50.416,207.204,795.305
2251,2020-04-03 19:00:00,-1.033,67.601,1.436,0.0,211.252,795.809
2252,2020-04-03 20:00:00,-2.092,74.064,0.865,0.0,215.575,796.348
2253,2020-04-03 21:00:00,-3.484,81.009,0.599,0.0,214.742,796.672
2254,2020-04-03 22:00:00,-3.578,83.647,0.792,0.0,226.299,796.963
2255,2020-04-03 23:00:00,-4.384,85.043,0.668,0.0,210.388,797.039
2256,2020-04-04 00:00:00,-5.466,85.26,0.443,0.0,202.473,797.012
2257,2020-04-04 01:00:00,-6.75,86.24,0.142,0.0,203.696,797.178
2258,2020-04-04 02:00:00,-7.364,86.196,0.081,0.0,194.356,796.853
2259,2020-04-04 03:00:00,-7.79,84.831,0.154,0.0,201.176,796.958
2260,2020-04-04 04:00:00,-8.379,83.618,0.446,0.0,205.462,797.004
2261,2020-04-04 05:00:00,-9.55,82.81,0.517,0.0,197.507,797.269
2262,2020-04-04 06:00:00,-10.542,79.577,0.571,48.656,204.76,797.827
2263,2020-04-04 07:00:00,-7.084,73.519,0.414,229.214,194.128,798.278
2264,2020-04-04 08:00:00,-2.873,60.468,0.349,423.213,195.211,798.748
2265,2020-04-04 09:00:00,0.035,54.411,0.652,588.546,199.138,799.162
2266,2020-04-04 10:00:00,1.96,44.241,0.22,743.721,204.52,799.754
2267,2020-04-04 11:00:00,3.214,41.37,0.292,825.168,205.755,799.704
2268,2020-04-04 12:00:00,4.144,39.954,0.436,857.03,211.575,799.713
2269,2020-04-04 13:00:00,4.474,46.632,0.938,834.112,213.625,799.946
2270,2020-04-04 14:00:00,4.588,46.624,1.074,738.416,219.805,799.865
2271,2020-04-04 15:00:00,5.097,38.182,1.106,604.278,216.517,799.662
2272,2020-04-04 16:00:00,5.13,36.118,1.148,426.924,216.281,799.677
2273,2020-04-04 17:00:00,4.033,38.948,1.067,229.215,215.252,799.83
2274,2020-04-04 18:00:00,2.426,47.953,0.511,53.381,212.272,799.981
2275,2020-04-04 19:00:00,-0.36,56.57,0.275,0.0,207.326,800.534
