,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,Discharge,alb,SW_direct,SW_diffuse,T_F,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,rain2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,rho_air,s_cone,vp_ice,Qr
16,2020-01-04 08:00:00,0.0,0.0,1.767,94.983,0.417,9.436,0.0,6.6,805.151,284.892,11.0,0.771,4.718,4.718,1.5,0.0,-0.005607310557434807,0.009351736479312863,25712.735331318665,28.040060339496907,0.0,9.557150941751049,0.0,-0.0,8646.637856748575,-9.242452902072046,1.090525821830452,-21.275869806798937,2.9724608122441154,1.78779013658204,6.184143732883085,-0.0015035988128017327,0.0,186.14541474496534,0.4526878851343028,7.690874541565706,0.0,0.0,0.0,0.42066017248022447,0.0002382148421388717,637.8693862436978,22.130613756302132,0.0,,-11.030243038654085,34368.93033900899,1.0,917.0,0.05876730990498243,6.112911778902558,0.0
17,2020-01-04 09:00:00,65.369,0.101,1.95,94.167,0.5,55.226,0.0,6.617,805.322,284.609,11.0,0.766,27.613,27.613,1.5,0.0,-0.005588623534966217,0.059639138433217026,25735.286605247446,28.064652786529386,0.0,9.557150941751049,0.0,-0.0,9284.507242992273,-2.3766650317321525,6.846796833916202,-21.558869806798953,3.9342324005036264,2.218549092278697,6.184124998686789,-0.001498550318514684,0.0,186.14597865412634,0.45308491362506276,7.690874541565706,0.0,0.0,0.0,0.522017686484547,0.00013211417034457955,650.7803285363433,9.219671463656733,-4.440892098500626e-16,,-4.59521412401085,35029.35099918147,1.0,917.0,0.05886039132321416,6.112911778902558,0.0
18,2020-01-04 10:00:00,179.484,0.22,2.267,93.4,0.833,111.261,0.0,6.733,805.676,286.927,11.0,0.762,55.63,55.63,1.5,0.0,-0.005570015519860808,0.11806357004662989,25745.028294397587,28.075276220717107,0.0,9.557150941751049,27.918776922835175,-0.0,9935.287571528615,13.915093455704364,14.803094583603178,-19.240869806798912,7.623487089664459,4.546758232898224,6.184116900870124,-0.0014935445327090918,0.0,186.14622240372427,0.45325642181360004,7.690874541565706,0.0,0.0,0.0,1.0698394414513108,5.7070446885453936e-05,660.0,0.0,1.7763568394002505e-15,13.915093455704362,,35689.873016867954,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
19,2020-01-04 11:00:00,269.86,0.307,3.167,91.067,1.283,168.599,0.0,7.017,805.773,285.029,11.0,0.757,84.3,84.3,1.5,0.0,-0.0055514766566317295,0.1597608905656387,25718.179356916204,28.045997117683974,0.0,9.557150941751049,71.03340581581071,-0.0,10595.287571528615,35.419748352814615,23.75758586714805,-21.138869806798937,16.40529904862072,10.210355093108527,6.186867070366561,-0.001488919630302911,27.918776922835175,186.06347718600594,0.45298449696941595,7.6891700224408375,0.0,0.0,0.0,2.40139993642536,-0.00015729087947662361,660.0,0.0,0.0,35.419748352814615,,36350.942856309404,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
20,2020-01-04 12:00:00,319.217,0.353,3.583,86.517,1.8,143.686,0.0,6.867,805.468,284.22,11.0,0.753,71.843,71.843,1.5,0.0,-0.005532984130620787,0.18134078247355725,25649.547351036817,27.971153054565775,0.0,9.557150941751049,86.46064958654532,-0.0,11255.287571528615,43.189184545923766,20.9631532613062,-21.947869806798906,26.02941006843279,11.948077774214871,6.197898531052579,-0.001485282283769954,98.95218273864589,185.73230817389683,0.4525811904159473,7.682324108990086,0.0,0.0,0.0,2.8050978327549823,-0.00040225015811877105,660.0,0.0,0.0,43.189184545923766,,37013.34425624583,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
21,2020-01-04 13:00:00,320.561,0.354,3.633,85.6,1.633,174.676,0.0,6.8,805.092,282.796,11.0,0.748,87.338,87.338,1.5,0.0,-0.005514520341905746,0.18180581372368781,25565.89179928303,27.879925626262846,0.0,9.557150941751049,85.21133814914862,-0.0,11915.287571528615,42.65792582836577,26.01057215206786,-23.37186980679894,23.932816701845653,9.87647722995532,6.211411489993891,-0.0014819386980105646,185.4128323251912,185.32824654338464,0.45208862597491123,7.673963090545804,0.0,0.0,0.0,2.3136954864437578,-0.0004911769481565639,660.0,0.0,-7.105427357601002e-15,42.65792582836578,,37676.14935407858,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
22,2020-01-04 14:00:00,273.717,0.31,3.267,86.9,1.367,111.718,0.0,6.717,804.944,290.1,11.0,0.744,55.859,55.859,1.5,0.0,-0.005496078046277188,0.16117907567441794,25482.994156620323,27.789524707328596,0.0,9.557150941751049,63.86703456240558,-0.0,12575.287571528615,32.041986193713,16.60474930895291,-16.06786980679891,18.01275066127322,7.268959696986963,6.2248749157625465,-0.0014785824637335216,270.62417047433985,184.9274106833975,0.4515994630257723,7.6656598106106815,0.0,0.0,0.0,1.6991670022657241,-0.0004877881306295518,660.0,0.0,0.0,32.041986193713,,38338.46304956503,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
23,2020-01-04 15:00:00,185.271,0.226,2.9,89.5,1.367,77.787,0.0,6.733,805.442,286.991,11.0,0.739,38.894,38.894,1.5,0.0,-0.005477657586945529,0.12096849386864181,25420.826289060184,27.721729868113613,0.0,9.557150941751049,43.5740561971177,-0.0,13235.287571528615,21.89665929243965,11.379325584737535,-19.176869806798948,15.999171935064492,7.461486799966233,6.235019606667271,-0.001474827196932954,334.49120503674544,184.62652447300164,0.4512319259297953,7.659421064606285,0.0,0.0,0.0,1.741333620436868,-0.0003666024358663098,660.0,0.0,3.552713678800501e-15,21.896659292439647,,39000.162216567296,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
24,2020-01-04 16:00:00,71.666,0.108,2.65,92.0,1.35,13.403,0.0,6.817,805.784,284.805,11.0,0.735,6.702,6.702,1.5,0.0,-0.005459268945723621,0.06310717919575771,25378.993566483503,27.676110759523993,0.0,9.557150941751049,19.036754317341334,-0.0,13895.287571528615,9.576782443625529,1.8881102434670418,-21.362869806798926,14.444250209783966,8.366893213109,6.241869267393334,-0.0014706833288887025,378.0652612338631,184.42392025309618,0.45098427303360983,7.655217288896388,0.0,0.0,0.0,1.9504911826271452,-0.0002470885953133476,660.0,0.0,1.7763568394002505e-15,9.576782443625527,,39661.90355018773,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
25,2020-01-04 17:00:00,0.0,0.0,2.35,93.65,1.417,0.0,0.0,6.8,805.436,283.422,11.0,0.731,0.0,0.0,1.5,0.0,-0.005440921902100112,0.009359910035556515,25361.907303348788,27.657477975298573,0.0,9.557150941751049,10.940698837954306,-0.0,14555.287571528615,5.506387490198243,0.0,-22.745869806798908,13.438954093176896,8.570096898252718,6.244672375431416,-0.001466069863879555,397.10201555120443,184.34113605847452,0.45088304278001334,7.6534989593806415,0.0,0.0,0.0,1.9969652507297797,-0.00010103236174488592,660.0,0.0,8.881784197001252e-16,5.506387490198242,,40323.85404137036,0.0,916.9999999999999,0.058912014644933196,6.112911778902558,0.0
26,2020-01-04 18:00:00,0.0,0.0,2.3,95.1,1.817,0.0,0.0,6.9,805.678,287.723,11.0,0.727,0.0,0.0,1.5,0.0,-0.0054226283060219,0.009359910035556515,25352.963569761563,27.647724721659284,0.0,9.557150941751049,34.285098390035905,-0.0,15215.287571528615,17.259540349435976,0.0,-18.44486980679892,16.871006355915398,12.58872420672757,6.246140905995818,-0.0014613124038915142,408.04271438915873,184.2977956028792,0.45083003609456423,7.652599199191339,0.0,0.0,0.0,2.932677961625345,-5.29087204724355e-05,660.0,0.0,0.0,17.259540349435976,,40985.85100662109,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
27,2020-01-04 19:00:00,0.0,0.0,2.3,95.917,2.1,0.0,0.0,6.95,806.376,269.076,11.0,0.722,0.0,0.0,1.5,0.0,-0.00540439192954876,0.009359910035556517,25321.611149333152,27.61353451399471,0.0,9.557150941751049,8.231460978121037,-0.0,15875.287571528615,4.147238522179432,0.0,-37.09186980679891,19.51557919526441,15.473690440129808,6.251295692414297,-0.00145699883017313,442.32781277919463,184.14582458431386,0.4506441216909898,7.649443401436077,0.0,0.0,0.0,3.6017892372389135,-0.0001855160966669654,660.0,0.0,-8.881784197001252e-16,4.147238522179433,,41648.78368458271,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
28,2020-01-04 20:00:00,0.0,0.0,2.283,95.8,1.9,0.0,0.0,6.917,806.008,282.829,11.0,0.718,0.0,0.0,1.5,0.0,-0.005386201882850899,0.009359910035556515,25316.98147759227,27.60848579890106,0.0,9.557150941751049,27.542314725731046,-0.0,16535.287571528614,13.878274325898534,0.0,-23.338869806798925,17.5184462775041,13.448092260448359,6.25205777813213,-0.0014521833871305103,450.5592737573157,184.12337839013358,0.4506166555408634,7.648977178199749,0.0,0.0,0.0,3.129912025149388,-2.741694037889428e-05,660.0,0.0,1.7763568394002505e-15,13.878274325898532,,42312.38547381995,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
29,2020-01-04 21:00:00,0.0,0.0,2.167,95.567,1.817,0.0,0.0,6.817,806.039,273.815,11.0,0.714,0.0,0.0,1.5,0.0,-0.005368070849968334,0.009359910035556515,25292.56907489169,27.581863767602716,0.0,9.557150941751049,2.1132430573322827,-0.0,17195.287571528614,1.0655253864484844,0.0,-32.352869806798935,15.9025443343126,11.261218494977076,6.256080124498741,-0.0014477605409983624,478.1015884830467,184.00499627428192,0.4504717702718697,7.646517828101692,0.0,0.0,0.0,2.619253399565897,-0.0001445880014320415,660.0,0.0,2.220446049250313e-16,1.0655253864484846,,42975.5153858451,0.0,917.0,0.058912014644933196,6.112911778902558,0.0
30,2020-01-04 22:00:00,0.0,0.0,1.667,95.8,1.017,0.0,0.0,6.617,806.734,284.053,11.0,0.71,0.0,0.0,1.5,0.0,-0.005349989224188726,0.009359910035556515,25293.075085233926,27.582415578226747,0.0,9.557150941751049,0.0,-0.0,17855.287571528614,-4.494628195025691,0.0,-22.114869806798936,6.8530458011778475,4.512641999651614,6.255996685275697,-0.0014428743319150378,480.214831540379,184.0074504370153,0.4504747743406917,7.646568820566305,0.0,0.0,0.0,1.0496120423901676,2.9988893519451204e-06,642.1357563888874,17.86424361111258,0.0,,-9.007270194677305,43638.134639244665,1.0,917.0,0.058912014644933196,6.112911778902558,0.0
31,2020-01-04 23:00:00,0.0,0.0,0.65,95.85,3.933,0.0,0.0,6.15,806.716,273.502,11.0,0.706,0.0,0.0,1.5,0.0,-0.005331968744285142,0.009359910035556515,25311.988940887426,27.60304137501355,0.0,9.557150941751049,0.0,-0.0,18497.423327917502,-14.796760097539565,0.0,-32.66586980679892,10.333672522575798,1.2839949876595835,6.252879855027656,-0.0014376560036756343,480.214831540379,184.09917137211787,0.45058703289287594,7.6484743495634175,0.0,0.0,0.0,0.2987979943071261,0.00011209218288616387,628.090918352086,31.909081647914014,4.440892098500626e-16,,-16.080755085199147,44299.18425128706,1.0,917.0,0.058912014644933196,6.112911778902558,0.0
32,2020-01-05 00:00:00,0.0,0.0,-0.517,96.167,2.75,0.0,0.0,5.65,806.375,274.616,11.0,0.702,0.0,0.0,0.0,0.0,-0.005314017910967663,0.009359910035556515,25344.196820529647,27.638164471679005,2.6098576935029527,9.557150941751049,0.0,-0.46618309948931214,19125.514246269588,-48.5034442894181,0.0,-31.551869806798948,-5.744563211648112,-11.205579062248416,0.0,-0.0014322087226196019,480.214831540379,184.25530784972392,0.45077806623965977,7.651717038647048,0.0,0.0,0.0,0.0,0.00019078356737663307,585.926985920806,74.07301407919395,-11.205579062248416,,-37.29786522716968,44959.48304928136,1.0,917.0,0.058912014644933196,6.112911778902558,-0.0
33,2020-01-05 01:00:00,0.0,0.0,-0.7,95.933,2.083,0.0,0.0,5.583,806.192,267.79,11.0,0.698,0.0,0.0,0.0,-0.46618309948931214,-0.005296142671872604,0.009359910035556515,25415.659976915336,27.716095939929485,1.280016222243959,12.167008635254001,0.0,0.23797033497660344,19711.441232190395,-43.62193097051455,0.0,-36.293076733690725,-1.9674349145776775,-5.485518841336857,0.0,0.12409951909071479,480.214831540379,184.60150901111106,0.4512013556814073,7.658902150959006,0.0,0.0,0.0,0.0,0.00042295372198471225,561.8234080431714,98.17659195682859,5.720060220911558,,-49.341991191426104,45619.48304928136,1.0,917.0,0.058912014644933196,5.882174836570612,-0.0
34,2020-01-05 02:00:00,0.0,0.0,-0.65,95.0,0.667,0.0,0.0,5.55,806.179,258.696,11.0,0.694,0.0,0.0,0.0,-0.2282127645127087,-0.006843562024415206,0.009359910035556513,25512.55655264992,27.821762870937754,0.6166297942177161,13.447024857497961,0.0,0.11855301804246945,20273.264640233567,-50.16274448399277,0.0,-46.449956573161046,-1.1364425042043405,-2.6358762476899993,0.0,0.05953084106262088,480.214831540379,185.07040384589604,0.45177402653931353,7.668622933066998,0.0,0.0,0.0,0.0,0.0005724055646907465,554.2524371644987,105.74756283550126,2.8496425936468577,,-53.01238707763962,46279.48304928136,1.0,917.0,0.058912014644933196,5.998947754842629,-0.0
35,2020-01-05 03:00:00,0.0,0.0,-0.6,94.067,0.167,0.0,0.0,5.517,805.959,259.426,11.0,0.69,0.0,0.0,0.0,-0.10965974647023924,-0.007584921906484509,0.009359910035556515,25617.687485691204,27.936409471855185,0.18652290977962185,14.063654651715677,0.0,0.07657983903132613,20827.517077398064,-47.348921661345685,0.0,-46.250504943330554,-0.330691999903277,-0.795137186621881,0.0,0.027412468510029812,480.214831540379,185.57847486713624,0.45239372576877795,7.679141996677356,0.0,0.0,0.0,0.0,0.0006194756078497321,561.6085270121235,98.39147298787648,1.8407390610681196,,-49.189660722413805,46939.48304928136,1.0,917.0,0.058912014644933196,6.057906518268681,-0.0
36,2020-01-05 04:00:00,0.0,0.0,-0.567,94.3,0.0,0.0,0.0,5.533,806.137,234.099,11.0,0.686,0.0,0.0,0.0,-0.033079907438913106,-0.007925832026854642,0.00939566627346917,25715.892435769303,28.04350320149324,0.0,14.250177561495299,0.0,0.033079907438913106,21389.125604410186,-71.91382811006062,0.0,-71.92058256374253,-0.0,-0.0,0.0,0.0067544536819121054,480.214831540379,185.58094007129418,0.4541279690832686,7.679141996677356,0.0,0.0,0.0,-0.0,0.0005770805569704607,514.5621758295508,145.43782417044912,0.7951371866218815,,-72.7089652966825,47599.48304928136,1.0,917.0,0.058912014644933196,6.096271204530689,-0.0
37,2020-01-05 05:00:00,0.0,0.0,-0.583,93.95,0.25,0.0,0.0,5.517,805.982,238.149,11.0,0.682,0.0,0.0,0.0,0.0,-0.00800951287397363,0.009448617287887139,25861.330259939754,28.20210497267149,0.30766455231491724,14.250177561495299,0.0,-0.05456261952127846,21903.687780239736,-69.92121299857203,0.0,-68.01886980679893,-0.5886786176790575,-1.311514183072786,0.0,-0.0021503910212609407,480.214831540379,185.58460821300073,0.45669631797037735,7.679141996677356,0.0,0.0,0.0,0.0,0.0008546231693692133,522.7591177621824,137.24088223781757,-1.311514183072786,,-68.60969881549924,48259.48304928136,1.0,917.0,0.05913785280696237,6.112911778902558,-0.0
38,2020-01-05 06:00:00,0.0,0.0,-0.733,94.067,0.5,0.0,0.0,5.433,806.132,227.096,11.0,0.679,0.0,0.0,0.0,-0.05456261952127846,-0.007983021004763002,0.009498469067092674,25998.263477625256,28.351432363822525,0.6738694237882127,14.557842113810215,0.0,-0.06494218772293901,22426.44689800192,-83.05789650672963,0.0,-78.82731090156102,-1.3705687466755618,-2.872520619818259,0.0,0.012503761325209053,480.214831540379,185.5880806977901,0.45911448036559166,7.679141996677356,0.0,0.0,0.0,0.0,0.0008046324131559938,496.9776494630607,163.0223505369393,-1.5610064367454732,,-81.49689006998416,48919.48304928136,1.0,917.0,0.05947231060032262,6.085486608127705,-0.0
39,2020-01-05 07:00:00,0.0,0.0,-0.8,93.717,0.333,0.0,0.0,5.4,806.258,218.674,11.0,0.675,0.0,0.0,0.0,-0.11950480724421747,-0.008136253362907608,0.009557569867197836,26160.61195873841,28.528475418471547,0.4492222267615419,15.231711537598429,0.0,0.03984097920909519,22923.42454746498,-89.7592488705913,0.0,-86.95842001428886,-0.9158505744148013,-1.9148684807038796,0.0,0.029890198816238257,480.214831540379,185.5922213615926,0.4619814617933534,7.679141996677356,0.0,0.0,0.0,0.0,0.0009539570320645631,478.53034663367805,181.46965336632198,0.95765213911438,,-90.7169010097057,49579.48304928136,1.0,917.0,0.059787210675911875,6.052990358747255,-0.0
