,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,snow_h,SW_global,alb,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
249,2021-12-18 23:00:00,0.0,-4.6,90.365,0.335,-0.054,-0.036,0.0,4.083,91.04,261.755,48.72,-0.09,0.25,11.258,-0.26637062896043723,-0.14280895014414235,0.037894331768055636,13272.859131488955,14.474219336411073,0.3667018312176694,107.32584504081711,0.0,0.03798635168664278,166457.01943136158,-25.238179969396906,-0.02853472043660625,-43.22033954052267,-0.7220921067416858,-6.099601633324525,24.771447564893368,0.06094046673521074,1420.780277370872,47.560793405941254,0.940026610232819,3.834539288266135,0.0,0.0,0.0,0.00025657728903739934,662.0220414400314,13.457958559968448,1.0145252359649728,,-26.252705205361877,181257.9846852627,1.0,0.24494054010355332,5.980082559977674
250,2021-12-19 00:00:00,0.0,-5.785,90.52,0.355,-0.411,-0.274,0.0,4.067,91.005,259.14,48.905,-0.685,0.25,11.258,-0.22838427727379446,-0.14318383202668594,0.037929585817038446,13285.950388217705,14.488495516049841,0.39577736713419226,107.69254687203478,0.0,-0.018094644045695846,167119.04147280162,-28.974031358429098,-0.21719179482810214,-46.00518952005416,-0.9808615844031391,-6.5828666010054535,24.770061912916063,0.04201622894569442,1420.780277370872,47.56345398497641,0.9409537751762953,3.834539288266135,0.0,0.0,0.0,0.0003001669782275986,660.873924184422,14.606075815577928,-0.4832649676809275,,-28.49076639074817,181933.4646852627,1.0,0.24514721054217473,5.998862838050216
251,2021-12-19 01:00:00,0.0,-6.45,92.43,0.51,-0.084,-0.056,0.0,4.167,90.96,258.385,48.975,-0.14,0.25,11.258,-0.2464789213194903,-0.1434420591752804,0.03796784668615141,13300.16068666615,14.50399202471772,0.5366052758296486,108.08832423916897,0.0,-0.08768331845320372,167779.91539698603,-32.40155024539272,-0.04439197434122754,-46.679273327534645,-1.5725679288642893,-8.924679789009197,24.768556532704537,0.05080624165210127,1420.780277370872,47.56634479059628,0.9419601942566573,3.834539288266135,0.0,0.0,0.0,0.0003258070507825821,660.0686390961941,15.411360903805813,-2.341813188003745,,-30.059737057388976,182608.94468526272,1.0,0.24538900359051133,5.989910240242651
252,2021-12-19 02:00:00,0.0,-5.42,91.325,0.44,0.348,0.232,0.0,4.217,90.945,260.955,48.8,0.58,0.25,11.258,-0.33416223977269405,-0.14375399412133644,0.03800788911352185,13315.035442294125,14.520213132272765,0.4393607732210061,108.62492951499861,0.0,0.06057486060779887,168439.98403608223,-27.091721198405892,0.1839200590586292,-43.71739624416915,-1.1122317577272118,-7.306869127468833,24.76697933323004,0.09387653867062902,1420.780277370872,47.56937388885643,0.9430136723334218,3.834539288266135,0.0,0.0,0.0,0.0003410206865054815,660.7599400036186,14.720059996381284,1.6178106615403642,,-28.709531859946257,183284.42468526273,1.0,0.2456514651288353,5.9466996948607385
253,2021-12-19 03:00:00,0.0,-5.42,90.32,0.28,0.024,0.016,0.0,4.267,90.95,261.33,48.78,0.04,0.25,11.258,-0.2735873791648952,-0.1443297604284174,0.038046325157327476,13329.316141517285,14.53578641386836,0.2763821511994152,109.06429028821962,0.0,0.1014963645479737,169100.74397608585,-24.08369350390622,0.012684833852831895,-43.61307899721305,-0.7163409068618325,-4.596142284258258,24.765463747902036,0.06372010267205329,1420.780277370872,47.57228501726744,0.9440250774232758,3.834539288266135,0.0,0.0,0.0,0.0003273804198470408,661.7410224974495,13.73897750255041,2.710726843210576,,-26.794420347116798,183959.90468526274,1.0,0.24592619906623114,5.976520690334306
254,2021-12-19 04:00:00,0.0,-5.52,90.275,0.24,0.27,0.18,0.0,4.183,90.91,261.405,48.725,0.45,0.25,11.258,-0.17209101461692147,-0.14472017559528755,0.03808255283685329,13342.778736868637,14.550467542931992,0.25555067095691125,109.34067243941904,0.0,0.012980034736834662,169762.4849985833,-23.959106671402864,0.1427117169494628,-43.99202642367658,-0.6378408381845243,-4.249476384019904,24.764033753944496,0.013491503584184723,1420.780277370872,47.57503206893103,0.9449785417633774,3.834539288266135,0.0,0.0,0.0,0.000308606766698369,663.0163698371211,12.463630162878776,0.34666590023835386,,-24.30577257164122,184635.38468526275,1.0,0.2461899608936165,6.026792761621898
255,2021-12-19 05:00:00,0.0,-5.045,89.47,0.295,0.525,0.35,0.0,4.05,90.875,263.28,48.725,0.875,0.25,11.258,-0.15911097988008682,-0.14480275984526134,0.038115399201961594,13354.986816360557,14.563780606718165,0.33792778407501656,109.59622311037594,0.0,-0.05127861881702911,170425.50136842043,-23.46291061388935,0.27750793843577237,-42.1751167910715,-0.7160832679582141,-5.619006505903061,24.76273598077901,0.0070520318286377325,1420.780277370872,47.57752539600176,0.9458431572519134,3.834539288266135,0.0,0.0,0.0,0.0002798329965786201,664.1502570742782,11.329742925721664,-1.369530121883157,,-22.09338049200619,185310.86468526276,1.0,0.24643861249643595,6.033249588708053
256,2021-12-19 06:00:00,0.0,-5.52,89.31,0.33,-0.3,-0.2,0.0,4.167,90.88,262.74,48.43,-0.5,0.25,11.258,-0.21038959869711593,-0.14484588957335454,0.03814496873593878,13365.978631502203,14.57576731897732,0.35091665282138107,109.93415089445097,0.0,-0.008076390067293738,171089.6516254947,-24.555743740365028,-0.15858261796558626,-42.48567464651421,-0.8706467655514061,-5.834707703174067,24.761566661297614,0.032301331542630284,1420.780277370872,47.57977215720565,0.9466216329838975,3.834539288266135,0.0,0.0,0.0,0.0002519406412877951,662.9975531658994,12.482446834100545,-0.2157011972710059,,-24.34004254309402,185986.34468526277,1.0,0.2466640934273999,6.007778059954378
257,2021-12-19 07:00:00,0.0,-5.685,89.23,0.31,0.549,0.366,0.0,4.2,90.835,261.895,48.505,0.915,0.25,11.258,-0.21846598876440967,-0.145043289092888,0.038177599399651777,13378.110161683482,14.588996904780242,0.3230685006845783,110.28506754727235,0.0,0.017347581692048128,171752.6491786606,-24.42098035407539,0.2902196265528066,-43.294549260540975,-0.8417115542969682,-5.3713949966859795,24.760275173604917,0.036180657290814065,1420.780277370872,47.58225390224813,0.9474808270038346,3.834539288266135,0.0,0.0,0.0,0.00027805063376954667,662.7177763409926,12.762223659007358,0.46331270648808687,,-24.88429306056348,186661.82468526278,1.0,0.24686711018468446,6.003775229516107
258,2021-12-19 08:00:00,0.0,-4.375,85.12,0.365,1.911,1.274,0.0,4.3,90.785,266.7,48.485,3.185,0.25,11.258,-0.20111840707236156,-0.14526420692101089,0.03821105219114192,13390.549316841805,14.602561959478523,0.3611678363565746,110.60813604795693,0.0,-0.023705777291927944,172415.36695500158,-19.531288594587075,1.0102659905529543,-38.567148288269266,-0.756356797717639,-6.0045200069323075,24.75894993052426,0.027520577254924242,1420.780277370872,47.58480078137357,0.9483618080149191,3.834539288266135,0.0,0.0,0.0,0.0002850864258374355,665.7873195884407,9.692680411559246,-0.6331250102463271,,-18.89816358434075,187337.3046852628,1.0,0.24709117726428548,6.012376055713299
259,2021-12-19 09:00:00,0.0,-4.535,85.89,0.29,8.847,5.898,0.0,4.417,90.76,267.21,48.39,14.745,0.25,11.258,-0.2248241843642895,-0.1454320994888799,0.03823614402932547,13399.880829417008,14.612738090967294,0.2654174316417651,110.9693038843135,0.0,0.05961052492197442,173081.15427459002,-13.509756060484614,4.677206374670582,-37.951111549226255,-0.6204567298787398,-4.412464461263061,24.757955100862198,0.03911520435066321,1420.780277370872,47.58671284442918,0.9490226957744826,3.834539288266135,0.0,0.0,0.0,0.00021385256051664923,667.7341195796473,7.745880420352579,1.592055545669247,,-15.10181160615386,188012.7846852628,1.0,0.24732092611932532,6.000625681646585
260,2021-12-19 10:00:00,0.108,-3.2,82.445,0.43,66.414,44.276,0.0,4.45,90.74,272.87,48.15,110.69,0.25,11.258,-0.1652136594423151,-0.14567056986888788,0.09034830081065018,13407.36129240572,14.620895629668178,0.39274468424421066,111.23472131595527,9.400478931624365,0.1652136594423151,173748.88839416968,22.739585315261635,37.7072940375289,-32.55780405256053,-0.6476683661206659,-6.529021475118439,24.75715719723757,0.009627974294800085,1420.780277370872,47.58824652660278,0.949552486243634,3.834539288266135,0.0,0.0,0.0,0.00017142471528874736,675.4799999999999,0.0,4.41246446126306,18.327120853998576,,188688.2646852628,0.0,0.24749327740063465,6.030213069384606
261,2021-12-19 11:00:00,0.222,-0.08,72.56,0.55,177.192,118.128,0.0,4.333,90.71,272.26,48.2,295.32,0.25,11.258,0.0,-0.14572923707176974,0.14416398952810996,13397.568068789851,14.610215996499292,0.5657484915281781,111.62746600019948,45.69887444023776,-0.0,174424.3683941697,89.10739334750326,107.75452922434866,-33.90786980679894,-0.021830575145004874,-9.406437164151585,24.76080425359396,-0.07180258434382285,1430.1807563024963,47.581237181704026,0.9489680935821284,3.834318667355023,0.0,0.0,0.0,-0.00022441745490487327,675.4799999999999,0.0,0.0,89.10739334750326,,189363.74468526282,0.0,0.24749327740063465,6.112911778902558
262,2021-12-19 12:00:00,0.304,-2.52,80.205,0.455,18.405,12.27,1.605,4.483,90.66,257.865,48.735,30.675,0.25,11.258,0.0,-0.14529145910083058,0.18176901032813172,13351.303445858086,14.55976384499246,0.42759852250587493,112.19321449172766,0.0,-0.2668112990660944,175099.8483941697,-19.53944115726031,11.711593976316948,-48.302869806798924,-0.5685713688573141,-7.1258961212201,24.817971640801403,-0.07166947750232056,1475.879630742734,47.47163535569082,0.9478745049508135,3.8299000074107985,0.0,73.96049007276183,0.0,-0.001060337109650268,669.1283574241902,6.351642575809725,-7.1258961212201,,-12.41354503604021,190039.22468526283,1.0,0.24749327740063465,6.112911778902558
263,2021-12-19 13:00:00,0.344,-3.365,84.115,0.53,19.974,13.316,0.0,4.6,90.57,252.085,48.685,33.29,0.25,11.258,-0.2668112990660944,-0.14485398853781853,0.199831184926673,13431.187979984152,14.646878931280428,0.4218164849650435,112.62081301423353,0.0,0.0036989730614235936,175768.9767515939,-22.878844271811833,12.980571065794024,-52.88836956980853,-0.813439836733815,-7.0271053358104965,24.80937982454696,0.06011958020002573,1475.879630742734,47.48807541066836,0.9535458997734265,3.8299000074107985,0.0,0.0,0.0,0.0018350976458940233,663.7189544943648,11.761045505635133,0.09879078540960329,,-22.977635057221434,190788.6651753356,1.0,0.24749327740063465,5.979865009238472
264,2021-12-19 14:00:00,0.34,-2.725,81.895,0.33,18.354,12.236,0.0,4.6,90.5,251.625,48.53,30.59,0.25,11.258,-0.2631123260046708,-0.14521890222328113,0.19807525256608283,13442.527209004822,14.65924450273154,0.2631743242171088,113.04262949919858,0.0,0.09896275478946502,176432.69570608827,-21.381493369596356,11.903604889198414,-53.36490574737496,-0.4024149804264385,-4.384045191926511,24.808156829030825,0.05811083190231609,1475.879630742734,47.49041648355407,0.9543509272479406,3.8299000074107985,0.0,0.0,0.0,0.0002603931901677639,663.1824856650544,12.297514334945536,2.643060143883986,,-24.024553513480342,191464.1451753356,1.0,0.24897409799951165,5.981691348011736
265,2021-12-19 15:00:00,0.29,-2.605,79.74,0.32,13.416,8.944,0.0,4.5,90.46,250.46,48.42,22.36,0.25,11.258,-0.1641495712152058,-0.14557134305474506,0.17563291023259447,13454.56154901555,14.672368101434625,0.28277041202255415,113.30580382341569,0.0,-0.012213422233620458,177095.87819175332,-26.778321447284533,8.475218342760366,-54.97256628176987,-0.38675123048020965,-4.710236692908708,24.806857931298794,0.009156483815096863,1475.879630742734,47.49290310215101,0.9552053040603871,3.8299000074107985,0.0,0.0,0.0,0.0002763420427704661,661.9391664677039,13.540833532296041,-0.3261915009821976,,-26.452129946302335,192139.62517533562,1.0,0.24918429342836262,6.030742429140232
266,2021-12-19 16:00:00,0.202,-2.51,79.0,0.365,7.146,4.764,0.0,4.5,90.425,248.785,48.56,11.91,0.25,11.258,-0.17636299344882625,-0.14562683014745276,0.13509382794589292,13467.819612135823,14.68682618553525,0.32130572679613045,113.58857423543824,0.0,-0.02402278263672163,177757.81735822101,-33.24876945644262,4.297035370876014,-56.59290957994901,-0.4216399299514611,-5.351828163026781,24.80542584483977,0.015147000768841665,1475.879630742734,47.4956449999865,0.9561465589773842,3.8299000074107985,0.0,0.0,0.0,0.0003044262017322273,658.7874364660973,16.69256353390253,-0.6415914701180725,,-32.60717798632455,192815.10517533563,1.0,0.24940737413824884,6.024669072572503
267,2021-12-19 17:00:00,0.081,-2.52,79.915,0.39,0.609,0.406,0.0,4.4,90.38,247.095,48.45,1.015,0.25,11.258,-0.2003857760855479,-0.14571853392307746,0.07771612020004019,13484.19086994293,14.70467924748411,0.36320957418837496,113.90987996223437,0.0,-0.026117622544806048,178416.60479468713,-39.50184241569989,0.33999683790136837,-58.17542581146327,-0.44763826320808076,-6.049367831845007,24.80365587930912,0.026936773605992302,1475.879630742734,47.49903424449606,0.9573088348519655,3.8299000074107985,0.0,0.0,0.0,0.00037588839879668757,655.6135303651839,19.86646963481595,-0.6975396688182256,,-38.80430274688166,193490.58517533564,1.0,0.24965313901857883,6.012739536559499
268,2021-12-19 18:00:00,0.0,-2.665,80.73,0.42,-0.237,-0.158,0.0,4.4,90.37,245.125,48.445,-0.395,0.25,11.258,-0.22650339863035393,-0.14588142959099012,0.03864697143920291,13503.694130003556,14.725947797168546,0.38809440413597485,114.27308953642275,0.0,-0.0154979877039622,179072.21832505232,-42.28277975549487,-0.1253694991733183,-60.028601415194316,-0.5067908950098798,-6.463282275697041,24.80154498869184,0.03971934088783976,1475.879630742734,47.50307694690683,0.95869346692552,3.8299000074107985,0.0,0.0,0.0,0.0004477680446081975,654.042755239272,21.437244760727943,-0.41391444385203346,,-41.868865311642836,194166.06517533565,1.0,0.24995661322739168,5.999794129932894
269,2021-12-19 19:00:00,0.0,-2.63,79.445,0.455,-0.009,-0.006,0.0,4.367,90.36,243.43,48.505,-0.015,0.25,11.258,-0.24200138633431614,-0.14612129921396266,0.038703653227936785,13524.743280360148,14.748902159607576,0.42720047925291155,114.66118394055871,0.0,-0.024360609274491078,179726.2610802916,-44.46414076716714,-0.004761249659288574,-61.65429460931108,-0.5376808194525436,-7.11389629297167,24.799263964892443,0.04722823933499727,1475.879630742734,47.50744625598043,0.9601878493320616,3.8299000074107985,0.0,0.0,0.0,0.0004832184337171645,653.0450072979648,22.43499270203511,-0.6506140172746298,,-43.81352674989251,194841.54517533566,1.0,0.250318145400784,5.9921244344798
270,2021-12-19 20:00:00,0.0,-2.765,79.375,0.42,-0.174,-0.116,0.0,4.317,90.35,242.28,48.57,-0.29,0.25,11.258,-0.26636199560880724,-0.14640609822778522,0.038762899742406515,13546.75107258293,14.772901933023915,0.40365937759796416,115.08838441981163,0.0,0.014702250257195163,180379.30608758956,-45.17206673888879,-0.09205855841638405,-62.69537813513497,-0.5193485704865777,-6.721234106446349,24.796875931669526,0.059076699925977715,1475.879630742734,47.512021403281565,0.9617502904257588,3.8299000074107985,0.0,0.0,0.0,0.0005051791941630132,652.146046247364,23.33395375263591,0.3926621865253219,,-45.564728925414116,195517.02517533567,1.0,0.25070833376174645,5.9800868221768155
271,2021-12-19 21:00:00,0.0,-2.52,78.96,0.49,-0.252,-0.168,0.0,4.25,90.33,241.08,48.68,-0.42,0.25,11.258,-0.25165974535161206,-0.1467618021507627,0.038824611479033655,13569.681366957968,14.79790770660629,0.49210341751926073,115.4920437974096,0.0,-0.05510923914116848,181031.45213383692,-47.99152044748475,-0.13333785156953737,-63.961108521058605,-0.5500385827098373,-8.193070999463998,24.79438440438613,0.051651102931085845,1475.879630742734,47.51679577056106,0.9633782244710942,3.8299000074107985,0.0,0.0,0.0,0.0005263041403801041,651.6546147006961,23.8253852993038,-1.4718368930176497,,-46.5196835544671,196192.50517533568,1.0,0.25111629247886014,5.987349191119384
272,2021-12-19 22:00:00,0.0,-1.39,73.235,0.7,-0.861,-0.574,0.0,4.2,90.32,240.405,48.615,-1.435,0.25,11.258,-0.30676898449278056,-0.14707230183786674,0.03888738865841161,13593.014648839753,14.823352943118596,0.712446003071723,115.98414721492885,0.0,-0.1373123805294831,181683.10674853763,-52.21055680850362,-0.45561153122616926,-64.38978247950521,-0.3752683311125291,-11.860358566502736,24.791845537101622,0.07861856274140366,1475.879630742734,47.52166183985251,0.9650347685757401,3.8299000074107985,0.0,0.0,0.0,0.0005354998395761078,650.6156749347972,24.86432506520272,-3.667287567038736,,-48.543269241464884,196867.9851753357,1.0,0.25154135162980024,5.960168564915702
273,2021-12-19 23:00:00,0.0,-2.105,75.295,0.59,-0.846,-0.564,0.0,4.2,90.3,237.83,48.59,-1.41,0.25,11.258,-0.4440813650222637,-0.14754415297390028,0.03895234791304751,13617.166527901883,14.84969087012201,0.5777245171913404,116.69659321800057,0.0,0.08401273239347058,182333.7224234724,-51.96576404156217,-0.44771526475082857,-66.35167562586614,-0.4849650057526943,-9.616578014512571,24.78921382854498,0.1459560407750838,1475.879630742734,47.526706903603014,0.9667494289085297,3.8299000074107985,0.0,0.0,0.0,0.0005542299234436043,647.7104069036167,27.76959309638327,2.243780551990165,,-54.20954459355234,197543.4651753357,1.0,0.25197388096514595,5.89293236437349
274,2021-12-20 00:00:00,0.0,-1.8,73.24,0.68,-1.272,-0.848,0.0,4.2,90.245,237.03,48.5,-2.12,0.25,11.258,-0.36006863262879313,-0.14841868782082493,0.03902545879457822,13644.358396481075,14.879343943817966,0.6822167128913927,117.27431773519191,0.0,-0.06507419102433784,182981.43283037603,-55.148450699693555,-0.6732302876900276,-67.52668685338759,-0.48437583423373104,-11.354555105568952,24.786246282363827,0.10415109882291916,1475.879630742734,47.53239706321685,0.9686799130049109,3.8299000074107985,0.0,0.0,0.0,0.0006239244338157101,648.1164664070635,27.36353359293636,-1.737977091056381,,-53.410473608637176,198218.9451753357,1.0,0.2524215846465663,5.933987404214252
275,2021-12-20 01:00:00,0.0,-2.01,74.84,0.48,-0.684,-0.456,0.0,4.167,90.195,235.715,48.545,-1.14,0.25,11.258,-0.42514282365313094,-0.14904156801877638,0.039097171412970894,13671.039713361119,14.908440254483226,0.4820562133236431,117.9565344480833,0.0,0.12477107863996664,183629.54929678308,-52.39248869835175,-0.3620568489348541,-68.55118215074177,-0.3762007193753053,-8.022215926407211,24.783329739013947,0.13583720809344224,1475.879630742734,47.53799075454157,0.97057415053248,3.8299000074107985,0.0,0.0,0.0,0.0006121364051251701,646.9274045844827,28.552595415517253,3.332339179161739,,-55.72482787751348,198894.42517533572,1.0,0.2529256406513303,5.902164530308587
276,2021-12-20 02:00:00,0.0,-2.195,74.635,0.445,-0.735,-0.49,0.0,4.183,90.165,234.84,48.41,-1.225,0.25,11.258,-0.3003717450131643,-0.1498524582976716,0.039172590561803645,13699.11025256331,14.939051529512879,0.4586934846983484,118.43859066140695,0.0,0.014592882729930706,184276.47670136756,-53.56753704046616,-0.3890938905471943,-69.98336906067536,-0.41689158604287646,-7.632474686787248,24.780256303377833,0.07403588020869072,1475.879630742734,47.54388677728909,0.9725670157652924,3.8299000074107985,0.0,0.0,0.0,0.0006439328743974798,647.8296424380455,27.650357561954316,0.38974123961996554,,-53.95727828008613,199569.90517533573,1.0,0.2534202325529214,5.963317994718728
277,2021-12-20 03:00:00,0.0,-2.61,74.25,0.42,-0.48,-0.32,0.0,4.117,90.15,233.755,48.39,-0.8,0.25,11.258,-0.2857788622832336,-0.15029357005790064,0.039245621598170397,13726.301916640567,14.96870438019691,0.45088029015008074,118.89728414610529,0.0,0.004901644218920396,184924.3063438056,-54.528095914829436,-0.25412842377534134,-71.1335860606705,-0.48271841068913457,-7.501563411104904,24.777274177664882,0.06662621374556438,1475.879630742734,47.54960903092504,0.9744974853430782,3.8299000074107985,0.0,0.0,0.0,0.0006236942895084254,647.4666709013817,28.013329098618204,0.13091127568234384,,-54.65900719051178,200245.38517533574,1.0,0.25394057648591084,5.97050790067005
278,2021-12-20 04:00:00,0.0,-3.42,75.655,0.28,-0.405,-0.27,0.0,4.067,90.11,231.985,48.29,-0.675,0.25,11.258,-0.2808772180643132,-0.15068979572680297,0.03931962155521675,13753.864365449033,14.998761576280298,0.3091942969204269,119.34816443625537,0.0,0.08828724788650497,185571.77301470697,-53.87985355737331,-0.2144433350473971,-72.9254943290158,-0.43454807444404636,-5.143620702270087,24.774246454638174,0.0640064287658488,1475.879630742734,47.55542018834763,0.9764542787472206,3.8299000074107985,0.0,0.0,0.0,0.0006321228858862002,646.6540020513102,28.825997948689743,2.357942708834817,,-56.23779626620813,200920.86517533576,1.0,0.25444462869981993,5.97292470902449
