,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,SW_global,alb,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2020-01-03 16:00:00,0.224,0.4,82.25,1.267,10.298,15.048,0.0,5.183,803.755,209.46,25.346,0.25,7.5,0.0,0.0,0.0,0.0,26.68224660088153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331148234279973,7.67,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.056468686235723244,
1,2020-01-03 17:00:00,0.106,-0.017,82.6,1.35,0.0,0.0,0.0,5.05,804.074,204.382,0.0,0.25,7.5,0.0,0.0,0.06173927567185214,24467.620133008364,26.68224660088153,2.951977988814332,0.0,0.0,-0.5248568877174544,0.0,-110.25411094761189,0.0,-101.78586980679893,-0.09235485759449698,-12.615912842242393,4.240026559023933,0.0,0.0,185.11086878207684,0.43311482342799723,7.669999999999999,0.0,0.0,0.0,0.0,255.19158670848705,194.80841329151295,-12.615912842242393,,-97.6381981053695,24467.620133008364,1.0,0.056468686235723244,6.112911778902558
2,2020-01-03 18:00:00,0.0,0.117,80.2,1.45,0.0,0.0,0.0,4.933,804.108,219.135,0.0,0.25,7.5,-0.5248568877174544,0.0,0.008972975810522442,24659.476568311064,26.891468449630384,2.7607767249308344,2.951977988814332,0.0,0.03654459811109927,255.19158670848705,-88.31958130401627,0.0,-84.68644113629324,3.7454294838202618,-11.737495362328138,4.218005683812377,0.14092002697247066,0.0,186.07727415165624,0.4342439295061517,7.689995260265859,0.0,0.0,0.0,0.0011302515628899227,271.1024140581211,178.89758594187887,0.878417479914253,,-89.19799878393053,24917.620133008364,1.0,0.056468686235723244,5.853703384819262
3,2020-01-03 19:00:00,0.0,0.55,80.683,1.183,0.0,0.0,0.0,5.133,804.492,216.77,0.0,0.25,7.5,-0.48831228960635514,-0.001825518630448428,0.009036861752935079,24835.61337752801,27.08354784899456,1.8065198256954256,5.712754713745166,0.0,0.16879143686429104,526.2940007666082,-85.60059595178298,0.0,-87.21437937492877,4.945560313183165,-7.680278803243743,4.217909580227597,0.1305923329787712,0.0,186.0815138568353,0.43734563119690606,7.689995260265859,0.0,0.0,0.0,0.00103225608951917,270.17610379637057,179.82389620362943,4.057216559084395,,-89.65781251086737,25367.620133008364,1.0,0.056468686235723244,5.871421867653353
4,2020-01-03 20:00:00,0.0,0.417,83.6,0.583,0.0,0.0,0.0,5.25,804.428,222.427,0.0,0.25,7.5,-0.3195208527420641,-0.0035052896755238218,0.0091014253363974,25013.630753905945,27.277678030431783,0.848838835574886,7.519274539440592,0.0,0.1693894150464619,796.4701045629788,-79.88782064724981,0.0,-82.31080572513761,1.7290477460835751,-3.6086887248165054,4.2178117623201015,0.08481429430062715,0.0,186.08582938947043,0.4404804489544763,7.689995260265859,0.0,0.0,0.0,0.0010432534506709832,281.6013063240128,168.3986936759872,4.071590078427236,,-83.95941072567705,25817.620133008364,1.0,0.05687202870678832,5.953895201957191
5,2020-01-03 21:00:00,0.0,0.633,86.017,0.583,0.0,0.0,0.0,5.5,804.548,252.834,0.0,0.25,7.5,-0.1501314376956022,-0.004588492268719878,0.009162188427582065,25181.180608746356,27.46039324836026,0.648588289592317,8.368113375015477,0.0,0.035420201291470874,1078.0714108869915,-49.32272415172701,0.0,-52.66130835132469,1.8391088815495769,-2.757298216651099,4.217719064216011,0.03905447048319723,0.0,186.0899192312356,0.44343093767034725,7.689995260265859,0.0,0.0,0.0,0.0009818867913153095,349.3627874239243,100.6372125760757,0.8513905081654078,,-50.17411465989242,26267.620133008364,1.0,0.05727967756110788,6.037720084734895
6,2020-01-03 22:00:00,0.0,0.7,89.567,0.5,0.0,0.0,0.0,5.75,804.532,281.825,0.0,0.25,7.5,-0.11471123640413132,-0.0050839670830203805,0.009198448066888312,25281.169233032837,27.569432097091426,0.3159706195782426,9.016701664607794,0.0,0.05882847823598511,1427.434198310916,-19.28389582067571,0.0,-23.828884418680047,1.6411576051972843,-1.3432461742084822,4.217663452905976,0.02941371410956022,0.0,186.09237288935893,0.4451916990148063,7.689995260265859,0.0,0.0,0.0,0.0005859471011735744,408.48434480707624,41.51565519292375,1.4140520424426166,,-20.697947863118326,26717.620133008364,1.0,0.0576633564342427,6.055383588161612
7,2020-01-03 23:00:00,0.0,0.767,91.567,0.5,0.0,0.0,0.0,5.883,804.748,289.664,0.0,0.25,7.5,-0.05588275816814621,-0.005455660915635373,0.009213388205762285,25322.368917606185,27.614360869799548,0.20884566859346296,9.332672284186037,0.0,0.018946385965773346,1835.9185431179922,-11.251812467465598,0.0,-16.253395632361503,1.6582478895341828,-0.8878344998772588,4.2176404751454655,0.01352930009351665,0.0,186.09338672304204,0.4459172096668262,7.689995260265859,0.0,0.0,0.0,0.0002414326391272058,426.517685141252,23.48231485874799,0.45541167433122365,,-11.707224141796821,27167.620133008364,1.0,0.0578923242404463,6.084824448604215
8,2020-01-04 00:00:00,0.0,0.967,92.433,0.25,0.0,0.0,0.0,6.067,804.497,272.992,0.0,0.25,7.5,-0.036936372202372864,-0.0056263501020373695,0.009221827697866267,25345.642386796342,27.639740879821527,0.014143113060378206,9.5415179527795,0.0,0.034435033860571125,2262.436228259244,-27.833113842282096,0.0,-33.01029870244349,1.0112816259078994,-0.0601243257878662,4.2176274787669525,0.008400081274411175,0.0,186.09396015919893,0.4463270465377094,7.689995260265859,0.0,0.0,0.0,0.00013638319162707422,392.51202852252453,57.487971477475476,0.8277101740893924,,-28.660824016371485,27617.620133008364,1.0,0.057986668986764744,6.094333929046906
9,2020-01-04 01:00:00,0.0,1.1,92.767,0.0,0.0,0.0,0.0,6.167,804.389,266.088,0.0,0.25,7.5,-0.0025013383418017385,-0.005732230736103202,0.009242668687716586,25403.116215160757,27.702416810426126,0.0,9.555661065839878,0.0,0.002501338341801738,2654.9482567817686,-35.851926597143546,0.0,-40.068655178757865,0.0,0.0,4.217595333580794,-0.000866751966480257,0.0,186.09537850887907,0.44733913862342695,7.689995260265859,0.0,0.0,0.0,0.0003367972316295518,377.9669456457514,72.03305435424856,0.06012432578786638,,-35.912050922931414,28067.620133008364,1.0,0.058039963801262334,6.111652057206413
