,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,missing_type,LW_in,SW_global,alb,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,dr,snow2ice,dep,t_cone,fountain_runoff,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
1354,2020-02-29 03:00:00,0.0,2.933,67.983,1.533,0.0,0.0,0.0,5.117,792.186,pressSW_directSW_diffuseLW_in,266.789,0.0,0.25,7.5,0.0,-0.6553912761594158,0.02819925202597051,56912.73024505684,62.06404606876427,2.7374201410457797,4957.143342427682,0.0,-1.3319739314024877,496222.5853785263,-29.738671808856367,0.0,-39.378869806798946,18.897427395320218,-14.229544107869346,5.157182968411793,-0.1848682579200816,92061.4589781045,152.19064454517698,1.2430815347220177,6.90487666600897,0.0,0.0,0.0,-0.0004527146661796882,424.5591649457245,25.440835054275524,-14.229544107869346,,-15.50912770098702,650153.9179441162,1.0,0.18002950593475564,6.112911778902558
1355,2020-02-29 04:00:00,0.0,3.417,68.6,3.85,0.0,0.0,0.0,5.333,791.574,pressSW_directSW_diffuseLW_in,277.951,0.0,0.25,7.5,-1.3319739314024877,-0.6545425942299652,0.02819925202597051,56935.43365997006,62.08880442744827,0.9776055709690271,4959.880762568728,66.50697209743876,1.3319739314024877,496647.14454347204,54.762447216823546,0.0,-22.288487747006798,76.7844611132331,-5.08039781505699,5.155811901338954,0.19105976431527238,92061.4589781045,152.23111607236282,1.2432468079031331,6.9057946998626845,0.0,0.0,0.0,0.00016267989900422015,450.0,0.0,14.229544107869359,40.53290310895419,,650603.9179441162,0.0,0.18002950593475564,5.4745823213488265
1356,2020-02-29 05:00:00,0.0,5.767,58.617,10.183,0.0,0.0,0.0,5.383,790.974,pressSW_directSW_diffuseLW_in,277.823,0.0,0.25,7.5,0.0,-0.6554195831500086,0.028199252025970515,56867.94908230166,62.015211649183925,13.319767601951169,4960.858368139697,252.14855706166745,-0.0,497097.14454347204,153.7943567098233,0.0,-28.344869806798954,246.4388694980963,-69.27460821654088,5.1598899923658195,-0.18492475729899946,92127.96595020195,152.11080103669678,1.2427554141106927,6.903065181776807,0.0,0.0,0.0,-0.0004834279624499324,450.0,0.0,0.0,153.7943567098233,,651053.9179441162,0.0,0.18002950593475564,6.112911778902558
1357,2020-02-29 06:00:00,0.0,5.383,50.117,11.983,0.0,0.0,0.0,4.483,790.104,pressSW_directSW_diffuseLW_in,273.419,0.0,0.25,7.5,0.0,-0.6545704190697064,0.02819925202597051,56602.48075763805,61.72571511192808,34.89196722001369,4974.178135741648,99.04379439488049,-0.0,497547.14454347204,60.599063974666116,0.0,-32.74886980679895,270.3930372939837,-182.03614089425122,5.176010827015316,-0.18497344528272583,92380.11450726361,151.63704757020162,1.2408186061261344,6.892306900935553,0.0,0.0,0.0,-0.0019031951398770293,450.0,0.0,0.0,60.59906397466611,,651503.9179441162,0.0,0.18002950593475564,6.112911778902558
1358,2020-02-29 07:00:00,0.0,5.85,45.117,9.783,4.255,21.894,0.0,4.183,789.474,pressSW_directSW_diffuseLW_in,249.55,26.149,0.25,7.5,0.0,-0.6537197055979995,0.028199252025970515,56468.544996023156,61.57965648421282,33.67591435792173,5009.070102961661,46.72408824817043,-0.0,497997.14454347204,28.63290377157953,16.510490863027876,-56.61786980679892,239.7104990266518,-175.96952945578965,5.184192127364529,-0.18487898287610643,92479.15830165849,151.39774543791924,1.2398391364521806,6.886866294581233,0.0,0.0,0.0,-0.0009632120253966556,450.0,0.0,-3.552713678800501e-15,28.632903771579524,,651953.9179441162,0.0,0.18002950593475564,6.112911778902558
1359,2020-02-29 08:00:00,0.0,5.6,41.917,11.467,72.469,95.79,0.0,3.8,789.101,pressSW_directSW_diffuseLW_in,234.799,168.259,0.25,7.5,0.0,-0.6528687548512112,0.02819925202597051,56388.14499341707,61.491979273082954,47.26136273341247,5042.746017319583,46.717360210845364,-0.0,498447.14454347204,28.65598752716786,73.37517869630256,-71.36886980679893,268.83866979041306,-247.1933839291211,5.189118813915272,-0.18472603754303543,92525.88238990666,151.25400441694637,1.2392504286627184,6.8835962317856625,0.0,0.0,0.0,-0.00057911834074053,450.0,0.0,0.0,28.655987527167866,,652403.9179441162,0.0,0.18002950593475564,6.112911778902558
1360,2020-02-29 09:00:00,0.137,5.533,41.45,11.967,153.052,166.488,0.0,3.767,788.607,pressSW_directSW_diffuseLW_in,228.257,319.54,0.25,7.5,0.0,-0.6520181041617169,0.09514054932534129,56294.16627047281,61.389494297135016,49.97023389887457,5090.007380052995,127.45176904296092,-0.0,498897.14454347204,78.2646949414324,135.7870885165066,-77.91086980679893,277.03069627945774,-261.6525245212698,5.194892427835069,-0.18458795429830288,92572.59975011752,151.08590041143364,1.2385615845011297,6.879769946988556,0.0,0.0,0.0,-0.000677568678878929,450.0,0.0,0.0,78.26469494143237,,652853.9179441162,0.0,0.18002950593475564,6.112911778902558
1361,2020-02-29 10:00:00,0.298,5.5,41.283,12.683,195.857,239.105,0.0,3.733,788.014,pressSW_directSW_diffuseLW_in,233.325,434.962,0.25,7.5,0.0,-0.6511676165878691,0.17143815728995693,56116.74426753097,61.19601337789637,53.61463038334438,5139.97761395187,238.8799668881177,-0.0,499347.14454347204,146.9987727780627,204.5117723792543,-72.84286980679894,291.6351853907053,-281.32661024732323,5.205836317940786,-0.18454125571554772,92700.05151916048,150.76828237858697,1.2372590259571872,6.87253469664901,0.0,0.0,0.0,-0.0012806020860435191,450.0,0.0,0.0,146.9987727780627,,653303.9179441162,0.0,0.18002950593475564,6.112911778902558
1362,2020-02-29 11:00:00,0.439,5.45,41.1,13.65,261.258,267.772,0.0,3.717,787.76,pressSW_directSW_diffuseLW_in,232.807,529.03,0.25,7.5,0.0,-0.6503164490296633,0.23468017632219546,55824.24967025951,60.87704435142803,57.88831272654179,5193.592244335215,298.9354937878826,-0.0,499797.14454347204,184.59694549647608,246.8130551291881,-73.36086980679895,310.91693882831015,-304.81156197206246,5.2240046754581435,-0.18462135761886997,92938.93148604859,150.24393138223343,1.2351056451260862,6.86057343052255,0.0,0.0,0.0,-0.0021156241978494525,450.0,0.0,-2.842170943040401e-14,184.59694549647614,,653753.9179441162,0.0,0.18002950593475564,6.112911778902558
1363,2020-02-29 12:00:00,0.547,5.417,41.367,13.65,315.827,277.186,0.0,3.717,787.386,pressSW_directSW_diffuseLW_in,225.945,593.013,0.25,7.5,0.0,-0.6494634273770522,0.28003365796839325,55467.425863745084,60.48792351553444,57.6413711062215,5251.480557061756,327.5541625985911,-0.0,500247.14454347204,203.1359260946724,274.22114257138776,-80.22286980679894,308.8876041651448,-304.81156197206246,5.2463848540410085,-0.18477371703973297,93237.86697983647,149.60301652202526,1.232468455174684,6.8459247764715965,0.0,0.0,0.0,-0.0025899271425721413,450.0,0.0,0.0,203.1359260946724,,654203.9179441162,0.0,0.18002950593475564,6.112911778902558
