When,h_ice,h_f,r_ice,ice,T_a,Discharge
2020-01-03 16:00:00,0.5063594554364692,2.5,6.715,0.0,0.6,5.0
2020-01-03 16:15:00,0.5063594554364692,2.5,6.714999999999999,21925.469999999998,0.4,5.0
2020-01-03 16:30:00,0.5066181395327407,2.5,6.718430495249597,21959.09039573757,0.35,5.0
2020-01-03 16:45:00,0.5074155641103755,2.5,6.718430495249597,21993.65433456576,0.1,5.0
2020-01-03 17:00:00,0.5082175262883251,2.5,6.718430495249597,22028.41495323567,0.1,5.0
2020-01-03 17:15:00,0.509112585753529,2.5,6.718430495249597,22067.21082367983,0.0,5.0
2020-01-03 17:30:00,0.5099198610636076,2.5,6.718430495249597,22102.20173720025,-0.05,5.0
2020-01-03 17:45:00,0.5107223564055654,2.5,6.718430495249597,22136.98546557693,-0.2,5.0
2020-01-03 18:00:00,0.5114678730217466,2.5,6.718430495249597,22169.299481773323,-0.05,5.0
2020-01-03 18:15:00,0.5122433591984923,2.5,6.718430495249597,22202.912512430907,0.1,5.0
2020-01-03 18:30:00,0.513009542920001,2.5,6.718430495249597,22236.122333176514,0.2,5.0
2020-01-03 18:45:00,0.5137284183662182,2.5,6.718430495249597,22267.281602209634,0.3,5.0
2020-01-03 19:00:00,0.514470147469653,2.5,6.718430495249597,22299.43145070597,0.5,5.0
2020-01-03 19:15:00,0.5152177894933346,2.5,6.718430495249597,22331.837591545733,0.6,5.0
2020-01-03 19:30:00,0.5159074738294307,2.5,6.718430495249597,22361.73158763286,0.6,5.0
2020-01-03 19:45:00,0.5166636175785139,2.5,6.718430495249597,22394.50623118116,0.5,5.0
2020-01-03 20:00:00,0.51735027446941,2.5,6.718430495249597,22424.26900428666,0.4,5.0
2020-01-03 20:15:00,0.5180077080224627,2.5,6.718430495249597,22452.7651075529,0.4,5.0
2020-01-03 20:30:00,0.5185903179159652,2.5,6.718430495249597,22478.018019595635,0.4,5.0
2020-01-03 20:45:00,0.5191415940949108,2.5,6.718430495249597,22501.912788657093,0.5,5.0
2020-01-03 21:00:00,0.5195725525365126,2.5,6.718430495249597,22520.592450196,0.55,5.0
2020-01-03 21:15:00,0.5200570213417198,2.5,6.718430495249597,22541.59148962493,0.6,5.0
2020-01-03 21:30:00,0.5203756119056929,2.5,6.718430495249597,22555.400626028866,0.7,5.0
2020-01-03 21:45:00,0.5206659270529885,2.5,6.718430495249597,22567.98417972593,0.7,5.0
2020-01-03 22:00:00,0.5208753028547186,2.5,6.718430495249597,22577.059461083023,0.7,5.0
2020-01-03 22:15:00,0.5210278055708715,2.5,6.718430495249597,22583.66960917738,0.7,5.0
2020-01-03 22:30:00,0.5211546712789957,2.5,6.718430495249597,22589.16853496671,0.7,5.0
2020-01-03 22:45:00,0.5212666245252439,2.5,6.718430495249597,22594.02108812781,0.7,5.0
2020-01-03 23:00:00,0.5213695629610309,2.5,6.718430495249597,22598.482899184808,0.7,5.0
2020-01-03 23:15:00,0.5214511013401235,2.5,6.718430495249597,22602.017136310362,0.8,5.0
2020-01-03 23:30:00,0.5215218724151282,2.5,6.718430495249597,22605.084670439446,0.8,5.0
2020-01-03 23:45:00,0.5216938486328745,2.5,6.718430495249597,22612.538886972026,0.8,5.0
2020-01-04 00:00:00,0.5218808065159568,2.5,6.718430495249597,22620.642475719535,0.85,5.0
2020-01-04 00:15:00,0.5220976633322488,2.5,6.718430495249597,22630.042017623582,0.9,5.0
2020-01-04 00:30:00,0.5223277310079771,2.5,6.718430495249597,22640.014177114583,1.05,5.0
2020-01-04 00:45:00,0.5225093561774568,2.5,6.718430495249597,22647.886622263155,1.1,5.0
2020-01-04 01:00:00,0.5227090312348581,2.5,6.718430495249597,22656.54143008211,1.1,5.0
2020-01-04 01:15:00,0.5229221835061197,2.5,6.718430495249597,22665.780400477066,1.1,5.0
2020-01-04 01:30:00,0.5231375030360628,2.5,6.718430495249597,22675.11330953229,1.1,5.0
2020-01-04 01:45:00,0.5233566413725173,2.5,6.718430495249597,22684.611742698962,1.1,5.0
2020-01-04 02:00:00,0.5235852061428952,2.5,6.718430495249597,22694.51875956701,1.2,5.0
2020-01-04 02:15:00,0.5238158857636062,2.5,6.718430495249597,22704.51744348369,1.2,5.0
2020-01-04 02:30:00,0.5240304242471056,2.5,6.718430495249597,22713.81649850149,1.2,5.0
2020-01-04 02:45:00,0.5242225277702833,2.5,6.718430495249597,22722.14312224752,1.2,5.0
2020-01-04 03:00:00,0.52439288678701,2.5,6.718430495249597,22729.527242072912,1.25,5.0
2020-01-04 03:15:00,0.5246279500466047,2.5,6.718430495249597,22739.715932456,1.4,5.0
2020-01-04 03:30:00,0.5247955462215765,2.5,6.718430495249597,22746.98029839359,1.4,5.0
2020-01-04 03:45:00,0.5249647752815257,2.5,6.718430495249597,22754.31544085106,1.4,5.0
2020-01-04 04:00:00,0.5251034873004222,2.5,6.718430495249597,22760.327838600442,1.4,5.0
2020-01-04 04:15:00,0.525227598062975,2.5,6.718430495249597,22765.707352757785,1.4,5.0
2020-01-04 04:30:00,0.5252411695651485,2.5,6.718430495249597,22766.295602209942,1.4,5.0
2020-01-04 04:45:00,0.5253698315071497,2.5,6.718430495249597,22771.872384789218,1.4,5.0
