time,d2m,fdir,sp,ssrd,strd,t2m,tcc,tp,u10,v10
2022-01-02 23:00:00,267.23682,,80245.24,,,273.95447,0.75188076,,1.0344199,0.44394478
2022-01-03 00:00:00,267.8448,,80211.92,,,273.891,0.8447805,,1.1743785,0.37732378
2022-01-03 01:00:00,268.29108,,80191.67,,,273.84937,0.98321456,,1.182967,0.54037756
2022-01-03 02:00:00,268.6931,,80153.65,,,273.45316,0.9066577,,1.2183632,0.2975098
2022-01-03 03:00:00,269.56396,,80127.38,,,274.13086,0.23963499,,1.2533841,0.1593842
2022-01-03 04:00:00,269.75885,,80066.68,,,273.87213,0.9850457,,1.1712934,-0.07043636
2022-01-03 05:00:00,269.66714,,80068.11,,,273.11267,0.948545,,1.122139,-0.123062566
2022-01-03 06:00:00,269.57227,,80029.86,,,272.70032,0.9581127,,1.0588928,-0.1845084
2022-01-03 07:00:00,269.4252,,80029.23,,,273.3211,0.99291956,,0.9668795,-0.41155916
2022-01-03 08:00:00,268.9564,,79993.94,,,272.3613,0.81470406,,0.80253124,-0.23487502
2022-01-03 09:00:00,269.04532,,80048.18,,,272.09778,0.9595776,,1.080906,-0.38262203
2022-01-03 10:00:00,269.76398,,80027.75,,,273.16388,0.9740131,,0.8238357,-0.4418812
2022-01-03 11:00:00,269.4181,,79950.48,,,272.983,0.88006043,,0.6729955,0.2051588
2022-01-03 12:00:00,268.62747,,79916.89,,,273.54062,0.8097447,,1.1546167,0.09101386
2022-01-03 13:00:00,268.65396,,79817.125,,,273.4852,0.9345826,,0.8175819,0.37258595
2022-01-03 14:00:00,268.58795,,79750.68,,,273.20462,0.8519982,,0.98380625,0.681273
2022-01-03 15:00:00,268.6512,,79756.195,,,272.96774,0.99375886,,1.0208285,0.19808853
2022-01-03 16:00:00,268.68323,,79696.89,,,272.40292,0.99555945,,0.72402596,0.64023614
2022-01-03 17:00:00,269.0643,,79670.89,,,272.74673,1.0,,0.98514044,0.6576568
2022-01-03 18:00:00,268.66464,,79655.13,,,272.4344,1.0,,0.8727816,0.26645887
2022-01-03 19:00:00,268.71246,,79618.445,,,272.63052,0.9996643,,0.62630093,0.4327198
2022-01-03 20:00:00,268.79272,,79501.08,,,272.28256,0.9773396,,0.5598862,0.8365276
2022-01-03 21:00:00,268.85953,,79466.016,,,272.1415,0.99700916,,0.46703905,0.50910795
2022-01-03 22:00:00,269.4438,,79396.516,,,272.61166,1.0,,0.22689548,1.5698687
2022-01-03 23:00:00,269.83633,,79356.414,,,272.8081,1.0,,0.25653818,1.3563025
2022-01-04 00:00:00,270.4194,,79266.17,,,272.77548,0.99804676,,0.23048094,1.6132379
2022-01-04 01:00:00,270.75223,,79187.375,,,273.16388,0.9993439,,0.623174,1.6711122
2022-01-04 02:00:00,271.27167,,79176.87,,,273.3837,1.0,,0.38753316,1.734526
2022-01-04 03:00:00,271.49026,,79099.15,,,273.37592,1.0,,0.45265543,1.6139668
2022-01-04 04:00:00,271.8575,,79025.016,,,273.2208,0.99949646,,0.48817664,1.4952298
2022-01-04 05:00:00,272.2975,,78997.49,,,273.44687,0.9986877,,0.51010644,1.3958814
2022-01-04 06:00:00,273.06635,,78972.4,,,273.90656,0.9598523,,0.07342875,1.5555094
2022-01-04 07:00:00,273.09717,,78930.73,,,274.0509,0.96941996,,-0.010079503,1.6274514
2022-01-04 08:00:00,272.34332,,78907.6,,,273.58823,0.99949646,,0.023273766,1.7705334
2022-01-04 09:00:00,272.5821,,78890.63,,,273.85925,0.99819934,,-0.2061134,2.0619457
2022-01-04 10:00:00,272.92917,,78865.76,,,274.82114,0.9643996,,0.45907593,2.0921948
2022-01-04 11:00:00,272.8849,,78844.93,,,275.3527,0.6105779,,-0.39397573,1.5920999
2022-01-04 12:00:00,272.68765,,78730.3,,,275.83994,0.7780813,,0.06454843,1.815652
2022-01-04 13:00:00,272.65128,,78659.18,,,276.04266,0.7046526,,-0.3847202,1.9740409
2022-01-04 14:00:00,272.05515,,78628.875,,,275.38562,0.69932705,,-0.028048575,2.1924179
2022-01-04 15:00:00,271.83023,,78611.05,,,275.24158,0.712908,,-0.50883603,2.0997024
2022-01-04 16:00:00,271.06296,,78564.08,,,274.52527,0.6738895,,-0.5808791,2.024116
2022-01-04 17:00:00,270.76172,,78557.125,,,274.3905,0.86390066,,-0.44346356,2.2452626
2022-01-04 18:00:00,270.43442,,78559.14,,,273.835,0.99771106,,-0.3904736,2.022804
2022-01-04 19:00:00,269.91696,,78534.805,,,273.40286,0.8683564,,-0.33285582,1.9046501
2022-01-04 20:00:00,269.86084,,78524.305,,,273.487,0.9864191,,-0.5319748,1.9951788
2022-01-04 21:00:00,269.7612,,78483.76,,,272.93448,0.9996643,,-0.44554818,1.8572719
2022-01-04 22:00:00,269.74344,,78450.625,,,272.41852,0.9929806,,-0.24376088,1.1880007
2022-01-04 23:00:00,269.8972,,78424.76,,,272.38617,1.0,,-0.20507109,1.1673
2022-01-05 00:00:00,269.41257,,78411.875,,,271.56204,0.99475074,,-0.2313785,0.79614675
2022-01-05 01:00:00,269.98575,,78345.914,,,271.38623,1.0,,0.18828905,0.16995318
2022-01-05 02:00:00,269.93475,,78364.51,,,270.66183,1.0,,0.9022992,-0.80443347
2022-01-05 03:00:00,269.4181,,78392.3,,,270.04703,1.0,,1.0330024,-1.22158
2022-01-05 04:00:00,268.95282,,78373.26,,,269.6014,1.0,,1.0576004,-1.0814136
2022-01-05 05:00:00,268.90143,,78390.77,,,269.399,1.0,,1.0925796,-1.2287233
2022-01-05 06:00:00,268.39307,,78395.58,,,269.23935,0.9993439,,1.2520499,-1.1207011
2022-01-05 07:00:00,267.72107,,78415.375,,,268.96713,0.9202692,,1.3789592,-1.3620381
2022-01-05 08:00:00,267.63608,,78466.74,,,268.74884,0.970244,,1.313962,-1.3102865
2022-01-05 09:00:00,266.97867,,78516.67,,,268.44998,0.88636255,,1.2120677,-1.7581196
2022-01-05 10:00:00,265.58563,,78546.93,,,267.56445,0.7042559,,1.0284163,-2.1486614
2022-01-05 11:00:00,264.7128,,78587.25,,,266.87476,0.81711507,,1.1036696,-1.9987278
2022-01-05 12:00:00,264.00204,,78595.555,,,266.66064,0.886622,,1.0751109,-2.1091554
2022-01-05 13:00:00,263.3336,,78634.93,,,266.19617,0.7921047,,1.1163439,-1.9673123
2022-01-05 14:00:00,263.08417,,78636.51,,,265.70474,0.5164116,,1.2017282,-1.9918761
2022-01-05 15:00:00,262.6841,,78642.43,,,264.93002,0.46831366,,1.0855755,-1.7876399
2022-01-05 16:00:00,262.5173,,78679.83,,,264.4419,0.37857264,,0.844473,-1.4212973
2022-01-05 17:00:00,261.98404,,78690.695,,,263.62973,0.7760823,,0.7555031,-1.4194021
2022-01-05 18:00:00,261.93106,,78723.61,,,263.10477,0.6354966,,0.64577085,-1.5908382
2022-01-05 19:00:00,260.64435,,78755.305,,,261.83264,0.82384443,,0.5136085,-1.4817955
2022-01-05 20:00:00,260.39648,,78777.484,,,261.92307,0.56142706,,0.5307021,-1.2048883
2022-01-05 21:00:00,260.2767,,78808.016,,,262.09167,0.6317428,,0.64364463,-1.2658969
2022-01-05 22:00:00,260.88705,,78841.42,,,262.00244,0.5078205,,0.4353534,-2.0740955
2022-01-05 23:00:00,260.73407,,78875.46,,,261.86676,0.5836754,,0.76004755,-1.5788114
2022-01-06 00:00:00,260.64594,,78874.24,,,262.21506,0.4674744,,0.48233986,-0.9389875
2022-01-06 01:00:00,260.57516,,78883.766,,,261.98987,0.6664429,,0.7979452,-1.1995674
2022-01-06 02:00:00,260.82776,,78947.92,,,262.43427,0.8645873,,0.647647,-0.7234533
2022-01-06 03:00:00,261.0017,,78967.86,,,262.70407,0.8803351,,0.671036,-0.82724786
2022-01-06 04:00:00,261.3875,,79008.13,,,262.86252,0.87801564,,0.701721,-0.6891953
2022-01-06 05:00:00,261.85715,,79049.484,,,262.99725,0.84798497,,0.58527637,-0.60333145
2022-01-06 06:00:00,261.78796,,79064.57,,,262.66904,0.7004868,,0.5207795,-0.80647445
2022-01-06 07:00:00,261.65277,,79114.19,,,262.55826,0.6605527,,0.352137,-0.5781845
2022-01-06 08:00:00,261.6757,,79148.94,,,262.68372,0.68142766,,0.22201756,-0.29325953
2022-01-06 09:00:00,262.54456,,79165.82,,,263.55307,0.4328201,,0.32324472,-0.6405051
2022-01-06 10:00:00,261.96466,,79177.984,,,263.58063,0.9106405,,0.20459047,-1.3771992
2022-01-06 11:00:00,261.65512,,79217.19,,,263.88818,0.7952024,,0.19900379,-1.424067
2022-01-06 12:00:00,261.5824,,79223.29,,,264.45868,0.79395115,,0.0670082,-1.2000048
2022-01-06 13:00:00,261.31122,,79224.95,,,264.1005,0.8016877,,0.052291095,-1.3368183
2022-01-06 14:00:00,261.0598,,79250.19,,,263.58392,0.81278133,,0.12312508,-1.6115389
2022-01-06 15:00:00,261.65317,,79284.445,,,263.89957,0.77850854,,0.15485239,-1.4497242
2022-01-06 16:00:00,262.0623,,79315.29,,,263.8208,0.72192633,,0.10327989,-0.9528365
2022-01-06 17:00:00,262.43192,,79352.83,,,263.55966,0.53769857,,0.22956374,-0.5676155
2022-01-06 18:00:00,261.71326,,79369.7,,,262.94156,0.6204202,,0.29230958,-0.24413201
2022-01-06 19:00:00,260.63684,,79374.914,,,262.0923,0.6705324,,0.3844897,-0.19449425
2022-01-06 20:00:00,258.9477,,79388.38,,,260.1044,0.70762825,,0.24265489,0.0304427
2022-01-06 21:00:00,258.0492,,79390.766,,,260.08316,0.7015397,,0.09981948,0.42280683
2022-01-06 22:00:00,257.71396,,79379.13,,,259.80194,0.74127537,,0.29543644,0.33264253
2022-01-06 23:00:00,256.4154,,79396.83,,,258.823,0.7549937,,0.30969498,0.15435484
2022-01-07 00:00:00,255.74219,,79385.555,,,258.40073,0.7859857,,0.17282146,0.3542907
2022-01-07 01:00:00,255.06622,,79378.51,,,257.59396,0.7281522,,0.20492399,0.4832322
2022-01-07 02:00:00,254.54285,,79390.0,,,257.4002,0.8521508,,0.22164232,0.6082376
2022-01-07 03:00:00,255.18996,,79366.875,,,257.8126,0.93325496,,0.20409018,0.6414753
2022-01-07 04:00:00,255.20024,,79359.56,,,257.6922,0.9615613,,0.2504095,0.36507833
2022-01-07 05:00:00,254.85197,,79375.45,,,257.37207,0.97138846,,0.39462075,0.10282196
2022-01-07 06:00:00,255.2785,,79369.62,,,258.04556,0.86928725,,0.50898075,0.09946905
2022-01-07 07:00:00,255.23936,,79391.44,,,258.38696,0.7834984,,0.55413276,0.09742814
2022-01-07 08:00:00,255.62044,,79395.7,,,259.5953,0.7251156,,0.546795,0.072791494
2022-01-07 09:00:00,256.58655,,79386.45,,,260.82584,0.50325793,,0.48717606,-0.0019202307
2022-01-07 10:00:00,255.64929,,79347.88,,,262.9206,0.15892756,,0.63113713,0.56362927
2022-01-07 11:00:00,257.1886,,79340.48,,,264.66858,0.53009933,,0.85627174,0.18423952
2022-01-07 12:00:00,256.6913,,79318.43,,,264.96176,0.7984374,,1.0510964,-0.10279928
2022-01-07 13:00:00,257.24554,,79256.516,,,265.9018,0.95364165,,1.0448427,-0.31250235
2022-01-07 14:00:00,258.0741,,79238.06,,,265.46518,0.9733875,,1.0758196,-0.22765899
2022-01-07 15:00:00,258.98407,,79236.266,,,265.08334,0.9740436,,0.92301995,-0.15302014
2022-01-07 16:00:00,260.0079,,79235.055,,,264.90097,0.99851984,,1.0678148,-0.048933953
2022-01-07 17:00:00,261.03726,,79255.484,,,264.34247,0.99771106,,1.1865108,-0.059721597
2022-01-07 18:00:00,261.7844,,79254.49,,,263.69324,0.9768361,,1.1421093,-0.12335412
2022-01-07 19:00:00,262.34454,,79268.33,,,263.91632,0.87775624,,1.3225088,-0.21694422
2022-01-07 20:00:00,262.68805,,79270.26,,,263.63602,0.78444445,,1.1145511,-0.5536208
2022-01-07 21:00:00,262.17654,,79260.875,,,263.2548,0.7948667,,0.954914,-0.40944538
2022-01-07 22:00:00,262.3817,,79226.12,,,263.60248,0.6651916,,0.83405006,0.17753369
2022-01-07 23:00:00,262.22397,,79181.67,,,263.8136,0.5720934,,0.87424076,0.43323
2022-01-08 00:00:00,261.54407,,79090.3,,,263.20688,0.75615335,,0.69296575,0.5932225
2022-01-08 01:00:00,260.74673,,79037.01,,,262.42886,0.9876245,,0.60804,0.6467233
2022-01-08 02:00:00,260.77875,,79014.734,,,262.48816,0.94811773,,0.6875042,0.32032418
2022-01-08 03:00:00,261.32584,,78998.08,,,263.26468,0.9322326,,0.6198387,0.34226394
2022-01-08 04:00:00,261.37488,,78958.92,,,263.03888,0.9795675,,0.63776606,0.22673409
2022-01-08 05:00:00,261.50412,,78999.695,,,263.09637,0.9593029,,0.75245965,0.11258915
2022-01-08 06:00:00,260.71985,,79050.25,,,263.18503,0.8486717,,0.7518343,0.16660026
2022-01-08 07:00:00,260.09726,,79095.42,,,262.9769,0.7291441,,1.3439382,-0.26592597
2022-01-08 08:00:00,260.2178,,79130.08,,,263.1416,0.7439763,,1.0264568,0.03073426
2022-01-08 09:00:00,261.1527,,79171.61,,,263.56805,0.92944014,,0.91555715,-0.09259476
2022-01-08 10:00:00,261.0855,,79217.945,,,263.6549,0.9641707,,1.0572668,-0.42139924
2022-01-08 11:00:00,261.72867,,79195.01,,,264.63174,0.98651063,,1.0154085,0.029276468
2022-01-08 12:00:00,261.56976,,79165.055,,,264.9579,0.95271087,,1.1072551,-0.02961824
2022-01-08 13:00:00,261.30054,,79132.87,,,264.91086,0.97625625,,0.97225773,0.024247095
2022-01-08 14:00:00,260.1759,,79093.086,,,263.72617,0.95278716,,1.1388156,-0.16380778
2022-01-08 15:00:00,259.3442,,78979.17,,,263.13293,1.0,,1.0585176,0.12804171
2022-01-08 16:00:00,259.8415,,78890.19,,,263.30722,0.9976958,,1.0111977,0.32068864
2022-01-08 17:00:00,260.28226,,78849.234,,,263.374,0.87185085,,0.8309232,0.43118912
2022-01-08 18:00:00,261.34164,,78810.625,,,264.16757,0.92570156,,0.7708039,0.7644398
2022-01-08 19:00:00,262.30185,,78776.766,,,264.90817,1.0,,0.6813755,1.1016266
2022-01-08 20:00:00,263.00903,,78651.32,,,265.20944,1.0,,0.16823542,1.6702375
2022-01-08 21:00:00,262.90863,,78485.87,,,264.58682,1.0,,-0.24717963,2.0634763
2022-01-08 22:00:00,263.0063,,78370.39,,,264.57697,0.9961851,,-0.6836072,2.398039
2022-01-08 23:00:00,264.25424,,78265.234,,,265.69128,0.99105793,,-0.63386905,2.3460689
2022-01-09 00:00:00,264.8626,,78203.32,,,266.15753,0.985534,,-0.6394558,2.4519043
2022-01-09 01:00:00,263.80914,,78181.81,,,265.3454,0.9825431,,-0.43445826,2.0569162
2022-01-09 02:00:00,263.4261,,78157.7,,,265.24985,1.0,,0.024232626,1.9948872
2022-01-09 03:00:00,263.05728,,78164.44,,,264.86505,0.99105793,,0.6139185,1.4676776
2022-01-09 04:00:00,262.80072,,78156.94,,,265.21243,0.99949646,,0.9336513,0.944404
2022-01-09 05:00:00,262.69043,,78165.24,,,265.34897,0.99983215,,1.5602759,-0.08683649
2022-01-09 06:00:00,261.74686,,78244.984,,,264.32748,1.0,,2.0485678,-0.43247843
2022-01-09 07:00:00,261.40018,,78288.984,,,264.17896,0.9856866,,1.6889778,-0.85552907
2022-01-09 08:00:00,261.1867,,78328.32,,,264.102,0.71206874,,1.327887,-0.9159545
2022-01-09 09:00:00,261.5492,,78353.19,,,264.58325,0.79556865,,1.6356959,-0.9139135
2022-01-09 10:00:00,263.07468,,78365.0,,,264.9381,0.598645,,1.2098998,-0.58824325
2022-01-09 11:00:00,263.44308,,78330.61,,,265.28967,0.7106954,,1.5775778,-1.1019684
2022-01-09 12:00:00,263.42648,,78318.93,,,265.15372,0.74530387,,1.5091203,-1.2789441
2022-01-09 13:00:00,263.71545,,78306.54,,,265.3385,0.9482856,,1.1907216,-1.1535013
2022-01-09 14:00:00,263.20157,,78300.7,,,264.73447,0.9571361,,0.7893567,-1.0300266
2022-01-09 15:00:00,263.31976,,78313.81,,,264.7743,0.92112374,,0.6503986,-1.0628997
2022-01-09 16:00:00,263.77948,,78347.67,,,264.86804,0.8429189,,0.8103276,-0.7534108
2022-01-09 17:00:00,263.91586,,78392.88,,,264.8174,0.97949123,,0.454198,-0.5297859
2022-01-09 18:00:00,264.11432,,78388.7,,,265.15253,0.9812614,,0.26133272,-0.29551908
2022-01-09 19:00:00,264.02576,,78428.305,,,265.2229,0.970305,,0.46699733,-0.18414396
2022-01-09 20:00:00,263.86407,,78443.125,,,265.13217,0.9552134,,0.379987,-0.17219007
2022-01-09 21:00:00,263.74667,,78443.08,,,264.92343,0.9704577,,0.58444256,-0.12736304
2022-01-09 22:00:00,262.68805,,78459.6,,,263.86154,0.9893794,,1.0246223,-0.8851222
2022-01-09 23:00:00,262.35956,,78497.0,,,263.77527,0.99752796,,1.0870347,-0.9491192
2022-01-10 00:00:00,262.22162,,78534.805,,,263.85074,0.9856866,,0.87407404,-0.5808815
2022-01-10 01:00:00,262.24533,,78540.734,,,264.08194,0.95483196,,0.9217692,-0.8897871
2022-01-10 02:00:00,261.97058,,78592.82,,,264.01843,0.67292815,,0.5884866,-0.85407126
2022-01-10 03:00:00,261.90417,,78628.11,,,264.00107,0.90212566,,0.5583436,-0.8566953
2022-01-10 04:00:00,262.42322,,78673.055,,,263.8187,0.9518716,,0.43218485,-1.0772588
2022-01-10 05:00:00,262.57184,,78707.984,,,263.79623,0.9322784,,0.48183954,-1.3347775
2022-01-10 06:00:00,262.42953,,78769.31,,,263.84177,0.882563,,0.4617442,-1.4170697
2022-01-10 07:00:00,262.46234,,78837.2,,,263.8241,0.89448065,,0.43964767,-1.5170741
2022-01-10 08:00:00,262.23743,,78936.43,,,263.72076,0.9177361,,0.29335186,-1.231493
2022-01-10 09:00:00,262.96478,,79005.484,,,264.64673,0.8993026,,0.31065387,-1.2239125
2022-01-10 10:00:00,262.68332,,79082.805,,,264.81262,0.41717914,,0.16948617,-1.3734089
2022-01-10 11:00:00,262.06625,,79140.14,,,264.17657,0.52900064,,-0.022128403,-1.5557784
2022-01-10 12:00:00,262.7707,,79170.49,,,265.01868,0.6159645,,0.009723961,-1.7898995
2022-01-10 13:00:00,262.9193,,79213.32,,,265.18967,0.61564404,,-0.0601511,-2.1084993
2022-01-10 14:00:00,262.36945,,79272.055,,,264.37302,0.5856439,,-0.05160433,-2.050625
2022-01-10 15:00:00,262.22083,,79355.695,,,264.18375,0.4344071,,0.067466855,-1.9493816
2022-01-10 16:00:00,262.8201,,79414.83,,,264.25592,0.48903605,,-0.06327802,-1.7854532
2022-01-10 17:00:00,262.8553,,79478.45,,,264.48233,0.7190423,,-0.15287322,-1.4309187
2022-01-10 18:00:00,261.6567,,79540.73,,,263.34164,0.87540627,,-0.15879345,-1.3734089
2022-01-10 19:00:00,261.26654,,79600.58,,,263.19012,0.8093327,,-0.020669162,-1.246071
2022-01-10 20:00:00,260.40875,,79643.68,,,262.4594,0.77319825,,0.10165393,-0.969674
2022-01-10 21:00:00,259.0655,,79678.57,,,261.1079,0.7037523,,0.09231502,-0.7590233
2022-01-10 22:00:00,259.14297,,79731.73,,,261.3993,0.8035951,,-0.053730607,-1.2271925
2022-01-10 23:00:00,258.49588,,79739.0,,,260.81235,0.8338089,,0.09752649,-1.0222273
2022-01-11 00:00:00,257.76062,,79732.445,,,260.29785,0.8526849,,0.1725713,-0.9631139
2022-01-11 01:00:00,257.2404,,79766.125,,,259.62018,0.87664235,,0.10282129,-0.9859283
2022-01-11 02:00:00,256.8712,,79781.25,,,259.2165,0.78037024,,0.08581114,-0.81646025
2022-01-11 03:00:00,256.84747,,79784.664,,,259.0949,0.6960615,,0.12003994,-0.7289928
2022-01-11 04:00:00,256.08453,,79783.54,,,258.50946,0.7484626,,0.17332178,-0.668859
2022-01-11 05:00:00,255.43149,,79788.26,,,257.88925,0.71586835,,0.24398902,-0.64334774
2022-01-11 06:00:00,255.14766,,79820.63,,,257.8042,0.7583355,,0.24895033,-0.64917886
2022-01-11 07:00:00,254.99547,,79864.945,,,257.76138,0.6744541,,0.16798526,-0.5642626
2022-01-11 08:00:00,255.24292,,79921.12,,,258.22525,0.9189416,,0.18670478,-0.58889925
2022-01-11 09:00:00,256.88422,,79965.875,,,260.29306,0.6930554,,0.18341115,-0.4935598
2022-01-11 10:00:00,257.86893,,80014.5,,,261.52808,0.35676682,,0.34046337,-0.6999829
2022-01-11 11:00:00,257.81833,,80056.08,,,265.15643,0.07690781,,0.19400081,-0.9991213
2022-01-11 12:00:00,258.08673,,80050.06,,,266.97958,0.1317504,,0.19337544,-1.24075
2022-01-11 13:00:00,258.45477,,80074.94,,,267.52283,0.102986276,,0.16156477,-1.3305498
2022-01-11 14:00:00,259.22797,,80065.64,,,267.36978,0.13715228,,0.20471555,-1.1495652
2022-01-11 15:00:00,259.06116,,80080.15,,,266.76877,0.086292416,,0.21822363,-0.98293984
2022-01-11 16:00:00,259.15088,,80102.414,,,266.14197,0.065600544,,0.22105864,-0.6897783
2022-01-11 17:00:00,258.4271,,80140.9,,,264.91116,0.02951184,,0.19571015,-0.55383945
2022-01-11 18:00:00,257.38983,,80159.71,,,263.52673,0.035478324,,0.21330401,-0.5872228
2022-01-11 19:00:00,256.5012,,80195.94,,,262.5325,0.010727435,,0.28989145,-0.60785055
2022-01-11 20:00:00,255.35321,,80212.33,,,262.10455,0.017899394,,0.3580572,-0.57505023
2022-01-11 21:00:00,254.07362,,80227.64,,,262.03867,0.008362204,,0.38765824,-0.56302357
2022-01-11 22:00:00,253.0063,,80244.25,,,261.38193,0.06199929,,0.5131499,-0.6781889
2022-01-11 23:00:00,251.41086,,80277.07,,,261.03455,0.1004532,,0.57539546,-0.75683665
2022-01-12 00:00:00,250.78273,,80290.14,,,260.97287,0.1502144,,0.40295905,-0.7953223
2022-01-12 01:00:00,249.83954,,80309.18,,,261.06628,0.09569225,,0.39916512,-0.7519531
2022-01-12 02:00:00,248.4611,,80328.8,,,261.33194,0.056795806,,0.5236979,-0.72549415
2022-01-12 03:00:00,248.14487,,80319.64,,,261.52478,0.06349474,,0.44323313,-0.7843889
2022-01-12 04:00:00,247.19179,,80335.17,,,262.0842,0.1004532,,0.44444218,-0.7369379
2022-01-12 05:00:00,247.26808,,80355.016,,,262.0776,0.08107367,,0.39299476,-0.78220224
2022-01-12 06:00:00,247.3938,,80408.13,,,262.00302,0.11922237,,0.38719964,-0.80035174
2022-01-12 07:00:00,247.33173,,80466.14,,,261.65506,0.19181177,,0.30235726,-0.70042014
2022-01-12 08:00:00,247.79424,,80523.39,,,261.51282,0.47835442,,0.2737568,-0.63532984
2022-01-12 09:00:00,248.94891,,80569.234,,,262.32495,0.77309144,,0.24144584,-0.62067914
