,time,ghi,sea,temp,RH,wind,ppt,Discharge,alb,vp_a,LW_in,SW_global,press,SW_direct,SW_diffuse,T_F,e_a,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,rain2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,rho_air,s_cone,vp_ice,Qr
18,2019-06-23 18:00:00,103.291,0.144,11.253,6.412,3.338,0.0,1000000,0.823,0.856,202.464,103.291,626.352,82.633,20.658,0.0,0.546,-4.973458859650373,-0.31168250074809084,0.07336453716306869,10503.85464239567,11.456012233986945,37.68911894472682,253.4290351516854,0.0,-0.04887064901590757,1019994044.7687066,-1.3050563827589348,4.729498728493068,-82.00695678896693,165.97436618518472,-90.9659644340398,0.0,0.9639999265700108,0.0,327.77403010751016,0.10485836137563163,10.214118499625496,0.0,0.0,0.0,0.0,-0.00011974826661387962,60000000.0,0.0,-1.3050563827589343,0.0,,1020004802.052384,0.0,916.8857738501295,0.01026602162286215,4.026833757355959,0.0
19,2019-06-23 19:00:00,0.0,0.0,11.784,5.34,3.517,0.0,1000000,0.817,0.739,199.665,0.0,626.352,0.0,0.0,0.0,0.534,-5.022329508666281,-0.36332495922108665,0.0016338019952586754,10466.165523450944,11.414906656804233,40.867098095098385,291.11815409641224,0.0,-0.051787378729038214,1079994044.7687066,-1.3829456026803797,0.0,-84.59865333873879,181.1240731022285,-98.87294717739091,0.0,0.9645818112208245,0.0,326.98949818796325,0.10473279618677069,10.201887355617254,0.0,0.0,0.0,0.0,-0.00012540827950655386,60000000.0,0.0,-1.3829456026803797,0.0,,1080004802.052384,0.0,916.8857738501295,0.01026602162286215,4.010041006057775,0.0
20,2019-06-23 20:00:00,0.0,0.0,11.583,5.086,3.274,0.0,1000000,0.812,0.694,197.366,0.0,626.352,0.0,0.0,0.0,0.53,-5.074116887395319,-0.4150605418764605,0.0016338019952586754,10425.298425355844,11.370335021753672,38.26076187876006,331.98525219151065,0.0,-0.4272174254990549,1139994044.7687066,-11.408541511120484,0.0,-86.67810113812217,167.11269455067398,-92.80898621390574,0.0,0.9658512902334506,0.0,326.1377489039777,0.10459630212209733,10.188591643832527,0.0,0.0,0.0,0.0,-0.00013630907199637293,60000000.0,0.0,-11.40854151112049,0.0,,1140004802.052384,0.0,916.8857738501295,0.01026602162286215,3.992315766815884,0.0
21,2019-06-23 21:00:00,0.0,0.0,10.813,5.0,2.967,0.0,1000000,0.808,0.648,193.423,0.0,626.352,0.0,0.0,0.0,0.525,-5.501334312894374,-0.46693181510677184,0.0016338019952586759,10387.037663477084,11.328605983120978,33.56555515499287,370.2460140702707,0.0,-0.7887603685169018,1199994044.7687066,-21.06329206033679,0.0,-88.81476456408348,148.32618867989473,-81.61965893030967,0.0,1.0449427541616294,0.0,325.3393114078154,0.10446818940562327,10.176112348426724,0.0,0.0,0.0,0.0,-0.00012794912202874004,60000000.0,0.0,-21.063292060336792,0.0,,1200004802.052384,0.0,916.8857738501295,0.01026602162286215,3.848796816763039,0.0
22,2019-06-23 22:00:00,0.0,0.0,9.18,6.062,1.906,0.0,1000000,0.803,0.705,191.429,0.0,626.352,0.0,0.0,0.0,0.531,-6.290094681411276,-0.5231195346354389,0.0016338019952586757,10353.47210832209,11.291997764177797,19.434400838351078,403.81156922526355,0.0,-1.621611189194492,1259994044.7687066,-43.30398870133107,0.0,-87.49642505076596,90.35387888549552,-47.359730527950674,0.0,1.1982879918900455,0.0,324.63804733713124,0.10435553885066333,10.165139202343623,0.0,0.0,0.0,0.0,-0.00011252319550554535,60000000.0,0.0,-43.30398870133107,0.0,,1260004802.052384,0.0,916.8857738501295,0.01026602162286215,3.596127225781896,0.0
23,2019-06-23 23:00:00,0.0,0.0,8.119,6.231,1.178,0.0,1000000,0.798,0.674,187.477,0.0,626.352,0.0,0.0,0.0,0.528,-7.9117058706057675,-0.587622350946761,0.0016338019952586754,10334.03770748374,11.27080166604581,10.164240443182099,423.2459700636146,0.0,6.983005086168176,1319994044.7687066,-50.1410537877644,0.0,-84.73025594527664,57.8667204501148,-24.80030265219101,0.0,1.5227843595884514,0.0,324.23167020890725,0.10429020303406969,10.158774924243122,0.0,0.0,0.0,0.0,-6.529147863551509e-05,59999173.09052435,826.909475649968,186.47624989746907,,-236.61730368523348,1320004802.052384,1.0,916.8857738501295,0.01026602162286215,3.1235853019586206,0.0
24,2019-06-24 00:00:00,0.0,0.0,6.988,6.509,0.677,0.0,1000000,0.793,0.652,183.701,0.0,626.352,0.0,0.0,0.0,0.526,-0.9287007844375914,-0.6696438815593216,0.0017628977403206572,11150.782942690525,12.161475409999339,11.9451278359266,433.4102105067967,0.0,-0.1626995009547433,1379993217.859231,-130.99228433599342,0.0,-118.32421538538225,16.42342883897557,-29.14533779045658,0.0,0.05384000086984885,0.0,324.2344769714236,0.11253172376580815,10.158774924243122,0.0,0.0,0.0,0.0,0.0027470288247278722,59999557.39965876,442.600341239488,-4.34481461763599,,-126.64746971835743,1380004802.052384,1.0,916.8939266630587,0.01026602162286215,5.661118450526687,0.0
25,2019-06-24 01:00:00,0.0,0.0,5.804,7.178,0.468,0.0,1000000,0.788,0.662,181.142,0.0,626.352,0.0,0.0,0.0,0.528,-1.0914002853923348,-0.6723314712063859,0.001830966107565207,11581.438156094086,12.631110881727942,8.11912633104497,445.3553383427233,0.0,0.3495801558124928,1439992775.2588897,-129.99215798018645,0.0,-120.16181238618282,9.892623924915034,-19.810046400015715,0.0,0.08707688109707569,0.0,324.2360428292268,0.11687732225558803,10.158774924243122,0.0,0.0,0.0,0.0,0.0014484439659697092,59999513.08360524,486.9163947628062,9.335415461282448,,-139.3275734414689,1440004802.052384,1.0,916.8978298534056,0.011077292744941123,5.585175147380472,0.0
26,2019-06-24 02:00:00,0.0,0.0,4.566,7.84,0.465,0.0,1000000,0.783,0.664,178.111,0.0,626.352,0.0,0.0,0.0,0.528,-0.741820129579842,-0.6765165701831501,0.0019066425928664932,12060.235424525847,13.15324646504294,8.334898499972944,453.4744646737683,0.0,-0.01970689959602562,1499992288.342495,-137.49950296579098,0.0,-124.74443431197199,7.5677657571140164,-20.33640040758545,0.0,0.013565996652438973,0.0,324.23785336427767,0.12170871114953685,10.158774924243122,0.0,0.0,0.0,0.0,0.0016103563896195348,59999521.30878,478.6912200015984,-0.5262681239437761,,-136.97323484184722,1500004802.052384,1.0,916.9018049329524,0.011505060711274294,5.749508810042218,0.0
27,2019-06-24 03:00:00,0.0,0.0,3.415,8.551,0.547,0.0,1000000,0.779,0.668,175.428,0.0,626.352,0.0,0.0,0.0,0.529,-0.7615270291758677,-0.6771426990195532,0.0019809836640982685,12530.591746027472,13.666176946044825,9.781280470218007,461.80936317374125,0.0,-0.13214163043811455,1559991809.651275,-144.18104213788376,0.0,-127.33980560689986,7.00654351224229,-23.86530576139301,0.0,0.017525718166796638,0.0,324.23970336895906,0.12645492402694053,10.158774924243122,0.0,0.0,0.0,0.0,0.0015819574293369524,59999508.44874477,491.5512552325254,-3.5288251191182987,,-140.65221701876547,1560004802.052384,1.0,916.9054224527653,0.011980648459794943,5.740128953770647,0.0
28,2019-06-24 04:00:00,0.0,0.0,2.473,9.264,0.554,0.0,1000000,0.774,0.676,173.463,0.0,626.352,0.0,0.0,0.0,0.53,-0.8936686596139822,-0.6779212275032462,0.0020571273191850852,13012.36172078978,14.191553978900505,9.771015075913715,471.59064364395925,0.0,0.0009466754748796894,1619991318.1000197,-146.79150255157603,0.0,-128.7177157473631,5.7215299767917545,-23.840114550709878,0.0,0.044797769705182844,0.0,324.2416716139204,0.13131630647775772,10.158774924243122,0.0,0.0,0.0,0.0,0.001620335287125039,59999486.90170814,513.0982918626989,0.02528094094741462,,-146.81678349252346,1620004802.052384,1.0,916.9088698909292,0.01244785173113401,5.677592982168296,0.0
29,2019-06-24 05:00:00,0.0,0.0,1.633,10.053,0.643,0.0,1000000,0.769,0.691,171.966,0.0,626.352,0.0,0.0,0.0,0.532,-0.8927219841391025,-0.6798375701537234,0.0021366765894880817,13515.688997576566,14.740439539888046,11.310489712613913,481.361658719873,0.0,-0.14064245674483147,1679990805.0017278,-152.78766878881933,0.0,-130.21891867720092,4.983125359701403,-27.596067788201168,0.0,0.044192316881350904,0.0,324.24380721308717,0.13639521641637462,10.158774924243122,0.0,0.0,0.0,0.0,0.0016928285567226772,59999479.15718436,520.8428156359066,-3.7558663881540006,,-149.03180240066533,1680004802.052384,1.0,916.9122101822493,0.012926391957398487,5.678038779965383,0.0
30,2019-06-24 06:00:00,0.0,0.0,0.852,10.953,0.893,0.0,1000000,0.765,0.712,170.808,0.0,626.352,0.0,0.0,0.0,0.534,-1.033364440883934,-0.6816576244393108,0.0022172048874866184,14025.221323499858,15.296091595831568,15.438320059712021,492.6721484324869,0.0,-0.3771178775951424,1739990284.1589122,-163.17990112695952,0.0,-130.75299252831297,5.167255295177903,-37.667155771362054,0.0,0.07299187753758825,0.0,324.2460516600373,0.14153673761847546,10.158774924243122,0.0,0.0,0.0,0.0,0.0017136859473721809,59999464.904634945,535.095365054774,-10.070993201005802,,-153.10890792595373,1740004802.052384,1.0,916.9153594322067,0.013426344951385633,5.612157412640562,0.0
31,2019-06-24 07:00:00,0.0,0.0,0.24,11.446,1.015,0.0,1000000,0.76,0.712,169.335,0.0,626.352,0.0,0.0,0.0,0.535,-1.4104823184790765,-0.6845545916410533,0.0022993315173986963,14544.878368494921,15.86278438447952,16.931510806750676,508.1104684921989,0.0,-0.13640511987314555,1799989749.0635471,-166.57436800252532,0.0,-130.55776890459808,5.142795104889997,-41.31001184276396,0.0,0.15061763994670585,0.0,324.24842621933516,0.1467804201653952,10.158774924243122,0.0,0.0,0.0,0.0,0.0017477245620930895,59999430.57133222,569.4286677729808,-3.642732481799513,,-162.9316355207258,1800004802.052384,1.0,916.9183679206997,0.013932461214462889,5.438925792442841,0.0
32,2019-06-24 08:00:00,0.0,0.0,-0.468,12.475,1.166,0.001,1000000,0.85,0.737,168.481,0.0,626.352,0.0,0.0,0.0,0.537,-1.546887438352222,-0.6903189064571202,0.002386646174456423,15097.375525461151,16.465289677131977,19.09971342119441,525.0419792989495,0.0,-0.198070384377412,1859989179.6348794,-173.3692260676594,0.0,-130.8100733002634,3.862853932221894,-46.599681677981216,0.0,0.17767497836331436,0.0,324.2510455534833,0.15235548049931297,10.158774924243122,0.0,0.32421458597689684,0.0,0.0,0.0018581594972642919,59999412.574685305,587.4253146930981,-5.2895357936986045,,-168.0796902739608,1860004802.052384,1.0,916.9213431106122,0.014448633940605889,5.377476855769112,-0.0
33,2019-06-24 09:00:00,40.919,0.071,-0.904,13.23,1.169,0.0,1000000,0.848,0.757,168.089,40.919,626.352,32.735,8.184,0.0,0.54,-1.744957822729634,-0.6968699467263252,0.037936260291430976,15666.025341319033,17.086112237742626,18.708027772736738,544.141692720144,0.0,0.0357343455661233,1919988592.2095647,-171.30402036819441,1.432728209057279,-130.32997898632436,3.0195388604578577,-45.64364861627798,0.0,0.2173401648927949,0.0,324.2538466284899,0.1581000329111673,10.158774924243122,0.0,0.0,0.0,0.0,0.0019146354934675054,59999397.96563573,602.034364267486,0.9542613557236734,,-172.2582817239181,1920004802.3765986,1.0,916.886482035002,0.014997426523913678,5.289374167448301,-0.0
34,2019-06-24 10:00:00,214.092,0.259,-1.167,13.756,1.16,0.001,1000000,0.85,0.772,167.936,214.092,626.352,171.274,42.818,0.0,0.541,-1.7092234771635109,-0.7045926682479395,0.1305234528322173,16249.351677813782,17.722237118525722,18.572641952961796,562.8497204928807,0.0,0.012392372672375697,1979987990.1752005,-164.03637634538512,9.775991079057778,-130.64017449133573,1.9324580051219216,-45.31291961538232,0.0,0.20826867715323474,0.0,324.25682424331404,0.16398617969447482,10.158774924243122,0.0,0.32421458597689684,0.0,0.0,0.001961811362910151,59999425.53893319,574.461066811719,0.3309313373976721,,-164.36730768278278,1980004802.3765986,1.0,916.8905465567731,0.015562903410122213,5.305171076716376,-0.0
35,2019-06-24 11:00:00,379.728,0.423,-1.368,14.258,1.164,0.0,1000000,0.848,0.789,167.963,379.728,626.352,303.783,75.946,0.0,0.543,-1.696831104491135,-0.7117274569469866,0.20764296739703286,16805.56431725852,18.329496900710495,18.594871453300897,581.4223624458425,0.0,-0.0020739448216720727,2039987415.7141337,-153.5222545140148,21.131709341845472,-130.66770308007787,1.176317230153666,-45.36674252124548,0.0,0.20416451530939567,0.0,324.2597682542471,0.16960523394234306,10.158774924243122,0.0,0.0,0.0,0.0,0.0018727740999803931,59999463.630905695,536.3690943018591,-0.055381624044336775,,-153.4668728899705,2040004802.7008133,1.0,916.8590064578965,0.016142318430850813,5.310659344332511,-0.0
36,2019-06-24 12:00:00,506.789,0.55,-1.265,14.956,1.149,0.0,1000000,0.843,0.834,169.544,506.789,626.352,405.431,101.358,0.0,0.547,-1.698905049312807,-0.7184902220037772,0.26363965371786086,17323.338540107077,18.89413607693121,18.173986558738083,600.0172338991434,0.0,0.038475913153778865,2099986879.3450394,-138.98675428141613,32.694573086098316,-129.0775768428712,1.5326128085324497,-44.33950427653968,0.0,0.20314094336399768,0.0,324.2625945957855,0.17482991414467935,10.158774924243122,0.0,0.0,0.0,0.0,0.0017413173988886311,59999510.64393574,489.3560642596591,1.0274469886574877,,-140.0142012700736,2100004802.7008133,1.0,916.8632251600009,0.016695441645979716,5.309740486443454,-0.0
37,2019-06-24 13:00:00,580.158,0.627,2.698,12.791,0.669,0.0,1000000,0.838,0.949,182.634,580.158,626.352,464.126,116.032,0.0,0.556,-1.6604291361590282,-0.7250180213431502,0.2955911818958468,17794.520617808,19.4079657579519,10.352915431942977,618.1912204578815,0.0,0.7145676473145297,2159986389.988975,-91.23327309577923,41.022215567951875,-116.1569212465129,8.965707488606476,-25.258046168488363,0.0,0.1937712626636822,0.0,324.2652411025325,0.17958444743755195,10.158774924243122,0.0,0.0,0.0,0.0,0.0015846097872041344,59999614.441186644,385.55881335818725,19.081633874773104,,-110.31490697055233,2160004802.7008133,1.0,916.8668597077037,0.017209743837070496,5.326810785982021,0.0
38,2019-06-24 14:00:00,592.189,0.64,6.549,5.674,0.564,0.0,1000000,0.833,0.551,178.276,592.189,626.352,473.751,118.438,0.0,0.514,-0.9458614888444985,-0.7310799042733112,0.30085298909728786,18169.726515734244,19.817132897081258,10.174386382657579,628.5441358898245,0.0,0.016319698771639333,2219986004.4301615,-91.86849161189372,43.581556541117486,-123.67306446871856,13.000855307518618,-24.822322975529847,0.0,0.04448398371858241,0.0,324.26739930798857,0.1833705245311826,10.158774924243122,0.0,0.0,0.0,0.0,0.0012618285504118535,59999677.38748667,322.6125133319385,0.4357984096026897,,-92.30429002149641,2220004802.7008133,1.0,916.8695900712434,0.01767776614569811,5.653064199876916,0.0
