,When,tcc,strd_reanalysis-era5-land,v10,fdir,tp,strd,u10,d2m,ssrd_reanalysis-era5-land,ssrd,t2m,sp
0,2019-01-01 00:00:00,0.71726477146,24828656.0,0.10747307539,0.0,0.00015249484568,923351.0,-1.0964736938,269.40551758,2949491.0,0.0,270.15087891,89073.5
1,2019-01-01 01:00:00,0.48004442453,956204.1875,0.039796620607,0.0,1.7999736883e-06,956896.4375,-1.1406726837,269.39135742,0.0,0.0,270.13208008,89060.625
2,2019-01-01 02:00:00,0.5096129775,1958944.0,0.099666595459,0.0,4.5792012315e-06,1003142.5625,-1.2051944733,269.42333984,0.0,0.0,269.98071289,89075.75
3,2019-01-01 03:00:00,0.70612829924,2982855.0,0.33632993697999997,0.0,8.4868643171e-06,1024676.125,-1.1074581146,269.57397461,0.0,0.0,270.33984375,89047.75
4,2019-01-01 04:00:00,0.67738515139,3960905.0,0.53785198927,0.0,1.0298446796e-05,978718.75,-1.0310811996,269.0300293,0.0,0.0,269.87207031,89009.6875
5,2019-01-01 05:00:00,0.84037834406,4904853.0,0.47956752776999995,0.0,1.4862373972999999e-05,944168.3125,-1.0067367554,268.49658203,0.0,0.0,269.6953125,88987.375
6,2019-01-01 06:00:00,0.7983673810999999,5856933.0,0.31783306599,0.0,2.1930929505999996e-05,952882.4375,-0.9158679842899999,268.37646484,0.0,0.0,269.88867188,88981.3125
7,2019-01-01 07:00:00,0.67234474421,6812694.0,0.60968500376,0.0,2.1930929505999996e-05,956037.6875,-0.68435132504,268.17382812,0.0,0.0,270.47509766,89065.625
8,2019-01-01 08:00:00,0.64014071226,7728892.0,0.72653895617,18237.375,2.1930929505999996e-05,915761.5,-0.57254481316,267.94433594,47404.472656,47682.410156,270.46044922,89065.75
9,2019-01-01 09:00:00,0.54655528069,8648020.0,0.4905450344100001,133137.3125,2.1930929505999996e-05,918452.1875,-0.35740560293000007,269.20532227,357084.75,310629.0625,272.44775391,89082.5
10,2019-01-01 10:00:00,0.62968677282,9566081.0,0.077495396137,381343.1875,2.1930929505999996e-05,917358.3125,-0.0080045573413,270.65991211,1014638.125,659691.6875,274.59619141,89055.1875
11,2019-01-01 11:00:00,0.26998829841999994,10417115.0,-0.28126788139000003,723184.3125,2.1930929505999996e-05,849891.1875,0.21381384134,271.57543945,1998175.0,985580.75,276.18334961,89023.0
12,2019-01-01 12:00:00,0.088437616825,11295752.0,-0.44183683395,766406.4375,2.1930929505999996e-05,878524.0625,0.33444565535,272.49267578,3075237.0,1076456.0,276.58056641,89011.3125
13,2019-01-01 13:00:00,0.089151501656,12179953.0,-0.39202785492,757661.375,2.2114269086e-05,884257.25,0.41489970684,272.72143555,4072955.0,996831.6875,276.89697266,88985.6875
14,2019-01-01 14:00:00,0.13011848927,13047774.0,-0.26573073864,587635.5625,2.2114269086e-05,867522.625,0.42066037655,273.00097656,4885951.0,812629.3125,276.81201172,88987.875
15,2019-01-01 15:00:00,0.15825945139,13896850.0,-0.20793396235,302571.0625,2.2114269086e-05,848547.3125,0.40685755013999997,273.20922852,5340578.0,455003.8125,276.16625977,88988.4375
16,2019-01-01 16:00:00,0.06355124712,14748406.0,-0.48798280953999995,48717.449219,2.2114269086e-05,851221.875,0.14424586295999997,272.75048828,5436013.0,95529.875,275.08374023,88993.625
17,2019-01-01 17:00:00,0.10453474522,15571792.0,-0.56037324667,0.0,2.2287189495000002e-05,823110.9375,-0.22872161864999999,272.42675781,5436013.0,0.0,274.30322266,89021.4375
18,2019-01-01 18:00:00,0.10547029972000001,16427364.0,-0.31619155407,0.0,2.231101098e-05,855581.3125,-0.39958482981,272.10107422,5436013.0,0.0,273.51025391,89033.5
19,2019-01-01 19:00:00,0.14922004938,17307823.0,-0.23508566618,0.0,2.2781998268000002e-05,880294.0,0.013806089758999999,271.24047852,5436013.0,0.0,272.73046875,89028.75
20,2019-01-01 20:00:00,0.15524429083,18196880.0,-0.24553394318000005,0.0,2.2972686565000005e-05,889136.625,0.064634263515,271.19873047,5436013.0,0.0,272.60693359,89025.25
21,2019-01-01 21:00:00,0.41582369803999997,19096537.0,-0.15091818570999999,0.0,2.4868408218000005e-05,899474.9375,0.050545666366999996,271.140625,5436013.0,0.0,272.48657227,89005.3125
22,2019-01-01 22:00:00,0.61470085382,20011254.0,-0.27736657858,0.0,5.2637667977e-05,914639.625,0.017899062485,271.11328125,5436013.0,0.0,272.37695312,88986.875
23,2019-01-01 23:00:00,0.77251917124,20984329.0,-0.29284203053,0.0,7.0634356234e-05,972366.6875,0.074382543564,271.26782227,5436013.0,0.0,272.51855469,88992.5
24,2019-01-02 00:00:00,0.75534754992,21953018.0,-0.070683956146,0.0,9.9304757896e-05,967774.5625,0.13709926605,271.51757812,5436013.0,0.0,272.60009766,88982.4375
25,2019-01-02 01:00:00,0.84837317467,986626.375,0.27359670401,0.0,5.8398232795000005e-05,985087.4375,0.27858948708000003,270.73193359,0.0,0.0,271.69775391,88963.125
26,2019-01-02 02:00:00,0.96391677856,1975906.0,0.35863393545,0.0,0.00012792338384000001,987702.625,0.27160435915,270.69116211,0.0,0.0,271.58740234,88967.75
27,2019-01-02 03:00:00,0.9549165368100001,2989320.0,0.073284029961,0.0,0.00021523295436,1011000.1875,0.34755003452,270.84277344,0.0,0.0,271.77807617,88939.5
28,2019-01-02 04:00:00,0.83410143852,4036943.0,-0.66683346033,0.0,0.00039013964123999997,1045511.6875,0.55083966255,270.25927734,0.0,0.0,270.98901367,88931.3125
29,2019-01-02 05:00:00,0.84142249823,4989948.0,-1.4173021316999999,0.0,0.00065430835821,951226.625,0.34626293181999995,269.47631836,0.0,0.0,270.02636719,88904.625
30,2019-01-02 06:00:00,0.8300406932800001,6008890.0,-1.6281805038,0.0,0.0010127834976,1017475.5,0.051529500633,269.66015625,0.0,0.0,270.08154297,88936.875
31,2019-01-02 07:00:00,0.8294627070399999,6969668.0,-1.7172422409,0.0,0.0013218442909000002,960454.4375,0.045133724809,269.08056641,0.0,0.0,269.89794922,88978.3125
32,2019-01-02 08:00:00,0.6352776289000001,7946053.0,-1.4744300841999998,3079.7419434,0.0016109608114000002,974272.375,0.007574506104,269.00146484,20885.90625,21132.835938,269.64868164,89025.125
33,2019-01-02 09:00:00,0.7292822003399999,8941648.0,-1.3847475052,53588.1875,0.0018342842814000001,994380.5,-0.15102142095999999,268.92871094,217653.9375,198527.5,269.98461914,89086.0
34,2019-01-02 10:00:00,0.54254859686,9948613.0,-1.3543558121000001,52696.71875,0.0019906922244,1005828.0,-0.26563972235,268.43310547,532629.0,316923.5625,270.12963867,89096.8125
35,2019-01-02 11:00:00,0.5451518893199999,10893991.0,-1.2471666336,270856.75,0.0020797429606,944714.8125,-0.10389232635,267.22265625,1086906.0,553687.3125,270.33666992,89102.6875
36,2019-01-02 12:00:00,0.57640558481,11759792.0,-1.6611137390000001,543507.0625,0.0021180538461,865260.5625,0.024979315698,265.87182617,1998935.0,910169.6875,270.77929688,89064.0625
37,2019-01-02 13:00:00,0.51809495687,12612969.0,-1.7946033478,421749.375,0.0021539276931,852650.9375,-0.021141272037999998,265.45800781,2784453.0,784112.3125,270.57299805,89084.625
38,2019-01-02 14:00:00,0.73367542028,13540006.0,-1.6430244446000002,143777.5625,0.0022004304919,924780.25,-0.0043493025005,265.17919922,3267826.0,486071.5625,270.1496582,89080.0
39,2019-01-02 15:00:00,0.60307431221,14467927.0,-1.2962217331,78568.9375,0.0022468129173000002,926689.8125,-0.046850606799,264.90478516,3521337.0,254976.75,269.63891602,89106.4375
40,2019-01-02 16:00:00,0.61573290825,15352655.0,-1.1361408234,13796.175781,0.0022891543340000002,882889.5625,-0.15130591392999998,264.90600586,3573265.0,52231.996094,268.91430664,89111.0625
41,2019-01-02 17:00:00,0.62401938438,16263480.0,-1.1124715805,0.0,0.0023300442845000002,910488.5625,-0.15638303757000002,264.80786133,3573265.0,0.0,268.34301758,89145.875
42,2019-01-02 18:00:00,0.7334497570999999,17184753.0,-0.9963084459299999,0.0,0.0023912307806,920784.125,-0.27209496498,264.89990234,3573265.0,0.0,268.06079102,89185.125
43,2019-01-02 19:00:00,0.70342499018,18107075.0,-0.90085786581,0.0,0.0025726272725,921674.4375,-0.12917810678,265.11938477,3573265.0,0.0,268.13061523,89218.6875
44,2019-01-02 20:00:00,0.75490969419,18997897.0,-0.71674799919,0.0,0.0026597508695000004,889466.3125,-0.50439584255,265.11181641,3573265.0,0.0,268.09594727,89229.0
45,2019-01-02 21:00:00,0.75540608168,19865083.0,-0.8244181275399999,0.0,0.0027025223244,866147.5,-0.7672612667100001,264.63427734,3573265.0,0.0,267.29125977,89205.1875
46,2019-01-02 22:00:00,0.6008167266800001,20701971.0,-0.97989815474,0.0,0.0027246808168,836207.8125,-0.8813316226000001,264.23876953,3573265.0,0.0,266.59204102,89179.8125
47,2019-01-02 23:00:00,0.33001607656,21545327.0,-1.0701580048000001,0.0,0.0027358073276,843000.625,-1.0519990921,263.84082031,3573265.0,0.0,266.02978516,89166.1875
48,2019-01-03 00:00:00,0.53781080246,22422902.0,-0.9511690735799999,0.0,0.0027411771006999996,877272.1875,-1.1203470229999999,263.59570312,3573265.0,0.0,265.90966797,89138.3125
49,2019-01-03 01:00:00,0.40503954886999993,814650.875,-1.0203428268,0.0,2.5762219593e-06,814575.4375,-1.1612510681000001,263.27001953,0.0,0.0,265.51049805,89128.625
50,2019-01-03 02:00:00,0.37527716159999996,1603680.0,-0.9860017895700001,0.0,3.6936462493e-06,789295.25,-1.1396436691,263.05273438,0.0,0.0,265.12084961,89142.8125
51,2019-01-03 03:00:00,0.32420110703,2377177.0,-0.7655119895899999,0.0,4.3328218453e-06,773147.0,-1.161737442,262.97851562,0.0,0.0,264.91357422,89115.4375
52,2019-01-03 04:00:00,0.34236776829000004,3146693.0,-0.7154079079600001,0.0,4.7619287216e-06,768913.0,-1.4616365433,262.22998047,0.0,0.0,264.14916992,89083.125
53,2019-01-03 05:00:00,0.27364391088,3897370.0,-0.68706786633,0.0,5.4056008594e-06,751034.5625,-1.3561887741,262.58862305,0.0,0.0,264.63134766,89069.1875
54,2019-01-03 06:00:00,0.29556506872,4646872.0,-0.7341544032100001,0.0,5.8466539485e-06,749064.4375,-1.3261375427,262.36572266,0.0,0.0,264.40600586,89060.5
55,2019-01-03 07:00:00,0.27805340289999997,5390282.0,-0.73986190557,0.0,6.4961795943e-06,742213.625,-1.2547645568999999,262.41162109,0.0,0.0,264.66064453,89131.75
56,2019-01-03 08:00:00,0.3333581686,6178352.0,-0.7177196145100001,25113.445312,7.6076930782e-06,786399.25,-1.2405776978,262.44750977,58529.05078099999,58902.851562,264.96044922,89181.125
57,2019-01-03 09:00:00,0.12076318264000001,6949804.0,-0.96496427059,175179.5625,8.2364531409e-06,770030.8125,-1.3599872589,262.42456055,426071.5625,369544.8125,265.47387695,89170.25
58,2019-01-03 10:00:00,0.083145201206,7703230.0,-1.0934677123999998,524342.375,8.4480552687e-06,752479.4375,-1.356713295,262.89135742,1214719.0,790789.75,266.61132812,89193.875
59,2019-01-03 11:00:00,0.069767355919,8427557.0,-1.3455886841,833108.375,8.5195624706e-06,723769.125,-1.2806739806999998,263.4675293,2314326.0,1101875.0,268.12353516,89118.625
60,2019-01-03 12:00:00,0.013732139021000001,9152184.0,-1.7084445953,936280.1875,8.5195624706e-06,723884.4375,-1.1974163055,263.47192383,3525623.0,1213526.0,269.31445312,89071.3125
61,2019-01-03 13:00:00,0.036491066217,9871614.0,-1.8427276611,885337.625,8.5195624706e-06,718547.5625,-1.1532802582,263.32202148,4669121.0,1145597.0,269.53173828,89057.0
62,2019-01-03 14:00:00,0.079776287079,10588520.0,-1.8277387619,664236.125,8.5195624706e-06,715936.6875,-1.0965118408,263.15991211,5558661.0,891384.4375,269.25024414,89058.5
63,2019-01-03 15:00:00,0.026453185827,11302665.0,-1.6667871475,343784.0,8.5195624706e-06,713367.625,-0.9950633049,263.09423828,6067646.0,510276.0,268.54223633,89077.625
64,2019-01-03 16:00:00,0.31142860651,12009318.0,-1.4819593430000002,57664.66796900001,8.5195624706e-06,705619.25,-0.96116119623,262.82641602,6176670.0,109338.3125,267.42407227,89086.8125
65,2019-01-03 17:00:00,0.85390663147,12729149.0,-1.3821725845,0.0,8.5165729615e-06,719058.3125,-0.9802401065799999,262.50683594,6176670.0,0.0,266.43652344,89093.0
66,2019-01-03 18:00:00,0.85132342577,13433252.0,-1.2363767624,0.0,8.5165729615e-06,703894.5625,-1.0232887268000002,262.34863281,6176670.0,0.0,265.84570312,89109.75
67,2019-01-03 19:00:00,0.79579859972,14151103.0,-1.1047792435,0.0,8.5165729615e-06,717629.25,-0.8717657327700001,262.23242188,6176670.0,0.0,265.74194336,89141.9375
68,2019-01-03 20:00:00,0.18551915884,14892562.0,-1.0978918076000002,0.0,8.5165729615e-06,741565.125,-0.9724252224,261.9777832,6176670.0,0.0,265.39257812,89165.0
69,2019-01-03 21:00:00,0.190977633,15612182.0,-1.0242261887000002,0.0,8.6238487711e-06,719520.375,-1.099111557,261.91162109,6176670.0,0.0,265.19921875,89139.0
70,2019-01-03 22:00:00,0.09654313325899999,16338378.0,-0.9003736376799999,0.0,8.7609214461e-06,726196.4375,-1.1351718903,261.9609375,6176670.0,0.0,265.15917969,89126.0625
71,2019-01-03 23:00:00,0.025829222053,17057243.0,-0.8467906117399999,0.0,8.7966745923e-06,718891.9375,-1.1579723358,261.77612305,6176670.0,0.0,264.72998047,89059.5625
72,2019-01-04 00:00:00,0.021137788892,17772989.0,-0.9246407151200001,0.0,8.7966745923e-06,715790.5625,-1.2329082489,261.34008789,6176670.0,0.0,264.05029297,89058.875
73,2019-01-04 01:00:00,0.41256976128,705941.4375,-0.9274969101,0.0,0.0,705282.5,-1.2384786606,261.42700195,0.0,0.0,263.98388672,89064.4375
74,2019-01-04 02:00:00,0.9692989587799999,1411979.0,-0.8229827284800001,0.0,0.0,705892.125,-1.2658433914,261.32519531,0.0,0.0,263.71411133,89066.4375
75,2019-01-04 03:00:00,0.98116868734,2135169.0,-0.70991283655,0.0,0.0,722832.25,-1.2502794266,261.24926758,0.0,0.0,263.64697266,89030.625
76,2019-01-04 04:00:00,0.9695235490799999,2855787.0,-0.68145412207,0.0,0.0,720405.8125,-1.2368755341,261.04174805,0.0,0.0,263.3894043,88994.25
77,2019-01-04 05:00:00,0.9506339430799999,3605736.0,-0.7924836874,0.0,0.0,749389.75,-1.276517868,260.77197266,0.0,0.0,263.09863281,88986.3125
78,2019-01-04 06:00:00,0.78903919458,4370174.0,-0.7925083637199999,0.0,0.0,764625.625,-1.2708101273,260.72705078,0.0,0.0,263.07202148,88995.625
79,2019-01-04 07:00:00,0.1773404479,5175608.0,-0.54293829203,0.0,1.0879912224e-06,805217.875,-1.1191415787,262.0144043,0.0,0.0,264.22119141,89076.3125
80,2019-01-04 08:00:00,0.59135991335,5982467.0,-0.46878039836999996,13678.429688,1.7018664948e-06,807589.75,-1.150138855,261.94775391,51106.445312,51282.113281,264.18139648,89095.5625
81,2019-01-04 09:00:00,0.21981817484000002,6763412.0,-0.64597040415,206773.0625,1.812132723e-06,780776.0625,-1.2270431519,262.43652344,434671.875,384418.0625,265.55834961,89122.625
82,2019-01-04 10:00:00,0.0037580467761,7576229.0,-0.82581657171,437651.3125,1.812132723e-06,812406.5,-1.1601057053000001,263.11230469,1169531.0,736560.6875,266.82861328,89125.9375
83,2019-01-04 11:00:00,0.015889462083999998,8336817.0,-1.0880975723000001,801281.8125,1.812132723e-06,759221.75,-1.0685281754,264.10791016,2242514.0,1075649.0,268.54150391,89110.8125
84,2019-01-04 12:00:00,0.005039971321800001,9083437.0,-1.2175683975,951982.1875,1.812132723e-06,745491.6875,-0.95923751593,264.640625,3452997.0,1213445.0,269.66748047,89059.75
85,2019-01-04 13:00:00,0.14387017488,9834244.0,-1.2545690536,868426.3125,1.8002183424e-06,749691.25,-0.8807018995299999,264.99438477,4583784.0,1132222.0,270.11791992,89045.5625
86,2019-01-04 14:00:00,0.9476503729799999,10590040.0,-1.2534532547,662337.5,1.8002183424e-06,754813.4375,-0.7942209839800001,265.21972656,5469993.0,888034.3125,270.01049805,89072.3125
87,2019-01-04 15:00:00,0.9994111657100001,11349140.0,-0.99911135435,330259.6875,1.8002183424e-06,758035.625,-0.61785209179,265.45288086,5970276.0,501466.9375,269.33374023,89094.9375
88,2019-01-04 16:00:00,0.9906358122799999,12139917.0,-0.7941850423800001,28618.632812,1.8002183424e-06,789616.5,-0.54571557045,265.25268555,6068841.0,99062.3125,268.25195312,89119.9375
89,2019-01-04 17:00:00,0.97245180607,12948535.0,-0.41334092617,0.0,1.8002183424e-06,807747.1875,-0.63748276234,265.57128906,6068841.0,0.0,268.85449219,89139.6875
90,2019-01-04 18:00:00,0.8385803103399999,13763732.0,0.0999827981,0.0,1.9312901713e-06,814265.25,-0.53661894798,265.3684082,6068841.0,0.0,268.63989258,89131.125
91,2019-01-04 19:00:00,0.7383338809000001,14587601.0,-0.23268711566999997,0.0,2.1517134883e-06,822492.75,-0.1211515069,265.25634766,6068841.0,0.0,268.59301758,89184.625
92,2019-01-04 20:00:00,0.54622220993,15409389.0,-0.18327295780000002,0.0,2.3960428734e-06,821279.8125,-0.3211440444,265.38232422,6068841.0,0.0,268.50537109,89203.0
93,2019-01-04 21:00:00,0.32150793075999995,16184197.0,0.22871184348999998,0.0,2.5867575459e-06,774129.375,-0.48312950133999993,265.37133789,6068841.0,0.0,268.08886719,89185.0
94,2019-01-04 22:00:00,0.8224152922600001,16983076.0,0.46184581518,0.0,3.1052368286e-06,798547.25,-0.47283697127999996,264.828125,6068841.0,0.0,267.19262695,89143.0
95,2019-01-04 23:00:00,0.8625918030700002,17831410.0,0.34564179182,0.0,4.8755000535e-06,847489.9375,-0.5351766943899999,264.54418945,6068841.0,0.0,266.76489258,89082.875
96,2019-01-05 00:00:00,0.86969667673,18615951.0,0.21020156145,0.0,6.7230048444e-06,784143.9375,-0.76684820652,264.09814453,6068841.0,0.0,266.00878906,89039.3125
97,2019-01-05 01:00:00,0.8952777981799999,790835.125,0.1404260397,0.0,7.0512095363e-07,790983.4375,-0.82145351171,263.86181641,0.0,0.0,265.57763672,89027.1875
98,2019-01-05 02:00:00,0.68849664927,1574974.0,0.14452683925999998,0.0,1.1771298887e-06,783898.5,-0.81845283508,263.50048828,0.0,0.0,264.95898438,89000.625
99,2019-01-05 03:00:00,0.14644432068,2357625.0,0.14261341095000002,0.0,1.8349855964e-06,782857.125,-0.83591330051,263.33789062,0.0,0.0,264.99194336,88957.9375
100,2019-01-05 04:00:00,0.64369499683,3236082.0,0.075862109661,0.0,3.0830633477e-06,879073.0,-0.64281928539,263.59301758,0.0,0.0,265.21435547,88930.875
101,2019-01-05 05:00:00,0.9315114021299999,4058864.0,0.23759692907,0.0,4.5671367843e-06,823040.5625,-0.8369654417,263.19628906,0.0,0.0,265.0402832,88923.8125
102,2019-01-05 06:00:00,0.6082562804199999,4929953.0,0.37635809182999996,0.0,6.3670886448e-06,871586.0,-0.7559784054800001,263.1418457,0.0,0.0,265.234375,88917.5625
103,2019-01-05 07:00:00,0.72856622934,5756561.0,0.48511022329,0.0,9.6850144473e-06,827346.9375,-0.58608335257,263.13183594,0.0,0.0,265.18823242,88932.3125
104,2019-01-05 08:00:00,0.98175823689,6661630.0,0.25781291723,10557.871094,3.579194890300001e-05,905207.5625,-0.53868353367,263.40844727,45105.121094,45419.957031,266.45629883,88988.375
105,2019-01-05 09:00:00,0.9731439352,7619451.0,0.26481115818000006,35118.273438,0.00013399161979999998,957090.8125,-0.40406221151,264.19995117,264980.3125,220737.0,267.82543945,89022.3125
106,2019-01-05 10:00:00,0.9590647816700001,8617542.0,0.13279920816,114090.6875,0.00024038270930999998,996929.0625,-0.16183751822,265.16210938,691129.0,429198.0,269.51293945,89022.0625
107,2019-01-05 11:00:00,0.9694045782100001,9618027.0,-0.14161169529,204507.625,0.00030771503225,999187.0,-0.06580668687800001,265.88891602,1194590.0,506885.1875,270.375,89002.1875
108,2019-01-05 12:00:00,0.96188956499,10616415.0,-0.15532469749000002,181319.375,0.00041405321099,996897.4375,-0.12452900410000001,266.86474609,1699428.0,508540.625,270.77807617,88976.5625
109,2019-01-05 13:00:00,0.97297394276,11648633.0,0.032584615052,102325.3125,0.00053947349079,1030604.0,-0.006319943815500001,267.22753906,2118694.0,423522.4375,271.13745117,88923.0625
110,2019-01-05 14:00:00,0.9491581916799999,12697761.0,-0.28134942055,73443.6875,0.0006959093734600001,1048361.3125,0.070660710335,267.95800781,2394135.0,278341.0625,271.0480957,88950.6875
111,2019-01-05 15:00:00,0.97195398808,13757473.0,-0.16109496355,19792.707031,0.0008370098657899999,1058322.0,0.052293460816000004,268.29003906,2489539.0,96931.3125,270.80541992,88987.0
112,2019-01-05 16:00:00,0.98030501604,14806811.0,-0.0078663565218,3161.869873,0.0008996450342200001,1047525.875,0.027234427631,268.46875,2515899.0,26619.488281,270.65063477,89025.0
113,2019-01-05 17:00:00,0.9746379256200001,15863682.0,0.0086151771247,0.0,0.00093909259886,1056305.0,0.070039272308,268.53979492,2515899.0,0.0,270.65795898,89034.125
114,2019-01-05 18:00:00,0.9612569809,16922403.0,0.019409880042,0.0,0.0009778898675,1057415.0,0.094404578209,268.64599609,2515899.0,0.0,270.56005859,89047.6875
115,2019-01-05 19:00:00,0.97021275759,17967622.0,0.080933272839,0.0,0.0010267070028999999,1044305.25,0.099418640137,268.39282227,2515899.0,0.0,270.44921875,89040.5625
116,2019-01-05 20:00:00,0.9335522055600001,18978047.0,0.22604882716999997,0.0,0.0010622092522999998,1009531.5625,0.027547109872,268.3762207,2515899.0,0.0,270.36621094,89024.8125
117,2019-01-05 21:00:00,0.9063985943799999,19989424.0,0.1969550848,0.0,0.0010843609925,1010981.625,0.03555771336,268.28540039,2515899.0,0.0,270.17431641,89013.0
118,2019-01-05 22:00:00,0.8751068115200001,20983918.0,0.19614702463,0.0,0.0011040575337,994360.5625,-0.045442264527,268.17041016,2515899.0,0.0,269.9375,89002.125
119,2019-01-05 23:00:00,0.92750358582,21978883.0,0.19245427847,0.0,0.0011237007566,994341.4375,-0.20374369621,268.00048828,2515899.0,0.0,269.70092773,88975.25
120,2019-01-06 00:00:00,0.8972622156100001,22981629.0,-0.0011252749246,0.0,0.0011406505945999999,1002523.4375,-0.27217644453,267.9050293,2515899.0,0.0,269.54614258,88951.75
121,2019-01-06 01:00:00,0.93588423729,1004437.0,-0.17672365903999998,0.0,1.7289799871e-05,1004377.9375,-0.36500245333000003,267.74047852,0.0,0.0,269.29223633,88936.125
122,2019-01-06 02:00:00,0.94660401344,1973912.0,-0.25533747673,0.0,3.584090154599999e-05,969329.0625,-0.48297005891999994,267.70654297,0.0,0.0,269.09008789,88942.5
123,2019-01-06 03:00:00,0.97803169489,2945445.0,-0.2621036768,0.0,5.785191024199999e-05,970505.375,-0.4326256513600001,267.74023438,0.0,0.0,268.99975586,88916.8125
124,2019-01-06 04:00:00,0.93696630001,3930861.0,-0.360019207,0.0,8.4917497588e-05,984261.6875,-0.41157990693999996,267.75805664,0.0,0.0,268.86523438,88872.125
125,2019-01-06 05:00:00,0.9313511252399999,4923504.0,-0.5013105869300001,0.0,0.00012232486915,992038.3125,-0.43638789654,267.59033203,0.0,0.0,268.49291992,88864.0625
126,2019-01-06 06:00:00,0.9484523534799999,5885495.0,-0.45265084505000003,0.0,0.00017296493752000003,961921.0,-0.44283425808,267.81103516,0.0,0.0,268.49853516,88855.1875
127,2019-01-06 07:00:00,0.98077344894,6872127.0,-0.29276192188,0.0,0.00025445525534,984738.6875,-0.22453016043000001,269.29443359,0.0,0.0,270.03979492,88918.0625
128,2019-01-06 08:00:00,0.9551925659200001,7855437.0,-0.32799237966999994,9492.316406200001,0.00032958434895,981982.0,-0.45571231842,269.23608398,28302.128906,28525.824219,269.91601562,88951.4375
129,2019-01-06 09:00:00,0.8231010437,8852262.0,-0.30069303513,61403.046875,0.00038336310536000003,995553.25,-0.35120820998999996,268.89746094,239778.9375,212485.5,270.25463867,88986.25
130,2019-01-06 10:00:00,0.7310222387299999,9825772.0,-0.41977280378,214880.3125,0.00040766620077,973168.1875,-0.34690719843,268.76293945,708000.375,469236.4375,271.02026367,89003.625
131,2019-01-06 11:00:00,0.8163413405399998,10810687.0,-0.6417089700699999,246545.8125,0.00041871424763999997,984419.125,-0.38454902172,268.78540039,1358471.0,651873.125,271.67578125,88997.625
132,2019-01-06 12:00:00,0.8809425234799999,11825799.0,-0.7865121960600001,241009.1875,0.00042592850514,1014776.75,-0.3876619935,268.87426758,1941492.0,584368.0625,272.06665039,88966.125
133,2019-01-06 13:00:00,0.9505870938299998,12862548.0,-0.83136832714,207496.125,0.00043100956826999995,1036320.5625,-0.33719003201,269.05712891,2558239.0,618449.3125,272.39257812,88939.5625
134,2019-01-06 14:00:00,0.98694759607,13880361.0,-0.8946381211299999,158141.625,0.00043568783439999997,1017868.125,-0.2300516963,269.12304688,3002000.0,445190.875,272.2199707,88956.25
135,2019-01-06 15:00:00,0.89688163996,14884342.0,-0.93150317669,42906.25,0.00044289277866000005,1003290.4375,-0.30267441273,269.25854492,3181460.0,179936.5,271.60717773,88987.9375
136,2019-01-06 16:00:00,0.9143230319,15894875.0,-0.8746702671100001,24066.921875,0.00045526772738,1010784.625,-0.4028865695,269.2434082,3243301.0,61952.98828099999,271.01611328,89000.0
137,2019-01-06 17:00:00,0.9383766651200001,16900023.0,-0.76473861933,0.0,0.00047658244148000004,1004524.75,-0.43738037348000003,269.13696289,3243301.0,0.0,270.38720703,89018.3125
138,2019-01-06 18:00:00,0.9260774254799999,17922176.0,-0.66061890125,0.0,0.00050544552505,1021316.3125,-0.48467487096999995,269.07641602,3243301.0,0.0,270.04614258,89016.9375
139,2019-01-06 19:00:00,0.9253346920000001,18928924.0,-0.7772758006999999,0.0,0.0005358424969,1006808.5625,-0.45746785401999995,269.10717773,3243301.0,0.0,269.98950195,89039.3125
140,2019-01-06 20:00:00,0.9294131398200001,19941366.0,-0.6761239171,0.0,0.0005687531083799999,1012313.25,-0.6880084872200001,268.87719727,3243301.0,0.0,269.66821289,89054.375
141,2019-01-06 21:00:00,0.9137445092200001,20918126.0,-0.5858540535,0.0,0.0005925360601399999,975975.8125,-0.78806364536,268.43994141,3243301.0,0.0,269.18188477,89038.125
142,2019-01-06 22:00:00,0.78643888235,21888068.0,-0.5491819977800001,0.0,0.000607942231,970099.6875,-0.77193593979,268.19628906,3243301.0,0.0,268.90649414,89034.4375
143,2019-01-06 23:00:00,0.8438342213600001,22911958.0,-0.51424431801,0.0,0.0006165215745599999,1024129.125,-0.7355505228,268.14648438,3243301.0,0.0,268.95214844,89017.25
144,2019-01-07 00:00:00,0.87320870161,23869996.0,-0.34797716141,0.0,0.00062164571136,957904.125,-0.82614260912,267.6887207,3243301.0,0.0,268.38378906,88993.9375
145,2019-01-07 01:00:00,0.82493925095,932054.4375,-0.37755262852,0.0,2.9317352528e-06,931884.9375,-0.89275968075,267.46850586,0.0,0.0,268.14624023,88985.1875
146,2019-01-07 02:00:00,0.80389422178,1834872.0,-0.40477317572,0.0,6.675185432e-06,902721.3125,-0.9780033230799999,266.91113281,0.0,0.0,267.58081055,88985.6875
147,2019-01-07 03:00:00,0.8642746210100001,2740738.0,-0.25301581620999997,0.0,1.0920836758e-05,905688.5625,-1.0000619888,266.71118164,0.0,0.0,267.47875977,88969.9375
148,2019-01-07 04:00:00,0.85198122263,3656731.0,-0.14621359109999998,0.0,1.3292837139000001e-05,916763.125,-0.99261587858,266.46386719,0.0,0.0,267.31030273,88927.3125
