,time,sea,temp,RH,wind,SW_global,ppt,press,SW_direct,SW_diffuse,alb,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
448,2021-02-05 16:00:00,0.348,-5.284,30.565,2.262,306.25,0,616.868,306.25,0,0.25,1.262,168.369,0.577,3.726,-1.405976072789752,-0.6904105369384392,0.20316486760778724,268217.8889129476,292.4949715517422,38.92926067364248,15595.297580191993,0.0,-1.2305019498262153,2897.8799999999997,-204.95511679966643,46.66443052866363,-131.5436618391865,-29.82839857559729,-91.5382862533994,1.1589674014255595,0.13183193842757424,0.0,336.4425086679584,2.698291288982274,10.17420484805225,0.0,0.0,0.0,0.000557595089202528,0.0,223.5600000000001,-1365.4142646723603,,-61.64916580285666,286711.0664931395,1.0,0.26503896747718947,5.440966677417181
449,2021-02-05 17:00:00,0.164,-5.632,31.455,1.992,94.435,0,617.082,94.435,0,0.25,1.265,167.58,0.577,4.435,-2.636478022615967,-0.6906944254585425,0.11917891529107714,268402.519652274,292.6963136884122,29.89645891113547,15634.226840865635,0.0,0.6118366846081531,2897.8799999999997,-207.352588756111,8.440995649134653,-126.93723071623575,-20.29887388632392,-70.29537009951423,1.3794385005805987,0.3584517962476556,0.0,336.45773247930447,2.7001486875235194,10.17420484805225,0.0,0.0,0.0,0.0005984444042673444,0.0,266.09999999999997,-2020.1065493132078,,-73.37672546487019,286934.6264931395,1.0,0.26520905852400195,4.908875308751234
450,2021-02-05 18:00:00,0.0,-6.615,31.28,4.214,0.44,0,617.425,0.44,0,0.25,1.167,163.324,0.571,7.185,-2.024641338007814,-0.691465823899081,0.04085869738334803,268638.7231933628,292.9538966121732,69.43912475501412,15664.12329977677,0.0,-2.6776272214762327,2897.8799999999997,-360.48116170238666,0.01348337013650485,-133.86679333444613,-65.84572499392831,-163.26235293678715,2.234654230845875,0.24557196179258323,0.0,336.47722301780107,2.702524912166588,10.17420484805225,0.0,0.0,0.0,0.0007655729052885901,0.0,431.1,-2048.0989215644154,,-118.86837284639626,287200.72649313946,1.0,0.26539161810177586,5.167208606752674
451,2021-02-05 19:00:00,0.0,-7.411,31.018,4.176,0.0,0,617.936,0.0,0,0.25,1.088,159.85,0.565,8.022,-4.702268559484047,-0.6919938676488233,0.040910072157043086,269000.38406860776,293.3482923321786,52.187993175543134,15733.562424531783,0.0,1.168523361408067,2897.8799999999997,-283.77182923198734,0.0,-125.77337469740243,-38.54046321259658,-122.69132407449315,2.494753626193211,0.7385791263115837,0.0,336.5070968073956,2.7061632466311316,10.17420484805225,0.0,0.0,0.0,0.0011721319989154576,0.0,481.31999999999994,-2480.4957654256655,,-132.70388774463007,287631.82649313944,1.0,0.26562517194490726,4.121190669639768
452,2021-02-05 20:00:00,0.0,-7.996,30.332,3.69,0.0,0,618.505,0.0,0,0.25,1.017,156.972,0.56,8.301,-3.5337451980759798,-0.693580010972248,0.04097101360352755,269429.51607543224,293.8162661673198,53.746660628993304,15785.750417707326,0.0,-0.1051564043384101,2897.8799999999997,-313.05680789803677,0.0,-133.65708854461755,-56.16160153008668,-126.3423452319374,2.5812472754474407,0.522980133157436,0.0,336.5425925144724,2.710480345541017,10.17420484805225,0.0,0.0,0.0,0.0013906804331352916,0.0,498.0600000000001,-2268.1680992301826,,-137.30476031206325,288113.14649313944,1.0,0.2659827757595425,4.551275278633754
453,2021-02-05 21:00:00,0.0,-8.42,31.72,3.331,0.0,0,618.996,0.0,0,0.25,1.029,156.269,0.561,8.271,-3.6389016024143896,-0.6947014718466232,0.04103409063530348,269873.82941480324,294.30079543599044,47.813653272449706,15839.497078336319,0.0,0.402046500135695,2897.8799999999997,-297.5500681715041,0.0,-133.9069462056455,-54.37346514318278,-112.38332592629484,2.571637334306021,0.5420317693129596,0.0,336.57939961179596,2.714950169750216,10.17420484805225,0.0,0.0,0.0,0.001439726440123086,0.0,496.26000000000016,-2285.46250462792,,-136.79357694827382,288611.20649313944,1.0,0.26640709382413424,4.510959668362707
454,2021-02-05 22:00:00,0.0,-8.657,32.518,2.751,0.0,0,619.344,0.0,0,0.25,1.035,155.871,0.562,7.982,-3.2368551022786947,-0.695861999710208,0.04109773341427418,270322.2757615308,294.78983180101505,41.20099361850897,15887.310731608768,0.0,0.44796748197897907,2897.8799999999997,-280.8675487210618,0.0,-136.04031869227472,-50.94651163603348,-96.82993414913935,2.481506508836887,0.467709247548908,0.0,336.6166064950292,2.719461572311228,10.17420484805225,0.0,0.0,0.0,0.0014529598828349629,0.0,478.9200000000001,-2148.8704095139565,,-131.99923139855397,289107.46649313945,1.0,0.26684642291922855,4.666878884969984
455,2021-02-05 23:00:00,0.0,-9.078,31.963,2.517,0.0,0,619.673,0.0,0,0.25,0.985,153.811,0.558,8.205,-2.7888876202997155,-0.6968618471287337,0.04115983342179422,270759.99476791226,295.26716986686176,40.09070750473908,15928.511725227278,0.0,0.07544825663719194,2897.8799999999997,-285.443279535263,0.0,-140.04305747774455,-54.12540001636766,-94.21037728041851,2.55055889504436,0.38499634422338186,0.0,336.65297894839085,2.7238650570553955,10.17420484805225,0.0,0.0,0.0,0.001418046693586871,0.0,492.2999999999999,-2003.8605272503478,,-135.6723476580373,289586.38649313943,1.0,0.26728983865818684,4.846383131608571
456,2021-02-06 00:00:00,0.0,-9.392,31.99,2.362,0.0,0,619.857,0.0,0,0.25,0.962,152.587,0.556,8.338,-2.7134393636625234,-0.6976836329439693,0.041223968041687854,271212.20406040753,295.76030977143677,38.15803313591508,15968.602432732017,0.0,0.13109691373991486,2897.8799999999997,-282.2552933526696,0.0,-141.59521204845532,-53.96387739819275,-89.6587039063486,2.5916127920844345,0.3708872082426606,0.0,336.6906131444853,2.7284143151219697,10.17420484805225,0.0,0.0,0.0,0.0014648315488412814,0.0,500.28,-1957.0779762994296,,-137.85613514193363,290078.6864931394,1.0,0.2677226473945875,4.877227794612228
457,2021-02-06 01:00:00,0.0,-10.073,33.823,2.376,0.0,0,619.997,0.0,0,0.25,0.964,151.118,0.556,8.686,-2.5823424499226086,-0.6984740707529432,0.0412894862950951,271674.3260272716,296.2642595717248,38.906324965762245,16006.760465867932,0.0,-0.05033940507013715,2897.8799999999997,-292.9057830809171,0.0,-143.63505841961108,-60.91026104351303,-91.40648364568582,2.6994691322504685,0.3465508956424104,0.0,336.7291328284987,2.733063295406956,10.17420484805225,0.0,0.0,0.0,0.0014967741321370025,0.0,521.1599999999999,-1945.5665535863138,,-143.5933572498258,290578.96649313945,1.0,0.26816978386711937,4.931248591105437
458,2021-02-06 02:00:00,0.0,-10.155,35.192,2.48,0.0,0,620.078,0.0,0,0.25,0.996,151.654,0.559,8.68,-2.6326818549927458,-0.6992114708483826,0.04135783477060804,272156.57970230584,296.79016325224194,40.081615681404344,16045.666790833695,0.0,-0.07920436305436096,2897.8799999999997,-297.84962097124674,0.0,-142.87976312913992,-63.86628834517261,-94.15645220055148,2.6972819126942333,0.3556007909230395,0.0,336.76939578505704,2.737914802126729,10.17420484805225,0.0,0.0,0.0,0.001561800358940167,0.0,520.7999999999997,-2000.5009766376706,,-143.4770120783363,291100.1264931394,1.0,0.26862672181503927,4.910441176237646
459,2021-02-06 03:00:00,0.0,-10.812,36.185,2.073,0.0,0,620.276,0.0,0,0.25,0.972,149.678,0.557,8.803,-2.711886218047107,-0.6999668770882956,0.04142594124030379,272637.2980866244,297.31439267897974,33.44131689136811,16085.748406515098,0.0,0.4495467301380089,2897.8799999999997,-277.47006720955267,0.0,-144.5109701842315,-57.515996720816624,-78.5482290654987,2.735177259440884,0.36995150155325357,0.0,336.8095968260265,2.7427508637112767,10.17420484805225,0.0,0.0,0.0,0.001556642121579223,0.0,528.18,-1929.4145295109013,,-145.49278621647636,291620.9264931394,1.0,0.26910356563647087,4.8778646252714974
460,2021-02-06 04:00:00,0.0,-11.3,37.295,2.552,0.0,0,620.462,0.0,0,0.25,0.964,148.423,0.557,9.388,-2.262339487909098,-0.7007514766352889,0.041496008574869896,273132.03676973307,297.85391141737523,43.243924910725376,16119.189723406467,0.0,-0.6627965942498024,2897.8799999999997,-325.1254341472794,0.0,-147.72696324742736,-79.04166837491819,-101.56046882314982,2.9165835490750434,0.28708274914088566,0.0,336.8510393990163,2.7477279705118898,10.17420484805225,0.0,0.0,0.0,0.001601850848312276,0.0,563.2800000000002,-1960.410915439619,,-155.14236429225429,292149.1064931394,1.0,0.2695788913898612,5.065409684882721
461,2021-02-06 05:00:00,0.0,-11.64,36.325,2.659,0.0,0,620.937,0.0,0,0.25,0.914,146.556,0.553,9.795,-2.9251360821589003,-0.7013592986352544,0.04156963075365192,273652.07284482237,298.4210172789775,42.60789709556712,16162.433648317192,0.0,0.04339595528756323,2897.8799999999997,-322.80072005538517,0.0,-146.70615418116498,-79.4921606180546,-100.05376505271173,3.042632672464862,0.4087271240812601,0.0,336.8946765333987,2.7529595708986387,10.17420484805225,0.0,0.0,0.0,0.001683550873448568,0.0,587.7,-2140.6295704945674,,-161.84731845887302,292712.38649313943,1.0,0.27006808016431033,4.791132344802331
462,2021-02-06 06:00:00,0.0,-11.94,37.018,3.268,0.0,0,621.649,0.0,0,0.25,0.909,145.801,0.552,10.292,-2.881740126871337,-0.7022231378912855,0.04164676941571853,274197.1649477268,299.0154470531372,52.689998136388525,16205.04154541276,0.0,-0.6814076167250178,2897.8799999999997,-369.4523379418629,0.0,-147.64958180561501,-101.6876570209852,-123.71217788223788,3.1965816000910334,0.40049716688415515,0.0,336.9404991786623,2.7584432367306277,10.17420484805225,0.0,0.0,0.0,0.001764438014504486,0.0,617.5200000000001,-2341.7604298212336,,-170.03635203542052,293300.08649313945,1.0,0.27058228254817035,4.808667410904002
463,2021-02-06 07:00:00,0.0,-12.048,37.155,2.538,6.356,0,622.512,6.356,0,0.25,0.904,145.465,0.552,9.654,-3.563147743596355,-0.7030680154473788,0.04172666805861581,274761.9949495905,299.6314012536428,38.1675986585908,16257.731543549147,0.0,0.982437938529314,2897.8799999999997,-305.0109867552881,0.19891102663542157,-145.03733302263888,-74.0939734760133,-89.60201861981972,2.9980025642379906,0.5254247723103896,0.0,336.98807067457864,2.7641254672483657,10.17420484805225,0.0,0.0,0.0,0.0018280800378911684,0.0,579.2400000000001,-2335.9705444344813,,-159.4733009166251,293917.60649313946,1.0,0.271121259884865,4.539969760421465
464,2021-02-06 08:00:00,0.143,-11.885,38.172,2.228,160.6,0,623.229,160.6,0,0.25,0.941,146.653,0.555,8.797,-2.580709805067041,-0.7041743143490304,0.11013117882247864,275303.0673509319,300.2214474928374,36.79063680314278,16295.899142207738,0.0,0.09344053279276439,2897.8799999999997,-289.5488006249465,13.26530048916755,-148.107172816425,-71.42530898215645,-86.35777149730156,2.7314953281750847,0.3446568535938613,0.0,337.0337267298414,2.7695686945929903,10.17420484805225,0.0,0.0,0.0,0.0017509410289017963,0.0,527.8200000000002,-1943.1883757382711,,-145.29693257054922,294496.84649313946,1.0,0.2716797537035565,4.931924776145589
