,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,vp_a,DroneV,a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice,thickness
463,2019-02-04 12:45:00,0.448,-3.2,84.2,0.0,347.933,110.919,0,911.2,0,202.106,0.0,,0.35,0,0.0,0.0,-0.04301857614559006,0.22177822135127662,146.54135214294817,0.1598051822714811,0.0,0.0,10.20826766415145,0.5281182428391166,-0.0,17153.912805253418,24.37118204440328,122.25392522811893,-97.76853883563894,-0.0,-0.0,0.0,-0.11420434807671356,101.62505886646535,8.041897497666938,0.05965618483950036,1.599386340277349,0,0,0.0,0.0,24.37118204440328,0.03729942124499788,5813.087483926914,6.1388259861273395,-7.870905370118489e-05
464,2019-02-04 13:00:00,0.434,-2.9,80.7,0.0,349.666,108.539,0,911.1,0,201.985,0.0,,0.35,0,0.0,0.0,-0.040328744759630115,0.21548784482916428,146.01323390010904,0.15922926270459,0.0,0.0,10.20826766415145,0.4654357791587359,-0.0,17153.912805253418,21.530321057938046,119.52705228752248,-97.88953883563892,-0.0,-0.0,0.0,-0.10719239394551762,102.15317710930447,8.022564488920183,0.05958443389130441,1.5974626925155067,0,0,0.0,0.0,21.530321057938046,0.03729942124499788,5813.087483926914,6.138824006367565,-7.161488530016179e-05
465,2019-02-04 13:15:00,0.417,-2.9,83.7,0.0,334.639,105.946,0,911.0,0,201.745,0.0,,0.35,0,0.0,0.0,-0.037801024285407506,0.2077928693948387,145.54779812095032,0.15872169915043655,0.0,0.0,10.20826766415145,0.34154337465985773,-0.0,17153.912805253418,15.83291909189394,114.06303871392262,-98.12953883563893,-0.0,-0.0,0.0,-0.10058078638975763,102.6186128884632,8.00550678791452,0.0595210555107578,1.5957635138572022,0,0,0.0,0.0,15.83291909189394,0.03729942124499788,5813.087483926914,6.13882202659583,-6.326699584085126e-05
466,2019-02-04 13:30:00,0.398,-3.1,86.8,0.0,319.612,103.354,0,910.9,0,201.506,0.0,,0.35,0,0.0,0.0,-0.03542668763598999,0.1991216431156328,145.20625474629045,0.15834924181711063,0.0,0.0,10.20826766415145,0.21719545842491986,-0.0,17153.912805253418,10.084307442939329,108.54718328965785,-98.36853883563893,-0.0,-0.0,0.0,-0.09433701107959437,102.96015626312307,7.9929780364634695,0.059474461551954426,1.594514326678202,0,0,0.0,0.0,10.084307442939329,0.03729942124499788,5813.087483926914,6.138820046812129,-4.652514115510923e-05
467,2019-02-04 13:45:00,0.376,-3.2,86.6,0.0,304.585,100.762,0,911.0,0,201.266,0.0,,0.35,0,0.0,0.0,-0.033197998547524754,0.18899168186374574,144.98905928786553,0.158112387445873,0.0,0.0,10.20826766415145,0.09069057773522436,-0.0,17153.912805253418,4.214935187195728,102.91192042330486,-98.60853883563894,-0.0,-0.0,0.0,-0.08844640047019682,103.17735172154799,7.985005599343472,0.05944479334216589,1.5937189199721928,0,0,0.0,0.0,4.214935187195728,0.03729942124499788,5813.087483926914,6.13882202659583,-2.9632806465516282e-05
468,2019-02-04 14:00:00,0.351,-3.2,86.5,0.0,289.558,98.169,0,910.9,0,201.026,0.0,,0.35,0,0.0,0.0,-0.031107430853418622,0.1773696065625777,144.8983687101303,0.1580134882335118,0.0,0.0,10.20826766415145,0.0,-0.1627222811020945,17153.912805253418,-1.7383702651277306,97.19306254908047,-98.84853883563892,-0.0,-0.0,0.0,-0.08289397856927695,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,-1.7383702651277306,0.0,0.03729942124499788,5813.087483926914,6.138820046812129,-1.2385615906059707e-05
469,2019-02-04 14:15:00,0.325,-3.5,87.3,0.0,267.184,92.302,0,910.8,0,201.119,0.0,,0.35,0,0.0,-0.1627222811020945,-0.02914769456273151,0.16516516181280094,144.8983687101303,0.1580134882335118,0.0,0.0,10.20826766415145,0.0,-0.8429422009308767,17153.912805253418,-9.005193679654603,88.68046758596442,-98.0416060868474,-0.0,-0.0,0.0,0.3559448212283704,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,-9.005193679654603,0.0,0.03729942124499788,5813.087483926914,6.0570217842151965,0.0
470,2019-02-04 14:30:00,0.296,-3.6,87.6,0.0,244.809,86.434,0,910.9,0,201.212,0.0,,0.35,0,0.0,-1.0056644820329712,-0.03756275673833217,0.15142117713194622,144.8983687101303,0.1580134882335118,0.0,0.0,10.20826766415145,0.0,-1.068398383754491,17153.912805253418,-11.413753353568417,80.2771235191215,-94.27064001827398,-0.0,-0.0,0.0,2.5797631455840597,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,-11.413753353568417,0.0,0.03729942124499788,5813.087483926914,5.648970821866214,0.0
471,2019-02-04 14:45:00,0.265,-3.3,87.1,0.0,222.434,80.567,0,911.0,0,201.304,0.0,,0.35,0,0.0,-2.0740628657874622,-0.09855217412469952,0.1365888155532738,144.8983687101303,0.1580134882335118,0.0,0.0,10.20826766415145,0.0,-1.1405628473392275,17153.912805253418,-12.184689926267337,72.11684778920498,-89.56580854869267,-0.0,-0.0,0.0,5.264270833220353,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,-12.184689926267337,0.0,0.03729942124499788,5813.087483926914,5.167813716877183,0.0
472,2019-02-04 15:00:00,0.233,-3.1,85.8,0.0,200.06,74.7,0,911.2,0,201.397,0.0,,0.35,0,0.0,-3.21462571312669,-0.22300732483562524,0.1211404820493571,144.8983687101303,0.1580134882335118,0.0,0.0,10.20826766415145,0.0,-1.1540044391700377,17153.912805253418,-12.328287123875473,64.30798714521636,-84.60823285786103,0.0,-0.0,0.0,7.971958588769193,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,-12.328287123875473,0.0,0.03729942124499788,5813.087483926914,4.69563832215707,0.0
473,2019-02-04 15:15:00,0.199,-3.3,86.0,0.0,172.001,67.18,0,911.4,0,200.561,0.0,,0.35,0,0.0,-4.368630152296728,-0.41147621997026107,0.1045910830256608,144.8983687101303,0.1580134882335118,0.0,0.0,10.20826766415145,0.0,-1.374088167465292,17153.912805253418,-14.67945259744009,55.36035106647285,-80.58468712945157,0.0,-0.0,0.0,10.544883465538625,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,-14.67945259744009,0.0,0.03729942124499788,5813.087483926914,4.258257121482996,0.0
474,2019-02-04 15:30:00,0.163,-3.6,86.3,0.0,143.942,59.66,0,911.5,0,199.724,0.0,,0.35,0,0.0,-5.7427183197620195,-0.6607728656996251,0.08693682905223309,144.8983687101303,0.1580134882335118,0.0,0.0,10.20826766415145,0.0,-1.4285465402946422,17153.912805253418,-15.26123411729468,46.913009680833746,-75.71643182208692,0.0,-0.0,0.0,13.542188023958492,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,-15.26123411729468,0.0,0.03729942124499788,5813.087483926914,3.786097274974534,0.0
475,2019-02-04 15:45:00,0.126,-4.2,86.9,0.0,115.882,52.141,0,911.7,0,198.888,0.0,,0.35,0,0.0,-7.171264860056661,-0.9809302255454952,0.06867500547158571,144.8983687101303,0.1580134882335118,0.0,0.0,10.20826766415145,0.0,-1.4184452601093374,17153.912805253418,-15.153321636011057,39.06447803963789,-70.71358388064473,0.0,-0.0,0.0,16.495784204995786,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,-15.153321636011057,0.0,0.03729942124499788,5813.087483926914,3.346329505133935,0.0
476,2019-02-04 16:00:00,0.088,-5.0,87.8,0.0,87.823,44.621,0,911.8,0,198.052,0.0,,0.35,0,3.58,-8.589710120165998,-1.3709149688022875,0.04982200374874726,144.8983687101303,0.1580134882335118,2.2910774812686885,0.0,10.20826766415145,0.0,8.589710120165996,17153.912805253418,-106.52453972815692,31.847736592897053,-65.8443629396223,0.0,-0.0,-91.76430269923938,19.236389317807706,103.26804229928322,7.981675507681442,0.05943239652843719,1.59338656055977,0,0,0.0,91.76430269923935,-106.52453972815692,0.03729942124499788,5813.087483926914,2.9563139083036396,0.0
477,2019-02-04 16:15:00,0.049,-5.7,88.8,0.0,67.549,35.451,0,911.7,0,198.698,0.0,,0.35,0,3.58,-1.7763568394002505e-15,-1.8256916715079987,0.030398320718125805,147.189446191399,0.16051193695899565,1.6307280868550307,0.0,10.20826766415145,0.0,1.7763568394002505e-15,17205.32172777215,-75.03248399464559,24.37784450802264,-101.17653883563892,-0.0,-0.0,6.605874386881203,-4.83966405391049,103.26804229928322,8.065590794995584,0.059744000691846585,1.6017406892032857,0,0,0.0,1.8976908933154848e-14,-75.03248399464559,0.03729942124499788,5830.987483926913,6.138835884746946,0.00031302308933498727
478,2019-02-04 16:30:00,0.008,-6.4,90.1,0.0,47.275,26.282,0,911.8,0,199.344,0.0,,0.35,0,3.58,0.0,-1.7118716120229984,0.00992925001758924,148.82017427825406,0.16229026638849953,1.8171017821908657,0.0,10.20826766415145,0.0,0.0,17257.390999685293,-82.99595672304899,17.388413441477997,-100.53053883563894,-0.0,-0.0,4.667474931652325,-4.521306260540373,103.26804229928322,8.125054376336362,0.05996382763870719,1.6076342644793387,0,0,0.0,0.0,-82.99595672304899,0.03729942124499788,5848.887483926913,6.138837864435044,0.00022048346794474637
479,2019-02-04 16:45:00,0.0,-6.9,89.3,0.0,27.001,17.112,0,911.9,0,199.99,0.0,,0.35,0,3.58,0.0,-1.605928561891743,0.00593226207950538,150.63727606044492,0.1642718386700599,1.9361968492875332,0.0,10.20826766415145,0.0,0.0,17309.273897903102,-87.72299019063573,11.22691505546567,-99.88453883563892,-0.0,-0.0,5.159004821151699,-4.224371231614171,103.26804229928322,8.19105872368715,0.06020689479898688,1.6141509114450685,0,0,0.0,0.0,-87.72299019063573,0.03729942124499788,5866.7874839269125,6.138839844111206,0.00024388418708083532
480,2019-02-04 17:00:00,0.0,-7.3,88.7,0.0,6.727,7.942,0,911.9,0,200.636,0.0,,0.35,0,3.58,0.0,-1.5073429035327626,0.005932262079505379,152.57347290973246,0.16638328561584784,2.0601588509361974,0.0,10.20826766415145,0.0,0.0,17361.037701053814,-92.54797223715646,5.188239112555742,-99.23853883563893,-0.0,-0.0,5.450526679500689,-3.948199193573959,103.26804229928322,8.261097696199649,0.06046375129067779,1.621037251316236,0,0,0.0,0.0,-92.54797223715646,0.03729942124499788,5884.687483926912,6.138839844111206,0.0002577746072900181
481,2019-02-04 17:15:00,0.0,-7.5,88.8,0.0,5.045,5.956,0,911.9,0,201.782,0.0,,0.35,0,3.58,0.0,-1.415593793395429,0.00593226207950538,154.63363176066866,0.168629914679028,2.069615285022626,0.0,10.20826766415145,0.0,0.0,17412.677542202877,-92.1451623664049,3.8908533704242183,-98.09253883563892,-0.0,-0.0,5.747862711791427,-3.6913396129816345,103.26804229928322,8.335296268112181,0.060734677471635384,1.6283008005058615,0,0,0.0,0.0,-92.1451623664049,0.03729942124499788,5902.587483926912,6.138839844111206,0.0002719528500690249
482,2019-02-04 17:30:00,0.0,-7.6,89.4,0.0,3.364,3.971,0,912.1,0,202.928,0.0,,0.35,0,3.58,0.0,-1.3301962913795216,0.00593226207950538,156.70324704569128,0.17088685610217152,2.0866195364833127,0.0,10.20826766415145,0.0,0.0,17464.307926917852,-92.0824415375747,2.594121484263047,-96.94653883563893,-0.0,-0.0,5.723292493011801,-3.4533166792106074,103.26804229928322,8.40950437152005,0.06100443502806213,1.6355330187929729,0,0,0.0,0.0,-92.0824415375747,0.03729942124499788,5920.487483926911,6.138843803427748,0.00027076919050589467
483,2019-02-04 17:45:00,0.0,-7.9,89.8,0.0,1.682,1.986,0,912.4,0,204.075,0.0,,0.35,0,3.58,0.0,-1.2506586166490328,0.005932262079505381,158.7898665821746,0.17316234087478147,2.1035611460012653,0.0,10.20826766415145,0.0,0.0,17515.92130738137,-92.01504406254719,1.2973857421315234,-95.79953883563894,-0.0,-0.0,5.719653617049956,-3.232544586089732,103.26804229928322,8.483992179061957,0.061274015037678896,1.6427604770381303,0,0,0.0,0.0,-92.01504406254719,0.03729942124499788,5938.387483926911,6.138849742313162,0.0002705848849209451
484,2019-02-04 18:00:00,0.0,-8.1,89.9,0.0,0.0,0.0,0,912.4,0,205.221,0.0,,0.35,0,3.58,0.0,-1.1765333824687456,0.0059322620795053795,160.89342772817585,0.17545630068503365,2.1209546926345997,0.0,10.20826766415145,0.0,0.0,17567.517746235368,-91.96545890548461,0.0,-94.65353883563893,-0.0,-0.0,5.715724047185389,-3.0276441170310773,103.26804229928322,8.558755232319186,0.06154340380405852,1.6499828080391978,0,0,0.0,0.0,-91.96545890548461,0.03729942124499788,5956.287483926911,6.138849742313162,0.00027038683697912507
485,2019-02-04 18:15:00,0.0,-8.1,90.9,0.0,0.0,0.0,0,912.1,0,203.002,0.0,,0.35,0,3.58,0.0,-1.1074106009245257,0.0059322620795053795,163.01438242081045,0.1777692283760201,2.1868168054822696,0.0,10.20826766415145,0.0,0.0,17619.09679154273,-93.99700322884368,0.0,-96.87253883563892,-0.0,-0.0,5.712888631941425,-2.837353025146183,103.26804229928322,8.633807319401273,0.06181265318473697,1.6572014021002133,0,0,0.0,0.0,-93.99700322884368,0.03729942124499788,5974.18748392691,6.138843803427748,0.0002702411306556009
486,2019-02-04 18:30:00,0.0,-8.3,89.7,0.0,0.0,0.0,0,912.0,0,200.784,0.0,,0.35,0,3.58,0.0,-1.0429144373007286,0.00593226207950538,165.20119922629272,0.18015397952703677,2.2512942607140336,0.0,10.20826766415145,0.0,0.0,17670.60997473725,-95.91260519465591,0.0,-99.09053883563894,-0.0,-0.0,5.838194878515968,-2.6602612375329375,103.26804229928322,8.710849974683036,0.06208782925424978,1.6645788910887243,0,0,0.0,0.0,-95.91260519465591,0.03729942124499788,5992.08748392691,6.138841823775439,0.00027621083755920866
487,2019-02-04 18:45:00,0.0,-8.3,90.0,0.0,0.0,0.0,0,912.2,0,198.565,0.0,,0.35,0,3.58,0.0,-0.9827117740820074,0.00593226207950538,167.45249348700676,0.18260904415158863,2.3175557463692944,0.0,10.20826766415145,0.0,0.0,17722.058680476537,-97.84861074909401,0.0,-101.30953883563893,-0.0,-0.0,5.956340274592357,-2.49541218804743,103.26804229928322,8.789809906473431,0.062368593543528125,1.672106200626161,0,0,0.0,0.0,-97.84861074909401,0.03729942124499788,6009.98748392691,6.138845783068135,0.00028183984705134
488,2019-02-04 19:00:00,0.0,-8.6,90.7,0.0,0.0,0.0,0,912.2,0,196.346,0.0,,0.35,0,3.58,0.0,-0.9264939237586721,0.005932262079505379,169.77004923337606,0.1851363677572258,2.385408332889146,0.0,10.20826766415145,0.0,0.0,17773.44112473017,-99.79472124234103,0.0,-103.52853883563893,-0.0,-0.0,6.075720519878612,-2.3419029265807088,103.26804229928322,8.870725082967601,0.06265500501521085,1.6797849115048489,0,0,0.0,0.0,-99.79472124234103,0.03729942124499788,6027.887483926909,6.138845783068135,0.0002875288126283462
489,2019-02-04 19:15:00,0.0,-8.5,90.6,0.0,0.0,0.0,0,912.2,0,197.827,0.0,,0.35,0,3.58,0.0,-0.8739755809461727,0.006015496971386364,172.1554575662652,0.18773768545939498,2.3426316307108834,0.0,10.20826766415145,0.0,0.0,17824.755716397278,-98.00321049747848,0.0,-102.04753883563893,-0.0,-0.0,6.253480409524775,-2.209152071364309,103.26804229928322,8.870899463232567,0.06353535918684121,1.6797849115048489,0,0,0.0,0.0,-98.00321049747848,0.03729942124499788,6045.787483926909,6.138845783068135,0.00029324747163722803
490,2019-02-04 19:30:00,0.0,-8.8,90.1,0.0,0.0,0.0,0,912.1,0,199.308,0.0,,0.35,0,3.58,0.0,-0.8251197331869379,0.0060972344306734995,174.49808919697608,0.19029235463138067,2.307007046044169,0.0,10.20826766415145,0.0,0.0,17876.113084766566,-96.51097904150242,0.0,-100.56653883563894,-0.0,-0.0,6.1412187157737685,-2.085658921637257,103.26804229928322,8.8710730810268,0.0643999262717527,1.6797849115048489,0,0,0.0,0.0,-96.51097904150242,0.03782350868357458,6063.6874839269085,6.138843803427748,0.0002879831050474753
491,2019-02-04 19:45:00,0.0,-8.8,90.4,0.0,0.0,0.0,0,912.1,0,200.79,0.0,,0.35,0,3.58,0.0,-0.7796132946356196,0.006177724180564735,176.80509624302024,0.19280817474702316,2.27111115863316,0.0,10.20826766415145,0.0,0.0,17927.50607772052,-95.00746033024666,0.0,-99.08453883563894,-0.0,-0.0,6.047710594269264,-1.9706320888769846,103.26804229928322,8.871246348523531,0.065251345816559,1.6797849115048489,0,0,0.0,0.0,-95.00746033024666,0.038338197843472414,6081.587483926908,6.138843803427748,0.00028359817269719723
492,2019-02-04 20:00:00,0.0,-9.2,87.4,0.0,0.0,0.0,0,912.0,0,202.271,0.0,,0.35,0,3.58,0.0,-0.7371768012739937,0.006256956913320699,179.0762074016534,0.1952848499472774,2.2354400593034547,0.0,10.20826766415145,0.0,0.0,17978.93496656189,-93.51340875462692,0.0,-97.60353883563894,-0.0,-0.0,5.95349525161907,-1.8633651706070478,103.26804229928322,8.871419139550358,0.0660895176947956,1.6797849115048489,0,0,0.0,0.0,-93.51340875462692,0.038845060084569435,6099.487483926908,6.138841823775439,0.0002791800726699991
493,2019-02-04 20:15:00,0.0,-9.0,89.8,0.0,0.0,0.0,0,912.1,0,201.979,0.0,,0.35,0,3.58,0.0,-0.6975583711269143,0.006334940631347714,181.31164746095683,0.19772262536636515,2.2423079565355386,0.0,10.20826766415145,0.0,0.0,18030.399526502588,-93.79888711953338,0.0,-97.89553883563892,-0.0,-0.0,5.859873199712921,-1.7632214836073845,103.26804229928322,8.871591366992847,0.06691452486631574,1.6797849115048489,0,0,0.0,0.0,-93.79888711953338,0.039344035800148225,6117.387483926907,6.138843803427748,0.00027478979188568626
494,2019-02-04 20:30:00,0.0,-9.0,90.7,0.0,0.0,0.0,0,912.2,0,201.687,0.0,,0.35,0,3.58,0.0,-0.660530667980032,0.006413159346261975,183.55395541749238,0.20016789031351404,2.246667608975531,0.0,10.20826766415145,0.0,0.0,18081.85721854605,-93.97940473275871,0.0,-98.18753883563892,-0.0,-0.0,5.87776049196992,-1.6696263890897083,103.26804229928322,8.871766266610805,0.06774206669066458,1.6797849115048489,0,0,0.0,0.0,-93.97940473275871,0.03983517437739682,6135.287483926907,6.138845783068135,0.00027562867201555457
495,2019-02-04 20:45:00,0.0,-9.0,90.0,0.0,0.0,0.0,0,912.3,0,201.395,0.0,,0.35,0,3.58,0.0,-0.6258961041145954,0.0064915254715714205,185.80062302646792,0.2026179095163227,2.2513299123606445,0.0,10.20826766415145,0.0,0.0,18133.310550937076,-94.17254858578177,0.0,-98.47953883563892,-0.0,-0.0,5.889070693531216,-1.5820804436740536,103.26804229928322,8.871943658748792,0.06857121747988518,1.6797849115048489,0,0,0.0,0.0,-94.17254858578177,0.04032782186975195,6153.187483926907,6.138847762696605,0.000276159124257971
496,2019-02-04 21:00:00,0.0,-8.9,90.6,0.0,0.0,0.0,0,912.3,0,201.103,0.0,,0.35,0,3.58,0.0,-0.5934737719794556,0.006570049479016862,188.05195293882855,0.20507301301944225,2.256107813381358,0.0,10.20826766415145,0.0,0.0,18184.759221024717,-94.37049313463467,0.0,-98.77153883563892,-0.0,-0.0,5.9011720675206,-1.500126366516357,103.26804229928322,8.872123580152532,0.0694020889297482,1.6797849115048489,0,0,0.0,0.0,-94.37049313463467,0.040821427201923784,6171.087483926906,6.138847762696605,0.0002767266787924813
497,2019-02-04 21:15:00,0.0,-8.9,89.6,0.0,0.0,0.0,0,912.3,0,202.167,0.0,,0.35,0,3.58,0.0,-0.5630983963064611,0.006648735313416288,190.3080607522099,0.20753332688354406,2.2285846144977612,0.0,10.20826766415145,0.0,0.0,18236.203113211337,-93.21731097878512,0.0,-97.70753883563893,-0.0,-0.0,5.913574247419558,-1.4233463905657497,103.26804229928322,8.872306053535661,0.07023472370249276,1.6797849115048489,0,0,0.0,0.0,-93.21731097878512,0.041316056868003284,6188.987483926906,6.138847762696605,0.0002773083402045567
498,2019-02-04 21:30:00,0.0,-8.8,90.7,0.0,0.0,0.0,0,912.4,0,203.23,0.0,,0.35,0,3.58,0.0,-0.5346187878589248,0.006726456432129144,192.53664536670766,0.20996362635409777,2.203222880048622,0.0,10.20826766415145,0.0,0.0,18287.67452859684,-92.1545851721707,0.0,-96.64453883563894,-0.0,-0.0,5.841312017565743,-1.3513583540974927,103.26804229928322,8.872488433567185,0.07105720081685249,1.6797849115048489,0,0,0.0,0.0,-92.1545851721707,0.04181173626543199,6206.887483926906,6.138849742313162,0.0002739197065440763
499,2019-02-04 21:45:00,0.0,-8.9,89.9,0.0,0.0,0.0,0,912.4,0,204.294,0.0,,0.35,0,3.58,0.0,-0.5078920071113929,0.0068032883307635305,194.7398682467563,0.21236626853517587,2.17780660551823,0.0,10.20826766415145,0.0,0.0,18339.17130571679,-91.08962176277532,0.0,-95.58053883563892,-0.0,-0.0,5.774718021083239,-1.2838009482196433,103.26804229928322,8.872670821532273,0.07187031797869835,1.6797849115048489,0,0,0.0,0.0,-91.08962176277532,0.042301368663441155,6224.787483926905,6.138849742313162,0.0002707968794851528
500,2019-02-04 22:00:00,0.0,-8.7,90.5,0.0,0.0,0.0,0,912.4,0,205.358,0.0,,0.35,0,3.58,0.0,-0.4827881029282709,0.006879229217737022,196.91767485227453,0.2147411939501358,2.152490696754672,0.0,10.20826766415145,0.0,0.0,18390.693499111272,-90.02890067253173,0.0,-94.51653883563893,-0.0,-0.0,5.707983857959877,-1.2203456948526836,103.26804229928322,8.872853141176677,0.07267405505957375,1.6797849115048489,0,0,0.0,0.0,-90.02890067253173,0.04278542894775304,6242.687483926905,6.138849742313162,0.00026766747721513717
501,2019-02-04 22:15:00,0.0,-8.7,90.1,0.0,0.0,0.0,0,912.3,0,207.612,0.0,,0.35,0,3.58,0.0,-0.4591884537706917,0.00695428270482724,199.0701655490292,0.21708851204910493,2.0988061101919016,0.0,10.20826766415145,0.0,0.0,18442.241008414516,-87.7817160179073,0.0,-92.26253883563894,-0.0,-0.0,5.641515571522174,-1.1606927537905374,103.26804229928322,8.873035330059093,0.07346844910027386,1.6797849115048489,0,0,0.0,0.0,-87.7817160179073,0.04326390513560936,6260.5874839269045,6.138847762696605,0.00026455054102899505
502,2019-02-04 22:30:00,0.0,-8.8,89.8,0.0,0.0,0.0,0,912.3,0,209.866,0.0,,0.35,0,3.58,0.0,-0.43698464975784607,0.007027459831457944,201.1689716592211,0.2193772864331746,2.0469806783586533,0.0,10.20826766415145,0.0,0.0,18493.842202304324,-85.61240591671455,0.0,-90.00853883563892,-0.0,-0.0,5.500701015806245,-1.1045680968818838,103.26804229928322,8.873214878550026,0.07424303041160552,1.6797849115048489,0,0,0.0,0.0,-85.61240591671455,0.04373681927792562,6278.487483926904,6.138847762696605,0.00025794717353553497
503,2019-02-04 22:45:00,0.0,-8.9,89.1,0.0,0.0,0.0,0,912.3,0,212.119,0.0,,0.35,0,3.58,0.0,-0.4160745272513571,0.007098825707900667,203.21595233757978,0.2216095445338929,1.9951379783664331,0.0,10.20826766415145,0.0,0.0,18545.495221625966,-83.44248606862787,0.0,-87.75553883563893,-0.0,-0.0,5.364766251642003,-1.0517134846309533,103.26804229928322,8.873391803817794,0.07499848512960644,1.6797849115048489,0,0,0.0,0.0,-83.44248606862787,0.04419793861887609,6296.387483926904,6.138847762696605,0.0002515726409505191
504,2019-02-04 23:00:00,0.0,-9.0,90.3,0.0,0.0,0.0,0,912.2,0,214.373,0.0,,0.35,0,3.58,0.0,-0.3963651282007824,0.007168380013578533,205.21109031594622,0.22378526752011585,1.9433421786670608,0.0,10.20826766415145,0.0,0.0,18597.2000836476,-81.27463950316005,0.0,-85.50153883563894,-0.0,-0.0,5.228793279027564,-1.0018939465486825,103.26804229928322,8.873565968461532,0.07573480688132336,1.6797849115048489,0,0,0.0,0.0,-81.27463950316005,0.04464767162506445,6314.287483926903,6.138845783068135,0.0002451963166200807
505,2019-02-04 23:15:00,0.0,-9.1,90.5,0.0,0.0,0.0,0,912.2,0,219.97,0.0,,0.35,0,3.58,0.0,-0.3777715409506218,0.0072361246629927545,207.15443249461327,0.22590450653720096,1.8116726934817322,0.0,10.20826766415145,0.0,0.0,18648.956741468934,-75.76648347237486,0.0,-79.90453883563893,-0.0,-0.0,5.092950214319359,-0.9548948510552866,103.26804229928322,8.873737244157615,0.07645201297568736,1.6797849115048489,0,0,0.0,0.0,-75.76648347237486,0.04508601450258041,6332.187483926903,6.138845783068135,0.00023882608464481303
506,2019-02-04 23:30:00,0.0,-9.2,90.5,0.0,0.0,0.0,0,912.2,0,225.568,0.0,,0.35,0,3.58,0.0,-0.3602160909979645,0.0072992757828916665,208.966105188095,0.2278801583294384,1.6850400340285767,0.0,10.20826766415145,0.0,0.0,18700.845068775452,-70.46926316839051,0.0,-74.30653883563892,-0.0,-0.0,4.74779552720306,-0.9105198599546668,103.26804229928322,8.873898366168088,0.07712062538528842,1.6797849115048489,0,0,0.0,0.0,-70.46926316839051,0.04551297755567837,6350.087483926903,6.138845783068135,0.0002226403304355434
507,2019-02-04 23:45:00,0.0,-9.1,90.8,0.0,0.0,0.0,0,912.1,0,231.166,0.0,,0.35,0,3.58,0.0,-0.34362128788745194,0.0073580096528832835,210.6511452221236,0.22971771561845541,1.558143032486258,0.0,10.20826766415145,0.0,0.0,18752.860028741423,-65.16125396698341,0.0,-68.70853883563893,-0.0,-0.0,4.41585796892409,-0.8685731002685634,103.26804229928322,8.874049482672666,0.07774250299125979,1.6797849115048489,0,0,0.0,0.0,-65.16125396698341,0.04591101209273233,6367.987483926902,6.138843803427748,0.00020707441230369617
508,2019-02-05 00:00:00,0.0,-9.0,90.0,0.0,0.0,0.0,0,912.0,0,236.763,0.0,,0.35,0,3.58,0.0,-0.32791735337200384,0.007412317712159008,212.20928825460987,0.23141689013588862,1.4313339875791466,0.0,10.20826766415145,0.0,0.0,18805.001885708938,-59.85717330243422,0.0,-63.111538835638925,-0.0,-0.0,4.0832437264075425,-0.8288781932028382,103.26804229928322,8.874190296587104,0.07831754823602284,1.6797849115048489,0,0,0.0,0.0,-59.85717330243422,0.04628122473228643,6385.887483926902,6.138841823775439,0.0001914767909229036
509,2019-02-05 00:15:00,0.0,-8.6,91.6,0.0,0.0,0.0,0,911.9,0,240.578,0.0,,0.35,0,3.58,0.0,-0.31304090903327375,0.0074622036387890864,213.640622242189,0.2329777777995518,1.3471761941512577,0.0,10.20826766415145,0.0,0.0,18857.270551721358,-56.33693878089091,0.0,-59.29653883563893,-0.0,-0.0,3.7508749915877115,-0.7912749368397001,103.26804229928322,8.874320562896672,0.07884579358068274,1.6797849115048489,0,0,0.0,0.0,-56.33693878089091,0.04662355739691782,6403.787483926902,6.138839844111206,0.0001758907135745656
510,2019-02-05 00:30:00,0.0,-8.3,91.0,0.0,0.0,0.0,0,912.0,0,244.394,0.0,,0.35,0,3.58,0.0,-0.29893429554367174,0.007509154421524476,214.98779843634026,0.2344468903340679,1.2603645493596287,0.0,10.20826766415145,0.0,0.0,18909.623375527208,-52.70586979820636,0.0,-55.480538835638924,-0.0,-0.0,3.530286622865772,-0.7556175854332089,103.26804229928322,8.874443968171155,0.07934297981336674,1.6797849115048489,0,0,0.0,0.0,-52.70586979820636,0.04693802941118699,6421.687483926901,6.138841823775439,0.0001655464803309471
