,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,vp_a,h_s,DroneV,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,meltwater,SA,h_ice,r_ice,$q_{T}$,$q_{melt}$,s_cone,input,thickness
10,2019-01-30 19:45:00,0.0,-11.2,88.9,0.3,0.0,0.0,0.0,888.6,0,183.753,0.0,,,0.35,0,3.58,0.0,0.0,0.0012211158578906084,-119.31010784254873,0.0,-116.12153883563894,-10.994080432619157,-11.912279710693886,7.8055114257093745,0.0,0.0,0,0.0,6.138378248658438,42.5283175287819,0.04637766360826816,3.2500478400387376,0.04311104909676551,0.5925939865649394,0.0,0.0,454.2591663981523,-0.635705035661705,10.10919264839445,0.01376342216739296,1.793811931842223,0.0,-119.31010784254873,0.007060566593374949,174.58748392693417,0.00036602206559757856
11,2019-01-30 20:00:00,0.0,-11.2,87.7,0.4,0.0,0.0,0.0,888.4,0,181.644,0.0,,,0.35,0,3.58,0.0,0.0,0.0013144283635435682,-125.40951975463886,0.0,-118.23053883563892,-14.655474613757763,-15.883029354453273,7.476493694757841,0.0,0.0,0,0.0,6.138374283512795,45.77836536882064,0.049921881536336574,3.416213846675147,0.05748163013543151,0.635705035661705,0.0,0.0,504.7091185581135,-0.6931866657971365,10.109239864032581,0.014815233832794575,1.793811931842223,0.0,-125.40951975463886,0.007672723055899228,192.48748392693417,0.0003505935687783447
12,2019-01-30 20:15:00,0.0,-11.1,90.2,0.3,0.0,0.0,0.0,888.3,0,184.875,0.0,,,0.35,0,3.58,0.0,0.0,0.001412510217884233,-118.0330745080221,0.0,-114.99953883563893,-10.89224043198783,-11.912268168375444,7.858704759604663,0.0,0.0,0,0.0,6.138372300920627,49.194579215495786,0.05364730557851231,3.2152930119542367,0.04311143630083378,0.6931866657971365,0.0,0.0,554.9929047114383,-0.7362981020979703,10.109293239947165,0.01592082173558576,1.793811931842223,0.0,-118.0330745080221,0.008259078652453554,210.38748392693418,0.00036851673244299286
13,2019-01-30 20:30:00,0.0,-11.2,88.0,0.6,0.0,0.0,0.0,888.3,0,188.106,0.0,,,0.35,0,3.58,0.0,0.0,0.001504822028320912,-126.35281186502064,0.0,-111.76853883563894,-21.9807374483358,-23.82453633675089,7.396464418954086,0.0,0.0,0,0.0,6.138372300920627,52.40987222745002,0.05715362293069795,3.4419460353480673,0.08622333098948014,0.7362981020979703,0.0,0.0,605.4776116994841,-0.8225214330874504,10.109346984118233,0.016961385710058653,1.793811931842223,0.0,-126.35281186502064,0.008875412997858293,228.2874839269342,0.0003468409975813473
14,2019-01-30 20:45:00,0.0,-11.5,87.4,0.6,0.0,0.0,0.0,888.2,0,191.338,0.0,,,0.35,0,3.58,0.0,0.0,0.001603639414152267,-123.18569595465651,0.0,-108.53653883563894,-22.566966448607328,-23.82452864177177,7.917809329589757,0.0,0.0,0,0.0,6.138370318315551,55.85181826279809,0.06090710824732616,3.355691754104646,0.08622382598928172,0.8225214330874504,0.0,0.0,655.735665664136,-0.9087452590767321,10.109408286093254,0.01807530131064218,1.793811931842223,0.0,-123.18569595465651,0.009455498321186612,246.1874839269342,0.00037128860276780767
15,2019-01-30 21:00:00,0.0,-11.6,89.6,0.4,0.0,0.0,0.0,888.0,0,194.569,0.0,,,0.35,0,3.58,0.0,0.0,0.0016999786770283732,-112.7582464344195,0.0,-105.30553883563894,-15.172050164561083,-15.883008834442139,7.719342565780528,0.0,0.0,0,0.0,6.138366353066667,59.20751001690274,0.0645665321885526,3.0716577296618386,0.057482874693067114,0.9087452590767321,0.0,0.0,706.0799739100314,-0.9662281337697992,10.109471804093921,0.01916130247314113,1.793811931842223,0.0,-112.7582464344195,0.010076475125281984,264.08748392693417,0.00036198201098084373
16,2019-01-30 21:15:00,0.0,-11.5,90.1,0.4,0.0,0.0,0.0,888.0,0,196.634,0.0,,,0.35,0,3.58,0.0,0.0,0.0017881619115020938,-111.21587999478497,0.0,-103.24053883563894,-15.041256628659694,-15.883008834442139,7.0659154695136746,0.0,0.0,0,0.0,6.138366353066667,62.279167746564575,0.06791621346408351,3.029660381383812,0.057483223754391514,0.9662281337697992,0.0,0.0,756.7083161803696,-1.0237113575241907,10.109533193257839,0.02015538181941342,1.793811931842223,0.0,-111.21587999478497,0.010681890410586524,281.98748392693415,0.0003313408791717902
17,2019-01-30 21:30:00,0.0,-11.6,90.2,0.5,0.0,0.0,0.0,888.1,0,198.7,0.0,,,0.35,0,3.58,0.0,0.0,0.0018751378445411482,-113.1724745923395,0.0,-101.17453883563894,-18.967198410961004,-19.85376745561879,6.969262654260443,0.0,0.0,0,0.0,6.138368335697566,65.30882812794839,0.07122009610463292,3.082979870119933,0.07185450487307661,1.0237113575241907,0.0,0.0,807.3786557989857,-1.0955658623972673,10.109596783623232,0.021135869580881757,1.793811931842223,0.0,-113.1724745923395,0.011236061853325999,299.8874839269341,0.00032680862482877145
18,2019-01-30 21:45:00,0.0,-11.3,89.4,0.4,0.0,0.0,0.0,888.0,0,200.765,0.0,,,0.35,0,3.58,0.0,0.0,0.001963642755958509,-106.79734011262988,0.0,-99.10953883563894,-14.779669556856918,-15.883008834442139,7.091868279865973,0.0,0.0,0,0.0,6.138366353066667,68.39180799806832,0.07458212431632313,2.9093316142337446,0.057483970897999156,1.0955658623972673,0.0,0.0,857.9956759288658,-1.1530498332952663,10.109664592866425,0.022133613106882236,1.793811931842223,0.0,-106.79734011262988,0.011782656367535407,317.7874839269341,0.0003325580914499427
19,2019-01-30 22:00:00,0.0,-11.1,89.8,0.4,0.0,0.0,0.0,887.8,0,202.831,0.0,,,0.35,0,3.58,0.0,0.0,0.002047160975551487,-104.86597559505122,0.0,-97.04353883563894,-14.514812646656607,-15.882998574236062,6.692375887244329,0.0,0.0,0,0.0,6.1383623877661115,71.30113961230207,0.07775478692726506,2.856737025100324,0.05748431391789496,1.1530498332952663,0.0,0.0,908.7863443146321,-1.2105341472131612,10.109731450276634,0.0230751589182006,1.793811931842223,0.0,-104.86597559505122,0.012338870488028968,335.6874839269341,0.0003138247151325492
20,2019-01-30 22:15:00,0.0,-10.9,88.4,0.4,0.0,0.0,0.0,887.5,0,204.417,0.0,,,0.35,0,3.58,0.0,0.0,0.002129167716153698,-103.13465955184856,0.0,-95.45753883563893,-14.24846810727543,-15.882983183676044,6.571347391065801,0.0,0.0,0,0.0,6.138356439718311,74.1578766374024,0.08087009447917383,2.8095918719606594,0.05748464690206626,1.2105341472131612,0.0,0.0,959.6296072895317,-1.2680187941152274,10.109799808355293,0.023999683563951487,1.793811931842223,0.0,-103.13465955184856,0.012863755953782008,353.58748392693406,0.0003081493872741304
21,2019-01-30 22:30:00,0.0,-10.9,88.7,0.4,0.0,0.0,0.0,887.3,0,206.003,0.0,,,0.35,0,3.58,0.0,0.0,0.002209819433379442,-101.65394119794898,0.0,-93.87153883563894,-14.24525718488506,-15.882972923135304,6.462854822575023,0.0,0.0,0,0.0,6.138352474288417,76.96746850936306,0.08393398965034139,2.7692733115173733,0.05748500692653967,1.2680187941152274,0.0,0.0,1010.520015417571,-1.325503801041767,10.109869656763433,0.02490895064289718,1.793811931842223,0.0,-101.65394119794898,0.013379152595614695,371.48748392693403,0.00030306190322734153
22,2019-01-30 22:45:00,0.0,-10.6,88.4,0.4,0.0,0.0,0.0,887.2,0,207.589,0.0,,,0.35,0,3.58,0.0,0.0,0.002289312106198766,-99.76709768116808,0.0,-92.28553883563893,-13.851624612028687,-15.882967792814688,6.3700657664995335,0.0,0.0,0,0.0,6.13835049155405,79.73674182088043,0.08695391692571475,2.7178908027002286,0.057485394267102696,1.325503801041767,0.0,0.0,1061.4507421060537,-1.3829891953088698,10.10994104381109,0.025805169442465557,1.793811931842223,0.0,-99.76709768116808,0.013886043570529711,389.387483926934,0.0002987108022063422
23,2019-01-30 23:00:00,0.0,-10.9,88.1,0.4,0.0,0.0,0.0,887.1,0,209.175,0.0,,,0.35,0,3.58,0.0,0.0,0.0023673281655526967,-98.68975762167938,0.0,-90.69953883563892,-14.242046262494688,-15.882962662460544,6.25182747645423,0.0,0.0,0,0.0,6.138348508806727,82.45463262358065,0.0899178109308404,2.6885608051791703,0.05748578802251033,1.3829891953088698,0.0,0.0,1112.4328513033533,-1.4404749833313801,10.11001355910359,0.026684759341528023,1.793811931842223,0.0,-98.68975762167938,0.01438566049450009,407.287483926934,0.00029316629961359053
24,2019-01-30 23:15:00,0.0,-10.5,86.7,0.5,0.0,0.0,0.0,887.1,0,214.751,0.0,,,0.35,0,3.58,0.0,0.0,0.0024445006389612273,-96.08847597197644,0.0,-85.12353883563893,-17.149252953692,-19.85370332807568,6.184315817354484,0.0,0.0,0,0.0,6.138348508806727,85.14319342875982,0.09284972020584495,2.617714447944747,0.07185776186202687,1.4404749833313801,0.0,0.0,1163.4442904981743,-1.512332745193407,10.110087682436596,0.027554857185378624,1.793811931842223,0.0,-96.08847597197644,0.014876007271354864,425.18748392693396,0.0002900005284725362
25,2019-01-30 23:30:00,0.0,-10.0,90.3,0.4,0.0,0.0,0.0,886.9,0,220.328,0.0,,,0.35,0,3.58,0.0,0.0,0.0025196378813242626,-86.58838216612784,0.0,-79.54653883563893,-13.063151688169096,-15.882952401651675,6.021308357680182,0.0,0.0,0,0.0,6.138344543273208,87.76090787670456,0.09570437063980869,2.3589231275110647,0.05748659570200429,1.512332745193407,0.0,0.0,1214.5265760502296,-1.5698193408954113,10.110162136956767,0.02840202705134768,1.793811931842223,0.0,-86.58838216612784,0.015361062492811118,443.08748392693394,0.00028235664453463453
26,2019-01-30 23:45:00,0.0,-9.8,88.5,0.3,0.0,0.0,0.0,886.7,0,225.904,0.0,,,0.35,0,3.58,0.0,0.0,0.002587345497040956,-78.1437947564311,0.0,-73.97053883563893,-9.599251327541056,-11.912206605531454,5.425995406748875,0.0,0.0,0,0.0,6.138340577687823,90.11983100421563,0.09827680589336492,2.1288821734651546,0.04311521327853295,1.5698193408954113,0.0,0.0,1265.8676529227184,-1.6129345541739442,10.110231161435511,0.029165444387159026,1.793811931842223,0.0,-78.1437947564311,0.015833336007626587,460.9874839269339,0.0002544405538416572
27,2019-01-31 00:00:00,0.0,-9.4,88.1,0.5,0.0,0.0,0.0,886.6,0,231.48,0.0,,,0.35,0,3.58,0.0,0.0,0.002648449096114365,-78.84172586599927,0.0,-68.39453883563894,-15.344011260467472,-19.85367126273339,4.8968242301071365,0.0,0.0,0,0.0,6.138338594875669,92.24871317768078,0.10059837860161482,2.147909574758024,0.07185911950347107,1.6129345541739442,0.0,0.0,1317.4387707492533,-1.6847936736774152,10.11029502587794,0.029854413662235763,1.793811931842223,0.0,-78.84172586599927,0.016258919828460762,478.8874839269339,0.0002296260759205297
28,2019-01-31 00:15:00,0.0,-9.1,87.3,0.3,0.0,0.0,0.0,886.4,0,236.122,0.0,,,0.35,0,3.58,0.0,0.0,0.0027100976361716014,-67.72255503093345,0.0,-63.752538835638916,-8.910574755314332,-11.91219506178162,4.940558560019797,0.0,0.0,0,0.0,6.138334629212419,94.3966227524388,0.1029407009295952,1.8449985915135556,0.043115725074362794,1.6847936736774152,0.0,0.0,1368.9908611744952,-1.727909398751778,10.11036097179562,0.03054954076748212,1.793811931842223,0.0,-67.72255503093345,0.01664300093687951,496.7874839269339,0.0002316769512645353
29,2019-01-31 00:30:00,0.0,-9.0,88.2,0.4,0.0,0.0,0.0,886.6,0,240.764,0.0,,,0.35,0,3.58,0.0,0.0,0.0027630511592774045,-66.61961120272285,0.0,-59.11053883563892,-11.752859688868703,-15.882937010186712,4.243787321784783,0.0,0.0,0,0.0,6.138338594875669,96.24162134395236,0.10495269503157291,1.8149609411441558,0.05748799954982862,1.727909398751778,0.0,0.0,1420.8458625829817,-1.7853973983016065,10.110418829099178,0.03114663691397465,1.793811931842223,0.0,-66.61961120272285,0.01703051486345512,514.6874839269339,0.00019900319163583446
30,2019-01-31 00:45:00,0.0,-8.8,87.5,0.6,0.0,0.0,0.0,886.6,0,245.406,0.0,,,0.35,0,3.58,0.0,0.0,0.0028151416727349317,-67.5313943357269,0.0,-54.468538835638924,-17.237527543674094,-23.824405515280066,4.174672043586108,0.0,0.0,0,0.0,6.138338594875669,98.05658228509651,0.10693193269912378,1.8398117915262147,0.0862324940738398,1.7853973983016065,0.0,0.0,1472.7309016418376,-1.8716298923754462,10.110476836806573,0.03173401198785078,1.793811931842223,0.0,-67.5313943357269,0.017363379271308245,532.5874839269338,0.000195762183645089
31,2019-01-31 01:00:00,0.0,-8.5,88.0,0.3,0.0,0.0,0.0,886.5,0,250.048,0.0,,,0.35,0,3.58,0.0,0.0,0.0028679444974277746,-53.91873463098106,0.0,-49.82653883563893,-8.324003305751171,-11.912198909723426,4.2318075104090385,0.0,0.0,0,0.0,6.138336612050535,99.89639407662273,0.10893827053066818,1.4689599189601796,0.04311648858631711,1.8716298923754462,0.0,0.0,1524.5910898503114,-1.9147463809617633,10.110536744491123,0.03232942953236534,1.793811931842223,0.0,-53.91873463098106,0.01769082445296277,550.4874839269338,0.00019844146462414606
32,2019-01-31 01:15:00,0.0,-8.4,87.5,0.4,0.0,0.0,0.0,886.6,0,247.204,0.0,,,0.35,0,3.58,0.0,0.0,0.002910103148466198,-60.26109104909028,0.0,-52.67053883563892,-10.96933570961079,-15.882937010186712,3.3787834961594263,0.0,0.0,0,0.0,6.138338594875669,101.36535399558291,0.11054018974436522,1.641758728447902,0.05748894653697187,1.9147463809617633,0.0,0.0,1576.8221299313511,-1.9722353274987352,10.11058537579969,0.032804828435647734,1.793811931842223,0.0,-60.26109104909028,0.018022753087144096,568.3874839269338,0.00015844057087966798
33,2019-01-31 01:30:00,0.0,-8.1,88.3,0.4,0.0,0.0,0.0,886.7,0,244.36,0.0,,,0.35,0,3.58,0.0,0.0,0.002957220341129318,-62.31708479431266,0.0,-55.514538835638916,-10.578766769126878,-15.882942140708606,3.7762208104531227,0.0,0.0,0,0.0,6.138340577687823,103.0071127240308,0.1123305482268602,1.6977816796892498,0.05748927892843148,1.9722353274987352,0.0,0.0,1628.8803712029032,-2.0297246064271666,10.110640567561799,0.03333615014761855,1.793811931842223,0.0,-62.31708479431266,0.018287774684360346,586.2874839269338,0.00017707762863862655
34,2019-01-31 01:45:00,0.0,-7.8,89.2,0.7,0.0,0.0,0.0,886.4,0,241.517,0.0,,,0.35,0,3.58,0.0,0.0,0.0030059445305077198,-72.27363115556928,0.0,-58.357538835638934,-17.821149510628665,-27.79512181082378,3.9050571906983147,0.0,0.0,0,0.0,6.138334629212419,104.70489440372006,0.11418200044026179,1.9690515256888281,0.10060671783442303,2.0297246064271666,0.0,0.0,1680.882589523214,-2.1303313242615896,10.110698574982285,0.0338856025445965,1.793811931842223,0.0,-72.27363115556928,0.018583971683911554,604.1874839269337,0.0001831191803357779
35,2019-01-31 02:00:00,0.0,-7.4,89.5,0.3,0.0,0.0,0.0,886.2,0,238.673,0.0,,,0.35,0,3.58,0.0,0.0,0.003062452761959309,-63.91689317893383,0.0,-61.20153883563893,-7.244326969738165,-11.912187365822392,4.52897262644326,0.0,0.0,0,0.0,6.138330663497216,106.67394592940889,0.11632927582269235,1.741389027101632,0.043117428890955246,2.1303313242615896,0.0,0.0,1732.613537997525,-2.173448753152545,10.110767037991428,0.03452284589190417,1.793811931842223,0.0,-63.91689317893383,0.018890276033450396,622.0874839269337,0.00021237655998802507
36,2019-01-31 02:15:00,0.0,-7.3,88.9,0.3,0.0,0.0,0.0,886.0,0,243.432,0.0,,,0.35,0,3.58,0.0,0.0,0.0031124265251411248,-59.58205001493283,0.0,-56.44253883563894,-7.144817833640216,-11.912179669762264,4.005306654346329,0.0,0.0,0,0.0,6.138326697730022,108.41533495651052,0.11822828239532227,1.6232979292270169,0.043117663769071786,2.173448753152545,0.0,0.0,1784.5721489704235,-2.2165664169216166,10.11082864770213,0.03508641091705347,1.793811931842223,0.0,-59.58205001493283,0.019245521383308914,639.9874839269337,0.00018782022822742887
37,2019-01-31 02:30:00,0.0,-7.3,89.3,0.3,0.0,0.0,0.0,885.8,0,248.192,0.0,,,0.35,0,3.58,0.0,0.0,0.0031590105229207313,-55.092075841902926,0.0,-51.68253883563892,-7.143205007944133,-11.912171973601184,3.7336680016801322,0.0,0.0,0,0.0,6.138322731910806,110.03863288573754,0.11999850914475195,1.5009783741681437,0.04311788465913418,2.2165664169216166,0.0,0.0,1836.6488510411966,-2.2596843015807506,10.110886977462794,0.035611758168053606,1.793811931842223,0.0,-55.092075841902926,0.019559693128487644,657.8874839269337,0.0001750822619105504
38,2019-01-31 02:45:00,0.0,-7.1,89.6,0.3,0.0,0.0,0.0,885.8,0,252.951,0.0,,,0.35,0,3.58,0.0,0.0,0.003202083577622592,-50.41873148716018,0.0,-46.92353883563894,-6.947500761151144,-11.912171973601184,3.4523081096299006,0.0,0.0,0,0.0,6.138322731910806,111.53961125990568,0.12163534488539333,1.3736609832843025,0.04311811795086068,2.2596843015807506,0.0,0.0,1888.8478726670285,-2.3028024195316115,10.11094168298228,0.03609751919101959,1.793811931842223,0.0,-50.41873148716018,0.019852559533083698,675.7874839269336,0.00016188844206150175
39,2019-01-31 03:00:00,0.0,-7.0,89.7,0.4,0.0,0.0,0.0,886.0,0,257.71,0.0,,,0.35,0,3.58,0.0,0.0,0.003241502432797269,-48.14000838977366,0.0,-42.16453883563895,-9.134926910590229,-15.882906226349686,3.1594573564555217,0.0,0.0,0,0.0,6.138326697730022,112.91327224318998,0.12313333941460194,1.3115836316138656,0.0574911494407248,2.3028024195316115,0.0,0.0,1941.1742116837443,-2.3602935689723363,10.11099239747466,0.036542076538368745,1.793811931842223,0.0,-48.14000838977366,0.020123357722315896,693.6874839269336,0.00014815578767800547
40,2019-01-31 03:15:00,0.0,-6.8,89.4,0.5,0.0,0.0,0.0,886.0,0,253.412,0.0,,,0.35,0,3.58,0.0,0.0,0.0032791393468260726,-54.538286932856415,0.0,-46.462538835638924,-11.092411248573852,-19.853632782937108,3.0166631513563593,0.0,0.0,0,0.0,6.138326697730022,114.22485587480385,0.12456363781330845,1.4859131416669524,0.07186428508082972,2.3602935689723363,0.0,0.0,1993.5626280521303,-2.432157854053166,10.111041399182854,0.03696654381755342,1.793811931842223,0.0,-54.538286932856415,0.02037118601437804,711.5874839269336,0.00014145974425455404
41,2019-01-31 03:30:00,0.0,-6.6,89.8,0.4,0.0,0.0,0.0,886.0,0,249.114,0.0,,,0.35,0,3.58,0.0,0.0,0.0033217781166620195,-55.955865129236166,0.0,-50.760538835638926,-8.612931087127931,-15.882906226349686,3.4176047935306912,0.0,0.0,0,0.0,6.138326697730022,115.7107690164708,0.1261840447289758,1.5245439883901448,0.057491747608044104,2.432157854053166,0.0,0.0,2045.7767149104634,-2.48964960166121,10.111097597410245,0.03744742928543018,1.793811931842223,0.0,-55.955865129236166,0.020607814655123423,729.4874839269336,0.00016026112956063046
42,2019-01-31 03:45:00,0.0,-6.6,89.4,0.4,0.0,0.0,0.0,885.9,0,244.817,0.0,,,0.35,0,3.58,0.0,0.0,0.003365524667658156,-60.16306220628942,0.0,-55.05753883563892,-8.611958973009745,-15.882901095592464,3.5064356023592516,0.0,0.0,0,0.0,6.138324714826919,117.23531300486096,0.12784657906746014,1.639180530762598,0.05749206117743479,2.48964960166121,0.0,0.0,2097.952170922073,-2.547141662838645,10.111156011261263,0.037940816838576946,1.793811931842223,0.0,-60.16306220628942,0.020875894858705796,747.3874839269336,0.00016442669279645469
43,2019-01-31 04:00:00,0.0,-6.6,89.1,0.3,0.0,0.0,0.0,885.8,0,240.519,0.0,,,0.35,0,3.58,0.0,0.0,0.0034125598446278736,-62.04370423684766,0.0,-59.355538835638924,-6.458240144168668,-11.912171973601184,3.770074742959934,0.0,0.0,0,0.0,6.138322731910806,118.87449353562356,0.1296341259930464,1.6904304503488095,0.04311930342708775,2.547141662838645,0.0,0.0,2150.0129903913103,-2.590260966265733,10.111219670092295,0.038471304169475674,1.793811931842223,0.0,-62.04370423684766,0.021150944625288666,765.2874839269335,0.00017678957021288004
44,2019-01-31 04:15:00,0.0,-6.6,89.5,0.3,0.0,0.0,0.0,885.7,0,243.282,0.0,,,0.35,0,3.58,0.0,0.0,0.0034610646663257904,-59.16212720071792,0.0,-56.59253883563892,-6.457511058580029,-11.912168125482758,3.887922693501029,0.0,0.0,0,0.0,6.138320748981677,120.56492398597237,0.13147756159866125,1.6119301876336505,0.04311957340476054,2.590260966265733,0.0,0.0,2202.0225599409614,-2.6333805396704935,10.111286244606275,0.03901837749108124,1.793811931842223,0.0,-59.16212720071792,0.02144667648072009,783.1874839269335,0.0001823158496959066
45,2019-01-31 04:30:00,0.0,-6.5,89.4,0.4,0.0,0.0,0.0,885.7,0,246.045,0.0,,,0.35,0,3.58,0.0,0.0,0.003507316121097663,-58.60174719224634,0.0,-53.82953883563894,-8.479559975913169,-15.882890833977012,3.707351619305767,0.0,0.0,0,0.0,6.138320748981677,122.17685417360602,0.1332353916833217,1.5966722473384956,0.057493130479595686,2.6333805396704935,0.0,0.0,2254.110629753328,-2.690873670150089,10.111350602673905,0.039540045804476245,1.793811931842223,0.0,-58.60174719224634,0.021751654562253826,801.0874839269335,0.00017384831584588554
