,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,vp_a,h_s,DroneV,a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice,thickness
829,2019-02-08 12:15:00,0.488,0.3,84.5,0.3,313.144,140.446,0.0,906.8,0,236.441,0.0,,,0.813,0,0.0,-7.477449305352133,-9.162703685450285,0.24074273170817692,691.5087546014921,0.754098969031071,0.0,0.04405671668635181,28.040468672418555,0.0,0.6581165183304007,9612.216126879603,13.353858420619513,40.360797549890755,-31.921306132385126,7.790821943347309,-6.323166749469926,0.0,-2.876454940233427,84.74076164203886,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,7.0306916711495875,0.0,0.04677740133191965,3660.950168512239,3.2583174824834242,0.0
830,2019-02-08 12:30:00,0.48,0.6,88.6,0.1,287.554,153.368,0.0,906.8,0,240.656,0.0,,,0.813,0,0.0,-6.819332787021732,-9.127957732368927,0.23723372930986258,691.5087546014921,0.754098969031071,0.0,0.015549745849025663,28.084525389104908,0.0,0.6895347025775759,9612.216126879603,9.598085031081709,41.436489958220065,-30.37532111490225,2.477363225084927,-2.231751326710336,0.0,-3.9404470373210345,84.72521189618983,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,7.366333704371373,0.0,0.04677740133191965,3660.950168512239,3.4500534237779474,0.0
831,2019-02-08 12:45:00,0.469,1.0,88.6,0.1,261.965,166.289,0.0,906.7,0,244.871,0.0,,,0.812,0,0.0,-6.129798084444157,-9.080359354948413,0.23238410622343214,691.5087546014921,0.754098969031071,0.0,0.016504770565313263,28.100075134953933,0.0,0.8147982741299086,9612.216126879603,11.073350358006934,42.70711444872241,-28.9780594032579,2.3804231774105653,-2.368819655563413,0.0,-5.036127864868138,84.70870712562451,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,8.70453070244352,0.0,0.04677740133191965,3660.950168512239,3.661946680697452,0.0
832,2019-02-08 13:00:00,0.455,1.0,87.8,0.2,236.376,179.21,0.0,906.3,0,249.086,0.0,,,0.812,0,0.0,-5.314999810314248,-9.019525771200279,0.22617126936978446,691.5087546014921,0.754098969031071,0.0,0.03540427689117282,28.116579905519245,0.0,0.7892737019246933,9612.216126879603,13.513190186655105,43.742234474087795,-28.12093466480968,4.214913255853643,-5.081339765308511,0.0,-6.323022878476652,84.67330284873334,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,8.431850421346596,0.0,0.04677740133191965,3660.950168512239,3.927609103412674,0.0
833,2019-02-08 13:15:00,0.438,0.8,89.2,0.4,204.306,183.157,0.0,906.1,0,252.743,0.0,,,0.811,0,0.0,-4.525726108389555,-8.943147221620054,0.2185676327830288,691.5087546014921,0.754098969031071,0.0,0.07574833859439391,28.151984182410416,0.0,0.3750472342997635,9612.216126879603,14.87830225963847,43.056407290056825,-27.745972804193684,7.10768664877701,-10.871653903252382,0.0,-7.539818875001683,84.59755451013895,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,4.006648356386089,0.0,0.04677740133191965,3660.950168512239,4.201609104264798,0.0
834,2019-02-08 13:30:00,0.418,1.0,89.8,0.2,172.236,187.104,0.0,906.0,0,256.4,0.0,,,0.811,0,0.0,-4.150678874089792,-8.852070462791533,0.2095414764834651,691.5087546014921,0.754098969031071,0.0,0.03910205116756894,28.22773252100481,0.0,0.5920742632836822,9612.216126879603,11.937215606603134,42.18377670554154,-25.658706274128235,3.4366554336977324,-5.612056648230393,0.0,-8.024510258507904,84.55845245897137,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,6.325158958372741,0.0,0.04677740133191965,3660.950168512239,4.337825415836771,0.0
835,2019-02-08 13:45:00,0.396,0.9,90.4,0.2,140.165,191.051,0.0,906.0,0,260.057,0.0,,,0.811,0,0.0,-3.5586046108061096,-8.755138905462717,0.19951603962496903,691.5087546014921,0.754098969031071,0.0,0.041114574110589996,28.266834572172378,0.0,0.477879753871346,9612.216126879603,11.006113950131502,41.39405531617237,-24.493190123240424,2.9748870269347454,-5.900900645536218,0.0,-8.869638269735189,84.51733788486078,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,5.105213304595283,0.0,0.04677740133191965,3660.950168512239,4.561086674812156,0.0
836,2019-02-08 14:00:00,0.371,1.5,90.1,0.3,108.095,194.998,0.0,905.8,0,263.714,0.0,,,0.81,0,0.0,-3.0807248569347636,-8.647998678491588,0.18800655654806675,691.5087546014921,0.754098969031071,0.0,0.06421098185724025,28.30794914628297,0.0,0.36666496701779794,9612.216126879603,13.132874204659483,40.91090805871201,-22.859144348666632,4.5835407963924455,-9.215774028759997,0.0,-9.50243030177834,84.45312690300354,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,3.9171001758994866,0.0,0.04677740133191965,3660.950168512239,4.748873281736979,0.0
837,2019-02-08 14:15:00,0.345,1.0,91.3,0.4,111.98,176.508,0.0,905.5,0,260.33,0.0,,,0.81,0,0.0,-2.7140598899169657,-8.533214680728817,0.17591215483029482,691.5087546014921,0.754098969031071,0.0,0.0882978551513181,28.37216012814021,0.0,-0.7652319348723734,9612.216126879603,4.4977913051514165,37.27926218860031,-27.80260370885435,4.953482946363972,-12.672802326989727,0.0,-9.932350120958521,84.36482904785221,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-8.17501102183831,0.0,0.04677740133191965,3660.950168512239,4.897705731572172,0.0
838,2019-02-08 14:30:00,0.315,0.9,91.5,0.4,115.866,158.019,0.0,905.7,0,256.946,0.0,,,0.809,0,0.0,-3.479291824789339,-8.41323749406639,0.1618098430851572,691.5087546014921,0.754098969031071,0.0,0.08278237073887519,28.460457983291526,0.0,-0.8085040753964807,9612.216126879603,3.2439121671544147,33.76254652227081,-27.93919235282351,5.842000222001295,-11.881201629818788,0.0,-8.42144222429418,84.28204667711334,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-8.637289462664373,0.0,0.04677740133191965,3660.950168512239,4.591772823316072,0.0
839,2019-02-08 14:45:00,0.284,1.5,83.6,0.4,119.752,139.529,0.0,905.4,0,253.562,0.0,,,0.809,0,0.0,-4.28779590018582,-8.311511222498602,0.14708462387041008,691.5087546014921,0.754098969031071,0.0,0.0772978182414523,28.543240354030402,0.0,-0.763009772355971,9612.216126879603,2.942768835570714,30.014251474646297,-27.922050693237907,7.718395222358405,-11.094040384138172,0.0,-6.867827168196081,84.2047488588719,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-8.151271548567458,0.0,0.04677740133191965,3660.950168512239,4.28755564662811,0.0
840,2019-02-08 15:00:00,0.252,1.3,89.8,0.2,123.637,121.04,0.0,905.0,0,250.178,0.0,,,0.808,0,0.0,-5.050805672541792,-8.228551744420475,0.1317363089296757,691.5087546014921,0.754098969031071,0.0,0.03621401082878492,28.620538172271853,0.0,-0.7625305041773013,9612.216126879603,-2.948596025067266,26.366876549210552,-28.124308751909098,4.232731522576437,-5.197555477584054,0.0,-5.423895344945157,84.16853484804311,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-8.14615150265132,0.0,0.04677740133191965,3660.950168512239,4.017437753055294,0.0
841,2019-02-08 15:15:00,0.217,1.3,89.3,0.4,108.516,107.783,0.0,904.6,0,246.892,0.0,,,0.808,0,0.0,-5.813336176719093,-8.163034148251086,0.11479520804856613,691.5087546014921,0.754098969031071,0.0,0.06784256781129318,28.65675218310064,0.0,-0.8837667962601954,9612.216126879603,0.29566647037177773,23.086102424946848,-28.2575899390867,9.477705992616196,-9.736991343159259,0.0,-4.0105520081045665,84.10069228023181,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-9.441324872787481,0.0,0.04677740133191965,3660.950168512239,3.7630917834246413,0.0
842,2019-02-08 15:30:00,0.181,0.9,91.3,0.2,93.394,94.526,0.0,904.4,0,243.606,0.0,,,0.807,0,0.0,-6.697102972979288,-8.114588942329439,0.09722358992305703,691.5087546014921,0.754098969031071,0.0,0.031430293614207086,28.724594750911933,0.0,-0.9171179872949938,9612.216126879603,-5.286636867710191,19.995977291753874,-27.923212266965265,5.060015951714925,-4.510980446461592,0.0,-2.4194178442137244,84.0692619866176,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-9.797617314171784,0.0,0.04677740133191965,3660.950168512239,3.4867512674117394,0.0
843,2019-02-08 15:45:00,0.144,1.0,92.6,0.2,78.273,81.27,0.0,904.5,0,240.319,0.0,,,0.807,0,0.0,-7.614220960274282,-8.085363739555211,0.07903280595305867,691.5087546014921,0.754098969031071,0.0,0.02902294122279548,28.75602504452614,0.0,-0.9214231235474919,9612.216126879603,-5.6781400886269875,16.879034020330202,-27.491107231220127,5.738097164808849,-4.165469211387046,0.0,-0.8041640425459121,84.04023904539481,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-9.843609300014034,0.0,0.04677740133191965,3660.950168512239,3.2196892060485287,0.0
844,2019-02-08 16:00:00,0.106,1.1,92.2,0.4,63.151,68.013,0.0,904.3,0,237.033,0.0,,,0.806,0,0.0,-8.535644083821774,-8.075649891546957,0.060238004874115056,691.5087546014921,0.754098969031071,0.0,0.05354999870915434,28.785047985748935,0.0,-0.6751853828291757,9612.216126879603,0.47263500729032526,13.932515507686213,-27.079150496447227,12.83413477701662,-7.685674211323552,0.0,0.785135219034718,83.98668904668565,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-7.213039204033227,0.0,0.04677740133191965,3660.950168512239,2.970311511576875,0.0
845,2019-02-08 16:15:00,0.066,1.0,91.8,0.5,49.038,54.21,0.0,904.3,0,237.31,0.0,,,0.806,0,0.0,-9.21082946665095,-8.085133882101278,0.040360560004333704,691.5087546014921,0.754098969031071,0.0,0.06307520794324846,28.83859798445809,0.0,-0.3133189892040821,9612.216126879603,5.705561545287462,10.900705021449546,-24.116834230458835,17.00031160607091,-9.052763972904131,0.0,1.9213791482258415,83.92361383874241,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-3.3472024276166694,0.0,0.04677740133191965,3660.950168512239,2.798924679965053,0.0
846,2019-02-08 16:30:00,0.025,0.8,89.8,0.2,34.926,40.406,0.0,904.3,0,237.587,0.0,,,0.805,0,0.0,-9.524148455855032,-8.108343058369597,0.019919444996378103,691.5087546014921,0.754098969031071,0.0,0.024541223748772135,28.90167319240134,0.0,-0.82522879696315,9612.216126879603,-5.293722310285602,8.01483277450898,-22.6006963618118,6.875591895452079,-3.522238189111578,0.0,2.4165493815651384,83.89907261499364,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-8.81596049939718,0.0,0.04677740133191965,3660.950168512239,2.722505365689217,0.0
847,2019-02-08 16:45:00,0.0,0.4,91.4,0.5,20.813,26.603,0.0,904.1,0,237.865,0.0,,,0.805,0,0.0,-10.349377252818183,-8.137533611733117,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.05702080608445487,28.926214416150113,0.0,-0.03537290530609655,9612.216126879603,7.805925532451857,5.217767199981215,-19.080096304286315,17.892997533996912,-8.183816048482152,0.0,3.775257102760046,83.84205180890919,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-0.3778905160302948,0.0,0.04677740133191965,3660.950168512239,2.5302642135540574,0.0
848,2019-02-08 17:00:00,0.0,-0.5,90.6,0.5,6.701,12.8,0.0,903.8,0,238.142,0.0,,,0.804,0,0.0,-10.38475015812428,-8.183136587927113,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.05684146473559923,28.98323522223457,0.0,-0.38361565298979533,9612.216126879603,4.059891178963587,2.518567362047272,-18.66478522137737,16.44831300152578,-8.15807638063622,0.0,3.7577960367679086,83.78521034417359,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-4.098185201672633,0.0,0.04677740133191965,3660.950168512239,2.5223060483126223,0.0
849,2019-02-08 17:15:00,0.0,-0.7,93.5,0.6,5.026,9.6,0.0,903.7,0,238.537,0.0,,,0.804,0,0.0,-10.768365811114075,-8.22852864429364,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.0659159281649164,29.040076686970167,0.0,0.008662211537756878,9612.216126879603,9.553012441668061,1.8889258859348739,-16.77339897338186,20.102396861098285,-9.460473602699627,0.0,4.335088668016761,83.71929441600868,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,0.09253883896843362,0.0,0.04677740133191965,3660.950168512239,2.4374832859526627,0.0
850,2019-02-08 17:30:00,0.0,-1.1,93.3,0.3,3.35,6.4,0.0,903.8,0,238.932,0.0,,,0.803,0,0.0,-10.759703599576318,-8.280894069997201,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.0329834782173616,29.105992615135083,0.0,-0.5621130648356533,9612.216126879603,-1.2711833023035313,1.2657078652463518,-16.412115696132446,9.644300104674363,-4.733898674988995,0.0,4.2309244239082,83.68631093779132,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-6.005081977292527,0.0,0.04677740133191965,3660.950168512239,2.439370243448792,0.0
851,2019-02-08 17:45:00,0.0,-1.1,94.0,0.5,1.675,3.2,0.0,903.8,0,239.328,0.0,,,0.803,0,0.0,-11.32181666441197,-8.332001250390562,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.052275636307976894,29.138976093352444,0.0,0.13173572497727873,9612.216126879603,8.910112810811324,0.6328539326231759,-13.835064114722343,17.009194693936987,-7.502773474092806,0.0,5.103128298973504,83.63403530148334,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,1.4073393367185174,0.0,0.04677740133191965,3660.950168512239,2.319700138839341,0.0
852,2019-02-08 18:00:00,0.0,-1.4,93.7,0.6,0.0,0.0,0.0,903.7,0,239.723,0.0,,,0.802,0,0.0,-11.190080939434692,-8.393644161588014,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.06347586364003628,29.191251729660422,0.0,0.1179081327084418,9612.216126879603,10.369885890383326,0.0,-13.949952664633116,19.546776114307026,-9.110267413252407,0.0,4.773062440709416,83.5705594378433,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,1.2596184771309193,0.0,0.04677740133191965,3660.950168512239,2.3472529476775064,0.0
853,2019-02-08 18:15:00,0.0,-1.4,94.3,0.3,0.0,0.0,0.0,903.9,0,239.868,0.0,,,0.802,0,0.0,-11.07217280672625,-8.45130006340646,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.03207483484246791,29.25472759330046,0.0,-0.44315432767032975,9612.216126879603,-0.13075268945083884,0.0,-14.26197378659785,9.6578178891362,-4.603487150767678,0.0,4.47340320801081,83.53848460300084,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-4.734239840218517,0.0,0.04677740133191965,3660.950168512239,2.372169398346415,0.0
854,2019-02-08 18:30:00,0.0,-1.4,94.0,0.4,0.0,0.0,0.0,903.7,0,240.014,0.0,,,0.801,0,0.0,-11.51532713439658,-8.505336250730474,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.04110047586998368,29.286802428142927,0.0,0.0282059298816947,9612.216126879603,6.200202578300128,0.0,-12.401468204949424,13.464106241287238,-5.898877219077489,0.0,5.1375645419623135,83.49738412713086,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,0.3013253592226386,0.0,0.04677740133191965,3660.950168512239,2.279761336147901,0.0
855,2019-02-08 18:45:00,0.0,-1.6,93.4,0.3,0.0,0.0,0.0,903.7,0,240.159,0.0,,,0.801,0,0.0,-11.487121204514885,-8.567395132317886,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.030903535872750555,29.327902904012912,0.0,-0.18224686068540974,9612.216126879603,2.4884260955205635,0.0,-12.365333965183765,9.870262860708769,-4.43537842056583,0.0,4.98349719999556,83.4664805912581,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-1.9469523250452667,0.0,0.04677740133191965,3660.950168512239,2.285543244667851,0.0
856,2019-02-08 19:00:00,0.0,-1.4,93.8,0.2,0.0,0.0,0.0,903.7,0,240.304,0.0,,,0.801,0,0.0,-11.669368065200295,-8.627592967323107,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.02026772069634489,29.35880643988566,0.0,-0.22465913616233882,9612.216126879603,0.5088460096904983,0.0,-11.517540985823189,6.83457197298975,-2.9088907942695723,0.0,5.1918150225239375,83.44621287056177,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-2.400044784579074,0.0,0.04677740133191965,3660.950168512239,2.2484200018285603,0.0
857,2019-02-08 19:15:00,0.0,-1.4,93.9,0.2,0.0,0.0,0.0,903.7,0,238.298,0.0,,,0.8,0,0.0,-11.894027201362634,-8.690307164113225,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.019862052634238618,29.379074160582007,0.0,-0.2862070953342389,9612.216126879603,-0.20689674725785245,0.0,-12.65921477938025,6.984089355728652,-2.850667962552589,0.0,5.468228676393745,83.42635081792753,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-3.0575647098104413,0.0,0.04677740133191965,3660.950168512239,2.203416806915416,0.0
858,2019-02-08 19:30:00,0.0,-1.6,93.7,0.5,0.0,0.0,0.0,903.8,0,236.291,0.0,,,0.8,0,0.0,-12.180234296696874,-8.75636028191826,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.048390037171354004,29.398936213216246,0.0,0.2748447011763793,9612.216126879603,9.881279026413335,0.0,-13.568321509751058,17.6056048516831,-6.945099341511015,0.0,5.8439956844812935,83.37796078075617,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,2.93617968490232,0.0,0.04677740133191965,3660.950168512239,2.1472789978780633,0.0
859,2019-02-08 19:45:00,0.0,-1.9,93.2,0.4,0.0,0.0,0.0,903.9,0,234.284,0.0,,,0.799,0,0.0,-11.905389595520495,-8.826952453212336,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.03968349407241388,29.4473262503876,0.0,-0.35101919454150227,9612.216126879603,1.9455516647073399,0.0,-16.629559681372257,13.320720180708678,-5.695507270953936,0.0,5.254391165370919,83.33827728668375,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-3.749955606246596,0.0,0.04677740133191965,3660.950168512239,2.201164184953256,0.0
860,2019-02-08 20:00:00,0.0,-2.2,93.0,0.6,0.0,0.0,0.0,903.9,0,232.278,0.0,,,0.799,0,0.0,-12.256408790061997,-8.890422534509094,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.057670016615343725,29.487009744460014,0.0,0.02447256732636771,9612.216126879603,8.538434567032692,0.0,-17.289723354344602,20.082967220268387,-8.276992906656739,0.0,5.745190701108907,83.2806072700684,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,0.2614416603759526,0.0,0.04677740133191965,3660.950168512239,2.1325604525937716,0.0
861,2019-02-08 20:15:00,0.0,-1.9,94.3,0.4,0.0,0.0,0.0,903.8,0,231.04,0.0,,,0.798,0,0.0,-12.231936222735628,-8.959821197339524,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.038531736897849084,29.544679761075358,0.0,-0.45049540696351054,9612.216126879603,0.7175382869324318,0.0,-18.621377204530404,13.753947702051441,-5.530203244293963,0.0,5.584967789411395,83.24207553317055,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-4.812664957361531,0.0,0.04677740133191965,3660.950168512239,2.1372785140547013,0.0
862,2019-02-08 20:30:00,0.0,-2.2,93.1,0.6,0.0,0.0,0.0,903.7,0,229.802,0.0,,,0.798,0,0.0,-12.682431629699138,-9.027284457777748,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.0554894692676097,29.583211497973206,0.0,0.09961819139143338,9612.216126879603,9.028259606573883,0.0,-18.139598182513197,20.929116466639858,-7.9640334870296305,0.0,6.238741322447223,83.18658606390294,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,1.0642261195442524,0.0,0.04677740133191965,3660.950168512239,2.051926714098392,0.0
863,2019-02-08 20:45:00,0.0,-2.3,93.7,0.5,0.0,0.0,0.0,903.7,0,228.565,0.0,,,0.797,0,0.0,-12.582813438307705,-9.102644933704024,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.046660396089841565,29.638700967240815,0.0,-0.31864491141423945,9612.216126879603,3.292755970478284,0.0,-19.75612592439066,17.108800678566748,-6.696855491362175,0.0,5.940081216302195,83.13992566781309,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-3.404099520883891,0.0,0.04677740133191965,3660.950168512239,2.070527207937357,0.0
864,2019-02-08 21:00:00,0.0,-2.5,93.3,0.5,0.0,0.0,0.0,903.5,0,227.327,0.0,,,0.797,0,0.0,-12.901458349721944,-9.174397764021034,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.04533166864390634,29.685361363330657,0.0,-0.24561957880252008,9612.216126879603,3.882185860469697,0.0,-19.781674909693834,17.30237495479109,-6.506152101795959,0.0,6.36148581537244,83.09459399916918,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-2.6239662413262623,0.0,0.04677740133191965,3660.950168512239,2.0115657211243256,0.0
865,2019-02-08 21:15:00,0.0,-2.7,93.9,0.6,0.0,0.0,0.0,903.5,0,226.602,0.0,,,0.796,0,0.0,-13.147077928524464,-9.251240924182172,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.053197449358238176,29.730693031974564,0.0,0.02745250441615326,9612.216126879603,7.9283516312993525,0.0,-19.575121436448285,20.85391337526257,-7.635075153996366,0.0,6.649559692485066,83.04139654981094,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,0.2932764773029861,0.0,0.04677740133191965,3660.950168512239,1.967170868649532,0.0
866,2019-02-08 21:30:00,0.0,-2.8,93.9,0.7,0.0,0.0,0.0,903.3,0,225.878,0.0,,,0.796,0,0.0,-13.11962542410831,-9.331563854277515,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.06221878198733194,29.7838904813328,0.0,0.10859054941524984,9612.216126879603,10.089925135542227,0.0,-20.403108712930248,24.027429281514717,-8.929846866611642,0.0,6.465604566957757,82.97917776782361,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,1.1600782689305849,0.0,0.04677740133191965,3660.950168512239,1.9720866354879876,0.0
867,2019-02-08 21:45:00,0.0,-2.9,93.8,0.6,0.0,0.0,0.0,903.3,0,225.154,0.0,,,0.795,0,0.0,-13.01103487469306,-9.409664710224835,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.05385934289751275,29.846109263320134,0.0,-0.27550438874463185,9612.216126879603,4.786845159608335,0.0,-21.53876151646884,20.178653952779367,-7.730072319786674,0.0,6.146952723297806,82.9253184249261,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-2.9432271601783393,0.0,0.04677740133191965,3660.950168512239,1.991646810716605,0.0
868,2019-02-08 22:00:00,0.0,-2.9,93.9,0.7,0.0,0.0,0.0,903.5,0,224.429,0.0,,,0.795,0,0.0,-13.286539263437692,-9.483916431650966,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.061281062627717986,29.899968606217648,0.0,0.06209950798970809,9612.216126879603,9.458674409028923,0.0,-21.22036464445719,24.188580782313842,-8.795262260199472,0.0,6.490458271172272,82.86403736229839,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,0.6634121488294511,0.0,0.04677740133191965,3660.950168512239,1.942364680832727,0.0
869,2019-02-08 22:15:00,0.0,-2.9,94.6,0.7,0.0,0.0,0.0,903.4,0,223.874,0.0,,,0.794,0,0.0,-13.224439755447984,-9.562317506325323,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.061628409939512484,29.961249668845365,0.0,-0.05274038372878126,9612.216126879603,8.281686547148075,0.0,-22.01025990260476,24.041299805764222,-8.845114703541832,0.0,6.2506466439886115,82.80240895235887,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-0.5634281563937567,0.0,0.04677740133191965,3660.950168512239,1.953374201906317,0.0
870,2019-02-08 22:30:00,0.0,-3.0,94.1,0.4,0.0,0.0,0.0,903.2,0,223.32,0.0,,,0.794,0,0.0,-13.277180139176766,-9.637821791820075,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.03504756606741389,30.022878078784878,0.0,-0.7030887954721915,9612.216126879603,-2.4809893169338055,0.0,-22.364755339675384,13.671973654087886,-5.030143439535391,0.0,6.211792368653692,82.76736138629146,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-7.5111327564691965,0.0,0.04677740133191965,3660.950168512239,1.9440185145138826,0.0
871,2019-02-08 22:45:00,0.0,-3.1,94.2,0.8,0.0,0.0,0.0,903.1,0,222.765,0.0,,,0.794,0,0.0,-13.980268934648958,-9.712856739586321,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.06573764711741452,30.057925644852293,0.0,0.6105490228320892,9612.216126879603,15.957411851202629,0.0,-20.27171473774959,28.945348522293006,-9.434886112836278,0.0,7.283778066659214,82.70162373917404,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,6.522525738366351,0.0,0.04677740133191965,3660.950168512239,1.8231680175881584,0.0
872,2019-02-08 23:00:00,0.0,-3.3,93.8,0.5,0.0,0.0,0.0,903.0,0,222.21,0.0,,,0.793,0,0.0,-13.369719911816869,-9.800840669881655,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.04344177362594032,30.12366329196971,0.0,-0.6109801815881902,9612.216126879603,-0.2922237560987382,0.0,-23.124992402689628,16.74127263993866,-6.234908072816978,0.0,6.091496006652229,82.6581819655481,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-6.527131828915716,0.0,0.04677740133191965,3660.950168512239,1.927702758467311,0.0
873,2019-02-08 23:15:00,0.0,-3.4,94.0,0.5,0.0,0.0,0.0,903.0,0,221.593,0.0,,,0.793,0,0.0,-13.980700093405058,-9.874422505453618,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.04108439475316634,30.16710506559565,0.0,-0.25639901735189663,9612.216126879603,3.1574456812980163,0.0,-21.44209746329875,17.59079562652487,-5.896569203619196,0.0,7.008747518071898,82.61709757079493,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,-2.7391235223211794,0.0,0.04677740133191965,3660.950168512239,1.8230954789642149,0.0
874,2019-02-08 23:30:00,0.0,-3.5,93.5,0.6,0.0,0.0,0.0,902.9,0,220.976,0.0,,,0.792,0,0.0,-14.237099110756954,-9.959084221865643,0.007436722852264606,691.5087546014921,0.754098969031071,0.0,0.04815655634328677,30.208189460348816,0.0,0.0664713240777519,9612.216126879603,7.62170587393708,0.0,-21.098774626505957,21.418605361078694,-6.911589395248253,0.0,7.301875139364344,82.56894101445164,19.462573130390087,0.11636542783766464,2.4876419921655626,0.0,0,0.0,0.7101164786888274,0.0,0.04677740133191965,3660.950168512239,1.7807653546517885,0.0
