,When,h_ice,h_f,r_ice,ice,T_a,Fountain
811,2019-02-03 19:35:00,0.015479506574516107,3,2.5461849275847293,98.20725514510548,-1.95,1
812,2019-02-03 19:40:00,0.015792089450416016,3,2.5461849275847293,100.1334285792773,-2.0,1
813,2019-02-03 19:45:00,0.016101825254807575,3,2.5461849275847293,102.05960348091453,-2.0,1
814,2019-02-03 19:50:00,0.016411561295172995,3,2.5461849275847293,104.00780001575036,-2.0,1
815,2019-02-03 19:55:00,0.01672483849551486,3,2.5461849275847293,105.95599811027796,-2.0,1
816,2019-02-03 20:00:00,0.017038115946660926,3,2.5461849275847293,107.90667921208676,-2.05,1
817,2019-02-03 20:05:00,0.017351792674551184,3,2.5461849275847293,109.85736193671457,-2.05,1
818,2019-02-03 20:10:00,0.017665469663396736,3,2.5461849275847293,111.81391829429633,-1.95,1
819,2019-02-03 20:15:00,0.01798009115412121,3,2.5461849275847293,113.77047634409185,-1.95,1
820,2019-02-03 20:20:00,0.018294712916959898,3,2.5461849275847293,115.7480943667149,-1.9,1
821,2019-02-03 20:25:00,0.018612721201234552,3,2.5461849275847293,117.72571417937574,-1.9,1
822,2019-02-03 20:30:00,0.01893072977335389,3,2.5461849275847293,119.6938363177558,-2.05,1
823,2019-02-03 20:35:00,0.019247211084360078,3,2.5461849275847293,121.66196029004799,-2.05,1
824,2019-02-03 20:40:00,0.01956369269026611,3,2.5461849275847293,123.61023649312924,-2.0,1
825,2019-02-03 20:45:00,0.019876982701556172,3,2.5461849275847293,125.55851455275639,-2.0,1
826,2019-02-03 20:50:00,0.020190273011385672,3,2.5461849275847293,127.50929676367322,-2.05,1
827,2019-02-03 20:55:00,0.02050396599799405,3,2.5461849275847293,129.4600808950671,-2.05,1
828,2019-02-03 21:00:00,0.020817659293422233,3,2.5461849275847293,131.44244987511675,-2.15,1
829,2019-02-03 21:05:00,0.02113643154920332,3,2.5461849275847293,133.42482089972793,-2.15,1
830,2019-02-03 21:10:00,0.02145520413375745,3,2.5461849275847293,135.4287246995797,-2.05,1
831,2019-02-03 21:15:00,0.02177743926812232,3,2.5461849275847293,137.4326306523153,-2.05,1
832,2019-02-03 21:20:00,0.022099674748678858,3,2.5461849275847293,139.45101677916605,-2.05,1
833,2019-02-03 21:25:00,0.02242423869472958,3,2.5461849275847293,141.46940515535633,-2.05,1
834,2019-02-03 21:30:00,0.02274880300248241,3,2.5461849275847293,143.52640387139377,-2.05,1
835,2019-02-03 21:35:00,0.023079575995527145,3,2.5461849275847293,145.58340499209163,-2.05,1
836,2019-02-03 21:40:00,0.023410349375250154,3,2.5461849275847293,147.62396696971447,-2.1,1
837,2019-02-03 21:45:00,0.023738479280032893,3,2.5461849275847293,149.6645313818927,-2.1,1
838,2019-02-03 21:50:00,0.02406660957630113,3,2.5461849275847293,151.68798377407322,-2.1,1
839,2019-02-03 21:55:00,0.024391988196534015,3,2.5461849275847293,153.71143862664348,-2.1,1
840,2019-02-03 22:00:00,0.02471736721240666,3,2.5461849275847293,155.74690584950406,-2.15,1
841,2019-02-03 22:05:00,0.02504467786180124,3,2.5461849275847293,157.7823756290153,-2.15,1
842,2019-02-03 22:10:00,0.025371988922314702,3,2.5461849275847293,159.79762118952888,-2.15,1
843,2019-02-03 22:15:00,0.025696047853695704,3,2.5461849275847293,161.8128693219056,-2.15,1
844,2019-02-03 22:20:00,0.026020107198641795,3,2.5461849275847293,163.85543353271504,-2.2,1
845,2019-02-03 22:25:00,0.02634855906991812,3,2.5461849275847293,165.89800045286412,-2.2,1
846,2019-02-03 22:30:00,0.026677011376866268,3,2.5461849275847293,167.93021055360475,-2.2,1
847,2019-02-03 22:35:00,0.027003798268990645,3,2.5461849275847293,169.96242340347013,-2.2,1
848,2019-02-03 22:40:00,0.02733058560318444,3,2.5461849275847293,171.9979546181189,-2.15,1
849,2019-02-03 22:45:00,0.02765790654269498,3,2.5461849275847293,174.03348865805845,-2.15,1
850,2019-02-03 22:50:00,0.027985227936522715,3,2.5461849275847293,176.05538938652438,-2.2,1
851,2019-02-03 22:55:00,0.02831035704349773,3,2.5461849275847293,178.07729296881553,-2.2,1
852,2019-02-03 23:00:00,0.028635486609378376,3,2.5461849275847293,180.07117092130477,-2.1,1
853,2019-02-03 23:05:00,0.028956109550447227,3,2.5461849275847293,182.06505171293634,-2.1,1
854,2019-02-03 23:10:00,0.02927673294806065,3,2.5461849275847293,184.13100096971326,-2.15,1
855,2019-02-03 23:15:00,0.02960894522112373,3,2.5461849275847293,186.1969533430637,-2.15,1
856,2019-02-03 23:20:00,0.029941157995343352,3,2.5461849275847293,188.23011542724373,-2.15,1
857,2019-02-03 23:25:00,0.030268097969921852,3,2.5461849275847293,190.2632805976874,-2.15,1
858,2019-02-03 23:30:00,0.03059503844078295,3,2.5461849275847293,192.2914069404654,-2.15,1
859,2019-02-03 23:35:00,0.030921168649539647,3,2.5461849275847293,194.31953642088018,-2.15,1
860,2019-02-03 23:40:00,0.03124729936283993,3,2.5461849275847293,196.3408561653643,-2.25,1
861,2019-02-03 23:45:00,0.03157233504544424,3,2.5461849275847293,198.36217909247608,-2.25,1
862,2019-02-03 23:50:00,0.03189737123982684,3,2.5461849275847293,200.41305893972515,-2.2,1
863,2019-02-03 23:55:00,0.032227160296164466,3,2.5461849275847293,202.46394213140547,-2.2,1
864,2019-02-04 00:00:00,0.032556949890298996,3,2.5461849275847293,204.51234560879422,-2.15,1
865,2019-02-04 00:05:00,0.03288634073721422,3,2.5461849275847293,206.56075249113437,-2.15,1
866,2019-02-04 00:10:00,0.03321573213165822,3,2.5461849275847293,208.61583726327618,-2.25,1
867,2019-02-04 00:15:00,0.03354619735545354,3,2.5461849275847293,210.6709255316499,-2.25,1
868,2019-02-04 00:20:00,0.03387666314145586,3,2.5461849275847293,212.7395623954873,-2.2,1
869,2019-02-04 00:25:00,0.03420930759166354,3,2.5461849275847293,214.80820287205083,-2.2,1
870,2019-02-04 00:30:00,0.03454195262281092,3,2.5461849275847293,216.89907772203526,-2.1,1
871,2019-02-04 00:35:00,0.034878173023348454,3,2.5461849275847293,218.98995633513306,-2.1,1
872,2019-02-04 00:40:00,0.03521439402900852,3,2.5461849275847293,221.0817403710945,-2.2,1
873,2019-02-04 00:45:00,0.035550760630010114,3,2.5461849275847293,223.17352824638934,-2.2,1
874,2019-02-04 00:50:00,0.0358871278483907,3,2.5461849275847293,225.22551017940782,-2.25,1
875,2019-02-04 00:55:00,0.03621709412419166,3,2.5461849275847293,227.27749587692574,-2.25,1
876,2019-02-04 01:00:00,0.03654706100533804,3,2.5461849275847293,229.3710741128486,-2.3,1
877,2019-02-04 01:05:00,0.036883716120322034,3,2.5461849275847293,231.46465633950535,-2.3,1
878,2019-02-04 01:10:00,0.03722037187703079,3,2.5461849275847293,233.56365990155598,-2.3,1
879,2019-02-04 01:15:00,0.037557899404499794,3,2.5461849275847293,235.6626675486314,-2.3,1
880,2019-02-04 01:20:00,0.037895427588855876,3,2.5461849275847293,237.73651571089374,-2.2,1
881,2019-02-04 01:25:00,0.03822891003510323,3,2.5461849275847293,239.81036793260392,-2.2,1
882,2019-02-04 01:30:00,0.03856239313412479,3,2.5461849275847293,241.92817482993095,-2.3,1
883,2019-02-04 01:35:00,0.03890294430737448,3,2.5461849275847293,244.04598603516408,-2.3,1
884,2019-02-04 01:40:00,0.03924349617335138,3,2.5461849275847293,246.21794409937033,-2.3,1
885,2019-02-04 01:45:00,0.03959275505429473,3,2.5461849275847293,248.389906774749,-2.3,1
886,2019-02-04 01:50:00,0.03994201467673164,3,2.5461849275847293,250.52144870096456,-2.3,1
887,2019-02-04 01:55:00,0.040284774493370146,3,2.5461849275847293,252.65299514663434,-2.3,1
888,2019-02-04 02:00:00,0.0406275350367536,3,2.5461849275847293,254.80571823795933,-2.25,1
889,2019-02-04 02:05:00,0.04097370086299474,3,2.5461849275847293,256.9584460179383,-2.25,1
890,2019-02-04 02:10:00,0.04131986744318877,3,2.5461849275847293,259.0574049515265,-2.4,1
891,2019-02-04 02:15:00,0.04165738779423614,3,2.5461849275847293,261.15636841761943,-2.4,1
892,2019-02-04 02:20:00,0.04199490887412702,3,2.5461849275847293,263.22504544039543,-2.4,1
893,2019-02-04 02:25:00,0.04232755978204038,3,2.5461849275847293,265.29372693717414,-2.4,1
894,2019-02-04 02:30:00,0.04266021140938991,3,2.5461849275847293,267.3746609413731,-2.45,1
895,2019-02-04 02:35:00,0.04299483328519906,3,2.5461849275847293,269.4555995442536,-2.45,1
896,2019-02-04 02:40:00,0.043329455900493176,3,2.5461849275847293,271.5502774463727,-2.7,1
897,2019-02-04 02:45:00,0.04366628784586421,3,2.5461849275847293,273.64496008101133,-2.7,1
898,2019-02-04 02:50:00,0.044003120552241856,3,2.5461849275847293,275.6853761558387,-2.5,1
899,2019-02-04 02:55:00,0.04433122699531605,3,2.5461849275847293,277.7257967902272,-2.5,1
900,2019-02-04 03:00:00,0.044659334171584526,3,2.5461849275847293,279.7549626807232,-2.4,1
901,2019-02-04 03:05:00,0.04498563154345485,3,2.5461849275847293,281.78413314750435,-2.4,1
902,2019-02-04 03:10:00,0.04531192965120872,3,2.5461849275847293,283.8304765207712,-2.5,1
903,2019-02-04 03:15:00,0.04564098922577017,3,2.5461849275847293,285.87682461599235,-2.5,1
904,2019-02-04 03:20:00,0.04597004955963931,3,2.5461849275847293,287.8937319657938,-2.5,1
905,2019-02-04 03:25:00,0.04629437571287723,3,2.5461849275847293,289.9106439687798,-2.5,1
906,2019-02-04 03:30:00,0.04661870261436441,3,2.5461849275847293,291.93177341171383,-2.6,1
907,2019-02-04 03:35:00,0.046943707695776396,3,2.5461849275847293,293.95290759302605,-2.6,1
908,2019-02-04 03:40:00,0.047268713539137114,3,2.5461849275847293,295.9775647444865,-2.15,1
909,2019-02-04 03:45:00,0.04759428588911315,3,2.5461849275847293,298.0022267169322,-2.15,1
910,2019-02-04 03:50:00,0.04791985901432143,3,2.5461849275847293,300.03794699328256,-2.2,1
911,2019-02-04 03:55:00,0.04824721035565206,3,2.5461849275847293,302.07367221040016,-2.2,1
912,2019-02-04 04:00:00,0.04857456249147633,3,2.5461849275847293,304.10519364764826,-2.35,1
913,2019-02-04 04:05:00,0.04890123864396686,3,2.5461849275847293,306.13672007221606,-2.35,1
914,2019-02-04 04:10:00,0.04922791559843684,3,2.5461849275847293,308.19025409595065,-2.55,1
915,2019-02-04 04:15:00,0.049558131456159095,3,2.5461849275847293,310.24379328411885,-2.55,1
916,2019-02-04 04:20:00,0.04988834814434135,3,2.5461849275847293,312.3154168067923,-2.5,1
917,2019-02-04 04:25:00,0.05022147286032396,3,2.5461849275847293,314.387045655663,-2.5,1
918,2019-02-04 04:30:00,0.050554598432778756,3,2.5461849275847293,316.47673770225504,-2.6,1
919,2019-02-04 04:35:00,0.05089062863416098,3,2.5461849275847293,318.566435240595,-2.6,1
920,2019-02-04 04:40:00,0.05122665971863656,3,2.5461849275847293,320.62630938851635,-2.45,1
921,2019-02-04 04:45:00,0.05155789509175139,3,2.5461849275847293,322.68618894297305,-2.45,1
922,2019-02-04 04:50:00,0.05188913133425709,3,2.5461849275847293,324.76981263616716,-2.55,1
923,2019-02-04 04:55:00,0.05222418572199361,3,2.5461849275847293,326.85344193274136,-2.55,1
924,2019-02-04 05:00:00,0.05255924101077435,3,2.5461849275847293,328.96635436674666,-2.5,1
925,2019-02-04 05:05:00,0.05289900513623948,3,2.5461849275847293,331.0792726371388,-2.5,1
926,2019-02-04 05:10:00,0.05323877020021718,3,2.5461849275847293,333.2110215781255,-2.55,1
927,2019-02-04 05:15:00,0.05358156330559571,3,2.5461849275847293,335.3427765366904,-2.55,1
928,2019-02-04 05:20:00,0.05392435737862304,3,2.5461849275847293,337.4321328789734,-2.5,1
929,2019-02-04 05:25:00,0.05426033359751212,3,2.5461849275847293,339.52149507564604,-2.5,1
930,2019-02-04 05:30:00,0.054596310757808665,3,2.5461849275847293,341.6472305724011,-2.55,1
931,2019-02-04 05:35:00,0.054938136879138295,3,2.5461849275847293,343.7729722047281,-2.55,1
932,2019-02-04 05:40:00,0.055279963987090563,3,2.5461849275847293,345.9047069628234,-2.55,1
933,2019-02-04 05:45:00,0.05562275481180775,3,2.5461849275847293,348.0364479681757,-2.55,1
934,2019-02-04 05:50:00,0.05596554664110694,3,2.5461849275847293,350.16452545087617,-2.75,1
935,2019-02-04 05:55:00,0.056307749362428966,3,2.5461849275847293,352.292609236283,-2.75,1
936,2019-02-04 06:00:00,0.056649953097249454,3,2.5461849275847293,354.40811896814785,-2.7,1
937,2019-02-04 06:05:00,0.056990134877806034,3,2.5461849275847293,356.52363500424457,-2.7,1
938,2019-02-04 06:10:00,0.057330317672106376,3,2.5461849275847293,358.7095028407687,-2.65,1
939,2019-02-04 06:15:00,0.05768181329582759,3,2.5461849275847293,360.89537748901296,-2.65,1
940,2019-02-04 06:20:00,0.05803331001489855,3,2.5461849275847293,362.9986092411041,-2.65,1
941,2019-02-04 06:25:00,0.05837151745094696,3,2.5461849275847293,365.10184737590623,-2.65,1
942,2019-02-04 06:30:00,0.058709725913358886,3,2.5461849275847293,367.2300591643844,-2.65,1
943,2019-02-04 06:35:00,0.05905195023154616,3,2.5461849275847293,369.35827756418433,-2.65,1
944,2019-02-04 06:40:00,0.05939417561285839,3,2.5461849275847293,371.4815088990008,-2.9,1
945,2019-02-04 06:45:00,0.05973559905569676,3,2.5461849275847293,373.60474677555976,-2.9,1
946,2019-02-04 06:50:00,0.060077023550471495,3,2.5461849275847293,375.69307632437005,-3.05,1
947,2019-02-04 06:55:00,0.06041283465717671,3,2.5461849275847293,377.7814122733068,-3.05,1
948,2019-02-04 07:00:00,0.060748646793045896,3,2.5461849275847293,379.81842286620025,-3.15,1
949,2019-02-04 07:05:00,0.06107620562204368,3,2.5461849275847293,381.85543961450213,-3.15,1
950,2019-02-04 07:10:00,0.061403765440853894,3,2.5461849275847293,383.71459229570377,-3.3,1
951,2019-02-04 07:15:00,0.061702724060562146,3,2.5461849275847293,385.56940158564345,-3.3,1
952,2019-02-04 07:20:00,0.062000984246908974,3,2.5461849275847293,387.3198374551263,-3.1,1
953,2019-02-04 07:25:00,0.0622824608016426,3,2.5461849275847293,389.0671187126062,-3.1,1
954,2019-02-04 07:30:00,0.06256343008311156,3,2.5461849275847293,390.89719210310597,-3.2,1
955,2019-02-04 07:35:00,0.06285771264544257,3,2.5461849275847293,392.72729204170247,-3.2,1
956,2019-02-04 07:40:00,0.06315199947680564,3,2.5461849275847293,394.30285962617614,-3.05,1
957,2019-02-04 07:45:00,0.06340535656526536,3,2.5461849275847293,395.860237762691,-3.05,1
958,2019-02-04 07:50:00,0.06365871363794307,3,2.5461849275847293,397.62385889166467,-2.95,0
959,2019-02-04 07:55:00,0.0639418439449751,3,2.5461849275847293,397.62570560504065,-2.95,0
960,2019-02-04 08:00:00,0.06393938551646523,3,2.5461849275847293,397.62893324044063,-3.1,0
961,2019-02-04 08:05:00,0.06393968247479871,3,2.5461849275847293,397.6352329514069,-3.1,0
962,2019-02-04 08:10:00,0.06394020149049541,3,2.5461849275847293,397.6363659713831,-3.4,0
963,2019-02-04 08:15:00,0.06394121450729283,3,2.5461849275847293,397.63854194354064,-3.4,0
964,2019-02-04 08:20:00,0.0639413967010909,3,2.5461849275847293,397.6400094678707,-3.45,0
965,2019-02-04 08:25:00,0.06394174660545289,3,2.5461849275847293,397.64055998011276,-3.45,0
966,2019-02-04 08:30:00,0.06394198258878689,3,2.5461849275847293,397.64305941798926,-3.35,0
967,2019-02-04 08:35:00,0.06394207111318925,3,2.5461849275847293,397.64529543480216,-3.35,0
968,2019-02-04 08:40:00,0.06394247303203389,3,2.5461849275847293,397.64776585530456,-2.8,0
969,2019-02-04 08:45:00,0.06394283259179828,3,2.5461849275847293,397.6507424985528,-2.8,0
970,2019-02-04 08:50:00,0.06394322984454194,3,2.5461849275847293,397.65358840441075,-3.1,0
971,2019-02-04 08:55:00,0.06394370849977335,3,2.5461849275847293,397.65639637096746,-3.1,0
972,2019-02-04 09:00:00,0.06394416613194939,3,2.5461849275847293,397.6589980663057,-3.2,0
973,2019-02-04 09:05:00,0.06394461766334564,3,2.5461849275847293,397.6619179376208,-3.2,0
974,2019-02-04 09:10:00,0.06394503602556789,3,2.5461849275847293,397.66436446073965,-3.4,0
975,2019-02-04 09:15:00,0.06394550555166273,3,2.5461849275847293,397.66716018228743,-3.4,0
976,2019-02-04 09:20:00,0.06394589896161883,3,2.5461849275847293,397.6691421695738,-3.3,0
977,2019-02-04 09:25:00,0.06394634852397241,3,2.5461849275847293,397.6709623093827,-3.3,0
978,2019-02-04 09:30:00,0.06394666723485043,3,2.5461849275847293,397.6723335440372,-3.3,0
979,2019-02-04 09:35:00,0.06394695992005614,3,2.5461849275847293,397.67371873776534,-3.3,0
980,2019-02-04 09:40:00,0.06394718041965457,3,2.5461849275847293,397.672641680407,-2.85,0
981,2019-02-04 09:45:00,0.0639474031639236,3,2.5461849275847293,397.6718187696115,-2.85,0
982,2019-02-04 09:50:00,0.06394722996912124,3,2.5461849275847293,397.6719980371929,-2.65,0
983,2019-02-04 09:55:00,0.06394709764202508,3,2.5461849275847293,397.67441622161505,-2.65,0
984,2019-02-04 10:00:00,0.06394712646891448,3,2.5461849275847293,397.6739893517198,-2.3,0
985,2019-02-04 10:05:00,0.06394751532190346,3,2.5461849275847293,397.6736321635295,-2.3,0
986,2019-02-04 10:10:00,0.06394744667964725,3,2.5461849275847293,397.6742015714417,-2.6,0
987,2019-02-04 10:15:00,0.06394738924246662,3,2.5461849275847293,397.67475589565737,-2.6,0
988,2019-02-04 10:20:00,0.06394748080536257,3,2.5461849275847293,397.67513155584595,-2.55,0
989,2019-02-04 10:25:00,0.06394756994274438,3,2.5461849275847293,397.6758850677182,-2.55,0
990,2019-02-04 10:30:00,0.06394763035029055,3,2.5461849275847293,397.67553470376174,-2.4,0
991,2019-02-04 10:35:00,0.06394775151778344,3,2.5461849275847293,397.67446918573944,-2.4,0
992,2019-02-04 10:40:00,0.06394769517796482,3,2.5461849275847293,397.67226168953647,-2.45,0
993,2019-02-04 10:45:00,0.06394752383873033,3,2.5461849275847293,397.6709697229594,-2.45,0
994,2019-02-04 10:50:00,0.06394716886518538,3,2.5461849275847293,397.67035143933794,-2.45,0
995,2019-02-04 10:55:00,0.06394696111218667,3,2.5461849275847293,397.66995756759576,-2.45,0
996,2019-02-04 11:00:00,0.0639468616898961,3,2.5461849275847293,397.6696012758676,-1.8,0
997,2019-02-04 11:05:00,0.06394679835386483,3,2.5461849275847293,397.67091071534713,-1.8,0
998,2019-02-04 11:10:00,0.06394674106083863,3,2.5461849275847293,397.6631476742913,-1.9,0
999,2019-02-04 11:15:00,0.06394695162354462,3,2.5461849275847293,397.65692548254725,-1.9,0
1000,2019-02-04 11:20:00,0.06394570329786256,3,2.5461849275847293,397.65132690436883,-1.85,0
1001,2019-02-04 11:25:00,0.06394470274644246,3,2.5461849275847293,397.6468597565871,-1.85,0
1002,2019-02-04 11:30:00,0.06394380247438763,3,2.5461849275847293,397.6443153157283,-1.75,0
1003,2019-02-04 11:35:00,0.06394308414052062,3,2.5461849275847293,397.64278187132464,-1.75,0
1004,2019-02-04 11:40:00,0.06394267498503019,3,2.5461849275847293,397.6411657621226,-1.7,0
1005,2019-02-04 11:45:00,0.06394242840150481,3,2.5461849275847293,397.63968226124604,-1.7,0
1006,2019-02-04 11:50:00,0.06394216852517448,3,2.5461849275847293,397.6385368171183,-1.9,0
1007,2019-02-04 11:55:00,0.06394192997275278,3,2.5461849275847293,397.6372571263484,-1.9,0
1008,2019-02-04 12:00:00,0.06394174578110524,3,2.5461849275847293,397.63644245808825,-1.75,0
1009,2019-02-04 12:05:00,0.06394154000210167,3,2.5461849275847293,397.63599795032036,-1.75,0
1010,2019-02-04 12:10:00,0.06394140900043568,3,2.5461849275847293,397.6359038202865,-1.85,0
1011,2019-02-04 12:15:00,0.06394133752194438,3,2.5461849275847293,397.6359078544613,-1.85,0
1012,2019-02-04 12:20:00,0.06394132238548718,3,2.5461849275847293,397.6360297411674,-1.9,0
1013,2019-02-04 12:25:00,0.06394132303419739,3,2.5461849275847293,397.63642226721356,-1.9,0
1014,2019-02-04 12:30:00,0.06394134263403004,3,2.5461849275847293,397.63662630417184,-2.0,0
1015,2019-02-04 12:35:00,0.06394140575366843,3,2.5461849275847293,397.63670070710606,-2.0,0
1016,2019-02-04 12:40:00,0.06394143856356513,3,2.5461849275847293,397.63699714094406,-2.0,0
1017,2019-02-04 12:45:00,0.06394145052783183,3,2.5461849275847293,397.6376768868186,-2.0,0
1018,2019-02-04 12:50:00,0.06394149819548814,3,2.5461849275847293,397.63765628351365,-1.25,0
1019,2019-02-04 12:55:00,0.06394160750113607,3,2.5461849275847293,397.6372486637896,-1.25,0
1020,2019-02-04 13:00:00,0.0639416041880485,3,2.5461849275847293,397.6351023953027,-1.3,0
1021,2019-02-04 13:05:00,0.06394153864129096,3,2.5461849275847293,397.63321014413236,-1.3,0
1022,2019-02-04 13:10:00,0.06394119351338895,3,2.5461849275847293,397.6324085264362,-1.5,0
1023,2019-02-04 13:15:00,0.06394088923240991,3,2.5461849275847293,397.63230061478833,-1.5,0
1024,2019-02-04 13:20:00,0.06394076032932283,3,2.5461849275847293,397.63242326893214,-1.75,0
1025,2019-02-04 13:25:00,0.06394074297673116,3,2.5461849275847293,397.6325187874903,-1.75,0
1026,2019-02-04 13:30:00,0.06394076269997062,3,2.5461849275847293,397.6328475279918,-1.75,0
1027,2019-02-04 13:35:00,0.06394077805970767,3,2.5461849275847293,397.6332028573634,-1.75,0
1028,2019-02-04 13:40:00,0.06394083092239483,3,2.5461849275847293,397.633635788301,-1.75,0
1029,2019-02-04 13:45:00,0.06394088806067054,3,2.5461849275847293,397.634557587826,-1.75,0
1030,2019-02-04 13:50:00,0.06394095767756475,3,2.5461849275847293,397.6354336906909,-1.9,0
1031,2019-02-04 13:55:00,0.06394110590633392,3,2.5461849275847293,397.63564873650085,-1.9,0
1032,2019-02-04 14:00:00,0.06394124678691132,3,2.5461849275847293,397.63593778037006,-1.85,0
