,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,Discharge,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,snow_h,alb,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
304,2021-12-16 00:00:00,0.0,0.0,0.43,0.0,0.01421085753227141,0.38,-0.0,0.0,-2.99,91.505,0.295,0.38,0.0,5.117,91.01,249.245,53.37,0.838,-9.1202449716416,-1.187677657065384,38143.6694961807,41.59614994130938,0.0,361.38275399384617,0.0,-0.3744379666645724,266.15999999999997,-9.00031391949591,0.0008748203896866281,-18.034890200831683,0.8369896035840422,6.08245059291265,0.0,2.114261264449395,2306.780855759807,183.320980169441,0.6834399894349271,7.623634473066853,0.0,0.0,1.4094616911129916,1.056010332633547e-05,0.0,0.0,-9.00031391949591,0.0,,41077.993105934394,0.0,0.08964335639433262,2.80909029921904
305,2021-12-16 01:00:00,0.0,0.0,0.43,0.0,0.014211378456508312,0.405,-0.0,0.0,-2.78,91.225,0.34,0.405,0.0,4.667,91.025,252.605,53.3,0.836,-9.494682938306173,-1.2051219119366685,38145.07895787181,41.597686976959444,0.0,361.38275399384617,0.0,-0.16531799172105135,266.15999999999997,-3.9737258357750505,0.0009439197570812824,-13.161923674431563,1.0568104174997897,5.921036471001664,0.0,2.2094070303979776,2306.780855759807,183.32103417658902,0.6834652434940149,7.623634473066853,0.0,0.0,1.372058253279766,8.384395766628226e-06,0.0,0.0,-3.97372583577505,0.0,,41079.402567625504,0.0,0.08964752859668405,2.717693231818121
306,2021-12-16 02:00:00,0.0,0.0,0.43,0.0,0.014211885556332139,-0.13,-0.0,0.0,-3.145,91.245,0.55,-0.13,0.0,4.683,91.02,247.995,53.34,0.835,-9.660000930027225,-1.2233505231527044,38146.45101612509,41.59918322369148,0.0,361.38275399384617,0.0,-0.1392979462396938,266.15999999999997,-3.348285580295911,-0.0003048449451833245,-17.105982270899005,1.6586190980869866,9.850775316050667,0.0,2.248607121410624,2306.780855759807,183.32108675242975,0.6834898273762294,7.623634473066853,0.0,0.0,2.28268167508873,8.161893362424746e-06,0.0,0.0,-3.3482855802959115,0.0,,41080.77462587878,0.0,0.08965084119767208,2.678212217018294
307,2021-12-16 03:00:00,0.0,0.0,0.43,0.0,0.014212729213039904,-0.37,-0.0,0.0,-3.97,93.195,0.43,-0.37,0.0,4.867,91.055,245.56,53.21,0.833,-9.799298876266919,-1.2419018909567994,38148.73369780018,41.601672516685035,0.0,361.38275399384617,0.0,-0.29145281245884125,266.15999999999997,-7.005611178311455,-0.0008782045380737359,-18.98082820060324,1.1607051363324286,8.534606429646217,0.0,2.2807836608512124,2306.780855759807,183.32117422656674,0.683530727372494,7.623634473066853,0.0,0.0,1.9776919452526907,1.3578868845096647e-05,0.0,0.0,-7.0056111783114545,0.0,,41083.05730755387,0.0,0.08965406589086813,2.6453529928867625
308,2021-12-16 04:00:00,0.0,0.0,0.43,0.0,0.014213460147565193,0.24,-0.0,0.0,-3.575,92.915,0.37,0.24,0.0,4.917,91.02,248.275,52.94,0.832,-10.09075168872576,-1.2607176033965917,38150.71138974543,41.603829214553365,0.0,361.38275399384617,0.0,-0.16201720966038444,266.15999999999997,-3.894385391240333,0.0005730867131498287,-15.0966910836556,1.1159314688654973,7.732357361281064,0.0,2.3534437755555557,2306.780855759807,183.3212500174583,0.6835661627089474,7.623634473066853,0.0,0.0,1.791790555262031,1.1764586810163847e-05,0.0,0.0,-3.8943853912403323,0.0,,41085.03499949913,0.0,0.08965943078557932,2.5777906499071377
309,2021-12-16 05:00:00,0.0,0.0,0.43,0.0,0.014214122374073214,0.3,-0.0,0.0,-3.33,91.62,0.4,0.3,0.0,4.8,90.99,251.525,53.005,0.83,-10.252768898386144,-1.2801317393682465,38152.50318030069,41.60578318462453,0.0,361.38275399384617,0.0,0.022800532800632,266.15999999999997,0.5480532718555313,0.000724920241077734,-11.198451695457692,1.2813533257789245,8.072980174967443,0.0,2.3914465463257777,2306.780855759807,183.32131868743477,0.6835982671533896,7.623634473066853,0.0,0.0,1.8707225200439528,1.0658721075582812e-05,0.0,0.0,0.5480532718555313,0.0,,41086.82679005439,0.0,0.08966407887522457,2.5409188770669155
310,2021-12-16 06:00:00,0.0,0.0,0.43,0.0,0.014214813772191939,-0.135,-0.0,0.0,-3.37,92.01,0.385,-0.135,0.0,4.55,91.005,248.295,52.9,0.829,-10.229968365585512,-1.2998584504365158,38154.373902820735,41.60782323099317,0.0,361.38275399384617,0.0,-0.16744645674204808,266.15999999999997,-4.024887456820807,-0.000328148975931051,-14.519605398048014,1.2223184915171872,6.89262070218341,0.0,2.3801068965025425,2306.780855759807,183.3213903858752,0.6836317858629479,7.623634473066853,0.0,0.0,1.5972027099354733,1.112825493100297e-05,0.0,0.0,-4.0248874568208075,0.0,,41088.69751257443,0.0,0.08966829004832784,2.5460784883842913
311,2021-12-16 07:00:00,0.0,0.0,0.43,0.0,0.014215404079806258,-0.425,-0.0,0.0,-3.81,92.13,0.44,-0.425,0.0,4.25,91.06,242.7,52.76,0.827,-10.39741482232756,-1.319490667362165,38155.97110553067,41.6095650005787,0.0,361.38275399384617,0.0,-0.3677240700108509,266.15999999999997,-8.838932908791197,-0.0010451875849677554,-19.445727467097583,1.3422472854281806,6.846093565240063,0.0,2.4194988952231102,2306.780855759807,183.32145160399014,0.6836604037756349,7.623634473066853,0.0,0.0,1.5864216701922613,9.501180314323168e-06,0.0,0.0,-8.838932908791197,0.0,,41090.29471528436,0.0,0.08967268673204566,2.5084084984448682
312,2021-12-16 08:00:00,0.0,0.0,0.43,0.0,0.0142159904022878,1.91,-0.0,0.04,-4.85,94.06,0.535,1.91,0.0,4.483,91.095,237.915,52.665,0.25,-10.765138892338411,-1.3394469788816599,38157.557527200865,41.611295013305195,0.0,361.38275399384617,0.0,10.765138892338411,266.15999999999997,-8.920072149909926,0.02036440625127727,-22.766306182866998,1.4660583243052323,9.824793690466889,0.022834199570675354,2.512183412362996,2306.780855759807,183.32151241140232,0.6836888285188187,7.623634473066853,0.0,0.0,2.276666340758081,9.437044663134042e-06,0.0,2.4000000000000115,-819.9499108182326,,-1.2146237707605678,41091.88113695456,1.0,0.08967644057318115,2.4274643172611854
313,2021-12-16 09:00:00,75.167,53.263,0.524,0.112,0.06978820618673355,-38.568,-0.002,0.0,-4.41,94.31,0.565,14.695,0.0,4.85,91.115,240.76,52.54,0.25,0.0,-1.3601669085966357,38162.234193541626,41.61639497659937,1.4772134245866249,361.38275399384617,0.0,-1.4715394942961149,266.15999999999997,-35.37119248771525,37.928556347842544,-65.40786980679894,-1.1545577770851105,-6.374804546854594,0.0,-0.3625167048191505,2306.780855759807,183.32169168223294,0.6837726227849903,7.623634473066853,0.0,0.0,0.0,2.781977536129555e-05,0.0,0.0,-35.37119248771525,0.0,,41096.55780329532,0.0,0.08968016907607361,6.112911778902558
