,time,ghi,sea,Discharge,temp,RH,wind,SW_global,ppt,press,alb,vp_a,LW_in,SW_direct,SW_diffuse,T_F,e_a
639,2021-07-27 15:00:00,537.007,0.575,30,7.1,27.0,6.5,0,0.0,548.924,0.356,2.724,223.726,0,0,0.0,0.64
640,2021-07-27 16:00:00,316.423,0.355,30,6.7,26.0,7.2,0,0.0,548.924,0.355,2.552,220.433,0,0,0.0,0.634
641,2021-07-27 17:00:00,86.867,0.123,30,5.3,36.0,5.9,0,0.0,548.924,0.354,3.208,223.386,0,0,0.0,0.655
642,2021-07-27 18:00:00,0.0,0.0,30,3.7,51.0,5.4,0,0.0,548.924,0.353,4.062,225.975,0,0,0.0,0.678
643,2021-07-27 19:00:00,0.0,0.0,30,0.8,80.0,6.0,0,0.0,548.924,0.352,5.182,224.656,0,0,0.0,0.703
644,2021-07-27 20:00:00,0.0,0.0,30,-0.9,96.0,3.9,0,0.0,548.924,0.351,5.495,221.175,0,0,0.0,0.71
645,2021-07-27 21:00:00,0.0,0.0,30,-0.6,81.0,7.3,0,0.0,548.924,0.35,4.739,217.47,0,0,0.0,0.695
646,2021-07-27 22:00:00,0.0,0.0,30,-0.6,74.0,6.2,0,0.0,548.924,0.349,4.33,214.681,0,0,0.0,0.686
647,2021-07-27 23:00:00,0.0,0.0,30,-1.7,75.0,2.7,0,0.0,548.924,0.348,4.048,209.337,0,0,0.0,0.68
648,2021-07-28 00:00:00,0.0,0.0,30,-1.6,73.0,0.0,0,0.0,548.924,0.347,3.969,209.046,0,0,0.0,0.678
649,2021-07-28 01:00:00,0.0,0.0,30,-2.9,72.0,5.0,0,0.0,548.924,0.347,3.556,202.013,0,0,0.0,0.668
650,2021-07-28 02:00:00,0.0,0.0,30,-2.1,63.0,6.1,0,0.0,548.924,0.346,3.302,202.174,0,0,0.0,0.661
651,2021-07-28 03:00:00,0.0,0.0,30,-2.4,60.0,2.3,0,0.0,548.924,0.345,3.075,199.281,0,0,0.0,0.654
652,2021-07-28 04:00:00,0.0,0.0,30,-2.3,59.0,1.6,0,0.0,548.924,0.344,3.047,199.298,0,0,0.0,0.653
653,2021-07-28 05:00:00,0.0,0.0,30,-2.9,62.0,4.0,0,0.0,548.924,0.343,3.062,197.743,0,0,0.0,0.654
654,2021-07-28 06:00:00,0.0,0.0,30,-4.0,75.0,5.3,0,0.0,548.924,0.342,3.412,197.687,0,0,0.0,0.664
655,2021-07-28 07:00:00,157.368,0.198,30,-4.9,88.0,5.9,0,0.0,548.924,0.342,3.74,197.731,0,0,0.0,0.673
656,2021-07-28 08:00:00,389.811,0.427,30,-5.5,100.0,2.8,0,0.0,548.924,0.341,4.061,198.35,0,0,0.0,0.682
657,2021-07-28 09:00:00,600.586,0.642,30,-3.3,93.0,1.9,0,0.0,548.924,0.34,4.458,207.456,0,0,0.0,0.69
658,2021-07-28 10:00:00,763.609,0.828,30,-0.4,75.0,1.5,0,0.0,548.924,0.339,4.453,216.152,0,0,0.0,0.689
659,2021-07-28 11:00:00,862.702,0.96,30,2.0,57.0,2.8,0,0.0,548.924,0.338,4.024,220.372,0,0,0.0,0.678
660,2021-07-28 12:00:00,888.747,0.999,30,4.0,46.0,3.1,0,0.0,548.924,0.338,3.742,224.276,0,0,0.0,0.67
661,2021-07-28 13:00:00,839.404,0.927,30,4.9,47.0,4.3,0,0.0,548.924,0.337,4.073,229.858,0,0,0.0,0.678
662,2021-07-28 14:00:00,719.111,0.774,30,5.3,48.0,7.2,0,0.0,548.924,0.336,4.277,232.758,0,0,0.0,0.683
663,2021-07-28 15:00:00,539.106,0.577,30,5.5,47.0,6.9,0,0.0,548.924,0.335,4.246,233.165,0,0,0.0,0.682
664,2021-07-28 16:00:00,318.052,0.357,30,5.9,46.0,6.4,0,0.0,548.924,0.335,4.273,234.668,0,0,0.0,0.683
665,2021-07-28 17:00:00,87.892,0.125,30,5.3,46.0,3.8,0,0.0,548.924,0.334,4.099,231.347,0,0,0.0,0.679
666,2021-07-28 18:00:00,0.0,0.0,30,4.5,52.0,4.3,0,0.0,548.924,0.333,4.382,230.986,0,0,0.0,0.686
667,2021-07-28 19:00:00,0.0,0.0,30,2.2,64.0,4.5,0,0.0,548.924,0.332,4.583,225.137,0,0,0.0,0.691
668,2021-07-28 20:00:00,0.0,0.0,30,-0.1,73.0,4.5,0,0.0,548.924,0.332,4.43,216.91,0,0,0.0,0.688
669,2021-07-28 21:00:00,0.0,0.0,30,-1.0,75.0,2.5,0,0.0,548.924,0.331,4.262,212.986,0,0,0.0,0.685
670,2021-07-28 22:00:00,0.0,0.0,30,-1.4,74.0,4.4,0,0.0,548.924,0.33,4.083,210.491,0,0,0.0,0.681
671,2021-07-28 23:00:00,0.0,0.0,30,-2.1,81.0,2.3,0,0.0,548.924,0.329,4.245,209.565,0,0,0.0,0.685
672,2021-07-29 00:00:00,0.0,0.0,30,-2.2,90.0,3.8,0,0.0,548.924,0.329,4.682,212.216,0,0,0.0,0.694
673,2021-07-29 01:00:00,0.0,0.0,30,-2.5,95.0,4.1,0,0.0,548.924,0.328,4.833,212.275,0,0,0.0,0.698
674,2021-07-29 02:00:00,0.0,0.0,30,-2.4,84.0,0.5,0,0.0,548.924,0.327,4.305,209.094,0,0,0.0,0.686
675,2021-07-29 03:00:00,0.0,0.0,30,-2.4,87.0,0.2,0,0.0,548.924,0.327,4.459,210.145,0,0,0.0,0.69
676,2021-07-29 04:00:00,0.0,0.0,30,-2.5,91.0,2.1,0,0.0,548.924,0.326,4.63,210.974,0,0,0.0,0.693
677,2021-07-29 05:00:00,0.0,0.0,30,-2.2,93.0,1.2,0,0.0,548.924,0.325,4.838,213.212,0,0,0.0,0.698
678,2021-07-29 06:00:00,0.0,0.0,30,-1.7,96.0,4.5,0,0.0,548.924,0.325,5.182,216.851,0,0,0.0,0.704
679,2021-07-29 07:00:00,158.843,0.199,30,-2.1,100.0,3.3,0,0.0,548.924,0.324,5.241,215.969,0,0,0.0,0.706
680,2021-07-29 08:00:00,391.838,0.429,30,-1.7,100.0,5.8,0,0.0,548.924,0.323,5.398,218.119,0,0,0.0,0.709
681,2021-07-29 09:00:00,603.024,0.644,30,-0.6,92.0,5.4,0,0.0,548.924,0.323,5.383,221.463,0,0,0.0,0.708
682,2021-07-29 10:00:00,766.335,0.831,30,1.5,68.0,4.3,0,0.0,548.924,0.322,4.632,223.273,0,0,0.0,0.692
683,2021-07-29 11:00:00,865.579,0.964,30,3.4,54.0,6.7,0,0.0,548.924,0.321,4.211,226.192,0,0,0.0,0.682
684,2021-07-29 12:00:00,891.633,1.003,30,5.7,44.0,8.4,0,0.0,548.924,0.321,4.031,232.078,0,0,0.0,0.677
685,2021-07-29 13:00:00,842.158,0.931,30,6.6,40.0,6.5,0,0.0,548.924,0.32,3.9,233.872,0,0,0.0,0.673
686,2021-07-29 14:00:00,721.598,0.777,30,7.3,38.0,6.0,0,0.0,548.924,0.32,3.887,236.029,0,0,0.0,0.673
687,2021-07-29 15:00:00,541.211,0.579,30,7.2,38.0,6.0,0,0.0,548.924,0.319,3.861,235.474,0,0,0.0,0.672
688,2021-07-29 16:00:00,319.677,0.358,30,7.1,38.0,7.4,0,0.0,548.924,0.318,3.834,234.92,0,0,0.0,0.672
689,2021-07-29 17:00:00,88.907,0.126,30,5.8,40.0,4.7,0,0.0,548.924,0.318,3.69,229.484,0,0,0.0,0.668
690,2021-07-29 18:00:00,0.0,0.0,30,5.5,42.0,5.6,0,0.0,548.924,0.317,3.795,229.449,0,0,0.0,0.671
691,2021-07-29 19:00:00,0.0,0.0,30,2.8,59.0,4.1,0,0.0,548.924,0.317,4.41,225.785,0,0,0.0,0.687
692,2021-07-29 20:00:00,0.0,0.0,30,1.9,68.0,3.8,0,0.0,548.924,0.316,4.767,225.451,0,0,0.0,0.695
693,2021-07-29 21:00:00,0.0,0.0,30,0.9,71.0,4.1,0,0.0,548.924,0.315,4.632,221.397,0,0,0.0,0.692
694,2021-07-29 22:00:00,0.0,0.0,30,-0.9,79.0,3.2,0,0.0,548.924,0.315,4.522,215.102,0,0,0.0,0.691
695,2021-07-29 23:00:00,0.0,0.0,30,-1.4,83.0,2.9,0,0.0,548.924,0.314,4.58,213.97,0,0,0.0,0.692
696,2021-07-30 00:00:00,0.0,0.0,30,-1.5,84.0,0.3,0,0.0,548.924,0.314,4.601,213.808,0,0,0.0,0.692
