,time,temp,RH,wind,SW_direct,SW_diffuse,LW_in,press
2500,2021-04-15 04:00:00,-12.065,82.849,0.546,0.0,-0.0,181.748,795.729
2501,2021-04-15 05:00:00,-12.763,82.056,0.558,0.542,2.08,176.965,795.89
2502,2021-04-15 06:00:00,-11.629,80.696,0.443,52.038,39.533,190.085,795.935
2503,2021-04-15 07:00:00,-9.213,75.901,0.404,137.541,128.298,201.282,796.158
2504,2021-04-15 08:00:00,-7.766,73.863,0.789,286.536,173.054,207.246,796.155
2505,2021-04-15 09:00:00,-6.452,64.488,1.12,489.396,146.556,188.715,796.325
2506,2021-04-15 10:00:00,-5.776,58.685,1.126,496.25,252.987,199.431,796.475
2507,2021-04-15 11:00:00,-4.989,51.87,1.091,628.272,234.385,202.524,796.539
2508,2021-04-15 12:00:00,-5.024,49.043,1.366,606.512,252.77,204.168,796.505
2509,2021-04-15 13:00:00,-4.836,47.716,1.539,511.962,303.335,219.806,796.323
2510,2021-04-15 14:00:00,-5.108,50.53,1.514,426.572,272.924,223.127,796.102
2511,2021-04-15 15:00:00,-5.336,57.26,1.448,346.94,229.19,229.302,795.933
2512,2021-04-15 16:00:00,-6.052,65.699,1.188,157.802,208.122,224.861,795.839
2513,2021-04-15 17:00:00,-6.225,69.207,1.16,63.378,142.127,244.206,795.592
2514,2021-04-15 18:00:00,-6.042,67.55,1.119,23.184,51.646,221.301,795.621
2515,2021-04-15 19:00:00,-6.41,73.553,1.065,0.126,1.004,197.665,795.917
2516,2021-04-15 20:00:00,-7.249,79.555,0.584,0.0,-0.0,200.708,796.212
2517,2021-04-15 21:00:00,-7.667,83.404,0.539,0.0,-0.0,213.792,795.918
2518,2021-04-15 22:00:00,-8.788,81.616,0.607,0.0,-0.0,207.225,795.819
2519,2021-04-15 23:00:00,-9.697,80.637,0.703,0.0,-0.0,217.937,795.434
2520,2021-04-16 00:00:00,-10.222,79.954,0.896,0.0,-0.0,205.406,795.243
2521,2021-04-16 01:00:00,-10.753,80.751,0.975,0.0,-0.0,197.055,794.715
2522,2021-04-16 02:00:00,-11.366,79.977,1.089,0.0,-0.0,192.332,794.442
2523,2021-04-16 03:00:00,-11.984,79.506,1.183,0.0,-0.0,191.943,794.15
2524,2021-04-16 04:00:00,-12.474,78.784,1.124,0.0,-0.0,187.338,794.072
2525,2021-04-16 05:00:00,-12.75,78.087,1.106,0.781,2.79,184.542,794.071
2526,2021-04-16 06:00:00,-11.287,77.141,1.255,59.938,47.531,187.028,794.09
2527,2021-04-16 07:00:00,-8.043,71.028,1.11,208.278,90.953,187.927,794.348
2528,2021-04-16 08:00:00,-6.57,66.104,0.698,353.165,138.355,193.299,794.362
2529,2021-04-16 09:00:00,-5.303,65.056,0.884,509.593,155.35,196.88,794.748
2530,2021-04-16 10:00:00,-4.47,59.203,0.568,558.28,226.263,209.544,794.977
2531,2021-04-16 11:00:00,-3.2,53.646,0.74,523.415,306.875,225.189,794.694
2532,2021-04-16 12:00:00,-2.812,52.08,0.665,483.612,371.135,232.919,794.889
2533,2021-04-16 13:00:00,-2.484,52.798,0.929,435.48,349.801,236.44,794.899
2534,2021-04-16 14:00:00,-2.796,58.173,1.093,376.223,232.531,227.03,794.696
2535,2021-04-16 15:00:00,-3.038,60.332,0.905,339.216,211.568,225.072,794.645
2536,2021-04-16 16:00:00,-3.941,63.633,1.245,233.074,179.622,219.425,794.638
2537,2021-04-16 17:00:00,-3.836,62.852,1.059,160.335,96.84,210.189,794.725
2538,2021-04-16 18:00:00,-3.991,64.479,1.055,46.658,40.514,204.689,794.853
2539,2021-04-16 19:00:00,-4.598,69.729,0.942,0.139,1.338,203.219,795.11
2540,2021-04-16 20:00:00,-5.46,73.953,0.667,0.0,-0.0,199.367,795.449
2541,2021-04-16 21:00:00,-6.414,76.565,0.773,0.0,-0.0,195.66,795.288
2542,2021-04-16 22:00:00,-8.167,79.435,0.071,0.0,-0.0,193.666,795.4
2543,2021-04-16 23:00:00,-9.04,80.364,0.123,0.0,-0.0,193.524,795.127
2544,2021-04-17 00:00:00,-9.837,79.011,0.024,0.0,-0.0,190.72,794.928
2545,2021-04-17 01:00:00,-9.935,76.91,0.162,0.0,-0.0,190.545,794.534
2546,2021-04-17 02:00:00,-10.065,75.149,0.111,0.0,-0.0,190.06,794.376
2547,2021-04-17 03:00:00,-10.725,75.797,0.029,0.0,-0.0,188.815,794.188
2548,2021-04-17 04:00:00,-11.409,75.659,0.222,0.0,-0.0,187.948,793.938
2549,2021-04-17 05:00:00,-11.813,73.693,0.195,1.222,3.223,191.134,793.995
2550,2021-04-17 06:00:00,-11.347,72.753,0.217,63.642,47.217,191.893,794.144
2551,2021-04-17 07:00:00,-7.83,68.198,0.415,198.613,97.965,194.783,794.172
2552,2021-04-17 08:00:00,-5.937,63.701,0.91,332.274,154.394,201.771,794.226
2553,2021-04-17 09:00:00,-4.605,65.776,1.1,460.857,201.149,201.225,794.168
2554,2021-04-17 10:00:00,-3.525,60.901,1.466,483.158,282.578,221.44,794.314
2555,2021-04-17 11:00:00,-2.693,58.697,1.615,539.165,290.733,220.948,794.03
2556,2021-04-17 12:00:00,-2.072,57.057,1.77,617.033,261.446,210.546,794.1
2557,2021-04-17 13:00:00,-1.442,53.608,1.971,500.206,316.236,226.523,793.911
2558,2021-04-17 14:00:00,-1.486,55.433,1.786,446.896,243.122,225.328,793.828
2559,2021-04-17 15:00:00,-1.931,59.996,1.383,322.043,255.624,232.58,793.659
2560,2021-04-17 16:00:00,-2.48,65.406,1.54,226.258,189.92,242.476,793.718
2561,2021-04-17 17:00:00,-4.155,71.224,1.787,106.722,122.621,229.192,793.778
2562,2021-04-17 18:00:00,-3.525,73.26,1.669,22.579,43.632,225.221,793.869
2563,2021-04-17 19:00:00,-3.408,78.597,1.455,0.202,1.531,215.512,794.12
2564,2021-04-17 20:00:00,-4.04,84.804,1.103,0.0,-0.0,239.504,794.264
2565,2021-04-17 21:00:00,-4.494,84.274,0.733,0.0,-0.0,222.032,794.315
2566,2021-04-17 22:00:00,-5.072,84.17,1.686,0.0,-0.0,219.068,794.657
2567,2021-04-17 23:00:00,-5.656,82.173,1.492,0.0,-0.0,209.669,794.429
2568,2021-04-18 00:00:00,-6.755,82.191,1.079,0.0,-0.0,212.283,794.188
2569,2021-04-18 01:00:00,-7.569,83.086,0.659,0.0,-0.0,212.611,793.787
2570,2021-04-18 02:00:00,-8.897,84.053,0.705,0.0,-0.0,205.745,793.398
2571,2021-04-18 03:00:00,-9.845,84.304,0.699,0.0,-0.0,215.273,793.4
2572,2021-04-18 04:00:00,-10.404,84.056,0.709,0.0,-0.0,209.469,793.386
2573,2021-04-18 05:00:00,-10.681,80.844,0.468,1.109,3.758,205.994,793.38
2574,2021-04-18 06:00:00,-8.933,80.814,0.286,39.841,45.251,228.475,793.611
2575,2021-04-18 07:00:00,-6.561,81.337,0.344,96.579,146.431,242.351,793.742
2576,2021-04-18 08:00:00,-4.824,76.825,0.878,291.916,142.901,217.959,793.779
2577,2021-04-18 09:00:00,-3.983,73.49,1.288,378.705,220.359,226.003,793.905
2578,2021-04-18 10:00:00,-3.298,70.361,1.578,503.016,238.551,226.809,794.226
2579,2021-04-18 11:00:00,-2.527,65.639,1.814,371.926,405.097,244.944,794.159
2580,2021-04-18 12:00:00,-2.104,64.363,1.908,207.144,476.666,266.24,794.229
2581,2021-04-18 13:00:00,-1.966,62.29,1.952,408.478,348.911,247.48,794.279
2582,2021-04-18 14:00:00,-2.249,66.772,1.8,520.291,222.467,231.963,794.518
2583,2021-04-18 15:00:00,-2.488,69.196,1.592,315.239,254.924,246.785,794.393
2584,2021-04-18 16:00:00,-3.202,75.37,1.387,264.335,162.767,226.249,794.645
2585,2021-04-18 17:00:00,-4.541,82.497,1.403,147.886,107.571,228.567,794.839
2586,2021-04-18 18:00:00,-3.186,82.982,1.379,40.232,43.971,228.546,795.071
2587,2021-04-18 19:00:00,-3.763,89.261,0.762,0.277,1.847,228.91,795.4
2588,2021-04-18 20:00:00,-4.248,90.744,0.603,0.0,-0.0,215.18,795.71
2589,2021-04-18 21:00:00,-5.082,92.084,0.504,0.0,-0.0,221.49,795.471
2590,2021-04-18 22:00:00,-5.908,92.552,1.001,0.0,-0.0,226.584,795.798
2591,2021-04-18 23:00:00,-7.374,91.141,0.979,0.0,-0.0,246.496,795.518
2592,2021-04-19 00:00:00,-7.399,90.176,0.748,0.0,-0.0,254.608,795.225
2593,2021-04-19 01:00:00,-8.014,90.247,0.635,0.0,-0.0,246.507,794.856
2594,2021-04-19 02:00:00,-8.815,90.521,0.722,0.0,-0.0,232.891,794.711
2595,2021-04-19 03:00:00,-8.632,87.078,0.693,0.0,-0.0,243.539,794.642
2596,2021-04-19 04:00:00,-8.945,86.472,0.639,0.0,-0.0,241.73,794.635
2597,2021-04-19 05:00:00,-9.251,87.228,0.313,0.592,4.652,234.913,794.684
2598,2021-04-19 06:00:00,-8.791,86.598,0.377,27.455,71.243,231.057,794.843
2599,2021-04-19 07:00:00,-5.933,83.772,0.5,115.252,152.049,235.587,794.955
2600,2021-04-19 08:00:00,-3.652,73.691,1.011,271.958,194.564,230.561,794.891
2601,2021-04-19 09:00:00,-2.314,67.437,1.344,404.976,242.323,218.825,795.041
2602,2021-04-19 10:00:00,-1.047,55.427,1.458,516.788,264.741,221.494,795.265
2603,2021-04-19 11:00:00,-0.291,52.431,1.673,580.468,276.644,229.213,795.207
2604,2021-04-19 12:00:00,0.064,51.104,1.701,540.173,303.935,244.941,795.156
2605,2021-04-19 13:00:00,0.727,48.653,1.744,513.121,317.124,244.152,795.326
2606,2021-04-19 14:00:00,0.648,51.26,1.72,356.466,311.823,248.443,795.12
2607,2021-04-19 15:00:00,0.516,52.375,1.383,326.453,276.966,238.969,795.031
2608,2021-04-19 16:00:00,-0.497,61.805,1.388,234.372,208.748,238.826,795.096
2609,2021-04-19 17:00:00,-0.331,55.231,1.642,158.558,108.848,221.237,795.097
2610,2021-04-19 18:00:00,-0.612,56.217,1.287,28.098,59.028,228.011,795.28
2611,2021-04-19 19:00:00,-2.415,68.246,0.736,0.403,2.264,216.732,795.447
2612,2021-04-19 20:00:00,-4.033,76.317,0.814,0.0,-0.0,215.051,795.657
2613,2021-04-19 21:00:00,-4.743,80.744,0.384,0.0,-0.0,220.787,795.434
2614,2021-04-19 22:00:00,-6.321,91.474,0.565,0.0,-0.0,225.075,795.269
2615,2021-04-19 23:00:00,-6.78,90.062,0.903,0.0,-0.0,213.6,795.222
2616,2021-04-20 00:00:00,-7.252,88.043,0.789,0.0,-0.0,215.811,794.923
2617,2021-04-20 01:00:00,-7.456,86.454,0.533,0.0,-0.0,213.778,794.696
2618,2021-04-20 02:00:00,-8.553,87.551,0.482,0.0,-0.0,225.221,794.568
2619,2021-04-20 03:00:00,-8.9,86.081,0.253,0.0,-0.0,222.503,794.461
2620,2021-04-20 04:00:00,-8.966,83.906,0.369,0.0,-0.0,217.045,794.204
2621,2021-04-20 05:00:00,-8.542,80.095,0.436,1.197,5.524,229.145,794.296
2622,2021-04-20 06:00:00,-7.165,78.93,0.351,72.84,48.989,198.878,794.362
2623,2021-04-20 07:00:00,-4.399,73.11,0.146,174.774,114.074,213.082,794.505
2624,2021-04-20 08:00:00,-1.64,60.552,0.633,373.942,130.386,216.953,794.578
2625,2021-04-20 09:00:00,-0.429,57.749,0.85,557.675,125.2,206.629,794.487
2626,2021-04-20 10:00:00,0.777,53.131,0.866,680.197,136.502,209.661,794.773
2627,2021-04-20 11:00:00,1.694,48.27,0.98,707.148,166.947,216.15,794.699
2628,2021-04-20 12:00:00,2.704,45.313,0.777,737.88,162.028,215.854,794.567
2629,2021-04-20 13:00:00,3.251,40.149,0.699,710.336,170.992,226.63,794.414
2630,2021-04-20 14:00:00,3.633,38.415,0.568,582.106,196.74,236.786,794.316
2631,2021-04-20 15:00:00,3.289,49.317,0.732,379.322,223.81,247.316,794.199
2632,2021-04-20 16:00:00,2.931,41.202,0.903,250.336,198.148,239.929,794.228
2633,2021-04-20 17:00:00,2.604,44.523,0.85,145.378,114.192,235.798,794.101
2634,2021-04-20 18:00:00,1.118,51.529,0.837,57.481,43.704,219.393,794.047
2635,2021-04-20 19:00:00,-1.355,64.45,0.584,0.794,2.597,213.225,794.411
2636,2021-04-20 20:00:00,-3.556,71.685,0.092,0.0,-0.0,215.875,794.818
2637,2021-04-20 21:00:00,-5.171,77.023,0.147,0.0,-0.0,215.23,794.936
2638,2021-04-20 22:00:00,-5.409,77.047,0.179,0.0,-0.0,212.483,795.174
2639,2021-04-20 23:00:00,-4.728,74.259,0.432,0.0,-0.0,211.523,794.957
2640,2021-04-21 00:00:00,-5.407,76.998,0.784,0.0,-0.0,209.355,794.913
2641,2021-04-21 01:00:00,-4.993,75.971,0.763,0.0,-0.0,209.073,794.932
2642,2021-04-21 02:00:00,-5.184,76.958,0.617,0.0,-0.0,206.84,794.83
2643,2021-04-21 03:00:00,-5.266,78.693,0.358,0.0,-0.0,206.854,794.671
2644,2021-04-21 04:00:00,-5.528,80.127,0.331,0.0,-0.0,205.823,794.506
2645,2021-04-21 05:00:00,-5.713,82.234,0.403,2.86,5.864,204.91,794.728
2646,2021-04-21 06:00:00,-5.274,81.24,0.31,76.998,50.722,206.918,795.071
2647,2021-04-21 07:00:00,-3.04,75.697,0.604,195.337,107.254,214.513,795.229
2648,2021-04-21 08:00:00,-0.187,62.35,0.397,363.736,129.321,222.542,795.514
2649,2021-04-21 09:00:00,1.024,56.766,0.21,490.076,162.858,220.687,795.731
2650,2021-04-21 10:00:00,1.208,62.923,0.553,542.693,234.104,229.42,795.844
2651,2021-04-21 11:00:00,2.557,55.941,0.813,564.869,235.676,243.624,795.736
2652,2021-04-21 12:00:00,2.986,55.247,0.602,525.142,318.319,240.86,795.6
2653,2021-04-21 13:00:00,2.974,54.324,0.282,489.408,310.836,255.132,795.603
2654,2021-04-21 14:00:00,2.583,57.626,0.121,284.344,298.446,261.414,795.459
2655,2021-04-21 15:00:00,1.745,64.961,0.294,183.506,287.626,260.372,795.49
2656,2021-04-21 16:00:00,1.305,63.802,0.336,168.21,209.121,254.493,795.321
2657,2021-04-21 17:00:00,1.472,61.355,0.386,119.927,122.646,243.467,795.571
2658,2021-04-21 18:00:00,0.322,68.015,0.176,36.401,45.586,240.974,795.842
2659,2021-04-21 19:00:00,-1.389,78.096,0.468,0.58,3.067,231.232,796.243
2660,2021-04-21 20:00:00,-2.952,84.834,0.54,0.0,-0.0,269.664,796.754
2661,2021-04-21 21:00:00,-4.0,87.58,0.719,0.0,-0.0,238.184,796.617
2662,2021-04-21 22:00:00,-3.797,85.814,0.486,0.0,-0.0,226.224,796.988
2663,2021-04-21 23:00:00,-4.511,87.289,0.382,0.0,-0.0,218.501,796.951
2664,2021-04-22 00:00:00,-4.373,86.472,0.755,0.0,-0.0,226.177,797.071
2665,2021-04-22 01:00:00,-4.412,85.67,0.382,0.0,-0.0,234.25,796.989
2666,2021-04-22 02:00:00,-4.456,85.24,0.315,0.0,-0.0,238.584,796.89
2667,2021-04-22 03:00:00,-4.629,84.678,0.241,0.0,-0.0,234.546,797.021
2668,2021-04-22 04:00:00,-5.044,83.733,0.402,0.0,-0.0,219.478,797.082
2669,2021-04-22 05:00:00,-5.311,84.225,0.317,1.928,7.038,224.533,797.055
2670,2021-04-22 06:00:00,-4.598,83.603,0.391,56.738,65.016,227.89,797.589
2671,2021-04-22 07:00:00,-2.529,77.622,0.431,227.593,92.974,215.244,797.814
2672,2021-04-22 08:00:00,-0.575,76.61,0.95,398.285,117.962,217.613,798.26
2673,2021-04-22 09:00:00,1.261,68.128,0.997,564.353,125.966,216.767,798.47
2674,2021-04-22 10:00:00,2.982,60.321,1.355,638.037,187.13,224.24,798.768
2675,2021-04-22 11:00:00,4.181,54.501,1.259,692.872,187.822,238.941,799.019
2676,2021-04-22 12:00:00,4.701,50.68,1.246,683.082,198.155,239.565,798.92
2677,2021-04-22 13:00:00,4.422,51.597,1.333,583.454,261.95,249.781,799.041
2678,2021-04-22 14:00:00,4.94,51.781,1.056,545.755,210.579,248.094,799.073
2679,2021-04-22 15:00:00,4.444,57.011,1.017,460.806,171.258,242.986,799.077
2680,2021-04-22 16:00:00,2.608,66.675,1.651,253.448,157.907,240.888,798.985
2681,2021-04-22 17:00:00,2.779,65.646,1.649,196.459,86.98,236.572,799.119
2682,2021-04-22 18:00:00,2.977,66.152,1.508,58.035,45.982,238.452,799.243
2683,2021-04-22 19:00:00,1.649,77.276,0.973,0.832,3.297,254.365,799.734
2684,2021-04-22 20:00:00,0.47,84.658,0.456,0.0,-0.0,238.887,800.334
2685,2021-04-22 21:00:00,-0.584,86.7,0.311,0.0,-0.0,228.104,800.138
2686,2021-04-22 22:00:00,-2.335,85.876,0.582,0.0,-0.0,216.175,800.486
2687,2021-04-22 23:00:00,-3.052,85.679,0.426,0.0,-0.0,211.613,800.527
2688,2021-04-23 00:00:00,-3.447,83.433,0.287,0.0,-0.0,210.2,800.586
2689,2021-04-23 01:00:00,-3.853,83.409,0.196,0.0,-0.0,212.551,800.32
2690,2021-04-23 02:00:00,-4.17,82.995,0.192,0.0,-0.0,211.994,800.394
2691,2021-04-23 03:00:00,-4.861,83.558,0.281,0.0,-0.0,213.3,800.418
2692,2021-04-23 04:00:00,-5.696,84.202,0.305,0.0,-0.0,211.634,800.645
2693,2021-04-23 05:00:00,-4.838,78.803,0.316,3.528,7.608,217.552,800.785
2694,2021-04-23 06:00:00,-3.885,81.49,0.359,63.882,65.753,225.104,801.168
2695,2021-04-23 07:00:00,-1.84,75.114,0.24,221.13,101.578,211.078,801.603
2696,2021-04-23 08:00:00,0.978,58.327,0.781,424.921,106.877,208.609,801.851
2697,2021-04-23 09:00:00,2.697,53.454,0.75,580.896,123.451,211.759,801.908
2698,2021-04-23 10:00:00,3.765,48.877,0.943,706.354,133.61,213.232,802.243
2699,2021-04-23 11:00:00,3.983,49.324,1.241,782.231,140.489,214.502,802.43
2700,2021-04-23 12:00:00,4.606,47.483,1.234,803.399,143.537,216.403,802.564
2701,2021-04-23 13:00:00,5.411,44.32,1.186,766.796,140.374,218.85,802.536
2702,2021-04-23 14:00:00,5.668,43.912,1.224,668.68,143.784,221.586,802.527
2703,2021-04-23 15:00:00,5.734,49.385,1.321,561.997,120.231,221.119,802.279
2704,2021-04-23 16:00:00,5.47,40.897,1.323,397.264,106.054,222.699,802.05
2705,2021-04-23 17:00:00,5.861,34.7,1.135,224.116,81.429,220.366,801.913
2706,2021-04-23 18:00:00,4.816,36.748,0.734,69.753,45.445,217.338,802.091
2707,2021-04-23 19:00:00,2.169,47.031,0.094,1.588,3.882,213.346,802.448
2708,2021-04-23 20:00:00,-0.617,56.665,0.337,0.0,-0.0,211.345,802.841
2709,2021-04-23 21:00:00,-2.341,62.194,0.357,0.0,-0.0,209.754,802.664
2710,2021-04-23 22:00:00,-2.738,66.597,0.64,0.0,-0.0,208.623,802.738
2711,2021-04-23 23:00:00,-2.299,66.195,0.554,0.0,-0.0,208.816,802.802
2712,2021-04-24 00:00:00,-2.231,67.705,0.534,0.0,-0.0,210.236,802.559
2713,2021-04-24 01:00:00,-2.39,72.308,0.334,0.0,-0.0,215.783,802.352
2714,2021-04-24 02:00:00,-2.432,76.85,0.235,0.0,-0.0,217.841,802.181
2715,2021-04-24 03:00:00,-2.532,81.245,0.229,0.0,-0.0,219.278,801.979
2716,2021-04-24 04:00:00,-2.953,85.349,0.312,0.0,-0.0,216.707,802.011
2717,2021-04-24 05:00:00,-2.962,85.372,0.301,4.927,7.972,215.561,802.306
2718,2021-04-24 06:00:00,-2.033,82.271,0.3,86.247,54.086,224.173,802.413
2719,2021-04-24 07:00:00,0.437,70.428,0.43,187.047,104.318,242.258,802.434
2720,2021-04-24 08:00:00,3.886,47.256,0.612,375.076,114.139,225.871,802.531
2721,2021-04-24 09:00:00,4.244,54.489,1.07,562.438,126.661,225.125,802.576
2722,2021-04-24 10:00:00,5.813,46.208,0.594,680.865,138.908,226.841,802.538
2723,2021-04-24 11:00:00,6.481,44.016,0.464,682.024,195.039,231.296,802.283
2724,2021-04-24 12:00:00,7.138,43.68,0.569,776.057,151.952,235.894,802.18
2725,2021-04-24 13:00:00,7.551,45.689,0.814,680.512,194.08,242.893,801.897
2726,2021-04-24 14:00:00,7.737,44.094,1.052,602.367,165.073,248.629,801.58
2727,2021-04-24 15:00:00,7.542,47.146,1.021,466.275,159.732,257.64,801.326
2728,2021-04-24 16:00:00,7.258,50.109,0.996,316.461,126.644,248.775,801.096
2729,2021-04-24 17:00:00,6.591,53.271,0.982,190.663,89.145,252.246,801.028
2730,2021-04-24 18:00:00,5.191,61.905,0.819,47.993,48.701,260.09,800.778
2731,2021-04-24 19:00:00,2.318,74.848,0.511,1.588,4.289,241.53,800.931
2732,2021-04-24 20:00:00,0.079,83.611,0.51,0.0,-0.0,240.596,801.187
2733,2021-04-24 21:00:00,-0.949,87.626,0.378,0.0,-0.0,239.775,800.961
2734,2021-04-24 22:00:00,-1.319,83.542,0.107,0.0,-0.0,234.375,801.187
2735,2021-04-24 23:00:00,-1.046,83.792,0.047,0.0,-0.0,233.194,800.905
2736,2021-04-25 00:00:00,-0.958,84.293,0.171,0.0,-0.0,228.578,800.559
2737,2021-04-25 01:00:00,-0.954,82.667,0.328,0.0,-0.0,228.004,800.183
2738,2021-04-25 02:00:00,-0.639,82.772,0.361,0.0,-0.0,225.428,800.116
2739,2021-04-25 03:00:00,-0.682,83.86,0.455,0.0,-0.0,229.809,799.851
2740,2021-04-25 04:00:00,-0.843,82.544,0.588,0.0,-0.0,232.134,799.587
2741,2021-04-25 05:00:00,-0.828,80.961,0.663,5.481,8.533,223.841,799.621
2742,2021-04-25 06:00:00,0.053,78.326,0.775,87.419,54.301,228.803,799.431
2743,2021-04-25 07:00:00,2.429,69.686,0.805,233.931,95.874,226.78,799.521
2744,2021-04-25 08:00:00,3.931,66.689,0.914,403.199,115.098,230.829,799.592
2745,2021-04-25 09:00:00,4.009,67.566,0.883,508.346,155.528,234.086,799.72
2746,2021-04-25 10:00:00,5.302,59.468,0.968,598.297,138.403,235.837,799.824
2747,2021-04-25 11:00:00,5.434,59.048,1.091,773.638,140.373,229.662,799.651
2748,2021-04-25 12:00:00,6.985,48.175,0.976,794.239,145.117,230.989,799.578
2749,2021-04-25 13:00:00,6.596,54.285,1.129,744.835,150.055,238.224,799.543
2750,2021-04-25 14:00:00,7.228,50.945,1.242,663.565,138.306,236.879,799.228
2751,2021-04-25 15:00:00,6.729,56.176,1.492,548.099,123.867,232.787,798.872
2752,2021-04-25 16:00:00,5.941,58.915,1.448,395.299,107.462,230.554,798.585
2753,2021-04-25 17:00:00,6.517,49.388,1.425,215.888,89.355,231.51,797.892
2754,2021-04-25 18:00:00,5.579,53.056,0.635,68.405,49.988,227.39,797.623
2755,2021-04-25 19:00:00,3.724,63.517,0.262,0.668,5.827,235.791,797.999
2756,2021-04-25 20:00:00,1.489,71.996,0.046,0.0,-0.0,234.453,797.993
2757,2021-04-25 21:00:00,0.021,78.041,0.359,0.0,-0.0,233.79,797.761
2758,2021-04-25 22:00:00,-0.306,79.169,0.262,0.0,-0.0,237.464,797.428
2759,2021-04-25 23:00:00,0.06,78.479,0.339,0.0,-0.0,245.13,796.953
2760,2021-04-26 00:00:00,0.513,76.013,0.55,0.0,-0.0,252.364,796.646
2761,2021-04-26 01:00:00,0.434,75.642,0.76,0.0,-0.0,251.283,795.864
2762,2021-04-26 02:00:00,0.388,77.041,0.822,0.0,-0.0,258.877,795.626
2763,2021-04-26 03:00:00,0.237,80.872,0.89,0.0,-0.0,268.27,795.513
2764,2021-04-26 04:00:00,0.374,83.674,0.845,0.0,-0.0,268.683,794.833
2765,2021-04-26 05:00:00,0.639,83.796,0.685,0.491,10.72,270.125,795.217
2766,2021-04-26 06:00:00,1.425,82.916,0.562,10.723,67.513,283.648,794.659
2767,2021-04-26 07:00:00,2.156,82.922,0.943,56.612,175.459,276.474,794.96
2768,2021-04-26 08:00:00,3.293,76.525,0.616,109.317,246.465,294.264,794.767
2769,2021-04-26 09:00:00,3.38,77.117,0.264,87.545,193.016,288.424,794.716
2770,2021-04-26 10:00:00,2.895,83.758,0.377,190.764,232.632,297.688,794.992
2771,2021-04-26 11:00:00,3.596,81.316,0.491,283.424,301.144,297.499,794.319
2772,2021-04-26 12:00:00,3.145,85.91,0.626,205.279,183.037,292.933,794.034
2773,2021-04-26 13:00:00,4.015,82.819,0.687,380.078,231.357,286.344,793.627
2774,2021-04-26 14:00:00,4.167,82.634,0.72,224.607,271.84,283.22,792.947
2775,2021-04-26 15:00:00,4.466,82.369,0.809,136.344,287.066,304.252,792.376
2776,2021-04-26 16:00:00,4.62,78.999,0.744,80.904,193.569,306.071,792.131
2777,2021-04-26 17:00:00,4.619,77.751,0.548,46.229,100.855,307.69,791.785
2778,2021-04-26 18:00:00,4.45,75.942,0.765,13.016,38.805,299.761,791.324
2779,2021-04-26 19:00:00,3.845,79.795,0.934,0.202,4.59,286.298,791.474
2780,2021-04-26 20:00:00,2.997,82.35,1.189,0.0,-0.0,277.494,791.418
2781,2021-04-26 21:00:00,1.87,86.337,1.187,0.0,-0.0,287.711,791.044
2782,2021-04-26 22:00:00,0.854,88.46,1.405,0.0,-0.0,290.254,790.653
2783,2021-04-26 23:00:00,-0.337,87.966,1.209,0.0,-0.0,263.986,790.147
2784,2021-04-27 00:00:00,0.194,87.675,1.535,0.0,-0.0,277.673,789.791
2785,2021-04-27 01:00:00,-0.728,88.693,1.587,0.0,-0.0,266.005,789.298
2786,2021-04-27 02:00:00,-1.089,89.304,1.448,0.0,-0.0,263.258,789.062
2787,2021-04-27 03:00:00,-1.448,90.333,1.421,0.0,-0.0,258.082,788.649
2788,2021-04-27 04:00:00,-1.601,90.417,1.165,0.0,-0.0,254.276,788.471
2789,2021-04-27 05:00:00,-1.231,89.242,1.091,2.533,10.622,260.768,788.488
2790,2021-04-27 06:00:00,0.075,87.674,0.811,41.492,67.65,259.47,788.434
2791,2021-04-27 07:00:00,1.371,83.169,0.816,137.894,140.708,262.559,788.557
2792,2021-04-27 08:00:00,3.087,66.13,0.363,244.238,190.715,261.777,788.501
2793,2021-04-27 09:00:00,3.328,67.92,0.21,360.825,234.758,261.777,788.834
2794,2021-04-27 10:00:00,3.771,73.058,0.342,461.701,239.407,262.816,788.852
2795,2021-04-27 11:00:00,4.448,72.336,0.143,455.88,314.122,264.531,788.847
2796,2021-04-27 12:00:00,4.854,71.471,0.225,481.016,294.846,263.343,788.68
2797,2021-04-27 13:00:00,5.227,71.376,0.197,346.902,294.369,285.849,788.521
2798,2021-04-27 14:00:00,5.302,70.669,0.21,425.211,238.708,261.806,788.341
2799,2021-04-27 15:00:00,5.12,71.643,0.174,339.72,191.234,271.894,788.07
2800,2021-04-27 16:00:00,4.995,73.481,0.16,201.751,158.447,279.888,788.072
2801,2021-04-27 17:00:00,5.222,70.918,0.368,91.388,98.852,283.302,788.044
2802,2021-04-27 18:00:00,4.663,71.013,0.82,24.948,54.267,288.528,787.956
2803,2021-04-27 19:00:00,2.891,82.126,1.07,1.449,5.181,272.158,788.295
2804,2021-04-27 20:00:00,1.14,90.263,1.344,0.0,-0.0,277.641,788.546
2805,2021-04-27 21:00:00,0.276,93.594,1.31,0.0,-0.0,297.916,788.714
2806,2021-04-27 22:00:00,0.738,89.633,1.402,0.0,-0.0,300.856,788.875
2807,2021-04-27 23:00:00,-0.282,89.201,1.465,0.0,-0.0,270.606,788.8
2808,2021-04-28 00:00:00,0.094,88.264,1.441,0.0,-0.0,277.726,788.651
2809,2021-04-28 01:00:00,-0.001,85.722,1.575,0.0,-0.0,260.964,788.471
