time,temp,RH,press,wind,snow_h,SW_global,SW_out,LW_in,LW_out,Qs_meas,T_ice_1,T_ice_2,T_ice_3,T_ice_4,T_ice_5,T_ice_6,T_ice_7,T_ice_8,ppt,missing_type
2021-12-03 10:00:00,-6.234999999999999,95.38,89.5,0.5700000000000001,46.685,81.22,144.04,294.71000000000004,269.125,4.83,2.99,-0.009999999999999998,-5.265,-4.6,-3.755,-3.76,-3.6950000000000003,-3.1750000000000003,0,-
2021-12-03 11:00:00,-5.895,95.625,89.47999999999999,0.625,46.325,177.24,282.30999999999995,313.30499999999995,279.645,1.4049999999999998,2.99,-0.045,-2.825,-1.2,-0.35000000000000003,1.235,0.7849999999999999,0.67,0,-
2021-12-03 12:00:00,-7.72,93.405,89.455,0.5549999999999999,45.825,22.61,34.265,299.17999999999995,261.725,-2.535,2.98,-0.035,-3.66,-3.12,-2.525,-2.7649999999999997,-2.76,-2.3000000000000003,0,-
2021-12-03 13:00:00,-9.33,93.72999999999999,89.33500000000001,0.45499999999999996,40.805,16.21,39.71,277.25,250.82999999999998,3.72,2.88,0.9,-0.63,-2.24,-0.3,-1.88,-1.11,0.01,0,-
2021-12-03 14:00:00,-9.11,94.71000000000001,89.43,0.41000000000000003,45.21,25.535,74.425,275.875,255.71999999999997,-4.92,2.55,0.71,-0.885,-2.56,-0.7899999999999999,-2.44,-1.52,-0.20999999999999996,0,-
2021-12-03 15:00:00,-7.505,95.29,89.41,0.44499999999999995,44.56999999999999,24.564999999999998,77.255,284.445,266.945,-2.7,2.295,0.26,-2.6149999999999998,-3.7750000000000004,-2.605,-2.2800000000000002,-3.34,-1.3399999999999999,0,-
2021-12-03 16:00:00,-5.9399999999999995,96.065,89.435,0.6,43.92,8.44,29.534999999999997,289.875,282.825,-33.254999999999995,2.0549999999999997,0.79,-0.38,-0.535,-0.38,-0.32,-0.775,-0.07,0,-
2021-12-03 17:00:00,-4.8149999999999995,96.815,89.4,0.41000000000000003,43.43,-0.08499999999999999,1.875,292.22,289.395,-8.955,1.78,0.5,-0.385,-0.39,-0.46499999999999997,-0.59,-0.38,-0.155,0,-
2021-12-03 18:00:00,-4.359999999999999,96.49000000000001,89.39,0.585,42.845,-0.405,1.02,294.47,292.765,-1.67,1.545,0.28500000000000003,-0.6599999999999999,-0.765,-0.87,-1.295,-0.595,-0.405,0,-
2021-12-03 19:00:00,-3.925,96.375,89.345,0.735,42.230000000000004,-0.425,1.0150000000000001,296.735,295.67499999999995,0.35000000000000003,1.43,0.14,-1.115,-1.1099999999999999,-1.4300000000000002,-1.7799999999999998,-0.865,-0.895,0,-
2021-12-03 20:00:00,-3.73,96.735,89.285,0.515,42.04,-0.35,0.75,297.935,296.885,-3.085,1.3,0.115,-0.35,-0.29500000000000004,-0.53,-0.595,-0.35,-0.13,0,-
2021-12-03 21:00:00,-3.385,96.525,89.19,0.745,42.125,-0.39,0.81,299.36,297.68,-0.85,1.185,0.045,-0.585,-0.55,-0.93,-1.16,-0.53,-0.33499999999999996,0,-
2021-12-03 22:00:00,-3.315,96.45500000000001,89.125,0.61,39.975,-0.37,0.615,299.63,296.17,0.29500000000000004,1.09,0.09,-0.605,-0.635,-0.995,-1.185,-0.41000000000000003,-0.265,0,-
2021-12-03 23:00:00,-3.07,95.58500000000001,88.99000000000001,0.725,41.349999999999994,-0.605,1.17,300.375,296.96500000000003,0.54,1.005,0.05500000000000001,-0.765,-0.625,-1.22,-1.36,-0.585,-0.45999999999999996,0,-
2021-12-04 00:00:00,-2.795,95.86,89.005,0.5700000000000001,42.56,-0.49,1.18,301.355,300.935,0.905,0.925,0.02,-0.51,-0.7250000000000001,-0.72,-0.99,-0.485,-0.26,0,-
2021-12-04 01:00:00,-2.18,96.935,88.955,0.6100000000000001,41.265,-0.38,1.16,304.34000000000003,305.12,0.09999999999999998,0.8400000000000001,0.16,-0.53,-0.505,-0.6499999999999999,-0.835,-0.37,-0.3,0,-
2021-12-04 02:00:00,-1.8450000000000002,96.97,88.935,0.47500000000000003,40.47,-0.29000000000000004,0.75,306.71500000000003,306.82,7.470000000000001,0.785,0.575,-1.0350000000000001,-1.135,-0.96,-1.1099999999999999,-0.875,-0.985,0,-
2021-12-04 03:00:00,-1.69,98.185,88.9,0.69,39.83,-0.14500000000000002,0.405,307.665,308.465,2.86,0.85,0.065,-1.375,-1.3900000000000001,-1.24,-1.4300000000000002,-1.385,-1.49,0,-
2021-12-04 04:00:00,-0.44999999999999996,99.625,88.775,0.685,41.065,-0.44000000000000006,1.3900000000000001,311.96500000000003,314.865,4.420000000000001,0.9550000000000001,-0.02,-0.7,-0.625,-0.675,-0.635,-0.655,-0.51,0,-
2021-12-04 05:00:00,0.08499999999999999,99.94,88.725,0.695,40.305,-0.12,0.665,315.625,315.88,12.33,1.07,-0.04,-0.275,-0.155,-0.19,-0.125,-0.195,-0.05,0,-
2021-12-04 06:00:00,0.2,99.96000000000001,88.705,0.67,39.79,-0.14500000000000002,0.835,315.58,315.98,26.729999999999997,1.1749999999999998,-0.04,-0.26,-0.135,-0.165,-0.10500000000000001,-0.175,-0.035,0,-
2021-12-04 07:00:00,0.39,100.0,88.685,3.7600000000000002,39.57,-0.33,0.985,315.54999999999995,316.065,-88.50999999999999,1.27,-0.04,-0.25,-0.12,-0.14500000000000002,-0.09,-0.165,-0.02,0,-
2021-12-04 08:00:00,0.5549999999999999,99.92,88.705,3.0050000000000003,39.075,0.195,3.185,315.645,316.27,-99.075,1.335,-0.04,-0.23,-0.11499999999999999,-0.125,-0.07500000000000001,-0.155,-0.02,0,-
2021-12-04 09:00:00,0.7549999999999999,99.67,88.69,3.255,38.51,6.49,20.375,315.685,317.07,0.8349999999999991,1.39,-0.04,-0.22,-0.095,-0.10500000000000001,-0.065,-0.125,-0.005,0,-
2021-12-04 10:00:00,0.98,99.38,88.635,5.16,37.75,18.4,48.125,315.47,318.195,103.87,1.43,-0.04,-0.14,-0.03,-0.060000000000000005,-0.004999999999999999,-0.07,0.05,0,-
2021-12-04 11:00:00,1.475,99.065,88.53,3.8850000000000002,37.09,46.144999999999996,95.25,315.76,320.265,238.255,1.47,-0.03,0.06,0.15,0.095,0.225,0.52,0.245,0,-
2021-12-04 12:00:00,1.815,98.595,88.41499999999999,1.155,36.185,91.34,76.255,324.215,319.165,88.6,1.5,-0.03,0.03,0.235,0.15000000000000002,0.53,0.33499999999999996,0.23,0,-
2021-12-04 13:00:00,1.74,99.025,88.39,3.175,35.03,42.835,36.455,323.91499999999996,318.28499999999997,5.5,1.53,-0.04,-0.08499999999999999,0.11,0.045,0.17,0.065,0.15000000000000002,0,-
2021-12-04 14:00:00,1.585,99.33000000000001,88.43,5.24,34.17,24.115000000000002,20.575,322.72,317.755,103.815,1.5550000000000002,-0.04,-0.13,0.06999999999999999,-0.02,0.01,-0.055,0.08499999999999999,0,-
2021-12-04 15:00:00,1.21,99.23,88.475,3.675,33.435,15.795,14.425,319.82,317.255,29.980000000000004,1.565,-0.04,-0.16,-0.03,-0.045,-0.01,-0.08,0.045,0,-
2021-12-04 16:00:00,1.21,98.13,88.45,3.025,33.085,10.0,9.295,317.95500000000004,317.015,148.5,1.565,-0.04,-0.16999999999999998,-0.05500000000000001,-0.06,-0.025,-0.1,0.025,0,-
2021-12-04 17:00:00,1.54,96.965,88.45,0.8600000000000001,32.739999999999995,0.32999999999999996,0.8999999999999999,319.25,317.18,41.144999999999996,1.55,-0.04,-0.2,-0.08499999999999999,-0.08499999999999999,-0.055,-0.13,-0.005,0,-
2021-12-04 18:00:00,1.1949999999999998,98.935,88.445,0.655,32.475,0.075,0.33,318.385,316.865,3.2800000000000002,1.5550000000000002,-0.04,-0.2,-0.09,-0.08499999999999999,-0.06,-0.135,-0.01,0,-
2021-12-04 19:00:00,1.365,98.105,88.41,0.7549999999999999,32.21,-0.17,0.63,314.305,316.975,-4.345000000000001,1.56,-0.04,-0.2,-0.09,-0.07,-0.06,-0.14,-0.005,0,-
2021-12-04 20:00:00,1.285,98.24000000000001,88.39500000000001,0.93,31.995,0.0,0.485,316.04499999999996,316.87,-12.205,1.5750000000000002,-0.035,-0.2,-0.09,-0.08,-0.06,-0.14,-0.005,0,-
2021-12-04 21:00:00,1.05,98.715,88.44,0.7949999999999999,31.63,-0.305,0.635,317.81,316.82,-19.075,1.5950000000000002,-0.035,-0.2,-0.095,-0.08499999999999999,-0.06,-0.14,0.0,0,-
2021-12-04 22:00:00,0.345,97.46000000000001,88.655,1.255,31.47,-0.315,1.06,315.45000000000005,315.845,22.595,1.6150000000000002,-0.04,-0.2,-0.1,-0.1,-0.06,-0.14,-0.01,0,-
2021-12-04 23:00:00,0.0,99.09,88.655,0.655,31.645000000000003,0.045,-0.135,315.755,314.62,-230.375,1.6349999999999998,-0.035,-0.21,-0.1,-0.1,-0.06,-0.14,-0.02,0,-
2021-12-05 00:00:00,-0.29500000000000004,99.10499999999999,88.69,1.505,33.59,0.245,-1.2149999999999999,315.84000000000003,313.29999999999995,12.17,1.6549999999999998,-0.03,-0.21,-0.11,-0.11,-0.10500000000000001,-0.14500000000000002,-0.24000000000000002,0,-
2021-12-05 01:00:00,-1.415,98.05,88.71000000000001,1.09,35.510000000000005,2.4699999999999998,-2.275,313.8,308.22,-327.0,1.6749999999999998,-0.045,-0.93,-0.655,-0.845,-0.62,-0.395,-0.715,0,-
2021-12-05 02:00:00,-1.675,98.445,88.65,0.575,34.99,0.195,-0.7150000000000001,309.38,306.28,-8.42,1.6949999999999998,-0.05,-1.42,-1.455,-1.4,-1.53,-1.17,-1.55,0,-
2021-12-05 03:00:00,-1.94,98.41,88.6,1.4449999999999998,34.599999999999994,-0.39,-0.18,306.475,302.44,-11.01,1.7,-0.06,-1.955,-2.04,-1.785,-2.09,-1.95,-2.105,0,-
2021-12-05 04:00:00,-2.025,98.50999999999999,88.55,0.855,34.765,-0.485,0.28500000000000003,305.15999999999997,302.35,-3600.89,1.6949999999999998,-0.06,-2.275,-2.1950000000000003,-2.2,-2.2649999999999997,-2.35,-2.23,0,-
2021-12-05 05:00:00,-2.13,98.26,88.51,1.33,34.99,-0.63,0.44,304.46,301.13,-712.73,1.69,-0.06,-2.54,-2.34,-2.41,-2.37,-2.47,-2.36,0,-
2021-12-05 06:00:00,-2.5700000000000003,97.655,88.495,0.75,33.745,-0.7150000000000001,0.19,302.20500000000004,297.38,-841.785,1.68,-0.035,-1.7999999999999998,-1.83,-1.1949999999999998,-1.48,-1.145,-0.6900000000000001,0,-
2021-12-05 07:00:00,-2.55,98.03999999999999,88.49,0.585,34.085,-0.675,0.495,301.96500000000003,298.6,-26.860000000000003,1.525,0.02,-0.43000000000000005,-0.605,-0.365,-0.505,-0.235,-0.06,0,-
2021-12-05 08:00:00,-2.42,98.025,88.505,2.51,35.54,0.675,5.29,302.815,300.49,-4449.92,1.255,0.57,-0.41500000000000004,-0.615,-0.47,-0.485,-0.22,-0.06,0,-
2021-12-05 09:00:00,-1.915,97.74,88.505,1.185,33.730000000000004,12.045,42.445,308.405,303.99,-140.855,1.1150000000000002,0.425,-0.5549999999999999,-0.6799999999999999,-0.855,-0.7949999999999999,-0.505,-1.02,0,-
2021-12-05 10:00:00,-1.96,96.995,88.49000000000001,2.8600000000000003,33.795,20.55,70.43,311.185,299.0,-128.8,1.1549999999999998,0.22,-1.705,-1.53,-1.595,-1.56,-1.3050000000000002,-1.3050000000000002,0,-
2021-12-05 11:00:00,-1.41,95.905,88.49000000000001,1.055,34.335,29.564999999999998,94.97999999999999,315.355,300.505,-472.625,1.2149999999999999,0.07500000000000001,-1.005,-0.625,-0.85,-0.7,-0.40499999999999997,-0.71,0,-
2021-12-05 12:00:00,-1.4249999999999998,94.03999999999999,88.46000000000001,0.855,33.709999999999994,58.5,204.38,315.53999999999996,306.58000000000004,-60.169999999999995,1.275,0.045,-0.62,-0.044999999999999984,-0.11500000000000002,-0.04999999999999999,-0.19,0.415,0,-
2021-12-05 13:00:00,-0.655,91.61500000000001,88.42500000000001,1.585,33.545,47.394999999999996,154.0,316.20000000000005,308.19,-130.685,1.335,0.01,0.385,1.165,0.32,0.56,0.37,0.355,0,-
2021-12-05 14:00:00,-0.9450000000000001,91.705,88.4,1.04,32.94,34.41,100.99000000000001,316.03999999999996,300.38,212.32999999999998,1.39,-0.005,-0.8999999999999999,-0.11499999999999999,-0.72,-0.19,-0.44,-0.745,0,-
2021-12-05 15:00:00,-1.66,93.94,88.42500000000001,0.9500000000000001,33.64,15.03,40.58,315.78,302.51,-297.865,1.43,-0.01,-2.5250000000000004,-1.895,-2.25,-2.125,-2.22,-2.0700000000000003,0,-
2021-12-05 16:00:00,-1.7650000000000001,95.32499999999999,88.46000000000001,0.865,36.03,6.515,13.685,314.90999999999997,298.53,-609.415,1.47,-0.015,-2.325,-1.81,-2.0250000000000004,-2.075,-2.135,-2.05,0,-
2021-12-05 17:00:00,-2.83,96.45500000000001,88.495,0.385,35.59,0.575,-0.9650000000000001,306.265,296.61,-5.9,1.5,0.09,-1.465,-1.525,-1.075,-1.435,-0.915,-0.23,0,-
2021-12-05 18:00:00,-2.21,97.375,88.525,0.32,33.71,-0.12000000000000001,0.185,304.265,302.195,0.020000000000000018,1.395,0.9,-0.62,-0.765,-0.6900000000000001,-0.905,-0.37,-0.9299999999999999,0,-
2021-12-05 19:00:00,-1.95,98.015,88.55000000000001,0.385,34.875,-0.26,0.41000000000000003,305.415,304.615,-0.4849999999999999,1.3250000000000002,0.45499999999999996,-1.25,-1.5350000000000001,-1.68,-1.71,-1.59,-1.9849999999999999,0,-
2021-12-05 20:00:00,-2.04,97.365,88.58500000000001,0.41000000000000003,34.555,-0.29000000000000004,-0.13,305.04,299.23,0.7200000000000001,1.3,0.53,-1.72,-1.825,-1.835,-2.02,-1.855,-1.7,0,-
2021-12-05 21:00:00,-3.615,95.525,88.595,0.435,34.625,-0.325,-1.74,298.03499999999997,280.015,-0.9249999999999998,1.2650000000000001,0.33999999999999997,-1.0050000000000001,-1.165,-0.8600000000000001,-1.09,-0.81,-0.20500000000000002,0,-
2021-12-05 22:00:00,-5.91,96.44999999999999,88.635,0.7050000000000001,34.425,-0.8200000000000001,-1.18,286.25,267.375,-1.7150000000000003,1.205,1.225,-0.875,-1.5899999999999999,-0.775,-1.105,-1.04,-0.25,0,-
2021-12-05 23:00:00,-6.705,96.33,88.685,1.885,34.269999999999996,-1.055,-0.105,280.475,264.53,-1244.55,1.145,1.6549999999999998,-1.07,-1.23,-0.565,-1.0,-1.0550000000000002,-0.26,0,-
2021-12-06 00:00:00,-6.235,97.785,88.745,1.83,34.425,-1.3450000000000002,2.425,281.105,278.495,-5105.06,1.04,1.19,-0.685,-0.89,-0.8,-0.8400000000000001,-0.815,-0.35,0,-
2021-12-06 01:00:00,-4.27,97.465,88.78,1.62,33.71,-0.775,1.905,291.135,291.155,-1136.65,0.91,0.625,-0.42500000000000004,-0.385,-0.6,-0.66,-0.485,-0.265,0,-
2021-12-06 02:00:00,-3.965,96.97,88.81,0.8200000000000001,33.33,-0.645,0.865,294.78999999999996,292.71500000000003,-945.86,0.85,0.385,-0.575,-0.855,-0.91,-1.005,-0.81,-0.345,0,-
2021-12-06 03:00:00,-3.48,97.25999999999999,88.86,0.43,32.614999999999995,-0.45,0.835,297.845,298.26,-38.22,0.795,0.315,-0.935,-1.175,-1.395,-1.4300000000000002,-1.075,-0.735,0,-
2021-12-06 04:00:00,-3.26,97.78999999999999,88.905,0.31,34.16,-0.18,0.275,299.95500000000004,299.11,3.9450000000000003,0.735,0.20500000000000002,-1.165,-1.07,-1.61,-1.495,-1.075,-0.735,0,-
2021-12-06 05:00:00,-3.165,97.985,88.96000000000001,0.85,34.795,-0.185,0.28,300.53,300.34000000000003,1.2650000000000001,0.6699999999999999,0.235,-0.605,-0.7150000000000001,-1.2149999999999999,-1.1099999999999999,-0.79,-0.29000000000000004,0,-
2021-12-06 06:00:00,-3.0700000000000003,97.485,89.025,1.9100000000000001,34.09,-0.14,0.185,300.875,300.155,-109.085,0.615,0.20500000000000002,-0.595,-0.71,-1.1,-1.0150000000000001,-0.75,-0.41,0,-
2021-12-06 07:00:00,-3.0199999999999996,97.575,89.095,1.355,35.58,-0.135,0.21000000000000002,301.245,301.19,9.930000000000003,0.575,0.175,-0.8200000000000001,-0.81,-1.245,-1.1400000000000001,-0.9349999999999999,-0.7,0,-
2021-12-06 08:00:00,-2.9050000000000002,97.94,89.17,2.315,37.585,0.74,2.99,301.895,301.82500000000005,-23.61,0.54,0.14,-1.095,-0.95,-1.405,-1.2850000000000001,-1.23,-1.005,0,-
2021-12-06 09:00:00,-2.425,97.32,89.245,1.96,37.5,4.995,16.47,304.295,303.19,-60.035,0.49,0.67,-0.505,-0.26,-0.575,-0.5,-0.635,-0.515,0,-
2021-12-06 10:00:00,-2.145,96.745,89.325,0.78,39.995,17.77,57.475,307.81500000000005,303.61,-95.97,0.45,0.995,-0.41,-0.14,-0.515,-0.5900000000000001,-0.625,-0.38,0,-
2021-12-06 11:00:00,-1.675,93.57,89.36,0.55,40.230000000000004,27.36,94.265,313.41999999999996,305.475,-4.615,0.475,0.25,-0.73,-0.46,-1.045,-1.1800000000000002,-1.0899999999999999,-1.1,0,-
2021-12-06 12:00:00,-1.4300000000000002,93.74000000000001,89.36,0.575,40.04,34.754999999999995,125.08500000000001,315.45500000000004,306.92499999999995,0.53,0.55,0.16,-0.735,-0.40499999999999997,-1.0699999999999998,-1.1800000000000002,-1.27,-0.975,0,-
2021-12-06 13:00:00,-1.1800000000000002,92.28999999999999,89.375,0.53,39.945,36.375,137.425,315.925,307.67,1.305,0.62,0.14500000000000002,-0.46499999999999997,-0.05,-0.77,-0.875,-1.005,-0.59,0,-
2021-12-06 14:00:00,-1.305,91.195,89.39,0.61,39.85,28.215,100.985,315.98,305.445,0.030000000000000027,0.685,0.11,-0.8600000000000001,-0.53,-1.1,-1.21,-1.2999999999999998,-1.015,0,-
2021-12-06 15:00:00,-1.815,91.24000000000001,89.38,0.56,39.67,15.8,49.955,315.7,296.995,1.335,0.745,0.08,-1.7400000000000002,-1.4649999999999999,-1.6949999999999998,-1.91,-1.86,-1.6099999999999999,0,-
2021-12-06 16:00:00,-4.994999999999999,93.60499999999999,89.4,0.43,39.175,6.460000000000001,7.1899999999999995,302.385,272.015,25.945,0.79,0.235,-2.54,-3.535,-2.415,-2.45,-2.31,-0.98,0,-
2021-12-06 17:00:00,-4.645,96.86500000000001,89.445,0.405,39.43,-0.11,1.395,292.5,285.745,3.215,0.77,0.63,-0.77,-1.225,-0.9,-0.845,-1.2349999999999999,-0.515,0,-
2021-12-06 18:00:00,-4.865,94.725,89.425,0.4,39.099999999999994,0.405,-1.145,290.755,271.56,10.870000000000001,0.725,0.7849999999999999,-0.7150000000000001,-1.2650000000000001,-0.7949999999999999,-1.135,-1.0699999999999998,-0.605,0,-
2021-12-06 19:00:00,-4.995,86.36500000000001,89.33,1.0150000000000001,38.995000000000005,-0.6299999999999999,1.33,286.405,266.745,-40.62,0.685,1.17,-2.44,-3.5199999999999996,-2.865,-2.8,-2.6950000000000003,-2.08,0,-
2021-12-06 20:00:00,-2.49,71.34,89.26,2.31,39.019999999999996,-1.675,3.355,295.78,284.41499999999996,-83.46000000000001,0.685,0.345,-4.46,-4.640000000000001,-4.3149999999999995,-4.28,-4.18,-3.965,0,-
2021-12-06 21:00:00,-5.415,89.815,89.35,0.75,38.74,0.365,-1.25,289.9,274.03999999999996,-72.31,0.7,1.04,-2.91,-3.8,-2.75,-2.665,-2.6550000000000002,-1.52,0,-
2021-12-06 22:00:00,-5.055,91.13499999999999,89.31,0.73,38.614999999999995,-0.5700000000000001,1.1800000000000002,287.735,280.705,11.11,0.69,1.3399999999999999,-1.2,-2.1550000000000002,-1.69,-1.0950000000000002,-1.495,-0.315,0,-
2021-12-06 23:00:00,-4.675000000000001,91.185,89.185,0.5349999999999999,38.394999999999996,-0.39,0.97,290.08500000000004,284.625,-5.1899999999999995,0.665,1.42,-0.79,-1.49,-1.21,-1.195,-1.1,-0.22999999999999998,0,-
2021-12-07 00:00:00,-4.21,90.15,89.19,0.55,38.22,-0.43,1.05,291.99,286.84,-4.17,0.64,1.17,-1.31,-1.65,-2.08,-1.8,-1.22,-0.6,0,-
2021-12-07 01:00:00,-4.035,90.465,89.21000000000001,0.5349999999999999,37.709999999999994,-0.36,0.7749999999999999,294.09000000000003,290.82000000000005,-0.4650000000000001,0.605,0.99,-1.175,-1.7199999999999998,-1.76,-1.35,-1.1600000000000001,-0.5549999999999999,0,-
2021-12-07 02:00:00,-3.955,91.53,89.245,0.62,37.29,-0.385,0.685,295.03499999999997,293.51,-0.355,0.58,0.745,-1.0899999999999999,-1.77,-1.49,-1.24,-1.21,-0.565,0,-
2021-12-07 03:00:00,-4.03,95.63,89.32,0.39,38.09,-0.16,0.3,296.36,296.61,1.0899999999999999,0.565,0.5249999999999999,-0.755,-0.695,-0.9299999999999999,-0.8500000000000001,-0.745,-0.375,0,-
2021-12-07 04:00:00,-3.91,96.34,89.35,0.375,41.405,-0.115,0.28500000000000003,297.15,296.98,1.43,0.545,0.375,-0.7050000000000001,-0.53,-1.455,-0.98,-0.9099999999999999,-0.635,0,-
2021-12-07 05:00:00,-3.405,96.705,89.36,0.6000000000000001,40.91,-0.315,0.6699999999999999,298.69,299.155,3.1799999999999997,0.515,0.08499999999999999,-0.93,-0.8049999999999999,-1.755,-1.2400000000000002,-1.185,-1.045,0,-
2021-12-07 06:00:00,-2.86,97.565,89.36500000000001,0.8200000000000001,41.57,-0.36,0.655,301.21500000000003,301.73,2.4050000000000002,0.49,0.02,-1.1400000000000001,-0.895,-1.96,-1.49,-1.2850000000000001,-1.29,0,-
2021-12-07 07:00:00,-2.415,98.515,89.37,0.87,41.91,-0.265,0.33999999999999997,303.7,303.94,1.6199999999999999,0.455,0.01,-0.97,-0.8300000000000001,-1.75,-1.325,-1.08,-0.885,0,-
2021-12-07 08:00:00,-1.92,98.55000000000001,89.38,1.025,41.89,0.485,2.8099999999999996,306.08500000000004,305.75,3.4749999999999996,0.41500000000000004,0.42500000000000004,-0.71,-0.605,-1.1949999999999998,-0.895,-0.8049999999999999,-0.395,0,-
2021-12-07 09:00:00,-1.665,98.68,89.41499999999999,1.245,42.005,4.0,14.085,308.04499999999996,307.41999999999996,-4.3100000000000005,0.385,0.71,-0.5449999999999999,-0.515,-0.8999999999999999,-0.74,-0.65,-0.38,0,-
2021-12-07 10:00:00,-1.135,97.735,89.475,1.185,42.185,14.885,54.510000000000005,312.11,309.53499999999997,8.64,0.41000000000000003,0.235,-0.475,-0.355,-0.72,-0.61,-0.55,-0.36,0,-
2021-12-07 11:00:00,-0.75,95.02000000000001,89.495,0.605,40.510000000000005,27.35,93.81,315.62,301.95000000000005,0.6700000000000002,0.45999999999999996,0.15,-0.185,0.015000000000000003,-0.38,-0.33,-0.31,-0.075,0,-
2021-12-07 12:00:00,-3.095,93.50999999999999,89.44,0.48,40.75,22.515,62.74,312.505,278.62,-2.0999999999999996,0.51,0.13,-1.415,-1.315,-1.3050000000000002,-1.54,-1.08,-0.685,0,-
2021-12-07 13:00:00,-4.609999999999999,95.84,89.35499999999999,0.4,40.465,15.335,46.135,300.44,268.245,13.555,0.53,0.22,-1.8900000000000001,-2.15,-2.015,-2.02,-1.2000000000000002,-0.51,0,-
2021-12-07 14:00:00,-4.29,94.15,89.225,0.575,39.955,10.71,35.7,293.935,267.26,45.300000000000004,0.51,0.55,-1.035,-1.59,-1.295,-1.475,-0.9099999999999999,-0.29000000000000004,0,-
2021-12-07 15:00:00,-3.295,86.82,89.10499999999999,0.73,39.695,7.85,30.950000000000003,294.92499999999995,270.555,16.275000000000002,0.495,0.435,-1.07,-1.4700000000000002,-1.43,-1.29,-0.8400000000000001,-0.36,0,-
2021-12-07 16:00:00,-3.13,85.945,88.99000000000001,0.65,41.32,3.67,18.555,294.395,271.35,39.875,0.475,0.38,-1.165,-1.49,-1.315,-1.4649999999999999,-0.89,-0.45499999999999996,0,-
2021-12-07 17:00:00,-4.34,92.555,88.91499999999999,0.6200000000000001,41.400000000000006,0.25,0.565,291.21500000000003,271.35,-7.92,0.455,0.28,-1.22,-1.8199999999999998,-1.3399999999999999,-1.55,-0.865,-0.565,0,-
2021-12-07 18:00:00,-3.235,90.985,88.78,0.62,41.34,-1.175,2.005,291.395,279.725,-18.625,0.435,0.355,-1.01,-1.67,-1.49,-1.335,-0.795,-0.53,0,-
2021-12-07 19:00:00,-1.96,85.9,88.74,0.84,41.33,-1.14,2.34,296.47,282.92,-12.11,0.42,0.23,-0.89,-1.22,-1.03,-1.15,-0.65,-0.47,0,-
2021-12-07 20:00:00,1.3249999999999997,59.995000000000005,88.68,3.04,41.010000000000005,-3.1300000000000003,8.42,304.645,294.645,-117.41,0.42,0.245,-1.425,-2.015,-1.8499999999999999,-1.47,-1.06,-0.9550000000000001,0,-
2021-12-07 21:00:00,4.625,44.15,88.59,3.42,40.825,-8.74,8.31,314.185,310.925,-108.86500000000001,0.44,0.105,-1.04,-0.9400000000000001,-0.95,-0.69,-0.865,-0.7949999999999999,0,-
2021-12-07 22:00:00,5.24,41.765,88.505,4.34,40.315,-13.415,7.4,315.495,317.01,-69.305,0.475,0.07500000000000001,-0.655,-0.515,-0.56,-0.41000000000000003,-0.575,-0.45999999999999996,0,-
2021-12-07 23:00:00,4.425000000000001,47.480000000000004,88.515,7.66,39.815,-6.1049999999999995,3.635,314.715,318.055,-107.47,0.51,0.055,-0.555,-0.44,-0.545,-0.29000000000000004,-0.56,-0.45,0,-
2021-12-08 00:00:00,3.37,56.025,88.595,7.715,38.905,-0.025,0.365,314.93,316.83000000000004,-89.315,0.545,0.04,-0.5549999999999999,-0.48,-0.565,-0.355,-0.585,-0.47,0,-
2021-12-08 01:00:00,2.7800000000000002,57.905,88.55000000000001,9.024999999999999,35.225,-0.005,0.32,312.795,315.08,-109.475,0.575,0.04,-0.7849999999999999,-0.7949999999999999,-0.885,-0.6499999999999999,-0.875,-0.7749999999999999,0,-
2021-12-08 02:00:00,2.935,52.739999999999995,88.49000000000001,8.075,32.41,-0.355,0.3,304.175,313.515,-104.005,0.605,0.04,-1.0699999999999998,-1.0899999999999999,-1.185,-0.9299999999999999,-1.175,-1.075,0,-
2021-12-08 03:00:00,3.11,50.095,88.465,7.445,31.64,-0.645,0.30000000000000004,297.58000000000004,312.595,-107.195,0.63,0.035,-1.3050000000000002,-1.27,-1.36,-1.07,-1.37,-1.26,0,-
2021-12-08 04:00:00,3.49,50.69,88.38499999999999,7.74,30.82,-0.675,0.125,301.895,314.44,-117.85499999999999,0.655,0.03,-1.17,-1.0,-1.095,-0.7749999999999999,-1.155,-1.025,0,-
2021-12-08 05:00:00,3.325,55.295,88.32,5.99,30.479999999999997,-0.58,0.025,307.295,315.59000000000003,-104.86,0.6799999999999999,0.02,-0.9199999999999999,-0.71,-0.7949999999999999,-0.5549999999999999,-0.8600000000000001,-0.7250000000000001,0,-
2021-12-08 06:00:00,3.845,54.435,88.21000000000001,5.279999999999999,30.53,-0.755,0.39,299.79,316.045,-60.614999999999995,0.705,0.02,-0.6799999999999999,-0.41000000000000003,-0.495,-0.24,-0.56,-0.42000000000000004,0,-
2021-12-08 07:00:00,3.92,54.425,88.155,4.300000000000001,30.810000000000002,-0.735,-0.08499999999999999,309.16499999999996,317.24,-61.974999999999994,0.725,0.02,-0.53,-0.28500000000000003,-0.365,-0.155,-0.41,-0.275,0,-
2021-12-08 08:00:00,3.115,58.845,88.125,3.75,30.814999999999998,0.745,1.1949999999999998,311.625,316.40999999999997,-35.055,0.75,0.02,-0.5349999999999999,-0.37,-0.45000000000000007,-0.28500000000000003,-0.465,-0.35,0,-
