,When,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in
0,2019-01-30 17:00:00,-7.9,84.3,0.5,0.0,2.87079,5.002,0.0,888.8,0,188.29514
1,2019-01-30 17:05:00,-8.1,84.8,0.6,0.0,2.63156,4.58517,0.0,888.8,0,188.30248
2,2019-01-30 17:10:00,-8.3,85.0,0.5,0.0,2.39232,4.16833,0.0,888.8,0,188.30981
3,2019-01-30 17:15:00,-8.5,84.4,0.3,0.0,2.15309,3.7515,0.0,889.0,0,188.31714
4,2019-01-30 17:20:00,-8.6,85.8,0.4,0.0,1.91386,3.33467,0.0,889.1,0,188.32448
5,2019-01-30 17:25:00,-8.8,84.9,0.4,0.0,1.67463,2.91783,0.0,889.0,0,188.33182
6,2019-01-30 17:30:00,-9.0,83.4,0.6,0.0,1.4354,2.501,0.0,889.0,0,188.33915
7,2019-01-30 17:35:00,-9.0,86.7,0.6,0.0,1.19616,2.08417,0.0,889.0,0,188.34648
8,2019-01-30 17:40:00,-9.3,84.3,0.6,0.0,0.95693,1.66733,0.0,889.0,0,188.35382
9,2019-01-30 17:45:00,-9.5,85.8,0.5,0.0,0.7177,1.2505,0.0,889.0,0,188.36116
10,2019-01-30 17:50:00,-9.6,84.4,0.4,0.0,0.47846,0.83367,0.0,889.1,0,188.36849
11,2019-01-30 17:55:00,-9.7,86.9,0.5,0.0,0.23923,0.41683,0.0,889.0,0,188.37582
12,2019-01-30 18:00:00,-9.8,84.7,0.5,0.0,0.0,0.0,0.0,888.9,0,188.38316
13,2019-01-30 18:05:00,-9.9,86.9,0.3,0.0,0.0,0.0,0.0,889.0,0,188.52454
14,2019-01-30 18:10:00,-10.0,85.6,0.4,0.0,0.0,0.0,0.0,888.9,0,188.66592
15,2019-01-30 18:15:00,-10.0,87.4,0.3,0.0,0.0,0.0,0.0,888.9,0,188.8073
16,2019-01-30 18:20:00,-10.0,87.7,0.3,0.0,0.0,0.0,0.0,888.9,0,188.94867
17,2019-01-30 18:25:00,-10.1,88.0,0.4,0.0,0.0,0.0,0.0,889.0,0,189.09005
18,2019-01-30 18:30:00,-10.1,89.5,0.5,0.0,0.0,0.0,0.0,889.0,0,189.23143
19,2019-01-30 18:35:00,-10.3,88.7,0.5,0.0,0.0,0.0,0.0,889.0,0,189.37281
20,2019-01-30 18:40:00,-10.4,88.8,0.5,0.0,0.0,0.0,0.0,889.0,0,189.51419
21,2019-01-30 18:45:00,-10.6,85.0,0.7,0.0,0.0,0.0,0.0,889.1,0,189.65556
22,2019-01-30 18:50:00,-10.6,89.0,0.4,0.0,0.0,0.0,0.0,889.0,0,189.79694
23,2019-01-30 18:55:00,-10.7,87.4,0.5,0.0,0.0,0.0,0.0,888.9,0,189.93832
24,2019-01-30 19:00:00,-10.9,87.0,0.4,0.0,0.0,0.0,0.0,888.8,0,190.0797
25,2019-01-30 19:05:00,-10.9,87.8,0.6,0.0,0.0,0.0,0.0,888.8,0,189.37673
26,2019-01-30 19:10:00,-11.0,88.3,0.4,0.0,0.0,0.0,0.0,888.7,0,188.67377
27,2019-01-30 19:15:00,-11.1,88.1,0.4,0.0,0.0,0.0,0.0,888.6,0,187.9708
28,2019-01-30 19:20:00,-10.9,90.0,0.5,0.0,0.0,0.0,0.0,888.6,0,187.26783
29,2019-01-30 19:25:00,-10.9,88.0,0.4,0.0,0.0,0.0,0.0,888.6,0,186.56487
30,2019-01-30 19:30:00,-11.0,88.2,0.6,0.0,0.0,0.0,0.0,888.5,0,185.8619
31,2019-01-30 19:35:00,-11.1,87.6,0.5,0.0,0.0,0.0,0.0,888.6,0,185.15893
32,2019-01-30 19:40:00,-11.0,90.0,0.5,0.0,0.0,0.0,0.0,888.6,0,184.45597
33,2019-01-30 19:45:00,-11.0,88.7,0.5,0.0,0.0,0.0,0.0,888.6,0,183.753
34,2019-01-30 19:50:00,-11.1,87.8,0.4,0.0,0.0,0.0,0.0,888.6,0,183.05003
35,2019-01-30 19:55:00,-11.2,88.9,0.3,0.0,0.0,0.0,0.0,888.6,0,182.34707
36,2019-01-30 20:00:00,-11.2,89.2,0.3,0.0,0.0,0.0,0.0,888.5,0,181.6441
37,2019-01-30 20:05:00,-11.2,89.4,0.4,0.0,0.0,0.0,0.0,888.5,0,182.72115
38,2019-01-30 20:10:00,-11.2,87.7,0.4,0.0,0.0,0.0,0.0,888.4,0,183.79819
39,2019-01-30 20:15:00,-11.2,88.2,0.3,0.0,0.0,0.0,0.0,888.4,0,184.87524
40,2019-01-30 20:20:00,-11.1,89.3,0.3,0.0,0.0,0.0,0.0,888.3,0,185.95229
41,2019-01-30 20:25:00,-11.1,90.2,0.3,0.0,0.0,0.0,0.0,888.3,0,187.02933
42,2019-01-30 20:30:00,-11.0,89.7,0.5,0.0,0.0,0.0,0.0,888.3,0,188.10638
43,2019-01-30 20:35:00,-11.2,87.2,0.5,0.0,0.0,0.0,0.0,888.3,0,189.18343
44,2019-01-30 20:40:00,-11.2,88.0,0.6,0.0,0.0,0.0,0.0,888.3,0,190.26047
45,2019-01-30 20:45:00,-11.4,87.8,0.2,0.0,0.0,0.0,0.0,888.2,0,191.33752
46,2019-01-30 20:50:00,-11.3,88.2,0.4,0.0,0.0,0.0,0.0,888.2,0,192.41457
47,2019-01-30 20:55:00,-11.5,87.4,0.6,0.0,0.0,0.0,0.0,888.2,0,193.49161
48,2019-01-30 21:00:00,-11.5,89.0,0.4,4.04,0.0,0.0,0.0,888.1,0,194.56866
49,2019-01-30 21:05:00,-11.6,89.8,0.5,4.04,0.0,0.0,0.0,888.0,0,195.25718
50,2019-01-30 21:10:00,-11.6,89.6,0.4,4.04,0.0,0.0,0.0,888.0,0,195.94571
51,2019-01-30 21:15:00,-11.6,89.5,0.4,4.04,0.0,0.0,0.0,888.0,0,196.63423
52,2019-01-30 21:20:00,-11.6,89.6,0.2,4.04,0.0,0.0,0.0,888.0,0,197.32276
53,2019-01-30 21:25:00,-11.5,90.1,0.4,4.04,0.0,0.0,0.0,888.0,0,198.01128
54,2019-01-30 21:30:00,-11.6,89.8,0.3,4.04,0.0,0.0,0.0,888.0,0,198.6998
55,2019-01-30 21:35:00,-11.6,89.5,0.5,4.04,0.0,0.0,0.0,888.0,0,199.38833
56,2019-01-30 21:40:00,-11.6,90.2,0.5,4.06,0.0,0.0,0.0,888.1,0,200.07685
57,2019-01-30 21:45:00,-11.5,89.1,0.5,4.04,0.0,0.0,0.0,888.0,0,200.76538
58,2019-01-30 21:50:00,-11.4,89.4,0.4,4.04,0.0,0.0,0.0,888.0,0,201.4539
59,2019-01-30 21:55:00,-11.3,89.4,0.4,4.04,0.0,0.0,0.0,888.0,0,202.14243
60,2019-01-30 22:00:00,-11.2,89.3,0.4,4.04,0.0,0.0,0.0,887.9,0,202.83095
61,2019-01-30 22:05:00,-11.1,89.2,0.3,4.04,0.0,0.0,0.0,887.9,0,203.3596
62,2019-01-30 22:10:00,-11.1,89.8,0.4,4.04,0.0,0.0,0.0,887.8,0,203.88824
63,2019-01-30 22:15:00,-11.1,88.9,0.3,4.04,0.0,0.0,0.0,887.8,0,204.41688
64,2019-01-30 22:20:00,-11.0,89.4,0.4,4.04,0.0,0.0,0.0,887.6,0,204.94553
65,2019-01-30 22:25:00,-10.9,88.4,0.4,4.06,0.0,0.0,0.0,887.5,0,205.47418
66,2019-01-30 22:30:00,-10.9,88.5,0.4,4.04,0.0,0.0,0.0,887.4,0,206.00282
67,2019-01-30 22:35:00,-10.9,88.6,0.5,4.06,0.0,0.0,0.0,887.4,0,206.53146
68,2019-01-30 22:40:00,-10.9,88.7,0.4,4.06,0.0,0.0,0.0,887.3,0,207.06011
69,2019-01-30 22:45:00,-10.9,87.0,0.5,4.06,0.0,0.0,0.0,887.3,0,207.58876
70,2019-01-30 22:50:00,-10.8,89.9,0.5,4.06,0.0,0.0,0.0,887.2,0,208.1174
71,2019-01-30 22:55:00,-10.6,88.4,0.4,4.06,0.0,0.0,0.0,887.2,0,208.64604
72,2019-01-30 23:00:00,-10.7,87.3,0.5,4.04,0.0,0.0,0.0,887.1,0,209.17469
73,2019-01-30 23:05:00,-10.8,86.6,0.3,4.04,0.0,0.0,0.0,887.2,0,211.03346
74,2019-01-30 23:10:00,-10.9,88.1,0.4,4.06,0.0,0.0,0.0,887.1,0,212.89224
75,2019-01-30 23:15:00,-10.8,88.2,0.5,4.06,0.0,0.0,0.0,887.1,0,214.75101
76,2019-01-30 23:20:00,-10.7,89.7,0.6,4.03,0.0,0.0,0.0,887.1,0,216.60978
77,2019-01-30 23:25:00,-10.5,86.7,0.5,4.04,0.0,0.0,0.0,887.1,0,218.46856
78,2019-01-30 23:30:00,-10.5,87.8,0.6,4.06,0.0,0.0,0.0,887.0,0,220.32733
79,2019-01-30 23:35:00,-10.4,89.1,0.6,4.04,0.0,0.0,0.0,887.0,0,222.1861
80,2019-01-30 23:40:00,-10.0,90.3,0.4,4.06,0.0,0.0,0.0,886.9,0,224.04488
81,2019-01-30 23:45:00,-9.9,87.1,0.4,4.04,0.0,0.0,0.0,886.8,0,225.90365
82,2019-01-30 23:50:00,-9.9,87.2,0.4,4.02,0.0,0.0,0.0,886.7,0,227.76242
83,2019-01-30 23:55:00,-9.8,88.5,0.3,4.02,0.0,0.0,0.0,886.7,0,229.6212
84,2019-01-31 00:00:00,-9.7,88.1,0.4,4.02,0.0,0.0,0.0,886.6,0,231.47997
85,2019-01-31 00:05:00,-9.5,88.4,0.4,4.02,0.0,0.0,0.0,886.6,0,233.0273
86,2019-01-31 00:10:00,-9.4,88.1,0.5,4.02,0.0,0.0,0.0,886.6,0,234.57463
87,2019-01-31 00:15:00,-9.3,88.5,0.6,4.02,0.0,0.0,0.0,886.6,0,236.12196
88,2019-01-31 00:20:00,-9.1,86.6,0.5,4.02,0.0,0.0,0.0,886.5,0,237.6693
89,2019-01-31 00:25:00,-9.1,87.3,0.3,4.02,0.0,0.0,0.0,886.4,0,239.21663
90,2019-01-31 00:30:00,-9.1,87.0,0.3,4.02,0.0,0.0,0.0,886.5,0,240.76396
91,2019-01-31 00:35:00,-9.0,87.0,0.4,4.0,0.0,0.0,0.0,886.5,0,242.31129
92,2019-01-31 00:40:00,-9.0,88.2,0.4,4.02,0.0,0.0,0.0,886.6,0,243.85862
93,2019-01-31 00:45:00,-9.0,87.2,0.5,4.0,0.0,0.0,0.0,886.7,0,245.40596
94,2019-01-31 00:50:00,-8.9,87.0,0.3,4.04,0.0,0.0,0.0,886.7,0,246.95329
95,2019-01-31 00:55:00,-8.8,87.5,0.6,4.02,0.0,0.0,0.0,886.6,0,248.50062
96,2019-01-31 01:00:00,-8.7,88.1,0.2,4.02,0.0,0.0,0.0,886.6,0,250.04795
97,2019-01-31 01:05:00,-8.6,88.2,0.4,4.02,0.0,0.0,0.0,886.5,0,249.10006
98,2019-01-31 01:10:00,-8.5,88.0,0.3,4.02,0.0,0.0,0.0,886.5,0,248.15217
99,2019-01-31 01:15:00,-8.5,87.1,0.5,4.03,0.0,0.0,0.0,886.5,0,247.20428
100,2019-01-31 01:20:00,-8.5,87.9,0.4,4.02,0.0,0.0,0.0,886.5,0,246.25638
101,2019-01-31 01:25:00,-8.4,87.5,0.4,4.04,0.0,0.0,8e-05,886.6,0,245.30849
102,2019-01-31 01:30:00,-8.4,87.7,0.6,4.02,0.0,0.0,0.00017,886.8,0,244.3606
103,2019-01-31 01:35:00,-8.3,87.9,0.4,4.02,0.0,0.0,8e-05,886.8,0,243.41271
104,2019-01-31 01:40:00,-8.1,88.3,0.4,4.02,0.0,0.0,0.0,886.7,0,242.46482
105,2019-01-31 01:45:00,-8.0,89.1,0.3,4.04,0.0,0.0,0.0,886.6,0,241.51692
106,2019-01-31 01:50:00,-7.9,89.5,0.7,4.02,0.0,0.0,0.0,886.4,0,240.56903
107,2019-01-31 01:55:00,-7.8,89.2,0.7,4.02,0.0,0.0,0.0,886.4,0,239.62114
108,2019-01-31 02:00:00,-7.7,89.8,0.6,4.04,0.0,0.0,0.0,886.3,0,238.67325
109,2019-01-31 02:05:00,-7.5,89.8,0.4,4.02,0.0,0.0,0.0,886.2,0,240.25967
110,2019-01-31 02:10:00,-7.4,89.5,0.3,4.04,0.0,0.0,0.0,886.2,0,241.84609
111,2019-01-31 02:15:00,-7.3,90.1,0.5,4.02,0.0,0.0,0.0,886.2,0,243.43251
112,2019-01-31 02:20:00,-7.3,88.9,0.3,4.0,0.0,0.0,0.0,886.2,0,245.01893
113,2019-01-31 02:25:00,-7.3,88.9,0.3,4.04,0.0,0.0,0.0,886.0,0,246.60535
114,2019-01-31 02:30:00,-7.3,88.6,0.3,4.02,0.0,0.0,0.0,886.0,0,248.19178
115,2019-01-31 02:35:00,-7.3,88.9,0.5,4.02,0.0,0.0,8e-05,885.9,0,249.7782
116,2019-01-31 02:40:00,-7.3,89.3,0.3,4.04,0.0,0.0,0.00017,885.8,0,251.36462
117,2019-01-31 02:45:00,-7.2,90.1,0.3,4.04,0.0,0.0,0.00017,885.9,0,252.95104
118,2019-01-31 02:50:00,-7.2,89.4,0.3,4.04,0.0,0.0,0.00017,886.0,0,254.53746
119,2019-01-31 02:55:00,-7.1,89.6,0.3,4.04,0.0,0.0,8e-05,885.8,0,256.12388
120,2019-01-31 03:00:00,-7.1,89.6,0.2,4.02,0.0,0.0,0.0,885.9,0,257.7103
121,2019-01-31 03:05:00,-7.0,89.6,0.3,4.02,0.0,0.0,8e-05,885.9,0,256.27772
122,2019-01-31 03:10:00,-7.0,89.7,0.4,4.03,0.0,0.0,0.00017,886.0,0,254.84514
123,2019-01-31 03:15:00,-6.9,89.8,0.4,4.04,0.0,0.0,8e-05,886.0,0,253.41257
124,2019-01-31 03:20:00,-6.8,89.8,0.4,4.02,0.0,0.0,0.0,886.0,0,251.97999
125,2019-01-31 03:25:00,-6.8,89.4,0.5,4.02,0.0,0.0,0.0,886.0,0,250.54741
126,2019-01-31 03:30:00,-6.8,89.8,0.3,4.02,0.0,0.0,0.0,886.0,0,249.11483
127,2019-01-31 03:35:00,-6.7,90.0,0.4,4.02,0.0,0.0,0.0,886.0,0,247.68225
128,2019-01-31 03:40:00,-6.6,89.8,0.4,4.02,0.0,0.0,0.0,886.0,0,246.24967
129,2019-01-31 03:45:00,-6.6,89.4,0.5,4.02,0.0,0.0,0.0,885.9,0,244.8171
130,2019-01-31 03:50:00,-6.6,90.0,0.3,4.03,0.0,0.0,0.0,886.0,0,243.38452
131,2019-01-31 03:55:00,-6.6,89.4,0.4,4.02,0.0,0.0,0.0,885.9,0,241.95194
132,2019-01-31 04:00:00,-6.5,89.4,0.3,4.02,0.0,0.0,0.0,885.9,0,240.51936
133,2019-01-31 04:05:00,-6.5,89.4,0.3,4.04,0.0,0.0,0.0,885.9,0,241.4403
134,2019-01-31 04:10:00,-6.6,89.1,0.3,4.02,0.0,0.0,0.0,885.8,0,242.36124
135,2019-01-31 04:15:00,-6.6,89.2,0.4,4.04,0.0,0.0,0.0,885.8,0,243.28218
136,2019-01-31 04:20:00,-6.6,89.4,0.5,4.02,0.0,0.0,0.0,885.8,0,244.20312
137,2019-01-31 04:25:00,-6.6,89.5,0.3,4.04,0.0,0.0,0.0,885.7,0,245.12406
138,2019-01-31 04:30:00,-6.5,90.0,0.3,4.02,0.0,0.0,0.0,885.7,0,246.045
139,2019-01-31 04:35:00,-6.5,89.4,0.3,4.04,0.0,0.0,0.0,885.7,0,246.96594
140,2019-01-31 04:40:00,-6.5,89.4,0.4,4.04,0.0,0.0,0.0,885.7,0,247.88688
141,2019-01-31 04:45:00,-6.5,89.6,0.5,4.03,0.0,0.0,0.0,885.7,0,248.80782
142,2019-01-31 04:50:00,-6.5,89.7,0.5,4.02,0.0,0.0,0.0,885.7,0,249.72876
143,2019-01-31 04:55:00,-6.5,89.7,0.4,4.02,0.0,0.0,0.0,885.6,0,250.6497
144,2019-01-31 05:00:00,-6.4,90.1,0.3,4.02,0.0,0.0,0.0,885.7,0,251.57064
145,2019-01-31 05:05:00,-6.4,89.8,0.3,4.04,0.0,0.0,0.0,885.6,0,249.69677
146,2019-01-31 05:10:00,-6.4,89.8,0.3,4.04,0.0,0.0,0.0,885.6,0,247.8229
147,2019-01-31 05:15:00,-6.3,89.6,0.5,4.02,0.0,0.0,0.0,885.6,0,245.94902
148,2019-01-31 05:20:00,-6.3,90.5,0.4,4.04,0.0,0.0,0.0,885.6,0,244.07515
149,2019-01-31 05:25:00,-6.1,91.6,0.7,4.04,0.0,0.0,0.0,885.6,0,242.20128
150,2019-01-31 05:30:00,-5.9,91.9,0.6,4.02,0.0,0.0,0.0,885.5,0,240.32741
151,2019-01-31 05:35:00,-5.7,91.7,0.7,4.04,0.0,0.0,0.0,885.4,0,238.45354
152,2019-01-31 05:40:00,-5.5,91.7,0.9,4.04,0.0,0.0,0.0,885.4,0,236.57967
153,2019-01-31 05:45:00,-5.3,91.5,0.8,4.04,0.0,0.0,0.0,885.5,0,234.7058
154,2019-01-31 05:50:00,-5.1,91.3,0.8,4.04,0.0,0.0,0.0,885.5,0,232.83192
155,2019-01-31 05:55:00,-5.0,91.4,0.5,4.04,0.0,0.0,0.0,885.5,0,230.95805
156,2019-01-31 06:00:00,-4.8,91.1,0.6,4.04,0.0,0.0,0.0,885.5,0,229.08418
157,2019-01-31 06:05:00,-4.7,91.3,0.4,4.04,0.0,0.0,0.0,885.5,0,230.72906
158,2019-01-31 06:10:00,-4.6,90.8,0.3,4.04,0.0,0.0,0.0,885.5,0,232.37394
159,2019-01-31 06:15:00,-4.6,90.8,0.3,4.04,0.0,0.0,0.0,885.6,0,234.01882
160,2019-01-31 06:20:00,-4.6,90.7,0.3,4.04,0.0,0.0,0.0,885.6,0,235.66371
161,2019-01-31 06:25:00,-4.6,90.9,0.2,4.04,0.0,0.0,0.0,885.6,0,237.30859
162,2019-01-31 06:30:00,-4.6,90.9,0.3,4.02,0.0,0.0,0.0,885.6,0,238.95347
163,2019-01-31 06:35:00,-4.5,91.2,0.3,4.02,0.0,0.0,0.0,885.7,0,240.59835
164,2019-01-31 06:40:00,-4.5,91.0,0.8,4.02,0.0,0.0,0.0,885.7,0,242.24323
165,2019-01-31 06:45:00,-4.3,91.9,0.5,4.02,0.0,0.0,0.0,885.7,0,243.88812
166,2019-01-31 06:50:00,-4.2,92.0,0.7,4.04,0.0,0.0,0.0,885.7,0,245.533
167,2019-01-31 06:55:00,-4.1,91.7,0.7,4.02,0.0,0.0,0.0,885.7,0,247.17788
168,2019-01-31 07:00:00,-4.0,91.9,0.8,4.02,0.0,0.0,0.0,885.8,0,248.82276
169,2019-01-31 07:05:00,-3.8,90.6,0.7,4.02,0.9383,1.05814,0.0,885.9,0,249.10949
170,2019-01-31 07:10:00,-3.9,90.9,0.8,4.02,1.87661,2.11627,0.0,885.9,0,249.39621
171,2019-01-31 07:15:00,-3.8,90.4,0.9,4.04,2.81491,3.17441,0.0,885.9,0,249.68294
172,2019-01-31 07:20:00,-3.8,90.3,0.9,4.03,3.75322,4.23254,0.0,885.9,0,249.96966
173,2019-01-31 07:25:00,-3.8,90.0,0.8,4.02,4.69152,5.29068,0.0,885.9,0,250.25639
174,2019-01-31 07:30:00,-3.5,88.3,0.6,4.02,5.62982,6.34882,0.0,886.0,0,250.54312
175,2019-01-31 07:35:00,-3.6,89.0,0.8,4.02,6.56813,7.40695,0.0,886.0,0,250.82984
176,2019-01-31 07:40:00,-3.6,89.3,0.9,4.13,7.50643,8.46509,0.0,886.1,0,251.11657
177,2019-01-31 07:45:00,-3.6,88.8,0.9,4.13,8.44474,9.52322,0.0,886.1,0,251.40329
178,2019-01-31 07:50:00,-3.5,88.3,0.8,4.12,9.38304,10.58136,0.0,886.2,0,251.69002
179,2019-01-31 07:55:00,-3.5,88.4,0.7,4.13,10.32135,11.63949,0.0,886.1,0,251.97674
180,2019-01-31 08:00:00,-3.5,88.1,0.6,4.13,11.25965,12.69763,0.0,886.1,0,252.26347
181,2019-01-31 08:05:00,-3.4,87.2,0.7,4.13,12.457,16.42183,0.0,886.1,0,252.34086
182,2019-01-31 08:10:00,-3.4,88.4,0.7,4.13,13.65434,20.14604,0.0,886.1,0,252.41825
183,2019-01-31 08:15:00,-3.3,89.3,0.5,4.13,14.85169,23.87024,0.0,886.2,0,252.49565
184,2019-01-31 08:20:00,-3.2,89.6,0.5,4.13,16.04904,27.59444,0.0,886.2,0,252.57304
185,2019-01-31 08:25:00,-3.1,89.6,0.2,4.13,17.24638,31.31864,0.0,886.2,0,252.65043
186,2019-01-31 08:30:00,-3.1,90.4,0.3,4.15,18.44373,35.04284,0.0,886.2,0,252.72782
187,2019-01-31 08:35:00,-3.1,89.1,0.7,4.13,19.64108,38.76705,0.0,886.2,0,252.80521
188,2019-01-31 08:40:00,-3.1,89.3,0.6,4.13,20.83842,42.49125,0.0,886.3,0,252.8826
189,2019-01-31 08:45:00,-3.0,89.2,0.7,4.15,22.03577,46.21545,0.0,886.3,0,252.96
190,2019-01-31 08:50:00,-3.0,89.4,0.6,4.13,23.23312,49.93966,0.0,886.4,0,253.03739
191,2019-01-31 08:55:00,-3.0,89.9,0.4,4.13,24.43046,53.66386,0.0,886.4,0,253.11478
192,2019-01-31 09:00:00,-3.0,90.6,0.3,4.14,25.62781,57.38806,0.0,886.4,0,253.19217
193,2019-01-31 09:05:00,-2.9,90.5,0.3,4.13,33.45679,60.36426,0.0,886.4,0,252.76371
194,2019-01-31 09:10:00,-2.7,89.5,0.3,4.13,41.28577,63.34046,0.0,886.4,0,252.33525
195,2019-01-31 09:15:00,-2.6,89.6,0.2,4.13,49.11475,66.31666,0.0,886.4,0,251.90679
196,2019-01-31 09:20:00,-2.5,88.5,0.2,4.15,56.94373,69.29287,0.0,886.3,0,251.47833
197,2019-01-31 09:25:00,-2.5,88.5,0.1,4.13,64.77271,72.26907,0.0,886.3,0,251.04987
198,2019-01-31 09:30:00,-2.4,88.1,0.2,4.13,72.60168,75.24527,0.0,886.4,0,250.62142
199,2019-01-31 09:35:00,-2.4,87.9,0.3,4.13,80.43066,78.22147,0.00017,886.4,0,250.19296
200,2019-01-31 09:40:00,-2.4,86.3,0.5,4.15,88.25964,81.19767,0.00033,886.3,0,249.7645
201,2019-01-31 09:45:00,-2.4,87.6,0.3,4.14,96.08862,84.17388,0.00017,886.3,0,249.33604
202,2019-01-31 09:50:00,-2.3,86.0,0.3,4.14,103.9176,87.15008,0.0,886.2,0,248.90758
203,2019-01-31 09:55:00,-1.9,83.1,0.2,4.15,111.74658,90.12628,0.0,886.3,0,248.47912
204,2019-01-31 10:00:00,-1.9,80.3,0.2,4.13,119.57556,93.10248,0.0,886.2,0,248.05066
205,2019-01-31 10:05:00,-1.9,82.0,0.1,0.0,128.76431,95.36063,0.0,886.2,0,245.176
206,2019-01-31 10:10:00,-2.1,82.3,0.2,0.0,137.95306,97.61878,0.0,886.2,0,242.30134
207,2019-01-31 10:15:00,-2.1,82.0,0.1,0.0,147.14181,99.87692,0.0,886.1,0,239.42668
208,2019-01-31 10:20:00,-2.0,83.4,0.1,0.0,156.33056,102.13507,0.0,886.1,0,236.55203
209,2019-01-31 10:25:00,-1.6,83.2,0.2,0.0,165.51931,104.39322,0.0,886.1,0,233.67737
210,2019-01-31 10:30:00,-1.3,79.5,0.3,0.0,174.70806,106.65137,0.0,886.1,0,230.80271
211,2019-01-31 10:35:00,-1.2,81.4,0.1,0.0,183.89682,108.90952,0.0,886.1,0,227.92805
212,2019-01-31 10:40:00,-1.0,80.7,0.2,0.0,193.08557,111.16767,0.0,886.0,0,225.05339
213,2019-01-31 10:45:00,-1.3,81.2,0.1,0.0,202.27432,113.42582,0.0,885.9,0,222.17874
214,2019-01-31 10:50:00,-1.5,81.2,0.2,0.0,211.46307,115.68396,0.0,885.8,0,219.30408
215,2019-01-31 10:55:00,-1.6,82.0,0.2,0.0,220.65182,117.94211,0.0,885.8,0,216.42942
216,2019-01-31 11:00:00,-1.8,84.0,0.3,0.0,229.84057,120.20026,0.0,885.7,0,213.55476
217,2019-01-31 11:05:00,-1.9,84.8,0.2,0.0,233.54683,120.67664,0.0,885.6,0,215.01915
218,2019-01-31 11:10:00,-1.7,84.5,0.2,0.0,237.25309,121.15302,0.0,885.5,0,216.48355
219,2019-01-31 11:15:00,-1.5,83.4,0.4,0.0,240.95936,121.62939,0.0,885.4,0,217.94794
220,2019-01-31 11:20:00,-1.3,84.4,0.7,0.0,244.66562,122.10577,0.0,885.2,0,219.41233
221,2019-01-31 11:25:00,-1.1,82.5,0.7,0.0,248.37188,122.58215,0.0,885.2,0,220.87673
222,2019-01-31 11:30:00,-1.1,82.0,0.5,0.0,252.07814,123.05852,0.0,885.1,0,222.34112
223,2019-01-31 11:35:00,-1.1,84.4,0.4,0.0,255.7844,123.5349,0.0,885.1,0,223.80551
224,2019-01-31 11:40:00,-0.7,83.8,0.7,0.0,259.49066,124.01128,0.0,885.0,0,225.26991
225,2019-01-31 11:45:00,-0.7,80.9,0.7,0.0,263.19693,124.48766,0.0,884.9,0,226.7343
226,2019-01-31 11:50:00,-0.7,80.9,0.4,0.0,266.90319,124.96404,0.0,884.8,0,228.19869
227,2019-01-31 11:55:00,-0.7,80.5,0.7,0.0,270.60945,125.44041,0.0,884.6,0,229.66309
228,2019-01-31 12:00:00,-0.9,82.3,1.0,0.0,274.31571,125.91679,0.0,884.6,0,231.12748
229,2019-01-31 12:05:00,-1.0,83.1,0.6,0.0,266.86583,127.98267,0.0,884.5,0,231.51021
230,2019-01-31 12:10:00,-1.0,82.9,0.8,0.0,259.41594,130.04855,0.0,884.4,0,231.89294
231,2019-01-31 12:15:00,-1.0,82.6,0.8,0.0,251.96606,132.11443,0.0,884.3,0,232.27567
232,2019-01-31 12:20:00,-1.2,82.3,0.9,0.0,244.51617,134.18031,0.0,884.2,0,232.65841
233,2019-01-31 12:25:00,-1.2,82.3,0.5,0.0,237.06629,136.24619,0.0,884.1,0,233.04114
234,2019-01-31 12:30:00,-1.2,82.5,0.6,0.0,229.6164,138.31206,0.0,884.1,0,233.42387
235,2019-01-31 12:35:00,-1.1,81.6,0.4,0.0,222.16652,140.37794,0.0,884.1,0,233.8066
236,2019-01-31 12:40:00,-1.0,82.2,0.6,0.0,214.71664,142.44382,0.0,884.1,0,234.18933
237,2019-01-31 12:45:00,-1.0,82.2,0.7,0.0,207.26675,144.5097,0.0,884.0,0,234.57206
238,2019-01-31 12:50:00,-1.1,81.5,0.8,0.0,199.81687,146.57558,0.0,884.0,0,234.9548
239,2019-01-31 12:55:00,-1.2,82.0,0.9,0.0,192.36698,148.64146,0.0,884.0,0,235.33753
240,2019-01-31 13:00:00,-1.2,82.8,0.6,0.0,184.9171,150.70734,0.0,883.9,0,235.72026
241,2019-01-31 13:05:00,-1.3,82.8,0.7,0.0,176.65533,149.01745,0.0,883.9,0,237.07915
242,2019-01-31 13:10:00,-1.2,82.0,0.6,0.0,168.39355,147.32755,0.0,884.0,0,238.43803
243,2019-01-31 13:15:00,-1.2,81.4,0.7,0.0,160.13178,145.63766,0.0,884.0,0,239.79692
244,2019-01-31 13:20:00,-1.3,81.5,0.7,0.0,151.87001,143.94777,0.0,884.1,0,241.1558
245,2019-01-31 13:25:00,-1.2,81.5,0.9,0.0,143.60823,142.25788,0.0,884.2,0,242.51469
246,2019-01-31 13:30:00,-1.2,81.1,0.8,0.0,135.34646,140.56798,0.0,884.3,0,243.87358
247,2019-01-31 13:35:00,-1.2,80.9,0.6,0.0,127.08469,138.87809,0.0,884.3,0,245.23246
248,2019-01-31 13:40:00,-1.2,80.8,0.5,0.0,118.82291,137.1882,0.0,884.3,0,246.59135
249,2019-01-31 13:45:00,-1.1,80.5,0.6,0.0,110.56114,135.49831,0.0,884.2,0,247.95023
