,When,sea,Discharge,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,a,cld,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dep,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,input,s_cone,vp_ice
422,2020-12-09 15:00:00,0.079,5.0,-2.217,97.1,1.617,0.008,41.89,0.4,5.017,784.791,p_aSW_directSW_diffuseLW_in,278.861,0.35,0,0.0,-1.0521246811374558,0.06425715650057993,51294.225858662605,55.93699657433218,2.4210111258722313,321.2937805209756,0.0,-1.1782011240840673,186400.7823751736,-15.515133606687382,27.228834137213806,-21.01353883563894,-11.137211413233537,-12.586781518646296,2.2924422410650376,-0.298878217447452,4597.417592187757,152.1666836723747,1.1171084815240357,6.914926821629339,60.087625328583066,0.0,0.0002679057506587464,295.1971513380113,4.802848661988709,-12.586781518646296,-2.928352088041086,242613.7196065449,0.1614325628884922,6.136312307667796
423,2020-12-09 16:00:00,0.0,5.0,-2.317,97.1,1.7,0.0,5.301,0.6,5.0,784.839,p_aSW_directSW_diffuseLW_in,276.632,0.35,0,-1.1782011240840673,-1.050602559251304,0.02541256463256018,51356.6953215273,56.00512030700905,1.2878548070022406,323.7147916468478,0.0,-0.6267236598283201,186695.97952651163,-37.62468625733079,3.44565,-18.102020794504767,-6.014828706378966,-6.695320194128937,-10.29441032827919,0.03624376596107589,4597.417592187757,152.17139998931435,1.1184689692911127,6.914926821629339,90.1314379928746,0.0,0.00044769151191826484,249.2705575909285,50.729442409071524,-6.695320194128937,-30.92936606320185,242973.8072318735,0.16155029696479356,5.566329305372167
424,2020-12-09 17:00:00,0.0,10.0,-2.383,96.983,1.167,0.0,0.0,0.6,4.983,785.005,p_aSW_directSW_diffuseLW_in,279.74,0.35,0,-1.8049247839123874,-1.0507869220760686,0.02547986102297685,51496.26834712225,56.15732644179089,0.46867587671174865,325.00264645385005,0.0,-0.22806133227547323,186945.25008410256,-31.30299517864195,0.0,-12.286691850507282,-2.096401037880974,-2.436390615765495,-14.69767740052431,0.21416572603611195,4597.417592187757,152.18195767837133,1.1215086527656954,6.914926821629339,90.1314379928746,0.0,0.0010002282609776231,552.6505538381396,47.34944616186049,-2.436390615765495,-28.866604562876454,243363.9386698664,0.16174704348173738,5.283208280716835
425,2020-12-09 18:00:00,0.0,10.0,-2.533,96.867,1.117,0.0,0.0,0.0,4.9,785.135,p_aSW_directSW_diffuseLW_in,278.383,0.35,0,-2.032986116187861,-1.0518734513891665,0.025545909052845095,51633.28055540027,56.306739973173684,0.4236353236528776,325.4713223305618,0.0,-0.20613017354670976,187497.9006379407,-33.45697153015366,0.0,-12.663153265241192,-1.735906428152317,-2.202098950508178,-17.134381024005908,0.27856813775393785,4597.417592187757,152.19234881502595,1.1244925656209446,6.914926821629339,0.0,0.0,0.0009818084460351659,548.7296140978499,51.270385902150124,-2.202098950508178,-31.254872579645482,244054.07010785927,0.16218662636569137,5.1834851162209805
426,2020-12-09 19:00:00,0.0,10.0,-2.567,97.1,0.0,0.0,0.0,0.2,4.9,785.202,p_aSW_directSW_diffuseLW_in,269.259,0.35,0,-2.2391162897345707,-1.053283060219749,0.02557041676517224,51684.12730597876,56.362188992343256,0.0,325.8949576542147,0.0,-0.0,188046.63025203857,-39.90295967509582,0.0,-20.90303303299993,-0.0,-0.0,-19.336596330398187,0.33666968830229427,4597.417592187757,152.19621192471482,1.1255999287866485,6.914926821629339,30.043812664291533,-0.0,0.000364335129862307,534.541660162625,65.45833983737496,-0.0,-39.90295967509582,244654.07010785927,0.16261814399880872,5.094830411626129
427,2020-12-09 20:00:00,0.0,10.0,-2.617,97.1,1.017,0.0,0.0,0.2,4.9,785.461,p_aSW_directSW_diffuseLW_in,249.411,0.35,0,-2.2391162897345707,-1.0549850413582762,0.02561644296327137,51779.62945848043,56.46633528732871,0.2651110120449783,325.8949576542147,0.0,-0.12898684343603586,188581.1719122012,-62.32463343137918,0.0,-40.75103303299994,-1.1949520723946876,-1.377972897769343,-19.336815159669385,0.33613973145417336,4597.417592187757,152.2034777652069,1.1276798171713054,6.914926821629339,30.043812664291533,0.0,0.0006842896657439258,500.01599614069687,99.98400385930312,-1.377972897769343,-60.946660533609844,245284.11392052355,0.16277828497994537,5.094834709468866
428,2020-12-09 21:00:00,0.0,10.0,-2.767,97.1,0.683,0.0,0.0,0.0,4.833,785.378,p_aSW_directSW_diffuseLW_in,260.618,0.35,0,-2.3681031331706066,-1.0566812901713123,0.025678970079624417,51909.39216399198,56.60784314502942,0.18922994063230256,326.1600686662597,0.0,-0.09206175968386951,189081.18790834188,-51.16524510621349,0.0,-28.991816557004142,-0.847045612605542,-0.9835003817907623,-20.71508598675283,0.3722034319397802,4597.417592187757,152.21337109857802,1.1305058471285931,6.914926821629339,0.0,0.0,0.0009297281493068321,517.6706673185461,82.32933268145389,-0.9835003817907623,-50.18174472442273,245914.15773318784,0.16307906739432337,5.040062014278612
429,2020-12-09 22:00:00,0.0,10.0,-2.8,97.1,0.0,0.0,0.0,0.0,4.8,785.227,p_aSW_directSW_diffuseLW_in,238.36,0.35,0,-2.460164892854476,-1.0585549524113316,0.02571854358687126,51991.5322667328,56.69741795717863,0.0,326.349298606892,0.0,-0.0,189598.85857566042,-72.15718804782314,0.0,-50.8561654937285,-0.0,-0.0,-21.698775313813385,0.39775275971874824,4597.417592187757,152.21964606725945,1.1322947308461848,6.914926821629339,0.0,-0.0,0.0005884818889609748,481.6123657094193,118.3876342905807,-0.0,-72.15718804782314,246514.15773318784,0.16348775284106568,5.001296532210738
430,2020-12-09 23:00:00,0.0,10.0,-2.933,96.833,0.0,0.0,0.0,0.0,4.767,785.01,p_aSW_directSW_diffuseLW_in,234.549,0.35,0,-2.460164892854476,-1.0605541483588379,0.02577557183338028,52109.91990102338,56.826521157059304,0.0,326.349298606892,0.0,-0.0,190080.47094136983,-75.96909662607099,0.0,-54.667165493728504,-0.0,-0.0,-21.69904812292345,0.3971169905809586,4597.417592187757,152.22870710964523,1.1348730294394413,6.914926821629339,0.0,-0.0,0.0008481375644746221,475.35078294961613,124.64921705038384,-0.0,-75.96909662607099,247114.15773318784,0.16374645170567204,5.00129299735272
431,2020-12-10 00:00:00,0.0,10.0,-3.133,97.1,0.0,0.0,0.0,0.0,4.7,784.71,p_aSW_directSW_diffuseLW_in,220.237,0.35,0,-2.460164892854476,-1.0625457326508996,0.02583560531598766,52234.56911807376,56.96245269146539,0.0,326.349298606892,0.0,-0.0,190555.82172431945,-90.28202148508593,0.0,-68.97916549372852,-0.0,-0.0,-21.699335978810577,0.3964799874531643,4597.417592187757,152.23826908320922,1.1375876955690363,6.914926821629339,0.0,-0.0,0.0008929428422996214,451.8569962610739,148.1430037389261,-0.0,-90.28202148508593,247714.15773318784,0.16411931155795448,5.001288110334031
