,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,SW_global,alb,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
2999,2021-03-27 15:00:00,0.736,4.167,86.1,0.0,179.472,206.978,0.0,7.083,802.796,270.077,386.45,0.578,0.0,0.0,-1.8931165327561965,0.3545881804784348,84826.24732729913,92.50408650741454,0.0,8710.11451112863,97.61795068837752,-0.0,794875.2201730119,77.5454594605112,114.20022626912045,-36.090869806798935,0.0,0.0,0.0,-0.563897001810313,150589.41115135487,116.79312495015107,2.6023590823217226,5.826161774963691,0.0,0.0,0.0,-0.0016971553999583007,0.0,0.0,0.0,77.5454594605112,,1039000.9931627943,0.0,0.4466678377357519,6.112911778902558
3000,2021-03-27 16:00:00,0.623,3.567,88.833,0.0,124.868,152.88,0.0,7.033,803.255,260.88,277.748,0.577,0.0,0.0,-1.8917836532820218,0.3190868185984887,84728.62937661076,92.39763290797246,0.0,8710.11451112863,44.869349289751725,-0.0,794875.2201730119,35.67055288966679,81.52213900179183,-45.28786980679894,0.0,0.0,0.0,-0.5637163053261001,150687.02910204325,116.70350415689796,2.601360435167835,5.823926003615234,0.0,0.0,0.0,-0.0009114714542273994,0.0,0.0,0.0,35.67055288966679,,1039000.9931627943,0.0,0.4466678377357519,6.112911778902558
3001,2021-03-27 17:00:00,0.476,2.983,91.15,0.667,56.848,75.52,0.0,6.917,803.636,254.129,132.368,0.576,0.0,0.0,-1.890450689398168,0.26688687762772245,84683.760027321,92.34870231987023,0.0,8710.11451112863,1.2347850353451428,-0.0,794875.2201730119,0.9819848614405549,38.45340173301745,-52.03886980679894,9.520777516837759,5.610093998512094,0.0,-0.5634185801278069,150731.898451333,116.662299095445,2.6009011572717293,5.8228977722152875,0.0,0.0,0.8273003056280632,-0.00041927265557043143,0.0,0.0,0.0,0.9819848614405551,,1039000.9931627943,0.0,0.4466678377357519,6.112911778902558
3002,2021-03-27 18:00:00,0.309,2.483,92.333,0.833,8.534,14.119,0.0,6.75,803.951,255.335,22.653,0.575,0.0,0.0,-1.8891181942595145,0.20066749888968227,84683.35254259128,92.34825795266225,0.0,8710.11451112863,0.0,-1.2154326210812134,794875.2201730119,-29.215186790943733,6.728385985097934,-50.832869806798925,9.901141032956067,5.551178352132625,0.0,-0.5630223543314362,150733.13323636833,116.66192485490957,2.6008969855580317,5.822888432582242,0.0,0.0,0.8186096019598699,-3.8090043777755908e-06,0.0,0.0,-29.215186790943733,0.0,,1039001.8204630999,0.0,0.4466678377357519,6.112911778902558
3003,2021-03-27 19:00:00,0.132,2.167,92.983,1.167,0.0,0.0,0.0,6.667,804.402,261.418,0.0,0.575,0.0,-1.2154326210812134,-1.887786634066285,0.12443085733494343,84684.17115219324,92.34915065669928,0.0,8710.11451112863,0.0,-0.279810935651856,794875.2201730119,-6.725776986260011,0.0,-39.336726758358,18.90632407284756,13.905009730654145,0.0,-0.20038403140371958,150733.13323636833,116.66267667853752,2.6009053662386163,5.822907195250777,0.0,0.0,2.050528214855759,7.652059899906206e-06,0.0,0.0,-6.72577698626001,0.0,,1039002.6390727018,0.0,0.4466678377357519,5.527905284073938
3004,2021-03-27 20:00:00,0.0,1.65,93.05,1.35,0.0,0.0,0.0,6.4,804.799,265.073,0.0,0.574,0.0,-1.4952435567330693,-1.8873127229724171,0.06490863660264104,84686.2216804081,92.35138678343304,0.0,8710.11451112863,0.0,-0.004298697687258139,794875.2201730119,-0.10332720523769234,0.0,-34.445772631742955,20.34742347934114,14.111870756716895,0.0,-0.1168488095527711,150733.13323636833,116.66455990450137,2.600926358696907,5.822954193168507,0.0,0.0,2.0810669552463787,1.9167456100159283e-05,0.0,0.0,-0.1033272052376919,0.0,,1039004.6896009167,0.0,0.4466678377357519,5.400667025141939
3005,2021-03-27 21:00:00,0.0,1.483,93.7,1.417,0.0,0.0,0.0,6.383,804.697,253.679,0.0,0.573,0.0,-1.4995422544203274,-1.8870363761007778,0.06490863660264105,84688.30274736334,92.35365621304618,0.0,8710.11451112863,0.0,-0.4616858634376415,794875.2201730119,-11.097479617644368,0.0,-45.82081459675638,20.249895371313453,14.588923965776935,0.0,-0.11548435797837756,150733.13323636833,116.66647116201399,2.6009476634517,5.823001890255678,0.0,0.0,2.151452878404939,1.9452605101274547e-05,0.0,0.0,-11.097479617644368,0.0,,1039006.7706678719,0.0,0.4466678377357519,5.398733266921411
3006,2021-03-27 22:00:00,0.0,1.467,93.467,1.0,0.0,0.0,0.0,6.333,805.265,241.965,0.0,0.572,0.0,-1.961228117857969,-1.886763258387705,0.06490863660264104,84690.45420024174,92.35600239939122,0.0,8710.11451112863,0.0,-1.128970513892917,794875.2201730119,-27.13690900899838,0.0,-55.5039294420109,16.437754198652573,11.907073759207126,0.0,0.02219247515282539,150733.13323636833,116.66844704569023,2.6009696884097724,5.8230511997340235,0.0,0.0,1.755985707739699,2.0110202371496584e-05,0.0,0.0,-27.136909008998384,0.0,,1039008.9221207503,0.0,0.4466678377357519,5.194679806798696
3007,2021-03-27 23:00:00,0.0,0.533,92.3,1.6,0.0,0.0,0.0,5.867,805.318,228.19,0.0,0.571,0.0,-3.090198631750886,-1.8868157426101704,0.06490863660264104,84692.21018594949,92.35791732382714,0.0,8710.11451112863,0.0,-0.7108321648209212,794875.2201730119,-17.086175006377818,0.0,-64.35627239846377,27.79799539309544,19.113464911869247,0.0,0.35863708712126824,150733.13323636833,116.67005972187303,2.6009876645956225,5.823091444820711,0.0,0.0,2.818781156578285,1.641338754747237e-05,0.0,0.0,-17.086175006377818,0.0,,1039010.678106458,0.0,0.4466678377357519,4.724966516836179
3008,2021-03-28 00:00:00,0.0,-0.167,91.95,1.9,0.0,0.0,0.0,5.55,805.416,209.583,0.0,0.57,0.0,-3.801030796571807,-1.887663897601688,0.06490863660264104,84695.02896710606,92.36099124002843,0.0,8710.11451112863,0.0,-1.0125813363867564,794875.2201730119,-24.339278352794715,0.0,-79.89533400942386,33.11283790808391,21.872994651056825,0.0,0.5702230974884107,150733.13323636833,116.67264843332535,2.6010165201958575,5.823156046741416,0.0,0.0,3.2258176876349482,2.6347086892864073e-05,0.0,0.0,-24.33927835279471,0.0,,1039013.4968876146,0.0,0.4466678377357519,4.449439194912034
