When,h_ice,h_f,r_ice,ice,T_a,Discharge
2020-11-23 10:15:00,0.48262189406363293,2.5,5.437943592262188,13704.85263535093,2.9,0.0
2020-11-23 10:30:00,0.48262189406363293,2.5,5.437943592262188,13704.85263535093,3.25,0.0
2020-11-23 10:45:00,0.48260222144900305,2.5,5.437721931019743,13703.176793673978,3.5,0.0
2020-11-23 11:00:00,0.4825265382535113,2.5,5.436869170394854,13696.730879030993,3.7,0.0
2020-11-23 11:15:00,0.48242623671526097,2.5,5.435739022521475,13688.191342747488,3.8,0.0
2020-11-23 11:30:00,0.4823566190528991,2.5,5.434954605308735,13682.266277103696,3.8,0.0
2020-11-23 11:45:00,0.48228828699787096,2.5,5.434184673680359,13676.452290757208,3.9,0.0
2020-11-23 12:00:00,0.4822220467739768,2.5,5.433438311765356,13670.817858824059,3.95,0.0
2020-11-23 12:15:00,0.48215848771919534,2.5,5.432722159931115,13665.41294372418,4.1,0.0
2020-11-23 12:30:00,0.48210439547932465,2.5,5.432112675461359,13660.814186955458,4.3,0.0
2020-11-23 12:45:00,0.48206008176588405,2.5,5.431613370566538,13657.047539506486,4.3,0.0
2020-11-23 13:00:00,0.4820263002718981,2.5,5.431232737484994,13654.176591525362,4.25,0.0
2020-11-23 13:15:00,0.4820030024888186,2.5,5.43097022964652,13652.196844761886,4.1,0.0
2020-11-23 13:30:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,3.8,0.0
2020-11-23 13:45:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,3.6,0.0
2020-11-23 14:00:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,3.35,0.0
2020-11-23 14:15:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,3.3,0.0
2020-11-23 14:30:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,3.3,0.0
2020-11-23 14:45:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,3.2,0.0
2020-11-23 15:00:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,3.0,0.0
2020-11-23 15:15:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,2.8,0.0
2020-11-23 15:30:00,0.4819968398373518,2.5,5.4309007919532295,13651.673200792105,2.6,5.012
2020-11-23 15:45:00,0.4823355804852431,2.5,5.434717553186602,13680.476049385772,2.3,10.81
2020-11-23 16:00:00,0.4824869660394765,2.5,5.436423290358352,13693.361330579077,2.1,14.698
2020-11-23 16:15:00,0.48303351663230676,2.5,5.436423290358352,13708.87286825749,1.8,15.297
2020-11-23 16:30:00,0.4835838891720128,2.5,5.436423290358352,13724.49287580813,1.5,16.014
2020-11-23 16:45:00,0.4841529624565816,2.5,5.436423290358352,13740.64362527427,1.3,18.046
2020-11-23 17:00:00,0.4847917823241701,2.5,5.436423290358352,13758.773837876377,1.2,19.242
2020-11-23 17:15:00,0.48544805706594474,2.5,5.436423290358352,13777.399433599758,1.2,18.697
2020-11-23 17:30:00,0.4860872312111584,2.5,5.436423290358352,13795.5397008808,1.1,19.156
2020-11-23 17:45:00,0.4867697869742186,2.5,5.436423290358352,13814.911172754068,1.0,19.567
2020-11-23 18:00:00,0.4874509731180653,2.5,5.436423290358352,13834.243773751861,0.9,19.715
2020-11-23 18:15:00,0.4881355848251886,2.5,5.436423290358352,13853.673594942133,0.9,18.753
2020-11-23 18:30:00,0.4887836255360025,2.5,5.436423290358352,13872.065502360778,0.9,18.435
2020-11-23 18:45:00,0.4894274054396167,2.5,5.436423290358352,13890.336484704438,0.9,17.688
2020-11-23 19:00:00,0.4900459950159698,2.5,5.436423290358352,13907.892545656434,0.9,17.156
2020-11-23 19:15:00,0.4906547165368519,2.5,5.436423290358352,13925.168543396976,0.9,16.952
2020-11-23 19:30:00,0.4912561908244747,2.5,5.436423290358352,13942.238858931258,0.85,17.036
2020-11-23 19:45:00,0.4918633413587296,2.5,5.436423290358352,13959.47027083001,0.8,16.714
2020-11-23 20:00:00,0.4924489144128404,2.5,5.436423290358352,13976.08929679295,0.8,16.701
2020-11-23 20:15:00,0.4930458481082813,2.5,5.436423290358352,13993.030746733384,0.8,17.194
2020-11-23 20:30:00,0.49365325686783285,2.5,5.436423290358352,14010.269487270092,0.75,17.196
2020-11-23 20:45:00,0.4942479134788517,2.5,5.436423290358352,14027.146311755405,0.7,17.915
2020-11-23 21:00:00,0.4948945560784343,2.5,5.436423290358352,14045.498539672593,0.7,17.882
2020-11-23 21:15:00,0.49551720812770805,2.5,5.436423290358352,14063.169896816018,0.7,16.828
2020-11-23 21:30:00,0.4961234368484353,2.5,5.436423290358352,14080.375146918492,0.7,15.941
2020-11-23 21:45:00,0.4967001716277949,2.5,5.436423290358352,14096.743335660478,0.7,15.054
2020-11-23 22:00:00,0.49724086380463034,2.5,5.436423290358352,14112.088606863968,0.7,14.001
2020-11-23 22:15:00,0.49773784104441526,2.5,5.436423290358352,14126.193213612853,0.5,15.838
2020-11-23 22:30:00,0.49830633551712183,2.5,5.436423290358352,14142.327535940994,0.35,17.218
2020-11-23 22:45:00,0.4989044592258404,2.5,5.436423290358352,14159.302759398533,0.2,18.701
2020-11-23 23:00:00,0.4995668109118356,2.5,5.436423290358352,14178.100823600556,0.2,20.148
2020-11-23 23:15:00,0.500299580976706,2.5,5.436423290358352,14198.89741703575,0.2,20.204
2020-11-23 23:30:00,0.5010146494890123,2.5,5.436423290358352,14219.19162642239,0.2,20.306
2020-11-23 23:45:00,0.5017459805422552,2.5,5.436423290358352,14239.947379570565,0.2,20.409
2020-11-24 00:00:00,0.5024789062039821,2.5,5.436423290358352,14260.748388967488,0.2,20.56
2020-11-24 00:15:00,0.5032200885810861,2.5,5.436423290358352,14281.783730470814,0.1,20.729
2020-11-24 00:30:00,0.5039589772570664,2.5,5.436423290358352,14302.753974923888,0.1,20.684
2020-11-24 00:45:00,0.5046808778609515,2.5,5.436423290358352,14323.242084467875,0.1,20.686
2020-11-24 01:00:00,0.5054259763031514,2.5,5.436423290358352,14344.388566992877,0.05,20.784
2020-11-24 01:15:00,0.5061740941220035,2.5,5.436423290358352,14365.62074181301,0.0,20.981
2020-11-24 01:30:00,0.5069214251063375,2.5,5.436423290358352,14386.83058564781,-0.05,21.191
2020-11-24 01:45:00,0.5076606673443864,2.5,5.436423290358352,14407.81086447176,0.0,21.233
2020-11-24 02:00:00,0.5084299298335229,2.5,5.436423290358352,14429.643141741906,0.1,21.215
2020-11-24 02:15:00,0.5091698696253322,2.5,5.436423290358352,14450.643217692745,0.1,21.322
2020-11-24 02:30:00,0.5099286267822808,2.5,5.436423290358352,14472.17734533467,0.25,21.201
2020-11-24 02:45:00,0.5106992735656699,2.5,5.436423290358352,14494.0489099695,0.3,21.51
2020-11-24 03:00:00,0.5114784273792091,2.5,5.436423290358352,14516.161910841774,0.25,21.581
2020-11-24 03:15:00,0.5122152169112498,2.5,5.436423290358352,14537.072579931219,0.2,21.643
2020-11-24 03:30:00,0.5129840609807587,2.5,5.436423290358352,14558.892982121723,0.15,21.706
2020-11-24 03:45:00,0.5137594764550875,2.5,5.436423290358352,14580.899885973375,0.1,21.769
2020-11-24 04:00:00,0.5145375180047744,2.5,5.436423290358352,14602.981319918676,-0.05,21.951
2020-11-24 04:15:00,0.515312458381231,2.5,5.436423290358352,14624.974740117315,-0.2,22.307
2020-11-24 04:30:00,0.5161020016485974,2.5,5.436423290358352,14647.382601898375,-0.25,22.353
2020-11-24 04:45:00,0.5169265630558023,2.5,5.436423290358352,14670.784306157435,-0.3,22.375
2020-11-24 05:00:00,0.5177256370632278,2.5,5.436423290358352,14693.46265787203,-0.5,22.516
2020-11-24 05:15:00,0.5185117574293474,2.5,5.436423290358352,14715.773375011117,-0.7,22.868
2020-11-24 05:30:00,0.5192980550564537,2.5,5.436423290358352,14738.089122957068,-0.85,22.911
2020-11-24 05:45:00,0.520110557793602,2.5,5.436423290358352,14761.148592631833,-1.0,22.895
2020-11-24 06:00:00,0.5209080589211531,2.5,5.436423290358352,14783.782304772787,-1.25,23.336
2020-11-24 06:15:00,0.5217039379863144,2.5,5.436423290358352,14806.36998150146,-1.4,23.299
2020-11-24 06:30:00,0.5225221314395726,2.5,5.436423290358352,14829.590958195908,-1.55,23.51
2020-11-24 06:45:00,0.5233297430937256,2.5,5.436423290358352,14852.511615070607,-1.7,23.721
2020-11-24 07:00:00,0.524146428025581,2.5,5.436423290358352,14875.689778735694,-1.65,24.836
2020-11-24 07:15:00,0.5249931201756644,2.5,5.436423290358352,14899.719570964131,-1.6,21.305
2020-11-24 07:30:00,0.5258306473976052,2.5,5.436423290358352,14923.489255290262,-1.45,18.022
2020-11-24 07:45:00,0.5265905581074798,2.5,5.436423290358352,14945.056121675701,-1.4,15.375
2020-11-24 08:00:00,0.5273162153696881,2.5,5.436423290358352,14965.650848151203,-1.2,11.734
2020-11-24 08:15:00,0.5280063053178105,2.5,5.436423290358352,14985.23614614963,-1.0,6.49
2020-11-24 08:30:00,0.5286192700759103,2.5,5.436423290358352,15002.63257031518,-0.75,0.649
2020-11-24 08:45:00,0.5289556842593727,2.5,5.436423290358352,15012.180270657627,-0.6,0.0
2020-11-24 09:00:00,0.5287288620523235,2.5,5.437550355538787,15011.965425563423,-0.15,0.0
2020-11-24 09:15:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,0.6,0.0
2020-11-24 09:30:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,1.35,0.0
2020-11-24 09:45:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,2.1,0.0
2020-11-24 10:00:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,2.55,0.0
2020-11-24 10:15:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,2.8,0.0
2020-11-24 10:30:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,3.05,0.0
2020-11-24 10:45:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,3.1,0.0
2020-11-24 11:00:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,3.05,0.0
2020-11-24 11:15:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,2.8,0.0
2020-11-24 11:30:00,0.5287283216880125,2.5,5.437544798327214,15011.919398633687,2.65,0.0
2020-11-24 11:45:00,0.5287283173971882,2.5,5.437544754199543,15011.919033151984,2.4,0.0
2020-11-24 12:00:00,0.5287283173971882,2.5,5.437544754199543,15011.919033151984,2.1,0.0
2020-11-24 12:15:00,0.5287283173971882,2.5,5.437544754199543,15011.919033151984,1.8,0.0
2020-11-24 12:30:00,0.5287283173971882,2.5,5.437544754199543,15011.919033151984,1.6,0.0
2020-11-24 12:45:00,0.5287283173971882,2.5,5.437544754199543,15011.919033151984,1.3,0.0
2020-11-24 13:00:00,0.5287277476179235,2.5,5.43753889447887,15011.870500830051,1.15,0.0
2020-11-24 13:15:00,0.5287277476179235,2.5,5.43753889447887,15011.870500830051,1.1,0.0
2020-11-24 13:30:00,0.5287274466938945,2.5,5.437535799717682,15011.844868942924,1.0,0.0
2020-11-24 13:45:00,0.5287264594073825,2.5,5.437525646271351,15011.760774778464,1.1,0.0
2020-11-24 14:00:00,0.5287258763703047,2.5,5.437519650204752,15011.711113540632,1.15,0.0
2020-11-24 14:15:00,0.5287257677543596,2.5,5.437518533177268,15011.701861993131,1.3,0.0
2020-11-24 14:30:00,0.5287257677543596,2.5,5.437518533177268,15011.701861993131,1.5,0.0
2020-11-24 14:45:00,0.5287257677543596,2.5,5.437518533177268,15011.701861993131,1.6,0.0
2020-11-24 15:00:00,0.5287257677543596,2.5,5.437518533177268,15011.701861993131,1.6,0.0
2020-11-24 15:15:00,0.5287257677543596,2.5,5.437518533177268,15011.701861993131,1.7,1.385
2020-11-24 15:30:00,0.5294574821146688,2.5,5.437518533177268,15032.476861993131,1.7,6.267
2020-11-24 15:45:00,0.5318040736440974,2.5,5.437518533177268,15099.10182067687,1.8,10.983
2020-11-24 16:00:00,0.5321184907974885,2.5,5.437518533177268,15108.028823775374,1.85,16.222
2020-11-24 16:15:00,0.5327643357210397,2.5,5.437518533177268,15126.365799260055,1.9,16.615
2020-11-24 16:30:00,0.5333729921337296,2.5,5.437518533177268,15143.646910113606,1.9,18.36
2020-11-24 16:45:00,0.5340489659559035,2.5,5.437518533177268,15162.839312118307,1.9,20.859
2020-11-24 17:00:00,0.5347895313199019,2.5,5.437518533177268,15183.865611821611,1.8,21.815
2020-11-24 17:15:00,0.5355193414201065,2.5,5.437518533177268,15204.586545637028,1.7,21.91
2020-11-24 17:30:00,0.5362561752280146,2.5,5.437518533177268,15225.50689815386,1.4,21.806
2020-11-24 17:45:00,0.5369892310179654,2.5,5.437518533177268,15246.319984328356,1.1,22.258
2020-11-24 18:00:00,0.5377502123627232,2.5,5.437518533177268,15267.925939185758,0.7,22.195
2020-11-24 18:15:00,0.5384924272225768,2.5,5.437518533177268,15288.999071749327,0.4,22.607
2020-11-24 18:30:00,0.539277346428664,2.5,5.437518533177268,15311.284675792378,0.1,22.703
2020-11-24 18:45:00,0.5400350083166596,2.5,5.437518533177268,15332.79638388085,-0.1,22.878
2020-11-24 19:00:00,0.5408272595175202,2.5,5.437518533177268,15355.290159581698,-0.35,22.954
2020-11-24 19:15:00,0.5416278184699248,2.5,5.437518533177268,15378.01981084778,-0.5,23.042
2020-11-24 19:30:00,0.5424072637676352,2.5,5.437518533177268,15400.149998443245,-0.6,23.111
2020-11-24 19:45:00,0.5431907793357311,2.5,5.437518533177268,15422.395750078244,-0.6,22.901
2020-11-24 20:00:00,0.5439740359336847,2.5,5.437518533177268,15444.634148974244,-0.75,23.525
2020-11-24 20:15:00,0.5447418979527245,2.5,5.437518533177268,15466.435461495732,-0.7,23.481
2020-11-24 20:30:00,0.545563949291233,2.5,5.437518533177268,15489.775329460466,-0.7,23.476
2020-11-24 20:45:00,0.5463746117485817,2.5,5.437518533177268,15512.791841729422,-0.6,23.393
2020-11-24 21:00:00,0.5471833511248306,2.5,5.437518533177268,15535.75375344382,-0.45,23.18
2020-11-24 21:15:00,0.5479877512439951,2.5,5.437518533177268,15558.592463987354,-0.5,23.299
