,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,h_f,a,vp_a,cld,Discharge
0,2019-01-30 21:00:00,0.0,-11.6,89.6,0.4,0.0,0.0,0.0,888.0,SW_directSW_diffuseLW_in,194.569,1.35,0.85,2.253,0,4.04
1,2019-01-30 21:30:00,0.0,-11.6,90.2,0.5,0.0,0.0,0.0,888.1,SW_directSW_diffuseLW_in,198.7,1.35,0.849,2.268,0,4.05
2,2019-01-30 22:00:00,0.0,-11.1,89.8,0.4,0.0,0.0,0.0,887.8,SW_directSW_diffuseLW_in,202.831,1.35,0.848,2.35,0,4.05
3,2019-01-30 22:30:00,0.0,-10.9,88.7,0.4,0.0,0.0,0.0,887.3,SW_directSW_diffuseLW_in,206.003,1.35,0.847,2.359,0,4.06
4,2019-01-30 23:00:00,0.0,-10.9,88.1,0.4,0.0,0.0,0.0,887.1,SW_directSW_diffuseLW_in,209.175,1.35,0.846,2.343,0,4.05
5,2019-01-30 23:30:00,0.0,-10.0,90.3,0.4,0.0,0.0,0.0,886.9,SW_directSW_diffuseLW_in,220.328,1.35,0.845,2.58,0,4.04
6,2019-01-31 00:00:00,0.0,-9.4,88.1,0.5,0.0,0.0,0.0,886.6,SW_directSW_diffuseLW_in,231.48,1.35,0.844,2.639,0,4.02
7,2019-01-31 00:30:00,0.0,-9.0,88.2,0.4,0.0,0.0,0.0,886.6,SW_directSW_diffuseLW_in,240.764,1.35,0.843,2.727,0,4.02
8,2019-01-31 01:00:00,0.0,-8.5,88.0,0.3,0.0,0.0,0.0,886.5,SW_directSW_diffuseLW_in,250.048,1.35,0.842,2.829,0,4.03
9,2019-01-31 01:30:00,0.0,-8.1,88.3,0.4,0.0,0.0,0.0,886.7,SW_directSW_diffuseLW_in,244.36,1.35,0.841,2.929,0,4.02
10,2019-01-31 02:00:00,0.0,-7.4,89.5,0.3,0.0,0.0,0.0,886.2,SW_directSW_diffuseLW_in,238.673,1.35,0.84,3.135,0,4.04
11,2019-01-31 02:30:00,0.0,-7.3,89.3,0.3,0.0,0.0,0.0,885.8,SW_directSW_diffuseLW_in,248.192,1.35,0.839,3.152,0,4.04
12,2019-01-31 03:00:00,0.0,-7.0,89.7,0.4,0.0,0.0,0.0,886.0,SW_directSW_diffuseLW_in,257.71,1.35,0.838,3.241,0,4.025
13,2019-01-31 03:30:00,0.0,-6.6,89.8,0.4,0.0,0.0,0.0,886.0,SW_directSW_diffuseLW_in,249.114,1.35,0.837,3.346,0,4.02
14,2019-01-31 04:00:00,0.0,-6.6,89.1,0.3,0.0,0.0,0.0,885.8,SW_directSW_diffuseLW_in,240.519,1.35,0.836,3.32,0,4.03
15,2019-01-31 04:30:00,0.0,-6.5,89.4,0.4,0.0,0.0,0.0,885.7,SW_directSW_diffuseLW_in,246.045,1.35,0.835,3.357,0,4.03
16,2019-01-31 05:00:00,0.0,-6.4,89.8,0.3,0.0,0.0,0.0,885.6,SW_directSW_diffuseLW_in,251.571,1.35,0.834,3.398,0,4.04
17,2019-01-31 05:30:00,0.0,-5.5,91.7,0.9,0.0,0.0,0.0,885.4,SW_directSW_diffuseLW_in,240.328,1.35,0.833,3.717,0,4.04
18,2019-01-31 06:00:00,0.0,-4.6,90.8,0.3,0.0,0.0,0.0,885.5,SW_directSW_diffuseLW_in,229.084,1.35,0.832,3.941,0,4.04
19,2019-01-31 06:30:00,0.0,-4.5,91.0,0.8,0.0,0.0,0.0,885.7,SW_directSW_diffuseLW_in,238.954,1.35,0.831,3.98,0,4.02
20,2019-01-31 07:00:00,0.0,-3.9,90.9,0.8,0.0,0.0,0.0,885.9,SW_directSW_diffuseLW_in,248.823,1.35,0.83,4.16,0,4.02
21,2019-01-31 07:30:00,0.074,-3.6,89.3,0.9,5.63,6.349,0.0,886.1,SW_directSW_diffuseLW_in,250.543,1.35,0.829,4.18,0,4.13
22,2019-01-31 08:00:00,0.148,-3.4,88.4,0.7,11.26,12.698,0.0,886.1,SW_directSW_diffuseLW_in,252.263,1.35,0.828,4.2,0,4.13
23,2019-01-31 08:30:00,0.217,-3.1,89.3,0.6,18.444,35.043,0.0,886.3,SW_directSW_diffuseLW_in,252.728,1.35,0.827,4.339,0,4.13
24,2019-01-31 09:00:00,0.279,-2.7,89.5,0.3,25.628,57.388,0.0,886.4,SW_directSW_diffuseLW_in,253.192,1.35,0.826,4.481,0,4.13
25,2019-01-31 09:30:00,0.334,-2.4,86.3,0.5,72.602,75.245,0.0,886.3,SW_directSW_diffuseLW_in,250.622,1.35,0.825,4.418,0,4.15
26,2019-01-31 10:00:00,0.379,-2.1,82.3,0.2,119.576,93.102,0.0,886.2,SW_directSW_diffuseLW_in,248.051,1.35,0.824,4.308,0,2.06
27,2019-01-31 10:30:00,0.415,-1.0,80.7,0.2,174.709,106.651,0.0,886.0,SW_directSW_diffuseLW_in,230.803,1.35,0.823,4.581,0,0.0
28,2019-01-31 11:00:00,0.439,-1.7,84.5,0.2,229.841,120.2,0.0,885.5,SW_directSW_diffuseLW_in,213.555,1.35,0.822,4.556,0,0.0
29,2019-01-31 11:30:00,0.451,-0.7,83.8,0.7,252.078,123.059,0.0,885.0,SW_directSW_diffuseLW_in,222.341,1.35,0.821,4.863,0,0.0
30,2019-01-31 12:00:00,0.451,-1.0,82.9,0.8,274.316,125.917,0.0,884.4,SW_directSW_diffuseLW_in,231.127,1.35,0.82,4.706,0,0.0
31,2019-01-31 12:30:00,0.438,-1.0,82.2,0.6,229.616,138.312,0.0,884.1,SW_directSW_diffuseLW_in,233.424,1.35,0.819,4.666,0,0.0
32,2019-01-31 13:00:00,0.414,-1.2,82.0,0.6,184.917,150.707,0.0,884.0,SW_directSW_diffuseLW_in,235.72,1.35,0.818,4.587,0,0.0
33,2019-01-31 13:30:00,0.378,-1.2,80.8,0.5,135.346,140.568,0.0,884.3,SW_directSW_diffuseLW_in,243.873,1.35,0.817,4.52,0,0.0
34,2019-01-31 14:00:00,0.332,-1.2,77.7,0.4,85.776,130.429,0.0,883.9,SW_directSW_diffuseLW_in,252.027,1.35,0.816,4.346,0,0.0
35,2019-01-31 14:30:00,0.277,-1.1,80.8,0.3,55.01,116.418,0.0,883.2,SW_directSW_diffuseLW_in,258.225,1.35,0.815,4.553,0,0.0
36,2019-01-31 15:00:00,0.215,-1.5,83.7,0.4,24.245,102.407,0.0,883.0,SW_directSW_diffuseLW_in,264.422,1.35,0.814,4.58,0,0.0
37,2019-01-31 15:30:00,0.145,-1.5,81.2,0.7,12.778,77.446,0.0,883.0,SW_directSW_diffuseLW_in,267.42,1.35,0.813,4.443,0,0.0
38,2019-01-31 16:00:00,0.071,-1.7,84.0,0.2,1.311,52.486,0.0,882.3,SW_directSW_diffuseLW_in,270.418,1.35,0.812,4.529,0,0.0
39,2019-01-31 16:30:00,0.0,-2.1,85.1,0.2,0.656,28.5,0.0,882.3,SW_directSW_diffuseLW_in,267.09,1.35,0.811,4.454,0,0.0
40,2019-01-31 17:00:00,0.0,-2.2,87.8,0.7,0.0,4.514,0.0,882.4,SW_directSW_diffuseLW_in,263.762,1.35,0.81,4.562,0,0.0
41,2019-01-31 17:30:00,0.0,-2.1,89.0,0.2,0.0,2.257,0.0,882.4,SW_directSW_diffuseLW_in,268.366,1.35,0.809,4.659,0,0.0
42,2019-01-31 18:00:00,0.0,-2.1,88.3,0.3,0.0,0.0,0.0,881.9,SW_directSW_diffuseLW_in,272.97,1.35,0.808,4.622,0,0.0
43,2019-01-31 18:30:00,0.0,-2.2,89.3,0.2,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,280.14,1.35,0.807,4.64,0,0.0
44,2019-01-31 19:00:00,0.0,-2.2,87.6,0.4,0.0,0.0,0.0,882.0,SW_directSW_diffuseLW_in,287.31,1.35,0.806,4.551,0,0.0
45,2019-01-31 19:30:00,0.0,-2.3,88.4,0.5,0.0,0.0,0.0,882.0,SW_directSW_diffuseLW_in,281.812,1.35,0.805,4.559,0,0.0
46,2019-01-31 20:00:00,0.0,-2.5,89.5,0.3,0.0,0.0,0.0,882.0,SW_directSW_diffuseLW_in,276.314,1.35,0.804,4.548,0,0.0
47,2019-01-31 20:30:00,0.0,-3.2,89.1,0.3,0.0,0.0,0.0,881.8,SW_directSW_diffuseLW_in,270.265,1.35,0.803,4.297,0,0.0
48,2019-01-31 21:00:00,0.0,-3.4,90.4,0.5,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,264.216,1.35,0.802,4.295,0,0.0
49,2019-01-31 21:30:00,0.0,-3.3,91.3,0.3,0.0,0.0,0.0,881.6,SW_directSW_diffuseLW_in,273.589,1.35,0.801,4.37,0,0.0
50,2019-01-31 22:00:00,0.0,-3.2,90.4,0.3,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,282.962,1.35,0.801,4.36,0,0.0
51,2019-01-31 22:30:00,0.0,-3.1,91.1,0.3,0.0,0.0,0.0,881.4,SW_directSW_diffuseLW_in,283.774,1.35,0.8,4.427,0,0.0
52,2019-01-31 23:00:00,0.0,-3.2,91.0,0.3,0.0,0.0,0.0,881.6,SW_directSW_diffuseLW_in,284.585,1.35,0.799,4.389,0,0.0
53,2019-01-31 23:30:00,0.0,-3.3,91.3,0.5,0.0,0.0,0.0,882.0,SW_directSW_diffuseLW_in,283.644,1.35,0.798,4.37,0,0.0
54,2019-02-01 00:00:00,0.0,-3.2,91.6,0.5,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,282.703,1.35,0.797,4.418,0,0.0
55,2019-02-01 00:30:00,0.0,-2.8,91.6,0.4,0.0,0.0,0.0,881.8,SW_directSW_diffuseLW_in,281.194,1.35,0.796,4.552,0,0.0
56,2019-02-01 01:00:00,0.0,-2.8,91.5,0.3,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,279.684,1.35,0.795,4.547,0,0.0
57,2019-02-01 01:30:00,0.0,-2.6,92.0,0.4,0.0,0.0,0.0,881.8,SW_directSW_diffuseLW_in,284.112,1.35,0.794,4.64,0,0.0
58,2019-02-01 02:00:00,0.0,-0.8,91.4,0.4,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,288.54,1.35,0.793,5.265,0,0.0
59,2019-02-01 02:30:00,0.0,-0.6,93.8,0.6,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,288.253,1.35,0.792,5.483,0,0.0
60,2019-02-01 03:00:00,0.0,-0.3,94.2,0.5,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,287.966,1.35,0.791,5.628,0,0.0
61,2019-02-01 03:30:00,0.0,-0.2,92.5,0.4,0.0,0.0,0.0,881.3,SW_directSW_diffuseLW_in,287.602,1.35,0.79,5.567,0,0.0
62,2019-02-01 04:00:00,0.0,-0.5,93.1,0.4,0.0,0.0,0.0,880.9,SW_directSW_diffuseLW_in,287.237,1.35,0.789,5.482,0,0.0
63,2019-02-01 04:30:00,0.0,-0.6,93.9,0.4,0.0,0.0,0.0,880.6,SW_directSW_diffuseLW_in,287.862,1.35,0.788,5.489,0,0.0
64,2019-02-01 05:00:00,0.0,-0.4,94.4,0.4,0.0,0.0,0.0,880.6,SW_directSW_diffuseLW_in,288.486,1.35,0.788,5.599,0,0.0
65,2019-02-01 05:30:00,0.0,-0.3,94.3,0.8,0.0,0.0,0.0,880.8,SW_directSW_diffuseLW_in,289.718,1.35,0.787,5.634,0,0.0
66,2019-02-01 06:00:00,0.0,0.0,94.5,0.4,0.0,0.0,0.0,880.9,SW_directSW_diffuseLW_in,290.95,1.35,0.786,5.771,0,0.0
67,2019-02-01 06:30:00,0.0,0.0,94.7,0.5,0.0,0.0,0.0,880.9,SW_directSW_diffuseLW_in,288.08,1.35,0.785,5.783,0,0.0
68,2019-02-01 07:00:00,0.0,0.0,94.5,0.3,0.0,0.0,0.0,881.0,SW_directSW_diffuseLW_in,285.21,1.35,0.784,5.771,0,0.0
69,2019-02-01 07:30:00,0.077,0.0,94.4,0.3,0.0,5.922,0.0,881.0,SW_directSW_diffuseLW_in,287.846,1.35,0.783,5.765,0,0.0
70,2019-02-01 08:00:00,0.152,0.1,94.6,0.2,0.0,11.843,1.8,881.1,SW_directSW_diffuseLW_in,290.481,1.35,0.85,5.819,0,0.0
71,2019-02-01 08:30:00,0.221,0.2,94.5,0.4,0.0,18.022,1.8,881.2,SW_directSW_diffuseLW_in,292.008,1.35,0.85,5.856,0,0.0
72,2019-02-01 09:00:00,0.283,0.3,94.5,0.2,0.0,24.202,0.0,881.3,SW_directSW_diffuseLW_in,293.535,1.35,0.849,5.898,0,0.0
73,2019-02-01 09:30:00,0.338,0.3,94.3,0.1,0.0,42.784,0.0,881.3,SW_directSW_diffuseLW_in,292.828,1.35,0.848,5.886,0,0.0
74,2019-02-01 10:00:00,0.384,0.4,94.2,0.4,0.001,61.366,0.0,881.2,SW_directSW_diffuseLW_in,292.121,1.35,0.847,5.922,0,0.0
75,2019-02-01 10:30:00,0.419,0.4,94.1,0.2,0.448,69.853,0.0,880.9,SW_directSW_diffuseLW_in,290.562,1.35,0.846,5.916,0,0.0
76,2019-02-01 11:00:00,0.444,0.3,93.7,0.1,0.895,78.34,0.0,880.5,SW_directSW_diffuseLW_in,289.004,1.35,0.845,5.848,0,0.0
77,2019-02-01 11:30:00,0.456,0.3,93.6,0.1,0.59,81.773,0.0,879.8,SW_directSW_diffuseLW_in,291.847,1.35,0.844,5.842,0,0.0
78,2019-02-01 12:00:00,0.456,0.4,93.5,0.3,0.285,85.205,0.0,879.0,SW_directSW_diffuseLW_in,294.69,1.35,0.843,5.878,0,0.0
79,2019-02-01 12:30:00,0.443,0.4,93.7,0.3,11.014,97.816,0.0,878.5,SW_directSW_diffuseLW_in,294.492,1.35,0.842,5.891,0,0.0
80,2019-02-01 13:00:00,0.418,0.4,94.0,0.1,21.743,110.428,1.8,878.2,SW_directSW_diffuseLW_in,294.293,1.35,0.85,5.91,0,0.0
81,2019-02-01 13:30:00,0.383,0.3,94.0,0.3,12.9,121.756,0.0,877.9,SW_directSW_diffuseLW_in,288.355,1.35,0.849,5.867,0,0.0
82,2019-02-01 14:00:00,0.337,0.2,94.1,0.1,4.056,133.084,0.0,877.5,SW_directSW_diffuseLW_in,282.417,1.35,0.848,5.831,0,0.0
83,2019-02-01 14:30:00,0.282,0.1,93.9,0.3,2.364,100.126,1.8,877.5,SW_directSW_diffuseLW_in,288.057,1.35,0.85,5.776,0,0.0
84,2019-02-01 15:00:00,0.219,0.0,94.2,0.3,0.671,67.167,1.8,877.1,SW_directSW_diffuseLW_in,293.697,1.35,0.85,5.753,0,0.0
85,2019-02-01 15:30:00,0.15,0.0,94.5,0.2,0.336,43.532,1.8,877.0,SW_directSW_diffuseLW_in,294.666,1.35,0.85,5.771,0,0.0
86,2019-02-01 16:00:00,0.075,0.0,94.5,0.4,0.0,19.898,1.8,877.4,SW_directSW_diffuseLW_in,295.635,1.35,0.85,5.771,0,0.0
87,2019-02-01 16:30:00,0.0,-0.2,94.0,0.394,0.0,10.75,1.8,878.1,v_aSW_directSW_diffuseLW_in,296.123,1.35,0.85,5.658,0,0.0
88,2019-02-01 17:00:00,0.0,-0.4,93.8,0.482,0.0,1.601,0.0,878.5,v_aSW_directSW_diffuseLW_in,296.611,1.35,0.849,5.564,0,0.0
89,2019-02-01 17:30:00,0.0,-0.5,93.8,0.565,0.0,0.8,0.0,878.8,v_aSW_directSW_diffuseLW_in,294.203,1.35,0.848,5.523,0,0.0
90,2019-02-01 18:00:00,0.0,-0.5,93.7,0.649,0.0,0.0,0.0,879.3,v_aSW_directSW_diffuseLW_in,291.796,1.35,0.847,5.517,0,0.0
91,2019-02-01 18:30:00,0.0,-0.4,94.0,0.685,0.0,0.0,0.0,879.6,v_aSW_directSW_diffuseLW_in,294.203,1.35,0.846,5.576,0,0.0
92,2019-02-01 19:00:00,0.0,0.0,94.4,0.722,0.0,0.0,0.0,879.8,v_aSW_directSW_diffuseLW_in,296.61,1.35,0.845,5.765,0,0.0
93,2019-02-01 19:30:00,0.0,0.0,94.6,0.737,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,296.213,1.35,0.844,5.777,0,0.0
94,2019-02-01 20:00:00,0.0,0.0,94.6,0.752,0.0,0.0,0.0,879.8,v_aSW_directSW_diffuseLW_in,295.816,1.35,0.843,5.777,0,0.0
95,2019-02-01 20:30:00,0.0,0.0,94.7,0.73,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,293.636,1.35,0.842,5.783,0,0.0
96,2019-02-01 21:00:00,0.0,0.0,94.7,0.708,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,291.457,1.35,0.841,5.783,0,0.0
97,2019-02-01 21:30:00,0.0,-0.2,94.7,0.646,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,290.519,1.35,0.84,5.7,0,0.0
98,2019-02-01 22:00:00,0.0,0.0,94.9,0.584,0.0,0.0,0.0,879.7,v_aSW_directSW_diffuseLW_in,289.581,1.35,0.839,5.796,0,0.0
99,2019-02-01 22:30:00,0.0,-0.2,94.8,0.562,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,284.399,1.35,0.838,5.706,0,0.0
100,2019-02-01 23:00:00,0.0,0.0,94.9,0.54,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,279.217,1.35,0.837,5.796,0,0.0
101,2019-02-01 23:30:00,0.0,0.0,94.9,0.53,0.0,0.0,0.0,880.3,v_aSW_directSW_diffuseLW_in,274.49,1.35,0.836,5.796,0,0.0
102,2019-02-02 00:00:00,0.0,0.0,94.8,0.521,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,269.764,1.35,0.835,5.789,0,0.0
103,2019-02-02 00:30:00,0.0,-0.2,94.7,0.523,0.0,0.0,0.0,880.8,v_aSW_directSW_diffuseLW_in,265.263,1.35,0.834,5.7,0,0.0
104,2019-02-02 01:00:00,0.0,-0.2,94.3,0.526,0.0,0.0,0.0,880.1,v_aSW_directSW_diffuseLW_in,260.762,1.35,0.833,5.676,0,0.0
105,2019-02-02 01:30:00,0.0,-0.4,94.2,0.533,0.0,0.0,0.0,880.4,v_aSW_directSW_diffuseLW_in,259.496,1.35,0.832,5.587,0,0.0
106,2019-02-02 02:00:00,0.0,-0.3,94.6,0.541,0.0,0.0,0.0,880.4,v_aSW_directSW_diffuseLW_in,258.231,1.35,0.831,5.652,0,0.0
107,2019-02-02 02:30:00,0.0,-0.4,94.7,0.579,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,263.406,1.35,0.83,5.617,0,0.0
108,2019-02-02 03:00:00,0.0,-0.9,93.6,0.617,0.0,0.0,0.0,880.3,v_aSW_directSW_diffuseLW_in,268.582,1.35,0.829,5.352,0,0.0
109,2019-02-02 03:30:00,0.0,-1.2,93.9,0.578,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,267.779,1.35,0.828,5.253,0,0.0
110,2019-02-02 04:00:00,0.0,-1.3,93.0,0.538,0.0,0.0,0.0,880.7,v_aSW_directSW_diffuseLW_in,266.976,1.35,0.827,5.164,0,0.0
111,2019-02-02 04:30:00,0.0,-1.4,92.9,0.497,0.0,0.0,0.0,881.0,v_aSW_directSW_diffuseLW_in,270.167,1.35,0.826,5.121,0,0.0
112,2019-02-02 05:00:00,0.0,-2.0,92.6,0.457,0.0,0.0,0.0,881.4,v_aSW_directSW_diffuseLW_in,273.357,1.35,0.825,4.883,0,0.0
113,2019-02-02 05:30:00,0.0,-2.7,92.0,0.433,0.0,0.0,0.0,881.8,v_aSW_directSW_diffuseLW_in,276.237,1.35,0.824,4.606,0,0.0
114,2019-02-02 06:00:00,0.0,-3.3,90.8,0.409,0.0,0.0,0.0,882.3,v_aSW_directSW_diffuseLW_in,279.117,1.35,0.823,4.347,0,0.0
115,2019-02-02 06:30:00,0.0,-3.5,91.8,0.405,0.0,0.0,0.0,882.6,v_aSW_directSW_diffuseLW_in,268.068,1.35,0.822,4.329,0,0.0
116,2019-02-02 07:00:00,0.001,-3.5,92.5,0.401,0.0,0.0,0.0,882.9,v_aSW_directSW_diffuseLW_in,257.019,1.35,0.821,4.362,0,0.0
117,2019-02-02 07:30:00,0.081,-4.0,90.5,0.398,0.124,12.794,0.0,883.2,v_aSW_directSW_diffuseLW_in,267.902,1.35,0.82,4.11,0,0.0
118,2019-02-02 08:00:00,0.156,-4.0,91.9,0.395,0.249,25.588,0.0,883.5,v_aSW_directSW_diffuseLW_in,278.784,1.35,0.819,4.174,0,0.0
119,2019-02-02 08:30:00,0.225,-3.6,93.0,0.388,6.724,44.598,0.0,883.8,v_aSW_directSW_diffuseLW_in,277.614,1.35,0.818,4.353,0,0.0
120,2019-02-02 09:00:00,0.288,-3.9,91.2,0.381,13.198,63.608,0.0,884.0,v_aSW_directSW_diffuseLW_in,276.444,1.35,0.817,4.174,0,0.0
121,2019-02-02 09:30:00,0.342,-2.9,93.3,0.393,29.774,97.704,0.0,884.3,v_aSW_directSW_diffuseLW_in,270.538,1.35,0.816,4.602,0,0.0
122,2019-02-02 10:00:00,0.388,1.2,80.9,0.404,46.351,131.801,0.0,884.2,v_aSW_directSW_diffuseLW_in,264.633,1.35,0.815,5.389,0,0.0
123,2019-02-02 10:30:00,0.424,0.7,81.2,0.313,46.491,158.566,0.0,884.2,v_aSW_directSW_diffuseLW_in,267.148,1.35,0.814,5.217,0,0.0
124,2019-02-02 11:00:00,0.448,1.2,85.9,0.222,46.631,185.332,0.0,884.2,v_aSW_directSW_diffuseLW_in,269.664,1.35,0.813,5.722,0,0.0
125,2019-02-02 11:30:00,0.461,0.8,88.6,0.293,108.256,190.724,0.0,884.3,v_aSW_directSW_diffuseLW_in,258.27,1.35,0.812,5.734,0,0.0
126,2019-02-02 12:00:00,0.461,1.0,88.7,0.363,169.88,196.117,0.0,884.5,v_aSW_directSW_diffuseLW_in,246.876,1.35,0.811,5.824,0,0.0
127,2019-02-02 12:30:00,0.448,0.6,92.4,0.392,191.746,184.483,0.0,884.8,v_aSW_directSW_diffuseLW_in,247.348,1.35,0.81,5.894,0,0.0
128,2019-02-02 13:00:00,0.423,0.5,92.3,0.421,213.613,172.848,0.0,884.9,v_aSW_directSW_diffuseLW_in,247.82,1.35,0.809,5.845,0,0.0
129,2019-02-02 13:30:00,0.388,1.5,89.3,0.435,165.182,163.848,0.0,885.2,v_aSW_directSW_diffuseLW_in,252.106,1.35,0.808,6.078,0,0.0
130,2019-02-02 14:00:00,0.342,1.0,91.6,0.45,116.75,154.847,0.0,885.2,v_aSW_directSW_diffuseLW_in,256.391,1.35,0.807,6.014,0,0.0
131,2019-02-02 14:30:00,0.287,0.7,92.2,0.492,89.494,146.25,0.0,885.5,v_aSW_directSW_diffuseLW_in,256.003,1.35,0.806,5.924,0,0.0
132,2019-02-02 15:00:00,0.224,0.8,94.1,0.534,62.239,137.654,0.0,885.9,v_aSW_directSW_diffuseLW_in,255.615,1.35,0.805,6.09,0,0.0
133,2019-02-02 15:30:00,0.154,0.5,92.6,0.532,33.292,99.653,0.0,886.2,v_aSW_directSW_diffuseLW_in,263.016,1.35,0.804,5.864,0,0.0
134,2019-02-02 16:00:00,0.079,0.2,93.3,0.53,4.344,61.652,0.0,886.4,v_aSW_directSW_diffuseLW_in,270.416,1.35,0.803,5.781,0,0.0
135,2019-02-02 16:30:00,0.0,0.1,94.5,0.494,2.209,33.695,0.0,886.7,v_aSW_directSW_diffuseLW_in,275.562,1.35,0.802,5.813,0,0.0
136,2019-02-02 17:00:00,0.0,0.1,94.5,0.457,0.074,5.739,0.0,887.1,v_aSW_directSW_diffuseLW_in,280.707,1.35,0.801,5.813,0,0.0
137,2019-02-02 17:30:00,0.0,0.0,94.3,0.443,0.037,2.87,0.0,887.8,v_aSW_directSW_diffuseLW_in,285.47,1.35,0.801,5.759,0,0.0
138,2019-02-02 18:00:00,0.0,-0.4,94.7,0.428,0.0,0.0,0.0,888.2,v_aSW_directSW_diffuseLW_in,290.233,1.35,0.8,5.617,0,0.0
139,2019-02-02 18:30:00,0.0,0.0,95.1,0.416,0.0,0.0,0.0,888.6,v_aSW_directSW_diffuseLW_in,290.5,1.35,0.799,5.808,0,0.0
140,2019-02-02 19:00:00,0.0,0.0,94.5,0.403,0.0,0.0,0.0,888.9,v_aSW_directSW_diffuseLW_in,290.767,1.35,0.798,5.771,0,0.0
141,2019-02-02 19:30:00,0.0,0.0,93.5,0.443,0.0,0.0,0.0,889.3,v_aSW_directSW_diffuseLW_in,293.429,1.35,0.797,5.71,0,0.0
142,2019-02-02 20:00:00,0.0,0.0,93.5,0.483,0.0,0.0,0.0,889.5,v_aSW_directSW_diffuseLW_in,296.092,1.35,0.796,5.71,0,0.0
143,2019-02-02 20:30:00,0.0,0.0,92.8,0.491,0.0,0.0,0.0,889.7,v_aSW_directSW_diffuseLW_in,298.73,1.35,0.795,5.667,0,0.0
144,2019-02-02 21:00:00,0.0,0.0,93.2,0.499,0.0,0.0,0.0,890.0,v_aSW_directSW_diffuseLW_in,301.367,1.35,0.794,5.692,0,0.0
145,2019-02-02 21:30:00,0.0,0.0,92.5,0.581,0.0,0.0,0.0,890.2,v_aSW_directSW_diffuseLW_in,301.648,1.35,0.793,5.649,0,0.0
146,2019-02-02 22:00:00,0.0,-0.2,93.5,0.664,0.0,0.0,0.0,890.3,v_aSW_directSW_diffuseLW_in,301.928,1.35,0.792,5.627,0,0.0
147,2019-02-02 22:30:00,0.0,-0.2,93.9,0.6,0.0,0.0,0.0,890.5,v_aSW_directSW_diffuseLW_in,302.268,1.35,0.791,5.652,0,0.0
148,2019-02-02 23:00:00,0.0,-0.2,93.8,0.537,0.0,0.0,0.0,890.8,v_aSW_directSW_diffuseLW_in,302.608,1.35,0.79,5.646,0,0.0
149,2019-02-02 23:30:00,0.0,-0.3,93.9,0.516,0.0,0.0,0.0,891.2,v_aSW_directSW_diffuseLW_in,302.018,1.35,0.789,5.61,0,0.0
150,2019-02-03 00:00:00,0.0,-0.5,93.6,0.496,0.0,0.0,0.0,891.5,v_aSW_directSW_diffuseLW_in,301.428,1.35,0.788,5.511,0,0.0
151,2019-02-03 00:30:00,0.0,-0.6,93.8,0.519,0.0,0.0,0.0,891.8,v_aSW_directSW_diffuseLW_in,301.4,1.35,0.788,5.483,0,0.0
152,2019-02-03 01:00:00,0.0,-0.8,93.6,0.542,0.0,0.0,0.0,892.1,v_aSW_directSW_diffuseLW_in,301.371,1.35,0.787,5.392,0,0.0
153,2019-02-03 01:30:00,0.0,-0.9,93.2,0.528,0.0,0.0,0.0,892.3,v_aSW_directSW_diffuseLW_in,299.598,1.35,0.786,5.33,0,0.0
154,2019-02-03 02:00:00,0.0,-0.9,93.1,0.514,0.0,0.0,0.0,892.6,v_aSW_directSW_diffuseLW_in,297.826,1.35,0.785,5.324,0,0.0
155,2019-02-03 02:30:00,0.0,-1.0,92.7,0.521,0.0,0.0,0.0,892.8,v_aSW_directSW_diffuseLW_in,296.908,1.35,0.784,5.262,0,0.0
156,2019-02-03 03:00:00,0.0,-1.1,92.8,0.529,0.0,0.0,0.0,893.4,v_aSW_directSW_diffuseLW_in,295.991,1.35,0.783,5.229,0,0.0
157,2019-02-03 03:30:00,0.0,-1.1,92.7,0.559,0.0,0.0,1.8,893.7,v_aSW_directSW_diffuseLW_in,296.476,1.35,0.85,5.224,0,0.0
158,2019-02-03 04:00:00,0.0,-1.2,93.3,0.589,0.0,0.0,0.0,894.2,v_aSW_directSW_diffuseLW_in,296.961,1.35,0.849,5.219,0,0.0
159,2019-02-03 04:30:00,0.0,-1.2,93.3,0.549,0.0,0.0,0.0,894.7,v_aSW_directSW_diffuseLW_in,295.919,1.35,0.848,5.219,0,0.0
