,When,Discharge,v_a,Maximum Wind Speed,Wind Direction,T_a,RH,p_a,Fountain
1072,2019-03-16 09:00:00,0.0,0.4,0.9,117.0,5.2,85.1,907.8,0
1073,2019-03-16 10:00:00,0.0,0.3,0.7,88.0,7.2,81.8,907.6,0
1074,2019-03-16 11:00:00,0.0,0.6,1.3,55.0,8.1,78.8,906.9,0
1075,2019-03-16 12:00:00,0.0,0.8,2.4,76.0,9.9,71.9,906.4,0
1076,2019-03-16 13:00:00,0.0,0.8,2.9,32.0,12.3,61.9,905.6,0
1077,2019-03-16 14:00:00,0.0,1.1,5.8,187.0,13.9,35.7,905.0,0
1078,2019-03-16 15:00:00,0.0,0.7,1.2,243.0,12.3,42.9,904.3,0
1079,2019-03-16 16:00:00,0.0,0.5,1.0,218.0,8.4,61.0,903.9,0
1080,2019-03-16 17:00:00,0.0,0.6,1.0,217.0,5.0,77.7,903.9,0
1081,2019-03-16 18:00:00,0.0,0.5,0.8,204.0,3.2,84.2,903.8,0
1082,2019-03-16 19:00:00,0.0,0.5,1.2,198.0,2.1,85.0,903.7,0
1083,2019-03-16 20:00:00,0.0,0.8,1.3,221.0,1.3,83.0,903.4,0
1084,2019-03-16 21:00:00,0.0,0.5,1.2,175.0,0.9,80.8,903.2,0
1085,2019-03-16 22:00:00,0.0,0.4,1.0,190.0,0.3,79.8,902.5,0
1086,2019-03-16 23:00:00,0.0,0.5,1.2,203.0,-0.3,82.2,901.8,0
1087,2019-03-17 00:00:00,0.0,0.6,1.0,216.0,-0.3,84.2,901.2,0
