,time,ghi,sea,Discharge,temp,RH,wind,SW_global,ppt,press,alb,vp_a,LW_in,SW_direct,SW_diffuse,T_F,e_a
48,2022-06-03 00:00:00,0.0,0.0,30.0,-1.6,100.0,3.3,0.0,0.0,548.924,0.642,5.437,218.659,0.0,0.0,0.0,0.709
49,2022-06-03 01:00:00,0.0,0.0,30.0,-1.4,98.0,0.8,0.0,0.0,548.924,0.639,5.408,219.109,0.0,0.0,0.0,0.709
50,2022-06-03 02:00:00,0.0,0.0,30.0,-2.9,100.0,0.0,0.0,0.0,548.924,0.635,4.939,211.719,0.0,0.0,0.0,0.7
51,2022-06-03 03:00:00,0.0,0.0,30.0,-2.6,100.0,0.2,0.0,0.0,548.924,0.632,5.05,213.305,0.0,0.0,0.0,0.702
52,2022-06-03 04:00:00,0.0,0.0,30.0,-2.7,100.0,0.0,0.0,0.0,548.924,0.629,5.013,212.775,0.0,0.0,0.0,0.701
53,2022-06-03 05:00:00,0.0,0.0,30.0,-2.5,100.0,0.7,0.0,0.0,548.924,0.625,5.088,213.836,0.0,0.0,0.0,0.703
54,2022-06-03 06:00:00,0.0,0.0,30.0,-2.1,99.0,1.3,0.0,0.0,548.924,0.622,5.188,215.659,0.0,0.0,0.0,0.705
55,2022-06-03 07:00:00,168.826,0.209,30.0,-3.2,99.0,0.0,0.0,0.0,548.924,0.619,4.781,209.84,0.0,0.0,0.0,0.697
56,2022-06-03 08:00:00,393.208,0.43,30.0,-1.8,99.0,0.8,0.0,0.0,548.924,0.615,5.304,217.268,0.0,0.0,0.0,0.707
57,2022-06-03 09:00:00,592.99,0.632,30.0,-0.5,98.0,0.4,0.0,0.0,548.924,0.612,5.776,224.02,0.0,0.0,0.0,0.715
58,2022-06-03 10:00:00,743.858,0.802,30.0,1.3,82.0,0.6,0.0,0.0,548.924,0.609,5.506,228.212,0.0,0.0,0.0,0.709
59,2022-06-03 11:00:00,830.846,0.913,30.0,3.1,66.0,0.5,0.0,0.0,548.924,0.606,5.039,231.095,0.0,0.0,0.0,0.7
60,2022-06-03 12:00:00,845.919,0.934,30.0,4.4,63.0,2.2,0.0,0.0,548.924,0.603,5.271,236.839,0.0,0.0,0.0,0.704
61,2022-06-03 13:00:00,787.719,0.856,30.0,4.9,64.0,5.0,0.0,0.0,548.924,0.6,5.546,240.223,0.0,0.0,0.0,0.709
62,2022-06-03 14:00:00,661.557,0.707,30.0,6.0,59.0,5.0,0.0,0.0,548.924,0.597,5.519,243.739,0.0,0.0,0.0,0.708
63,2022-06-03 15:00:00,479.488,0.515,30.0,6.4,57.0,5.2,0.0,0.0,548.924,0.593,5.481,244.849,0.0,0.0,0.0,0.707
64,2022-06-03 16:00:00,261.32,0.301,30.0,6.2,56.0,3.7,0.0,0.0,548.924,0.59,5.311,243.078,0.0,0.0,0.0,0.704
65,2022-06-03 17:00:00,44.478,0.074,30.0,6.3,57.0,1.8,0.0,0.0,548.924,0.587,5.443,244.271,0.0,0.0,0.0,0.706
66,2022-06-03 18:00:00,0.0,0.0,30.0,5.5,59.0,5.7,0.0,0.0,548.924,0.584,5.331,240.864,0.0,0.0,0.0,0.705
67,2022-06-03 19:00:00,0.0,0.0,30.0,2.5,78.0,4.6,0.0,0.0,548.924,0.582,5.707,233.276,0.0,0.0,0.0,0.713
68,2022-06-03 20:00:00,0.0,0.0,30.0,-0.1,98.0,3.7,0.0,0.0,548.924,0.579,5.947,226.23,0.0,0.0,0.0,0.718
69,2022-06-03 21:00:00,0.0,0.0,30.0,-0.4,100.0,1.1,0.0,0.0,548.924,0.576,5.937,225.22,0.0,0.0,0.0,0.718
70,2022-06-03 22:00:00,0.0,0.0,30.0,-0.8,100.0,0.2,0.0,0.0,548.924,0.573,5.766,223.017,0.0,0.0,0.0,0.715
71,2022-06-03 23:00:00,0.0,0.0,30.0,-1.5,100.0,0.4,0.0,0.0,548.924,0.57,5.478,219.2,0.0,0.0,0.0,0.71
72,2022-06-04 00:00:00,0.0,0.0,30.0,-1.7,100.0,0.0,0.0,0.0,548.924,0.567,5.398,218.119,0.0,0.0,0.0,0.709
73,2022-06-04 01:00:00,0.0,0.0,30.0,-2.5,100.0,2.5,0.0,0.0,548.924,0.564,5.088,213.836,0.0,0.0,0.0,0.703
74,2022-06-04 02:00:00,0.0,0.0,30.0,-2.0,100.0,3.5,0.0,0.0,548.924,0.562,5.279,216.505,0.0,0.0,0.0,0.706
75,2022-06-04 03:00:00,0.0,0.0,30.0,-1.1,100.0,1.0,0.0,0.0,548.924,0.559,5.641,221.375,0.0,0.0,0.0,0.713
76,2022-06-04 04:00:00,0.0,0.0,30.0,-2.1,100.0,0.1,0.0,0.0,548.924,0.556,5.241,215.969,0.0,0.0,0.0,0.706
77,2022-06-04 05:00:00,0.0,0.0,30.0,-2.6,100.0,0.0,0.0,0.0,548.924,0.553,5.05,213.305,0.0,0.0,0.0,0.702
78,2022-06-04 06:00:00,0.0,0.0,30.0,-2.5,100.0,0.0,0.0,0.0,548.924,0.551,5.088,213.836,0.0,0.0,0.0,0.703
79,2022-06-04 07:00:00,167.426,0.208,30.0,-1.9,100.0,0.0,0.0,0.0,548.924,0.548,5.319,217.042,0.0,0.0,0.0,0.707
80,2022-06-04 08:00:00,391.486,0.428,30.0,-2.2,100.0,1.1,0.0,0.0,548.924,0.545,5.202,215.434,0.0,0.0,0.0,0.705
81,2022-06-04 09:00:00,591.109,0.63,30.0,-0.5,100.0,0.1,0.0,0.1,548.924,0.85,5.894,224.668,0.0,0.0,0.0,0.717
82,2022-06-04 10:00:00,741.947,0.8,30.0,1.8,87.0,0.2,0.0,0.2,548.924,0.848,6.055,232.962,0.0,0.0,0.0,0.719
83,2022-06-04 11:00:00,829.024,0.911,30.0,3.1,72.0,1.4,0.0,0.0,548.924,0.843,5.497,233.986,0.0,0.0,0.0,0.709
84,2022-06-04 12:00:00,844.292,0.932,30.0,4.1,65.0,1.8,0.0,0.0,548.924,0.838,5.325,236.197,0.0,0.0,0.0,0.705
85,2022-06-04 13:00:00,786.375,0.855,30.0,5.2,57.0,2.3,0.0,0.0,548.924,0.833,5.044,237.976,0.0,0.0,0.0,0.699
86,2022-06-04 14:00:00,660.558,0.706,30.0,6.7,48.0,2.2,0.0,0.0,548.924,0.828,4.712,240.611,0.0,0.0,0.0,0.692
87,2022-06-04 15:00:00,478.869,0.515,30.0,6.7,44.0,4.9,0.0,0.0,548.924,0.823,4.319,237.639,0.0,0.0,0.0,0.683
88,2022-06-04 16:00:00,261.075,0.301,30.0,7.4,43.0,5.0,0.0,0.0,548.924,0.817,4.429,240.799,0.0,0.0,0.0,0.686
89,2022-06-04 17:00:00,44.532,0.074,30.0,5.6,55.0,5.1,0.0,0.0,548.924,0.812,5.004,239.027,0.0,0.0,0.0,0.698
90,2022-06-04 18:00:00,0.0,0.0,30.0,5.3,63.0,5.7,0.0,0.0,548.924,0.808,5.613,241.978,0.0,0.0,0.0,0.71
91,2022-06-04 19:00:00,0.0,0.0,30.0,2.6,78.0,3.1,0.0,0.0,548.924,0.803,5.748,233.84,0.0,0.0,0.0,0.713
92,2022-06-04 20:00:00,0.0,0.0,30.0,2.5,87.0,3.0,0.0,0.0,548.924,0.798,6.365,236.944,0.0,0.0,0.0,0.724
93,2022-06-04 21:00:00,0.0,0.0,30.0,2.0,93.0,1.8,0.0,0.0,548.924,0.793,6.566,236.335,0.0,0.0,0.0,0.727
94,2022-06-04 22:00:00,0.0,0.0,30.0,1.8,98.0,0.0,0.0,0.0,548.924,0.788,6.821,236.958,0.0,0.0,0.0,0.731
95,2022-06-04 23:00:00,0.0,0.0,30.0,1.8,97.0,3.1,0.0,0.0,548.924,0.783,6.751,236.611,0.0,0.0,0.0,0.73
96,2022-06-05 00:00:00,0.0,0.0,30.0,1.5,98.0,2.5,0.0,0.0,548.924,0.779,6.675,235.239,0.0,0.0,0.0,0.729
97,2022-06-05 01:00:00,0.0,0.0,30.0,0.7,100.0,3.9,0.0,0.0,548.924,0.774,6.43,231.368,0.0,0.0,0.0,0.726
98,2022-06-05 02:00:00,0.0,0.0,30.0,-0.8,100.0,2.8,0.0,0.0,548.924,0.769,5.766,223.017,0.0,0.0,0.0,0.715
99,2022-06-05 03:00:00,0.0,0.0,30.0,-1.8,99.0,1.1,0.0,0.0,548.924,0.765,5.304,217.268,0.0,0.0,0.0,0.707
100,2022-06-05 04:00:00,0.0,0.0,30.0,-2.1,100.0,1.7,0.0,0.0,548.924,0.76,5.241,215.969,0.0,0.0,0.0,0.706
101,2022-06-05 05:00:00,0.0,0.0,30.0,-1.6,100.0,0.0,0.0,0.0,548.924,0.756,5.437,218.659,0.0,0.0,0.0,0.709
102,2022-06-05 06:00:00,0.0,0.0,30.0,-2.3,100.0,3.2,0.0,0.0,548.924,0.751,5.164,214.901,0.0,0.0,0.0,0.704
103,2022-06-05 07:00:00,166.049,0.207,30.0,-2.2,100.0,1.2,0.0,0.0,548.924,0.747,5.202,215.434,0.0,0.0,0.0,0.705
104,2022-06-05 08:00:00,389.804,0.427,30.0,-1.4,96.0,0.0,0.0,0.0,548.924,0.743,5.297,218.465,0.0,0.0,0.0,0.707
105,2022-06-05 09:00:00,589.284,0.629,30.0,0.1,88.0,0.4,0.0,0.0,548.924,0.738,5.418,223.873,0.0,0.0,0.0,0.708
106,2022-06-05 10:00:00,740.106,0.798,30.0,2.5,70.0,1.8,0.0,0.0,548.924,0.734,5.121,229.698,0.0,0.0,0.0,0.702
107,2022-06-05 11:00:00,827.282,0.909,30.0,4.4,59.0,1.6,0.0,0.0,548.924,0.73,4.937,234.63,0.0,0.0,0.0,0.697
108,2022-06-05 12:00:00,842.752,0.93,30.0,5.9,48.0,3.4,0.0,0.0,548.924,0.725,4.459,236.099,0.0,0.0,0.0,0.687
109,2022-06-05 13:00:00,785.12,0.854,30.0,7.1,44.0,5.4,0.0,0.0,548.924,0.721,4.44,239.891,0.0,0.0,0.0,0.686
110,2022-06-05 14:00:00,659.647,0.705,30.0,7.7,39.0,5.5,0.0,0.0,548.924,0.717,4.1,239.144,0.0,0.0,0.0,0.678
111,2022-06-05 15:00:00,478.329,0.514,30.0,7.9,41.0,5.1,0.0,0.0,548.924,0.713,4.369,241.992,0.0,0.0,0.0,0.684
112,2022-06-05 16:00:00,260.897,0.301,30.0,7.6,40.0,3.9,0.0,0.0,548.924,0.709,4.176,239.448,0.0,0.0,0.0,0.68
113,2022-06-05 17:00:00,44.629,0.074,30.0,7.6,41.0,6.3,0.0,0.0,548.924,0.705,4.281,240.294,0.0,0.0,0.0,0.682
114,2022-06-05 18:00:00,0.0,0.0,30.0,5.0,63.0,6.4,0.0,0.0,548.924,0.701,5.497,240.256,0.0,0.0,0.0,0.708
115,2022-06-05 19:00:00,0.0,0.0,30.0,2.6,78.0,1.8,0.0,0.0,548.924,0.697,5.748,233.84,0.0,0.0,0.0,0.713
116,2022-06-05 20:00:00,0.0,0.0,30.0,1.2,91.0,1.6,0.0,0.0,548.924,0.693,6.066,231.07,0.0,0.0,0.0,0.719
117,2022-06-05 21:00:00,0.0,0.0,30.0,-0.1,98.0,2.6,0.0,0.0,548.924,0.689,5.947,226.23,0.0,0.0,0.0,0.718
118,2022-06-05 22:00:00,0.0,0.0,30.0,0.7,100.0,1.7,0.0,0.0,548.924,0.685,6.43,231.368,0.0,0.0,0.0,0.726
119,2022-06-05 23:00:00,0.0,0.0,30.0,1.2,100.0,2.2,0.0,0.0,548.924,0.681,6.666,234.204,0.0,0.0,0.0,0.729
120,2022-06-06 00:00:00,0.0,0.0,30.0,0.7,100.0,3.0,0.0,0.0,548.924,0.677,6.43,231.368,0.0,0.0,0.0,0.726
121,2022-06-06 01:00:00,0.0,0.0,30.0,0.2,100.0,2.0,0.0,0.0,548.924,0.674,6.202,228.558,0.0,0.0,0.0,0.722
122,2022-06-06 02:00:00,0.0,0.0,30.0,0.6,100.0,1.4,0.0,0.0,548.924,0.67,6.384,230.803,0.0,0.0,0.0,0.725
123,2022-06-06 03:00:00,0.0,0.0,30.0,0.6,100.0,2.0,0.0,0.0,548.924,0.666,6.384,230.803,0.0,0.0,0.0,0.725
124,2022-06-06 04:00:00,0.0,0.0,30.0,-0.1,100.0,2.8,0.0,0.0,548.924,0.663,6.068,226.884,0.0,0.0,0.0,0.72
125,2022-06-06 05:00:00,0.0,0.0,30.0,-0.9,100.0,3.6,0.0,0.0,548.924,0.659,5.724,222.468,0.0,0.0,0.0,0.714
126,2022-06-06 06:00:00,0.0,0.0,30.0,-1.2,100.0,0.1,0.0,0.0,548.924,0.655,5.6,220.83,0.0,0.0,0.0,0.712
127,2022-06-06 07:00:00,164.697,0.205,30.0,-1.6,100.0,0.8,0.0,0.0,548.924,0.652,5.437,218.659,0.0,0.0,0.0,0.709
128,2022-06-06 08:00:00,388.164,0.425,30.0,-2.2,100.0,2.1,0.0,0.0,548.924,0.648,5.202,215.434,0.0,0.0,0.0,0.705
129,2022-06-06 09:00:00,587.516,0.627,30.0,0.7,92.0,2.9,0.0,0.0,548.924,0.645,5.916,228.628,0.0,0.0,0.0,0.717
130,2022-06-06 10:00:00,738.336,0.796,30.0,2.1,85.0,2.3,0.0,0.0,548.924,0.641,6.044,233.884,0.0,0.0,0.0,0.719
131,2022-06-06 11:00:00,825.622,0.907,30.0,3.9,65.0,0.4,0.0,0.0,548.924,0.638,5.251,235.068,0.0,0.0,0.0,0.704
132,2022-06-06 12:00:00,841.3,0.928,30.0,5.5,52.0,1.7,0.0,0.0,548.924,0.634,4.698,236.557,0.0,0.0,0.0,0.692
133,2022-06-06 13:00:00,783.955,0.852,30.0,6.4,44.0,3.0,0.0,0.0,548.924,0.631,4.231,235.96,0.0,0.0,0.0,0.681
134,2022-06-06 14:00:00,658.823,0.704,30.0,6.9,34.0,4.2,0.0,0.0,548.924,0.628,3.384,230.129,0.0,0.0,0.0,0.66
135,2022-06-06 15:00:00,477.869,0.514,30.0,7.1,36.0,2.8,0.0,0.0,548.924,0.624,3.632,233.112,0.0,0.0,0.0,0.666
136,2022-06-06 16:00:00,260.784,0.3,30.0,7.5,31.0,6.1,0.0,0.0,548.924,0.621,3.215,230.343,0.0,0.0,0.0,0.655
137,2022-06-06 17:00:00,44.766,0.074,30.0,6.1,35.0,5.6,0.0,0.0,548.924,0.618,3.296,226.755,0.0,0.0,0.0,0.658
138,2022-06-06 18:00:00,0.0,0.0,30.0,5.5,38.0,5.4,0.0,0.0,548.924,0.614,3.433,226.191,0.0,0.0,0.0,0.662
139,2022-06-06 19:00:00,0.0,0.0,30.0,2.8,48.0,4.2,0.0,0.0,548.924,0.611,3.588,219.227,0.0,0.0,0.0,0.667
140,2022-06-06 20:00:00,0.0,0.0,30.0,1.1,56.0,3.7,0.0,0.0,548.924,0.608,3.706,215.062,0.0,0.0,0.0,0.67
141,2022-06-06 21:00:00,0.0,0.0,30.0,0.1,65.0,3.1,0.0,0.0,548.924,0.605,4.002,214.391,0.0,0.0,0.0,0.678
142,2022-06-06 22:00:00,0.0,0.0,30.0,-0.6,76.0,3.8,0.0,0.0,548.924,0.602,4.447,215.5,0.0,0.0,0.0,0.689
143,2022-06-06 23:00:00,0.0,0.0,30.0,-1.3,84.0,5.6,0.0,0.0,548.924,0.599,4.669,214.866,0.0,0.0,0.0,0.694
144,2022-06-07 00:00:00,0.0,0.0,30.0,-1.6,77.0,1.1,0.0,0.0,548.924,0.596,4.187,210.645,0.0,0.0,0.0,0.683
145,2022-06-07 01:00:00,0.0,0.0,30.0,-0.8,73.0,1.6,0.0,0.0,548.924,0.593,4.209,213.212,0.0,0.0,0.0,0.683
146,2022-06-07 02:00:00,0.0,0.0,30.0,-1.5,73.0,2.3,0.0,0.0,548.924,0.59,3.999,209.564,0.0,0.0,0.0,0.679
147,2022-06-07 03:00:00,0.0,0.0,30.0,-2.4,92.0,0.4,0.0,0.0,548.924,0.587,4.715,211.829,0.0,0.0,0.0,0.695
148,2022-06-07 04:00:00,0.0,0.0,30.0,-2.9,95.0,0.0,0.0,0.0,548.924,0.584,4.692,210.173,0.0,0.0,0.0,0.695
149,2022-06-07 05:00:00,0.0,0.0,30.0,-3.2,99.0,0.0,0.0,0.0,548.924,0.581,4.781,209.84,0.0,0.0,0.0,0.697
150,2022-06-07 06:00:00,0.0,0.0,30.0,-4.1,97.0,0.5,0.0,0.0,548.924,0.578,4.379,204.572,0.0,0.0,0.0,0.689
151,2022-06-07 07:00:00,163.371,0.204,30.0,-4.0,99.0,0.1,0.0,0.0,548.924,0.575,4.503,205.685,0.0,0.0,0.0,0.691
152,2022-06-07 08:00:00,386.566,0.424,30.0,-3.2,95.0,0.2,0.0,0.0,548.924,0.572,4.588,208.607,0.0,0.0,0.0,0.693
153,2022-06-07 09:00:00,585.808,0.625,30.0,-0.2,76.0,1.5,0.0,0.0,548.924,0.569,4.578,217.627,0.0,0.0,0.0,0.692
154,2022-06-07 10:00:00,736.639,0.794,30.0,1.5,62.0,0.6,0.0,0.0,548.924,0.566,4.223,220.346,0.0,0.0,0.0,0.683
155,2022-06-07 11:00:00,824.046,0.905,30.0,3.5,42.0,1.6,0.0,0.0,548.924,0.564,3.299,218.74,0.0,0.0,0.0,0.659
156,2022-06-07 12:00:00,839.938,0.927,30.0,4.8,34.0,2.4,0.0,0.0,548.924,0.561,2.926,218.946,0.0,0.0,0.0,0.647
157,2022-06-07 13:00:00,782.881,0.851,30.0,6.7,31.0,2.8,0.0,0.0,548.924,0.558,3.043,226.042,0.0,0.0,0.0,0.65
158,2022-06-07 14:00:00,658.086,0.704,30.0,7.6,22.0,3.8,0.0,0.0,548.924,0.555,2.297,219.847,0.0,0.0,0.0,0.624
159,2022-06-07 15:00:00,477.487,0.514,30.0,7.7,24.0,5.0,0.0,0.0,548.924,0.553,2.523,223.12,0.0,0.0,0.0,0.632
160,2022-06-07 16:00:00,260.737,0.301,30.0,7.3,24.0,4.1,0.0,0.0,548.924,0.55,2.455,221.031,0.0,0.0,0.0,0.63
161,2022-06-07 17:00:00,44.944,0.074,30.0,6.7,31.0,6.1,0.0,0.0,548.924,0.547,3.043,226.042,0.0,0.0,0.0,0.65
162,2022-06-07 18:00:00,0.0,0.0,30.0,5.1,35.0,5.2,0.0,0.0,548.924,0.545,3.075,221.432,0.0,0.0,0.0,0.652
163,2022-06-07 19:00:00,0.0,0.0,30.0,1.5,46.0,2.9,0.0,0.0,548.924,0.542,3.133,211.147,0.0,0.0,0.0,0.654
164,2022-06-07 20:00:00,0.0,0.0,30.0,-0.1,52.0,2.6,0.0,0.0,548.924,0.54,3.155,206.649,0.0,0.0,0.0,0.656
165,2022-06-07 21:00:00,0.0,0.0,30.0,-0.5,56.0,2.2,0.0,0.0,548.924,0.537,3.301,206.808,0.0,0.0,0.0,0.66
166,2022-06-07 22:00:00,0.0,0.0,30.0,0.0,57.0,2.4,0.0,0.0,548.924,0.534,3.484,209.891,0.0,0.0,0.0,0.665
167,2022-06-07 23:00:00,0.0,0.0,30.0,-1.3,60.0,0.0,0.0,0.0,548.924,0.532,3.335,204.783,0.0,0.0,0.0,0.661
168,2022-06-08 00:00:00,0.0,0.0,30.0,-1.5,62.0,0.0,0.0,0.0,548.924,0.529,3.396,204.731,0.0,0.0,0.0,0.663
169,2022-06-08 01:00:00,0.0,0.0,30.0,-1.2,57.0,1.3,0.0,0.0,548.924,0.527,3.192,203.79,0.0,0.0,0.0,0.657
170,2022-06-08 02:00:00,0.0,0.0,30.0,-2.1,62.0,0.5,0.0,0.0,548.924,0.525,3.249,201.713,0.0,0.0,0.0,0.659
171,2022-06-08 03:00:00,0.0,0.0,30.0,-4.7,81.0,0.8,0.0,0.0,548.924,0.522,3.495,196.39,0.0,0.0,0.0,0.667
172,2022-06-08 04:00:00,0.0,0.0,30.0,-4.2,84.0,1.8,0.0,0.0,548.924,0.52,3.764,199.908,0.0,0.0,0.0,0.674
173,2022-06-08 05:00:00,0.0,0.0,30.0,-4.2,89.0,0.0,0.0,0.0,548.924,0.517,3.988,201.566,0.0,0.0,0.0,0.679
