,time,ghi,sea,temp,RH,wind,ppt,Discharge,alb,vp_a,LW_in,SW_global,press,SW_direct,SW_diffuse,T_F,e_a
41,2019-09-10 17:00:00,177.233,0.227,-3.833,81.882,2.329,0.007,1000000,0.85,3.772,202.789,177.233,898.966,141.787,35.447,0.0,0.68
42,2019-09-10 18:00:00,92.715,0.137,-4.048,80.145,2.493,0.02,1000000,0.85,3.633,201.083,92.715,898.966,74.172,18.543,0.0,0.676
43,2019-09-10 19:00:00,20.242,0.044,-4.23,82.532,2.464,0.047,1000000,0.85,3.69,201.009,20.242,898.966,16.194,4.048,0.0,0.678
44,2019-09-10 20:00:00,0.0,0.0,-4.496,81.807,2.21,0.086,1000000,0.85,3.585,199.419,0.0,898.966,0.0,0.0,0.0,0.675
45,2019-09-10 21:00:00,0.0,0.0,-4.663,82.594,2.187,0.093,1000000,0.85,3.574,198.855,0.0,898.966,0.0,0.0,0.0,0.675
46,2019-09-10 22:00:00,0.0,0.0,-4.657,83.333,2.269,0.076,1000000,0.85,3.608,199.138,0.0,898.966,0.0,0.0,0.0,0.676
47,2019-09-10 23:00:00,0.0,0.0,-4.543,83.652,2.499,0.077,1000000,0.85,3.653,199.819,0.0,898.966,0.0,0.0,0.0,0.677
48,2019-09-11 00:00:00,0.0,0.0,-4.184,83.495,2.762,0.075,1000000,0.85,3.746,201.575,0.0,898.966,0.0,0.0,0.0,0.679
49,2019-09-11 01:00:00,0.0,0.0,-3.678,82.908,3.041,0.0,1000000,0.848,3.863,203.94,0.0,898.966,0.0,0.0,0.0,0.682
50,2019-09-11 02:00:00,0.0,0.0,-2.928,81.115,3.511,0.04,1000000,0.85,3.998,207.146,0.0,898.966,0.0,0.0,0.0,0.685
51,2019-09-11 03:00:00,0.0,0.0,-2.099,78.303,4.51,0.037,1000000,0.85,4.104,210.394,0.0,898.966,0.0,0.0,0.0,0.687
52,2019-09-11 04:00:00,0.0,0.0,-1.463,75.734,4.898,0.035,1000000,0.85,4.16,212.715,0.0,898.966,0.0,0.0,0.0,0.689
53,2019-09-11 05:00:00,0.0,0.0,-0.771,71.524,5.011,0.045,1000000,0.85,4.133,214.615,0.0,898.966,0.0,0.0,0.0,0.688
54,2019-09-11 06:00:00,8.57,0.023,-0.36,69.885,4.587,0.076,1000000,0.85,4.161,216.077,8.57,898.966,6.856,1.714,0.0,0.688
55,2019-09-11 07:00:00,73.836,0.115,-0.448,71.326,4.589,0.095,1000000,0.85,4.22,216.24,73.836,898.966,59.069,14.767,0.0,0.69
56,2019-09-11 08:00:00,156.639,0.205,-0.439,78.275,4.048,0.208,1000000,0.85,4.634,219.18,156.639,898.966,125.311,31.328,0.0,0.699
57,2019-09-11 09:00:00,238.807,0.289,-0.442,81.031,3.198,0.138,1000000,0.85,4.796,220.25,238.807,898.966,191.046,47.761,0.0,0.702
58,2019-09-11 10:00:00,309.918,0.359,-0.418,79.581,2.894,0.114,1000000,0.85,4.719,219.812,309.918,898.966,247.935,61.984,0.0,0.701
59,2019-09-11 11:00:00,362.453,0.41,-1.006,74.402,3.046,0.461,1000000,0.85,4.226,214.583,362.453,898.966,289.962,72.491,0.0,0.69
60,2019-09-11 12:00:00,391.259,0.439,-2.067,79.268,2.738,0.158,1000000,0.85,4.164,210.93,391.259,898.966,313.007,78.252,0.0,0.689
61,2019-09-11 13:00:00,393.596,0.441,-3.068,82.812,1.925,0.024,1000000,0.85,4.039,207.036,393.596,898.966,314.877,78.719,0.0,0.686
62,2019-09-11 14:00:00,369.226,0.417,-3.63,84.041,1.679,0.004,1000000,0.85,3.93,204.581,369.226,898.966,295.381,73.845,0.0,0.684
63,2019-09-11 15:00:00,320.422,0.369,-4.002,84.57,1.603,0.002,1000000,0.85,3.846,202.867,320.422,898.966,256.337,64.084,0.0,0.682
64,2019-09-11 16:00:00,251.898,0.302,-4.473,85.35,1.396,0.001,1000000,0.85,3.747,200.746,251.898,898.966,201.518,50.38,0.0,0.679
65,2019-09-11 17:00:00,170.749,0.22,-4.936,86.78,1.342,0.001,1000000,0.85,3.678,198.893,170.749,898.966,136.599,34.15,0.0,0.678
66,2019-09-11 18:00:00,86.829,0.13,-5.099,86.652,1.298,0.001,1000000,0.85,3.628,198.036,86.829,898.966,69.463,17.366,0.0,0.677
67,2019-09-11 19:00:00,16.209,0.037,-6.04,86.674,1.092,0.002,1000000,0.85,3.378,193.387,16.209,898.966,12.967,3.242,0.0,0.67
68,2019-09-11 20:00:00,0.0,0.0,-6.107,86.317,1.225,0.002,1000000,0.85,3.347,192.945,0.0,898.966,0.0,0.0,0.0,0.669
69,2019-09-11 21:00:00,0.0,0.0,-6.083,86.181,1.353,0.003,1000000,0.85,3.348,193.019,0.0,898.966,0.0,0.0,0.0,0.669
70,2019-09-11 22:00:00,0.0,0.0,-5.886,82.68,1.547,0.004,1000000,0.85,3.261,192.839,0.0,898.966,0.0,0.0,0.0,0.667
71,2019-09-11 23:00:00,0.0,0.0,-5.673,82.195,1.621,0.005,1000000,0.85,3.295,193.719,0.0,898.966,0.0,0.0,0.0,0.667
72,2019-09-12 00:00:00,0.0,0.0,-6.855,84.389,1.811,0.01,1000000,0.85,3.09,188.701,0.0,898.966,0.0,0.0,0.0,0.662
73,2019-09-12 01:00:00,0.0,0.0,-6.327,84.524,1.9,0.0,1000000,0.848,3.223,191.296,0.0,898.966,0.0,0.0,0.0,0.666
74,2019-09-12 02:00:00,0.0,0.0,-5.095,84.904,2.125,0.054,1000000,0.85,3.556,197.48,0.0,898.966,0.0,0.0,0.0,0.675
75,2019-09-12 03:00:00,0.0,0.0,-4.068,85.003,2.437,0.083,1000000,0.85,3.847,202.679,0.0,898.966,0.0,0.0,0.0,0.682
76,2019-09-12 04:00:00,0.0,0.0,-3.522,85.616,2.725,0.122,1000000,0.85,4.037,205.679,0.0,898.966,0.0,0.0,0.0,0.686
77,2019-09-12 05:00:00,0.0,0.0,-3.023,85.184,2.967,0.163,1000000,0.85,4.169,208.106,0.0,898.966,0.0,0.0,0.0,0.689
78,2019-09-12 06:00:00,6.036,0.017,-2.666,84.117,3.52,0.203,1000000,0.85,4.227,209.586,6.036,898.966,4.828,1.207,0.0,0.691
79,2019-09-12 07:00:00,69.098,0.109,-2.653,82.441,3.643,0.118,1000000,0.85,4.147,209.052,69.098,898.966,55.278,13.82,0.0,0.689
80,2019-09-12 08:00:00,151.225,0.2,-2.501,82.468,3.907,0.104,1000000,0.85,4.195,209.853,151.225,898.966,120.98,30.245,0.0,0.69
81,2019-09-12 09:00:00,233.037,0.283,-2.392,82.713,3.81,0.09,1000000,0.85,4.242,210.511,233.037,898.966,186.43,46.607,0.0,0.691
82,2019-09-12 10:00:00,303.899,0.353,-2.483,83.792,3.917,0.064,1000000,0.85,4.268,210.425,303.899,898.966,243.119,60.78,0.0,0.691
83,2019-09-12 11:00:00,356.227,0.404,-2.883,88.243,2.997,0.051,1000000,0.85,4.364,209.888,356.227,898.966,284.982,71.245,0.0,0.694
84,2019-09-12 12:00:00,384.848,0.432,-3.101,91.425,2.877,0.057,1000000,0.85,4.448,209.81,384.848,898.966,307.878,76.97,0.0,0.696
85,2019-09-12 13:00:00,387.022,0.434,-3.632,95.006,2.268,0.042,1000000,0.85,4.443,208.187,387.022,898.966,309.618,77.404,0.0,0.696
86,2019-09-12 14:00:00,362.525,0.41,-3.827,96.3,2.338,0.04,1000000,0.85,4.438,207.574,362.525,898.966,290.02,72.505,0.0,0.696
87,2019-09-12 15:00:00,313.657,0.362,-3.938,96.14,2.331,0.044,1000000,0.85,4.394,206.949,313.657,898.966,250.926,62.731,0.0,0.695
88,2019-09-12 16:00:00,245.177,0.295,-3.898,95.941,2.585,0.041,1000000,0.85,4.398,207.095,245.177,898.966,196.141,49.035,0.0,0.695
89,2019-09-12 17:00:00,164.264,0.213,-4.153,96.224,2.537,0.044,1000000,0.85,4.327,205.862,164.264,898.966,131.411,32.853,0.0,0.693
90,2019-09-12 18:00:00,80.988,0.123,-4.483,96.117,2.274,0.035,1000000,0.85,4.216,204.131,80.988,898.966,64.79,16.198,0.0,0.691
91,2019-09-12 19:00:00,12.443,0.03,-4.648,94.243,2.958,0.051,1000000,0.85,4.083,202.715,12.443,898.966,9.954,2.489,0.0,0.688
92,2019-09-12 20:00:00,0.0,0.0,-4.399,89.719,3.812,0.064,1000000,0.85,3.96,202.559,0.0,898.966,0.0,0.0,0.0,0.685
93,2019-09-12 21:00:00,0.0,0.0,-4.069,88.407,4.391,0.103,1000000,0.85,4.001,203.814,0.0,898.966,0.0,0.0,0.0,0.686
94,2019-09-12 22:00:00,0.0,0.0,-3.84,89.682,4.335,0.125,1000000,0.85,4.129,205.407,0.0,898.966,0.0,0.0,0.0,0.689
95,2019-09-12 23:00:00,0.0,0.0,-3.815,93.426,4.704,0.172,1000000,0.85,4.309,206.74,0.0,898.966,0.0,0.0,0.0,0.693
96,2019-09-13 00:00:00,0.0,0.0,-3.641,91.793,4.934,0.217,1000000,0.85,4.289,207.119,0.0,898.966,0.0,0.0,0.0,0.692
97,2019-09-13 01:00:00,0.0,0.0,-3.482,87.51,4.514,0.0,1000000,0.848,4.138,206.529,0.0,898.966,0.0,0.0,0.0,0.689
98,2019-09-13 02:00:00,0.0,0.0,-3.451,85.51,4.884,0.096,1000000,0.85,4.053,206.008,0.0,898.966,0.0,0.0,0.0,0.687
99,2019-09-13 03:00:00,0.0,0.0,-3.606,86.201,4.76,0.08,1000000,0.85,4.039,205.448,0.0,898.966,0.0,0.0,0.0,0.686
100,2019-09-13 04:00:00,0.0,0.0,-3.709,86.367,4.679,0.071,1000000,0.85,4.015,204.975,0.0,898.966,0.0,0.0,0.0,0.686
101,2019-09-13 05:00:00,0.0,0.0,-3.702,86.021,4.853,0.07,1000000,0.85,4.001,204.894,0.0,898.966,0.0,0.0,0.0,0.686
102,2019-09-13 06:00:00,3.825,0.011,-3.8,85.999,4.662,0.084,1000000,0.85,3.971,204.384,3.825,898.966,3.06,0.765,0.0,0.685
103,2019-09-13 07:00:00,64.406,0.103,-3.876,85.629,4.642,0.118,1000000,0.85,3.932,203.87,64.406,898.966,51.525,12.881,0.0,0.684
104,2019-09-13 08:00:00,145.814,0.194,-4.024,85.814,4.421,0.11,1000000,0.85,3.896,203.178,145.814,898.966,116.652,29.163,0.0,0.683
105,2019-09-13 09:00:00,227.252,0.277,-4.058,85.692,4.266,0.104,1000000,0.85,3.881,202.964,227.252,898.966,181.801,45.45,0.0,0.683
106,2019-09-13 10:00:00,297.855,0.347,-4.236,86.141,4.036,0.099,1000000,0.85,3.849,202.211,297.855,898.966,238.284,59.571,0.0,0.682
107,2019-09-13 11:00:00,349.97,0.398,-4.442,86.711,3.54,0.099,1000000,0.85,3.815,201.357,349.97,898.966,279.976,69.994,0.0,0.681
108,2019-09-13 12:00:00,378.403,0.426,-4.627,87.175,3.191,0.097,1000000,0.85,3.783,200.576,378.403,898.966,302.722,75.681,0.0,0.68
109,2019-09-13 13:00:00,380.414,0.428,-4.812,87.601,2.953,0.094,1000000,0.85,3.748,199.784,380.414,898.966,304.331,76.083,0.0,0.68
110,2019-09-13 14:00:00,355.792,0.404,-4.858,87.044,2.853,0.098,1000000,0.85,3.712,199.371,355.792,898.966,284.633,71.158,0.0,0.679
111,2019-09-13 15:00:00,306.865,0.356,-4.952,86.98,2.637,0.097,1000000,0.85,3.683,198.878,306.865,898.966,245.492,61.373,0.0,0.678
112,2019-09-13 16:00:00,238.439,0.288,-4.908,86.023,2.52,0.082,1000000,0.85,3.654,198.784,238.439,898.966,190.752,47.688,0.0,0.677
113,2019-09-13 17:00:00,157.784,0.206,-4.967,85.917,2.312,0.068,1000000,0.85,3.633,198.454,157.784,898.966,126.227,31.557,0.0,0.677
114,2019-09-13 18:00:00,75.202,0.116,-5.072,85.825,2.238,0.065,1000000,0.85,3.601,197.899,75.202,898.966,60.162,15.04,0.0,0.676
115,2019-09-13 19:00:00,8.995,0.023,-5.143,83.167,2.16,0.059,1000000,0.85,3.471,196.66,8.995,898.966,7.196,1.799,0.0,0.672
116,2019-09-13 20:00:00,0.0,0.0,-5.336,82.382,2.015,0.055,1000000,0.85,3.388,195.439,0.0,898.966,0.0,0.0,0.0,0.67
117,2019-09-13 21:00:00,0.0,0.0,-5.589,81.773,1.945,0.047,1000000,0.85,3.299,193.988,0.0,898.966,0.0,0.0,0.0,0.668
118,2019-09-13 22:00:00,0.0,0.0,-5.734,81.574,1.786,0.031,1000000,0.85,3.255,193.21,0.0,898.966,0.0,0.0,0.0,0.666
119,2019-09-13 23:00:00,0.0,0.0,-5.839,81.499,1.649,0.02,1000000,0.85,3.226,192.672,0.0,898.966,0.0,0.0,0.0,0.666
120,2019-09-14 00:00:00,0.0,0.0,-5.864,80.681,1.606,0.013,1000000,0.85,3.187,192.273,0.0,898.966,0.0,0.0,0.0,0.664
121,2019-09-14 01:00:00,0.0,0.0,-5.616,77.248,1.688,0.0,1000000,0.848,3.11,192.285,0.0,898.966,0.0,0.0,0.0,0.662
122,2019-09-14 02:00:00,0.0,0.0,-5.433,74.406,1.777,0.006,1000000,0.85,3.037,192.145,0.0,898.966,0.0,0.0,0.0,0.66
123,2019-09-14 03:00:00,0.0,0.0,-5.305,72.318,1.514,0.005,1000000,0.85,2.981,191.985,0.0,898.966,0.0,0.0,0.0,0.658
124,2019-09-14 04:00:00,0.0,0.0,-5.071,70.19,1.246,0.004,1000000,0.85,2.945,192.3,0.0,898.966,0.0,0.0,0.0,0.657
125,2019-09-14 05:00:00,0.0,0.0,-5.073,69.168,0.984,0.005,1000000,0.85,2.902,191.888,0.0,898.966,0.0,0.0,0.0,0.655
126,2019-09-14 06:00:00,2.009,0.005,-4.548,67.482,0.668,0.008,1000000,0.85,2.946,193.756,2.009,898.966,1.607,0.402,0.0,0.657
127,2019-09-14 07:00:00,59.766,0.098,-4.518,66.476,0.884,0.007,1000000,0.85,2.908,193.487,59.766,898.966,47.813,11.953,0.0,0.655
128,2019-09-14 08:00:00,140.408,0.188,-4.149,63.487,0.612,0.028,1000000,0.85,2.856,194.008,140.408,898.966,112.327,28.082,0.0,0.653
129,2019-09-14 09:00:00,221.453,0.271,-4.099,63.398,0.9,0.051,1000000,0.85,2.862,194.213,221.453,898.966,177.163,44.291,0.0,0.654
130,2019-09-14 10:00:00,291.788,0.341,-4.289,66.984,1.308,0.087,1000000,0.85,2.981,194.815,291.788,898.966,233.43,58.358,0.0,0.658
131,2019-09-14 11:00:00,343.684,0.391,-4.726,72.622,1.609,0.091,1000000,0.85,3.128,194.924,343.684,898.966,274.947,68.737,0.0,0.662
132,2019-09-14 12:00:00,371.926,0.419,-5.389,78.982,1.65,0.069,1000000,0.85,3.235,194.006,371.926,898.966,297.541,74.385,0.0,0.666
133,2019-09-14 13:00:00,373.772,0.421,-6.252,83.004,1.58,0.047,1000000,0.85,3.183,191.164,373.772,898.966,299.018,74.754,0.0,0.664
134,2019-09-14 14:00:00,349.028,0.397,-6.961,83.903,1.603,0.044,1000000,0.85,3.047,188.037,349.028,898.966,279.223,69.806,0.0,0.661
135,2019-09-14 15:00:00,300.049,0.349,-7.218,83.848,1.592,0.063,1000000,0.85,2.986,186.791,300.049,898.966,240.039,60.01,0.0,0.659
136,2019-09-14 16:00:00,231.689,0.281,-7.25,84.585,1.583,0.068,1000000,0.85,3.004,186.872,231.689,898.966,185.351,46.338,0.0,0.659
137,2019-09-14 17:00:00,151.312,0.199,-7.171,84.873,1.496,0.059,1000000,0.85,3.033,187.34,151.312,898.966,121.049,30.262,0.0,0.66
138,2019-09-14 18:00:00,69.48,0.109,-7.105,84.689,1.414,0.043,1000000,0.85,3.042,187.598,69.48,898.966,55.584,13.896,0.0,0.66
139,2019-09-14 19:00:00,5.933,0.017,-6.523,81.243,1.252,0.018,1000000,0.85,3.052,189.272,5.933,898.966,4.746,1.187,0.0,0.661
140,2019-09-14 20:00:00,0.0,0.0,-6.382,80.94,1.217,0.014,1000000,0.85,3.073,189.85,0.0,898.966,0.0,0.0,0.0,0.661
141,2019-09-14 21:00:00,0.0,0.0,-6.429,81.758,1.226,0.02,1000000,0.85,3.093,189.896,0.0,898.966,0.0,0.0,0.0,0.662
142,2019-09-14 22:00:00,0.0,0.0,-6.873,83.176,1.354,0.026,1000000,0.85,3.041,188.225,0.0,898.966,0.0,0.0,0.0,0.66
143,2019-09-14 23:00:00,0.0,0.0,-7.091,84.497,1.403,0.029,1000000,0.85,3.038,187.604,0.0,898.966,0.0,0.0,0.0,0.66
144,2019-09-15 00:00:00,0.0,0.0,-7.216,85.47,1.424,0.03,1000000,0.85,3.044,187.313,0.0,898.966,0.0,0.0,0.0,0.661
145,2019-09-15 01:00:00,0.0,0.0,-7.511,85.563,1.516,0.0,1000000,0.848,2.978,185.935,0.0,898.966,0.0,0.0,0.0,0.659
146,2019-09-15 02:00:00,0.0,0.0,-7.149,84.436,1.617,0.042,1000000,0.85,3.022,187.307,0.0,898.966,0.0,0.0,0.0,0.66
147,2019-09-15 03:00:00,0.0,0.0,-5.541,76.752,1.702,0.033,1000000,0.85,3.107,192.473,0.0,898.966,0.0,0.0,0.0,0.662
148,2019-09-15 04:00:00,0.0,0.0,-4.995,70.142,1.891,0.016,1000000,0.85,2.96,192.65,0.0,898.966,0.0,0.0,0.0,0.657
149,2019-09-15 05:00:00,0.0,0.0,-4.192,64.73,2.023,0.007,1000000,0.85,2.902,194.337,0.0,898.966,0.0,0.0,0.0,0.655
150,2019-09-15 06:00:00,0.692,0.0,-3.918,63.709,2.146,0.006,1000000,0.85,2.916,195.232,0.692,898.966,0.554,0.138,0.0,0.655
151,2019-09-15 07:00:00,55.184,0.092,-3.779,64.155,2.246,0.01,1000000,0.85,2.967,196.108,55.184,898.966,44.147,11.037,0.0,0.657
152,2019-09-15 08:00:00,135.01,0.182,-3.468,63.708,2.623,0.017,1000000,0.85,3.016,197.442,135.01,898.966,108.008,27.002,0.0,0.658
153,2019-09-15 09:00:00,215.644,0.265,-3.501,66.187,2.896,0.028,1000000,0.85,3.125,198.358,215.644,898.966,172.515,43.129,0.0,0.662
154,2019-09-15 10:00:00,285.699,0.334,-3.754,70.041,3.115,0.041,1000000,0.85,3.245,198.707,285.699,898.966,228.559,57.14,0.0,0.665
155,2019-09-15 11:00:00,337.371,0.385,-4.138,74.857,2.875,0.039,1000000,0.85,3.37,198.683,337.371,898.966,269.897,67.474,0.0,0.669
156,2019-09-15 12:00:00,365.418,0.413,-4.541,79.392,2.595,0.013,1000000,0.85,3.467,198.343,365.418,898.966,292.334,73.084,0.0,0.672
157,2019-09-15 13:00:00,367.101,0.414,-5.62,85.546,2.082,0.008,1000000,0.85,3.443,195.089,367.101,898.966,293.68,73.42,0.0,0.672
158,2019-09-15 14:00:00,342.237,0.39,-6.773,88.65,1.958,0.014,1000000,0.85,3.267,190.431,342.237,898.966,273.789,68.447,0.0,0.667
159,2019-09-15 15:00:00,293.212,0.342,-7.197,90.634,2.003,0.031,1000000,0.85,3.232,188.981,293.212,898.966,234.57,58.642,0.0,0.666
160,2019-09-15 16:00:00,224.929,0.274,-7.044,91.644,2.045,0.031,1000000,0.85,3.307,190.02,224.929,898.966,179.944,44.986,0.0,0.668
161,2019-09-15 17:00:00,144.853,0.193,-7.062,93.183,1.999,0.026,1000000,0.85,3.358,190.386,144.853,898.966,115.883,28.971,0.0,0.67
162,2019-09-15 18:00:00,63.831,0.103,-6.88,93.255,2.107,0.029,1000000,0.85,3.408,191.292,63.831,898.966,51.065,12.766,0.0,0.671
163,2019-09-15 19:00:00,3.344,0.01,-6.331,93.483,2.233,0.059,1000000,0.85,3.563,194.049,3.344,898.966,2.676,0.669,0.0,0.675
164,2019-09-15 20:00:00,0.0,0.0,-5.789,93.257,2.43,0.094,1000000,0.85,3.705,196.666,0.0,898.966,0.0,0.0,0.0,0.679
165,2019-09-15 21:00:00,0.0,0.0,-5.392,91.201,2.47,0.124,1000000,0.85,3.735,198.019,0.0,898.966,0.0,0.0,0.0,0.679
166,2019-09-15 22:00:00,0.0,0.0,-5.24,90.896,2.308,0.11,1000000,0.85,3.765,198.685,0.0,898.966,0.0,0.0,0.0,0.68
167,2019-09-15 23:00:00,0.0,0.0,-5.253,91.734,2.254,0.088,1000000,0.85,3.796,198.881,0.0,898.966,0.0,0.0,0.0,0.681
168,2019-09-16 00:00:00,0.0,0.0,-5.327,91.678,2.078,0.088,1000000,0.85,3.773,198.492,0.0,898.966,0.0,0.0,0.0,0.68
169,2019-09-16 01:00:00,0.0,0.0,-4.722,88.531,1.947,0.0,1000000,0.848,3.814,200.539,0.0,898.966,0.0,0.0,0.0,0.681
170,2019-09-16 02:00:00,0.0,0.0,-4.07,84.42,1.942,0.075,1000000,0.85,3.82,202.47,0.0,898.966,0.0,0.0,0.0,0.681
171,2019-09-16 03:00:00,0.0,0.0,-3.279,77.055,1.95,0.099,1000000,0.85,3.699,203.84,0.0,898.966,0.0,0.0,0.0,0.678
172,2019-09-16 04:00:00,0.0,0.0,-2.979,73.934,1.781,0.061,1000000,0.85,3.63,204.161,0.0,898.966,0.0,0.0,0.0,0.676
