time,temp,RH,wind,SW_direct,SW_diffuse,alb,press,missing_type,LW_in,Qs_meas,ppt,snow_h
2021-12-04 03:00:00,-1.69,98.185,0.69,-0.08700000000000001,-0.05800000000000001,,88.9,-,307.665,2.86,0.0,39.83
2021-12-04 04:00:00,-0.44999999999999996,99.625,0.685,-0.264,-0.17600000000000005,,88.775,-,311.96500000000003,4.420000000000001,3.7049999999999983,41.065
2021-12-04 05:00:00,0.08499999999999999,99.94,0.695,-0.072,-0.048,,88.725,-,315.625,12.33,0.0,40.305
2021-12-04 06:00:00,0.2,99.96000000000001,0.67,-0.08700000000000001,-0.05800000000000001,,88.705,-,315.58,26.729999999999997,0.0,39.79
2021-12-04 07:00:00,0.39,100.0,3.7600000000000002,-0.198,-0.132,,88.685,-,315.54999999999995,-88.50999999999999,0.0,39.57
2021-12-04 08:00:00,0.5549999999999999,99.92,3.0050000000000003,0.11699999999999999,0.07800000000000001,,88.705,-,315.645,-99.075,0.0,39.075
2021-12-04 09:00:00,0.7549999999999999,99.67,3.255,3.894,2.596,,88.69,-,315.685,0.8349999999999991,0.0,38.51
2021-12-04 10:00:00,0.98,99.38,5.16,11.04,7.359999999999999,,88.635,-,315.47,103.87,0.0,37.75
2021-12-04 11:00:00,1.475,99.065,3.8850000000000002,27.686999999999998,18.458,,88.53,-,315.76,238.255,0.0,37.09
2021-12-04 12:00:00,1.815,98.595,1.155,54.804,36.536,0.8348478213269104,88.41499999999999,-,324.215,88.6,0.0,36.185
2021-12-04 13:00:00,1.74,99.025,3.175,25.701,17.134,0.8510563791292167,88.39,-,323.91499999999996,5.5,0.0,35.03
2021-12-04 14:00:00,1.585,99.33000000000001,5.24,14.469000000000001,9.646,0.8532034003732116,88.43,-,322.72,103.815,0.0,34.17
2021-12-04 15:00:00,1.21,99.23,3.675,9.477,6.3180000000000005,0.9132636910414689,88.475,-,319.82,29.980000000000004,0.0,33.435
2021-12-04 16:00:00,1.21,98.13,3.025,6.0,4.0,0.9295,88.45,-,317.95500000000004,148.5,0.0,33.085
2021-12-04 17:00:00,1.54,96.965,0.8600000000000001,0.19799999999999998,0.13199999999999998,0.886958041958042,88.45,-,319.25,41.144999999999996,0.0,32.739999999999995
2021-12-04 18:00:00,1.1949999999999998,98.935,0.655,0.045,0.03,0.8444160839160839,88.445,-,318.385,3.2800000000000002,0.0,32.475
2021-12-04 19:00:00,1.365,98.105,0.7549999999999999,-0.10200000000000001,-0.068,0.8018741258741259,88.41,-,314.305,-4.345000000000001,0.0,32.21
2021-12-04 20:00:00,1.285,98.24000000000001,0.93,0.0,0.0,0.7593321678321678,88.39500000000001,-,316.04499999999996,-12.205,0.0,31.995
2021-12-04 21:00:00,1.05,98.715,0.7949999999999999,-0.183,-0.122,0.7167902097902098,88.44,-,317.81,-19.075,0.0,31.63
2021-12-04 22:00:00,0.345,97.46000000000001,1.255,-0.189,-0.126,0.6742482517482518,88.655,-,315.45000000000005,22.595,0.0,31.47
2021-12-04 23:00:00,0.0,99.09,0.655,0.027,0.018,0.6317062937062936,88.655,-,315.755,-230.375,0.0,31.645000000000003
2021-12-05 00:00:00,-0.29500000000000004,99.10499999999999,1.505,0.147,0.098,0.5891643356643357,88.69,-,315.84000000000003,12.17,5.835000000000001,33.59
2021-12-05 01:00:00,-1.415,98.05,1.09,1.4819999999999998,0.988,0.5466223776223775,88.71000000000001,-,313.8,1.875,5.760000000000005,35.510000000000005
2021-12-05 02:00:00,-1.675,98.445,0.575,0.11699999999999999,0.07800000000000001,0.5040804195804196,88.65,-,309.38,-8.42,0.0,34.99
2021-12-05 03:00:00,-1.94,98.41,1.4449999999999998,-0.23399999999999999,-0.15600000000000003,0.4615384615384615,88.6,-,306.475,-11.01,0.0,34.599999999999994
2021-12-05 04:00:00,-2.025,98.50999999999999,0.855,-0.291,-0.194,0.46075830862849115,88.55,-,305.15999999999997,-14.9725,0.0,34.765
2021-12-05 05:00:00,-2.13,98.26,1.33,-0.378,-0.252,0.4599781557185208,88.51,-,304.46,-18.935000000000002,0.0,34.99
2021-12-05 06:00:00,-2.5700000000000003,97.655,0.75,-0.42900000000000005,-0.28600000000000003,0.45919800280855044,88.495,-,302.20500000000004,-22.8975,0.0,33.745
2021-12-05 07:00:00,-2.55,98.03999999999999,0.585,-0.405,-0.27,0.4584178498985801,88.49,-,301.96500000000003,-26.860000000000003,1.0200000000000102,34.085
2021-12-05 08:00:00,-2.42,98.025,2.51,0.405,0.27,0.45763769698860973,88.505,-,302.815,-83.8575,4.364999999999995,35.54
2021-12-05 09:00:00,-1.915,97.74,1.185,7.226999999999999,4.8180000000000005,0.4568575440786394,88.505,-,308.405,-140.855,0.0,33.730000000000004
2021-12-05 10:00:00,-1.96,96.995,2.8600000000000003,12.33,8.22,0.456077391168669,88.49000000000001,-,311.185,-128.8,0.0,33.795
2021-12-05 11:00:00,-1.41,95.905,1.055,17.738999999999997,11.826,0.45529723825869867,88.49000000000001,-,315.355,-94.485,1.6199999999999974,34.335
2021-12-05 12:00:00,-1.4249999999999998,94.03999999999999,0.855,35.1,23.400000000000002,0.4545170853487283,88.46000000000001,-,315.53999999999996,-60.169999999999995,0.0,33.709999999999994
2021-12-05 13:00:00,-0.655,91.61500000000001,1.585,28.436999999999998,18.958,0.45373693243875796,88.42500000000001,-,316.20000000000005,-130.685,0.0,33.545
2021-12-05 14:00:00,-0.9450000000000001,91.705,1.04,20.645999999999997,13.764,0.4529567795287876,88.4,-,316.03999999999996,212.32999999999998,0.0,32.94
2021-12-05 15:00:00,-1.66,93.94,0.9500000000000001,9.017999999999999,6.0120000000000005,0.45217662661881725,88.42500000000001,-,315.78,-297.865,2.1000000000000085,33.64
2021-12-05 16:00:00,-1.7650000000000001,95.32499999999999,0.865,3.909,2.606,0.4513964737088469,88.46000000000001,-,314.90999999999997,-151.8825,7.170000000000002,36.03
2021-12-05 17:00:00,-2.83,96.45500000000001,0.385,0.345,0.22999999999999998,0.45061632079887654,88.495,-,306.265,-5.9,0.0,35.59
2021-12-05 18:00:00,-2.21,97.375,0.32,-0.07200000000000001,-0.04800000000000001,0.4498361678889062,88.525,-,304.265,0.020000000000000018,0.0,33.71
2021-12-05 19:00:00,-1.95,98.015,0.385,-0.156,-0.10400000000000001,0.4490560149789358,88.55000000000001,-,305.415,-0.4849999999999999,3.4949999999999974,34.875
2021-12-05 20:00:00,-2.04,97.365,0.41000000000000003,-0.17400000000000002,-0.11600000000000002,0.44827586206896547,88.58500000000001,-,305.04,0.7200000000000001,0.0,34.555
2021-12-05 21:00:00,-3.615,95.525,0.435,-0.195,-0.13,0.3320259301628806,88.595,-,298.03499999999997,-0.9249999999999998,0.0,34.625
2021-12-05 22:00:00,-5.91,96.44999999999999,0.7050000000000001,-0.492,-0.32800000000000007,0.21577599825679575,88.635,-,286.25,-1.7150000000000003,0.0,34.425
2021-12-05 23:00:00,-6.705,96.33,1.885,-0.6329999999999999,-0.422,0.0995260663507109,88.685,-,280.475,-9.016,0.0,34.269999999999996
2021-12-06 00:00:00,-6.235,97.785,1.83,-0.807,-0.5380000000000001,0.09981392692486608,88.745,-,281.105,-16.317,0.0,34.425
2021-12-06 01:00:00,-4.27,97.465,1.62,-0.46499999999999997,-0.31000000000000005,0.10010178749902128,88.78,-,291.135,-23.618,0.0,33.71
2021-12-06 02:00:00,-3.965,96.97,0.8200000000000001,-0.387,-0.258,0.10038964807317646,88.81,-,294.78999999999996,-30.918999999999997,0.0,33.33
2021-12-06 03:00:00,-3.48,97.25999999999999,0.43,-0.27,-0.18000000000000002,0.10067750864733165,88.86,-,297.845,-38.22,0.0,32.614999999999995
2021-12-06 04:00:00,-3.26,97.78999999999999,0.31,-0.108,-0.072,0.10096536922148683,88.905,-,299.95500000000004,3.9450000000000003,4.635000000000005,34.16
2021-12-06 05:00:00,-3.165,97.985,0.85,-0.111,-0.074,0.10125322979564202,88.96000000000001,-,300.53,1.2650000000000001,1.9050000000000156,34.795
2021-12-06 06:00:00,-3.0700000000000003,97.485,1.9100000000000001,-0.084,-0.05600000000000001,0.10154109036979721,89.025,-,300.875,-109.085,0.0,34.09
2021-12-06 07:00:00,-3.0199999999999996,97.575,1.355,-0.081,-0.054000000000000006,0.10182895094395239,89.095,-,301.245,9.930000000000003,4.469999999999985,35.58
2021-12-06 08:00:00,-2.9050000000000002,97.94,2.315,0.444,0.296,0.10211681151810759,89.17,-,301.895,-23.61,6.015000000000008,37.585
2021-12-06 09:00:00,-2.425,97.32,1.96,2.997,1.9980000000000002,0.10240467209226277,89.245,-,304.295,-60.035,0.0,37.5
2021-12-06 10:00:00,-2.145,96.745,0.78,10.661999999999999,7.1080000000000005,0.10269253266641795,89.325,-,307.81500000000005,-95.97,7.484999999999992,39.995
2021-12-06 11:00:00,-1.675,93.57,0.55,16.416,10.944,0.10298039324057313,89.36,-,313.41999999999996,-4.615,0.0,40.230000000000004
2021-12-06 12:00:00,-1.4300000000000002,93.74000000000001,0.575,20.852999999999998,13.902,0.10326825381472833,89.36,-,315.45500000000004,0.53,0.0,40.04
2021-12-06 13:00:00,-1.1800000000000002,92.28999999999999,0.53,21.825,14.55,0.10355611438888351,89.375,-,315.925,1.305,0.0,39.945
2021-12-06 14:00:00,-1.305,91.195,0.61,16.929,11.286000000000001,0.1038439749630387,89.39,-,315.98,0.030000000000000027,0.0,39.85
2021-12-06 15:00:00,-1.815,91.24000000000001,0.56,9.48,6.32,0.10413183553719389,89.38,-,315.7,1.335,0.0,39.67
2021-12-06 16:00:00,-4.994999999999999,93.60499999999999,0.43,3.8760000000000003,2.5840000000000005,0.10441969611134908,89.4,-,302.385,25.945,0.0,39.175
2021-12-06 17:00:00,-4.645,96.86500000000001,0.405,-0.066,-0.044000000000000004,0.10470755668550426,89.445,-,292.5,3.215,0.0,39.43
2021-12-06 18:00:00,-4.865,94.725,0.4,0.243,0.16200000000000003,0.10499541725965944,89.425,-,290.755,10.870000000000001,0.0,39.099999999999994
2021-12-06 19:00:00,-4.995,86.36500000000001,1.0150000000000001,-0.37799999999999995,-0.25199999999999995,0.10528327783381464,89.33,-,286.405,-40.62,0.0,38.995000000000005
2021-12-06 20:00:00,-2.49,71.34,2.31,-1.005,-0.67,0.10557113840796982,89.26,-,295.78,-83.46000000000001,0.0,39.019999999999996
2021-12-06 21:00:00,-5.415,89.815,0.75,0.219,0.146,0.105858998982125,89.35,-,289.9,-72.31,0.0,38.74
2021-12-06 22:00:00,-5.055,91.13499999999999,0.73,-0.342,-0.22800000000000004,0.1061468595562802,89.31,-,287.735,11.11,0.0,38.614999999999995
2021-12-06 23:00:00,-4.675000000000001,91.185,0.5349999999999999,-0.23399999999999999,-0.15600000000000003,0.10643472013043538,89.185,-,290.08500000000004,-5.1899999999999995,0.0,38.394999999999996
2021-12-07 00:00:00,-4.21,90.15,0.55,-0.258,-0.17200000000000001,0.10672258070459056,89.19,-,291.99,-4.17,0.0,38.22
2021-12-07 01:00:00,-4.035,90.465,0.5349999999999999,-0.216,-0.144,0.10701044127874575,89.21000000000001,-,294.09000000000003,-0.4650000000000001,0.0,37.709999999999994
2021-12-07 02:00:00,-3.955,91.53,0.62,-0.23099999999999998,-0.15400000000000003,0.10729830185290094,89.245,-,295.03499999999997,-0.355,0.0,37.29
2021-12-07 03:00:00,-4.03,95.63,0.39,-0.096,-0.064,0.10758616242705613,89.32,-,296.36,1.0899999999999999,2.400000000000013,38.09
2021-12-07 04:00:00,-3.91,96.34,0.375,-0.069,-0.046000000000000006,0.10787402300121131,89.35,-,297.15,1.43,9.944999999999993,41.405
2021-12-07 05:00:00,-3.405,96.705,0.6000000000000001,-0.189,-0.126,0.10816188357536649,89.36,-,298.69,3.1799999999999997,0.0,40.91
2021-12-07 06:00:00,-2.86,97.565,0.8200000000000001,-0.216,-0.144,0.10844974414952169,89.36500000000001,-,301.21500000000003,2.4050000000000002,1.980000000000011,41.57
2021-12-07 07:00:00,-2.415,98.515,0.87,-0.159,-0.10600000000000001,0.10873760472367687,89.37,-,303.7,1.6199999999999999,1.019999999999989,41.91
2021-12-07 08:00:00,-1.92,98.55000000000001,1.025,0.291,0.194,0.10902546529783205,89.38,-,306.08500000000004,3.4749999999999996,0.0,41.89
2021-12-07 09:00:00,-1.665,98.68,1.245,2.4,1.6,0.10931332587198725,89.41499999999999,-,308.04499999999996,-4.3100000000000005,0.0,42.005
2021-12-07 10:00:00,-1.135,97.735,1.185,8.931,5.954000000000001,0.10960118644614243,89.475,-,312.11,8.64,0.0,42.185
2021-12-07 11:00:00,-0.75,95.02000000000001,0.605,16.41,10.940000000000001,0.10988904702029761,89.495,-,315.62,0.6700000000000002,0.0,40.510000000000005
2021-12-07 12:00:00,-3.095,93.50999999999999,0.48,13.509,9.006,0.11017690759445281,89.44,-,312.505,-2.0999999999999996,0.0,40.75
2021-12-07 13:00:00,-4.609999999999999,95.84,0.4,9.201,6.134,0.110464768168608,89.35499999999999,-,300.44,13.555,0.0,40.465
2021-12-07 14:00:00,-4.29,94.15,0.575,6.426,4.284000000000001,0.11075262874276318,89.225,-,293.935,45.300000000000004,0.0,39.955
2021-12-07 15:00:00,-3.295,86.82,0.73,4.71,3.14,0.11104048931691836,89.10499999999999,-,294.92499999999995,16.275000000000002,0.0,39.695
2021-12-07 16:00:00,-3.13,85.945,0.65,2.202,1.468,0.11132834989107356,88.99000000000001,-,294.395,39.875,4.875,41.32
2021-12-07 17:00:00,-4.34,92.555,0.6200000000000001,0.15,0.1,0.11161621046522874,88.91499999999999,-,291.21500000000003,-7.92,0.0,41.400000000000006
2021-12-07 18:00:00,-3.235,90.985,0.62,-0.705,-0.47000000000000003,0.11190407103938392,88.78,-,291.395,-18.625,0.0,41.34
2021-12-07 19:00:00,-1.96,85.9,0.84,-0.6839999999999999,-0.45599999999999996,0.1121919316135391,88.74,-,296.47,-12.11,0.0,41.33
2021-12-07 20:00:00,1.3249999999999997,59.995000000000005,3.04,-1.8780000000000001,-1.2520000000000002,0.1124797921876943,88.68,-,304.645,-117.41,0.0,41.010000000000005
2021-12-07 21:00:00,4.625,44.15,3.42,-5.244,-3.4960000000000004,0.11276765276184948,88.59,-,314.185,-108.86500000000001,0.0,40.825
2021-12-07 22:00:00,5.24,41.765,4.34,-8.049,-5.366,0.11305551333600466,88.505,-,315.495,-69.305,0.0,40.315
2021-12-07 23:00:00,4.425000000000001,47.480000000000004,7.66,-3.6629999999999994,-2.442,0.11334337391015986,88.515,-,314.715,-107.47,0.0,39.815
2021-12-08 00:00:00,3.37,56.025,7.715,-0.015,-0.010000000000000002,0.11363123448431504,88.595,-,314.93,-89.315,0.0,38.905
2021-12-08 01:00:00,2.7800000000000002,57.905,9.024999999999999,-0.003,-0.002,0.11391909505847023,88.55000000000001,-,312.795,-109.475,0.0,35.225
2021-12-08 02:00:00,2.935,52.739999999999995,8.075,-0.213,-0.142,0.11420695563262542,88.49000000000001,-,304.175,-104.005,0.0,32.41
2021-12-08 03:00:00,3.11,50.095,7.445,-0.387,-0.258,0.1144948162067806,88.465,-,297.58000000000004,-107.195,0.0,31.64
2021-12-08 04:00:00,3.49,50.69,7.74,-0.405,-0.27,0.11478267678093579,88.38499999999999,-,301.895,-117.85499999999999,0.0,30.82
2021-12-08 05:00:00,3.325,55.295,5.99,-0.348,-0.23199999999999998,0.11507053735509097,88.32,-,307.295,-104.86,0.0,30.479999999999997
2021-12-08 06:00:00,3.845,54.435,5.279999999999999,-0.45299999999999996,-0.30200000000000005,0.11535839792924617,88.21000000000001,-,299.79,-60.614999999999995,0.0,30.53
2021-12-08 07:00:00,3.92,54.425,4.300000000000001,-0.441,-0.294,0.11564625850340135,88.155,-,309.16499999999996,-61.974999999999994,0.0,30.810000000000002
2021-12-08 08:00:00,3.115,58.845,3.75,0.447,0.298,0.1331168831168831,88.125,-,311.625,-35.055,0.0,30.814999999999998
2021-12-08 09:00:00,0.5750000000000001,85.57,1.095,4.2509999999999994,2.834,0.15058750773036486,88.17,-,307.99,17.424999999999997,0.0,30.685000000000002
2021-12-08 10:00:00,-0.11000000000000001,93.70500000000001,1.6649999999999998,5.802,3.8680000000000003,0.16805813234384662,88.25999999999999,-,314.53,0.15500000000000025,0.0,29.965
2021-12-08 11:00:00,-0.78,95.445,0.625,8.796,5.864000000000001,0.18552875695732837,88.19,-,314.27,5.98,0.0,29.314999999999998
2021-12-08 12:00:00,-1.0899999999999999,96.925,0.5349999999999999,10.505999999999998,7.004,0.20299938157081013,88.13,-,313.925,1.89,0.0,29.135
2021-12-08 13:00:00,-0.885,96.8,0.6499999999999999,21.279,14.186000000000002,0.22047000618429188,88.07,-,315.555,0.85,2.5199999999999996,29.975
2021-12-08 14:00:00,-1.025,96.675,0.5800000000000001,12.804,8.536,0.23794063079777364,88.08500000000001,-,315.78999999999996,2.5149999999999997,1.079999999999998,30.335
2021-12-08 15:00:00,-1.28,96.47,0.55,5.571,3.7140000000000004,0.2554112554112554,88.1,-,315.29999999999995,3.2800000000000002,2.5500000000000043,31.185000000000002
2021-12-08 16:00:00,-1.41,97.275,0.43,1.452,0.968,0.2728818800247371,88.14,-,311.975,1.69,9.20999999999998,34.254999999999995
2021-12-08 17:00:00,-1.4449999999999998,97.66499999999999,0.36,0.0,0.0,0.29035250463821893,88.15,-,309.505,0.14,8.41500000000002,37.06
2021-12-08 18:00:00,-1.4849999999999999,97.92500000000001,0.44999999999999996,-0.042,-0.028000000000000004,0.30782312925170063,88.16499999999999,-,308.73,1.7600000000000002,4.22999999999999,38.47
2021-12-08 19:00:00,-1.5,98.07,0.48,-0.051,-0.033999999999999996,0.32529375386518244,88.195,-,308.565,0.885,2.2800000000000153,39.230000000000004
2021-12-08 20:00:00,-1.5,98.15,0.485,-0.039,-0.026000000000000002,0.34276437847866414,88.205,-,308.55499999999995,1.17,3.0299999999999727,40.239999999999995
2021-12-08 21:00:00,-1.5,98.105,0.6,-0.048,-0.032,0.36023500309214596,88.235,-,308.57,1.55,0.0,40.525
2021-12-08 22:00:00,-1.49,98.16499999999999,0.71,-0.039,-0.026000000000000002,0.37770562770562766,88.245,-,308.68,1.055,5.474999999999987,42.349999999999994
2021-12-08 23:00:00,-1.525,98.16,0.71,-0.033,-0.022000000000000002,0.39517625231910947,88.275,-,308.615,1.885,1.695000000000036,42.915000000000006
2021-12-09 00:00:00,-1.5950000000000002,98.14500000000001,0.74,-0.027,-0.018,0.41264687693259117,88.305,-,308.355,0.17500000000000004,6.074999999999974,44.94
2021-12-09 01:00:00,-1.58,98.32,0.77,-0.056999999999999995,-0.038000000000000006,0.430117501546073,88.315,-,308.27,0.61,4.845000000000006,46.555
2021-12-09 02:00:00,-1.5750000000000002,98.36,1.15,-0.048,-0.032,0.4475881261595547,88.33,-,308.405,0.020000000000000018,3.2250000000000085,47.63
2021-12-09 03:00:00,-1.7149999999999999,98.405,1.135,-0.009,-0.006,0.4650587507730365,88.38,-,307.925,1.105,9.644999999999989,50.845
2021-12-09 04:00:00,-1.7850000000000001,98.345,1.3050000000000002,-0.051,-0.033999999999999996,0.4825293753865182,88.425,-,307.58,-0.39499999999999996,12.255000000000003,54.93
2021-12-09 05:00:00,-1.8450000000000002,98.47,1.105,-0.018000000000000002,-0.012000000000000002,0.49999999999999994,88.47,-,307.28499999999997,-0.43,9.029999999999994,57.94
2021-12-09 06:00:00,-1.8599999999999999,98.6,1.29,-0.03,-0.020000000000000004,0.5147080702218402,88.515,-,307.125,2.295,10.140000000000008,61.32
2021-12-09 07:00:00,-1.9249999999999998,98.565,1.27,-0.024,-0.016,0.5294161404436803,88.6,-,306.95500000000004,-0.32000000000000006,17.085,67.015
2021-12-09 08:00:00,-2.065,98.41499999999999,1.1,0.33,0.22000000000000003,0.5441242106655205,88.665,-,306.505,1.8650000000000002,4.679999999999964,68.57499999999999
2021-12-09 09:00:00,-2.17,98.37,1.0950000000000002,2.3129999999999997,1.5419999999999998,0.5588322808873607,88.72,-,306.74,1.355,0.0,68.78999999999999
2021-12-09 10:00:00,-2.08,98.03999999999999,0.8300000000000001,6.5489999999999995,4.366,0.5735403511092009,88.78,-,309.58,1.41,0.0,68.97
2021-12-09 11:00:00,-1.705,97.205,1.2349999999999999,14.133,9.422,0.588248421331041,88.83500000000001,-,314.45,-0.30500000000000005,0.0,68.08500000000001
2021-12-09 12:00:00,-1.56,96.17,1.055,14.297999999999998,9.532,0.6029564915528812,88.82499999999999,-,315.84000000000003,-0.645,0.0,67.96000000000001
2021-12-09 13:00:00,-1.295,95.03,0.7050000000000001,13.218,8.812000000000001,0.6176645617747214,88.82499999999999,-,315.875,-1.51,0.0,67.705
2021-12-09 14:00:00,-1.275,93.65,1.0899999999999999,13.322999999999999,8.882,0.6323726319965616,88.815,-,315.88,-3.04,0.0,67.26499999999999
2021-12-09 15:00:00,-1.475,92.025,0.72,8.318999999999999,5.546,0.6470807022184017,88.825,-,315.835,-0.675,0.0,66.36
2021-12-09 16:00:00,-1.73,91.035,0.525,4.098,2.732,0.6617887724402419,88.86500000000001,-,313.205,-4.115,0.0,65.67
2021-12-09 17:00:00,-4.425,91.67,0.49,0.837,0.558,0.6764968426620821,88.86,-,298.625,12.245,0.0,64.82
2021-12-09 18:00:00,-5.335,95.6,0.4,-0.021,-0.014000000000000002,0.6912049128839223,88.905,-,288.275,5.435,0.0,64.445
2021-12-09 19:00:00,-4.845,96.695,0.355,-0.192,-0.128,0.7059129831057624,88.93,-,289.135,10.190000000000001,0.0,64.565
2021-12-09 20:00:00,-4.705,95.165,0.355,0.261,0.17400000000000002,0.7206210533276026,88.92,-,290.85,21.82,0.0,64.69999999999999
2021-12-09 21:00:00,-7.255000000000001,94.895,0.445,0.5640000000000001,0.37600000000000006,0.7353291235494428,88.88,-,280.595,-3.8350000000000004,0.0,65.02000000000001
2021-12-09 22:00:00,-8.035,94.64500000000001,0.53,-0.282,-0.188,0.7500371937712831,88.83,-,272.02,19.314999999999998,0.0,65.22
2021-12-09 23:00:00,-6.1,88.055,1.14,-1.029,-0.686,0.7647452639931231,88.775,-,278.355,-31.919999999999998,0.0,65.15
2021-12-10 00:00:00,-2.9450000000000003,68.02,3.115,-1.3410000000000002,-0.8940000000000001,0.7794533342149634,88.64,-,291.66999999999996,-112.11500000000001,0.0,65.36500000000001
2021-12-10 01:00:00,-2.395,63.485,5.035,-3.3329999999999997,-2.222,0.7941614044368035,88.435,-,295.62,-87.1,0.0,63.92
2021-12-10 02:00:00,-1.4649999999999999,56.475,4.744999999999999,-4.839,-3.226000000000001,0.8088694746586438,88.28,-,297.615,-105.095,0.0,62.575
2021-12-10 03:00:00,-0.45,50.94,4.08,-5.5680000000000005,-3.7120000000000006,0.8235775448804838,88.125,-,297.99,-76.005,0.0,62.425
2021-12-10 04:00:00,0.7050000000000001,43.254999999999995,4.79,-5.234999999999999,-3.49,0.8382856151023241,87.95,-,294.44,-63.67,0.0,62.19
2021-12-10 05:00:00,-0.15999999999999992,50.135000000000005,2.99,-3.63,-2.42,0.8529936853241642,87.885,-,280.57,-86.86,0.0,62.065
2021-12-10 06:00:00,1.0699999999999998,40.33,4.455,-1.458,-0.9720000000000001,0.8677017555460045,87.785,-,285.235,208.755,0.0,61.870000000000005
2021-12-10 07:00:00,1.67,39.019999999999996,5.76,-1.056,-0.7040000000000002,0.8824098257678445,87.785,-,291.635,-114.21000000000001,0.0,61.59
2021-12-10 08:00:00,0.595,47.895,7.609999999999999,1.515,1.01,0.8971178959896848,87.78,-,294.155,-109.58500000000001,0.0,60.769999999999996
2021-12-10 09:00:00,-0.7050000000000001,60.76,8.52,12.963,8.642000000000001,0.911825966211525,87.82499999999999,-,297.33500000000004,-148.64499999999998,2.115000000000016,61.475
2021-12-10 10:00:00,-0.725,61.635,7.95,25.445999999999998,16.964,0.8890591841546805,87.86,-,298.53999999999996,-93.715,0.0,61.6
2021-12-10 11:00:00,-0.86,65.53,7.4350000000000005,52.898999999999994,35.266,0.8780695287245506,87.82499999999999,-,298.82,-58.870000000000005,0.0,60.519999999999996
2021-12-10 12:00:00,-0.010000000000000002,59.08,5.785,48.402,32.268,0.8810586339407462,87.75999999999999,-,300.74,-54.375,0.0,60.34
2021-12-10 13:00:00,-0.21,65.31,4.04,48.17399999999999,32.116,0.8816166396811559,87.775,-,302.67,-25.060000000000002,0.0,59.9
2021-12-10 14:00:00,-0.42500000000000004,70.38499999999999,3.585,48.824999999999996,32.550000000000004,0.8750844854070662,87.77000000000001,-,302.26,-30.16,0.0,59.95
2021-12-10 15:00:00,-1.81,91.9,0.5549999999999999,23.058,15.372,0.9220660941972418,87.84,-,308.635,-12.53,0.0,59.705
2021-12-10 16:00:00,-1.9,94.565,0.395,2.124,1.4160000000000001,0.924501528753578,87.915,-,308.20000000000005,0.13499999999999998,0.0,59.43
2021-12-10 17:00:00,-1.9849999999999999,95.74000000000001,0.44999999999999996,0.027,0.018,0.9269369633099143,87.995,-,306.635,0.635,4.079999999999998,60.79
