Date,Hour,Temperature,Precipitation,RH,Wind_direction,Wind_speed
2022/06/22,01:00,-3.1,0.0,60,308,5.4
2022/06/22,02:00,-3.1,0.0,57,318,5.1
2022/06/22,03:00,-3.3,0.0,49,310,4.5
2022/06/22,04:00,-4.2,0.0,49,242,0.6
2022/06/22,05:00,-4.8,0.0,52,111,0.0
2022/06/22,06:00,-4.9,0.0,60,48,0.0
2022/06/22,07:00,-5.9,0.0,61,342,1.0
2022/06/22,08:00,-4.6,0.0,72,332,1.8
2022/06/22,09:00,-1.2,0.0,62,201,2.0
2022/06/22,10:00,1.3,0.0,45,201,1.4
2022/06/22,11:00,3.2,0.0,38,114,2.4
2022/06/22,12:00,4.8,0.0,31,35,2.8
2022/06/22,13:00,6.0,0.0,35,4,5.7
2022/06/22,14:00,6.4,0.0,34,321,4.4
2022/06/22,15:00,6.5,0.0,34,291,5.4
2022/06/22,16:00,6.3,0.0,34,315,5.6
2022/06/22,17:00,5.7,0.0,34,321,5.1
2022/06/22,18:00,4.4,0.0,43,271,5.0
2022/06/22,19:00,1.2,0.0,63,262,3.2
2022/06/22,20:00,-0.4,0.0,79,275,3.7
2022/06/22,21:00,-1.2,0.0,86,276,2.3
2022/06/22,22:00,-1.6,0.0,85,290,2.6
2022/06/22,23:00,-2.3,0.0,89,299,3.0
2022/06/23,00:00,-3.5,0.0,98,303,3.3
2022/06/23,01:00,-4.6,0.0,96,317,1.8
2022/06/23,02:00,-3.8,0.0,87,276,1.4
2022/06/23,03:00,-4.4,0.0,97,297,0.1
2022/06/23,04:00,-5.6,0.0,87,329,1.9
2022/06/23,05:00,-5.7,0.0,74,310,0.0
2022/06/23,06:00,-5.1,0.0,64,290,0.6
2022/06/23,07:00,-5.8,0.0,68,328,0.1
2022/06/23,08:00,-5.2,0.0,90,342,1.3
2022/06/23,09:00,-0.7,0.0,59,153,1.7
2022/06/23,10:00,0.6,0.0,47,101,3.1
2022/06/23,11:00,1.3,0.0,42,14,5.8
2022/06/23,12:00,4.5,0.0,32,3,6.5
2022/06/23,13:00,4.7,0.0,38,12,6.1
2022/06/23,14:00,5.2,0.0,37,12,5.6
2022/06/23,15:00,5.4,0.0,42,16,7.2
2022/06/23,16:00,4.9,0.0,52,359,6.6
2022/06/23,17:00,5.2,0.0,45,343,6.9
2022/06/23,18:00,3.4,0.0,51,351,4.4
2022/06/23,19:00,0.1,0.0,66,306,4.6
2022/06/23,20:00,-1.3,0.0,66,308,4.6
2022/06/23,21:00,-2.4,0.0,73,320,3.9
2022/06/23,22:00,-3.6,0.0,79,324,4.1
2022/06/23,23:00,-4.5,0.0,89,319,1.2
2022/06/24,00:00,-4.3,0.0,89,314,2.2
2022/06/24,01:00,-4.7,0.0,87,297,1.2
2022/06/24,02:00,-5.5,0.0,88,233,1.2
2022/06/24,03:00,-4.7,0.0,97,143,0.0
2022/06/24,04:00,-4.3,0.0,93,188,1.1
2022/06/24,05:00,-4.7,0.0,94,235,1.2
2022/06/24,06:00,-5.1,0.0,92,237,0.0
2022/06/24,07:00,-5.8,0.0,97,270,0.7
2022/06/24,08:00,-5.2,0.0,100,188,0.0
2022/06/24,09:00,-2.0,0.0,80,101,1.0
2022/06/24,10:00,0.8,0.0,56,11,5.4
2022/06/24,11:00,1.8,0.0,43,4,4.1
2022/06/24,12:00,3.0,0.0,34,354,5.7
2022/06/24,13:00,3.9,0.0,29,352,6.2
2022/06/24,14:00,4.2,0.0,24,13,5.1
2022/06/24,15:00,4.8,0.0,29,7,4.8
2022/06/24,16:00,4.8,0.0,33,17,4.4
2022/06/24,17:00,4.2,0.0,40,12,7.0
2022/06/24,18:00,3.0,0.0,43,1,6.7
2022/06/24,19:00,0.9,0.0,52,329,5.5
2022/06/24,20:00,-0.6,0.0,57,330,5.8
2022/06/24,21:00,-1.8,0.0,55,328,4.9
2022/06/24,22:00,-2.0,0.0,49,347,5.7
2022/06/24,23:00,-2.3,0.0,51,342,4.4
2022/06/25,00:00,-2.2,0.0,53,335,5.8
2022/06/25,01:00,-2.3,0.0,56,339,3.4
2022/06/25,02:00,-3.9,0.0,67,299,1.0
2022/06/25,03:00,-4.1,0.0,69,322,3.8
2022/06/25,04:00,-3.8,0.0,65,161,1.1
2022/06/25,05:00,-4.1,0.0,63,182,0.0
2022/06/25,06:00,-3.8,0.0,63,127,1.3
2022/06/25,07:00,-3.8,0.0,66,86,1.6
2022/06/25,08:00,-3.1,0.0,58,48,6.1
2022/06/25,09:00,-1.3,0.0,48,47,5.2
2022/06/25,10:00,0.2,0.0,43,34,6.6
2022/06/25,11:00,1.7,0.0,41,27,4.6
2022/06/25,12:00,2.9,0.0,38,8,6.2
2022/06/25,13:00,3.3,0.0,38,354,5.9
2022/06/25,14:00,3.0,0.0,41,359,5.6
2022/06/25,15:00,2.7,0.0,44,357,5.0
2022/06/25,16:00,2.6,0.0,46,20,4.4
2022/06/25,17:00,2.6,0.0,48,26,5.0
2022/06/25,18:00,1.8,0.0,52,21,5.9
2022/06/25,19:00,0.5,0.0,60,29,5.4
2022/06/25,20:00,-0.6,0.0,78,26,5.6
2022/06/25,21:00,-0.8,0.0,74,22,6.0
2022/06/25,22:00,-2.3,0.0,69,105,0.4
2022/06/25,23:00,-3.6,0.0,75,97,0.7
2022/06/26,00:00,-3.6,0.0,69,243,0.9
2022/06/26,01:00,-4.0,0.0,73,194,0.2
2022/06/26,02:00,-3.7,0.0,66,276,0.0
2022/06/26,03:00,-4.2,0.0,67,193,0.2
2022/06/26,04:00,-4.5,0.0,69,321,0.0
2022/06/26,05:00,-4.1,0.0,71,19,1.0
2022/06/26,06:00,-3.2,0.0,68,358,2.7
2022/06/26,07:00,-4.4,0.0,73,71,0.0
2022/06/26,08:00,-4.5,0.0,74,198,0.9
2022/06/26,09:00,-1.1,0.0,60,129,0.2
2022/06/26,10:00,1.7,0.0,52,92,1.7
2022/06/26,11:00,3.5,0.0,42,135,1.2
2022/06/26,12:00,4.3,0.0,39,15,4.2
2022/06/26,13:00,4.9,0.0,36,13,5.7
2022/06/26,14:00,5.6,0.0,28,17,5.6
2022/06/26,15:00,5.7,0.0,23,15,5.7
2022/06/26,16:00,5.7,0.0,24,20,4.3
2022/06/26,17:00,5.3,0.0,25,21,4.9
2022/06/26,18:00,4.2,0.0,37,349,4.3
2022/06/26,19:00,1.3,0.0,50,348,5.4
2022/06/26,20:00,-0.5,0.0,57,328,5.7
2022/06/26,21:00,-1.4,0.0,49,329,6.1
2022/06/26,22:00,-1.9,0.0,49,336,3.0
2022/06/26,23:00,-3.8,0.0,58,340,0.2
2022/06/27,00:00,-4.7,0.0,65,327,1.2
2022/06/27,01:00,-5.9,0.0,62,334,2.3
2022/06/27,02:00,-7.0,0.0,65,328,1.8
2022/06/27,03:00,-7.4,0.0,60,16,0.3
2022/06/27,04:00,-7.1,0.0,49,346,0.7
2022/06/27,05:00,-7.7,0.0,52,333,1.4
2022/06/27,06:00,-7.7,0.0,40,194,0.0
2022/06/27,07:00,-7.0,0.0,37,238,0.5
2022/06/27,08:00,-7.6,0.0,46,176,0.0
2022/06/27,09:00,-3.2,0.0,44,76,0.6
2022/06/27,10:00,0.0,0.0,35,122,2.0
2022/06/27,11:00,2.1,0.0,24,76,1.7
2022/06/27,12:00,4.7,0.0,14,257,1.1
2022/06/27,13:00,6.4,0.0,12,321,1.8
2022/06/27,14:00,7.2,0.0,13,13,3.4
2022/06/27,15:00,7.7,0.0,11,307,1.7
2022/06/27,16:00,7.9,0.0,12,13,3.2
2022/06/27,17:00,7.6,0.0,12,266,3.7
2022/06/27,18:00,6.0,0.0,16,258,4.2
2022/06/27,19:00,2.7,0.0,22,273,4.4
2022/06/27,20:00,1.0,0.0,25,268,3.4
2022/06/27,21:00,1.0,0.0,23,269,1.2
2022/06/27,22:00,-2.7,0.0,37,348,1.3
2022/06/27,23:00,-2.8,0.0,48,347,3.5
2022/06/28,00:00,-3.3,0.0,44,339,2.2
2022/06/28,01:00,S/D,S/D,S/D,S/D,S/D
2022/06/28,02:00,-4.5,0.0,44,345,2.7
2022/06/28,03:00,-4.7,0.0,45,292,0.1
2022/06/28,04:00,-5.0,0.0,53,345,2.3
2022/06/28,05:00,-5.7,0.0,44,333,1.4
2022/06/28,06:00,-5.8,0.0,49,345,3.2
2022/06/28,07:00,-4.9,0.0,49,344,3.2
2022/06/28,08:00,-4.0,0.0,37,99,0.1
2022/06/28,09:00,0.3,0.0,42,118,0.6
2022/06/28,10:00,3.2,0.0,30,40,1.4
2022/06/28,11:00,5.9,0.0,17,82,1.2
2022/06/28,12:00,7.8,0.0,13,23,4.6
2022/06/28,13:00,8.7,0.0,15,11,5.7
2022/06/28,14:00,8.7,0.0,16,17,5.5
2022/06/28,15:00,8.9,0.0,18,8,7.0
2022/06/28,16:00,8.8,0.0,18,358,6.1
2022/06/28,17:00,7.8,0.0,24,6,4.2
2022/06/28,18:00,6.5,0.0,33,355,4.4
2022/06/28,19:00,3.3,0.0,30,292,0.9
2022/06/28,20:00,0.6,0.0,33,355,1.1
2022/06/28,21:00,0.2,0.0,35,325,2.5
2022/06/28,22:00,-1.7,0.0,42,344,2.4
2022/06/28,23:00,-2.5,0.0,51,347,2.5
2022/06/29,00:00,-2.8,0.0,50,337,1.6
2022/06/29,01:00,-3.5,0.0,54,349,2.8
2022/06/29,02:00,-3.7,0.0,54,342,2.5
2022/06/29,03:00,-3.2,0.0,49,349,2.9
2022/06/29,04:00,-2.4,0.0,42,350,2.9
2022/06/29,05:00,-4.1,0.0,49,344,1.4
2022/06/29,06:00,-4.1,0.0,48,303,0.5
2022/06/29,07:00,-5.1,0.0,59,250,0.0
2022/06/29,08:00,-3.6,0.0,65,285,0.0
2022/06/29,09:00,0.8,0.0,54,114,1.0
2022/06/29,10:00,3.0,0.0,48,41,1.0
2022/06/29,11:00,5.0,0.0,31,17,1.4
2022/06/29,12:00,6.3,0.0,21,13,2.9
2022/06/29,13:00,7.2,0.0,18,28,2.3
2022/06/29,14:00,7.9,0.0,17,18,3.5
2022/06/29,15:00,8.1,0.0,15,22,3.3
2022/06/29,16:00,8.5,0.0,18,13,3.3
2022/06/29,17:00,8.2,0.0,20,266,2.9
2022/06/29,18:00,7.1,0.0,22,256,5.3
2022/06/29,19:00,3.5,0.0,29,294,4.2
2022/06/29,20:00,0.2,0.0,37,294,3.6
2022/06/29,21:00,-0.5,0.0,37,336,0.8
2022/06/29,22:00,-1.2,0.0,41,353,2.7
2022/06/29,23:00,-1.4,0.0,43,333,1.6
2022/06/30,00:00,-0.8,0.0,37,236,0.0
2022/06/30,01:00,-2.3,0.0,49,298,0.3
2022/06/30,02:00,-3.0,0.0,65,339,2.9
2022/06/30,03:00,-3.3,0.0,55,336,2.3
2022/06/30,04:00,-3.8,0.0,57,182,0.0
2022/06/30,05:00,-4.3,0.0,62,340,0.9
2022/06/30,06:00,-4.8,0.0,65,296,0.0
2022/06/30,07:00,-5.1,0.0,73,67,0.0
2022/06/30,08:00,-3.2,0.0,70,45,0.0
2022/06/30,09:00,0.8,0.0,54,114,0.7
2022/06/30,10:00,3.5,0.0,39,39,0.8
2022/06/30,11:00,5.6,0.0,28,124,2.8
2022/06/30,12:00,6.9,0.0,21,99,2.4
2022/06/30,13:00,7.9,0.0,19,156,2.1
2022/06/30,14:00,8.5,0.0,16,92,2.8
2022/06/30,15:00,8.9,0.0,15,46,3.8
2022/06/30,16:00,8.5,0.0,24,8,5.4
2022/06/30,17:00,7.5,0.0,26,352,5.2
2022/06/30,18:00,5.9,0.0,31,339,8.2
2022/06/30,19:00,4.3,0.0,39,322,4.1
2022/06/30,20:00,3.0,0.0,41,330,2.8
2022/06/30,21:00,2.2,0.0,41,187,0.9
2022/06/30,22:00,0.0,0.0,51,300,1.7
2022/06/30,23:00,-1.3,0.0,58,331,2.3
2022/07/01,00:00,-1.6,0.0,62,334,2.4
2022/07/01,01:00,-2.7,0.0,62,286,1.2
2022/07/01,02:00,-2.8,0.0,60,266,0.0
2022/07/01,03:00,-2.2,0.0,56,187,0.7
2022/07/01,04:00,-2.0,0.0,52,200,0.1
2022/07/01,05:00,-4.1,0.0,66,336,2.6
2022/07/01,06:00,-4.2,0.0,73,336,1.9
2022/07/01,07:00,-5.2,0.0,73,354,2.1
2022/07/01,08:00,-3.4,0.0,70,8,0.0
2022/07/01,09:00,1.2,0.0,58,63,0.7
2022/07/01,10:00,3.3,0.0,42,50,1.4
2022/07/01,11:00,4.9,0.0,32,26,1.8
2022/07/01,12:00,6.0,0.0,18,344,1.6
2022/07/01,13:00,7.5,0.0,19,141,0.8
2022/07/01,14:00,8.2,0.0,19,108,1.9
2022/07/01,15:00,8.9,0.0,19,360,1.7
2022/07/01,16:00,8.8,0.0,21,23,2.2
2022/07/01,17:00,9.1,0.0,19,219,5.1
2022/07/01,18:00,8.0,0.0,25,302,4.0
2022/07/01,19:00,5.2,0.0,36,291,2.1
2022/07/01,20:00,1.6,0.0,45,302,3.9
2022/07/01,21:00,0.4,0.0,48,200,1.3
2022/07/01,22:00,0.5,0.0,49,290,0.0
2022/07/01,23:00,-0.9,0.0,55,258,0.0
2022/07/02,00:00,-2.3,0.0,81,336,2.3
2022/07/02,01:00,-2.6,0.0,79,323,1.1
2022/07/02,02:00,-3.2,0.0,81,252,1.0
2022/07/02,03:00,-2.5,0.0,69,196,0.0
2022/07/02,04:00,-3.9,0.0,85,350,0.0
2022/07/02,05:00,-4.7,0.0,86,335,1.1
2022/07/02,06:00,-4.5,0.0,82,296,0.0
2022/07/02,07:00,-4.5,0.0,82,334,2.1
2022/07/02,08:00,-3.4,0.0,71,20,0.3
2022/07/02,09:00,0.8,0.0,58,7,4.0
2022/07/02,10:00,3.2,0.0,36,12,4.0
2022/07/02,11:00,4.4,0.0,28,2,4.1
2022/07/02,12:00,5.3,0.0,25,19,3.6
2022/07/02,13:00,6.0,0.0,23,357,5.4
2022/07/02,14:00,6.6,0.0,17,348,5.5
2022/07/02,15:00,6.7,0.0,16,354,5.6
2022/07/02,16:00,6.2,0.0,17,359,5.1
2022/07/02,17:00,5.5,0.0,21,4,4.8
2022/07/02,18:00,4.9,0.0,25,27,4.3
2022/07/02,19:00,2.4,0.0,32,332,4.9
2022/07/02,20:00,-1.1,0.0,42,278,3.0
2022/07/02,21:00,-1.7,0.0,38,313,1.1
2022/07/02,22:00,-3.5,0.0,45,331,2.6
2022/07/02,23:00,-4.1,0.0,50,357,3.0
2022/07/03,00:00,-2.6,0.0,45,350,2.2
2022/07/03,01:00,-2.3,0.0,33,355,2.7
2022/07/03,02:00,-1.7,0.0,32,355,2.1
2022/07/03,03:00,-2.0,0.0,32,360,2.6
2022/07/03,04:00,-4.3,0.0,41,45,0.5
2022/07/03,05:00,-4.3,0.0,41,16,1.0
2022/07/03,06:00,-3.8,0.0,35,280,1.0
2022/07/03,07:00,-4.4,0.0,40,223,0.0
2022/07/03,08:00,-3.4,0.0,30,288,0.1
2022/07/03,09:00,0.2,0.0,25,75,2.1
2022/07/03,10:00,2.4,0.0,21,13,4.5
2022/07/03,11:00,3.5,0.0,20,7,4.3
2022/07/03,12:00,4.5,0.0,18,6,4.9
2022/07/03,13:00,5.4,0.0,18,359,5.9
2022/07/03,14:00,5.3,0.0,21,6,7.1
2022/07/03,15:00,5.6,0.0,22,6,7.2
2022/07/03,16:00,5.1,0.0,23,359,7.9
2022/07/03,17:00,5.1,0.0,25,21,5.9
2022/07/03,18:00,4.3,0.0,27,326,2.5
2022/07/03,19:00,2.1,0.0,34,277,3.6
2022/07/03,20:00,-0.2,0.0,45,238,2.1
2022/07/03,21:00,-1.9,0.0,53,318,1.8
2022/07/03,22:00,-2.4,0.0,60,307,0.2
2022/07/03,23:00,-1.2,0.0,54,345,0.0
2022/07/04,00:00,-1.8,0.0,60,332,1.5
2022/07/04,01:00,-3.3,0.0,69,345,2.5
2022/07/04,02:00,-3.6,0.0,67,327,1.5
2022/07/04,03:00,-4.1,0.0,64,343,1.8
2022/07/04,04:00,-4.0,0.0,60,207,2.4
2022/07/04,05:00,-3.5,0.0,56,190,0.0
2022/07/04,06:00,-3.5,0.0,56,209,1.7
2022/07/04,07:00,-3.1,0.0,49,189,0.7
2022/07/04,08:00,-3.9,0.0,55,232,0.1
2022/07/04,09:00,-1.4,0.0,53,260,0.1
2022/07/04,10:00,1.9,0.0,43,86,1.7
2022/07/04,11:00,3.6,0.0,30,84,1.7
2022/07/04,12:00,5.0,0.0,26,69,2.0
2022/07/04,13:00,6.2,0.0,24,8,3.5
2022/07/04,14:00,6.6,0.0,22,16,2.3
2022/07/04,15:00,6.7,0.0,22,9,1.9
2022/07/04,16:00,6.6,0.0,21,260,5.2
2022/07/04,17:00,6.1,0.0,26,248,4.8
2022/07/04,18:00,4.7,0.0,29,277,3.7
2022/07/04,19:00,2.8,0.0,34,266,3.3
2022/07/04,20:00,0.6,0.0,40,253,2.7
2022/07/04,21:00,-0.6,0.0,45,260,2.5
2022/07/04,22:00,-0.9,0.0,46,289,1.7
2022/07/04,23:00,-2.3,0.0,54,21,0.4
2022/07/05,00:00,-2.6,0.0,66,341,2.7
2022/07/05,01:00,-2.0,0.0,65,342,2.5
2022/07/05,02:00,-3.1,0.0,75,230,0.8
2022/07/05,03:00,-2.9,0.0,59,220,0.6
2022/07/05,04:00,-3.9,0.0,69,214,0.0
2022/07/05,05:00,-3.5,0.0,67,254,0.5
2022/07/05,06:00,-4.8,0.0,79,41,0.0
2022/07/05,07:00,-4.0,0.0,65,233,0.1
2022/07/05,08:00,-3.1,0.0,46,276,0.0
2022/07/05,09:00,0.2,0.0,41,75,0.4
2022/07/05,10:00,2.3,0.0,34,74,1.3
2022/07/05,11:00,4.2,0.0,21,99,2.0
2022/07/05,12:00,6.0,0.0,18,82,5.4
2022/07/05,13:00,6.8,0.0,18,30,3.5
2022/07/05,14:00,7.0,0.0,20,1,4.2
2022/07/05,15:00,7.0,0.0,23,9,5.1
2022/07/05,16:00,6.8,0.0,26,5,5.5
2022/07/05,17:00,6.6,0.0,26,44,1.6
2022/07/05,18:00,6.0,0.0,28,58,2.2
2022/07/05,19:00,4.0,0.0,36,291,3.4
2022/07/05,20:00,1.5,0.0,45,272,3.4
2022/07/05,21:00,0.1,0.0,48,263,3.0
2022/07/05,22:00,-1.2,0.0,58,299,0.7
2022/07/05,23:00,-2.2,0.0,66,346,0.6
2022/07/06,00:00,-2.6,0.0,78,340,2.1
2022/07/06,01:00,-2.9,0.0,74,176,0.8
2022/07/06,02:00,-3.0,0.0,84,245,1.0
2022/07/06,03:00,-3.4,0.0,82,278,1.3
2022/07/06,04:00,-4.5,0.0,82,287,0.0
2022/07/06,05:00,-4.2,0.0,86,196,0.0
2022/07/06,06:00,-5.1,0.0,85,330,0.4
2022/07/06,07:00,-4.9,0.0,77,212,0.0
2022/07/06,08:00,-3.9,0.0,83,259,0.0
2022/07/06,09:00,-0.1,0.0,71,70,0.4
2022/07/06,10:00,2.6,0.0,58,125,1.2
2022/07/06,11:00,4.4,0.0,40,100,2.3
2022/07/06,12:00,5.4,0.0,30,137,3.3
2022/07/06,13:00,6.8,0.0,26,31,2.5
2022/07/06,14:00,7.5,0.0,24,19,2.8
2022/07/06,15:00,7.8,0.0,25,12,3.8
2022/07/06,16:00,7.3,0.0,27,307,3.4
2022/07/06,17:00,6.1,0.0,31,210,1.9
2022/07/06,18:00,5.7,0.0,32,155,1.5
2022/07/06,19:00,3.1,0.0,45,293,3.9
2022/07/06,20:00,0.6,0.0,59,234,0.3
2022/07/06,21:00,0.0,0.0,65,174,1.3
2022/07/06,22:00,-0.6,0.0,70,282,1.4
2022/07/06,23:00,-2.6,0.0,75,345,0.9
2022/07/07,00:00,-2.9,0.0,89,350,2.6
2022/07/07,01:00,-2.7,0.0,75,240,0.3
2022/07/07,02:00,-2.8,0.0,79,205,1.7
2022/07/07,03:00,-3.8,0.0,83,257,0.0
2022/07/07,04:00,-4.3,0.0,89,336,2.4
2022/07/07,05:00,-4.2,0.0,95,318,0.0
2022/07/07,06:00,-5.1,0.0,85,338,2.9
2022/07/07,07:00,-4.8,0.0,85,34,0.1
2022/07/07,08:00,-3.4,0.0,92,144,0.0
2022/07/07,09:00,0.9,0.0,69,24,1.6
2022/07/07,10:00,2.8,0.0,59,29,1.7
2022/07/07,11:00,4.7,0.0,41,87,2.1
2022/07/07,12:00,6.2,0.0,36,16,2.6
2022/07/07,13:00,7.0,0.0,32,13,4.2
2022/07/07,14:00,7.7,0.0,33,3,5.6
2022/07/07,15:00,8.0,0.0,33,11,6.1
2022/07/07,16:00,6.9,0.0,37,148,4.1
2022/07/07,17:00,5.7,0.0,44,104,7.2
2022/07/07,18:00,2.9,0.0,71,56,5.2
2022/07/07,19:00,1.6,0.0,83,179,2.7
2022/07/07,20:00,-0.1,0.0,84,87,0.1
2022/07/07,21:00,0.3,0.0,75,345,4.5
2022/07/07,22:00,-0.7,0.0,80,338,0.1
2022/07/07,23:00,-1.6,0.0,76,355,2.9
2022/07/08,00:00,-1.4,0.0,65,318,0.5
2022/07/08,01:00,-2.5,0.0,67,2,1.9
2022/07/08,02:00,-2.9,0.0,65,353,0.4
2022/07/08,03:00,-2.2,0.0,59,8,0.5
2022/07/08,04:00,-3.0,0.0,61,331,0.8
2022/07/08,05:00,-3.3,0.0,56,288,0.3
2022/07/08,06:00,-4.7,0.0,61,342,0.8
2022/07/08,07:00,-4.1,0.0,54,16,1.2
2022/07/08,08:00,-3.0,0.0,53,113,0.0
2022/07/08,09:00,1.8,0.0,34,75,2.7
2022/07/08,10:00,3.2,0.0,33,6,4.5
2022/07/08,11:00,4.6,0.0,36,9,6.0
2022/07/08,12:00,4.8,0.0,40,360,3.9
2022/07/08,13:00,5.6,0.0,43,6,4.4
2022/07/08,14:00,5.6,0.0,45,9,5.0
2022/07/08,15:00,5.7,0.0,51,8,5.0
2022/07/08,16:00,4.6,0.0,64,358,7.2
2022/07/08,17:00,5.5,0.0,56,353,4.3
2022/07/08,18:00,5.0,0.0,48,327,4.0
2022/07/08,19:00,2.0,0.0,60,306,4.3
2022/07/08,20:00,-0.2,0.0,76,265,3.9
2022/07/08,21:00,-1.3,0.0,88,269,4.1
2022/07/08,22:00,-1.3,0.0,86,208,0.7
2022/07/08,23:00,-2.4,0.0,93,296,0.2
2022/07/09,00:00,-2.7,0.0,99,223,0.0
2022/07/09,01:00,-2.5,0.0,96,212,0.0
2022/07/09,02:00,-3.1,0.0,96,203,0.5
2022/07/09,03:00,-3.6,0.0,99,256,0.0
2022/07/09,04:00,-4.2,0.0,98,230,0.0
2022/07/09,05:00,-5.0,0.0,100,264,0.0
2022/07/09,06:00,-4.9,0.0,100,252,1.5
2022/07/09,07:00,-5.1,0.0,100,201,0.0
2022/07/09,08:00,-4.4,0.0,100,210,0.0
2022/07/09,09:00,-0.6,0.0,83,84,0.3
2022/07/09,10:00,2.2,0.1,62,47,0.9
2022/07/09,11:00,3.6,0.0,54,82,0.8
2022/07/09,12:00,5.0,0.0,42,94,1.3
2022/07/09,13:00,6.2,0.0,39,9,6.8
2022/07/09,14:00,6.7,0.0,39,341,4.6
2022/07/09,15:00,6.6,0.0,39,9,5.4
2022/07/09,16:00,7.0,0.0,37,304,5.9
2022/07/09,17:00,6.7,0.0,37,306,5.2
2022/07/09,18:00,5.2,0.0,47,271,6.0
2022/07/09,19:00,2.2,0.0,65,281,4.7
2022/07/09,20:00,0.0,0.0,80,259,3.6
2022/07/09,21:00,-1.2,0.0,83,284,0.7
2022/07/09,22:00,-1.6,0.0,85,270,1.9
2022/07/09,23:00,-2.3,0.0,96,274,0.7
2022/07/10,00:00,-1.6,0.0,91,23,0.4
2022/07/10,01:00,-3.1,0.0,99,295,0.0
2022/07/10,02:00,-2.9,0.0,99,227,1.2
2022/07/10,03:00,-2.7,0.0,91,210,1.5
2022/07/10,04:00,-3.4,0.0,92,283,2.1
2022/07/10,05:00,-3.9,0.0,98,270,3.4
2022/07/10,06:00,-4.6,0.0,100,293,3.5
2022/07/10,07:00,-5.0,0.0,100,306,1.5
2022/07/10,08:00,-4.1,0.0,99,155,0.0
2022/07/10,09:00,-0.5,0.1,93,142,1.6
2022/07/10,10:00,1.0,0.0,80,215,1.4
2022/07/10,11:00,3.6,0.0,59,119,2.0
2022/07/10,12:00,5.1,0.0,51,33,2.7
2022/07/10,13:00,6.5,0.0,35,283,4.6
2022/07/10,14:00,7.7,0.0,25,306,4.7
2022/07/10,15:00,8.0,0.0,27,282,6.2
2022/07/10,16:00,7.6,0.0,28,262,7.0
2022/07/10,17:00,6.7,0.0,32,252,5.8
2022/07/10,18:00,5.0,0.0,37,257,4.7
2022/07/10,19:00,3.5,0.0,47,249,4.0
2022/07/10,20:00,2.0,0.0,60,260,3.4
2022/07/10,21:00,0.4,0.0,75,316,5.2
2022/07/10,22:00,-0.8,0.0,75,312,4.8
2022/07/10,23:00,-1.4,0.0,75,326,4.0
2022/07/11,00:00,-2.5,0.0,76,309,2.9
2022/07/11,01:00,-2.0,0.0,67,257,1.7
2022/07/11,02:00,-1.7,0.0,65,278,3.2
2022/07/11,03:00,-3.0,0.0,76,287,3.2
2022/07/11,04:00,-3.5,0.0,84,303,2.2
2022/07/11,05:00,-5.0,0.0,94,318,2.5
2022/07/11,06:00,-5.6,0.0,93,311,1.9
2022/07/11,07:00,-6.7,0.0,88,310,2.7
2022/07/11,08:00,-4.5,0.0,66,317,2.6
2022/07/11,09:00,-1.6,0.0,53,135,1.2
2022/07/11,10:00,3.0,0.0,34,251,2.9
2022/07/11,11:00,5.3,0.0,19,291,3.6
2022/07/11,12:00,6.6,0.0,15,261,5.0
2022/07/11,13:00,8.0,0.0,12,243,5.4
2022/07/11,14:00,8.6,0.0,12,225,7.1
2022/07/11,15:00,8.5,0.0,13,224,6.2
2022/07/11,16:00,8.4,0.0,16,228,6.2
2022/07/11,17:00,7.8,0.0,20,245,5.5
2022/07/11,18:00,6.9,0.0,20,242,5.1
2022/07/11,19:00,4.2,0.0,29,275,4.6
2022/07/11,20:00,1.0,0.0,37,285,2.8
2022/07/11,21:00,-1.9,0.0,48,301,3.4
2022/07/11,22:00,-1.6,0.0,52,290,2.8
2022/07/11,23:00,-2.2,0.0,54,345,1.1
2022/07/12,00:00,-2.0,0.0,58,351,0.0
2022/07/12,01:00,-3.2,0.0,72,303,1.1
2022/07/12,02:00,-2.9,0.0,59,268,0.0
2022/07/12,03:00,-4.4,0.0,56,349,2.6
2022/07/12,04:00,-4.1,0.0,61,218,0.0
2022/07/12,05:00,-3.5,0.0,65,226,0.0
2022/07/12,06:00,-4.4,0.0,72,337,0.7
2022/07/12,07:00,-3.3,0.0,71,336,2.4
2022/07/12,08:00,-3.6,0.0,75,220,0.1
2022/07/12,09:00,0.6,0.0,66,165,1.2
2022/07/12,10:00,2.8,0.0,63,115,1.5
2022/07/12,11:00,5.7,0.0,62,360,6.4
2022/07/12,12:00,7.5,0.0,59,2,8.3
2022/07/12,13:00,7.8,0.0,56,3,7.9
2022/07/12,14:00,8.2,0.0,55,7,8.1
2022/07/12,15:00,8.2,0.0,57,2,9.0
2022/07/12,16:00,7.2,0.0,65,6,9.6
2022/07/12,17:00,6.7,0.0,66,4,8.0
2022/07/12,18:00,5.4,0.0,73,359,7.9
2022/07/12,19:00,3.1,0.0,70,319,5.8
2022/07/12,20:00,1.1,0.0,79,308,4.3
2022/07/12,21:00,-0.6,0.0,89,307,2.7
2022/07/12,22:00,-1.3,0.0,90,285,1.6
2022/07/12,23:00,-1.7,0.0,91,319,0.9
2022/07/13,00:00,-1.8,0.0,92,349,3.5
2022/07/13,01:00,-1.8,0.0,92,302,3.6
2022/07/13,02:00,-2.2,0.0,91,199,0.6
2022/07/13,03:00,-1.9,0.0,94,208,0.4
