,level_0,index,When,T_a,RH,v_a,SW_direct,SW_diffuse,LW_in,cld,p_a
3532,3532,3532,2019-02-11 23:20:00,-1.9961066666666667,97.68213333333334,0.79715,0.0,0.0,256.1608033333333,0.10018666666666666,902.2366666666667
3533,3533,3533,2019-02-11 23:25:00,-2.1180958333333333,97.67325916666667,0.761785,0.0,0.0,250.98726166666665,0.10055083333333333,902.3233333333333
3534,3534,3534,2019-02-11 23:30:00,-2.240085,97.66438500000001,0.7264200000000001,0.0,0.0,245.81372,0.100915,902.41
3535,3535,3535,2019-02-11 23:35:00,-2.362074166666667,97.65551083333334,0.691055,0.0,0.0,240.64017833333332,0.10127916666666667,902.4966666666667
3536,3536,3536,2019-02-11 23:40:00,-2.4840633333333333,97.64663666666667,0.65569,0.0,0.0,235.46663666666666,0.10164333333333334,902.5833333333333
3537,3537,3537,2019-02-11 23:45:00,-2.6060525,97.63776250000001,0.620325,0.0,0.0,230.293095,0.1020075,902.67
3538,3538,3538,2019-02-11 23:50:00,-2.728041666666667,97.62888833333334,0.5849599999999999,0.0,0.0,225.11955333333333,0.10237166666666667,902.7566666666667
3539,3539,3539,2019-02-11 23:55:00,-2.8500308333333333,97.62001416666668,0.549595,0.0,0.0,219.94601166666666,0.10273583333333333,902.8433333333332
3540,3540,3540,2019-02-12 00:00:00,-2.97202,97.61114,0.51423,0.0,0.0,214.77247,0.1031,902.93
3541,3541,3541,2019-02-12 00:05:00,-2.9884791666666666,97.605365,0.52093,0.0,0.0,214.57220083333334,0.11309416666666666,902.9590099999999
3542,3542,3542,2019-02-12 00:10:00,-3.0049383333333335,97.59959,0.5276299999999999,0.0,0.0,214.37193166666665,0.12308833333333333,902.98802
3543,3543,3543,2019-02-12 00:15:00,-3.0213975,97.593815,0.53433,0.0,0.0,214.1716625,0.1330825,903.01703
3544,3544,3544,2019-02-12 00:20:00,-3.037856666666667,97.58804,0.54103,0.0,0.0,213.97139333333334,0.14307666666666666,903.04604
3545,3545,3545,2019-02-12 00:25:00,-3.0543158333333333,97.582265,0.5477299999999999,0.0,0.0,213.77112416666665,0.15307083333333332,903.0750499999999
3546,3546,3546,2019-02-12 00:30:00,-3.0707750000000003,97.57649,0.55443,0.0,0.0,213.570855,0.16306500000000002,903.1040599999999
3547,3547,3547,2019-02-12 00:35:00,-3.0872341666666667,97.57071499999999,0.56113,0.0,0.0,213.37058583333334,0.17305916666666665,903.13307
3548,3548,3548,2019-02-12 00:40:00,-3.103693333333333,97.56493999999999,0.56783,0.0,0.0,213.17031666666665,0.18305333333333335,903.16208
3549,3549,3549,2019-02-12 00:45:00,-3.1201525,97.559165,0.57453,0.0,0.0,212.9700475,0.19304749999999998,903.1910899999999
3550,3550,3550,2019-02-12 00:50:00,-3.1366116666666666,97.55339,0.58123,0.0,0.0,212.76977833333333,0.20304166666666668,903.2201
3551,3551,3551,2019-02-12 00:55:00,-3.1530708333333335,97.547615,0.58793,0.0,0.0,212.56950916666665,0.2130358333333333,903.24911
3552,3552,3552,2019-02-12 01:00:00,-3.16953,97.54184,0.59463,0.0,0.0,212.36924,0.22303,903.27812
3553,3553,3553,2019-02-12 01:05:00,-3.1597241666666664,97.56042916666667,0.6200108333333333,0.0,0.0,212.29654833333333,0.24042333333333335,903.3328083333333
3554,3554,3554,2019-02-12 01:10:00,-3.1499183333333334,97.57901833333332,0.6453916666666667,0.0,0.0,212.22385666666665,0.2578166666666667,903.3874966666666
3555,3555,3555,2019-02-12 01:15:00,-3.1401125,97.5976075,0.6707725,0.0,0.0,212.151165,0.27521,903.442185
3556,3556,3556,2019-02-12 01:20:00,-3.130306666666667,97.61619666666667,0.6961533333333333,0.0,0.0,212.07847333333333,0.2926033333333333,903.4968733333333
3557,3557,3557,2019-02-12 01:25:00,-3.1205008333333333,97.63478583333332,0.7215341666666667,0.0,0.0,212.00578166666665,0.3099966666666667,903.5515616666667
3558,3558,3558,2019-02-12 01:30:00,-3.1106949999999998,97.653375,0.746915,0.0,0.0,211.93309,0.32739,903.60625
3559,3559,3559,2019-02-12 01:35:00,-3.1008891666666667,97.67196416666667,0.7722958333333334,0.0,0.0,211.86039833333334,0.34478333333333333,903.6609383333333
3560,3560,3560,2019-02-12 01:40:00,-3.091083333333333,97.69055333333333,0.7976766666666667,0.0,0.0,211.78770666666665,0.3621766666666667,903.7156266666667
3561,3561,3561,2019-02-12 01:45:00,-3.0812775,97.7091425,0.8230575,0.0,0.0,211.715015,0.37957,903.770315
3562,3562,3562,2019-02-12 01:50:00,-3.0714716666666666,97.72773166666667,0.8484383333333334,0.0,0.0,211.64232333333334,0.39696333333333333,903.8250033333334
3563,3563,3563,2019-02-12 01:55:00,-3.0616658333333335,97.74632083333333,0.8738191666666667,0.0,0.0,211.56963166666665,0.4143566666666667,903.8796916666666
3564,3564,3564,2019-02-12 02:00:00,-3.05186,97.76491,0.8992,0.0,0.0,211.49694,0.43175,903.93438
3565,3565,3565,2019-02-12 02:05:00,-3.125793333333333,97.7870475,0.930555,0.0,0.0,211.65633166666666,0.43165333333333333,903.9623483333334
3566,3566,3566,2019-02-12 02:10:00,-3.199726666666667,97.809185,0.96191,0.0,0.0,211.81572333333332,0.4315566666666667,903.9903166666667
3567,3567,3567,2019-02-12 02:15:00,-3.27366,97.8313225,0.9932650000000001,0.0,0.0,211.975115,0.43146,904.018285
3568,3568,3568,2019-02-12 02:20:00,-3.347593333333333,97.85346,1.02462,0.0,0.0,212.13450666666665,0.4313633333333333,904.0462533333333
3569,3569,3569,2019-02-12 02:25:00,-3.421526666666667,97.8755975,1.055975,0.0,0.0,212.29389833333332,0.4312666666666667,904.0742216666666
3570,3570,3570,2019-02-12 02:30:00,-3.49546,97.897735,1.0873300000000001,0.0,0.0,212.45328999999998,0.43117,904.1021900000001
3571,3571,3571,2019-02-12 02:35:00,-3.569393333333333,97.9198725,1.118685,0.0,0.0,212.61268166666667,0.4310733333333333,904.1301583333334
3572,3572,3572,2019-02-12 02:40:00,-3.643326666666667,97.94201,1.15004,0.0,0.0,212.77207333333334,0.4309766666666667,904.1581266666667
3573,3573,3573,2019-02-12 02:45:00,-3.71726,97.9641475,1.181395,0.0,0.0,212.931465,0.43088,904.186095
3574,3574,3574,2019-02-12 02:50:00,-3.791193333333333,97.986285,1.21275,0.0,0.0,213.09085666666667,0.4307833333333333,904.2140633333333
3575,3575,3575,2019-02-12 02:55:00,-3.865126666666667,98.0084225,1.244105,0.0,0.0,213.25024833333333,0.43068666666666666,904.2420316666667
3576,3576,3576,2019-02-12 03:00:00,-3.93906,98.03056,1.27546,0.0,0.0,213.40964,0.43059,904.27
3577,3577,3577,2019-02-12 03:05:00,-3.9643291666666665,98.04337749999999,1.2918816666666668,0.0,0.0,214.36005333333333,0.43806249999999997,904.2555208333333
3578,3578,3578,2019-02-12 03:10:00,-3.9895983333333334,98.056195,1.3083033333333334,0.0,0.0,215.31046666666666,0.44553499999999996,904.2410416666667
3579,3579,3579,2019-02-12 03:15:00,-4.0148675,98.0690125,1.324725,0.0,0.0,216.26088,0.45300749999999995,904.2265625
3580,3580,3580,2019-02-12 03:20:00,-4.040136666666666,98.08183,1.3411466666666667,0.0,0.0,217.21129333333334,0.46047999999999994,904.2120833333333
3581,3581,3581,2019-02-12 03:25:00,-4.065405833333333,98.0946475,1.3575683333333335,0.0,0.0,218.16170666666667,0.46795249999999994,904.1976041666667
3582,3582,3582,2019-02-12 03:30:00,-4.090675,98.10746499999999,1.37399,0.0,0.0,219.11212,0.475425,904.183125
3583,3583,3583,2019-02-12 03:35:00,-4.115944166666666,98.1202825,1.3904116666666666,0.0,0.0,220.06253333333333,0.4828975,904.1686458333334
3584,3584,3584,2019-02-12 03:40:00,-4.141213333333333,98.1331,1.4068333333333334,0.0,0.0,221.01294666666666,0.49037,904.1541666666667
3585,3585,3585,2019-02-12 03:45:00,-4.1664825,98.1459175,1.4232550000000002,0.0,0.0,221.96336000000002,0.49784249999999997,904.1396875
3586,3586,3586,2019-02-12 03:50:00,-4.191751666666667,98.15873500000001,1.4396766666666667,0.0,0.0,222.91377333333335,0.505315,904.1252083333334
3587,3587,3587,2019-02-12 03:55:00,-4.217020833333333,98.1715525,1.4560983333333333,0.0,0.0,223.86418666666668,0.5127875,904.1107291666667
3588,3588,3588,2019-02-12 04:00:00,-4.24229,98.18437,1.47252,0.0,0.0,224.8146,0.52026,904.09625
3589,3589,3589,2019-02-12 04:05:00,-4.3503425,98.15960916666667,1.4541983333333335,0.0,0.0,224.313535,0.5321174999999999,904.1133333333333
3590,3590,3590,2019-02-12 04:10:00,-4.458394999999999,98.13484833333334,1.4358766666666667,0.0,0.0,223.81247000000002,0.543975,904.1304166666667
3591,3591,3591,2019-02-12 04:15:00,-4.5664475,98.1100875,1.4175550000000001,0.0,0.0,223.311405,0.5558325,904.1475
3592,3592,3592,2019-02-12 04:20:00,-4.6745,98.08532666666667,1.3992333333333333,0.0,0.0,222.81034,0.5676899999999999,904.1645833333333
3593,3593,3593,2019-02-12 04:25:00,-4.7825524999999995,98.06056583333334,1.3809116666666668,0.0,0.0,222.309275,0.5795475,904.1816666666667
3594,3594,3594,2019-02-12 04:30:00,-4.890605,98.03580500000001,1.36259,0.0,0.0,221.80821,0.591405,904.19875
3595,3595,3595,2019-02-12 04:35:00,-4.9986575,98.01104416666666,1.3442683333333334,0.0,0.0,221.307145,0.6032624999999999,904.2158333333333
3596,3596,3596,2019-02-12 04:40:00,-5.10671,97.98628333333333,1.3259466666666668,0.0,0.0,220.80608,0.61512,904.2329166666667
3597,3597,3597,2019-02-12 04:45:00,-5.2147625,97.9615225,1.307625,0.0,0.0,220.305015,0.6269775,904.25
3598,3598,3598,2019-02-12 04:50:00,-5.322815,97.93676166666667,1.2893033333333335,0.0,0.0,219.80395,0.6388349999999999,904.2670833333333
3599,3599,3599,2019-02-12 04:55:00,-5.4308675,97.91200083333334,1.2709816666666667,0.0,0.0,219.302885,0.6506924999999999,904.2841666666667
3600,3600,3600,2019-02-12 05:00:00,-5.53892,97.88724,1.25266,0.0,0.0,218.80182,0.66255,904.30125
3601,3601,3601,2019-02-12 05:05:00,-5.572915833333333,97.88222,1.2540375000000001,0.0,0.0,219.37366333333333,0.6633008333333333,904.3059891666667
3602,3602,3602,2019-02-12 05:10:00,-5.606911666666667,97.8772,1.2554150000000002,0.0,0.0,219.94550666666666,0.6640516666666667,904.3107283333334
3603,3603,3603,2019-02-12 05:15:00,-5.6409075,97.87218,1.2567925,0.0,0.0,220.51735,0.6648025,904.3154675
3604,3604,3604,2019-02-12 05:20:00,-5.674903333333333,97.86716,1.25817,0.0,0.0,221.08919333333333,0.6655533333333333,904.3202066666666
3605,3605,3605,2019-02-12 05:25:00,-5.708899166666667,97.86214,1.2595475,0.0,0.0,221.66103666666666,0.6663041666666667,904.3249458333333
3606,3606,3606,2019-02-12 05:30:00,-5.742895,97.85712000000001,1.260925,0.0,0.0,222.23288,0.667055,904.3296849999999
3607,3607,3607,2019-02-12 05:35:00,-5.776890833333333,97.85210000000001,1.2623025,0.0,0.0,222.80472333333333,0.6678058333333333,904.3344241666666
3608,3608,3608,2019-02-12 05:40:00,-5.810886666666667,97.84708,1.2636800000000001,0.0,0.0,223.37656666666666,0.6685566666666667,904.3391633333333
3609,3609,3609,2019-02-12 05:45:00,-5.8448825,97.84206,1.2650575000000002,0.0,0.0,223.94841,0.6693075,904.3439025
3610,3610,3610,2019-02-12 05:50:00,-5.878878333333333,97.83704,1.266435,0.0,0.0,224.52025333333333,0.6700583333333334,904.3486416666667
3611,3611,3611,2019-02-12 05:55:00,-5.912874166666667,97.83202,1.2678125,0.0,0.0,225.09209666666666,0.6708091666666667,904.3533808333333
3612,3612,3612,2019-02-12 06:00:00,-5.94687,97.827,1.26919,0.0,0.0,225.66394,0.67156,904.35812
3613,3613,3613,2019-02-12 06:05:00,-6.011160833333333,97.78082666666667,1.2622683333333333,0.008533333333333334,0.134695,227.30842666666666,0.6682,904.3845783333334
3614,3614,3614,2019-02-12 06:10:00,-6.075451666666666,97.73465333333333,1.2553466666666666,0.017066666666666667,0.26939,228.95291333333333,0.6648400000000001,904.4110366666666
3615,3615,3615,2019-02-12 06:15:00,-6.1397425,97.68848,1.2484250000000001,0.0256,0.404085,230.5974,0.6614800000000001,904.437495
3616,3616,3616,2019-02-12 06:20:00,-6.204033333333333,97.64230666666667,1.2415033333333334,0.034133333333333335,0.53878,232.24188666666666,0.65812,904.4639533333333
3617,3617,3617,2019-02-12 06:25:00,-6.268324166666666,97.59613333333333,1.2345816666666667,0.04266666666666667,0.673475,233.88637333333332,0.65476,904.4904116666667
3618,3618,3618,2019-02-12 06:30:00,-6.332615,97.54996,1.22766,0.0512,0.80817,235.53086000000002,0.6514,904.5168699999999
3619,3619,3619,2019-02-12 06:35:00,-6.396905833333333,97.50378666666667,1.2207383333333333,0.05973333333333333,0.9428650000000001,237.17534666666668,0.6480400000000001,904.5433283333333
3620,3620,3620,2019-02-12 06:40:00,-6.461196666666666,97.45761333333333,1.2138166666666665,0.06826666666666667,1.07756,238.81983333333335,0.64468,904.5697866666667
3621,3621,3621,2019-02-12 06:45:00,-6.5254875,97.41144,1.2068949999999998,0.07680000000000001,1.212255,240.46432000000001,0.64132,904.596245
3622,3622,3622,2019-02-12 06:50:00,-6.589778333333333,97.36526666666667,1.1999733333333333,0.08533333333333334,1.34695,242.10880666666668,0.6379600000000001,904.6227033333333
3623,3623,3623,2019-02-12 06:55:00,-6.654069166666666,97.31909333333333,1.1930516666666666,0.09386666666666667,1.481645,243.75329333333335,0.6346,904.6491616666666
3624,3624,3624,2019-02-12 07:00:00,-6.71836,97.27292,1.18613,0.1024,1.61634,245.39778,0.63124,904.67562
3625,3625,3625,2019-02-12 07:05:00,-6.576351666666667,97.2274525,1.1956149999999999,2.1040216666666667,4.779349166666667,245.73720583333335,0.6289691666666667,904.7119225
3626,3626,3626,2019-02-12 07:10:00,-6.434343333333333,97.181985,1.2050999999999998,4.105643333333334,7.942358333333334,246.07663166666669,0.6266983333333334,904.748225
3627,3627,3627,2019-02-12 07:15:00,-6.292335,97.1365175,1.214585,6.107265000000001,11.1053675,246.41605750000002,0.6244275,904.7845275
3628,3628,3628,2019-02-12 07:20:00,-6.1503266666666665,97.09105,1.22407,8.108886666666667,14.268376666666668,246.75548333333333,0.6221566666666667,904.82083
3629,3629,3629,2019-02-12 07:25:00,-6.008318333333333,97.0455825,1.233555,10.110508333333334,17.431385833333334,247.09490916666667,0.6198858333333334,904.8571325
3630,3630,3630,2019-02-12 07:30:00,-5.86631,97.000115,1.24304,12.11213,20.594395000000002,247.434335,0.617615,904.893435
3631,3631,3631,2019-02-12 07:35:00,-5.724301666666666,96.95464750000001,1.2525249999999999,14.113751666666667,23.757404166666667,247.77376083333334,0.6153441666666667,904.9297375
3632,3632,3632,2019-02-12 07:40:00,-5.582293333333333,96.90918,1.2620099999999999,16.115373333333334,26.920413333333336,248.11318666666668,0.6130733333333334,904.96604
3633,3633,3633,2019-02-12 07:45:00,-5.440285,96.8637125,1.2714949999999998,18.116995,30.083422500000005,248.4526125,0.6108025,905.0023425
3634,3634,3634,2019-02-12 07:50:00,-5.298276666666666,96.818245,1.28098,20.118616666666668,33.246431666666666,248.79203833333332,0.6085316666666667,905.0386450000001
3635,3635,3635,2019-02-12 07:55:00,-5.156268333333333,96.7727775,1.290465,22.120238333333337,36.409440833333335,249.13146416666666,0.6062608333333334,905.0749475
3636,3636,3636,2019-02-12 08:00:00,-5.01426,96.72731,1.29995,24.12186,39.57245,249.47089,0.60399,905.11125
3637,3637,3637,2019-02-12 08:05:00,-4.8696675,96.623025,1.259715,27.268495833333336,44.78195666666667,249.43381166666666,0.5624583333333334,905.1380725
3638,3638,3638,2019-02-12 08:10:00,-4.725075,96.51874000000001,1.21948,30.415131666666667,49.991463333333336,249.39673333333332,0.5209266666666666,905.164895
3639,3639,3639,2019-02-12 08:15:00,-4.5804825000000005,96.414455,1.1792449999999999,33.5617675,55.20097,249.359655,0.479395,905.1917175000001
3640,3640,3640,2019-02-12 08:20:00,-4.4358900000000006,96.31017,1.1390099999999999,36.70840333333334,60.41047666666667,249.32257666666666,0.4378633333333334,905.2185400000001
3641,3641,3641,2019-02-12 08:25:00,-4.2912975,96.20588500000001,1.098775,39.85503916666667,65.61998333333334,249.28549833333332,0.3963316666666667,905.2453625
3642,3642,3642,2019-02-12 08:30:00,-4.146705,96.1016,1.05854,43.001675000000006,70.82948999999999,249.24842,0.3548,905.272185
3643,3643,3643,2019-02-12 08:35:00,-4.0021125,95.997315,1.018305,46.14831083333333,76.03899666666666,249.21134166666667,0.31326833333333337,905.2990075
3644,3644,3644,2019-02-12 08:40:00,-3.85752,95.89303000000001,0.97807,49.29494666666667,81.24850333333333,249.17426333333333,0.2717366666666667,905.32583
3645,3645,3645,2019-02-12 08:45:00,-3.7129275,95.788745,0.937835,52.4415825,86.45801,249.137185,0.230205,905.3526525
3646,3646,3646,2019-02-12 08:50:00,-3.5683350000000003,95.68446,0.8976,55.58821833333333,91.66751666666667,249.10010666666665,0.18867333333333336,905.3794750000001
3647,3647,3647,2019-02-12 08:55:00,-3.4237425,95.58017500000001,0.857365,58.734854166666665,96.87702333333333,249.06302833333334,0.14714166666666667,905.4062975
3648,3648,3648,2019-02-12 09:00:00,-3.27915,95.47589,0.81713,61.88149,102.08653,249.02595,0.10561,905.43312
3649,3649,3649,2019-02-12 09:05:00,-3.1767125,95.21427583333335,0.7880116666666667,72.6711925,103.84768749999999,247.82630666666665,0.1686175,905.4566100000001
3650,3650,3650,2019-02-12 09:10:00,-3.074275,94.95266166666667,0.7588933333333333,83.460895,105.608845,246.62666333333334,0.23162500000000003,905.4801
3651,3651,3651,2019-02-12 09:15:00,-2.9718375,94.6910475,0.7297750000000001,94.2505975,107.3700025,245.42702,0.2946325,905.50359
3652,3652,3652,2019-02-12 09:20:00,-2.8694,94.42943333333334,0.7006566666666667,105.0403,109.13116,244.22737666666666,0.35764,905.5270800000001
3653,3653,3653,2019-02-12 09:25:00,-2.7669625,94.16781916666667,0.6715383333333333,115.83000249999999,110.8923175,243.02773333333334,0.4206475,905.55057
3654,3654,3654,2019-02-12 09:30:00,-2.6645250000000003,93.906205,0.64242,126.619705,112.653475,241.82809,0.48365500000000006,905.57406
3655,3655,3655,2019-02-12 09:35:00,-2.5620875,93.64459083333333,0.6133016666666666,137.4094075,114.4146325,240.62844666666666,0.5466625,905.5975500000001
3656,3656,3656,2019-02-12 09:40:00,-2.45965,93.38297666666666,0.5841833333333334,148.19911,116.17579,239.42880333333335,0.60967,905.62104
3657,3657,3657,2019-02-12 09:45:00,-2.3572125,93.1213625,0.555065,158.9888125,117.9369475,238.22916,0.6726775,905.64453
3658,3658,3658,2019-02-12 09:50:00,-2.254775,92.85974833333333,0.5259466666666667,169.77851499999997,119.698105,237.02951666666667,0.735685,905.6680200000001
3659,3659,3659,2019-02-12 09:55:00,-2.1523375,92.59813416666665,0.49682833333333337,180.5682175,121.4592625,235.82987333333335,0.7986925,905.69151
3660,3660,3660,2019-02-12 10:00:00,-2.0499,92.33652,0.46771,191.35792,123.22042,234.63023,0.8617,905.715
3661,3661,3661,2019-02-12 10:05:00,-1.929905,92.32977833333332,0.5144208333333333,198.42983666666666,124.49873416666667,234.3164316666667,0.8684958333333334,905.7431250000001
3662,3662,3662,2019-02-12 10:10:00,-1.8099100000000001,92.32303666666667,0.5611316666666667,205.50175333333334,125.77704833333334,234.00263333333334,0.8752916666666667,905.77125
3663,3663,3663,2019-02-12 10:15:00,-1.689915,92.316295,0.6078425000000001,212.57367,127.0553625,233.688835,0.8820875,905.799375
3664,3664,3664,2019-02-12 10:20:00,-1.56992,92.30955333333333,0.6545533333333333,219.64558666666667,128.33367666666666,233.3750366666667,0.8888833333333334,905.8275
3665,3665,3665,2019-02-12 10:25:00,-1.449925,92.30281166666666,0.7012641666666667,226.71750333333333,129.61199083333335,233.06123833333334,0.8956791666666667,905.855625
3666,3666,3666,2019-02-12 10:30:00,-1.32993,92.29606999999999,0.7479750000000001,233.78942,130.890305,232.74744,0.902475,905.88375
3667,3667,3667,2019-02-12 10:35:00,-1.209935,92.28932833333333,0.7946858333333333,240.86133666666666,132.16861916666667,232.4336416666667,0.9092708333333334,905.911875
3668,3668,3668,2019-02-12 10:40:00,-1.08994,92.28258666666666,0.8413966666666667,247.9332533333333,133.44693333333333,232.11984333333334,0.9160666666666667,905.94
3669,3669,3669,2019-02-12 10:45:00,-0.9699450000000001,92.27584499999999,0.8881075,255.00517,134.7252475,231.806045,0.9228625,905.968125
3670,3670,3670,2019-02-12 10:50:00,-0.84995,92.26910333333333,0.9348183333333333,262.0770866666667,136.00356166666668,231.4922466666667,0.9296583333333334,905.99625
3671,3671,3671,2019-02-12 10:55:00,-0.7299549999999999,92.26236166666666,0.9815291666666668,269.1490033333333,137.28187583333334,231.17844833333334,0.9364541666666667,906.024375
3672,3672,3672,2019-02-12 11:00:00,-0.60996,92.25562,1.02824,276.22092,138.56019,230.86465,0.94325,906.0525
3673,3673,3673,2019-02-12 11:05:00,-0.5401358333333333,92.27711833333333,1.0449358333333334,279.8406816666666,139.28049833333333,230.70371833333334,0.8882508333333333,906.055885
3674,3674,3674,2019-02-12 11:10:00,-0.47031166666666663,92.29861666666666,1.0616316666666668,283.46044333333333,140.00080666666668,230.54278666666667,0.8332516666666667,906.05927
3675,3675,3675,2019-02-12 11:15:00,-0.4004875,92.32011499999999,1.0783275,287.080205,140.721115,230.381855,0.7782525,906.062655
3676,3676,3676,2019-02-12 11:20:00,-0.3306633333333333,92.34161333333333,1.0950233333333335,290.6999666666666,141.44142333333335,230.22092333333333,0.7232533333333333,906.06604
3677,3677,3677,2019-02-12 11:25:00,-0.2608391666666666,92.36311166666667,1.1117191666666668,294.31972833333333,142.16173166666667,230.05999166666666,0.6682541666666666,906.069425
3678,3678,3678,2019-02-12 11:30:00,-0.191015,92.38461,1.128415,297.93949,142.88204000000002,229.89906000000002,0.613255,906.07281
3679,3679,3679,2019-02-12 11:35:00,-0.12119083333333336,92.40610833333332,1.1451108333333333,301.5592516666666,143.60234833333334,229.73812833333335,0.5582558333333333,906.076195
3680,3680,3680,2019-02-12 11:40:00,-0.05136666666666667,92.42760666666666,1.1618066666666667,305.17901333333333,144.32265666666666,229.57719666666668,0.5032566666666667,906.07958
3681,3681,3681,2019-02-12 11:45:00,0.018457500000000016,92.449105,1.1785025,308.798775,145.042965,229.416265,0.4482575,906.0829650000001
3682,3682,3682,2019-02-12 11:50:00,0.0882816666666667,92.47060333333333,1.1951983333333334,312.4185366666666,145.76327333333333,229.25533333333334,0.39325833333333327,906.08635
3683,3683,3683,2019-02-12 11:55:00,0.15810583333333328,92.49210166666666,1.2118941666666667,316.03829833333333,146.48358166666668,229.09440166666667,0.33825916666666656,906.089735
3684,3684,3684,2019-02-12 12:00:00,0.22793,92.5136,1.22859,319.65806,147.20389,228.93347,0.28326,906.09312
3685,3685,3685,2019-02-12 12:05:00,0.2737875,92.464715,1.2510025,321.0338933333333,144.90680666666668,228.57102833333335,0.29994166666666666,906.0748916666666
3686,3686,3686,2019-02-12 12:10:00,0.319645,92.41583,1.273415,322.40972666666664,142.60972333333333,228.20858666666666,0.31662333333333337,906.0566633333333
3687,3687,3687,2019-02-12 12:15:00,0.3655025,92.366945,1.2958275000000001,323.78556,140.31264,227.846145,0.333305,906.0384349999999
3688,3688,3688,2019-02-12 12:20:00,0.41136,92.31806,1.31824,325.1613933333333,138.01555666666667,227.48370333333332,0.34998666666666667,906.0202066666667
3689,3689,3689,2019-02-12 12:25:00,0.4572175,92.269175,1.3406525,326.53722666666664,135.71847333333335,227.12126166666667,0.3666683333333333,906.0019783333333
3690,3690,3690,2019-02-12 12:30:00,0.503075,92.22029,1.3630650000000002,327.91306,133.42139,226.75882000000001,0.38334999999999997,905.98375
3691,3691,3691,2019-02-12 12:35:00,0.5489325,92.171405,1.3854775000000001,329.28889333333336,131.12430666666666,226.39637833333333,0.4000316666666667,905.9655216666666
3692,3692,3692,2019-02-12 12:40:00,0.59479,92.12252,1.40789,330.6647266666667,128.82722333333334,226.03393666666668,0.4167133333333333,905.9472933333333
3693,3693,3693,2019-02-12 12:45:00,0.6406475,92.073635,1.4303025,332.04056,126.53014,225.671495,0.433395,905.929065
3694,3694,3694,2019-02-12 12:50:00,0.686505,92.02475,1.452715,333.41639333333336,124.23305666666667,225.30905333333334,0.4500766666666667,905.9108366666667
3695,3695,3695,2019-02-12 12:55:00,0.7323625,91.975865,1.4751275000000001,334.7922266666667,121.93597333333334,224.94661166666666,0.46675833333333333,905.8926083333333
3696,3696,3696,2019-02-12 13:00:00,0.77822,91.92698,1.49754,336.16806,119.63889,224.58417,0.48344,905.87438
3697,3697,3697,2019-02-12 13:05:00,0.75995,91.9592075,1.5215825,333.771995,117.6156725,223.57102416666666,0.45022833333333334,905.8726608333333
3698,3698,3698,2019-02-12 13:10:00,0.74168,91.991435,1.545625,331.37593000000004,115.592455,222.55787833333335,0.41701666666666665,905.8709416666667
3699,3699,3699,2019-02-12 13:15:00,0.72341,92.0236625,1.5696675,328.979865,113.5692375,221.5447325,0.38380499999999995,905.8692225
3700,3700,3700,2019-02-12 13:20:00,0.70514,92.05589,1.59371,326.5838,111.54602,220.53158666666667,0.3505933333333333,905.8675033333333
3701,3701,3701,2019-02-12 13:25:00,0.6868700000000001,92.0881175,1.6177525,324.18773500000003,109.52280250000001,219.51844083333333,0.3173816666666667,905.8657841666667
3702,3702,3702,2019-02-12 13:30:00,0.6686000000000001,92.120345,1.6417950000000001,321.79167,107.499585,218.505295,0.28417,905.864065
3703,3703,3703,2019-02-12 13:35:00,0.6503300000000001,92.1525725,1.6658374999999999,319.395605,105.47636750000001,217.49214916666668,0.2509583333333333,905.8623458333333
3704,3704,3704,2019-02-12 13:40:00,0.6320600000000001,92.1848,1.68988,316.99954,103.45315000000001,216.47900333333334,0.21774666666666664,905.8606266666667
3705,3705,3705,2019-02-12 13:45:00,0.6137900000000001,92.2170275,1.7139225,314.603475,101.4299325,215.4658575,0.184535,905.8589075
3706,3706,3706,2019-02-12 13:50:00,0.59552,92.249255,1.737965,312.20741,99.406715,214.4527116666667,0.1513233333333333,905.8571883333333
3707,3707,3707,2019-02-12 13:55:00,0.57725,92.2814825,1.7620075,309.811345,97.3834975,213.43956583333335,0.11811166666666661,905.8554691666667
3708,3708,3708,2019-02-12 14:00:00,0.55898,92.31371,1.78605,307.41528,95.36028,212.42642,0.0849,905.85375
3709,3709,3709,2019-02-12 14:05:00,0.53774,92.35338833333333,1.7889241666666666,300.22859166666666,93.66912083333334,212.52086333333335,0.08543416666666667,905.8444791666667
3710,3710,3710,2019-02-12 14:10:00,0.5165000000000001,92.39306666666667,1.7917983333333334,293.0419033333333,91.97796166666667,212.61530666666667,0.08596833333333334,905.8352083333333
3711,3711,3711,2019-02-12 14:15:00,0.49526000000000003,92.432745,1.7946725,285.855215,90.28680250000001,212.70975,0.08650250000000001,905.8259375
3712,3712,3712,2019-02-12 14:20:00,0.47402,92.47242333333334,1.7975466666666666,278.66852666666665,88.59564333333334,212.80419333333333,0.08703666666666666,905.8166666666666
3713,3713,3713,2019-02-12 14:25:00,0.45278,92.51210166666667,1.8004208333333334,271.4818383333333,86.90448416666668,212.89863666666668,0.08757083333333333,905.8073958333333
3714,3714,3714,2019-02-12 14:30:00,0.43154000000000003,92.55178000000001,1.8032949999999999,264.29515,85.213325,212.99308000000002,0.088105,905.798125
3715,3715,3715,2019-02-12 14:35:00,0.4103,92.59145833333334,1.8061691666666666,257.10846166666664,83.52216583333333,213.08752333333334,0.08863916666666667,905.7888541666666
