,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,h_f,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,s_cone,input,vp_ice
10,2020-01-01 11:00:00,0.162,-4.293,60.547,1.459,62.449,127.662,0.0,781.539,,222.233,5.0,0.35,2.69,0,10,-0.19883974191617027,-6.727431998052108,0.08142898503723642,2137.2490043647617,2.3306968422734586,26.166529882454554,8.185359538078204,33.68604334533219,0.0,-3.3052406161089403,4771.023687620871,-52.688767020473065,86.28565314628375,-76.76931625830548,-19.21851785026523,-35.31005076392262,-2.2342665575386924,-5.4422687367247935,0.0,183.3905287281328,0.038127255733140075,7.640307028342994,0.0,0.0,0,-2.0620093008836102e-05,565.6481105794672,34.35188942053276,-35.31005076392262,-17.378716256550447,0.004990277955022051,5712.982422951837,6.0364726950313905
11,2020-01-01 12:00:00,0.0,-2.966,62.599,1.709,5.063,43.054,0.0,781.638,,238.542,5.0,0.35,3.072,0,10,-3.5040803580251105,-5.925743167801435,0.000803940944009602,2163.4155342472163,2.359231771261959,102.25074748055978,4.321459446040631,41.87140288341039,0.0,-1.7450007949032975,5336.671798200338,-72.55708964975165,27.98774572944969,-46.238458509717844,2.958993239228379,-18.641930741991672,-36.60472855074787,-2.0187108159723297,0.0,183.39058498259158,0.038594051120312924,7.640307028342994,0.0,0.0,0,0.0001555965250026734,493.4277930733996,106.57220692660042,-18.641930741991672,-53.915158907759974,0.004990277955022051,6278.6305335313045,4.580318518640606
12,2020-01-01 13:00:00,0.0,-2.538,60.647,1.994,0.0,0.0,0.0,781.874,,239.111,5.0,0.35,3.073,0,10,-5.249081152928408,-5.6319678719865705,0.0008419370259593851,2265.666281727776,2.4707374937053173,143.58976781607836,2.9258921958860737,46.19286232945102,0.0,-1.1814707435308713,5830.099591273738,-86.74427607722025,0.0,-38.368936416188376,17.400172341419765,-12.621711026677476,-52.83462459913969,-0.3191763766344759,0.0,183.39081137148176,0.040418143862962136,7.640307028342994,0.0,0.0,0,0.00060802315699,453.4843399880356,146.51566001196443,-12.621711026677476,-74.12256505054278,0.005051374372409623,6772.058326604704,3.948260470059003
13,2020-01-01 14:00:00,0.0,-2.87,60.809,2.11,0.0,0.0,0.0,781.832,,229.354,5.0,0.35,3.006,0,10,-6.43055189645928,-5.587615541873809,0.0008952943237615506,2409.2560495438543,2.6273239362528398,161.14380070321295,1.9832619876836102,49.11875452533709,0.0,-0.8008366579847606,6283.583931261774,-91.08153390131406,0.0,-43.26336077953758,24.180335578795,-8.555378059084097,-64.14580680652092,0.7026761650335405,0.0,183.39114693299481,0.042979700231455115,7.640307028342994,0.0,0.0,0,0.000853840175396446,436.87293730910346,163.12706269089657,-8.555378059084097,-82.52615584222997,0.005290120372522241,7225.54266659274,3.566661824653501
14,2020-01-01 15:00:00,0.0,-5.442,67.61,2.119,0.0,0.0,0.0,781.996,,233.911,5.0,0.35,2.753,0,10,-7.23138855444404,-5.679439223404708,0.0009551742591326184,2570.399850247067,2.8030532718070527,183.94736979775092,2.0408469653417534,51.1020165130207,0.0,-0.8240875378306637,6720.456868570877,-102.89520075318559,0.0,-35.44689600971293,12.206446439234771,-8.803768371021873,-72.1446959115285,1.2937130998429514,0.0,183.39154806407646,0.045854410144373144,7.640307028342994,0.0,0.0,0,0.0009582214762985188,414.0117832369073,185.98821676309268,-8.803768371021873,-94.09143238216372,0.005625389146275765,7662.4156039018435,3.3274892238658023
15,2020-01-01 16:00:00,0.0,-5.996,68.268,2.062,0.0,0.0,0.0,782.169,,226.172,5.0,0.35,2.665,0,10,-8.055476092274704,-5.837899596936621,0.001023527347711242,2754.347220044818,3.003650185436007,205.19988079650324,1.4925063413376658,53.14286347836246,0.0,-0.6026677223416727,7134.468651807784,-111.00372169166586,0.0,-39.86240152114962,13.673985703343321,-6.438329411162207,-80.22555985684812,1.8485833941507668,0.0,183.39203769054754,0.04913592221685245,7.640307028342994,0.0,0.0,0,0.0010938176581554691,393.3076128621591,206.6923871378409,-6.438329411162207,-104.56539228050366,0.006001644956710321,8076.42738713875,3.096746442749146
16,2020-01-01 17:00:00,0.0,-6.826,70.788,2.021,0.0,0.0,0.0,782.097,,228.451,5.0,0.35,2.592,0,10,-8.658143814616377,-6.049202228668584,0.0010997769966833999,2959.5471008413215,3.2274232288345925,210.46608437154526,1.1701356208636686,54.635369819700124,0.0,-0.47249428437201074,7527.776264669943,-112.11380835868579,0.0,-35.17242103805998,11.92162894915843,-5.04768006466041,-85.99016359088992,2.1748273857660925,0.0,183.3926238022031,0.05279656649160017,7.640307028342994,0.0,0.0,0,0.0012201895252190625,388.36378000759106,211.63621999240894,-5.04768006466041,-107.06612829402538,0.006431144983385426,8469.73500000091,2.9373581765426113
17,2020-01-01 18:00:00,0.0,-6.516,67.536,2.022,0.0,0.0,0.0,782.048,,233.87,5.0,0.35,2.533,0,10,-9.130638098988388,-6.280560734729311,0.0011779827123058369,3170.0131852128666,3.4569391332746635,195.41784483013973,0.9650258094836215,55.80550544056379,0.0,-0.3896707080400085,7916.140044677534,-103.51202695735526,0.0,-27.874691279722356,17.020615167955853,-4.1628716575268125,-90.87091862299927,2.3758394349373217,0.0,183.3932686853606,0.05655115671744594,7.640307028342994,0.0,0.0,0,0.0012515001949457566,403.6171293603767,196.38287063962335,-4.1628716575268125,-99.34915529982845,0.006910267649682467,8858.0987800085,2.817679442189442
18,2020-01-01 19:00:00,0.0,-6.453,67.185,2.011,0.0,0.0,0.0,781.878,,217.34,5.0,0.35,2.532,0,10,-9.520308807028396,-6.516523501309503,0.0012505959882467726,3365.431030043006,3.6700447437764514,228.6858027331318,0.6417526472263277,56.77053125004741,0.0,-0.2591343520922499,8319.757174037912,-118.78365516543454,0.0,-42.8628549845848,19.854441362216388,-2.7683452401191104,-95.5108674838372,2.503971180890191,0.0,183.39390710671367,0.06003729526725537,7.640307028342994,0.0,0.0,0,0.0011620143532498099,370.67244461964185,229.32755538035812,-2.7683452401191104,-116.01530992531542,0.007401686412294688,9261.715909368877,2.722349795758079
19,2020-01-01 20:00:00,0.0,-6.824,66.863,1.871,0.0,0.0,0.0,781.833,,225.313,5.0,0.35,2.449,0,10,-9.779443159120646,-6.750772425336798,0.0013355699621782964,3594.116832776138,3.9194294795813938,218.29766983820318,0.6637266368062738,57.41228389727374,0.0,-0.2680061026772441,8690.429618657554,-113.63378001280724,0.0,-33.86829862724818,17.797520524488,-2.8631225952061334,-97.22459511905026,2.5247158042093494,0.0,183.39470269174706,0.06411691447191425,7.640307028342994,0.0,0.0,0,0.001359831085663221,381.03860352499055,218.96139647500945,-2.8631225952061334,-110.7706574176011,0.007857968932994055,9632.38835398852,2.6605974319631303
20,2020-01-01 21:00:00,0.0,-6.239,65.271,1.763,0.0,0.0,0.0,781.769,,235.751,5.0,0.35,2.501,0,10,-10.04744926179789,-6.9719347598289945,0.001416682898974341,3812.414502614341,4.15748582618794,194.6600978376703,0.2869389930693979,58.07601053408001,0.0,-0.1158625525514597,9071.468222182544,-99.8593335044822,0.0,-22.37693540654638,21.608670033666193,-1.2377654420348716,-100.41706770455609,2.5637650149889426,0.0,183.3955109096021,0.06801121554159402,7.640307028342994,0.0,0.0,0,0.0012980546499572298,405.05296316926035,194.94703683073968,-1.2377654420348716,-98.62156806244732,0.008391929046052975,10013.42695751351,2.5980801137760965
21,2020-01-01 22:00:00,0.0,-7.329,73.93,1.724,0.0,0.0,0.0,781.641,,237.421,5.0,0.35,2.604,0,10,-10.16331181434935,-7.183659142463195,0.0014890118861674946,4007.0746004520115,4.3697651040916154,206.46843197163227,0.0,58.36294952714941,0.0,0.03796439058321538,9476.521185351805,-104.04410668543707,0.0,-20.252548146139134,15.723214044496522,0.4055754828200191,-102.40420215740468,2.483854090790209,0.0,183.39627179269542,0.07148383633408839,7.640307028342994,0.0,0.0940209667580653,0,0.0011574944056744704,393.5315680283677,206.46843197163227,0.4055754828200191,-104.44968216825708,0.008901633833469659,10418.47992068277,2.571470404110263
22,2020-01-01 23:00:00,0.0,-6.491,73.948,1.391,0.0,0.0,0.0,781.622,,248.953,5.0,0.35,2.779,0,10,-10.125347423766135,-7.378820228266545,0.001565762368539519,4213.637053390402,4.595024049498803,181.73605211207564,0.0,58.36294952714941,0.0,0.18723550747958437,9870.052753380172,-89.93722252089367,0.0,-8.86936994028693,16.26669981605342,2.000246288179774,-101.62431815614455,2.289519471304628,0.0,183.39712062423837,0.07516878808840564,7.640307028342994,0.0,0.46370150114092973,0,0.0012282634930649628,418.26394788792436,181.73605211207564,2.000246288179774,-91.93746880907344,0.009356147085307851,10812.105509677896,2.5801614538961517
23,2020-01-02 00:00:00,0.0,-6.416,71.456,1.653,0.0,0.0,0.0,781.511,,240.759,5.0,0.35,2.701,0,10,-9.93811191628655,-7.549894145571479,0.001633459725112296,4395.836807003619,4.793715165761852,192.70213594335274,0.0,58.36294952714941,0.0,0.08681423831028506,10288.316701268097,-96.55718402036135,0.0,-17.798283141693133,18.73096735212897,0.927440848580691,-100.40813993542308,1.9908308560452057,0.0,183.3979047454023,0.07841912372376646,7.640307028342994,0.0,0.21500229995013617,0,0.001083392779487234,407.29786405664726,192.70213594335274,0.927440848580691,-97.48462486894203,0.009838451231024418,11230.833159066962,2.6234186017876553
24,2020-01-02 01:00:00,0.0,-5.982,69.983,1.854,0.0,0.0,0.0,782.05,,242.557,5.0,0.35,2.734,0,10,-9.851297677976264,-7.692484859081249,0.0017051382197617831,4588.753945246922,5.004093724369598,179.0536394856457,0.0,58.36294952714941,0.0,0.11332772414566236,10695.614565324744,-89.36897664687322,0.0,-16.34156804871887,23.095400579544982,1.2106857434343183,-99.1330926064801,1.7995976853464613,0.0,183.39877116034782,0.08186065114995149,7.640307028342994,0.0,0.2806663621439403,0,0.0011471153877128488,420.9463605143543,179.0536394856457,1.2106857434343183,-90.57966239030753,0.010263870736196548,11638.34602542356,2.643704535943553
25,2020-01-02 02:00:00,0.0,-5.2,68.471,1.84,0.0,0.0,0.0,781.985,,245.924,5.0,0.35,2.84,0,10,-9.737969953830602,-7.815960459514007,0.0017717690740053844,4768.088251094711,5.199660033909173,164.65171908653343,0.0,58.36294952714941,0.0,0.21125986632732893,11116.560925839098,-81.0367376553698,0.0,-13.420591268642937,26.879857869059446,2.2568997149681715,-98.35510116307822,1.6021971923237286,0.0,183.39960993922801,0.08505986889520252,7.640307028342994,0.0,0.5232065655300643,0,0.001066344710502933,435.34828091346657,164.65171908653343,2.2568997149681715,-83.29363737033798,0.010714314339237382,12059.573052300057,2.67039499093198
26,2020-01-02 03:00:00,0.04,-4.252,66.066,1.723,0.039,1.991,0.0,782.035,,244.891,5.0,0.35,2.944,0,10,-9.526710087503274,-7.921757655944944,0.021825012707682192,4933.263176746775,5.379785361774018,158.0423965396721,0.0,58.36294952714941,0.0,0.26032765340752595,11551.909206752563,-77.16868578773092,1.2947032640721399,-15.286583615750288,29.258979106640844,2.7810933377352702,-96.55477464278086,1.337896762351958,0.0,183.4004109331507,0.08800649168841813,7.640307028342994,0.0,0.644730751243942,0,0.0009821467337064235,441.9576034603279,158.0423965396721,2.7810933377352702,-79.9497791254662,0.011133043289969728,12495.444539779053,2.7208101075012556
27,2020-01-02 04:00:00,0.198,-4.117,63.792,1.606,4.237,58.797,0.0,782.649,,242.64,5.0,0.35,2.872,0,10,-9.266382434095748,-8.007144840303683,0.10020257847531225,5091.95030403769,5.552835664163239,91.6459497964946,0.0,58.36294952714941,0.0,0.09552514238854035,11993.866810212892,-45.34074138049376,38.49401291124993,-18.566806988719748,26.645067771364772,1.020499872393896,-93.983222007652,1.0497070608693895,0.0,183.40120615133344,0.09083737600345207,7.640307028342994,0.0,0.23657979877372212,0,0.0009435655106154469,508.3540502035054,91.6459497964946,1.020499872393896,-46.36124125288766,0.011518711402819726,12938.046873990626,2.784135862633533
28,2020-01-02 05:00:00,0.329,-3.375,63.367,1.428,12.112,154.878,0.0,782.908,,246.306,5.0,0.35,3.016,0,10,-9.170857291707208,-8.072051643531008,0.16335950156283638,5183.832833632959,5.653034714975964,0.0,0.0,58.36294952714941,0.0,1.9986949521345942,12502.220860416397,21.35215810840148,101.9567966839039,-15.279236990013516,26.67507985497588,2.1510709615167265,-95.06752255177692,0.9159701497954047,0.0,183.40167810280778,0.09247650588309278,7.640307028342994,0.0,0.4986784011999285,0,0.000546338014429662,600.0,0.0,21.35215810840148,0.0,0.01188923110896927,13446.637503992904,2.807708874900555
29,2020-01-02 06:00:00,0.423,-3.21,63.688,0.771,27.718,230.419,0.0,782.958,,249.404,5.0,0.35,3.069,0,10,-7.172162339572614,-8.127685313277556,0.20695976535966223,5184.331512034159,5.653578530026345,-0.3606408354039522,0.3606408354039522,58.36294952714941,0.0,6.009895724292377,13102.220860416397,64.20401651740168,153.50108200455546,-20.19394508336711,9.846326123136855,-1.5371082665719706,-76.6205688817712,-0.7917693785803376,0.0,185.6128017870505,0.09138342892713143,7.686235391470481,0.0,0.0,0,2.96515853075525e-06,600.0,0.0,64.20401651740168,0.0,0.01188923110896927,14047.136182394104,3.3446730529757702
30,2020-01-02 07:00:00,0.47,-3.256,65.248,0.4,135.456,252.684,0.0,782.828,,242.184,5.0,0.35,3.134,0,10,-1.1622666152802363,-8.079020178160725,0.22811407303514902,5183.970871198755,5.653185246672579,-1.6557578193059197,1.6557578193059197,58.72359036255336,182.8035224513884,1.1622666152802363,13702.220860416397,103.79436145261896,184.32922292008195,-52.61909934784299,-2.698962352518777,-7.057428938733494,-12.427849122828524,-5.7315217055392145,0.0,185.60419375573412,0.09138130989080716,7.68605715990068,0.0,0.0,0,-2.1188374399805646e-06,600.0,0.0,12.41655236436955,91.3778090882494,0.01188923110896927,14647.136182394104,5.573668160519632
31,2020-01-02 08:00:00,0.464,-2.428,67.344,0.51,62.144,278.495,0.0,782.278,,261.827,5.0,0.35,3.44,0,10,0.0,-7.726731047317279,0.2254406085920728,4999.51159092806,5.452030088253065,-2.2774474352896634,2.2774474352896634,60.37934818185928,257.0145870676413,-0.0,14302.220860416397,131.61455988424774,190.12810776722478,-38.04753883563893,-3.9877606324320616,-9.944616578089686,-0.05313317146555093,-6.480498665350773,182.8035224513884,181.17480517034235,0.09028433178896757,7.593790629644403,0.0,0.0,0,-0.001083785631935913,600.0,0.0,0.0,131.61455988424774,0.01188923110896927,15247.136182394104,6.136262074014802
32,2020-01-02 09:00:00,0.406,-3.522,73.429,0.59,69.069,238.744,0.0,782.194,,263.146,5.0,0.35,3.457,0,10,0.0,-7.323566143342995,0.19919316153743966,4740.219556425129,5.169268872873641,-2.526757737958945,2.526757737958945,62.656795617148944,194.01974732375803,-0.0,14902.220860416397,102.946482548969,164.12634710824912,-36.728538835638915,-6.691214464208796,-11.432012751190777,-0.07572455000657045,-6.252373958235057,439.8181095190297,174.85513400753382,0.08869572352989886,7.460173220368016,0.0,0.0,0,-0.0015607093663689575,600.0,0.0,0.0,102.946482548969,0.01188923110896927,15847.136182394104,6.136260394690018
33,2020-01-02 10:00:00,0.302,-3.742,72.787,0.25,65.074,158.742,0.0,782.657,,263.118,5.0,0.35,3.371,0,10,0.0,-6.927626537404778,0.15051110065023318,4543.673051363412,4.95493244423491,-1.074269489415921,1.074269489415921,65.18355335510789,107.53843198617004,-0.0,15502.220860416397,58.693525986167344,109.54863358641363,-36.756538835638935,-3.014146604855012,-4.999576984687852,-0.08641972230927426,-5.998425452755214,633.8378568427877,169.98768735984498,0.08745249802727015,7.355605860945519,0.0,0.0,0,-0.001225794311704317,600.0,0.0,-7.105427357601002e-15,58.69352598616735,0.01188923110896927,16447.136182394104,6.1362696508025705
34,2020-01-02 11:00:00,0.164,-3.087,73.683,0.664,20.627,126.625,0.0,783.071,,258.273,5.0,0.35,3.584,0,10,0.0,-6.542368481890757,0.08349385463400952,4435.060349887826,4.836488931175383,-2.591354106859727,2.591354106859727,66.25782284452382,31.03173977288733,-0.0,16102.220860416397,17.212250246035836,83.42569803069823,-41.601538835638905,-6.607770580000312,-12.256086238493426,-0.037339416745702056,-5.71071271378405,741.3762888289577,167.26783631151577,0.08675004448863677,7.296522684565555,0.0,0.0,0,-0.0006967770130832758,600.0,0.0,0.0,17.212250246035836,0.01188923110896927,17047.136182394104,6.136277926983983
35,2020-01-02 12:00:00,0.001,-2.789,76.88,0.388,9.77,32.233,0.0,783.571,,255.367,5.0,0.35,3.823,0,10,0.0,-6.1726192432120985,0.0023920598136883955,4401.437256008079,4.7998225256358555,56.97439582327274,1.3654908343302408,68.84917695138354,0.0,-0.6076058115930021,16702.220860416397,-39.01482125222733,20.966640775846827,-44.50753883563894,-3.490661215539976,-6.491083265538622,-0.09052830673478275,-5.401650404621836,772.4080286018451,166.42137020397578,0.08653026491215356,7.278037084069708,0.0,0.0,0,-0.0002192077469767764,541.660113342397,58.339886657602975,-6.491083265538622,-32.52373798668871,0.01188923110896927,17647.136182394104,6.136287921941755
36,2020-01-02 13:00:00,0.0,-2.197,77.406,0.988,0.0,0.007,0.0,783.84,,261.572,5.0,0.35,4.023,0,10,-0.6076058115930021,-5.821992432301343,0.001916584883914671,4458.411651831352,4.861953818791005,86.54995835750574,2.725150032865037,70.21466778571379,0.0,-1.2126144730483648,17243.880973758794,-62.724056435648656,0.00455,-35.64321676717742,-5.067165554387478,-12.954421046299336,-4.500700681293017,-4.563102386491405,772.4080286018451,166.42167664144367,0.08765035575454105,7.278037084069708,0.0,0.0,0,0.0003733372287405044,510.72489160962925,89.27510839037078,-12.954421046299336,-49.76963538934932,0.01188923110896927,18188.7962957365,5.836031290987839
37,2020-01-02 14:00:00,0.0,-2.795,79.52,1.059,0.0,0.0,0.0,783.774,,252.571,5.0,0.35,3.953,0,10,-1.8202202846413669,-5.5295812263737965,0.0019537854823896052,4544.961610188858,4.956337633793738,109.77865005808405,2.132215485321815,72.93981781857882,0.0,-0.9487727195257846,17754.605865368423,-72.52436528679506,0.0,-39.38985219135256,-3.3307528047840096,-10.135786401329934,-16.421917354441625,-3.246056534886924,772.4080286018451,166.4221496913084,0.08935188877414457,7.278037084069708,0.0,0.0,0,0.0005671365467978245,488.08913445659414,111.91086554340588,-10.135786401329934,-62.38857888546512,0.01204313123745847,18699.52118734613,5.2764444756055005
38,2020-01-02 15:00:00,0.0,-2.283,77.297,1.255,0.0,0.0,0.0,783.956,,253.638,5.0,0.35,3.991,0,10,-2.7689930041671516,-5.325529131365232,0.002000969693848551,4654.740260246942,5.076052628404517,106.43666069166477,1.6844244280648584,75.07203330390064,0.0,-0.749516204632573,18242.694999825017,-68.28273187638341,0.0,-34.26056382179374,1.9684053566388926,-8.007119089900009,-25.74623315770407,-2.237221163624484,772.4080286018451,166.422762782429,0.09151008736217578,7.278037084069708,0.0,0.0,0,0.0007193453205167376,491.8789148802704,108.12108511972963,-8.007119089900009,-60.2756127864834,0.01227692133772161,19187.610321802724,4.873219794259772
39,2020-01-02 16:00:00,0.0,-1.953,75.729,1.256,0.0,0.0,0.0,784.006,,259.058,5.0,0.35,4.007,0,10,-3.5185092087997245,-5.188210247472247,0.002046716973533745,4761.176920938607,5.19212314169968,96.93929174408736,1.0849113305166291,76.7564577319655,0.0,-0.48274985603030995,18734.57391470529,-59.80381882318795,0.0,-25.661508580402028,6.34620005881788,-5.157240849464603,-33.87011642523558,-1.4611530269036266,772.4080286018451,166.4233711774673,0.09360258395143031,7.278037084069708,0.0,0.0,0,0.0006974437351872767,501.975796925396,98.02420307460399,-5.157240849464603,-54.64657797372335,0.012573457143063288,19679.489236682995,4.574769436422555
40,2020-01-02 17:00:00,0.0,-2.447,76.985,1.119,0.0,0.0,0.0,783.916,,244.734,5.0,0.35,3.927,0,10,-4.001259064830035,-5.1005304036156245,0.002088381771201374,4858.116212682694,5.297836655052011,129.54674761489167,0.7907190619205132,77.84136906248213,0.0,-0.3518427766264867,19236.549711630683,-76.41909790831453,0.0,-37.95192401110265,5.612703887674552,-3.758753974839589,-39.359153009973575,-0.9619708000732639,772.4080286018451,166.42393725153795,0.09550836656449889,7.278037084069708,0.0,0.0,0,0.0006352083400570123,469.6625333231878,130.3374666768122,-3.758753974839589,-72.66034393347493,0.012860965514494182,20181.46503360839,4.391470407837742
