time,temp,RH,wind,tcc,SW_global,Discharge
2019-01-02 23:00:00,-14.903,82.709,1.412,0.985,0.0,1000000
2019-01-03 00:00:00,-15.61,81.268,1.421,0.992,0.0,1000000
2019-01-03 01:00:00,-15.674,82.503,1.273,1.0,0.0,1000000
2019-01-03 02:00:00,-16.048,83.096,1.16,1.0,0.0,1000000
2019-01-03 03:00:00,-16.155,83.919,1.155,1.0,0.0,1000000
2019-01-03 04:00:00,-15.342,84.79,0.949,1.0,0.0,1000000
2019-01-03 05:00:00,-14.991,85.504,0.96,1.0,0.0,1000000
2019-01-03 06:00:00,-14.123,86.219,0.908,1.0,0.0,1000000
2019-01-03 07:00:00,-13.132,86.827,1.007,1.0,0.0,1000000
2019-01-03 08:00:00,-12.243,88.296,1.14,1.0,0.0,1000000
2019-01-03 09:00:00,-11.208,88.762,1.314,1.0,0.0,1000000
2019-01-03 10:00:00,-10.454,90.177,1.499,1.0,0.0,1000000
2019-01-03 11:00:00,-9.672,90.418,1.754,1.0,0.0,1000000
2019-01-03 12:00:00,-8.624,91.288,1.9,1.0,0.163,1000000
2019-01-03 13:00:00,-7.352,91.43,2.118,1.0,0.081,1000000
2019-01-03 14:00:00,-5.752,93.039,2.411,0.999,0.0,1000000
2019-01-03 15:00:00,-4.073,92.395,2.637,0.988,0.0,1000000
2019-01-03 16:00:00,-2.52,89.829,2.882,0.977,0.0,1000000
2019-01-03 17:00:00,-2.002,88.679,3.056,0.841,0.0,1000000
2019-01-03 18:00:00,-2.43,87.313,3.21,0.709,0.0,1000000
2019-01-03 19:00:00,-2.574,85.051,3.489,0.673,0.0,1000000
2019-01-03 20:00:00,-2.877,85.329,3.893,0.684,0.0,1000000
2019-01-03 21:00:00,-2.206,83.754,4.59,0.66,0.0,1000000
2019-01-03 22:00:00,-1.705,82.617,4.875,0.607,0.0,1000000
2019-01-03 23:00:00,-2.314,82.775,4.767,0.821,0.0,1000000
2019-01-04 00:00:00,-1.986,81.737,4.723,0.998,0.0,1000000
2019-01-04 01:00:00,-1.72,80.045,4.434,0.945,0.0,1000000
2019-01-04 02:00:00,-2.205,80.616,3.877,0.951,0.0,1000000
2019-01-04 03:00:00,-2.842,83.261,3.071,0.998,0.0,1000000
2019-01-04 04:00:00,-3.097,83.839,2.646,0.992,0.0,1000000
2019-01-04 05:00:00,-3.1,84.777,2.533,0.964,0.0,1000000
2019-01-04 06:00:00,-3.769,85.309,2.365,0.919,0.0,1000000
2019-01-04 07:00:00,-4.029,85.141,2.13,0.92,0.0,1000000
2019-01-04 08:00:00,-4.933,86.133,2.032,0.984,0.0,1000000
2019-01-04 09:00:00,-4.938,87.489,1.916,1.0,0.0,1000000
2019-01-04 10:00:00,-5.495,89.382,1.665,0.99,0.0,1000000
2019-01-04 11:00:00,-4.977,90.873,1.582,0.981,0.0,1000000
2019-01-04 12:00:00,-5.654,89.16,1.594,1.0,0.372,1000000
2019-01-04 13:00:00,-5.93,89.681,1.513,0.997,0.221,1000000
2019-01-04 14:00:00,-6.082,88.791,1.565,1.0,0.0,1000000
2019-01-04 15:00:00,-6.02,89.014,1.628,1.0,0.0,1000000
2019-01-04 16:00:00,-5.969,89.3,1.617,1.0,0.0,1000000
2019-01-04 17:00:00,-5.979,89.526,1.626,1.0,0.0,1000000
2019-01-04 18:00:00,-5.983,89.703,1.606,1.0,0.0,1000000
2019-01-04 19:00:00,-5.729,88.922,1.572,0.991,0.0,1000000
2019-01-04 20:00:00,-6.062,89.091,1.557,0.956,0.0,1000000
2019-01-04 21:00:00,-6.35,89.732,1.49,0.952,0.0,1000000
2019-01-04 22:00:00,-6.692,89.05,1.456,0.942,0.0,1000000
2019-01-04 23:00:00,-5.469,86.737,1.618,0.735,0.0,1000000
2019-01-05 00:00:00,-6.016,86.019,1.47,0.826,0.0,1000000
2019-01-05 01:00:00,-5.79,86.944,1.639,0.846,0.0,1000000
2019-01-05 02:00:00,-6.412,86.78,1.695,0.825,0.0,1000000
2019-01-05 03:00:00,-6.503,87.582,1.833,0.865,0.0,1000000
2019-01-05 04:00:00,-7.482,87.896,1.932,0.902,0.0,1000000
2019-01-05 05:00:00,-7.999,87.857,1.893,0.902,0.0,1000000
2019-01-05 06:00:00,-7.914,88.507,1.8,0.871,0.0,1000000
2019-01-05 07:00:00,-7.671,87.075,1.878,0.894,0.0,1000000
2019-01-05 08:00:00,-7.771,86.592,1.792,0.955,0.0,1000000
2019-01-05 09:00:00,-7.955,86.495,1.836,0.954,0.0,1000000
2019-01-05 10:00:00,-7.959,85.724,1.94,0.944,0.0,1000000
2019-01-05 11:00:00,-8.754,86.047,2.046,0.925,0.0,1000000
2019-01-05 12:00:00,-8.544,86.72,1.919,0.877,0.686,1000000
2019-01-05 13:00:00,-8.291,86.977,1.87,0.966,0.407,1000000
2019-01-05 14:00:00,-8.115,86.472,1.727,0.981,0.0,1000000
2019-01-05 15:00:00,-8.005,87.891,1.835,0.977,0.0,1000000
2019-01-05 16:00:00,-7.747,88.806,1.933,0.999,0.0,1000000
2019-01-05 17:00:00,-7.082,89.335,1.781,1.0,0.0,1000000
2019-01-05 18:00:00,-6.821,89.473,1.742,0.999,0.0,1000000
2019-01-05 19:00:00,-6.281,90.311,1.777,0.995,0.0,1000000
2019-01-05 20:00:00,-5.567,90.086,1.775,1.0,0.0,1000000
2019-01-05 21:00:00,-5.509,89.466,1.817,1.0,0.0,1000000
2019-01-05 22:00:00,-5.428,89.888,1.817,1.0,0.0,1000000
2019-01-05 23:00:00,-5.208,89.475,1.942,1.0,0.0,1000000
2019-01-06 00:00:00,-5.002,89.419,1.963,1.0,0.0,1000000
2019-01-06 01:00:00,-5.08,90.12,2.011,1.0,0.0,1000000
2019-01-06 02:00:00,-5.53,90.744,1.978,1.0,0.0,1000000
2019-01-06 03:00:00,-5.212,90.626,2.127,1.0,0.0,1000000
2019-01-06 04:00:00,-4.926,90.089,2.175,1.0,0.0,1000000
2019-01-06 05:00:00,-4.189,90.711,2.16,0.995,0.0,1000000
2019-01-06 06:00:00,-3.166,90.462,2.074,1.0,0.0,1000000
2019-01-06 07:00:00,-2.709,90.908,2.18,0.975,0.0,1000000
2019-01-06 08:00:00,-2.486,91.066,2.207,0.967,0.0,1000000
2019-01-06 09:00:00,-2.521,91.259,2.213,0.886,0.0,1000000
2019-01-06 10:00:00,-1.923,90.978,2.163,0.835,0.0,1000000
2019-01-06 11:00:00,-1.496,90.509,2.074,0.935,0.0,1000000
2019-01-06 12:00:00,-1.191,90.176,1.991,0.995,0.976,1000000
2019-01-06 13:00:00,-0.501,88.096,1.948,0.999,0.779,1000000
2019-01-06 14:00:00,-0.403,85.51,2.307,0.995,0.0,1000000
2019-01-06 15:00:00,-0.681,84.792,2.378,0.919,0.0,1000000
2019-01-06 16:00:00,-0.955,85.413,2.134,0.854,0.0,1000000
2019-01-06 17:00:00,-0.777,85.205,2.121,0.92,0.0,1000000
2019-01-06 18:00:00,-0.404,85.929,2.561,0.982,0.0,1000000
2019-01-06 19:00:00,-0.497,84.907,3.45,0.993,0.0,1000000
2019-01-06 20:00:00,-1.402,84.652,3.731,0.956,0.0,1000000
2019-01-06 21:00:00,-2.352,80.821,3.574,0.826,0.0,1000000
2019-01-06 22:00:00,-3.208,81.763,3.484,0.771,0.0,1000000
2019-01-06 23:00:00,-4.148,82.59,3.413,0.826,0.0,1000000
2019-01-07 00:00:00,-4.343,81.258,3.465,0.793,0.0,1000000
2019-01-07 01:00:00,-4.554,80.182,3.378,0.974,0.0,1000000
2019-01-07 02:00:00,-4.51,77.541,3.351,0.914,0.0,1000000
2019-01-07 03:00:00,-4.71,78.143,3.408,0.9,0.0,1000000
2019-01-07 04:00:00,-4.345,75.727,4.186,0.85,0.0,1000000
2019-01-07 05:00:00,-4.235,77.06,4.01,0.828,0.0,1000000
2019-01-07 06:00:00,-4.233,79.521,3.895,0.905,0.0,1000000
2019-01-07 07:00:00,-4.601,81.739,3.688,0.95,0.0,1000000
2019-01-07 08:00:00,-4.835,83.506,3.517,0.933,0.0,1000000
2019-01-07 09:00:00,-4.834,81.995,3.76,0.795,0.0,1000000
2019-01-07 10:00:00,-5.414,79.173,3.99,0.711,0.0,1000000
2019-01-07 11:00:00,-5.128,76.157,3.922,0.661,0.0,1000000
2019-01-07 12:00:00,-5.978,77.411,3.719,0.53,2.185,1000000
2019-01-07 13:00:00,-6.118,77.729,3.669,0.577,1.662,1000000
2019-01-07 14:00:00,-6.598,78.6,3.539,0.811,0.0,1000000
2019-01-07 15:00:00,-7.101,79.569,3.441,0.896,0.0,1000000
2019-01-07 16:00:00,-6.324,78.961,3.45,0.903,0.0,1000000
2019-01-07 17:00:00,-5.779,79.025,3.448,0.844,0.0,1000000
2019-01-07 18:00:00,-6.498,81.178,3.396,0.956,0.0,1000000
2019-01-07 19:00:00,-6.465,81.302,3.358,0.922,0.0,1000000
2019-01-07 20:00:00,-6.676,81.605,3.347,0.913,0.0,1000000
2019-01-07 21:00:00,-6.777,82.258,3.347,0.816,0.0,1000000
2019-01-07 22:00:00,-6.655,82.148,3.417,0.886,0.0,1000000
2019-01-07 23:00:00,-6.906,81.615,3.825,0.904,0.0,1000000
2019-01-08 00:00:00,-7.639,83.273,3.162,0.989,0.0,1000000
2019-01-08 01:00:00,-7.751,84.395,2.787,0.991,0.0,1000000
2019-01-08 02:00:00,-7.703,83.786,2.465,0.925,0.0,1000000
2019-01-08 03:00:00,-8.711,83.57,2.408,0.833,0.0,1000000
2019-01-08 04:00:00,-8.805,84.572,2.469,0.731,0.0,1000000
2019-01-08 05:00:00,-8.503,84.443,2.492,0.903,0.0,1000000
2019-01-08 06:00:00,-8.134,85.983,2.51,0.976,0.0,1000000
2019-01-08 07:00:00,-7.978,86.663,2.612,0.672,0.0,1000000
2019-01-08 08:00:00,-8.036,85.045,2.728,0.559,0.0,1000000
2019-01-08 09:00:00,-8.34,83.838,2.988,0.604,0.0,1000000
2019-01-08 10:00:00,-8.64,84.883,2.823,0.788,0.0,1000000
2019-01-08 11:00:00,-7.214,85.982,3.002,0.867,0.023,1000000
2019-01-08 12:00:00,-7.443,83.959,3.091,0.673,3.162,1000000
2019-01-08 13:00:00,-7.127,82.043,3.106,0.882,2.476,1000000
2019-01-08 14:00:00,-6.785,82.365,2.767,0.637,0.0,1000000
2019-01-08 15:00:00,-6.893,83.741,2.678,0.643,0.0,1000000
2019-01-08 16:00:00,-6.574,85.074,2.604,0.783,0.0,1000000
2019-01-08 17:00:00,-6.201,84.427,2.482,0.882,0.0,1000000
2019-01-08 18:00:00,-6.654,85.308,2.575,0.641,0.0,1000000
2019-01-08 19:00:00,-7.054,86.644,2.793,0.833,0.0,1000000
2019-01-08 20:00:00,-7.002,87.41,2.961,0.947,0.0,1000000
2019-01-08 21:00:00,-7.093,86.897,2.989,0.915,0.0,1000000
2019-01-08 22:00:00,-6.781,86.486,3.008,0.917,0.0,1000000
2019-01-08 23:00:00,-7.054,86.455,3.209,0.753,0.0,1000000
2019-01-09 00:00:00,-7.088,85.62,2.914,0.915,0.0,1000000
2019-01-09 01:00:00,-6.936,86.17,2.723,0.728,0.0,1000000
2019-01-09 02:00:00,-7.027,85.279,2.837,0.829,0.0,1000000
2019-01-09 03:00:00,-7.277,83.617,2.644,0.86,0.0,1000000
2019-01-09 04:00:00,-7.442,83.727,2.538,0.895,0.0,1000000
2019-01-09 05:00:00,-7.845,83.426,2.44,0.95,0.0,1000000
2019-01-09 06:00:00,-8.05,85.931,2.244,0.95,0.0,1000000
2019-01-09 07:00:00,-7.873,85.888,2.22,0.95,0.0,1000000
2019-01-09 08:00:00,-7.865,86.116,2.176,0.934,0.0,1000000
2019-01-09 09:00:00,-7.63,87.866,2.204,0.947,0.0,1000000
2019-01-09 10:00:00,-7.572,87.837,2.145,0.94,0.0,1000000
2019-01-09 11:00:00,-8.152,88.019,2.075,0.729,0.07,1000000
2019-01-09 12:00:00,-7.791,87.505,2.054,0.614,3.941,1000000
2019-01-09 13:00:00,-7.929,88.613,2.092,0.793,3.429,1000000
2019-01-09 14:00:00,-8.066,88.79,2.168,0.902,0.012,1000000
2019-01-09 15:00:00,-8.172,88.493,2.075,0.921,0.0,1000000
2019-01-09 16:00:00,-8.507,88.054,2.039,0.994,0.0,1000000
2019-01-09 17:00:00,-8.598,87.835,2.004,1.0,0.0,1000000
2019-01-09 18:00:00,-9.035,87.26,1.988,1.0,0.0,1000000
2019-01-09 19:00:00,-9.167,86.301,1.759,1.0,0.0,1000000
2019-01-09 20:00:00,-9.837,86.698,1.637,1.0,0.0,1000000
2019-01-09 21:00:00,-10.503,85.795,1.422,1.0,0.0,1000000
2019-01-09 22:00:00,-11.175,86.018,1.029,1.0,0.0,1000000
2019-01-09 23:00:00,-10.592,86.895,0.868,1.0,0.0,1000000
2019-01-10 00:00:00,-10.675,88.056,1.023,1.0,0.0,1000000
2019-01-10 01:00:00,-10.704,88.824,1.125,1.0,0.0,1000000
2019-01-10 02:00:00,-10.227,89.27,1.359,1.0,0.0,1000000
2019-01-10 03:00:00,-9.696,89.411,1.466,1.0,0.0,1000000
2019-01-10 04:00:00,-9.062,91.186,1.658,1.0,0.0,1000000
2019-01-10 05:00:00,-8.528,91.776,1.8,1.0,0.0,1000000
2019-01-10 06:00:00,-7.846,92.188,1.947,1.0,0.0,1000000
2019-01-10 07:00:00,-7.528,92.62,1.995,1.0,0.0,1000000
2019-01-10 08:00:00,-7.209,91.797,2.004,1.0,0.0,1000000
2019-01-10 09:00:00,-6.958,90.551,1.944,1.0,0.0,1000000
2019-01-10 10:00:00,-6.536,90.209,1.867,1.0,0.0,1000000
2019-01-10 11:00:00,-6.073,90.772,1.793,1.0,0.14,1000000
2019-01-10 12:00:00,-5.563,91.12,1.995,0.997,3.325,1000000
2019-01-10 13:00:00,-5.221,89.742,1.999,0.997,3.627,1000000
2019-01-10 14:00:00,-4.506,88.858,2.096,1.0,0.035,1000000
2019-01-10 15:00:00,-3.924,86.995,2.328,0.98,0.0,1000000
2019-01-10 16:00:00,-3.47,87.387,3.915,0.669,0.0,1000000
2019-01-10 17:00:00,-1.857,83.392,6.218,0.76,0.0,1000000
2019-01-10 18:00:00,-2.053,77.7,6.36,0.973,0.0,1000000
2019-01-10 19:00:00,-3.913,81.145,6.004,0.999,0.0,1000000
2019-01-10 20:00:00,-5.279,83.812,5.401,1.0,0.0,1000000
2019-01-10 21:00:00,-6.148,86.192,5.534,0.834,0.0,1000000
2019-01-10 22:00:00,-6.523,83.14,5.649,0.979,0.0,1000000
2019-01-10 23:00:00,-6.685,82.446,5.408,1.0,0.0,1000000
2019-01-11 00:00:00,-6.313,84.506,4.875,1.0,0.0,1000000
2019-01-11 01:00:00,-5.862,85.831,4.604,1.0,0.0,1000000
2019-01-11 02:00:00,-5.349,86.621,5.069,0.999,0.0,1000000
2019-01-11 03:00:00,-4.435,86.402,4.847,1.0,0.0,1000000
2019-01-11 04:00:00,-3.729,89.681,5.288,1.0,0.0,1000000
2019-01-11 05:00:00,-3.612,91.367,5.632,0.999,0.0,1000000
2019-01-11 06:00:00,-3.538,92.881,6.196,0.846,0.0,1000000
2019-01-11 07:00:00,-3.623,86.17,5.215,0.914,0.0,1000000
2019-01-11 08:00:00,-4.228,84.025,4.966,0.999,0.0,1000000
2019-01-11 09:00:00,-4.022,90.093,7.265,0.735,0.0,1000000
2019-01-11 10:00:00,-2.62,92.591,6.189,0.995,0.0,1000000
2019-01-11 11:00:00,-3.529,91.702,6.693,0.986,0.337,1000000
2019-01-11 12:00:00,-2.378,91.883,6.78,0.881,4.173,1000000
2019-01-11 13:00:00,-3.183,80.413,6.249,0.682,5.208,1000000
2019-01-11 14:00:00,-4.182,83.122,5.976,0.608,0.186,1000000
2019-01-11 15:00:00,-3.985,86.527,5.743,0.837,0.0,1000000
2019-01-11 16:00:00,-3.399,86.64,6.3,0.776,0.0,1000000
2019-01-11 17:00:00,-4.008,80.836,5.938,0.644,0.0,1000000
2019-01-11 18:00:00,-4.688,79.1,5.711,0.694,0.0,1000000
2019-01-11 19:00:00,-5.357,79.696,5.425,0.634,0.0,1000000
2019-01-11 20:00:00,-5.535,81.867,5.245,0.751,0.0,1000000
2019-01-11 21:00:00,-5.91,80.154,5.163,0.637,0.0,1000000
2019-01-11 22:00:00,-6.512,81.594,5.152,0.644,0.0,1000000
2019-01-11 23:00:00,-6.661,82.319,5.465,0.765,0.0,1000000
2019-01-12 00:00:00,-7.104,80.081,5.503,0.771,0.0,1000000
2019-01-12 01:00:00,-7.28,79.474,5.079,0.689,0.0,1000000
2019-01-12 02:00:00,-7.507,79.351,4.932,0.444,0.0,1000000
2019-01-12 03:00:00,-7.999,80.603,4.872,0.31,0.0,1000000
2019-01-12 04:00:00,-8.44,81.323,4.716,0.386,0.0,1000000
2019-01-12 05:00:00,-8.805,82.449,4.516,0.422,0.0,1000000
2019-01-12 06:00:00,-8.901,82.095,4.428,0.557,0.0,1000000
2019-01-12 07:00:00,-8.545,81.686,4.317,0.633,0.0,1000000
2019-01-12 08:00:00,-8.574,80.393,4.065,0.58,0.0,1000000
2019-01-12 09:00:00,-9.251,80.936,3.564,0.659,0.0,1000000
2019-01-12 10:00:00,-9.87,81.285,3.017,0.603,0.0,1000000
2019-01-12 11:00:00,-10.127,80.24,2.858,0.905,0.674,1000000
2019-01-12 12:00:00,-9.825,80.987,2.773,0.995,8.602,1000000
2019-01-12 13:00:00,-10.056,81.646,2.781,1.0,7.788,1000000
2019-01-12 14:00:00,-9.955,82.008,2.82,1.0,0.442,1000000
2019-01-12 15:00:00,-9.593,82.309,2.783,1.0,0.0,1000000
2019-01-12 16:00:00,-9.312,83.171,2.729,1.0,0.0,1000000
2019-01-12 17:00:00,-9.339,83.962,2.581,1.0,0.0,1000000
2019-01-12 18:00:00,-9.59,84.402,2.504,1.0,0.0,1000000
2019-01-12 19:00:00,-9.556,83.184,2.409,1.0,0.0,1000000
2019-01-12 20:00:00,-9.375,82.099,2.24,0.999,0.0,1000000
2019-01-12 21:00:00,-9.365,83.236,2.013,1.0,0.0,1000000
2019-01-12 22:00:00,-9.39,84.792,1.849,0.997,0.0,1000000
2019-01-12 23:00:00,-9.1,84.499,1.952,0.869,0.0,1000000
2019-01-13 00:00:00,-9.338,83.442,1.7,0.923,0.0,1000000
2019-01-13 01:00:00,-9.781,84.235,1.371,0.837,0.0,1000000
2019-01-13 02:00:00,-10.628,86.512,1.39,0.982,0.0,1000000
2019-01-13 03:00:00,-10.964,88.669,1.225,0.987,0.0,1000000
2019-01-13 04:00:00,-11.279,89.542,0.987,0.988,0.0,1000000
2019-01-13 05:00:00,-11.549,90.412,0.788,1.0,0.0,1000000
2019-01-13 06:00:00,-11.819,89.758,0.651,1.0,0.0,1000000
2019-01-13 07:00:00,-11.987,88.876,0.324,1.0,0.0,1000000
2019-01-13 08:00:00,-12.198,88.534,0.152,1.0,0.0,1000000
2019-01-13 09:00:00,-12.476,88.458,0.099,1.0,0.0,1000000
2019-01-13 10:00:00,-12.576,88.342,0.203,1.0,0.0,1000000
2019-01-13 11:00:00,-12.375,86.015,0.436,1.0,0.883,1000000
2019-01-13 12:00:00,-11.918,85.707,0.456,1.0,7.568,1000000
2019-01-13 13:00:00,-11.594,86.243,0.554,1.0,6.951,1000000
2019-01-13 14:00:00,-11.169,87.429,0.553,1.0,0.628,1000000
2019-01-13 15:00:00,-11.093,87.127,0.691,1.0,0.0,1000000
2019-01-13 16:00:00,-11.009,87.081,0.916,1.0,0.0,1000000
2019-01-13 17:00:00,-10.721,85.705,1.082,1.0,0.0,1000000
2019-01-13 18:00:00,-10.354,87.602,1.334,1.0,0.0,1000000
2019-01-13 19:00:00,-10.062,87.235,1.527,1.0,0.0,1000000
2019-01-13 20:00:00,-10.749,87.067,1.615,1.0,0.0,1000000
2019-01-13 21:00:00,-11.198,86.915,1.631,1.0,0.0,1000000
2019-01-13 22:00:00,-11.064,86.324,1.587,1.0,0.0,1000000
2019-01-13 23:00:00,-12.059,92.488,1.626,1.0,0.0,1000000
2019-01-14 00:00:00,-12.232,90.474,1.456,1.0,0.0,1000000
2019-01-14 01:00:00,-13.162,89.239,1.339,1.0,0.0,1000000
2019-01-14 02:00:00,-13.494,88.275,1.323,1.0,0.0,1000000
2019-01-14 03:00:00,-13.468,87.972,1.406,1.0,0.0,1000000
2019-01-14 04:00:00,-14.001,87.872,1.503,1.0,0.0,1000000
2019-01-14 05:00:00,-14.254,88.219,1.652,1.0,0.0,1000000
2019-01-14 06:00:00,-14.287,87.222,1.637,1.0,0.0,1000000
2019-01-14 07:00:00,-14.167,87.981,1.693,1.0,0.0,1000000
2019-01-14 08:00:00,-14.436,87.353,1.718,1.0,0.0,1000000
2019-01-14 09:00:00,-14.994,85.975,1.799,1.0,0.0,1000000
2019-01-14 10:00:00,-15.021,84.677,1.845,1.0,0.0,1000000
2019-01-14 11:00:00,-14.683,83.929,2.155,1.0,1.697,1000000
2019-01-14 12:00:00,-14.56,82.882,2.09,1.0,10.241,1000000
2019-01-14 13:00:00,-14.466,82.718,2.127,1.0,9.834,1000000
2019-01-14 14:00:00,-14.465,82.777,1.868,1.0,1.337,1000000
2019-01-14 15:00:00,-15.401,83.105,1.776,1.0,0.0,1000000
2019-01-14 16:00:00,-15.95,82.329,1.89,1.0,0.0,1000000
2019-01-14 17:00:00,-16.162,83.323,1.819,1.0,0.0,1000000
2019-01-14 18:00:00,-16.641,83.961,1.674,0.999,0.0,1000000
2019-01-14 19:00:00,-16.445,84.068,1.481,1.0,0.0,1000000
2019-01-14 20:00:00,-17.349,82.87,1.605,0.997,0.0,1000000
2019-01-14 21:00:00,-17.259,81.723,1.646,1.0,0.0,1000000
2019-01-14 22:00:00,-16.651,80.935,1.689,1.0,0.0,1000000
2019-01-14 23:00:00,-15.498,81.593,1.677,1.0,0.0,1000000
2019-01-15 00:00:00,-15.057,82.562,1.688,1.0,0.0,1000000
2019-01-15 01:00:00,-14.605,82.924,1.74,0.999,0.0,1000000
2019-01-15 02:00:00,-14.063,83.694,1.757,0.994,0.0,1000000
2019-01-15 03:00:00,-13.784,84.012,1.773,1.0,0.0,1000000
2019-01-15 04:00:00,-14.21,84.974,1.686,0.999,0.0,1000000
2019-01-15 05:00:00,-14.497,83.21,1.617,0.997,0.0,1000000
2019-01-15 06:00:00,-14.712,83.503,1.592,0.997,0.0,1000000
2019-01-15 07:00:00,-15.082,82.52,1.526,0.997,0.0,1000000
2019-01-15 08:00:00,-15.26,83.206,1.456,0.995,0.0,1000000
2019-01-15 09:00:00,-15.418,82.101,1.335,0.994,0.0,1000000
2019-01-15 10:00:00,-16.293,81.409,1.241,0.99,0.0,1000000
2019-01-15 11:00:00,-16.238,82.707,1.068,0.992,2.302,1000000
2019-01-15 12:00:00,-16.515,81.714,0.985,0.995,11.845,1000000
2019-01-15 13:00:00,-16.713,81.283,0.973,0.992,12.473,1000000
2019-01-15 14:00:00,-17.98,81.488,0.956,0.981,2.104,1000000
2019-01-15 15:00:00,-18.721,81.383,0.934,0.952,0.0,1000000
2019-01-15 16:00:00,-18.524,81.386,0.922,0.891,0.0,1000000
2019-01-15 17:00:00,-19.347,81.11,0.93,0.755,0.0,1000000
2019-01-15 18:00:00,-19.984,80.584,0.976,0.582,0.0,1000000
2019-01-15 19:00:00,-20.132,80.503,0.987,0.574,0.0,1000000
2019-01-15 20:00:00,-20.829,80.221,1.032,0.535,0.0,1000000
2019-01-15 21:00:00,-22.079,80.436,1.039,0.494,0.0,1000000
2019-01-15 22:00:00,-22.476,79.985,1.162,0.547,0.0,1000000
2019-01-15 23:00:00,-21.902,78.967,1.254,0.593,0.0,1000000
2019-01-16 00:00:00,-21.931,77.674,1.268,0.753,0.0,1000000
2019-01-16 01:00:00,-21.517,76.293,1.302,0.787,0.0,1000000
2019-01-16 02:00:00,-21.737,75.909,1.376,0.473,0.0,1000000
2019-01-16 03:00:00,-21.78,75.923,1.292,0.552,0.0,1000000
2019-01-16 04:00:00,-22.247,77.371,1.227,0.514,0.0,1000000
2019-01-16 05:00:00,-22.222,78.474,1.102,0.46,0.0,1000000
2019-01-16 06:00:00,-22.628,79.338,1.033,0.554,0.0,1000000
2019-01-16 07:00:00,-23.406,79.396,0.885,0.713,0.0,1000000
