,time,SW_diffuse,cld,sea,Discharge,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,alb,SW_direct,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
3258,2021-04-07 10:00:00,122.585,0.26,0.682,0.0,-3.7,79.65,4.85,680.977,0.4,3.7,792.357,209.694,0.85,558.392,-5.695106862403932,-2.3943628975660896,0.33830201426624795,48513.75652422434,52.90485989555545,0.4806725743918939,8297.403379520147,0.0,0.6588858449332754,634244.4997060109,15.837548457857464,46.72352075252382,-71.72731262294232,43.85998403463279,-4.155914513799299,0.0,1.1372708074424775,139567.17629504701,91.49981626069932,1.8381144559445706,5.242605756334269,0.0,34.5385629656247,0.0,0.0006356299417486026,0.0,0.0,15.837548457857462,0.0,,830622.8359047995,0.0,0.35061084914189994,3.7852665203125735
3259,2021-04-07 11:00:00,131.775,0.243,0.803,0.0,-2.3,72.817,3.767,683.237,0.2,3.767,792.952,195.86,0.85,551.462,-5.036221017470657,-2.3980452324264823,0.37603555734946215,48547.814414615576,52.94200045214348,1.0437926802659776,8297.884052094538,0.0,0.048708056642743934,634244.4997060109,1.1707888601638472,50.87164807905737,-88.34474790513508,46.75557073752772,-9.020452487656343,0.0,0.9087704363701775,139567.17629504701,91.54263471647717,1.8385444896875276,5.243832283533896,0.0,17.277362853854452,0.0,0.0004059085373703384,0.0,0.0,1.1707888601638476,0.0,,830657.3744677651,0.0,0.35061084914189994,4.005279333196129
3260,2021-04-07 12:00:00,137.484,0.235,0.87,0.0,-1.283,66.767,4.85,820.481,0.0,3.7,793.542,194.901,0.848,682.997,-4.987512960827913,-2.4009870245810636,0.3945960650381147,48564.04798478917,52.95970336400128,1.8164520274235767,8298.927844774804,0.0,1.6270855431746896,634244.4997060109,39.11003147702783,61.862773152191274,-89.5103293610889,81.56098162835362,-15.694273306797117,0.0,0.8908793643689659,139567.17629504701,91.56304045455431,1.8387493929379712,5.244416701417556,0.0,0.0,0.0,0.0001933843384847415,0.0,0.0,39.11003147702783,0.0,,830674.651830619,0.0,0.35061084914189994,4.021997978847194
3261,2021-04-07 13:00:00,137.395,0.235,0.869,0.0,-1.35,65.7,4.267,815.147,0.0,3.633,794.129,189.468,0.847,677.752,-3.3604274176532236,-2.403870579954255,0.3943318618290803,48562.23153276175,52.95772250028544,4.890703621160274,8300.744296802228,0.0,-1.7869887720880249,634244.4997060109,-42.95360340372369,61.91209382681259,-101.90911139178226,38.97101941649603,-42.25707706165813,0.0,0.3294718064080835,139567.17629504701,91.56075727163461,1.8387264675995474,5.244351314569203,0.0,0.0,0.0,-2.1633878757220224e-05,0.0,0.0,-42.95360340372369,0.0,,830674.651830619,0.0,0.35061084914189994,4.618440673416477
3262,2021-04-07 14:00:00,131.547,0.243,0.8,0.0,-1.367,63.233,4.367,681.549,0.0,3.483,794.344,206.044,0.845,550.002,-5.147416189741248,-2.404937011708044,0.3751643711666613,48557.34082914059,52.95238912665277,2.4599790322096293,8305.635000423388,0.0,1.2227201343448673,634244.4997060109,29.390355745229105,52.372663942912936,-77.68956672482639,75.01896964486536,-21.256349081810637,0.0,0.9446379640878315,139567.17629504701,91.55460977758949,1.8386647394635705,5.244175255738941,0.0,0.0,0.0,-5.824955790667942e-05,0.0,0.0,29.390355745229105,0.0,,830674.651830619,0.0,0.35061084914189994,3.967349833386526
3263,2021-04-07 15:00:00,122.313,0.261,0.679,0.0,-1.9,65.5,2.933,443.979,0.0,3.483,794.94,231.66,0.844,321.666,-3.924696055396381,-2.407994711097099,0.33730118739121373,48554.88085010838,52.94970648866781,3.138254697463725,8308.094979455598,0.0,-0.8682963172243441,634244.4997060109,-20.871119186377943,36.006566503967626,-57.287071287335124,27.005108058894034,-27.118154091295978,0.0,0.5224316293914986,139567.17629504701,91.55151756649461,1.8386336892110036,5.244086695294668,0.0,0.0,0.0,-2.9300960284553397e-05,0.0,0.0,-20.871119186377943,0.0,,830674.651830619,0.0,0.35061084914189994,4.403029460301259
3264,2021-04-07 16:00:00,112.538,0.293,0.525,0.0,-2.233,66.433,2.767,287.296,0.0,3.467,795.331,227.907,0.842,174.758,-4.792992372620725,-2.409685799018373,0.28205873374131724,48551.74259541091,52.9462841825637,2.0027931589980077,8311.233234153062,0.0,-0.6664515689205776,634244.4997060109,-16.019404725053196,25.569143190204095,-57.33045661418785,32.22815251351192,-17.307197503090947,0.0,0.8209536885095854,139567.17629504701,91.54757268227148,1.8385940761310633,5.243973712253678,0.0,0.0,0.0,-3.7381205632341924e-05,0.0,0.0,-16.019404725053196,0.0,,830674.651830619,0.0,0.35061084914189994,4.089402406994605
3265,2021-04-07 17:00:00,101.084,0.347,0.355,0.0,-2.5,70.983,1.283,183.263,0.0,3.617,795.759,225.057,0.841,82.179,-5.459443941541303,-2.4123432468065937,0.21338195045003366,48549.73980225191,52.94410011150699,0.3665234593521863,8313.23602731206,0.0,-0.9706026773905893,634244.4997060109,-23.330243098569454,18.8605029336593,-57.35750104373378,17.28454703047895,-3.1674106370122983,0.0,1.0496186180383658,139567.17629504701,91.54505506425448,1.838568794688524,5.24390160540758,0.0,0.0,0.0,-2.385722518597626e-05,0.0,0.0,-23.330243098569454,0.0,,830674.651830619,0.0,0.35061084914189994,3.8626582690663396
3266,2021-04-07 18:00:00,72.992,0.454,0.176,0.0,-2.833,73.967,1.267,48.897,0.0,3.683,796.09,222.457,0.839,-24.095,-6.430046618931892,-2.415740935456624,0.1344607961681879,48549.37327879256,52.94370041307804,0.0,8313.602550771411,0.0,-0.8678084676819665,634244.4997060109,-20.859392814007123,11.230098905728731,-55.88376687691232,20.755085135693058,1.6563999501301572,0.0,1.3827900713532477,139567.17629504701,91.54459432093402,1.8385641679538707,5.243888409196839,0.0,0.0,0.19167277432737714,-4.366138932020982e-06,0.0,0.0,-20.859392814007123,0.0,,830674.651830619,0.0,0.35061084914189994,3.552910493307335
3267,2021-04-07 19:00:00,0.359,0.38,0.0,0.0,-3.217,80.117,0.667,0.0,0.0,3.867,796.541,187.937,0.838,-0.359,-7.2978550866138585,-2.4202171345953256,0.05265862720467166,48549.56495156689,52.943909434642194,0.0,8313.602550771411,0.0,-2.8634734908224146,634244.4997060109,-68.82891857129339,0.05509547955903072,-86.79893459574356,12.402944807027882,3.831799640808249,0.0,1.680176097055022,139567.17629504701,91.54483526595745,1.8385665874992208,5.243895310139454,0.0,0.0,0.44340353960807793,2.2832758799525903e-06,0.0,0.0,-68.82891857129339,0.0,,830674.8435033933,0.0,0.35061084914189994,3.2953494424492367
