,time,sea,temp,RH,wind,SW_global,ppt,press,SW_direct,SW_diffuse,alb,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
1747,2021-03-31 19:00:00,0.0,-0.981,13.888,3.145,0.0,0,615.873,0.0,0,0.25,0.79,167.464,0.538,0.0,-11.047215478384162,-2.5720521192450834,0.03428047435254651,1072809.8583270847,1169.9126045006376,56.47188571701614,95120.35351601662,0.0,-0.9468111169162005,1900817.7253596387,-32.87319913335775,0.0,-92.098131827477,105.36630342961747,-47.085003578283775,0.0,0.9436328427855547,15515.53811201202,948.8272881162798,3.7879391314320316,17.173586156845044,-0.00036552035422394774,0.0,0.0,-0.00010007678349544445,0.0,0.0,-32.87319913335775,0.0,,3084263.4753147457,0.0,0.22057156155871305,2.366999637975636
1748,2021-03-31 20:00:00,0.0,-1.695,11.147,3.115,0.0,0,616.296,0.0,0,0.25,0.602,159.451,0.518,0.0,-11.994026595300362,-2.573484872913067,0.034280107261543846,1072753.3864413677,1169.8510212010553,55.75330457396422,95176.82540173364,0.0,-1.0072347798935297,1900817.7253596387,-34.97110342486012,0.0,-96.38087197701034,106.84803490157454,-46.487174177432024,0.0,1.0489078280077118,15515.53811201202,948.8005995218685,3.7878443084389017,17.17334909936222,-0.00023705748282430519,0.0,0.0,-6.490464634982742e-05,0.0,0.0,-34.97110342486012,0.0,,3084263.4753147457,0.0,0.22056774262737405,2.1739744356631454
1749,2021-03-31 21:00:00,0.0,-2.694,13.972,3.174,0.0,0,616.675,0.0,0,0.25,0.701,160.65,0.53,0.0,-13.001261375193891,-2.575077508637377,0.03427974481905224,1072697.6331367937,1169.7902215232211,46.383785045398554,95232.57870630761,0.0,-0.5687555553769081,1900817.7253596387,-19.74714311657516,0.0,-91.25784410152704,109.0257365349456,-38.67593131225834,0.0,1.1608957622646296,15515.53811201202,948.7742500249448,3.787750688912706,17.17311505054673,-0.0002340488154895172,0.0,0.0,-6.408056430913955e-05,0.0,0.0,-19.74714311657516,0.0,,3084263.4753147457,0.0,0.22056526578031155,1.984526160599636
1750,2021-03-31 22:00:00,0.0,-3.191,12.782,3.715,0.0,0,616.814,0.0,0,0.25,0.618,156.668,0.52,0.0,-13.5700169305708,-2.5768402267338337,0.03427944326908018,1072651.2493517483,1169.739639423935,53.56188407063709,95278.96249135301,0.0,-0.2291543614950873,1900817.7253596387,-7.956219380102803,0.0,-93.04410304344617,128.52607879693778,-44.66223729632553,0.0,1.224042162731115,15515.53811201202,948.7523282630624,3.7876728000850717,17.172920328477645,-0.00019472206908541825,0.0,0.0,-5.331310296930259e-05,0.0,0.0,-7.956219380102802,0.0,,3084263.4753147457,0.0,0.22056282030161542,1.884347804767047
1751,2021-03-31 23:00:00,0.0,-4.17,16.92,4.838,0.0,0,616.904,0.0,0,0.25,0.76,159.128,0.536,0.0,-13.799171292065887,-2.5786988645091795,0.03427909503358271,1072597.6874676775,1169.681229517642,59.779447682676846,95332.52437542364,0.0,0.4898017947430828,1900817.7253596387,17.005875455822792,0.0,-89.70349756391857,155.3080481171365,-49.84804332643805,0.0,1.2493682290429122,15515.53811201202,948.727013579057,3.787582854945183,17.172695465627925,-0.00022486284972134398,0.0,0.0,-6.156496754002262e-05,0.0,0.0,17.005875455822796,0.0,,3084263.4753147457,0.0,0.22056078568093163,1.8453104755029812
1752,2021-04-01 00:00:00,0.0,-5.291,19.718,5.376,0.0,0,616.948,0.0,0,0.25,0.814,158.121,0.542,0.0,-13.309369497322805,-2.5805960025762253,0.0342787063498112,1072537.9080199949,1169.616039280256,68.28304988391437,95392.30382310633,0.0,-0.13312989308081866,1900817.7253596387,-4.622258238900376,0.0,-92.5955705726177,143.71927755353158,-56.940603017767295,0.0,1.194637797953038,15515.53811201202,948.6987597736384,3.7874824654302777,17.17244449184066,-0.0002509737872631898,0.0,0.0,-6.871337745506833e-05,0.0,0.0,-4.622258238900379,0.0,,3084263.4753147457,0.0,0.2205584360665007,1.9296680723049826
1753,2021-04-01 01:00:00,0.0,-5.834,21.075,4.556,0.0,0,616.792,0.0,0,0.25,0.834,157.455,0.544,0.0,-13.442499390403624,-2.582410080773644,0.03427826234437595,1072469.6249701108,1169.5415757580272,55.62148796119117,95460.58687299024,0.0,-0.6445897194027542,1900817.7253596387,-22.38009865606318,0.0,-92.74814467617972,115.54258621763776,-46.38382169502368,0.0,1.2092814975024575,15515.53811201202,948.6664861716669,3.787367791191284,17.172157806243177,-0.00028668559748358936,0.0,0.0,-7.849016504100037e-05,0.0,0.0,-22.38009865606318,0.0,,3084263.4753147457,0.0,0.2205558135436028,1.90639684780455
1754,2021-04-01 02:00:00,0.0,-5.967,20.215,5.045,0.0,0,616.458,0.0,0,0.25,0.792,155.994,0.54,0.0,-14.087089109806378,-2.5842464501256597,0.03427790064492993,1072414.0034821497,1169.4809198278622,57.736825034320326,95516.20836095144,0.0,-0.06135012200232444,1900817.7253596387,-2.1300708677850317,0.0,-91.73437699401455,136.47261061928785,-48.14917602771385,0.0,1.2808715346555224,15515.53811201202,948.6401964311601,3.787274377287374,17.1719242714834,-0.00023353475977597556,0.0,0.0,-6.393809737054019e-05,0.0,0.0,-2.1300708677850295,0.0,,3084263.4753147457,0.0,0.2205528177602895,1.7973122867261655
1755,2021-04-01 03:00:00,0.0,-6.386,18.892,3.6,0.0,0,616.166,0.0,0,0.25,0.717,152.86,0.532,0.0,-14.148439231808702,-2.586191580390224,0.034277525166093226,1072356.2666571154,1169.417957096091,43.85901369574628,95573.94518598575,0.0,-1.062009494413617,1900817.7253596387,-36.872876720210016,0.0,-94.6337966257276,93.05034929047848,-36.57693546564221,0.0,1.2875060806813141,15515.53811201202,948.6129063401587,3.78717740750444,17.17168184702607,-0.00024242445733377841,0.0,0.0,-6.637156216665866e-05,0.0,0.0,-36.872876720210016,0.0,,3084263.4753147457,0.0,0.22055037731424895,1.7872336310512615
1756,2021-04-01 04:00:00,0.0,-6.609,16.695,3.715,0.0,0,616.129,0.0,0,0.25,0.623,149.335,0.522,0.0,-15.21044872622232,-2.5881468348907277,0.034277239922488024,1072312.4076434197,1169.3701282916245,42.19446141841725,95617.8041996815,0.0,-0.6196266287604939,1900817.7253596387,-21.513382333234336,0.0,-94.12440319410783,106.39498102126491,-35.18952413927375,0.0,1.4055639788823315,15515.53811201202,948.5921754254189,3.7871037434740193,17.171497686950016,-0.0001841600760525786,0.0,0.0,-5.041972773804071e-05,0.0,0.0,-21.513382333234336,0.0,,3084263.4753147457,0.0,0.22054784390035356,1.6207663433388688
1757,2021-04-01 05:00:00,0.0,-7.227,15.968,5.953,0.0,0,616.2,0.0,0,0.25,0.568,146.07,0.515,0.0,-15.830075354982814,-2.5902814171509707,0.034276965491437335,1072270.2131820014,1169.3241147022916,65.21042492837047,95659.99866109992,0.0,0.6501092223674114,1900817.7253596387,22.571735316039575,0.0,-95.05845049113941,170.54146716658227,-54.38562297618129,0.0,1.4743416167780097,15515.53811201202,948.5722310049593,3.7870328733565968,17.17132051165646,-0.00017717529355635412,0.0,0.0,-4.8507241072570856e-05,0.0,0.0,22.57173531603957,0.0,,3084263.4753147457,0.0,0.22054591932025475,1.5303274539604883
1758,2021-04-01 06:00:00,0.0,-7.851,16.37,4.79,6.895,0,616.487,6.895,0,0.25,0.555,144.269,0.514,0.0,-15.179966132615402,-2.5925204907022374,0.034276541340214135,1072205.002757073,1169.25300191611,58.35805234009668,95725.20908602829,0.0,-0.8480261050026902,1900817.7253596387,-29.443392163409218,0.17725256440558232,-99.30550907303592,116.95545436079905,-48.67231234700739,0.0,1.4017223314294662,15515.53811201202,948.541406866051,3.7869233419726096,17.171046683196494,-0.00027382845996791293,0.0,0.0,-7.496823526690149e-05,0.0,0.0,-29.443392163409218,0.0,,3084263.4753147457,0.0,0.22054406769624,1.6253393172642838
1759,2021-04-01 07:00:00,0.176,-7.533,14.978,4.633,220.525,0,616.833,220.525,0,0.25,0.52,143.613,0.509,0.0,-16.027992237618093,-2.5946493380821027,0.11923868280234165,1072146.6447047328,1169.189361728171,51.807695044070535,95783.5671383684,0.0,0.3578764995079506,1900817.7253596387,12.425440748722338,19.721332893739792,-96.7744529167874,131.19299786731042,-43.21038057159981,0.0,1.4959434760593249,15515.53811201202,948.5138211756046,3.7868253166549444,17.17080161990233,-0.0002450632941627154,0.0,0.0,-6.709268301658791e-05,0.0,0.0,12.425440748722338,0.0,,3084263.4753147457,0.0,0.22054120589390017,1.5024294296625582
1760,2021-04-01 08:00:00,0.392,-5.445,11.962,3.37,463.85,0,617.062,463.85,0,0.25,0.488,146.654,0.504,0.0,-15.670115738110143,-2.596921340175327,0.21821226643961028,1072094.8370096888,1169.1328647870107,40.859072935186795,95835.37483341247,0.0,1.8180189855790128,1900817.7253596387,63.121460102642104,75.91331984100992,-95.07458738443864,114.90639628853125,-34.07952574684008,0.0,1.4558571043796542,15515.53811201202,948.4893313611532,3.7867382912730934,17.170584056447705,-0.00021756345462794433,0.0,0.0,-5.956364567281976e-05,0.0,0.0,63.1214601026421,0.0,,3084263.4753147457,0.0,0.22053864464112796,1.553220988914798
